"","Protein","Len","S0","S0.1","S1","S1.1","LogFoldChange","Zstatistic","fdr","FDRup","FDRdown","UniprotID","DEFLINE"
"629","m.173",389,201,204,180,139,-1.355,-0.4352,0.998383,0.873562,0.940216,NA,NA
"630","m.17308",285,1,0,1,2,-10,-0.3597,0.999622,0.865622,0.944694,"Q9ES74","Serine/threonine-protein kinase Nek7 OS=Mus musculus GN=Nek7 PE=2 SV=1                    "
"631","m.17323",421,23,27,24,11,4.155,0.8323,0.747354,0.628684,0.932705,"3285395","Predicted protein OS=Nematostella vectensis GN=v1g220800 PE=3 SV=1                     "
"632","m.1733",1264,0,1,0,0,0.158,0.0104,0.967691,0.809878,0.957309,"A2AJ76","Hemicentin-2 OS=Mus musculus GN=Hmcn2 PE=2 SV=1                      "
"633","m.17346",797,2,2,2,0,11.591,1.1908,0.627948,0.557998,0.91732,"P52948","Nuclear pore complex protein Nup98-Nup96 OS=Homo sapiens GN=NUP98 PE=1 SV=4                  "
"634","m.17390",576,1,1,1,0,-24.502,-1.5158,0.995122,0.919362,0.695961,"Q6NRP2","Proteasome activator complex subunit 4 OS=Xenopus laevis GN=psme4 PE=2 SV=1                  "
"635","m.17401",143,1,1,0,0,4.735,0.3251,0.886679,0.748591,0.952446,"3278511","Predicted protein OS=Nematostella vectensis GN=v1g245074 PE=4 SV=1                     "
"636","m.17423",295,0,1,0,1,-5.829,-0.3427,0.999826,0.863675,0.945626,"Q9DAK2","Parkin coregulated gene protein homolog OS=Mus musculus GN=Pacrg PE=1 SV=1                  "
"637","m.17427",215,7,8,10,3,0.339,0.0243,0.964623,0.807335,0.957394,"Q8BZE1","Putative DMBT1-like protein OS=Mus musculus PE=2 SV=2                     "
"638","m.17435",484,19,22,20,10,-12.973,-1.2206,0.989739,0.914671,0.817221,"P63329","Serine/threonine-protein phosphatase 2B catalytic subunit alpha isoform OS=Rattus norvegicus GN=Ppp3ca PE=1 SV=1                "
"639","m.17452",658,0,1,0,1,-6.145,-0.3989,0.998996,0.869885,0.94244,"Q62687","Sodium-dependent neutral amino acid transporter B(0)AT3 OS=Rattus norvegicus GN=Slc6a18 PE=2 SV=1                 "
"640","m.17466",666,18,22,24,9,25.201,1.5131,0.664227,0.455508,0.910291,"P13667","Protein disulfide-isomerase A4 OS=Homo sapiens GN=PDIA4 PE=1 SV=2                    "
"641","m.17469",174,2,2,3,2,-6.146,-0.3414,0.999838,0.863524,0.945696,"3274544","Predicted protein OS=Nematostella vectensis GN=v1g242847 PE=4 SV=1                     "
"642","m.17476",386,3,2,4,1,2.935,0.3735,0.875105,0.738519,0.950798,"Q28F07","Protein arginine N-methyltransferase 1 OS=Xenopus tropicalis GN=prmt1 PE=2 SV=1                   "
"643","m.17491",193,4,3,2,2,-20.352,-1.248,0.989437,0.915216,0.808719,"Q04832","DNA-binding protein HEXBP OS=Leishmania major GN=HEXBP PE=4 SV=1                    "
"644","m.17493",334,0,0,0,2,-7.081,-0.559,0.99815,0.884403,0.931421,"Q8BH79","Anoctamin-10 OS=Mus musculus GN=Ano10 PE=2 SV=1                      "
"645","m.17496",405,4,5,5,1,-10.509,-0.7254,1,0.895816,0.915192,"Q99JX3","Golgi reassembly-stacking protein 2 OS=Mus musculus GN=Gorasp2 PE=1 SV=3                   "
"646","m.17509",429,4,5,3,1,-34.021,-2.1388,0.635465,0.917019,0.330477,"Q4R562","Beta-arrestin-1 OS=Macaca fascicularis GN=ARRB1 PE=2 SV=1                      "
"647","m.17514",369,2,2,2,1,9.35,0.8037,0.759612,0.635736,0.93394,"Q9D5V6","Synapse-associated protein 1 OS=Mus musculus GN=Syap1 PE=1 SV=1                    "
"648","m.17520",299,4,3,4,4,-0.288,-0.0193,0.973842,0.815235,0.957019,NA,NA
"649","m.17521",185,20,16,12,6,-4.89,-0.2389,0.998904,0.850435,0.950698,"Q9GLW7","Peroxiredoxin-5 mitochondrial OS=Chlorocebus aethiops GN=PRDX5 PE=2 SV=1                           "
"650","m.17527",348,2,3,1,1,-10.732,-0.77,1,0.898345,0.909799,"P05132","cAMP-dependent protein kinase catalytic subunit alpha OS=Mus musculus GN=Prkaca PE=1 SV=3                 "
"651","m.17538",642,0,1,1,0,3.934,0.3059,0.891465,0.752526,0.95306,"3643518","Nematoblast-specific protein nb035-sv2 OS=Hydra vulgaris GN=nb035 PE=2 SV=1                    "
"652","m.17547",505,4,5,4,2,13.172,0.5266,0.841983,0.704685,0.94506,"Q58588","Uncharacterized protein MJ1187 OS=Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) GN=MJ1187 PE=1 SV=1      "
"653","m.17553",123,2,2,2,1,6.744,0.6565,0.811052,0.673088,0.939978,NA,NA
"654","m.17560",348,3,3,4,4,10.556,1.0599,0.652761,0.580783,0.922505,"Q05052","Dolichyl-diphosphooligosaccharide--protein glycosyltransferase 48 kDa subunit OS=Canis familiaris GN=DDOST PE=1 SV=1                  "
"655","m.17562",293,0,1,1,1,14.303,0.9166,0.709367,0.609044,0.928953,"3268417","Predicted protein OS=Nematostella vectensis GN=v1g231988 PE=4 SV=1                     "
"656","m.17572",133,6,9,6,2,7.834,0.4655,0.854854,0.718608,0.947406,"Q15370","Transcription elongation factor B polypeptide 2 OS=Homo sapiens GN=TCEB2 PE=1 SV=1                 "
"657","m.17582",562,11,14,9,2,-25.026,-1.9581,0.759387,0.919292,0.433074,"A2AX52","Collagen alpha-4(VI) chain OS=Mus musculus GN=Col6a4 PE=1 SV=2                    "
"658","m.17587",233,1,1,1,0,-9.983,-0.5667,0.998297,0.885004,0.930796,"Q5ZMH1","Septin-2 OS=Gallus gallus GN=SEPT2 PE=2 SV=1                      "
"659","m.17594",254,1,1,1,0,1.414,0.1062,0.944591,0.791969,0.957262,"P57784","U2 small nuclear ribonucleoprotein A' OS=Mus musculus GN=Snrpa1 PE=1 SV=2                  "
"660","m.17595",424,8,9,8,4,-14.444,-0.8714,1,0.903384,0.895529,"O55012","Phosphatidylinositol-binding clathrin assembly protein OS=Rattus norvegicus GN=Picalm PE=1 SV=1                   "
"661","m.17609",155,5,4,4,3,15.952,0.7516,0.780234,0.648881,0.936132,"Q16527","Cysteine and glycine-rich protein 2 OS=Homo sapiens GN=CSRP2 PE=1 SV=3                  "
"662","m.1761",2437,12,10,12,8,-30.885,-2.2206,0.575103,0.915883,0.28734,"Q9JHU4","Cytoplasmic dynein 1 heavy chain 1 OS=Mus musculus GN=Dync1h1 PE=1 SV=2                 "
"663","m.17615",183,1,2,1,1,2.708,0.1533,0.932071,0.782891,0.956717,"5041693","Egg protein OS=Galaxea fascicularis GN=GfEP-4 PE=2 SV=1                     "
"664","m.17619",306,1,2,2,1,13.92,1.1229,0.636857,0.569899,0.91987,"A8TX70","Collagen alpha-5(VI) chain OS=Homo sapiens GN=COL6A5 PE=1 SV=1                    "
"665","m.17634",303,2,3,1,1,-3.223,-0.2138,0.997848,0.846882,0.951751,"Q15560","Transcription elongation factor A protein 2 OS=Homo sapiens GN=TCEA2 PE=1 SV=1                 "
"666","m.17642",405,3,3,2,2,8.314,0.4409,0.860094,0.724046,0.948336,"Q9WUR2","Enoyl-CoA delta isomerase 2 mitochondrial OS=Mus musculus GN=Eci2 PE=1 SV=2                           "
"667","m.17653",215,8,10,7,4,-2.195,-0.3246,0.999965,0.861534,0.946588,"Q6GL11","Charged multivesicular body protein 4b OS=Xenopus tropicalis GN=chmp4b PE=2 SV=1                  "
"668","m.17655",964,7,12,11,2,-17.2,-1.2244,0.989663,0.914748,0.816068,"A6UVR4","L-tyrosine decarboxylase OS=Methanococcus aeolicus (strain Nankai-3 / ATCC BAA-1280) GN=mfnA PE=3 SV=1                "
"669","m.17662",137,4,6,3,2,-1.232,-0.1047,0.987999,0.82995,0.955393,"3274580","Predicted protein OS=Nematostella vectensis GN=v1g206837 PE=4 SV=1                     "
"670","m.17682",122,2,3,2,0,16.321,1.4136,0.649985,0.498977,0.91166,"P83941","Transcription elongation factor B polypeptide 1 OS=Rattus norvegicus GN=Tceb1 PE=1 SV=1                 "
"671","m.17683",465,0,0,1,0,11.492,0.9289,0.703839,0.606357,0.928395,"Q5TDH0","Protein DDI1 homolog 2 OS=Homo sapiens GN=DDI2 PE=1 SV=1                   "
"672","m.17686",418,5,5,0,0,0.493,0.036,0.961954,0.805179,0.957441,"Q3UQ28","Peroxidasin homolog OS=Mus musculus GN=Pxdn PE=2 SV=2                     "
"673","m.17688",106,1,1,1,1,-0.752,-0.0603,0.98133,0.822438,0.956383,"Q6Z4I3","Thioredoxin H2-1 OS=Oryza sativa subsp. japonica GN=Os07g0190800 PE=2 SV=1                   "
"674","m.17710",151,0,0,0,1,8.514,0.7006,0.797865,0.661897,0.938216,"P54357","Myosin-2 essential light chain OS=Drosophila melanogaster GN=Mlc-c PE=1 SV=1                   "
"675","m.17718",670,13,17,8,3,-4.231,-0.2085,0.997572,0.846115,0.951964,"Q9QXG4","Acetyl-coenzyme A synthetase cytoplasmic OS=Mus musculus GN=Acss2 PE=1 SV=2                           "
"676","m.17738",499,0,0,1,0,-4.984,-0.4593,0.998042,0.875868,0.938662,"Q924S5","Lon protease homolog mitochondrial OS=Rattus norvegicus GN=Lonp1 PE=2 SV=1                           "
"677","m.17739",255,10,13,14,6,-11.808,-0.6465,1,0.89081,0.923607,"O08807","Peroxiredoxin-4 OS=Mus musculus GN=Prdx4 PE=1 SV=1                      "
"678","m.17769",574,4,4,4,2,20.035,0.9398,0.698993,0.604018,0.9279,"Q8TB22","Spermatogenesis-associated protein 20 OS=Homo sapiens GN=SPATA20 PE=2 SV=3                    "
"679","m.1777",810,0,1,1,0,-15.036,-0.9555,1,0.906902,0.8812,"P46935","E3 ubiquitin-protein ligase NEDD4 OS=Mus musculus GN=Nedd4 PE=1 SV=3                   "
"680","m.17776",322,6,7,5,2,3.267,0.226,0.912373,0.768607,0.955289,"A0PJE2","Dehydrogenase/reductase SDR family member 12 OS=Homo sapiens GN=DHRS12 PE=1 SV=2                  "
"681","m.17784",409,1,1,0,0,-6.913,-0.2765,0.999792,0.855502,0.948988,"Q4QQS3","Protein OSCP1 OS=Rattus norvegicus GN=Oscp1 PE=2 SV=1                     "
"682","m.17794",846,18,16,18,4,-4.807,-0.7475,1,0.897095,0.912581,"Q8WUM4","Programmed cell death 6-interacting protein OS=Homo sapiens GN=PDCD6IP PE=1 SV=1                  "
"683","m.17804",580,13,13,7,5,6.035,0.57,0.832537,0.694417,0.943375,"Q6TGS6","Tyrosine--tRNA ligase cytoplasmic OS=Danio rerio GN=yars PE=2 SV=2                           "
"684","m.17812",263,1,1,2,0,-3.914,-0.3103,1,0.859793,0.947325,"A8TX70","Collagen alpha-5(VI) chain OS=Homo sapiens GN=COL6A5 PE=1 SV=1                    "
"685","m.17821",322,24,27,28,20,-2.233,-0.4823,0.997815,0.877974,0.937115,"Q9EQS0","Transaldolase OS=Rattus norvegicus GN=Taldo1 PE=1 SV=2                      "
"686","m.17836",548,1,0,1,1,-11.313,-0.6947,1,0.893952,0.918628,"O15945","Aryl hydrocarbon receptor nuclear translocator homolog OS=Drosophila melanogaster GN=tgo PE=1 SV=3                 "
"687","m.1784",485,1,1,0,0,-7.349,-0.5944,0.999005,0.887102,0.928453,"P18503","Short-chain collagen C4 (Fragment) OS=Ephydatia muelleri PE=2 SV=1                    "
"688","m.17857",135,1,3,1,0,-6.067,-0.4145,0.998726,0.871496,0.941501,"P50408","V-type proton ATPase subunit F OS=Rattus norvegicus GN=Atp6v1f PE=1 SV=1                  "
"689","m.17859",221,2,1,1,2,-14.234,-1.2813,0.989809,0.91584,0.797742,"Q8C4B4","Protein unc-119 homolog B OS=Mus musculus GN=Unc119b PE=2 SV=1                   "
"690","m.17885",208,5,4,4,4,-5.823,-0.5922,0.998938,0.886939,0.928645,"O18334","Ras-related protein Rab6 OS=Drosophila melanogaster GN=Rab6 PE=1 SV=1                    "
"691","m.17886",251,0,1,0,0,6.097,0.3987,0.869356,0.733176,0.949895,"Q5ZML3","Serine/arginine-rich splicing factor 1 OS=Gallus gallus GN=SRSF1 PE=1 SV=3                   "
"692","m.17895",500,6,5,6,3,-16.752,-0.9776,1,0.907738,0.877001,"P43353","Aldehyde dehydrogenase family 3 member B1 OS=Homo sapiens GN=ALDH3B1 PE=1 SV=1                 "
"693","m.17897",385,5,6,3,2,-14.615,-0.7263,1,0.895869,0.915088,"Q9VWH4","Probable isocitrate dehydrogenase [NAD] subunit alpha mitochondrial OS=Drosophila melanogaster GN=l(1)G0156 PE=2 SV=1                           "
"694","m.17910",625,1,2,2,1,-12.485,-0.7744,1,0.898584,0.90924,"Q91VS8","FERM RhoGEF and pleckstrin domain-containing protein 2 OS=Mus musculus GN=Farp2 PE=1 SV=2                           "
"695","m.17927",304,0,1,1,0,-13.205,-1.1133,0.995851,0.912136,0.846707,"Q9NZ01","Very-long-chain enoyl-CoA reductase OS=Homo sapiens GN=TECR PE=1 SV=1                    "
"696","m.1793",310,5,4,3,1,-16.397,-1.5753,0.986263,0.919979,0.663335,"Q99L04","Dehydrogenase/reductase SDR family member 1 OS=Mus musculus GN=Dhrs1 PE=2 SV=1                  "
"697","m.17939",224,0,1,0,0,-9.629,-0.4414,0.998288,0.874165,0.939823,NA,NA
"698","m.1796",557,7,9,11,6,4.252,0.47,0.853903,0.717603,0.947235,"P19891","Asparagine synthetase [glutamine-hydrolyzing] OS=Cricetulus griseus GN=ASNS PE=2 SV=2                    "
"699","m.17962",105,1,2,1,0,4.084,0.3351,0.88423,0.746529,0.952116,"3864761","Putative uncharacterized protein OS=Acropora millepora PE=2 SV=1                     "
"700","m.17967",175,3,3,4,2,-11.981,-1.0921,0.997719,0.911539,0.851938,"P26990","ADP-ribosylation factor 6 OS=Gallus gallus GN=ARF6 PE=2 SV=3                    "
"701","m.17970",233,4,4,1,0,-7.579,-0.7128,1,0.895063,0.916628,"Q56840","2-(R)-hydroxypropyl-CoM dehydrogenase OS=Xanthobacter autotrophicus (strain ATCC BAA-1158 / Py2) GN=xecD PE=1 SV=3                "
"702","m.17977",658,2,4,3,1,-14.623,-1.0214,1,0.909295,0.868091,"Q6N069","N-alpha-acetyltransferase 16 NatA auxiliary subunit OS=Homo sapiens GN=NAA16 PE=1 SV=2                           "
"703","m.17984",639,10,12,15,4,1.378,0.1351,0.936959,0.786417,0.956966,"P49748","Very long-chain specific acyl-CoA dehydrogenase mitochondrial OS=Homo sapiens GN=ACADVL PE=1 SV=1                           "
"704","m.17992",724,11,18,11,3,3.59,0.2734,0.899798,0.759121,0.954037,"P16276","Aconitate hydratase mitochondrial OS=Sus scrofa GN=ACO2 PE=1 SV=1                           "
"705","m.180",623,2,2,1,1,-14.012,-0.4903,0.997767,0.878686,0.936561,"O60476","Mannosyl-oligosaccharide 12-alpha-mannosidase IB OS=Homo sapiens GN=MAN1A2 PE=1 SV=1                           "
"706","m.18001",225,1,1,0,0,-8.727,-0.4779,0.997851,0.877578,0.937416,"Q96PZ7","CUB and sushi domain-containing protein 1 OS=Homo sapiens GN=CSMD1 PE=1 SV=2                 "
"707","m.18009",870,3,2,0,0,-13.478,-1.3537,0.992799,0.917077,0.771106,"Q9WVQ1","Membrane-associated guanylate kinase WW and PDZ domain-containing protein 2 OS=Mus musculus GN=Magi2 PE=1 SV=2                           "
"708","m.1802",545,2,1,1,0,-1.132,-0.1036,0.987852,0.829768,0.955421,"Q9JI78","Peptide-N(4)-(N-acetyl-beta-glucosaminyl)asparagine amidase OS=Mus musculus GN=Ngly1 PE=1 SV=2                     "
"709","m.18040",327,8,7,8,8,3.597,0.3957,0.87003,0.733816,0.950004,"A4FV08","Glucosamine-6-phosphate isomerase 1 OS=Bos taurus GN=GNPDA1 PE=2 SV=1                    "
"710","m.18048",376,14,15,12,4,-1.457,-0.1764,0.995483,0.841343,0.953179,"P51570","Galactokinase OS=Homo sapiens GN=GALK1 PE=1 SV=1                      "
"711","m.1806",594,2,2,3,0,10.882,0.6195,0.820833,0.682337,0.941439,"O14841","5-oxoprolinase OS=Homo sapiens GN=OPLAH PE=1 SV=3                      "
"712","m.18060",194,3,2,4,1,3.523,0.2662,0.901681,0.760571,0.954241,"Q6P1S4","Arginine--tRNA ligase cytoplasmic OS=Xenopus tropicalis GN=rars PE=2 SV=1                           "
"713","m.18062",181,7,7,7,2,-5.973,-0.5756,0.998491,0.885688,0.93006,"Q6P7Q4","Lactoylglutathione lyase OS=Rattus norvegicus GN=Glo1 PE=1 SV=3                     "
"714","m.18064",292,1,0,1,0,2.926,0.1806,0.924673,0.777565,0.956259,"Q9GLP1","Coagulation factor V OS=Sus scrofa GN=F5 PE=2 SV=1                    "
"715","m.18070",421,4,5,5,2,-6.416,-0.3784,0.999343,0.867695,0.943637,"Q58DA0","26S proteasome non-ATPase regulatory subunit 4 OS=Bos taurus GN=PSMD4 PE=2 SV=1                 "
"716","m.1811",272,2,3,2,0,-10.127,-0.6439,1,0.890633,0.923862,"O02691","3-hydroxyacyl-CoA dehydrogenase type-2 OS=Bos taurus GN=HSD17B10 PE=1 SV=3                    "
"717","m.18144",177,2,4,3,2,-17.264,-1.3156,0.990934,0.916444,0.785622,"Q9NUQ9","Protein FAM49B OS=Homo sapiens GN=FAM49B PE=1 SV=1                     "
"718","m.18155",470,6,6,6,2,-7.12,-0.7217,1,0.895597,0.915617,NA,NA
"719","m.1816",454,0,1,0,0,-11.396,-0.658,1,0.891585,0.922463,"O57382","Tolloid-like protein 2 OS=Xenopus laevis GN=tll2 PE=2 SV=1                    "
"720","m.18179",295,13,15,6,5,-13.425,-1.9512,0.76425,0.919366,0.437135,"Q8BHP7","Olfactomedin-like protein 2A OS=Mus musculus GN=Olfml2a PE=1 SV=1                    "
"721","m.18216",767,3,3,3,1,-14.218,-1.2541,0.989447,0.915334,0.806763,"Q8CAQ8","Mitochondrial inner membrane protein OS=Mus musculus GN=Immt PE=1 SV=1                   "
"722","m.18280",786,0,1,1,0,-2.245,-0.1558,0.993744,0.83817,0.953889,"4780878","Tenascin-X OS=Crassostrea gigas GN=CGI_10023352 PE=4 SV=1                      "
"723","m.18307",451,0,1,0,0,-18.962,-0.674,1,0.892636,0.920826,"Q8BX70","Vacuolar protein sorting-associated protein 13C OS=Mus musculus GN=Vps13c PE=1 SV=2                  "
"724","m.18336",196,0,0,0,1,-14.446,-0.8149,1,0.900692,0.903847,"P38487","Creatinase OS=Bacillus sp. (strain B-0618) PE=1 SV=3                     "
"725","m.1834",596,6,8,8,1,6.719,0.5584,0.835116,0.697192,0.943826,"Q99MN1","Lysine--tRNA ligase OS=Mus musculus GN=Kars PE=1 SV=1                     "
"726","m.18341",246,1,0,1,0,-1.789,-0.1152,0.989348,0.831678,0.955115,"Q3ZJ60","Photosystem Q(B) protein OS=Pseudendoclonium akinetum GN=psbA PE=3 SV=1                    "
"727","m.18355",140,2,6,5,4,-11.104,-1.0932,0.997619,0.911571,0.851671,"Q6P026","Barrier-to-autointegration factor OS=Danio rerio GN=banf1 PE=1 SV=1                     "
"728","m.18359",423,1,1,1,0,-4.224,-0.3867,0.999206,0.868592,0.943158,"Q6P2Z0","Basic leucine zipper and W2 domain-containing protein 1 OS=Xenopus tropicalis GN=bzw1 PE=2 SV=1               "
"729","m.18362",249,5,3,4,3,-14.471,-1.2697,0.989592,0.915627,0.801651,"P40124","Adenylyl cyclase-associated protein 1 OS=Mus musculus GN=Cap1 PE=1 SV=4                   "
"730","m.18366",538,5,6,2,2,-1.964,-0.146,0.992801,0.836632,0.954206,"Q7TPB1","T-complex protein 1 subunit delta OS=Rattus norvegicus GN=Cct4 PE=1 SV=3                  "
"731","m.18370",247,3,4,1,0,-4.541,-0.38,0.999316,0.867869,0.943545,"3667855","Putative uncharacterized protein OS=Branchiostoma floridae GN=BRAFLDRAFT_91695 PE=4 SV=1                    "
"732","m.18373",191,4,8,2,1,-21.681,-1.3664,0.993493,0.91728,0.766008,"3266256","Predicted protein OS=Nematostella vectensis GN=v1g237935 PE=4 SV=1                     "
"733","m.18387",243,3,4,3,1,-24.851,-1.1676,0.991882,0.91351,0.83247,NA,NA
"734","m.184",376,211,219,196,153,-7.286,-2.7709,0.198924,0.908002,0.093313,NA,NA
"735","m.18428",171,1,3,1,0,-4.025,-0.3232,0.999973,0.861366,0.946661,"Q8BGC4","Zinc-binding alcohol dehydrogenase domain-containing protein 2 OS=Mus musculus GN=Zadh2 PE=1 SV=1                 "
"736","m.18439",485,2,2,2,1,-15.108,-1.0216,1,0.909302,0.868048,"P22105","Tenascin-X OS=Homo sapiens GN=TNXB PE=1 SV=3                      "
"737","m.18470",326,4,7,5,3,-8.443,-0.4472,0.998202,0.874723,0.939451,"P41250","Glycine--tRNA ligase OS=Homo sapiens GN=GARS PE=1 SV=3 SV=2                    "
"738","m.18491",290,1,0,1,0,-4.389,-0.1916,0.996565,0.843629,0.95262,"O08839","Myc box-dependent-interacting protein 1 OS=Rattus norvegicus GN=Bin1 PE=1 SV=1                   "
"739","m.18493",251,3,3,3,2,-7.227,-0.4651,0.997975,0.876408,0.938278,"Q9JJW6","Aly/REF export factor 2 OS=Mus musculus GN=Alyref2 PE=1 SV=1                   "
"740","m.1850",391,6,5,6,1,-6.054,-0.4753,0.997873,0.877343,0.937593,"Q9LIG0","Clavaminate synthase-like protein At3g21360 OS=Arabidopsis thaliana GN=At3g21360 PE=1 SV=1                   "
"741","m.18531",393,0,1,1,0,-4.883,-0.2747,0.999768,0.855266,0.949073,"P07221","Calsequestrin-1 OS=Oryctolagus cuniculus GN=CASQ1 PE=1 SV=1                      "
"742","m.18548",223,1,1,1,1,1.068,0.0729,0.953082,0.798288,0.957445,"Q8K370","Acyl-CoA dehydrogenase family member 10 OS=Mus musculus GN=Acad10 PE=1 SV=1                  "
"743","m.18550",321,2,2,3,0,-3.485,-0.2598,0.999493,0.853289,0.949766,"A7RM20","Eukaryotic translation initiation factor 3 subunit I OS=Nematostella vectensis GN=v1g239264 PE=3 SV=1                "
"744","m.18553",252,11,12,11,8,12.728,0.9391,0.699303,0.604167,0.927932,NA,NA
"745","m.18556",357,14,15,12,9,-15.605,-1.7841,0.884963,0.920612,0.537863,"Q9UBQ7","Glyoxylate reductase/hydroxypyruvate reductase OS=Homo sapiens GN=GRHPR PE=1 SV=1                    "
"746","m.18584",365,2,1,1,1,10.581,0.9292,0.703705,0.606292,0.928382,"Q9QZ08","N-acetyl-D-glucosamine kinase OS=Mus musculus GN=Nagk PE=2 SV=3                     "
"747","m.18586",202,2,2,4,1,17.943,1.4204,0.651247,0.496367,0.911549,"Q01528","Hemagglutinin/amebocyte aggregation factor OS=Limulus polyphemus PE=1 SV=1                     "
"748","m.18614",518,0,1,1,1,0.938,0.0999,0.946226,0.793171,0.95731,"Q5U3S1","Katanin p60 ATPase-containing subunit A-like 1 OS=Danio rerio GN=katnal1 PE=2 SV=1                 "
"749","m.1862",270,0,1,1,1,4.588,0.4915,0.849382,0.712758,0.946413,NA,NA
"750","m.18621",247,1,0,0,1,-1.618,-0.1296,0.991056,0.834016,0.954707,NA,NA
"751","m.1866",1135,5,7,7,3,-15.112,-1.2609,0.989489,0.915463,0.804554,"P41252","Isoleucine--tRNA ligase cytoplasmic OS=Homo sapiens GN=IARS PE=1 SV=2                           "
"752","m.18667",123,1,1,0,0,-2.374,-0.1671,0.994737,0.839921,0.953507,"Q8TER0","Sushi nidogen and EGF-like domain-containing protein 1 OS=Homo sapiens GN=SNED1 PE=2 SV=2                           "
"753","m.18748",201,8,7,9,6,17.842,1.4549,0.657265,0.482284,0.911028,"Q5U316","Ras-related protein Rab-35 OS=Rattus norvegicus GN=Rab35 PE=1 SV=1                    "
"754","m.1875",114,1,1,1,0,-10.566,-0.9737,1,0.907593,0.877756,"P30043","Flavin reductase (NADPH) OS=Homo sapiens GN=BLVRB PE=1 SV=3                    "
"755","m.18767",961,3,3,5,3,2.761,0.2283,0.911753,0.76815,0.955234,"O43432","Eukaryotic translation initiation factor 4 gamma 3 OS=Homo sapiens GN=EIF4G3 PE=1 SV=2                "
"756","m.1881",292,24,26,18,8,-1.887,-0.3231,0.999974,0.861354,0.946666,"P27463","Retinal dehydrogenase 1 OS=Gallus gallus GN=ALDH1A1 PE=2 SV=1                    "
"757","m.18818",131,2,2,0,0,-9.95,-0.4695,0.997927,0.876813,0.937984,NA,NA
"758","m.18819",1444,17,22,21,12,9.067,0.8529,0.738228,0.623709,0.931803,"Q99JG3","Annexin A13 OS=Mus musculus GN=Anxa13 PE=2 SV=3                     "
"759","m.18825",839,36,32,32,22,-14.739,-2.7599,0.202943,0.908132,0.095719,"Q14315","Filamin-C OS=Homo sapiens GN=FLNC PE=1 SV=3                      "
"760","m.18834",354,8,7,8,5,10.054,0.9825,0.680761,0.595241,0.925957,"Q8AXV0","Endophilin-A2 OS=Gallus gallus GN=SH3GL1 PE=1 SV=1                      "
"761","m.1884",645,2,2,3,2,-11.195,-0.6654,1,0.892075,0.921713,"O00571","ATP-dependent RNA helicase DDX3X OS=Homo sapiens GN=DDX3X PE=1 SV=3                   "
"762","m.18862",137,4,3,4,1,3.955,0.331,0.88523,0.747376,0.952252,"P17702","60S ribosomal protein L28 OS=Rattus norvegicus GN=Rpl28 PE=1 SV=4                   "
"763","m.1889",383,2,2,2,1,-11.008,-1.1208,0.995223,0.912339,0.844814,"Q5ZM55","Protein fem-1 homolog B OS=Gallus gallus GN=FEM1B PE=2 SV=1                   "
"764","m.1894",197,0,0,0,1,-3.797,-0.1565,0.993808,0.838279,0.953866,"3673358","Putative uncharacterized protein OS=Branchiostoma floridae GN=BRAFLDRAFT_81321 PE=4 SV=1                    "
"765","m.18969",102,1,3,1,1,-13.216,-0.9493,1,0.906661,0.882344,"P37276","Dynein heavy chain cytoplasmic OS=Drosophila melanogaster GN=Dhc64C PE=2 SV=2                           "
"766","m.1897",265,1,3,3,2,-9.94,-1.0181,1,0.909182,0.868791,NA,NA
"767","m.18995",284,1,3,1,0,4.011,0.2324,0.910653,0.767335,0.955133,"Q8NHP1","Aflatoxin B1 aldehyde reductase member 4 OS=Homo sapiens GN=AKR7L PE=2 SV=6                 "
"768","m.1903",378,4,4,3,2,-0.629,-0.0431,0.978339,0.819446,0.956683,"O19072","Ornithine carbamoyltransferase mitochondrial (Fragment) OS=Sus scrofa GN=OTC PE=2 SV=1                           "
"769","m.19033",252,27,24,22,18,11.496,1.003,0.672598,0.591243,0.925029,"Q7T356","14-3-3 protein beta/alpha-B OS=Danio rerio GN=ywhabb PE=2 SV=1                    "
"770","m.19080",266,2,2,1,1,-1.766,-0.1534,0.993519,0.837795,0.953968,"Q9D733","Pancreatic secretory granule membrane major glycoprotein GP2 OS=Mus musculus GN=Gp2 PE=2 SV=3                "
"771","m.1911",462,3,3,4,2,-10.49,-0.6964,1,0.894058,0.918443,NA,NA
"772","m.19148",194,0,0,1,0,6.739,0.4052,0.867901,0.731785,0.949659,"Q6UW02","Cytochrome P450 20A1 OS=Homo sapiens GN=CYP20A1 PE=2 SV=1                    "
"773","m.19151",186,11,7,9,7,-9.383,-0.5113,0.997719,0.880507,0.935066,"Q9XZP2","Calmodulin-2 OS=Branchiostoma floridae GN=CAM2 PE=2 SV=4                      "
"774","m.1916",493,0,0,1,0,4.583,0.2095,0.916828,0.771877,0.95567,"Q8CFD1","RNA-binding protein 45 OS=Rattus norvegicus GN=Rbm45 PE=2 SV=1                    "
"775","m.19161",269,1,2,1,0,-14.971,-0.7452,1,0.896964,0.912858,"Q2KHP9","Fragile X mental retardation protein 1 homolog B OS=Xenopus laevis GN=fmr1-b PE=2 SV=1               "
