"","Protein","Len","S0","S0.1","S1","S1.1","LogFoldChange","Zstatistic","fdr","FDRup","FDRdown","UniprotID","DEFLINE"
"440","m.14994",562,1,2,2,1,4.71,0.3219,0.96388,0.728178,0.918813,"F8S101","Phospholipase B OS=Crotalus adamanteus PE=2 SV=1                      "
"441","m.14998",1027,1,1,1,0,19.998,1.0406,0.625303,0.427897,0.902973,"Q58A42","Protein DD3-3 OS=Dictyostelium discoideum GN=DD3-3 PE=2 SV=1                     "
"442","m.14999",503,79,74,77,69,-6.759,-3.3628,0.007174,0.877521,0.00207,"P33248","Thymosin beta-12 OS=Lateolabrax japonicus PE=1 SV=2                      "
"443","m.1500",101,2,3,2,3,11.53,0.6589,0.821932,0.59282,0.916963,"3652730","Small cysteine-rich protein 3a OS=Montastraea faveolata GN=SCRiP3a PE=4 SV=1                   "
"444","m.15017",296,0,2,0,0,-15.845,-1.0899,0.877778,0.913433,0.681569,"P97390","Vacuolar protein sorting-associated protein 45 OS=Mus musculus GN=Vps45 PE=1 SV=1                  "
"445","m.15018",456,10,10,11,8,-18.598,-1.2845,0.818062,0.909729,0.606806,"P28799","Granulins OS=Homo sapiens GN=GRN PE=1 SV=2                      "
"446","m.15022",221,26,26,20,24,-5.92,-0.9895,0.908797,0.914213,0.715926,"P92177","14-3-3 protein epsilon OS=Drosophila melanogaster GN=14-3-3epsilon PE=1 SV=2                    "
"447","m.15026",538,1,1,2,2,10.498,0.5575,0.871395,0.635785,0.919096,"Q7ZYB4","Polyadenylate-binding protein-interacting protein 1 OS=Xenopus laevis GN=paip1 PE=1 SV=1                   "
"448","m.15038",332,2,3,1,2,-6.724,-0.6529,0.9896,0.906094,0.8122,NA,NA
"449","m.1504",136,3,4,3,4,-26.942,-1.2395,0.831132,0.910747,0.625189,"Q03958","Prefoldin subunit 6 OS=Mus musculus GN=Pfdn6 PE=2 SV=1                    "
"450","m.15047",323,14,12,14,13,-14.527,-1.1742,0.851196,0.912086,0.650626,"O46037","Vinculin OS=Drosophila melanogaster GN=Vinc PE=1 SV=1                      "
"451","m.1505",423,5,5,6,5,16.179,0.9586,0.661457,0.463665,0.906205,"Q9BXS5","AP-1 complex subunit mu-1 OS=Homo sapiens GN=AP1M1 PE=1 SV=3                   "
"452","m.15054",242,17,17,13,14,8.618,0.9451,0.667883,0.469497,0.906747,"Q8WR63","Tropomyosin OS=Trichinella pseudospiralis PE=2 SV=1                       "
"453","m.15063",195,2,2,1,2,-3.699,-0.2676,1,0.870991,0.879416,"Q02372","NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 8 mitochondrial OS=Bos taurus GN=NDUFB8 PE=1 SV=1                           "
"454","m.15067",179,6,5,7,7,-7.107,-0.5351,0.999928,0.898305,0.838041,"P35280","Ras-related protein Rab-8A OS=Rattus norvegicus GN=Rab8a PE=1 SV=2                    "
"455","m.15074",356,0,0,1,1,-8.776,-0.5341,0.999949,0.898228,0.83824,"Q767L0","ATP-binding cassette sub-family F member 1 OS=Sus scrofa GN=ABCF1 PE=3 SV=1                 "
"456","m.15079",260,10,16,15,15,-18.446,-1.6538,0.731621,0.901671,0.419252,NA,NA
"457","m.15083",267,2,2,1,1,-0.804,-0.0367,1,0.832411,0.901076,"Unknown","Unknown                           "
"458","m.1509",223,6,5,4,5,9.248,0.6894,0.805816,0.579705,0.91612,"P25228","Ras-related protein Rab-3 OS=Drosophila melanogaster GN=Rab3 PE=1 SV=1                    "
"459","m.15096",468,1,2,2,2,6.986,0.3245,0.96304,0.727233,0.918866,"Q641Y2","NADH dehydrogenase [ubiquinone] iron-sulfur protein 2 mitochondrial OS=Rattus norvegicus GN=Ndufs2 PE=1 SV=1                           "
"460","m.15098",368,5,4,4,4,-23.519,-1.3754,0.794686,0.907576,0.567125,"Q9UBL6","Copine-7 OS=Homo sapiens GN=CPNE7 PE=2 SV=1                      "
"461","m.151",201,2,2,1,1,7.737,0.4488,0.917712,0.679985,0.920013,"A5PKG7","BTB/POZ domain-containing protein KCTD5 OS=Bos taurus GN=KCTD5 PE=2 SV=1                   "
"462","m.15111",545,31,38,36,36,-28.985,-2.7361,0.087559,0.881751,0.028592,"P20000","Aldehyde dehydrogenase mitochondrial OS=Bos taurus GN=ALDH2 PE=1 SV=2                           "
"463","m.15114",369,5,5,5,4,-8.871,-0.5127,1,0.896536,0.842407,NA,NA
"464","m.15121",194,0,1,1,2,-8.296,-0.6144,0.994218,0.903838,0.821158,"Q157S1","CREB-regulated transcription coactivator 1 OS=Rattus norvegicus GN=Crtc1 PE=1 SV=1                   "
"465","m.15126",176,1,1,0,1,5.142,0.3317,0.960686,0.724607,0.919005,"Q5ZI57","Trafficking protein particle complex subunit 3 OS=Gallus gallus GN=TRAPPC3 PE=2 SV=1                 "
"466","m.15132",728,2,1,0,0,-11.17,-0.8265,0.954708,0.91272,0.766276,"A7MBL8","Serine/threonine-protein kinase N2 OS=Danio rerio GN=pkn2 PE=2 SV=1                    "
"467","m.15134",1205,1,2,2,1,-9.141,-0.7155,0.979474,0.909146,0.796638,"B2RRE7","OTU domain-containing protein 4 OS=Mus musculus GN=Otud4 PE=1 SV=1                   "
"468","m.15139",435,47,43,48,47,14.202,2.5127,0.040169,0.016167,0.87676,NA,NA
"469","m.15141",227,12,14,13,10,4.606,0.2731,0.978545,0.745533,0.91759,"Q24439","ATP synthase subunit O mitochondrial OS=Drosophila melanogaster GN=Oscp PE=2 SV=2                           "
"470","m.15142",273,1,0,1,1,-9.888,-0.3616,1,0.882286,0.867306,"P58044","Isopentenyl-diphosphate Delta-isomerase 1 OS=Mus musculus GN=Idi1 PE=2 SV=1                    "
"471","m.15155",891,1,5,2,3,1.774,0.1217,1,0.793833,0.911071,"Q92616","Translational activator GCN1 OS=Homo sapiens GN=GCN1L1 PE=1 SV=6                    "
"472","m.15158",259,1,1,1,1,17.201,0.5645,0.868189,0.632863,0.918985,"3276401","Predicted protein OS=Nematostella vectensis GN=v1g232929 PE=4 SV=1                     "
"473","m.15162",152,19,22,21,19,-1.243,-0.172,1,0.85712,0.88961,"P10160","Eukaryotic translation initiation factor 5A-1 OS=Oryctolagus cuniculus GN=EIF5A PE=1 SV=2                  "
"474","m.15166",611,1,3,3,2,-25.45,-1.3175,0.809056,0.908955,0.592823,"P56517","Histone deacetylase 1 OS=Gallus gallus GN=HDAC1 PE=2 SV=1                    "
"475","m.15170",715,6,8,9,9,7.928,0.7909,0.749637,0.535888,0.912775,"Q2KJI2","Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit STT3A OS=Bos taurus GN=STT3A PE=2 SV=1                   "
"476","m.15172",116,4,4,2,2,-4.743,-0.2559,1,0.869431,0.880771,NA,NA
"477","m.15175",266,5,6,4,7,-7.476,-0.5788,0.997389,0.901501,0.829003,"P21670","Proteasome subunit alpha type-4 OS=Rattus norvegicus GN=Psma4 PE=1 SV=1                   "
"478","m.15185",362,26,28,22,23,-20.359,-2.8463,0.06003,0.880673,0.01905,"Q92597","Protein NDRG1 OS=Homo sapiens GN=NDRG1 PE=1 SV=1                     "
"479","m.15189",147,2,2,2,2,-24.049,-1.3451,0.801968,0.908298,0.580768,"Q9Y2Q5","Ragulator complex protein LAMTOR2 OS=Homo sapiens GN=LAMTOR2 PE=1 SV=1                   "
"480","m.15196",185,0,1,0,0,-6.811,-0.4752,1,0.893391,0.849299,"P61212","ADP-ribosylation factor-like protein 1 OS=Rattus norvegicus GN=Arl1 PE=1 SV=1                   "
"481","m.152",115,3,6,4,6,-3.874,-0.1809,1,0.858525,0.888741,"O01359","60S acidic ribosomal protein P1 OS=Oscheius tipulae GN=rpl-21 PE=3 SV=1                  "
"482","m.15200",788,10,5,7,8,-7.564,-0.9273,0.927172,0.914105,0.735923,"A4IGL7","Peroxidasin OS=Xenopus tropicalis GN=pxdn PE=2 SV=1                      "
"483","m.15204",648,31,26,24,25,-19.897,-2.0509,0.430739,0.893416,0.203237,"O88818","Plastin-3 OS=Cricetulus griseus GN=PLS3 PE=2 SV=3                      "
"484","m.15205",198,3,1,1,2,12.096,0.6103,0.846457,0.613567,0.918122,"Q9NQ36","Signal peptide CUB and EGF-like domain-containing protein 2 OS=Homo sapiens GN=SCUBE2 PE=2 SV=2                           "
"485","m.1522",770,0,0,2,2,-19.275,-1.0137,0.901449,0.914124,0.707882,"Q10741","Disintegrin and metalloproteinase domain-containing protein 10 OS=Bos taurus GN=ADAM10 PE=1 SV=1                 "
"486","m.15220",508,7,7,10,10,-2.417,-0.2027,1,0.861864,0.886546,"P17336","Catalase OS=Drosophila melanogaster GN=Cat PE=1 SV=2                      "
"487","m.15241",654,9,10,6,7,-5.121,-0.5249,1,0.89751,0.840053,"P0CZ23","Acyl-coenzyme A oxidase 3 peroxisomal OS=Arabidopsis thaliana GN=ACX3 PE=1 SV=1                           "
"488","m.15244",481,2,3,2,2,-3.324,-0.2292,1,0.865734,0.883746,"O43670","Zinc finger protein 207 OS=Homo sapiens GN=ZNF207 PE=1 SV=1                   "
"489","m.15247",289,4,2,3,4,-16.58,-0.9132,0.931216,0.914006,0.740322,"Q5J6M8","Reticulon-3-A OS=Xenopus laevis GN=rtn3-a PE=2 SV=2                      "
"490","m.15259",327,4,3,3,3,5.624,0.354,0.953148,0.716382,0.919378,"Q8N3Y7","Epidermal retinol dehydrogenase 2 OS=Homo sapiens GN=SDR16C5 PE=2 SV=2                   "
"491","m.1527",299,19,19,15,16,-3.461,-0.33,1,0.878722,0.871632,"Q4R4I6","Adenylyl cyclase-associated protein 1 OS=Macaca fascicularis GN=CAP1 PE=2 SV=3                   "
"492","m.15279",668,1,1,2,1,-15.733,-0.6693,0.987256,0.906967,0.808239,"Q3SWT4","Protein IWS1 homolog OS=Rattus norvegicus GN=Iws1 PE=2 SV=1                    "
"493","m.15280",205,3,3,2,2,-30.868,-1.3208,0.808187,0.908876,0.5914,"3683555","Putative uncharacterized protein OS=Branchiostoma floridae GN=BRAFLDRAFT_129574 PE=4 SV=1                    "
"494","m.15290",959,8,8,8,10,0.997,0.1246,1,0.793011,0.911226,"Q5ZIA5","Coatomer subunit beta OS=Gallus gallus GN=COPB1 PE=2 SV=1                    "
"495","m.153",398,2,2,3,2,-7.294,-0.4179,1,0.888104,0.858889,"B2GUE2","Leucine-rich repeat flightless-interacting protein 2 OS=Xenopus tropicalis GN=lrrfip2 PE=2 SV=1                  "
"496","m.1530",391,4,8,6,9,-12.184,-1.3563,0.799215,0.908031,0.575777,"O93429","Serotransferrin OS=Paralichthys olivaceus GN=tf PE=2 SV=1                      "
"497","m.15306",507,0,1,0,1,7.423,0.4792,0.905371,0.667865,0.919918,"P23229","Integrin alpha-6 OS=Homo sapiens GN=ITGA6 PE=1 SV=5                     "
"498","m.15314",289,1,2,1,1,-5.188,-0.3708,1,0.883282,0.865994,"Q9UI42","Carboxypeptidase A4 OS=Homo sapiens GN=CPA4 PE=1 SV=2                     "
"499","m.15316",161,1,3,3,2,-13.831,-1.1008,0.874345,0.91329,0.67768,NA,NA
"500","m.15323",305,9,11,8,9,10.755,0.933,0.673763,0.474715,0.907235,"Q8BMF4","Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex mitochondrial OS=Mus musculus GN=Dlat PE=1 SV=2                           "
"501","m.15325",4828,0,1,1,1,-5.529,-0.3167,1,0.877154,0.873374,"Q9U943","Apolipophorins OS=Locusta migratoria PE=1 SV=2                       "
"502","m.15331",209,7,11,7,8,-24.083,-1.6955,0.714893,0.900898,0.394392,"P24367","Peptidyl-prolyl cis-trans isomerase B OS=Gallus gallus GN=PPIB PE=2 SV=1                   "
"503","m.15370",180,11,11,21,15,15.704,2.28,0.069218,0.033745,0.877943,"3300831","Beta gamma crystallin isoform 10 (Fragment) OS=Montipora capitata PE=2 SV=1                  "
"504","m.15377",555,18,20,21,21,11.796,0.9333,0.673616,0.474586,0.907223,"P08059","Glucose-6-phosphate isomerase OS=Sus scrofa GN=GPI PE=1 SV=3                     "
"505","m.15388",345,0,0,1,1,-1.592,-0.0939,1,0.843666,0.896605,"Q5R778","Acyl-CoA dehydrogenase family member 11 OS=Pongo abelii GN=ACAD11 PE=2 SV=2                  "
"506","m.15396",329,3,5,3,4,-13.299,-1.0082,0.903128,0.91415,0.709724,"Q62651","Delta(35)-Delta(24)-dienoyl-CoA isomerase mitochondrial OS=Rattus norvegicus GN=Ech1 PE=1 SV=2                           "
"507","m.15400",429,6,5,6,7,-7.875,-0.7442,0.973822,0.910292,0.789113,"Q7ZTY4","Histone-binding protein RBBP7 OS=Danio rerio GN=rbbp7 PE=2 SV=1                    "
"508","m.15409",308,1,1,1,1,0.228,0.0171,1,0.82061,0.904836,"Q9WUK2","Eukaryotic translation initiation factor 4H OS=Mus musculus GN=Eif4h PE=1 SV=3                  "
"509","m.15422",456,1,2,1,1,8.592,0.4651,0.911151,0.673512,0.919979,"O88413","Tubby-related protein 3 OS=Mus musculus GN=Tulp3 PE=1 SV=1                    "
"510","m.15426",1113,5,7,6,7,-13.506,-1.7406,0.691741,0.900061,0.367394,"Q5RI56","Optineurin OS=Danio rerio GN=optn PE=2 SV=2                      "
"511","m.15449",425,0,0,2,2,-5.133,-0.2352,1,0.866582,0.883091,"Q6GQ29","Carboxypeptidase Q OS=Xenopus laevis GN=cpq PE=2 SV=1                     "
"512","m.15457",489,3,3,2,2,15.818,0.9858,0.648935,0.451877,0.905117,"Q8BKZ9","Pyruvate dehydrogenase protein X component mitochondrial OS=Mus musculus GN=Pdhx PE=2 SV=1                           "
"513","m.15462",185,3,3,4,4,-2.266,-0.1359,1,0.851158,0.892979,"Q9C8L4","Persulfide dioxygenase ETHE1 homolog mitochondrial OS=Arabidopsis thaliana GN=GLY3 PE=1 SV=3                           "
"514","m.1547",193,3,3,4,4,-5.183,-0.3676,1,0.882938,0.866453,"Q9D8Y0","EF-hand domain-containing protein D2 OS=Mus musculus GN=Efhd2 PE=1 SV=1                   "
"515","m.15471",509,6,8,7,6,2.24,0.0993,1,0.800027,0.909846,"P17213","Bactericidal permeability-increasing protein OS=Homo sapiens GN=BPI PE=1 SV=4                    "
"516","m.15484",173,0,1,0,1,6.73,0.4871,0.90209,0.664683,0.919872,"Q5XGA9","N-alpha-acetyltransferase 50 OS=Xenopus tropicalis GN=naa50 PE=2 SV=1                     "
"517","m.15491",328,1,1,1,0,-17.491,-1.1131,0.870463,0.913116,0.673252,"Q9WVA3","Mitotic checkpoint protein BUB3 OS=Mus musculus GN=Bub3 PE=2 SV=2                   "
"518","m.15526",304,3,4,4,4,0.407,0.0249,1,0.818794,0.905348,"Q9CY64","Biliverdin reductase A OS=Mus musculus GN=Blvra PE=2 SV=1                    "
"519","m.15544",155,4,5,4,4,-2.892,-0.2602,1,0.870009,0.880276,"P80601","Ribonuclease UK114 OS=Capra hircus GN=HRSP12 PE=1 SV=3                     "
"520","m.15573",170,1,0,2,1,-2.785,-0.2966,1,0.874704,0.875919,"P63100","Calcineurin subunit B type 1 OS=Rattus norvegicus GN=Ppp3r1 PE=1 SV=2                  "
"521","m.15586",275,6,6,8,6,2.07,0.154,1,0.784426,0.912743,"Q9JJ19","Na(+)/H(+) exchange regulatory cofactor NHE-RF1 OS=Rattus norvegicus GN=Slc9a3r1 PE=1 SV=3                  "
"522","m.1560",548,9,11,7,7,11.758,1.6795,0.298522,0.154392,0.885406,"Q6EE31","T-complex protein 1 subunit theta OS=Gallus gallus GN=CCT8 PE=1 SV=3                  "
"523","m.15618",675,3,3,2,1,-5.228,-0.3208,1,0.877642,0.872842,"E9Q634","Unconventional myosin-Ie OS=Mus musculus GN=Myo1e PE=1 SV=1                     "
"524","m.15620",573,1,0,1,1,-20.087,-0.8876,0.938419,0.913752,0.748182,"Q96PQ7","Kelch-like protein 5 OS=Homo sapiens GN=KLHL5 PE=2 SV=3                    "
"525","m.15633",448,46,44,42,43,-10.363,-1.3711,0.795687,0.907678,0.569088,"P50395","Rab GDP dissociation inhibitor beta OS=Homo sapiens GN=GDI2 PE=1 SV=2                  "
"526","m.15646",189,0,1,1,0,17.699,0.9515,0.664819,0.466734,0.90649,NA,NA
"527","m.1567",309,0,0,1,0,-21.555,-1.2884,0.816969,0.909639,0.605177,"B3S3D5","DDRGK domain-containing protein 1 OS=Trichoplax adhaerens GN=TRIADDRAFT_58679 PE=3 SV=1                   "
"528","m.15686",206,3,3,4,3,3.06,0.2397,0.987206,0.756974,0.916493,"Q32L92","Calponin-3 OS=Bos taurus GN=CNN3 PE=2 SV=1                      "
"529","m.1569",147,1,2,0,0,-5.078,-0.2423,1,0.867572,0.882306,"O43447","Peptidyl-prolyl cis-trans isomerase H OS=Homo sapiens GN=PPIH PE=1 SV=1                   "
"530","m.15693",310,6,4,7,5,4.887,0.4514,0.916674,0.678956,0.92001,"Q7ZXQ9","Drebrin-like protein A OS=Xenopus laevis GN=dbnl-a PE=2 SV=1                    "
"531","m.15700",399,6,5,6,5,3.98,0.3203,0.964394,0.728758,0.91878,NA,NA
"532","m.15722",235,21,17,17,21,10.616,1.6177,0.333339,0.175725,0.886619,"Q8MI17","Retinal dehydrogenase 1 OS=Oryctolagus cuniculus GN=ALDH1A1 PE=2 SV=1                    "
"533","m.15724",695,2,3,5,2,3.92,0.212,0.993418,0.766167,0.915423,"Q14974","Importin subunit beta-1 OS=Homo sapiens GN=KPNB1 PE=1 SV=2                    "
"534","m.15750",815,1,1,0,1,-12.571,-0.6546,0.989368,0.906187,0.811793,NA,NA
"535","m.15756",276,2,3,1,0,8.587,0.9507,0.6652,0.467079,0.906522,"Q99NB1","Acetyl-coenzyme A synthetase 2-like mitochondrial OS=Mus musculus GN=Acss1 PE=1 SV=1                           "
"536","m.1576",513,7,7,7,6,0.734,0.0545,1,0.811648,0.907219,"A6H584","Collagen alpha-5(VI) chain OS=Mus musculus GN=Col6a5 PE=1 SV=3                    "
"537","m.15763",343,0,2,2,2,16.058,1.5771,0.35699,0.19068,0.887467,"O75600","2-amino-3-ketobutyrate coenzyme A ligase mitochondrial OS=Homo sapiens GN=GCAT PE=1 SV=1                           "
"538","m.15764",225,4,4,4,4,6.746,0.5195,0.8883,0.651499,0.919594,"O55012","Phosphatidylinositol-binding clathrin assembly protein OS=Rattus norvegicus GN=Picalm PE=1 SV=1                   "
"539","m.15778",129,3,1,2,1,-17.995,-0.8303,0.953739,0.912802,0.765178,"Q9TWL9","Conodipine-M alpha chain OS=Conus magus PE=1 SV=2                     "
"540","m.15779",427,1,1,0,1,-9.306,-0.7727,0.96765,0.911275,0.781411,"P81274","G-protein-signaling modulator 2 OS=Homo sapiens GN=GPSM2 PE=1 SV=3                    "
"541","m.15803",206,3,3,3,1,-20.652,-1.5843,0.75179,0.902996,0.459707,"P00491","Purine nucleoside phosphorylase OS=Homo sapiens GN=PNP PE=1 SV=2                    "
"542","m.1582",284,2,2,2,2,-13.008,-0.8448,0.949983,0.913094,0.760956,"P41044","Calbindin-32 OS=Drosophila melanogaster GN=Cbp53E PE=2 SV=1                      "
"543","m.15822",319,1,2,0,1,14.687,0.6293,0.837047,0.605484,0.917697,"3277618","Predicted protein OS=Nematostella vectensis GN=v1g244535 PE=4 SV=1                     "
"544","m.1583",327,6,6,5,7,17.467,1.1418,0.584969,0.382493,0.899281,"P56839","Phosphoenolpyruvate phosphomutase OS=Mytilus edulis PE=1 SV=3                      "
"545","m.15831",119,3,6,6,2,-13.262,-0.4557,1,0.891659,0.852686,NA,NA
"546","m.15837",260,1,1,1,1,-3.578,-0.2726,1,0.871647,0.878827,NA,NA
"547","m.15839",183,6,6,5,6,3.096,0.1821,0.999061,0.775769,0.914108,"Q9CQC9","GTP-binding protein SAR1b OS=Mus musculus GN=Sar1b PE=1 SV=1                    "
"548","m.15850",195,1,1,1,1,2.017,0.1416,1,0.788105,0.912114,"Q5ZI78","Tumor necrosis factor alpha-induced protein 8 OS=Gallus gallus GN=TNFAIP8 PE=2 SV=1                 "
"549","m.15857",420,4,4,3,6,-11.48,-0.8203,0.956276,0.91258,0.768059,"Q6NZ09","Proteasomal ubiquitin receptor ADRM1 OS=Danio rerio GN=adrm1b PE=1 SV=1                   "
"550","m.15859",410,6,5,7,5,-14.354,-1.3042,0.812619,0.909269,0.598513,"P46471","26S protease regulatory subunit 7 OS=Mus musculus GN=Psmc2 PE=1 SV=5                  "
"551","m.15862",387,1,2,0,0,4.37,0.2362,0.988041,0.758151,0.916366,"O88809","Neuronal migration protein doublecortin OS=Mus musculus GN=Dcx PE=1 SV=1                   "
"552","m.15899",456,4,4,3,2,-0.415,-0.0214,1,0.82918,0.902187,"Q8CE50","Sorting nexin-30 OS=Mus musculus GN=Snx30 PE=2 SV=1                     "
"553","m.1592",810,2,3,1,3,5.182,0.2215,0.991392,0.763046,0.915806,"Q2MHE4","Serine/threonine-protein kinase HT1 OS=Arabidopsis thaliana GN=HT1 PE=1 SV=1                    "
"554","m.15923",2429,25,32,22,16,-22.813,-1.9775,0.495905,0.89514,0.236836,"P01267","Thyroglobulin OS=Bos taurus GN=TG PE=1 SV=1                      "
"555","m.15941",522,1,1,1,2,-15.136,-0.6952,0.983101,0.90824,0.801815,"Q64676","2-hydroxyacylsphingosine 1-beta-galactosyltransferase OS=Mus musculus GN=Ugt8 PE=2 SV=2                     "
"556","m.1600",347,0,0,0,1,-3.379,-0.1939,1,0.860534,0.887443,"B4EUF0","5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase OS=Proteus mirabilis (strain HI4320) GN=mtnN PE=3 SV=1                   "
"557","m.16002",356,0,1,0,0,-7.912,-0.4775,1,0.893591,0.848891,"P10079","Fibropellin-1 OS=Strongylocentrotus purpuratus GN=EGF1 PE=1 SV=2                      "
"558","m.16005",488,2,2,2,2,-0.356,-0.0195,1,0.828772,0.902323,"Q9TU32","Protein ERGIC-53 OS=Chlorocebus aethiops GN=LMAN1 PE=2 SV=1                     "
"559","m.16008",262,2,3,3,4,0.404,0.0284,1,0.817971,0.905576,"3286479","Predicted protein OS=Nematostella vectensis GN=v1g222210 PE=4 SV=1                     "
"560","m.16009",808,2,3,3,3,-9.528,-0.5351,0.999928,0.898305,0.838041,"Q61789","Laminin subunit alpha-3 OS=Mus musculus GN=Lama3 PE=1 SV=4                    "
"561","m.16029",467,0,1,1,1,-7.176,-0.3195,1,0.877488,0.873011,"Q9QZB7","Actin-related protein 10 OS=Mus musculus GN=Actr10 PE=1 SV=2                    "
"562","m.16036",305,2,2,5,3,-3.556,-0.2312,1,0.866017,0.883528,"3663538","Putative uncharacterized protein OS=Branchiostoma floridae GN=BRAFLDRAFT_63863 PE=4 SV=1                    "
"563","m.16060",768,1,1,2,2,-22.026,-1.5891,0.750634,0.902902,0.45697,"Q29122","Unconventional myosin-VI OS=Sus scrofa GN=MYO6 PE=1 SV=1                     "
"564","m.16090",446,23,28,19,21,2.06,0.2284,0.989851,0.760758,0.916074,"O61491","Flotillin-1 OS=Drosophila melanogaster GN=Flo-1 PE=2 SV=1                      "
"565","m.16119",234,1,1,2,2,-4.898,-0.2332,1,0.8663,0.88331,"Q5RA81","GrpE protein homolog 1 mitochondrial OS=Pongo abelii GN=GRPEL1 PE=2 SV=1                           "
"566","m.16132",345,3,2,3,1,-14.45,-0.8881,0.93828,0.913758,0.74803,"Q8BW96","Calcium/calmodulin-dependent protein kinase type 1D OS=Mus musculus GN=Camk1d PE=1 SV=2                  "
"567","m.16180",508,1,3,2,2,5.845,0.4562,0.914749,0.677053,0.920002,"Q0IIF7","Ubiquitin carboxyl-terminal hydrolase 14 OS=Bos taurus GN=USP14 PE=2 SV=3                   "
"568","m.16211",276,1,1,1,1,-0.62,-0.0285,1,0.830691,0.901676,"Q5E9C0","Ras suppressor protein 1 OS=Bos taurus GN=RSU1 PE=2 SV=1                   "
"569","m.16222",296,2,1,1,1,-10.525,-0.5978,0.995825,0.902778,0.824869,"A6QLU1","Glycerol-3-phosphate dehydrogenase mitochondrial OS=Bos taurus GN=GPD2 PE=2 SV=1                           "
"570","m.16226",279,4,3,2,2,-5.795,-0.3505,1,0.88106,0.868857,"P33450","Cadherin-related tumor suppressor OS=Drosophila melanogaster GN=ft PE=1 SV=3                    "
"571","m.16233",161,6,7,6,6,4.174,0.3663,0.948842,0.711787,0.919546,NA,NA
"572","m.16246",388,4,6,3,1,-17.45,-1.2103,0.839985,0.911371,0.636734,"Q91WU5","Arsenite methyltransferase OS=Mus musculus GN=As3mt PE=2 SV=2                     "
"573","m.16258",131,0,1,1,0,-5.144,-0.3195,1,0.877488,0.873011,"Q923G2","DNA-directed RNA polymerases I II and III subunit RPABC3 OS=Mus musculus GN=Polr2h PE=2 SV=3                           "
"574","m.1626",326,7,7,8,5,4.806,0.3669,0.94863,0.711562,0.919553,"Q32LM2","Small glutamine-rich tetratricopeptide repeat-containing protein alpha OS=Bos taurus GN=SGTA PE=2 SV=1                 "
"575","m.16276",140,0,0,1,0,-16.413,-0.7261,0.977455,0.909588,0.793886,"P20007","Phosphoenolpyruvate carboxykinase [GTP] OS=Drosophila melanogaster GN=Pepck PE=2 SV=2                    "
"576","m.16281",177,1,1,1,1,-18.622,-1.1731,0.85154,0.912107,0.651043,"O95881","Thioredoxin domain-containing protein 12 OS=Homo sapiens GN=TXNDC12 PE=1 SV=1                   "
"577","m.16282",297,1,3,2,2,6.389,0.3799,0.94397,0.706661,0.9197,"Q9D1D6","Collagen triple helix repeat-containing protein 1 OS=Mus musculus GN=Cthrc1 PE=2 SV=2                 "
"578","m.16303",320,0,1,0,0,-7.016,-0.5236,1,0.897407,0.840307,"Q9HBA9","Putative N-acetylated-alpha-linked acidic dipeptidase OS=Homo sapiens GN=FOLH1B PE=2 SV=1                   "
"579","m.16309",388,2,5,4,3,-11.972,-0.9114,0.931729,0.913992,0.74088,"Q5RBM6","Beta-ureidopropionase OS=Pongo abelii GN=UPB1 PE=2 SV=1                      "
"580","m.16319",224,1,1,1,0,12.186,0.6151,0.844101,0.611529,0.918018,"Q6AYQ8","Acylpyruvase FAHD1 mitochondrial OS=Rattus norvegicus GN=Fahd1 PE=2 SV=1                           "
"581","m.16351",226,8,12,9,8,-11.081,-1.1278,0.865819,0.912892,0.667906,"P52301","GTP-binding nuclear protein Ran OS=Xenopus laevis GN=ran PE=1 SV=2                   "
"582","m.16371",297,3,2,2,2,-4.416,-0.2796,1,0.872553,0.877993,"P53111","NADPH-dependent aldehyde reductase ARI1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=ARI1 PE=1 SV=1              "
"583","m.16396",363,0,0,1,0,1.575,0.1235,1,0.793324,0.911167,"Q8WVB3","Hexosaminidase D OS=Homo sapiens GN=HEXDC PE=2 SV=3                     "
"584","m.16423",301,0,1,2,2,1.845,0.1681,1,0.780137,0.913438,"Q8NUV9","Uncharacterized oxidoreductase MW2403 OS=Staphylococcus aureus (strain MW2) GN=MW2403 PE=3 SV=1                  "
"585","m.16425",264,1,1,1,1,-10.668,-0.6005,0.995579,0.902954,0.824272,"Q5RID7","Sorting nexin-17 OS=Danio rerio GN=snx17 PE=2 SV=1                     "
"586","m.16446",276,1,2,1,1,-13.436,-0.8934,0.936803,0.913818,0.746415,"Q9JHW2","Omega-amidase NIT2 OS=Mus musculus GN=Nit2 PE=1 SV=1                     "
"587","m.16449",935,11,10,12,12,-29.062,-2.1178,0.378281,0.891833,0.175674,"O55029","Coatomer subunit beta' OS=Mus musculus GN=Copb2 PE=2 SV=2                    "
"588","m.16461",147,1,0,0,0,-8.61,-0.76,0.970465,0.910856,0.784871,"Q4I963","Cofilin OS=Gibberella zeae (strain PH-1 / ATCC MYA-4620 / FGSC 9075 / NRRL 31084) GN=COF1 PE=3 SV=2           "
