"","Protein","Len","S0","S0.1","S1","S1.1","LogFoldChange","Zstatistic","fdr","FDRup","FDRdown","UniprotID","DEFLINE"
"517","m.1560",548,9,11,6,11,0.164,0.4914,1,0.504692,0.635892,"Q6EE31","T-complex protein 1 subunit theta OS=Gallus gallus GN=CCT8 PE=1 SV=3                  "
"518","m.15618",675,3,3,0,3,-0.149,-0.2228,0.621838,0.781743,0.163472,"E9Q634","Unconventional myosin-Ie OS=Mus musculus GN=Myo1e PE=1 SV=1                     "
"519","m.15620",573,1,0,0,0,0.274,0.244,1,0.692619,0.53103,"Q96PQ7","Kelch-like protein 5 OS=Homo sapiens GN=KLHL5 PE=2 SV=3                    "
"520","m.15633",448,46,44,21,29,-0.245,-1.4138,3.4e-05,0.627392,4e-06,"P50395","Rab GDP dissociation inhibitor beta OS=Homo sapiens GN=GDI2 PE=1 SV=2                  "
"521","m.15646",189,0,1,2,1,0.754,0.7379,0.679988,0.24782,0.668642,NA,NA
"522","m.15686",206,3,3,3,4,0.493,0.8509,0.45473,0.156063,0.664512,"Q32L92","Calponin-3 OS=Bos taurus GN=CNN3 PE=2 SV=1                      "
"523","m.1569",147,1,2,0,1,-0.191,-0.1904,0.683067,0.78441,0.1863,"O43447","Peptidyl-prolyl cis-trans isomerase H OS=Homo sapiens GN=PPIH PE=1 SV=1                   "
"524","m.15693",310,6,4,5,3,0.094,0.1964,1,0.715342,0.500782,"Q7ZXQ9","Drebrin-like protein A OS=Xenopus laevis GN=dbnl-a PE=2 SV=1                    "
"525","m.15700",399,6,5,4,6,0.233,0.5223,0.990151,0.472788,0.643752,NA,NA
"526","m.15722",235,21,17,10,10,-0.308,-1.1273,0.001188,0.645275,0.000147,"Q8MI17","Retinal dehydrogenase 1 OS=Oryctolagus cuniculus GN=ALDH1A1 PE=2 SV=1                    "
"527","m.15724",695,2,3,1,3,0.083,0.1182,0.9979,0.745272,0.443709,"Q14974","Importin subunit beta-1 OS=Homo sapiens GN=KPNB1 PE=1 SV=2                    "
"528","m.15750",815,1,1,0,0,0.259,0.2367,1,0.696348,0.526618,NA,NA
"529","m.15756",276,2,3,0,1,-0.69,-0.7483,0.038578,0.688039,0.006358,"Q99NB1","Acetyl-coenzyme A synthetase 2-like mitochondrial OS=Mus musculus GN=Acss1 PE=1 SV=1                           "
"530","m.1576",513,7,7,8,6,0.33,0.8514,0.453822,0.155717,0.664477,"A6H584","Collagen alpha-5(VI) chain OS=Mus musculus GN=Col6a5 PE=1 SV=3                    "
"531","m.15763",343,0,2,0,1,-0.193,-0.19,0.683815,0.784436,0.186591,"O75600","2-amino-3-ketobutyrate coenzyme A ligase mitochondrial OS=Homo sapiens GN=GCAT PE=1 SV=1                           "
"532","m.15764",225,4,4,2,4,0.015,0.0272,0.970239,0.769763,0.368056,"O55012","Phosphatidylinositol-binding clathrin assembly protein OS=Rattus norvegicus GN=Picalm PE=1 SV=1                   "
"533","m.15778",129,3,1,0,0,-0.453,-0.4643,0.231551,0.740886,0.04819,"Q9TWL9","Conodipine-M alpha chain OS=Conus magus PE=1 SV=2                     "
"534","m.15779",427,1,1,0,1,0.258,0.2354,1,0.697002,0.525824,"P81274","G-protein-signaling modulator 2 OS=Homo sapiens GN=GPSM2 PE=1 SV=3                    "
"535","m.15803",206,3,3,2,3,0.114,0.1798,1,0.722424,0.489416,"P00491","Purine nucleoside phosphorylase OS=Homo sapiens GN=PNP PE=1 SV=2                    "
"536","m.1582",284,2,2,1,1,-0.478,-0.5103,0.181512,0.731543,0.036283,"P41044","Calbindin-32 OS=Drosophila melanogaster GN=Cbp53E PE=2 SV=1                      "
"537","m.15822",319,1,2,1,0,-0.196,-0.1879,0.687742,0.784572,0.188128,"3277618","Predicted protein OS=Nematostella vectensis GN=v1g244535 PE=4 SV=1                     "
"538","m.1583",327,6,6,4,9,0.402,0.9981,0.236979,0.07554,0.651157,"P56839","Phosphoenolpyruvate phosphomutase OS=Mytilus edulis PE=1 SV=3                      "
"539","m.15831",119,3,6,1,5,-0.088,-0.1626,0.734243,0.785825,0.207143,NA,NA
"540","m.15837",260,1,1,0,2,0.772,0.7583,0.63769,0.229334,0.668563,NA,NA
"541","m.15839",183,6,6,4,5,0.043,0.0928,0.994116,0.753199,0.423403,"Q9CQC9","GTP-binding protein SAR1b OS=Mus musculus GN=Sar1b PE=1 SV=1                    "
"542","m.15850",195,1,1,0,1,0.302,0.277,1,0.674593,0.549954,"Q5ZI78","Tumor necrosis factor alpha-induced protein 8 OS=Gallus gallus GN=TNFAIP8 PE=2 SV=1                 "
"543","m.15857",420,4,4,2,3,-0.182,-0.3124,0.456221,0.769754,0.109393,"Q6NZ09","Proteasomal ubiquitin receptor ADRM1 OS=Danio rerio GN=adrm1b PE=1 SV=1                   "
"544","m.15859",410,6,5,4,6,0.228,0.5058,0.99772,0.489984,0.63969,"P46471","26S protease regulatory subunit 7 OS=Mus musculus GN=Psmc2 PE=1 SV=5                  "
"545","m.15862",387,1,2,0,1,-0.237,-0.2242,0.619177,0.781605,0.162523,"O88809","Neuronal migration protein doublecortin OS=Mus musculus GN=Dcx PE=1 SV=1                   "
"546","m.15899",456,4,4,0,3,-0.413,-0.6441,0.080579,0.705656,0.01443,"Q8CE50","Sorting nexin-30 OS=Mus musculus GN=Snx30 PE=2 SV=1                     "
"547","m.1592",810,2,3,0,1,-0.757,-0.8023,0.025439,0.679975,0.004011,"Q2MHE4","Serine/threonine-protein kinase HT1 OS=Arabidopsis thaliana GN=HT1 PE=1 SV=1                    "
"548","m.15923",2429,25,32,21,30,0.224,1.1701,0.092992,0.02661,0.634663,"P01267","Thyroglobulin OS=Bos taurus GN=TG PE=1 SV=1                      "
"549","m.15941",522,1,1,0,1,0.202,0.1869,1,0.719445,0.494329,"Q64676","2-hydroxyacylsphingosine 1-beta-galactosyltransferase OS=Mus musculus GN=Ugt8 PE=2 SV=2                     "
"550","m.1600",347,0,0,0,1,0.272,0.2413,1,0.694009,0.529408,"B4EUF0","5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase OS=Proteus mirabilis (strain HI4320) GN=mtnN PE=3 SV=1                   "
"551","m.16002",356,0,1,0,1,0.234,0.2224,1,0.70339,0.517737,"P10079","Fibropellin-1 OS=Strongylocentrotus purpuratus GN=EGF1 PE=1 SV=2                      "
"552","m.16005",488,2,2,1,3,0.342,0.454,1,0.541119,0.625005,"Q9TU32","Protein ERGIC-53 OS=Chlorocebus aethiops GN=LMAN1 PE=2 SV=1                     "
"553","m.16008",262,2,3,1,2,-0.238,-0.3237,0.436611,0.76787,0.103549,"3286479","Predicted protein OS=Nematostella vectensis GN=v1g222210 PE=4 SV=1                     "
"554","m.16009",808,2,3,1,2,-0.237,-0.3081,0.463783,0.770454,0.111675,"Q61789","Laminin subunit alpha-3 OS=Mus musculus GN=Lama3 PE=1 SV=4                    "
"555","m.16029",467,0,1,0,1,0.329,0.2973,1,0.662509,0.560775,"Q9QZB7","Actin-related protein 10 OS=Mus musculus GN=Actr10 PE=1 SV=2                    "
"556","m.16036",305,2,2,1,4,0.592,0.8274,0.498602,0.172957,0.666022,"3663538","Putative uncharacterized protein OS=Branchiostoma floridae GN=BRAFLDRAFT_63863 PE=4 SV=1                    "
"557","m.16060",768,1,1,0,2,0.754,0.7383,0.67916,0.24745,0.668644,"Q29122","Unconventional myosin-VI OS=Sus scrofa GN=MYO6 PE=1 SV=1                     "
"558","m.16090",446,23,28,11,12,-0.457,-1.8072,0,0.614072,0,"O61491","Flotillin-1 OS=Drosophila melanogaster GN=Flo-1 PE=2 SV=1                      "
"559","m.16119",234,1,1,2,2,1.083,1.1905,0.082005,0.023164,0.632937,"Q5RA81","GrpE protein homolog 1 mitochondrial OS=Pongo abelii GN=GRPEL1 PE=2 SV=1                           "
"560","m.16132",345,3,2,0,3,0.059,0.083,0.991985,0.756031,0.415374,"Q8BW96","Calcium/calmodulin-dependent protein kinase type 1D OS=Mus musculus GN=Camk1d PE=1 SV=2                  "
"561","m.16169",177,0,0,0,1,0.243,0.2267,0.999994,0.701308,0.520441,"Q9TTS3","Acetyl-CoA carboxylase 1 OS=Bos taurus GN=ACACA PE=2 SV=1                    "
"562","m.16180",508,1,3,1,2,-0.025,-0.0308,0.925461,0.779691,0.317331,"Q0IIF7","Ubiquitin carboxyl-terminal hydrolase 14 OS=Bos taurus GN=USP14 PE=2 SV=3                   "
"563","m.16211",276,1,1,0,1,0.282,0.2501,1,0.689433,0.534654,"Q5E9C0","Ras suppressor protein 1 OS=Bos taurus GN=RSU1 PE=2 SV=1                   "
"564","m.16222",296,2,1,0,1,-0.18,-0.1833,0.696309,0.784852,0.191517,"A6QLU1","Glycerol-3-phosphate dehydrogenase mitochondrial OS=Bos taurus GN=GPD2 PE=2 SV=1                           "
"565","m.16226",279,4,3,1,4,-0.032,-0.0523,0.902307,0.782233,0.298546,"P33450","Cadherin-related tumor suppressor OS=Drosophila melanogaster GN=ft PE=1 SV=3                    "
"566","m.16233",161,6,7,5,5,0.065,0.1521,1,0.733347,0.46953,NA,NA
"567","m.16246",388,4,6,1,5,-0.191,-0.3595,0.377264,0.761511,0.086464,"Q91WU5","Arsenite methyltransferase OS=Mus musculus GN=As3mt PE=2 SV=2                     "
"568","m.16258",131,0,1,0,1,0.319,0.2786,1,0.673669,0.550829,"Q923G2","DNA-directed RNA polymerases I II and III subunit RPABC3 OS=Mus musculus GN=Polr2h PE=2 SV=3                           "
"569","m.1626",326,7,7,3,5,-0.242,-0.5291,0.163457,0.727755,0.032153,"Q32LM2","Small glutamine-rich tetratricopeptide repeat-containing protein alpha OS=Bos taurus GN=SGTA PE=2 SV=1                 "
"570","m.16281",177,1,1,2,2,1.086,1.1806,0.0872,0.024787,0.633767,"O95881","Thioredoxin domain-containing protein 12 OS=Homo sapiens GN=TXNDC12 PE=1 SV=1                   "
"571","m.16282",297,1,3,1,1,-0.5,-0.5291,0.163457,0.727755,0.032153,"Q9D1D6","Collagen triple helix repeat-containing protein 1 OS=Mus musculus GN=Cthrc1 PE=2 SV=2                 "
"572","m.16303",320,0,1,0,1,0.268,0.2386,1,0.695386,0.527774,"Q9HBA9","Putative N-acetylated-alpha-linked acidic dipeptidase OS=Homo sapiens GN=FOLH1B PE=2 SV=1                   "
"573","m.16309",388,2,5,1,2,-0.605,-0.8315,0.020109,0.675922,0.003094,"Q5RBM6","Beta-ureidopropionase OS=Pongo abelii GN=UPB1 PE=2 SV=1                      "
"574","m.16319",224,1,1,1,1,0.293,0.2752,1,0.675627,0.548965,"Q6AYQ8","Acylpyruvase FAHD1 mitochondrial OS=Rattus norvegicus GN=Fahd1 PE=2 SV=1                           "
"575","m.16351",226,8,12,6,7,-0.113,-0.3076,0.464666,0.770534,0.111942,"P52301","GTP-binding nuclear protein Ran OS=Xenopus laevis GN=ran PE=1 SV=2                   "
"576","m.16371",297,3,2,0,4,0.302,0.4499,1,0.544946,0.623718,"P53111","NADPH-dependent aldehyde reductase ARI1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=ARI1 PE=1 SV=1              "
"577","m.16396",363,0,0,0,1,0.316,0.2951,1,0.663857,0.559632,"Q8WVB3","Hexosaminidase D OS=Homo sapiens GN=HEXDC PE=2 SV=3                     "
"578","m.16423",301,0,1,0,2,0.778,0.7967,0.558961,0.196781,0.667542,"Q8NUV9","Uncharacterized oxidoreductase MW2403 OS=Staphylococcus aureus (strain MW2) GN=MW2403 PE=3 SV=1                  "
"579","m.16425",264,1,1,0,1,0.297,0.2636,1,0.682149,0.54247,"Q5RID7","Sorting nexin-17 OS=Danio rerio GN=snx17 PE=2 SV=1                     "
"580","m.16446",276,1,2,1,0,-0.201,-0.1989,0.667105,0.783812,0.180153,"Q9JHW2","Omega-amidase NIT2 OS=Mus musculus GN=Nit2 PE=1 SV=1                     "
"581","m.16449",935,11,10,6,14,0.297,0.9257,0.331564,0.109906,0.658279,"O55029","Coatomer subunit beta' OS=Mus musculus GN=Copb2 PE=2 SV=2                    "
"582","m.16461",147,1,0,0,1,0.296,0.2726,1,0.67711,0.547527,"Q4I963","Cofilin OS=Gibberella zeae (strain PH-1 / ATCC MYA-4620 / FGSC 9075 / NRRL 31084) GN=COF1 PE=3 SV=2           "
"583","m.16465",273,0,1,1,0,0.35,0.3054,1,0.657468,0.564921,"Q91XA9","Acidic mammalian chitinase OS=Mus musculus GN=Chia PE=1 SV=2                    "
"584","m.16490",518,0,0,0,2,0.757,0.7383,0.67916,0.24745,0.668644,"Q61555","Fibrillin-2 OS=Mus musculus GN=Fbn2 PE=1 SV=2                      "
"585","m.1652",495,30,30,15,17,-0.285,-1.3346,9.7e-05,0.631544,1.1e-05,"Q8JFV8","Synaptic vesicle membrane protein VAT-1 homolog OS=Danio rerio GN=vat1 PE=2 SV=1                 "
"586","m.16526",293,3,2,1,2,-0.283,-0.3671,0.365251,0.760098,0.083112,"Q9Y2S2","Lambda-crystallin homolog OS=Homo sapiens GN=CRYL1 PE=1 SV=3                     "
"587","m.16548",260,0,1,0,0,0.337,0.2964,1,0.663061,0.560308,"Q92673","Sortilin-related receptor OS=Homo sapiens GN=SORL1 PE=1 SV=2                     "
"588","m.1655",411,2,3,2,4,0.537,0.8603,0.437834,0.149631,0.663836,"Q90744","Alpha-N-acetylgalactosaminidase OS=Gallus gallus GN=NAGA PE=1 SV=1                      "
"589","m.16552",236,1,1,0,1,0.289,0.2633,1,0.682314,0.5423,"3273425","Predicted protein OS=Nematostella vectensis GN=v1g242207 PE=4 SV=1                     "
"590","m.16570",215,1,2,0,0,-0.198,-0.1976,0.669552,0.783908,0.181086,"Q9R016","Baculoviral IAP repeat-containing protein 1e OS=Mus musculus GN=Naip5 PE=1 SV=2                  "
"591","m.16591",233,3,2,2,5,0.692,1.1621,0.097605,0.028073,0.635357,NA,NA
"592","m.16598",409,0,2,3,1,0.632,0.7534,0.647855,0.233701,0.668613,"A7S338","Lissencephaly-1 homolog OS=Nematostella vectensis GN=v1g242515 PE=3 SV=1                     "
"593","m.166",168,3,1,3,1,0.318,0.4274,1,0.565337,0.616313,"P42577","Soma ferritin OS=Lymnaea stagnalis PE=2 SV=2                      "
"594","m.1664",421,0,1,0,0,0.258,0.2191,1,0.704967,0.515643,"P35659","Protein DEK OS=Homo sapiens GN=DEK PE=1 SV=1                     "
"595","m.16651",319,2,3,3,3,0.533,0.8373,0.479847,0.165698,0.665419,"Q5M8W9","4-hydroxy-2-oxoglutarate aldolase mitochondrial OS=Xenopus tropicalis GN=hoga1 PE=2 SV=2                           "
"596","m.16676",336,2,3,2,3,0.317,0.4772,1,0.518837,0.631934,"Q3URF8","BTB/POZ domain-containing protein KCTD21 OS=Mus musculus GN=Kctd21 PE=2 SV=1                   "
"597","m.16692",411,10,14,5,8,-0.287,-0.8142,0.023134,0.678298,0.003611,"Q8BWT1","3-ketoacyl-CoA thiolase mitochondrial OS=Mus musculus GN=Acaa2 PE=1 SV=3                           "
"598","m.16730",536,1,1,0,0,0.322,0.294,1,0.664527,0.559058,"O60524","Nuclear export mediator factor NEMF OS=Homo sapiens GN=NEMF PE=1 SV=4                  "
"599","m.16736",134,2,3,0,0,-0.716,-0.7548,0.036738,0.687029,0.006023,NA,NA
"600","m.1680",375,2,4,0,2,-0.444,-0.5877,0.11562,0.716212,0.021663,"Q4QRK0","Methionine aminopeptidase 1 OS=Danio rerio GN=metap1 PE=2 SV=2                    "
"601","m.16813",293,0,2,0,1,-0.15,-0.1501,0.756516,0.786177,0.216863,"Q26630","33 kDa inner dynein arm light chain axonemal OS=Strongylocentrotus purpuratus PE=1 SV=1                           "
"602","m.1685",362,0,1,1,3,1.1,1.1695,0.093332,0.026718,0.634715,"Q12904","Aminoacyl tRNA synthase complex-interacting multifunctional protein 1 OS=Homo sapiens GN=AIMP1 PE=1 SV=2                "
"603","m.16859",1199,2,3,2,3,0.303,0.4675,1,0.528281,0.629108,"Q8WWN9","Interactor protein for cytohesin exchange factors 1 OS=Homo sapiens GN=IPCEF1 PE=1 SV=1                "
"604","m.16861",197,0,1,0,0,0.279,0.2479,1,0.69059,0.533353,NA,NA
"605","m.16863",391,0,1,0,1,0.238,0.2161,1,0.706385,0.513724,"Q7ZVK4","Vacuolar protein-sorting-associated protein 36 OS=Danio rerio GN=vps36 PE=2 SV=1                   "
"606","m.16864",208,0,0,1,2,0.798,0.8054,0.541554,0.189828,0.667169,"Q9ULC4","Malignant T-cell-amplified sequence 1 OS=Homo sapiens GN=MCTS1 PE=1 SV=1                   "
"607","m.1688",655,4,7,3,6,0.128,0.2788,1,0.673553,0.550938,"Q66HG5","Transmembrane 9 superfamily member 2 OS=Rattus norvegicus GN=Tm9sf2 PE=2 SV=1                  "
"608","m.16910",2217,21,24,16,21,0.134,0.5989,0.92377,0.390313,0.658472,"A6NMZ7","Collagen alpha-6(VI) chain OS=Homo sapiens GN=COL6A6 PE=1 SV=2                    "
"609","m.16923",260,2,1,1,1,-0.226,-0.2236,0.620317,0.781664,0.16293,"Q5RBR7","Acyl-protein thioesterase 1 OS=Pongo abelii GN=LYPLA1 PE=2 SV=1                    "
"610","m.16994",221,9,10,6,7,-0.048,-0.1317,0.78816,0.786358,0.231528,"O18598","Glutathione S-transferase OS=Blattella germanica PE=1 SV=3                      "
"611","m.16997",579,38,44,34,38,0.219,1.3813,0.021758,0.005386,0.619931,"P09010","Lamin-L(I) OS=Xenopus laevis PE=2 SV=1                       "
"612","m.17002",969,1,2,1,3,0.62,0.778,0.597003,0.212258,0.668172,"P31696","Agrin OS=Gallus gallus GN=AGRN PE=1 SV=3                      "
"613","m.17007",211,1,1,2,4,1.513,1.8035,0.000398,6.6e-05,0.606952,"3276285","Predicted protein OS=Nematostella vectensis GN=v1g208975 PE=4 SV=1                     "
"614","m.17032",119,4,4,1,2,-0.757,-1.0373,0.003083,0.652881,0.000402,"Q6GPY0","Mitochondrial import inner membrane translocase subunit Tim13-A OS=Xenopus laevis GN=timm13-a PE=3 SV=2                "
"615","m.1706",388,2,1,0,1,-0.177,-0.1764,0.709079,0.785229,0.196658,"A0M8U6","Testin OS=Canis familiaris GN=TES PE=3 SV=1                      "
"616","m.17099",205,3,4,0,1,-1.104,-1.2189,0.000412,0.638644,4.9e-05,"P49189","4-trimethylaminobutyraldehyde dehydrogenase OS=Homo sapiens GN=ALDH9A1 PE=1 SV=3                     "
"617","m.171",2522,0,1,0,2,0.77,0.7469,0.661342,0.239566,0.66865,"Q91VW5","Golgin subfamily A member 4 OS=Mus musculus GN=Golga4 PE=1 SV=2                  "
"618","m.17101",439,8,10,1,9,-0.276,-0.6849,0.061032,0.698446,0.010582,"Q5ZMP6","AP-2 complex subunit mu OS=Gallus gallus GN=AP2M1 PE=2 SV=1                   "
"619","m.17110",253,1,3,0,0,-0.496,-0.5328,0.160063,0.727013,0.031387,"Q50457","Rhamnosyl O-methyltransferase OS=Mycobacterium tuberculosis GN=Rv2959c PE=1 SV=1                     "
"620","m.17128",1219,2,2,0,0,-0.496,-0.5327,0.160154,0.727033,0.031407,"O94979","Protein transport protein Sec31A OS=Homo sapiens GN=SEC31A PE=1 SV=3                   "
"621","m.1714",264,1,1,1,1,0.189,0.1735,1,0.725004,0.484993,"Q5XIG6","N-acetylgalactosamine kinase OS=Rattus norvegicus GN=Galk2 PE=2 SV=1                     "
"622","m.17144",187,2,6,0,2,-0.738,-1.0264,0.003441,0.653889,0.000453,"3266162","Predicted protein (Fragment) OS=Nematostella vectensis GN=v1g79796 PE=4 SV=1                    "
"623","m.17166",360,0,0,0,1,0.27,0.2416,1,0.693855,0.529589,"Q5ZHN3","WD repeat domain phosphoinositide-interacting protein 2 OS=Gallus gallus GN=WIPI2 PE=2 SV=1                 "
"624","m.17178",533,0,1,1,0,0.246,0.2209,1,0.704109,0.516787,"3271330","Predicted protein OS=Nematostella vectensis GN=v1g202754 PE=4 SV=1                     "
"625","m.17237",424,0,1,0,1,0.311,0.2795,1,0.673147,0.55132,"Q92556","Engulfment and cell motility protein 1 OS=Homo sapiens GN=ELMO1 PE=1 SV=2                 "
"626","m.17239",445,1,1,0,0,0.258,0.2304,0.999986,0.699493,0.522744,"Q86YQ8","Copine-8 OS=Homo sapiens GN=CPNE8 PE=1 SV=2                      "
"627","m.1729",398,4,4,1,2,-0.728,-1.02,0.003668,0.654491,0.000485,"Q96DH6","RNA-binding protein Musashi homolog 2 OS=Homo sapiens GN=MSI2 PE=1 SV=1                  "
"628","m.173",389,201,204,155,210,0.241,3.2556,0,0,0.601172,NA,NA
"629","m.17308",285,1,0,0,0,0.27,0.2422,1,0.693547,0.52995,"Q9ES74","Serine/threonine-protein kinase Nek7 OS=Mus musculus GN=Nek7 PE=2 SV=1                    "
"630","m.17323",421,23,27,22,21,0.198,0.9411,0.309468,0.101786,0.656815,"3285395","Predicted protein OS=Nematostella vectensis GN=v1g220800 PE=3 SV=1                     "
"631","m.1733",1264,0,1,0,0,0.273,0.2431,1,0.693084,0.53049,"A2AJ76","Hemicentin-2 OS=Mus musculus GN=Hmcn2 PE=2 SV=1                      "
"632","m.17346",797,2,2,0,3,0.337,0.4407,1,0.55341,0.620761,"P52948","Nuclear pore complex protein Nup98-Nup96 OS=Homo sapiens GN=NUP98 PE=1 SV=4                  "
"633","m.17363",155,0,0,1,0,0.306,0.2733,1,0.676712,0.547915,"P13944","Collagen alpha-1(XII) chain OS=Gallus gallus GN=COL12A1 PE=1 SV=3                    "
"634","m.17390",576,1,1,0,0,0.271,0.2444,1,0.692413,0.531269,"Q6NRP2","Proteasome activator complex subunit 4 OS=Xenopus laevis GN=psme4 PE=2 SV=1                  "
"635","m.17401",143,1,1,0,0,0.339,0.3037,1,0.658536,0.564059,"3278511","Predicted protein OS=Nematostella vectensis GN=v1g245074 PE=4 SV=1                     "
"636","m.17423",295,0,1,0,0,0.273,0.2469,1,0.691113,0.53276,"Q9DAK2","Parkin coregulated gene protein homolog OS=Mus musculus GN=Pacrg PE=1 SV=1                  "
"637","m.17427",215,7,8,3,7,-0.095,-0.2219,0.623547,0.781831,0.164084,"Q8BZE1","Putative DMBT1-like protein OS=Mus musculus PE=2 SV=2                     "
"638","m.17435",484,19,22,15,20,0.178,0.7869,0.578806,0.204802,0.667902,"P63329","Serine/threonine-protein phosphatase 2B catalytic subunit alpha isoform OS=Rattus norvegicus GN=Ppp3ca PE=1 SV=1                "
"639","m.17452",658,0,1,0,0,0.288,0.2653,1,0.681208,0.543435,"Q62687","Sodium-dependent neutral amino acid transporter B(0)AT3 OS=Rattus norvegicus GN=Slc6a18 PE=2 SV=1                 "
"640","m.17466",666,18,22,12,23,0.205,0.8813,0.401525,0.135927,0.662197,"P13667","Protein disulfide-isomerase A4 OS=Homo sapiens GN=PDIA4 PE=1 SV=2                    "
"641","m.17469",174,2,2,1,2,0.018,0.0218,0.967111,0.770875,0.363369,"3274544","Predicted protein OS=Nematostella vectensis GN=v1g242847 PE=4 SV=1                     "
"642","m.17476",386,3,2,0,1,-0.751,-0.8062,0.024663,0.679421,0.003876,"Q28F07","Protein arginine N-methyltransferase 1 OS=Xenopus tropicalis GN=prmt1 PE=2 SV=1                   "
"643","m.17491",193,4,3,1,3,-0.32,-0.4856,0.207331,0.736555,0.042344,"Q04832","DNA-binding protein HEXBP OS=Leishmania major GN=HEXBP PE=4 SV=1                    "
"644","m.17496",405,4,5,4,4,0.214,0.4315,1,0.561699,0.617707,"Q99JX3","Golgi reassembly-stacking protein 2 OS=Mus musculus GN=Gorasp2 PE=1 SV=3                   "
"645","m.17509",429,4,5,1,3,-0.569,-0.8995,0.011306,0.66729,0.001643,"Q4R562","Beta-arrestin-1 OS=Macaca fascicularis GN=ARRB1 PE=2 SV=1                      "
"646","m.17514",369,2,2,0,3,0.318,0.4367,1,0.557035,0.619445,"Q9D5V6","Synapse-associated protein 1 OS=Mus musculus GN=Syap1 PE=1 SV=1                    "
"647","m.17520",299,4,3,4,5,0.588,1.1395,0.11161,0.032567,0.637367,NA,NA
"648","m.17521",185,20,16,11,14,-0.021,-0.0827,0.86359,0.78478,0.272319,"Q9GLW7","Peroxiredoxin-5 mitochondrial OS=Chlorocebus aethiops GN=PRDX5 PE=2 SV=1                           "
"649","m.17527",348,2,3,1,2,-0.279,-0.3557,0.38335,0.762211,0.088175,"P05132","cAMP-dependent protein kinase catalytic subunit alpha OS=Mus musculus GN=Prkaca PE=1 SV=3                 "
"650","m.17538",642,0,1,0,2,0.762,0.7724,0.608524,0.217033,0.668313,"3643518","Nematoblast-specific protein nb035-sv2 OS=Hydra vulgaris GN=nb035 PE=2 SV=1                    "
"651","m.17547",505,4,5,2,4,-0.078,-0.1462,0.763345,0.786249,0.219937,"Q58588","Uncharacterized protein MJ1187 OS=Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) GN=MJ1187 PE=1 SV=1      "
"652","m.17553",123,2,2,1,0,-0.521,-0.5377,0.155649,0.726033,0.030395,NA,NA
"653","m.17560",348,3,3,2,6,0.619,1.0718,0.162909,0.049636,0.64377,"Q05052","Dolichyl-diphosphooligosaccharide--protein glycosyltransferase 48 kDa subunit OS=Canis familiaris GN=DDOST PE=1 SV=1                  "
"654","m.17562",293,0,1,0,1,0.277,0.2503,1,0.689328,0.534772,"3268417","Predicted protein OS=Nematostella vectensis GN=v1g231988 PE=4 SV=1                     "
"655","m.17572",133,6,9,3,6,-0.194,-0.4476,0.25182,0.744275,0.053199,"Q15370","Transcription elongation factor B polypeptide 2 OS=Homo sapiens GN=TCEB2 PE=1 SV=1                 "
"656","m.17582",562,11,14,11,9,0.121,0.4135,1,0.577408,0.611439,"A2AX52","Collagen alpha-4(VI) chain OS=Mus musculus GN=Col6a4 PE=1 SV=2                    "
"657","m.17587",233,1,1,0,0,0.311,0.284,1,0.670514,0.553755,"Q5ZMH1","Septin-2 OS=Gallus gallus GN=SEPT2 PE=2 SV=1                      "
"658","m.17594",254,1,1,0,2,0.877,0.8611,0.436414,0.149092,0.663776,"P57784","U2 small nuclear ribonucleoprotein A' OS=Mus musculus GN=Snrpa1 PE=1 SV=2                  "
"659","m.17595",424,8,9,4,7,-0.101,-0.2595,0.55245,0.777557,0.139671,"O55012","Phosphatidylinositol-binding clathrin assembly protein OS=Rattus norvegicus GN=Picalm PE=1 SV=1                   "
"660","m.17609",155,5,4,2,2,-0.531,-0.8663,0.015052,0.671367,0.002249,"Q16527","Cysteine and glycine-rich protein 2 OS=Homo sapiens GN=CSRP2 PE=1 SV=3                  "
"661","m.1761",2437,12,10,2,14,0.012,0.0365,0.975163,0.767757,0.376093,"Q9JHU4","Cytoplasmic dynein 1 heavy chain 1 OS=Mus musculus GN=Dync1h1 PE=1 SV=2                 "
"662","m.17615",183,1,2,1,1,-0.188,-0.1868,0.689793,0.784641,0.188936,"5041693","Egg protein OS=Galaxea fascicularis GN=GfEP-4 PE=2 SV=1                     "
"663","m.17619",306,1,2,1,2,0.327,0.3795,1,0.605217,0.598501,"A8TX70","Collagen alpha-5(VI) chain OS=Homo sapiens GN=COL6A5 PE=1 SV=1                    "
"664","m.17634",303,2,3,0,3,0.074,0.106,0.996372,0.749186,0.434051,"Q15560","Transcription elongation factor A protein 2 OS=Homo sapiens GN=TCEA2 PE=1 SV=1                 "
"665","m.17635",354,0,0,0,3,1.074,1.1191,0.125539,0.037112,0.639239,"Q5I0C3","Methylcrotonoyl-CoA carboxylase subunit alpha mitochondrial OS=Rattus norvegicus GN=Mccc1 PE=1 SV=1                           "
"666","m.17642",405,3,3,2,3,0.143,0.2217,1,0.703726,0.517294,"Q9WUR2","Enoyl-CoA delta isomerase 2 mitochondrial OS=Mus musculus GN=Eci2 PE=1 SV=2                           "
