"","Protein","Len","S0","S0.1","S1","S1.1","LogFoldChange","Zstatistic","fdr","FDRup","FDRdown","UniprotID","DEFLINE"
"353","m.1408",226,6,7,6,5,0.121,0.2899,1,0.655558,0.531333,NA,NA
"354","m.14083",1506,2,1,0,1,-0.289,-0.2891,0.521284,0.7937,0.114064,"Q93008","Probable ubiquitin carboxyl-terminal hydrolase FAF-X OS=Homo sapiens GN=USP9X PE=1 SV=3                  "
"355","m.141",436,36,36,30,29,0.088,0.5073,0.990653,0.428756,0.60132,NA,NA
"356","m.14108",268,1,3,1,1,-0.557,-0.5917,0.096846,0.716109,0.017355,"Q5ZLA6","Unconventional myosin-Ic OS=Gallus gallus GN=MYO1C PE=2 SV=1                     "
"357","m.14109",662,4,4,3,4,0.136,0.2516,1,0.683343,0.512412,"Q9WVM6","Tolloid-like protein 2 OS=Mus musculus GN=Tll2 PE=1 SV=1                    "
"358","m.14128",211,15,18,13,14,0.088,0.3335,1,0.61943,0.550217,"Q5R4U9","Sorcin OS=Pongo abelii GN=SRI PE=2 SV=1                      "
"359","m.1413",338,9,8,8,6,0.093,0.2564,1,0.680056,0.514907,"Q7ZV03","Vacuolar protein sorting-associated protein 26B OS=Danio rerio GN=vps26b PE=2 SV=1                  "
"360","m.14152",569,1,1,0,0,0.217,0.192,0.999981,0.719821,0.478427,"O94826","Mitochondrial import receptor subunit TOM70 OS=Homo sapiens GN=TOMM70A PE=1 SV=1                  "
"361","m.14201",145,0,1,1,0,0.23,0.211,1,0.709034,0.48987,NA,NA
"362","m.14213",220,4,5,2,3,-0.33,-0.5691,0.113546,0.722249,0.02052,"Q62288","Testican-1 OS=Mus musculus GN=Spock1 PE=2 SV=2                      "
"363","m.14242",428,0,1,0,0,0.208,0.1874,0.99998,0.72232,0.475571,"Q3THG9","Alanyl-tRNA editing protein Aarsd1 OS=Mus musculus GN=Aarsd1 PE=1 SV=2                   "
"364","m.14255",219,7,6,4,4,-0.232,-0.4969,0.182361,0.742232,0.034039,"Q68EK7","Ras-related protein Rab-4B OS=Danio rerio GN=rab4b PE=2 SV=1                    "
"365","m.14269",430,3,3,4,3,0.471,0.8132,0.447339,0.107858,0.620351,"B2GUS6","Lysine-specific demethylase 8 OS=Xenopus tropicalis GN=kdm8 PE=2 SV=1                    "
"366","m.14282",326,1,0,0,0,0.273,0.2473,1,0.686242,0.510147,"Q9CXR1","Dehydrogenase/reductase SDR family member 7 OS=Mus musculus GN=Dhrs7 PE=2 SV=2                  "
"367","m.14297",518,1,2,1,2,0.289,0.3321,1,0.620666,0.549653,"3284280","Predicted protein OS=Nematostella vectensis GN=v1g219291 PE=4 SV=1                     "
"368","m.14312",960,15,15,12,16,0.22,0.8213,0.43015,0.102686,0.620043,"Q95334","Glutamyl aminopeptidase OS=Sus scrofa GN=ENPEP PE=1 SV=1                     "
"369","m.14349",643,2,3,0,1,-0.795,-0.8596,0.010473,0.654305,0.001703,"Q14517","Protocadherin Fat 1 OS=Homo sapiens GN=FAT1 PE=1 SV=2                    "
"370","m.14355",846,18,18,15,18,0.202,0.8362,0.399393,0.093657,0.619419,"Q9XTL9","Glycogen phosphorylase OS=Drosophila melanogaster GN=GlyP PE=2 SV=2                     "
"371","m.1436",550,37,38,29,34,0.108,0.6306,0.847619,0.275749,0.618037,"P05166","Propionyl-CoA carboxylase beta chain mitochondrial OS=Homo sapiens GN=PCCB PE=1 SV=3                           "
"372","m.1437",515,1,1,2,1,0.68,0.6933,0.72022,0.207354,0.621287,"Q8R4V5","Oncoprotein-induced transcript 3 protein OS=Mus musculus GN=Oit3 PE=2 SV=2                   "
"373","m.14375",119,2,2,1,2,-0.06,-0.0749,0.905014,0.804799,0.270494,"Q91X96","Guanine nucleotide exchange factor MSS4 OS=Mus musculus GN=Rabif PE=2 SV=1                  "
"374","m.14377",379,0,0,0,1,0.244,0.2162,1,0.705949,0.492902,"Q96G03","Phosphoglucomutase-2 OS=Homo sapiens GN=PGM2 PE=1 SV=4                      "
"375","m.1440",833,4,2,1,2,-0.531,-0.6978,0.043082,0.688854,0.007459,"Q9VZZ4","Peroxidasin OS=Drosophila melanogaster GN=Pxn PE=1 SV=1                      "
"376","m.14422",417,0,3,2,1,-0.063,-0.0769,0.902681,0.805007,0.2688,"Q9V9J3","Tyrosine-protein kinase Src42A OS=Drosophila melanogaster GN=Src42A PE=2 SV=1                    "
"377","m.14438",273,2,4,0,0,-0.991,-1.1455,0.000499,0.614866,6.9e-05,"Q00059","Transcription factor A mitochondrial OS=Homo sapiens GN=TFAM PE=1 SV=1                           "
"378","m.14458",126,4,5,4,4,0.16,0.3253,1,0.626601,0.546874,NA,NA
"379","m.14465",536,0,1,1,1,0.19,0.1745,1,0.729104,0.467383,NA,NA
"380","m.1447",450,2,2,1,0,-0.549,-0.5921,0.096569,0.716001,0.017303,"A7RWP6","Eukaryotic translation initiation factor 3 subunit E OS=Nematostella vectensis GN=v1g163572 PE=3 SV=1                "
"381","m.14490",140,2,3,1,3,0.032,0.0438,0.987737,0.781186,0.370872,"Q9DBI0","Transmembrane protease serine 6 OS=Mus musculus GN=Tmprss6 PE=1 SV=4                   "
"382","m.145",467,1,1,1,0,0.174,0.1589,1,0.736877,0.457134,"Q9V3J1","V-type proton ATPase subunit H OS=Drosophila melanogaster GN=VhaSFD PE=2 SV=2                  "
"383","m.1454",475,3,4,5,3,0.415,0.7744,0.533501,0.135307,0.621467,"Q9UMS4","Pre-mRNA-processing factor 19 OS=Homo sapiens GN=PRPF19 PE=1 SV=1                    "
"384","m.14543",392,1,2,1,1,-0.226,-0.2231,0.656421,0.803656,0.155104,"P56069","Cystathionine gamma-synthase OS=Helicobacter pylori (strain ATCC 700392 / 26695) GN=metB PE=1 SV=1                "
"385","m.1456",431,2,1,2,2,0.578,0.7093,0.684138,0.191584,0.621644,"Q8NCC3","Group XV phospholipase A2 OS=Homo sapiens GN=PLA2G15 PE=1 SV=2                   "
"386","m.14575",826,0,0,1,1,0.206,0.185,0.999999,0.723607,0.474067,"Q8BPM2","Mitogen-activated protein kinase kinase kinase kinase 5 OS=Mus musculus GN=Map4k5 PE=1 SV=2                "
"387","m.1461",469,2,2,1,1,-0.57,-0.601,0.090579,0.71361,0.016179,"Q2KN93","Cytospin-A OS=Danio rerio GN=specc1la PE=2 SV=2                      "
"388","m.1463",394,4,3,2,4,0.103,0.1799,1,0.726304,0.470842,"Q7ZU42","Obg-like ATPase 1 OS=Danio rerio GN=ola1 PE=2 SV=1                    "
"389","m.14712",256,1,3,1,1,-0.497,-0.526,0.151638,0.734142,0.027906,"P51572","B-cell receptor-associated protein 31 OS=Homo sapiens GN=BCAP31 PE=1 SV=3                   "
"390","m.1472",277,4,6,4,5,0.188,0.4034,1,0.551157,0.575047,"Q40784","Putative glucose-6-phosphate 1-epimerase OS=Cenchrus ciliaris PE=2 SV=1                     "
"391","m.1473",555,13,17,7,9,-0.363,-1.1511,0.000466,0.614315,6.4e-05,"P14618","Pyruvate kinase PKM OS=Homo sapiens GN=PKM PE=1 SV=4                    "
"392","m.14738",152,3,3,3,2,0.073,0.1161,0.999114,0.755934,0.427119,"Q8WWY8","Lipase member H OS=Homo sapiens GN=LIPH PE=1 SV=1                    "
"393","m.14739",401,3,3,3,1,-0.161,-0.2361,0.62992,0.802087,0.14642,"Q5I597","Betaine--homocysteine S-methyltransferase 1 OS=Bos taurus GN=BHMT PE=2 SV=1                    "
"394","m.1474",312,1,0,0,0,0.22,0.2045,1,0.71281,0.486019,"Q568D2","Uncharacterized protein C15orf26 homolog OS=Danio rerio GN=zgc:110373 PE=2 SV=1                   "
"395","m.14754",356,7,6,5,3,-0.223,-0.4865,0.194369,0.745121,0.03648,"3284742","Predicted protein OS=Nematostella vectensis GN=v1g237612 PE=4 SV=1                     "
"396","m.14756",396,7,8,4,3,-0.493,-1.0441,0.001606,0.626117,0.000235,"P62335","26S protease regulatory subunit 10B OS=Spermophilus tridecemlineatus GN=PSMC6 PE=2 SV=1                  "
"397","m.14765",420,1,2,1,0,-0.213,-0.2139,0.674993,0.80464,0.16142,"Q0ZLH3","Pejvakin OS=Homo sapiens GN=DFNB59 PE=1 SV=1                      "
"398","m.1478",617,1,1,2,0,0.705,0.7161,0.668538,0.185108,0.621744,NA,NA
"399","m.14813",275,1,1,1,1,0.231,0.2024,1,0.71401,0.484761,"Q5RE15","26S proteasome non-ATPase regulatory subunit 8 (Fragment) OS=Pongo abelii GN=PSMD8 PE=2 SV=2                "
"400","m.1485",256,8,7,4,5,-0.246,-0.5591,0.121632,0.72499,0.022069,"4396302","Putative uncharacterized protein OS=Acropora millepora PE=2 SV=1                     "
"401","m.14875",111,1,1,2,1,0.79,0.8065,0.461793,0.11228,0.620587,"Q9VLM5","Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit DAD1 OS=Drosophila melanogaster GN=l(2)k12914 PE=3 SV=1                   "
"402","m.14897",346,2,2,1,1,-0.565,-0.583,0.103023,0.718462,0.018521,"Q8CG72","Poly(ADP-ribose) glycohydrolase ARH3 OS=Mus musculus GN=Adprhl2 PE=1 SV=1                    "
"403","m.14910",573,6,7,1,3,-0.975,-1.6509,0,0.584078,0,"O95831","Apoptosis-inducing factor 1 mitochondrial OS=Homo sapiens GN=AIFM1 PE=1 SV=1                           "
"404","m.14914",470,2,3,2,2,0.009,0.0121,0.97537,0.789654,0.344567,"Q8BHS3","Pre-mRNA-splicing factor RBM22 OS=Mus musculus GN=Rbm22 PE=2 SV=1                    "
"405","m.14915",293,26,31,31,36,0.457,2.5436,0,0,0.572744,"Q9U5M4","Tropomyosin-2 OS=Podocoryne carnea GN=TPM2 PE=2 SV=1                      "
"406","m.14918",406,1,2,1,2,0.248,0.2825,1,0.661208,0.527851,"Q15393","Splicing factor 3B subunit 3 OS=Homo sapiens GN=SF3B3 PE=1 SV=4                  "
"407","m.14920",231,1,0,0,1,0.253,0.2391,1,0.691651,0.505748,"Q8MJJ7","m7GpppX diphosphatase OS=Bos taurus GN=DCPS PE=2 SV=1                     "
"408","m.14923",328,3,4,3,4,0.273,0.4939,0.997309,0.445564,0.598572,"Q5ZIN1","Nuclear migration protein nudC OS=Gallus gallus GN=NUDC PE=2 SV=1                   "
"409","m.14924",360,0,1,0,0,0.252,0.226,1,0.699973,0.498501,"Q13952","Nuclear transcription factor Y subunit gamma OS=Homo sapiens GN=NFYC PE=1 SV=3                 "
"410","m.1493",232,9,9,5,5,-0.325,-0.7909,0.019578,0.667824,0.003281,NA,NA
"411","m.14932",175,1,1,2,2,1.086,1.1307,0.055533,0.009839,0.601332,NA,NA
"412","m.14938",965,5,1,1,2,-0.55,-0.7006,0.042115,0.688179,0.007285,"Q8BTM8","Filamin-A OS=Mus musculus GN=Flna PE=1 SV=5                      "
"413","m.14949",162,1,0,1,0,0.245,0.2208,1,0.70317,0.495549,"O76484","Casein kinase II subunit alpha OS=Spodoptera frugiperda PE=2 SV=1                   "
"414","m.14952",249,5,6,5,3,-0.049,-0.1026,0.869738,0.807112,0.247222,"P24539","ATP synthase F(0) complex subunit B1 mitochondrial OS=Homo sapiens GN=ATP5F1 PE=1 SV=2                           "
"415","m.14963",1061,23,29,15,14,-0.304,-1.3064,6.2e-05,0.601418,8e-06,"Q29504","Ubiquitin-like modifier-activating enzyme 1 OS=Oryctolagus cuniculus GN=UBA1 PE=2 SV=1                   "
"416","m.14967",111,3,4,0,1,-1.17,-1.2937,7.4e-05,0.602321,1e-05,"P42678","Protein translation factor SUI1 homolog OS=Anopheles gambiae GN=AGAP006459 PE=3 SV=1                  "
"417","m.14968",138,0,2,0,0,-0.263,-0.2589,0.583066,0.79885,0.13189,"5725203","Uncharacterized protein OS=Lottia gigantea GN=LOTGIDRAFT_153896 PE=4 SV=1                     "
"418","m.14975",171,3,3,0,1,-0.974,-1.0925,0.000932,0.620429,0.000132,"Q2TBX5","Translocon-associated protein subunit delta OS=Bos taurus GN=SSR4 PE=2 SV=1                   "
"419","m.14983",218,4,5,3,4,0.014,0.0265,0.981718,0.786001,0.356607,"P54611","V-type proton ATPase subunit E OS=Drosophila melanogaster GN=Vha26 PE=2 SV=1                  "
"420","m.14984",440,11,12,5,11,-0.091,-0.2756,0.548782,0.796117,0.12183,"Q96RW7","Hemicentin-1 OS=Homo sapiens GN=HMCN1 PE=1 SV=2                      "
"421","m.14985",790,0,0,3,2,1.297,1.4409,0.002691,0.000369,0.58658,"Q9UGT4","Sushi domain-containing protein 2 OS=Homo sapiens GN=SUSD2 PE=1 SV=1                   "
"422","m.14987",313,0,0,1,0,0.262,0.2292,1,0.697976,0.500296,"Q9CQY5","Magnesium transporter protein 1 OS=Mus musculus GN=Magt1 PE=2 SV=1                   "
"423","m.14994",562,1,2,0,1,-0.277,-0.2749,0.550215,0.796237,0.122241,"F8S101","Phospholipase B OS=Crotalus adamanteus PE=2 SV=1                      "
"424","m.14998",1027,1,1,0,1,0.223,0.2006,1,0.715032,0.483677,"Q58A42","Protein DD3-3 OS=Dictyostelium discoideum GN=DD3-3 PE=2 SV=1                     "
"425","m.14999",503,79,74,79,80,0.328,2.9203,0,0,0.571526,"P33248","Thymosin beta-12 OS=Lateolabrax japonicus PE=1 SV=2                      "
"426","m.1500",101,2,3,3,2,0.289,0.4449,1,0.504845,0.586935,"3652730","Small cysteine-rich protein 3a OS=Montastraea faveolata GN=SCRiP3a PE=4 SV=1                   "
"427","m.15017",296,0,2,0,0,-0.257,-0.2518,0.597672,0.799922,0.136317,"P97390","Vacuolar protein sorting-associated protein 45 OS=Mus musculus GN=Vps45 PE=1 SV=1                  "
"428","m.15018",456,10,10,10,8,0.176,0.5327,0.973776,0.396611,0.606005,"P28799","Granulins OS=Homo sapiens GN=GRN PE=1 SV=2                      "
"429","m.15022",221,26,26,16,19,-0.122,-0.5539,0.126012,0.726421,0.022912,"P92177","14-3-3 protein epsilon OS=Drosophila melanogaster GN=14-3-3epsilon PE=1 SV=2                    "
"430","m.15026",538,1,1,1,1,0.274,0.2488,1,0.685236,0.510941,"Q7ZYB4","Polyadenylate-binding protein-interacting protein 1 OS=Xenopus laevis GN=paip1 PE=1 SV=1                   "
"431","m.15038",332,2,3,0,0,-0.87,-0.9238,0.005641,0.643213,0.000887,NA,NA
"432","m.1504",136,3,4,1,2,-0.659,-0.8843,0.008287,0.649864,0.001331,"Q03958","Prefoldin subunit 6 OS=Mus musculus GN=Pfdn6 PE=2 SV=1                    "
"433","m.15047",323,14,12,12,12,0.21,0.7178,0.664627,0.18351,0.621764,"O46037","Vinculin OS=Drosophila melanogaster GN=Vinc PE=1 SV=1                      "
"434","m.1505",423,5,5,3,2,-0.463,-0.8158,0.015673,0.662724,0.0026,"Q9BXS5","AP-1 complex subunit mu-1 OS=Homo sapiens GN=AP1M1 PE=1 SV=3                   "
"435","m.15054",242,17,17,19,15,0.283,1.1721,0.039016,0.006706,0.598884,"Q8WR63","Tropomyosin OS=Trichinella pseudospiralis PE=2 SV=1                       "
"436","m.15063",195,2,2,1,1,-0.59,-0.6139,0.082439,0.710172,0.01466,"Q02372","NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 8 mitochondrial OS=Bos taurus GN=NDUFB8 PE=1 SV=1                           "
"437","m.15067",179,6,5,4,4,-0.034,-0.0716,0.908794,0.804442,0.273293,"P35280","Ras-related protein Rab-8A OS=Rattus norvegicus GN=Rab8a PE=1 SV=2                    "
"438","m.15079",260,10,16,14,12,0.287,1.0293,0.121952,0.023473,0.60779,NA,NA
"439","m.15083",267,2,2,1,1,-0.534,-0.5575,0.122967,0.72543,0.022325,"Unknown","Unknown                           "
"440","m.1509",223,6,5,3,3,-0.361,-0.6912,0.045438,0.690457,0.007883,"P25228","Ras-related protein Rab-3 OS=Drosophila melanogaster GN=Rab3 PE=1 SV=1                    "
"441","m.15096",468,1,2,1,2,0.288,0.3206,1,0.630632,0.544915,"Q641Y2","NADH dehydrogenase [ubiquinone] iron-sulfur protein 2 mitochondrial OS=Rattus norvegicus GN=Ndufs2 PE=1 SV=1                           "
"442","m.15098",368,5,4,3,5,0.154,0.3152,1,0.635192,0.542625,"Q9UBL6","Copine-7 OS=Homo sapiens GN=CPNE7 PE=2 SV=1                      "
"443","m.151",201,2,2,1,1,-0.565,-0.5795,0.105596,0.719413,0.019008,"A5PKG7","BTB/POZ domain-containing protein KCTD5 OS=Bos taurus GN=KCTD5 PE=2 SV=1                   "
"444","m.15111",545,31,38,22,24,-0.121,-0.6365,0.069643,0.704241,0.012293,"P20000","Aldehyde dehydrogenase mitochondrial OS=Bos taurus GN=ALDH2 PE=1 SV=2                           "
"445","m.15114",369,5,5,3,4,-0.104,-0.2096,0.683604,0.805062,0.164419,NA,NA
"446","m.15121",194,0,1,0,0,0.187,0.1669,1,0.732949,0.462437,"Q157S1","CREB-regulated transcription coactivator 1 OS=Rattus norvegicus GN=Crtc1 PE=1 SV=1                   "
"447","m.15126",176,1,1,0,0,0.235,0.2116,1,0.708681,0.490222,"Q5ZI57","Trafficking protein particle complex subunit 3 OS=Gallus gallus GN=TRAPPC3 PE=2 SV=1                 "
"448","m.15132",728,2,1,0,0,-0.294,-0.2892,0.521081,0.793682,0.114007,"A7MBL8","Serine/threonine-protein kinase N2 OS=Danio rerio GN=pkn2 PE=2 SV=1                    "
"449","m.15134",1205,1,2,1,0,-0.25,-0.251,0.59932,0.800039,0.136821,"B2RRE7","OTU domain-containing protein 4 OS=Mus musculus GN=Otud4 PE=1 SV=1                   "
"450","m.15139",435,47,43,36,46,0.199,1.2907,0.012936,0.00204,0.592665,NA,NA
"451","m.15141",227,12,14,2,5,-1.087,-2.4721,0,0.571546,0,"Q24439","ATP synthase subunit O mitochondrial OS=Drosophila melanogaster GN=Oscp PE=2 SV=2                           "
"452","m.15142",273,1,0,0,0,0.214,0.196,0.999997,0.717613,0.480883,"P58044","Isopentenyl-diphosphate Delta-isomerase 1 OS=Mus musculus GN=Idi1 PE=2 SV=1                    "
"453","m.15145",279,0,0,1,1,0.286,0.2542,1,0.681569,0.513768,NA,NA
"454","m.15155",891,1,5,1,2,-0.504,-0.6506,0.06254,0.700607,0.01099,"Q92616","Translational activator GCN1 OS=Homo sapiens GN=GCN1L1 PE=1 SV=6                    "
"455","m.15158",259,1,1,0,1,0.282,0.2495,1,0.684764,0.51131,"3276401","Predicted protein OS=Nematostella vectensis GN=v1g232929 PE=4 SV=1                     "
"456","m.15162",152,19,22,13,14,-0.136,-0.5329,0.144959,0.732227,0.026594,"P10160","Eukaryotic translation initiation factor 5A-1 OS=Oryctolagus cuniculus GN=EIF5A PE=1 SV=2                  "
"457","m.15166",611,1,3,4,6,1.246,2.071,0,0,0.575796,"P56517","Histone deacetylase 1 OS=Gallus gallus GN=HDAC1 PE=2 SV=1                    "
"458","m.15170",715,6,8,6,6,0.127,0.3173,1,0.633428,0.543521,"Q2KJI2","Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit STT3A OS=Bos taurus GN=STT3A PE=2 SV=1                   "
"459","m.15172",116,4,4,2,2,-0.487,-0.7476,0.028497,0.677228,0.004853,NA,NA
"460","m.15175",266,5,6,4,3,-0.209,-0.4182,0.287059,0.763742,0.056188,"P21670","Proteasome subunit alpha type-4 OS=Rattus norvegicus GN=Psma4 PE=1 SV=1                   "
"461","m.15185",362,26,28,22,24,0.129,0.6572,0.797003,0.245539,0.619797,"Q92597","Protein NDRG1 OS=Homo sapiens GN=NDRG1 PE=1 SV=1                     "
"462","m.15189",147,2,2,0,0,-0.546,-0.5748,0.109132,0.720692,0.01968,"Q9Y2Q5","Ragulator complex protein LAMTOR2 OS=Homo sapiens GN=LAMTOR2 PE=1 SV=1                   "
"463","m.15196",185,0,1,0,0,0.204,0.184,0.999989,0.72414,0.473438,"P61212","ADP-ribosylation factor-like protein 1 OS=Rattus norvegicus GN=Arl1 PE=1 SV=1                   "
"464","m.152",115,3,6,5,5,0.387,0.8297,0.412664,0.097519,0.6197,"O01359","60S acidic ribosomal protein P1 OS=Oscheius tipulae GN=rpl-21 PE=3 SV=1                  "
"465","m.15200",788,10,5,4,7,-0.018,-0.0437,0.937126,0.80074,0.297086,"A4IGL7","Peroxidasin OS=Xenopus tropicalis GN=pxdn PE=2 SV=1                      "
"466","m.15204",648,31,26,18,20,-0.115,-0.5491,0.130163,0.727744,0.023713,"O88818","Plastin-3 OS=Cricetulus griseus GN=PLS3 PE=2 SV=3                      "
"467","m.15205",198,3,1,0,2,-0.059,-0.0722,0.908115,0.804509,0.272784,"Q9NQ36","Signal peptide CUB and EGF-like domain-containing protein 2 OS=Homo sapiens GN=SCUBE2 PE=2 SV=2                           "
"468","m.1522",770,0,0,1,0,0.218,0.2013,1,0.714636,0.484099,"Q10741","Disintegrin and metalloproteinase domain-containing protein 10 OS=Bos taurus GN=ADAM10 PE=1 SV=1                 "
"469","m.15220",508,7,7,6,7,0.211,0.5444,0.963911,0.381766,0.607937,"P17336","Catalase OS=Drosophila melanogaster GN=Cat PE=1 SV=2                      "
"470","m.15241",654,9,10,6,8,-0.038,-0.1062,0.8647,0.807324,0.244234,"P0CZ23","Acyl-coenzyme A oxidase 3 peroxisomal OS=Arabidopsis thaliana GN=ACX3 PE=1 SV=1                           "
"471","m.15244",481,2,3,1,1,-0.85,-0.9184,0.00595,0.64409,0.000939,"O43670","Zinc finger protein 207 OS=Homo sapiens GN=ZNF207 PE=1 SV=1                   "
"472","m.15247",289,4,2,3,5,0.58,1.0373,0.115085,0.021995,0.607264,"Q5J6M8","Reticulon-3-A OS=Xenopus laevis GN=rtn3-a PE=2 SV=2                      "
"473","m.15259",327,4,3,4,3,0.258,0.474,1,0.470151,0.594141,"Q8N3Y7","Epidermal retinol dehydrogenase 2 OS=Homo sapiens GN=SDR16C5 PE=2 SV=2                   "
"474","m.1527",299,19,19,11,12,-0.217,-0.8348,0.013183,0.658986,0.002169,"Q4R4I6","Adenylyl cyclase-associated protein 1 OS=Macaca fascicularis GN=CAP1 PE=2 SV=3                   "
"475","m.15279",668,1,1,1,1,0.217,0.1985,1,0.716216,0.482406,"Q3SWT4","Protein IWS1 homolog OS=Rattus norvegicus GN=Iws1 PE=2 SV=1                    "
"476","m.15280",205,3,3,1,3,-0.166,-0.2476,0.606311,0.800529,0.138978,"3683555","Putative uncharacterized protein OS=Branchiostoma floridae GN=BRAFLDRAFT_129574 PE=4 SV=1                    "
"477","m.15290",959,8,8,8,6,0.141,0.3791,1,0.576329,0.567133,"Q5ZIA5","Coatomer subunit beta OS=Gallus gallus GN=COPB1 PE=2 SV=1                    "
"478","m.153",398,2,2,3,3,0.686,1.0447,0.109011,0.0207,0.606779,"B2GUE2","Leucine-rich repeat flightless-interacting protein 2 OS=Xenopus tropicalis GN=lrrfip2 PE=2 SV=1                  "
"479","m.1530",391,4,8,5,5,0.099,0.2278,1,0.698853,0.499512,"O93429","Serotransferrin OS=Paralichthys olivaceus GN=tf PE=2 SV=1                      "
"480","m.15306",507,0,1,1,0,0.213,0.1943,0.999999,0.718555,0.479842,"P23229","Integrin alpha-6 OS=Homo sapiens GN=ITGA6 PE=1 SV=5                     "
"481","m.15314",289,1,2,0,0,-0.176,-0.1752,0.750273,0.807543,0.189439,"Q9UI42","Carboxypeptidase A4 OS=Homo sapiens GN=CPA4 PE=1 SV=2                     "
"482","m.15316",161,1,3,2,1,-0.066,-0.0806,0.898272,0.805374,0.265671,NA,NA
"483","m.15323",305,9,11,4,8,-0.247,-0.6621,0.057212,0.697683,0.010017,"Q8BMF4","Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex mitochondrial OS=Mus musculus GN=Dlat PE=1 SV=2                           "
"484","m.15325",4828,0,1,0,0,0.192,0.1793,0.999996,0.726618,0.47046,"Q9U943","Apolipophorins OS=Locusta migratoria PE=1 SV=2                       "
"485","m.15331",209,7,11,1,3,-1.313,-2.2645,0,0.572759,0,"P24367","Peptidyl-prolyl cis-trans isomerase B OS=Gallus gallus GN=PPIB PE=2 SV=1                   "
"486","m.15370",180,11,11,21,27,1.064,4.1766,0,0,0.570124,"3300831","Beta gamma crystallin isoform 10 (Fragment) OS=Montipora capitata PE=2 SV=1                  "
"487","m.15377",555,18,20,17,22,0.319,1.4226,0.00329,0.00046,0.587217,"P08059","Glucose-6-phosphate isomerase OS=Sus scrofa GN=GPI PE=1 SV=3                     "
"488","m.15388",345,0,0,0,1,0.252,0.2273,1,0.699165,0.499232,"Q5R778","Acyl-CoA dehydrogenase family member 11 OS=Pongo abelii GN=ACAD11 PE=2 SV=2                  "
"489","m.15396",329,3,5,2,3,-0.208,-0.3489,0.404723,0.78111,0.08363,"Q62651","Delta(35)-Delta(24)-dienoyl-CoA isomerase mitochondrial OS=Rattus norvegicus GN=Ech1 PE=1 SV=2                           "
"490","m.15400",429,6,5,5,5,0.186,0.4124,1,0.541459,0.577795,"Q7ZTY4","Histone-binding protein RBBP7 OS=Danio rerio GN=rbbp7 PE=2 SV=1                    "
"491","m.15409",308,1,1,1,0,0.291,0.2593,1,0.678043,0.516397,"Q9WUK2","Eukaryotic translation initiation factor 4H OS=Mus musculus GN=Eif4h PE=1 SV=3                  "
"492","m.15422",456,1,2,1,0,-0.226,-0.2306,0.641161,0.802776,0.150059,"O88413","Tubby-related protein 3 OS=Mus musculus GN=Tulp3 PE=1 SV=1                    "
"493","m.15426",1113,5,7,2,3,-0.641,-1.1502,0.000472,0.614403,6.5e-05,"Q5RI56","Optineurin OS=Danio rerio GN=optn PE=2 SV=2                      "
"494","m.15449",425,0,0,2,3,1.293,1.4562,0.00227,0.000306,0.586068,"Q6GQ29","Carboxypeptidase Q OS=Xenopus laevis GN=cpq PE=2 SV=1                     "
"495","m.15457",489,3,3,0,1,-1.043,-1.0988,0.000866,0.619733,0.000123,"Q8BKZ9","Pyruvate dehydrogenase protein X component mitochondrial OS=Mus musculus GN=Pdhx PE=2 SV=1                           "
"496","m.15462",185,3,3,3,3,0.273,0.45,1,0.498887,0.588263,"Q9C8L4","Persulfide dioxygenase ETHE1 homolog mitochondrial OS=Arabidopsis thaliana GN=GLY3 PE=1 SV=3                           "
"497","m.1547",193,3,3,4,5,0.717,1.3416,0.007755,0.001173,0.59038,"Q9D8Y0","EF-hand domain-containing protein D2 OS=Mus musculus GN=Efhd2 PE=1 SV=1                   "
"498","m.15471",509,6,8,5,4,-0.183,-0.4172,0.288594,0.764007,0.056528,"P17213","Bactericidal permeability-increasing protein OS=Homo sapiens GN=BPI PE=1 SV=4                    "
"499","m.15484",173,0,1,0,0,0.206,0.1898,0.999997,0.721022,0.477065,"Q5XGA9","N-alpha-acetyltransferase 50 OS=Xenopus tropicalis GN=naa50 PE=2 SV=1                     "
"500","m.15491",328,1,1,0,0,0.261,0.2309,1,0.696906,0.501243,"Q9WVA3","Mitotic checkpoint protein BUB3 OS=Mus musculus GN=Bub3 PE=2 SV=2                   "
"501","m.15526",304,3,4,2,3,-0.079,-0.1304,0.828223,0.808225,0.224433,"Q9CY64","Biliverdin reductase A OS=Mus musculus GN=Blvra PE=2 SV=1                    "
"502","m.15544",155,4,5,1,2,-0.937,-1.3093,6e-05,0.601215,8e-06,"P80601","Ribonuclease UK114 OS=Capra hircus GN=HRSP12 PE=1 SV=3                     "
"503","m.15573",170,1,0,0,3,1.065,1.1615,0.042779,0.007409,0.599498,"P63100","Calcineurin subunit B type 1 OS=Rattus norvegicus GN=Ppp3r1 PE=1 SV=2                  "
"504","m.15586",275,6,6,7,6,0.375,0.9166,0.256107,0.054964,0.61509,"Q9JJ19","Na(+)/H(+) exchange regulatory cofactor NHE-RF1 OS=Rattus norvegicus GN=Slc9a3r1 PE=1 SV=3                  "
