"","Protein","Len","S0","S0.1","S1","S1.1","LogFoldChange","Zstatistic","fdr","FDRup","FDRdown","UniprotID","DEFLINE"
"481","m.15141",227,12,14,14,12,-0.059,-0.2136,1,0.630283,0.712459,"Q24439","ATP synthase subunit O mitochondrial OS=Drosophila melanogaster GN=Oscp PE=2 SV=2                           "
"482","m.15142",273,1,0,1,1,-0.142,-0.1288,1,0.590837,0.758678,"P58044","Isopentenyl-diphosphate Delta-isomerase 1 OS=Mus musculus GN=Idi1 PE=2 SV=1                    "
"483","m.15155",891,1,5,6,3,0.375,0.6749,0.173982,0.051859,0.758725,"Q92616","Translational activator GCN1 OS=Homo sapiens GN=GCN1L1 PE=1 SV=6                    "
"484","m.15158",259,1,1,2,2,0.698,0.7585,0.111389,0.032109,0.74075,"3276401","Predicted protein OS=Nematostella vectensis GN=v1g232929 PE=4 SV=1                     "
"485","m.15162",152,19,22,23,21,0.009,0.0414,0.990199,0.478718,0.817443,"P10160","Eukaryotic translation initiation factor 5A-1 OS=Oryctolagus cuniculus GN=EIF5A PE=1 SV=2                  "
"486","m.15166",611,1,3,2,4,0.358,0.5382,0.324275,0.102961,0.79095,"P56517","Histone deacetylase 1 OS=Gallus gallus GN=HDAC1 PE=2 SV=1                    "
"487","m.15170",715,6,8,12,11,0.429,1.2481,0.003082,0.000738,0.678588,"Q2KJI2","Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit STT3A OS=Bos taurus GN=STT3A PE=2 SV=1                   "
"488","m.15172",116,4,4,4,1,-0.569,-0.9568,0.205815,0.688769,0.07002,NA,NA
"489","m.15175",266,5,6,8,8,0.321,0.8022,0.0865,0.024536,0.732176,"P21670","Proteasome subunit alpha type-4 OS=Rattus norvegicus GN=Psma4 PE=1 SV=1                   "
"490","m.15185",362,26,28,24,25,-0.167,-0.8706,0.305656,0.695263,0.110576,"Q92597","Protein NDRG1 OS=Homo sapiens GN=NDRG1 PE=1 SV=1                     "
"491","m.15189",147,2,2,2,3,0.165,0.2394,0.817067,0.309017,0.839371,"Q9Y2Q5","Ragulator complex protein LAMTOR2 OS=Homo sapiens GN=LAMTOR2 PE=1 SV=1                   "
"492","m.15196",185,0,1,1,0,-0.082,-0.0725,0.999789,0.558737,0.78251,"P61212","ADP-ribosylation factor-like protein 1 OS=Rattus norvegicus GN=Arl1 PE=1 SV=1                   "
"493","m.152",115,3,6,5,5,0.028,0.0605,0.984662,0.463489,0.821739,"O01359","60S acidic ribosomal protein P1 OS=Oscheius tipulae GN=rpl-21 PE=3 SV=1                  "
"494","m.15200",788,10,5,6,10,-0.001,-0.0016,0.997198,0.511225,0.806158,"A4IGL7","Peroxidasin OS=Xenopus tropicalis GN=pxdn PE=2 SV=1                      "
"495","m.15204",648,31,26,30,27,-0.069,-0.3666,1,0.678644,0.589833,"O88818","Plastin-3 OS=Cricetulus griseus GN=PLS3 PE=2 SV=3                      "
"496","m.15205",198,3,1,1,2,-0.419,-0.5136,0.889883,0.702546,0.430133,"Q9NQ36","Signal peptide CUB and EGF-like domain-containing protein 2 OS=Homo sapiens GN=SCUBE2 PE=2 SV=2                           "
"497","m.15208",655,0,0,2,0,0.339,0.3429,0.639687,0.224169,0.830799,"Q86TM6","E3 ubiquitin-protein ligase synoviolin OS=Homo sapiens GN=SYVN1 PE=1 SV=2                   "
"498","m.1522",770,0,0,1,1,-0.165,-0.1541,1,0.603685,0.746286,"Q10741","Disintegrin and metalloproteinase domain-containing protein 10 OS=Bos taurus GN=ADAM10 PE=1 SV=1                 "
"499","m.15220",508,7,7,8,6,-0.071,-0.1809,1,0.616276,0.731901,"P17336","Catalase OS=Drosophila melanogaster GN=Cat PE=1 SV=2                      "
"500","m.15241",654,9,10,8,8,-0.243,-0.7167,0.547512,0.705265,0.220016,"P0CZ23","Acyl-coenzyme A oxidase 3 peroxisomal OS=Arabidopsis thaliana GN=ACX3 PE=1 SV=1                           "
"501","m.15244",481,2,3,2,2,-0.3,-0.4231,0.977625,0.690403,0.531263,"O43670","Zinc finger protein 207 OS=Homo sapiens GN=ZNF207 PE=1 SV=1                   "
"502","m.15247",289,4,2,5,4,0.365,0.6708,0.177599,0.053031,0.759653,"Q5J6M8","Reticulon-3-A OS=Xenopus laevis GN=rtn3-a PE=2 SV=2                      "
"503","m.15259",327,4,3,4,3,-0.088,-0.1607,1,0.606881,0.742867,"Q8N3Y7","Epidermal retinol dehydrogenase 2 OS=Homo sapiens GN=SDR16C5 PE=2 SV=2                   "
"504","m.1527",299,19,19,17,15,-0.238,-0.951,0.211684,0.689198,0.072329,"Q4R4I6","Adenylyl cyclase-associated protein 1 OS=Macaca fascicularis GN=CAP1 PE=2 SV=3                   "
"505","m.15279",668,1,1,1,2,0.401,0.3968,0.543766,0.185012,0.821968,"Q3SWT4","Protein IWS1 homolog OS=Rattus norvegicus GN=Iws1 PE=2 SV=1                    "
"506","m.15280",205,3,3,4,1,-0.281,-0.4505,0.957447,0.694931,0.501232,"3683555","Putative uncharacterized protein OS=Branchiostoma floridae GN=BRAFLDRAFT_129574 PE=4 SV=1                    "
"507","m.15290",959,8,8,11,8,0.107,0.3036,0.709951,0.255105,0.83551,"Q5ZIA5","Coatomer subunit beta OS=Gallus gallus GN=COPB1 PE=2 SV=1                    "
"508","m.153",398,2,2,3,4,0.544,0.8317,0.072382,0.020315,0.726738,"B2GUE2","Leucine-rich repeat flightless-interacting protein 2 OS=Xenopus tropicalis GN=lrrfip2 PE=2 SV=1                  "
"509","m.1530",391,4,8,9,7,0.233,0.6113,0.236187,0.072429,0.773479,"O93429","Serotransferrin OS=Paralichthys olivaceus GN=tf PE=2 SV=1                      "
"510","m.15306",507,0,1,1,1,-0.094,-0.086,0.999882,0.566885,0.777236,"P23229","Integrin alpha-6 OS=Homo sapiens GN=ITGA6 PE=1 SV=5                     "
"511","m.15314",289,1,2,1,1,-0.573,-0.5843,0.783803,0.706786,0.351169,"Q9UI42","Carboxypeptidase A4 OS=Homo sapiens GN=CPA4 PE=1 SV=2                     "
"512","m.15316",161,1,3,4,4,0.663,1.0654,0.014327,0.003686,0.693779,NA,NA
"513","m.15323",305,9,11,11,8,-0.106,-0.3297,1,0.669286,0.624477,"Q8BMF4","Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex mitochondrial OS=Mus musculus GN=Dlat PE=1 SV=2                           "
"514","m.15325",4828,0,1,1,2,0.377,0.389,0.557418,0.190425,0.823391,"Q9U943","Apolipophorins OS=Locusta migratoria PE=1 SV=2                       "
"515","m.15331",209,7,11,9,10,-0.027,-0.0813,0.999854,0.564081,0.779102,"P24367","Peptidyl-prolyl cis-trans isomerase B OS=Gallus gallus GN=PPIB PE=2 SV=1                   "
"516","m.15370",180,11,11,11,17,0.167,0.5674,0.286926,0.089831,0.78396,"3300831","Beta gamma crystallin isoform 10 (Fragment) OS=Montipora capitata PE=2 SV=1                  "
"517","m.15377",555,18,20,23,23,0.122,0.5489,0.310254,0.098002,0.788393,"P08059","Glucose-6-phosphate isomerase OS=Sus scrofa GN=GPI PE=1 SV=3                     "
"518","m.15388",345,0,0,1,2,0.385,0.3958,0.54551,0.185701,0.822153,"Q5R778","Acyl-CoA dehydrogenase family member 11 OS=Pongo abelii GN=ACAD11 PE=2 SV=2                  "
"519","m.15396",329,3,5,5,4,0.057,0.1149,0.95748,0.417991,0.831512,"Q62651","Delta(35)-Delta(24)-dienoyl-CoA isomerase mitochondrial OS=Rattus norvegicus GN=Ech1 PE=1 SV=2                           "
"520","m.15400",429,6,5,8,5,0.094,0.2235,0.840811,0.322828,0.839519,"Q7ZTY4","Histone-binding protein RBBP7 OS=Danio rerio GN=rbbp7 PE=2 SV=1                    "
"521","m.15409",308,1,1,1,1,-0.068,-0.0605,0.999683,0.551253,0.78698,"Q9WUK2","Eukaryotic translation initiation factor 4H OS=Mus musculus GN=Eif4h PE=1 SV=3                  "
"522","m.15422",456,1,2,2,2,0.243,0.3006,0.715235,0.257539,0.835801,"O88413","Tubby-related protein 3 OS=Mus musculus GN=Tulp3 PE=1 SV=1                    "
"523","m.15426",1113,5,7,7,9,0.235,0.6071,0.240762,0.073976,0.774475,"Q5RI56","Optineurin OS=Danio rerio GN=optn PE=2 SV=2                      "
"524","m.15449",425,0,0,2,3,0.971,1.0802,0.012766,0.003265,0.692251,"Q6GQ29","Carboxypeptidase Q OS=Xenopus laevis GN=cpq PE=2 SV=1                     "
"525","m.15450",862,0,0,1,1,-0.146,-0.1331,1,0.593088,0.756649,"Q9QZ81","Protein argonaute-2 OS=Rattus norvegicus GN=Ago2 PE=2 SV=2                     "
"526","m.15457",489,3,3,2,3,-0.268,-0.4291,0.973676,0.69146,0.524758,"Q8BKZ9","Pyruvate dehydrogenase protein X component mitochondrial OS=Mus musculus GN=Pdhx PE=2 SV=1                           "
"527","m.15462",185,3,3,3,3,-0.108,-0.1825,1,0.616995,0.730999,"Q9C8L4","Persulfide dioxygenase ETHE1 homolog mitochondrial OS=Arabidopsis thaliana GN=GLY3 PE=1 SV=3                           "
"528","m.1547",193,3,3,4,4,0.234,0.4214,0.501515,0.168532,0.817207,"Q9D8Y0","EF-hand domain-containing protein D2 OS=Mus musculus GN=Efhd2 PE=1 SV=1                   "
"529","m.15471",509,6,8,7,8,0.004,0.0111,0.995779,0.501897,0.809724,"P17213","Bactericidal permeability-increasing protein OS=Homo sapiens GN=BPI PE=1 SV=4                    "
"530","m.15484",173,0,1,0,0,-0.074,-0.0673,0.999746,0.555522,0.784472,"Q5XGA9","N-alpha-acetyltransferase 50 OS=Xenopus tropicalis GN=naa50 PE=2 SV=1                     "
"531","m.15491",328,1,1,2,1,0.386,0.3931,0.550228,0.187569,0.822648,"Q9WVA3","Mitotic checkpoint protein BUB3 OS=Mus musculus GN=Bub3 PE=2 SV=2                   "
"532","m.15526",304,3,4,3,3,-0.275,-0.4894,0.919209,0.700077,0.457558,"Q9CY64","Biliverdin reductase A OS=Mus musculus GN=Blvra PE=2 SV=1                    "
"533","m.15544",155,4,5,5,4,-0.063,-0.1293,1,0.5911,0.758443,"P80601","Ribonuclease UK114 OS=Capra hircus GN=HRSP12 PE=1 SV=3                     "
"534","m.15573",170,1,0,1,2,0.32,0.324,0.673645,0.238816,0.833267,"P63100","Calcineurin subunit B type 1 OS=Rattus norvegicus GN=Ppp3r1 PE=1 SV=2                  "
"535","m.15586",275,6,6,7,7,0.092,0.2343,0.824835,0.313433,0.839454,"Q9JJ19","Na(+)/H(+) exchange regulatory cofactor NHE-RF1 OS=Rattus norvegicus GN=Slc9a3r1 PE=1 SV=3                  "
"536","m.1560",548,9,11,12,10,0.028,0.0903,0.972088,0.438906,0.82755,"Q6EE31","T-complex protein 1 subunit theta OS=Gallus gallus GN=CCT8 PE=1 SV=3                  "
"537","m.15618",675,3,3,4,6,0.459,0.8574,0.061677,0.017153,0.722239,"E9Q634","Unconventional myosin-Ie OS=Mus musculus GN=Myo1e PE=1 SV=1                     "
"538","m.15620",573,1,0,0,1,-0.145,-0.1351,1,0.594125,0.755695,"Q96PQ7","Kelch-like protein 5 OS=Homo sapiens GN=KLHL5 PE=2 SV=3                    "
"539","m.15633",448,46,44,49,43,-0.039,-0.2599,1,0.64773,0.681079,"P50395","Rab GDP dissociation inhibitor beta OS=Homo sapiens GN=GDI2 PE=1 SV=2                  "
"540","m.15646",189,0,1,1,1,-0.141,-0.1302,1,0.591573,0.758021,NA,NA
"541","m.1567",309,0,0,1,1,-0.157,-0.1477,1,0.600524,0.749527,"B3S3D5","DDRGK domain-containing protein 1 OS=Trichoplax adhaerens GN=TRIADDRAFT_58679 PE=3 SV=1                   "
"542","m.15686",206,3,3,3,3,-0.079,-0.1295,1,0.591205,0.75835,"Q32L92","Calponin-3 OS=Bos taurus GN=CNN3 PE=2 SV=1                      "
"543","m.1569",147,1,2,1,0,-0.58,-0.5838,0.784638,0.70677,0.351714,"O43447","Peptidyl-prolyl cis-trans isomerase H OS=Homo sapiens GN=PPIH PE=1 SV=1                   "
"544","m.15693",310,6,4,5,6,0.03,0.0681,0.981943,0.457309,0.823325,"Q7ZXQ9","Drebrin-like protein A OS=Xenopus laevis GN=dbnl-a PE=2 SV=1                    "
"545","m.15700",399,6,5,7,8,0.26,0.6413,0.205206,0.062073,0.766431,NA,NA
"546","m.15722",235,21,17,19,19,-0.066,-0.2788,1,0.654102,0.666888,"Q8MI17","Retinal dehydrogenase 1 OS=Oryctolagus cuniculus GN=ALDH1A1 PE=2 SV=1                    "
"547","m.15724",695,2,3,4,5,0.55,0.9404,0.035686,0.00963,0.709224,"Q14974","Importin subunit beta-1 OS=Homo sapiens GN=KPNB1 PE=1 SV=2                    "
"548","m.15734",455,0,0,0,1,-0.104,-0.092,0.999935,0.570414,0.774806,"Q8N129","Protein canopy homolog 4 OS=Homo sapiens GN=CNPY4 PE=2 SV=1                   "
"549","m.15750",815,1,1,1,1,-0.156,-0.1433,1,0.598317,0.751712,NA,NA
"550","m.15756",276,2,3,2,0,-0.652,-0.8596,0.320361,0.696091,0.11677,"Q99NB1","Acetyl-coenzyme A synthetase 2-like mitochondrial OS=Mus musculus GN=Acss1 PE=1 SV=1                           "
"551","m.1576",513,7,7,7,8,-0.01,-0.0262,0.998848,0.528602,0.798687,"A6H584","Collagen alpha-5(VI) chain OS=Mus musculus GN=Col6a5 PE=1 SV=3                    "
"552","m.15763",343,0,2,3,2,0.439,0.5648,0.290135,0.090949,0.784583,"O75600","2-amino-3-ketobutyrate coenzyme A ligase mitochondrial OS=Homo sapiens GN=GCAT PE=1 SV=1                           "
"553","m.15764",225,4,4,5,4,0.042,0.0853,0.97457,0.443093,0.826652,"O55012","Phosphatidylinositol-binding clathrin assembly protein OS=Rattus norvegicus GN=Picalm PE=1 SV=1                   "
"554","m.15778",129,3,1,1,2,-0.426,-0.5247,0.875101,0.703498,0.417565,"Q9TWL9","Conodipine-M alpha chain OS=Conus magus PE=1 SV=2                     "
"555","m.15779",427,1,1,1,0,-0.116,-0.1051,1,0.577924,0.76931,"P81274","G-protein-signaling modulator 2 OS=Homo sapiens GN=GPSM2 PE=1 SV=3                    "
"556","m.15803",206,3,3,3,3,-0.064,-0.1068,1,0.578879,0.768578,"P00491","Purine nucleoside phosphorylase OS=Homo sapiens GN=PNP PE=1 SV=2                    "
"557","m.1582",284,2,2,2,3,0.161,0.2254,0.83805,0.321171,0.839519,"P41044","Calbindin-32 OS=Drosophila melanogaster GN=Cbp53E PE=2 SV=1                      "
"558","m.15822",319,1,2,1,1,-0.602,-0.6005,0.756274,0.70719,0.333674,"3277618","Predicted protein OS=Nematostella vectensis GN=v1g244535 PE=4 SV=1                     "
"559","m.1583",327,6,6,7,7,0.096,0.2412,0.814292,0.307463,0.839333,"P56839","Phosphoenolpyruvate phosphomutase OS=Mytilus edulis PE=1 SV=3                      "
"560","m.15831",119,3,6,7,6,0.302,0.685,0.165298,0.049061,0.756456,NA,NA
"561","m.15837",260,1,1,1,1,-0.162,-0.146,1,0.599675,0.750375,NA,NA
"562","m.15839",183,6,6,7,6,0.029,0.0707,0.98094,0.45518,0.823851,"Q9CQC9","GTP-binding protein SAR1b OS=Mus musculus GN=Sar1b PE=1 SV=1                    "
"563","m.15850",195,1,1,2,1,0.34,0.3386,0.647423,0.227462,0.831392,"Q5ZI78","Tumor necrosis factor alpha-induced protein 8 OS=Gallus gallus GN=TNFAIP8 PE=2 SV=1                 "
"564","m.15857",420,4,4,4,2,-0.38,-0.6951,0.586226,0.706153,0.239303,"Q6NZ09","Proteasomal ubiquitin receptor ADRM1 OS=Danio rerio GN=adrm1b PE=1 SV=1                   "
"565","m.15859",410,6,5,8,10,0.411,1.0439,0.016894,0.004382,0.696106,"P46471","26S protease regulatory subunit 7 OS=Mus musculus GN=Psmc2 PE=1 SV=5                  "
"566","m.15862",387,1,2,2,1,-0.126,-0.1442,1,0.598771,0.751268,"O88809","Neuronal migration protein doublecortin OS=Mus musculus GN=Dcx PE=1 SV=1                   "
"567","m.15899",456,4,4,5,3,-0.06,-0.1145,1,0.583149,0.765202,"Q8CE50","Sorting nexin-30 OS=Mus musculus GN=Snx30 PE=2 SV=1                     "
"568","m.1592",810,2,3,2,2,-0.321,-0.4633,0.946107,0.696788,0.486961,"Q2MHE4","Serine/threonine-protein kinase HT1 OS=Arabidopsis thaliana GN=HT1 PE=1 SV=1                    "
"569","m.15923",2429,25,32,32,25,-0.061,-0.3241,1,0.667749,0.629447,"P01267","Thyroglobulin OS=Bos taurus GN=TG PE=1 SV=1                      "
"570","m.15941",522,1,1,1,2,0.36,0.3652,0.599648,0.20748,0.827444,"Q64676","2-hydroxyacylsphingosine 1-beta-galactosyltransferase OS=Mus musculus GN=Ugt8 PE=2 SV=2                     "
"571","m.1600",347,0,0,0,1,-0.127,-0.115,1,0.583423,0.764979,"B4EUF0","5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase OS=Proteus mirabilis (strain HI4320) GN=mtnN PE=3 SV=1                   "
"572","m.16002",356,0,1,1,0,-0.131,-0.117,1,0.584515,0.764085,"P10079","Fibropellin-1 OS=Strongylocentrotus purpuratus GN=EGF1 PE=1 SV=2                      "
"573","m.16005",488,2,2,2,3,0.181,0.2583,0.787153,0.292796,0.838766,"Q9TU32","Protein ERGIC-53 OS=Chlorocebus aethiops GN=LMAN1 PE=2 SV=1                     "
"574","m.16008",262,2,3,2,3,-0.12,-0.1776,1,0.614781,0.733745,"3286479","Predicted protein OS=Nematostella vectensis GN=v1g222210 PE=4 SV=1                     "
"575","m.16009",808,2,3,3,4,0.298,0.4976,0.380977,0.123362,0.800527,"Q61789","Laminin subunit alpha-3 OS=Mus musculus GN=Lama3 PE=1 SV=4                    "
"576","m.16029",467,0,1,1,1,-0.12,-0.1086,1,0.579885,0.767797,"Q9QZB7","Actin-related protein 10 OS=Mus musculus GN=Actr10 PE=1 SV=2                    "
"577","m.16036",305,2,2,3,4,0.526,0.8066,0.084263,0.023864,0.731346,"3663538","Putative uncharacterized protein OS=Branchiostoma floridae GN=BRAFLDRAFT_63863 PE=4 SV=1                    "
"578","m.16060",768,1,1,1,2,0.323,0.3285,0.665575,0.235289,0.832712,"Q29122","Unconventional myosin-VI OS=Sus scrofa GN=MYO6 PE=1 SV=1                     "
"579","m.16090",446,23,28,26,22,-0.127,-0.6177,0.726192,0.707411,0.315461,"O61491","Flotillin-1 OS=Drosophila melanogaster GN=Flo-1 PE=2 SV=1                      "
"580","m.16119",234,1,1,1,2,0.35,0.3711,0.589114,0.203178,0.826482,"Q5RA81","GrpE protein homolog 1 mitochondrial OS=Pongo abelii GN=GRPEL1 PE=2 SV=1                           "
"581","m.16132",345,3,2,2,2,-0.327,-0.4758,0.933851,0.698446,0.472918,"Q8BW96","Calcium/calmodulin-dependent protein kinase type 1D OS=Mus musculus GN=Camk1d PE=1 SV=2                  "
"582","m.16180",508,1,3,2,4,0.335,0.4849,0.399832,0.130266,0.803455,"Q0IIF7","Ubiquitin carboxyl-terminal hydrolase 14 OS=Bos taurus GN=USP14 PE=2 SV=3                   "
"583","m.16211",276,1,1,2,1,0.374,0.3623,0.604839,0.209612,0.827906,"Q5E9C0","Ras suppressor protein 1 OS=Bos taurus GN=RSU1 PE=2 SV=1                   "
"584","m.16222",296,2,1,2,3,0.514,0.6615,0.186001,0.055763,0.761771,"A6QLU1","Glycerol-3-phosphate dehydrogenase mitochondrial OS=Bos taurus GN=GPD2 PE=2 SV=1                           "
"585","m.16226",279,4,3,3,2,-0.439,-0.7258,0.531417,0.704835,0.212171,"P33450","Cadherin-related tumor suppressor OS=Drosophila melanogaster GN=ft PE=1 SV=3                    "
"586","m.16233",161,6,7,8,7,0.084,0.2243,0.839652,0.32213,0.839519,NA,NA
"587","m.16246",388,4,6,6,3,-0.183,-0.4006,0.990183,0.686114,0.555219,"Q91WU5","Arsenite methyltransferase OS=Mus musculus GN=As3mt PE=2 SV=2                     "
"588","m.16258",131,0,1,1,0,-0.122,-0.1126,1,0.582104,0.766043,"Q923G2","DNA-directed RNA polymerases I II and III subunit RPABC3 OS=Mus musculus GN=Polr2h PE=2 SV=3                           "
"589","m.1626",326,7,7,8,5,-0.147,-0.379,0.999097,0.681503,0.577465,"Q32LM2","Small glutamine-rich tetratricopeptide repeat-containing protein alpha OS=Bos taurus GN=SGTA PE=2 SV=1                 "
"590","m.16276",140,0,0,1,1,-0.096,-0.0875,0.999904,0.567772,0.776634,"P20007","Phosphoenolpyruvate carboxykinase [GTP] OS=Drosophila melanogaster GN=Pepck PE=2 SV=2                    "
"591","m.16281",177,1,1,1,1,-0.163,-0.1468,1,0.600075,0.749976,"O95881","Thioredoxin domain-containing protein 12 OS=Homo sapiens GN=TXNDC12 PE=1 SV=1                   "
"592","m.16282",297,1,3,2,2,-0.067,-0.0903,0.999928,0.56942,0.7755,"Q9D1D6","Collagen triple helix repeat-containing protein 1 OS=Mus musculus GN=Cthrc1 PE=2 SV=2                 "
"593","m.16303",320,0,1,1,1,-0.163,-0.1477,1,0.600524,0.749527,"Q9HBA9","Putative N-acetylated-alpha-linked acidic dipeptidase OS=Homo sapiens GN=FOLH1B PE=2 SV=1                   "
"594","m.16309",388,2,5,4,6,0.307,0.6057,0.2423,0.074497,0.774807,"Q5RBM6","Beta-ureidopropionase OS=Pongo abelii GN=UPB1 PE=2 SV=1                      "
"595","m.16319",224,1,1,0,3,0.648,0.7098,0.145315,0.042691,0.750991,"Q6AYQ8","Acylpyruvase FAHD1 mitochondrial OS=Rattus norvegicus GN=Fahd1 PE=2 SV=1                           "
"596","m.16351",226,8,12,10,8,-0.186,-0.5645,0.816097,0.70602,0.372932,"P52301","GTP-binding nuclear protein Ran OS=Xenopus laevis GN=ran PE=1 SV=2                   "
"597","m.16371",297,3,2,3,4,0.286,0.4818,0.404514,0.131989,0.804162,"P53111","NADPH-dependent aldehyde reductase ARI1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=ARI1 PE=1 SV=1              "
"598","m.16396",363,0,0,1,1,-0.12,-0.1085,1,0.57983,0.76784,"Q8WVB3","Hexosaminidase D OS=Homo sapiens GN=HEXDC PE=2 SV=3                     "
"599","m.16423",301,0,1,2,1,0.309,0.3178,0.684736,0.243716,0.833996,"Q8NUV9","Uncharacterized oxidoreductase MW2403 OS=Staphylococcus aureus (strain MW2) GN=MW2403 PE=3 SV=1                  "
"600","m.16425",264,1,1,0,1,-0.152,-0.1358,1,0.594487,0.75536,"Q5RID7","Sorting nexin-17 OS=Danio rerio GN=snx17 PE=2 SV=1                     "
"601","m.16446",276,1,2,1,1,-0.643,-0.6173,0.726898,0.707408,0.31588,"Q9JHW2","Omega-amidase NIT2 OS=Mus musculus GN=Nit2 PE=1 SV=1                     "
"602","m.16449",935,11,10,14,15,0.25,0.86,0.060671,0.016857,0.721796,"O55029","Coatomer subunit beta' OS=Mus musculus GN=Copb2 PE=2 SV=2                    "
"603","m.16461",147,1,0,1,0,-0.123,-0.1103,1,0.580831,0.767055,"Q4I963","Cofilin OS=Gibberella zeae (strain PH-1 / ATCC MYA-4620 / FGSC 9075 / NRRL 31084) GN=COF1 PE=3 SV=2           "
"604","m.16465",273,0,1,1,0,-0.137,-0.1265,1,0.589621,0.75975,"Q91XA9","Acidic mammalian chitinase OS=Mus musculus GN=Chia PE=1 SV=2                    "
"605","m.16490",518,0,0,1,0,-0.138,-0.1237,1,0.588131,0.761043,"Q61555","Fibrillin-2 OS=Mus musculus GN=Fbn2 PE=1 SV=2                      "
"606","m.1652",495,30,30,29,30,-0.085,-0.4692,0.940469,0.69759,0.480344,"Q8JFV8","Synaptic vesicle membrane protein VAT-1 homolog OS=Danio rerio GN=vat1 PE=2 SV=1                 "
"607","m.16526",293,3,2,1,1,-1.169,-1.3243,0.021438,0.66939,0.005083,"Q9Y2S2","Lambda-crystallin homolog OS=Homo sapiens GN=CRYL1 PE=1 SV=3                     "
"608","m.16534",278,0,0,1,0,-0.138,-0.122,1,0.58722,0.761822,"Q9H4G4","Golgi-associated plant pathogenesis-related protein 1 OS=Homo sapiens GN=GLIPR2 PE=1 SV=3                  "
"609","m.16548",260,0,1,1,0,-0.107,-0.095,0.999966,0.572157,0.773571,"Q92673","Sortilin-related receptor OS=Homo sapiens GN=SORL1 PE=1 SV=2                     "
"610","m.1655",411,2,3,5,4,0.543,0.9586,0.031457,0.008431,0.706675,"Q90744","Alpha-N-acetylgalactosaminidase OS=Gallus gallus GN=NAGA PE=1 SV=1                      "
"611","m.16552",236,1,1,0,1,-0.151,-0.1347,1,0.593918,0.755887,"3273425","Predicted protein OS=Nematostella vectensis GN=v1g242207 PE=4 SV=1                     "
"612","m.16570",215,1,2,1,1,-0.624,-0.6257,0.711967,0.707445,0.307131,"Q9R016","Baculoviral IAP repeat-containing protein 1e OS=Mus musculus GN=Naip5 PE=1 SV=2                  "
"613","m.16591",233,3,2,4,4,0.426,0.7191,0.138303,0.04048,0.748983,NA,NA
"614","m.16598",409,0,2,2,3,0.499,0.6458,0.200813,0.060622,0.765386,"A7S338","Lissencephaly-1 homolog OS=Nematostella vectensis GN=v1g242515 PE=3 SV=1                     "
"615","m.166",168,3,1,0,1,-0.939,-0.9875,0.176721,0.686544,0.058724,"P42577","Soma ferritin OS=Lymnaea stagnalis PE=2 SV=2                      "
"616","m.1664",421,0,1,0,2,0.332,0.331,0.661086,0.23334,0.832395,"P35659","Protein DEK OS=Homo sapiens GN=DEK PE=1 SV=1                     "
"617","m.16651",319,2,3,3,2,-0.093,-0.1406,1,0.596948,0.753037,"Q5M8W9","4-hydroxy-2-oxoglutarate aldolase mitochondrial OS=Xenopus tropicalis GN=hoga1 PE=2 SV=2                           "
"618","m.16676",336,2,3,3,3,0.136,0.2166,0.850662,0.328858,0.839479,"Q3URF8","BTB/POZ domain-containing protein KCTD21 OS=Mus musculus GN=Kctd21 PE=2 SV=1                   "
"619","m.16692",411,10,14,13,8,-0.214,-0.7097,0.559985,0.705574,0.226165,"Q8BWT1","3-ketoacyl-CoA thiolase mitochondrial OS=Mus musculus GN=Acaa2 PE=1 SV=3                           "
"620","m.16730",536,1,1,1,0,-0.17,-0.1585,1,0.605823,0.744016,"O60524","Nuclear export mediator factor NEMF OS=Homo sapiens GN=NEMF PE=1 SV=4                  "
"621","m.16736",134,2,3,3,2,-0.093,-0.1407,1,0.596999,0.752988,NA,NA
"622","m.1680",375,2,4,2,2,-0.505,-0.7323,0.520015,0.70451,0.20667,"Q4QRK0","Methionine aminopeptidase 1 OS=Danio rerio GN=metap1 PE=2 SV=2                    "
"623","m.16813",293,0,2,1,1,-0.589,-0.5805,0.790126,0.706663,0.355316,"Q26630","33 kDa inner dynein arm light chain axonemal OS=Strongylocentrotus purpuratus PE=1 SV=1                           "
"624","m.1685",362,0,1,1,2,0.291,0.3021,0.712596,0.256321,0.835656,"Q12904","Aminoacyl tRNA synthase complex-interacting multifunctional protein 1 OS=Homo sapiens GN=AIMP1 PE=1 SV=2                "
"625","m.16859",1199,2,3,4,4,0.417,0.7024,0.151081,0.044519,0.752605,"Q8WWN9","Interactor protein for cytohesin exchange factors 1 OS=Homo sapiens GN=IPCEF1 PE=1 SV=1                "
"626","m.16861",197,0,1,1,1,-0.182,-0.1622,1,0.607599,0.742079,NA,NA
"627","m.16863",391,0,1,0,1,-0.095,-0.0858,0.999883,0.566766,0.777316,"Q7ZVK4","Vacuolar protein-sorting-associated protein 36 OS=Danio rerio GN=vps36 PE=2 SV=1                   "
"628","m.16864",208,0,0,1,1,-0.075,-0.0659,0.999733,0.554649,0.784993,"Q9ULC4","Malignant T-cell-amplified sequence 1 OS=Homo sapiens GN=MCTS1 PE=1 SV=1                   "
