"","Protein","Len","S0","S0.1","S1","S1.1","S1.2","S1.3","LogFoldChange","Zstatistic","fdr","FDRup","FDRdown","UniprotID","DEFLINE"
"678","m.17527",348,2,3,1,2,2,2,-9.073,-23.2944,0.014479,0,0.011826,"P05132","cAMP-dependent protein kinase catalytic subunit alpha OS=Mus musculus GN=Prkaca PE=1 SV=3                 "
"679","m.17538",642,0,1,0,2,2,0,-9.568,-21.9615,0.011932,0,0.011893,"3643518","Nematoblast-specific protein nb035-sv2 OS=Hydra vulgaris GN=nb035 PE=2 SV=1                    "
"680","m.17547",505,4,5,2,4,4,6,-8.789,-34.6449,0.012451,0,0.005663,"Q58588","Uncharacterized protein MJ1187 OS=Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) GN=MJ1187 PE=1 SV=1      "
"681","m.17553",123,2,2,1,0,0,0,-6.963,-13.0548,0.267767,0.444892,0,NA,NA
"682","m.17560",348,3,3,2,6,5,5,-7.879,-34.6581,0.012522,0,0.005656,"Q05052","Dolichyl-diphosphooligosaccharide--protein glycosyltransferase 48 kDa subunit OS=Canis familiaris GN=DDOST PE=1 SV=1                  "
"683","m.17562",293,0,1,0,1,3,1,-9.443,-24.0151,0.014236,0,0.011675,"3268417","Predicted protein OS=Nematostella vectensis GN=v1g231988 PE=4 SV=1                     "
"684","m.17572",133,6,9,3,6,8,7,-7.651,-36.9271,0.011623,0,0.004276,"Q15370","Transcription elongation factor B polypeptide 2 OS=Homo sapiens GN=TCEB2 PE=1 SV=1                 "
"685","m.17582",562,11,14,11,9,13,10,-8.375,-57.0111,0.000184,0,6.5e-05,"A2AX52","Collagen alpha-4(VI) chain OS=Mus musculus GN=Col6a4 PE=1 SV=2                    "
"686","m.17587",233,1,1,0,0,2,2,-8.699,-19.3201,0.010899,0.026498,0,"Q5ZMH1","Septin-2 OS=Gallus gallus GN=SEPT2 PE=2 SV=1                      "
"687","m.17594",254,1,1,0,2,1,1,-9.399,-19.8292,0.00981,0.023829,0,"P57784","U2 small nuclear ribonucleoprotein A' OS=Mus musculus GN=Snrpa1 PE=1 SV=2                  "
"688","m.17595",424,8,9,4,7,11,8,-9.453,-51.9516,0.00178,0,0.000249,"O55012","Phosphatidylinositol-binding clathrin assembly protein OS=Rattus norvegicus GN=Picalm PE=1 SV=1                   "
"689","m.17609",155,5,4,2,2,4,4,-7.318,-25.5796,0.018341,0,0.01117,"Q16527","Cysteine and glycine-rich protein 2 OS=Homo sapiens GN=CSRP2 PE=1 SV=3                  "
"690","m.1761",2437,12,10,2,14,18,15,-9.617,-66.3312,2.8e-05,0,3e-06,"Q9JHU4","Cytoplasmic dynein 1 heavy chain 1 OS=Mus musculus GN=Dync1h1 PE=1 SV=2                 "
"691","m.17615",183,1,2,1,1,2,1,-10.65,-23.0752,0.016042,0,0.011879,"5041693","Egg protein OS=Galaxea fascicularis GN=GfEP-4 PE=2 SV=1                     "
"692","m.17619",306,1,2,1,2,2,0,-8.767,-20.1275,0.010168,0.022579,0,"A8TX70","Collagen alpha-5(VI) chain OS=Homo sapiens GN=COL6A5 PE=1 SV=1                    "
"693","m.17634",303,2,3,0,3,2,2,-8.965,-25.9426,0.019743,0,0.010976,"Q15560","Transcription elongation factor A protein 2 OS=Homo sapiens GN=TCEA2 PE=1 SV=1                 "
"694","m.17635",354,0,0,0,3,0,1,-9.239,-23.3141,0.014404,0,0.011822,"Q5I0C3","Methylcrotonoyl-CoA carboxylase subunit alpha mitochondrial OS=Rattus norvegicus GN=Mccc1 PE=1 SV=1                           "
"695","m.17642",405,3,3,2,3,5,4,-9.152,-33.4926,0.016179,0,0.006354,"Q9WUR2","Enoyl-CoA delta isomerase 2 mitochondrial OS=Mus musculus GN=Eci2 PE=1 SV=2                           "
"696","m.17653",215,8,10,6,9,9,8,-5.949,-33.6894,0.016556,0,0.006227,"Q6GL11","Charged multivesicular body protein 4b OS=Xenopus tropicalis GN=chmp4b PE=2 SV=1                  "
"697","m.17655",964,7,12,2,5,12,7,-9.753,-50.2989,0.001131,0,0.000375,"A6UVR4","L-tyrosine decarboxylase OS=Methanococcus aeolicus (strain Nankai-3 / ATCC BAA-1280) GN=mfnA PE=3 SV=1                "
"698","m.17662",137,4,6,4,3,4,4,-7.717,-29.7662,0.016509,0,0.008819,"3274580","Predicted protein OS=Nematostella vectensis GN=v1g206837 PE=4 SV=1                     "
"699","m.17682",122,2,3,2,2,4,3,-6.721,-20.4371,0.009075,0.02143,0,"P83941","Transcription elongation factor B polypeptide 1 OS=Rattus norvegicus GN=Tceb1 PE=1 SV=1                 "
"700","m.17683",465,0,0,0,0,1,0,-10.472,-19.6025,0.01021,0.024977,0,"Q5TDH0","Protein DDI1 homolog 2 OS=Homo sapiens GN=DDI2 PE=1 SV=1                   "
"701","m.17686",418,5,5,2,1,0,1,-9.299,-19.9689,0.010033,0.023201,0,"Q3UQ28","Peroxidasin homolog OS=Mus musculus GN=Pxdn PE=2 SV=2                     "
"702","m.17688",106,1,1,1,1,0,0,-8.86,-16.6915,0.022805,0.061865,0,"Q6Z4I3","Thioredoxin H2-1 OS=Oryza sativa subsp. japonica GN=Os07g0190800 PE=2 SV=1                   "
"703","m.17710",151,0,0,0,0,0,1,-8.767,-17.3815,0.015958,0.045784,0,"P54357","Myosin-2 essential light chain OS=Drosophila melanogaster GN=Mlc-c PE=1 SV=1                   "
"704","m.17718",670,13,17,3,8,14,15,-7.64,-49.4635,0.001842,0,0.000445,"Q9QXG4","Acetyl-coenzyme A synthetase cytoplasmic OS=Mus musculus GN=Acss2 PE=1 SV=2                           "
"705","m.17738",499,0,0,0,0,0,1,-9.995,-20.2917,0.009668,0.021975,0,"Q924S5","Lon protease homolog mitochondrial OS=Rattus norvegicus GN=Lonp1 PE=2 SV=1                           "
"706","m.17739",255,10,13,5,10,16,14,-7.091,-47.4939,0.003255,0,0.000701,"O08807","Peroxiredoxin-4 OS=Mus musculus GN=Prdx4 PE=1 SV=1                      "
"707","m.17769",574,4,4,1,2,5,5,-10.231,-37.1896,0.010753,0,0.004145,"Q8TB22","Spermatogenesis-associated protein 20 OS=Homo sapiens GN=SPATA20 PE=2 SV=3                    "
"708","m.1777",810,0,1,0,0,2,2,-11.428,-26.6928,0.018827,0,0.010584,"P46935","E3 ubiquitin-protein ligase NEDD4 OS=Mus musculus GN=Nedd4 PE=1 SV=3                   "
"709","m.17776",322,6,7,4,5,6,3,-8.432,-33.8219,0.017069,0,0.00614,"A0PJE2","Dehydrogenase/reductase SDR family member 12 OS=Homo sapiens GN=DHRS12 PE=1 SV=2                  "
"710","m.17784",409,1,1,1,1,1,0,-10.02,-19.7211,0.009881,0.024364,0,"Q4QQS3","Protein OSCP1 OS=Rattus norvegicus GN=Oscp1 PE=2 SV=1                     "
"711","m.17794",846,18,16,13,21,21,20,-8.746,-77.5876,0,0,0,"Q8WUM4","Programmed cell death 6-interacting protein OS=Homo sapiens GN=PDCD6IP PE=1 SV=1                  "
"712","m.17804",580,13,13,2,5,14,12,-8.023,-44.9222,0.005376,0,0.001185,"Q6TGS6","Tyrosine--tRNA ligase cytoplasmic OS=Danio rerio GN=yars PE=2 SV=2                           "
"713","m.17812",263,1,1,0,1,3,2,-9.934,-26.7012,0.018866,0,0.010579,"A8TX70","Collagen alpha-5(VI) chain OS=Homo sapiens GN=COL6A5 PE=1 SV=1                    "
"714","m.17821",322,24,27,21,23,30,26,-6.248,-63.9134,6.5e-05,0,7e-06,"Q9EQS0","Transaldolase OS=Rattus norvegicus GN=Taldo1 PE=1 SV=2                      "
"715","m.17836",548,1,0,0,1,1,1,-9.19,-18.0196,0.01457,0.038013,0,"O15945","Aryl hydrocarbon receptor nuclear translocator homolog OS=Drosophila melanogaster GN=tgo PE=1 SV=3                 "
"716","m.1784",485,1,1,1,0,1,0,-10.629,-22.3625,0.010449,0,0.011922,"P18503","Short-chain collagen C4 (Fragment) OS=Ephydatia muelleri PE=2 SV=1                    "
"717","m.17853",531,0,0,0,1,1,1,-10.427,-20.1281,0.010168,0.022576,0,"Q8BSY0","Aspartyl/asparaginyl beta-hydroxylase OS=Mus musculus GN=Asph PE=2 SV=1                     "
"718","m.17857",135,1,3,1,3,2,2,-8.232,-22.355,0.010469,0,0.011921,"P50408","V-type proton ATPase subunit F OS=Rattus norvegicus GN=Atp6v1f PE=1 SV=1                  "
"719","m.17859",221,2,1,1,3,1,2,-7.98,-19.7978,0.009812,0.023981,0,"Q8C4B4","Protein unc-119 homolog B OS=Mus musculus GN=Unc119b PE=2 SV=1                   "
"720","m.17885",208,5,4,1,5,6,6,-7.865,-31.9909,0.01974,0,0.007372,"O18334","Ras-related protein Rab6 OS=Drosophila melanogaster GN=Rab6 PE=1 SV=1                    "
"721","m.17886",251,0,1,0,0,0,1,-8.48,-16.4659,0.028744,0.067058,0,"Q5ZML3","Serine/arginine-rich splicing factor 1 OS=Gallus gallus GN=SRSF1 PE=1 SV=3                   "
"722","m.17895",500,6,5,0,2,7,9,-8.52,-35.8052,0.015288,0,0.004912,"P43353","Aldehyde dehydrogenase family 3 member B1 OS=Homo sapiens GN=ALDH3B1 PE=1 SV=1                 "
"723","m.17897",385,5,6,2,1,7,4,-9.022,-35.8735,0.014437,0,0.00487,"Q9VWH4","Probable isocitrate dehydrogenase [NAD] subunit alpha mitochondrial OS=Drosophila melanogaster GN=l(1)G0156 PE=2 SV=1                           "
"724","m.17910",625,1,2,0,1,2,2,-10.237,-24.4835,0.016443,0,0.011553,"Q91VS8","FERM RhoGEF and pleckstrin domain-containing protein 2 OS=Mus musculus GN=Farp2 PE=1 SV=2                           "
"725","m.17927",304,0,1,0,1,2,2,-7.703,-18.381,0.01174,0.033792,0,"Q9NZ01","Very-long-chain enoyl-CoA reductase OS=Homo sapiens GN=TECR PE=1 SV=1                    "
"726","m.1793",310,5,4,2,3,3,4,-7.73,-25.5034,0.017387,0,0.011204,"Q99L04","Dehydrogenase/reductase SDR family member 1 OS=Mus musculus GN=Dhrs1 PE=2 SV=1                  "
"727","m.17939",224,0,1,0,0,1,0,-10.478,-19.6182,0.010157,0.024895,0,NA,NA
"728","m.1796",557,7,9,6,11,13,13,-7.206,-48.3535,0.003416,0,0.000581,"P19891","Asparagine synthetase [glutamine-hydrolyzing] OS=Cricetulus griseus GN=ASNS PE=2 SV=2                    "
"729","m.17962",105,1,2,0,2,2,1,-6.565,-16.1399,0.031526,0.074183,0,"3864761","Putative uncharacterized protein OS=Acropora millepora PE=2 SV=1                     "
"730","m.17967",175,3,3,2,5,3,4,-6.757,-24.5901,0.016948,0,0.011514,"P26990","ADP-ribosylation factor 6 OS=Gallus gallus GN=ARF6 PE=2 SV=3                    "
"731","m.17970",233,4,4,0,1,3,2,-9.094,-23.7032,0.014693,0,0.011743,"Q56840","2-(R)-hydroxypropyl-CoM dehydrogenase OS=Xanthobacter autotrophicus (strain ATCC BAA-1158 / Py2) GN=xecD PE=1 SV=3                "
"732","m.17977",658,2,4,1,2,3,3,-10.331,-30.9299,0.018863,0,0.008085,"Q6N069","N-alpha-acetyltransferase 16 NatA auxiliary subunit OS=Homo sapiens GN=NAA16 PE=1 SV=2                           "
"733","m.17984",639,10,12,8,14,14,12,-8.378,-59.2027,0.00028,0,3.3e-05,"P49748","Very long-chain specific acyl-CoA dehydrogenase mitochondrial OS=Homo sapiens GN=ACADVL PE=1 SV=1                           "
"734","m.17992",724,11,18,7,7,18,12,-8.507,-56.3193,0.000339,0,7.8e-05,"P16276","Aconitate hydratase mitochondrial OS=Sus scrofa GN=ACO2 PE=1 SV=1                           "
"735","m.180",623,2,2,2,1,2,1,-10.153,-25.1974,0.015193,0,0.011314,"O60476","Mannosyl-oligosaccharide 12-alpha-mannosidase IB OS=Homo sapiens GN=MAN1A2 PE=1 SV=1                           "
"736","m.18001",225,1,1,0,0,1,1,-9.686,-18.35,0.011761,0.034137,0,"Q96PZ7","CUB and sushi domain-containing protein 1 OS=Homo sapiens GN=CSMD1 PE=1 SV=2                 "
"737","m.18009",870,3,2,0,1,3,2,-10.584,-28.651,0.017025,0,0.00942,"Q9WVQ1","Membrane-associated guanylate kinase WW and PDZ domain-containing protein 2 OS=Mus musculus GN=Magi2 PE=1 SV=2                           "
"738","m.1802",545,2,1,1,2,1,3,-9.057,-24.4642,0.01632,0,0.01156,"Q9JI78","Peptide-N(4)-(N-acetyl-beta-glucosaminyl)asparagine amidase OS=Mus musculus GN=Ngly1 PE=1 SV=2                     "
"739","m.18040",327,8,7,2,6,10,10,-9.189,-46.6588,0.002316,0,0.000841,"A4FV08","Glucosamine-6-phosphate isomerase 1 OS=Bos taurus GN=GNPDA1 PE=2 SV=1                    "
"740","m.18048",376,14,15,7,9,12,9,-8.32,-51.478,0.001464,0,0.000282,"P51570","Galactokinase OS=Homo sapiens GN=GALK1 PE=1 SV=1                      "
"741","m.1806",594,2,2,0,2,3,2,-10.565,-30.1108,0.016971,0,0.008614,"O14841","5-oxoprolinase OS=Homo sapiens GN=OPLAH PE=1 SV=3                      "
"742","m.18060",194,3,2,0,1,3,4,-8.287,-24.4823,0.016435,0,0.011554,"Q6P1S4","Arginine--tRNA ligase cytoplasmic OS=Xenopus tropicalis GN=rars PE=2 SV=1                           "
"743","m.18062",181,7,7,4,5,7,7,-6.428,-30.2855,0.017603,0,0.008509,"Q6P7Q4","Lactoylglutathione lyase OS=Rattus norvegicus GN=Glo1 PE=1 SV=3                     "
"744","m.18064",292,1,0,1,1,0,0,-10.021,-18.5369,0.011881,0.032214,0,"Q9GLP1","Coagulation factor V OS=Sus scrofa GN=F5 PE=2 SV=1                    "
"745","m.18070",421,4,5,3,5,5,6,-9.089,-37.9527,0.011322,0,0.003741,"Q58DA0","26S proteasome non-ATPase regulatory subunit 4 OS=Bos taurus GN=PSMD4 PE=2 SV=1                 "
"746","m.1809",261,0,0,1,0,0,1,-9.633,-18.9221,0.011268,0.029123,0,"3273245","Predicted protein OS=Nematostella vectensis GN=v1g242093 PE=4 SV=1                     "
"747","m.1811",272,2,3,1,3,3,3,-8.313,-26.1408,0.018915,0,0.010872,"O02691","3-hydroxyacyl-CoA dehydrogenase type-2 OS=Bos taurus GN=HSD17B10 PE=1 SV=3                    "
"748","m.1813",275,0,0,0,1,0,0,-10.821,-20.8975,0.009798,0,0.011765,"Q54I71","Protein aardvark OS=Dictyostelium discoideum GN=aarA PE=2 SV=1                     "
"749","m.18137",191,0,0,0,1,1,1,-8.27,-14.9848,0.050049,0.134979,0,"Q91437","CAD protein OS=Squalus acanthias GN=CAD PE=2 SV=1                     "
"750","m.18144",177,2,4,1,2,5,3,-7.682,-24.2294,0.014729,0,0.011628,"Q9NUQ9","Protein FAM49B OS=Homo sapiens GN=FAM49B PE=1 SV=1                     "
"751","m.18155",470,6,6,2,8,7,7,-8.272,-40.3283,0.00732,0,0.002685,NA,NA
"752","m.1816",454,0,1,0,1,1,0,-9.334,-17.8053,0.017188,0.04026,0,"O57382","Tolloid-like protein 2 OS=Xenopus laevis GN=tll2 PE=2 SV=1                    "
"753","m.18179",295,13,15,7,8,8,8,-7.945,-40.2271,0.007439,0,0.002723,"Q8BHP7","Olfactomedin-like protein 2A OS=Mus musculus GN=Olfml2a PE=1 SV=1                    "
"754","m.18216",767,3,3,1,2,3,3,-10.994,-33.0414,0.020565,0,0.006664,"Q8CAQ8","Mitochondrial inner membrane protein OS=Mus musculus GN=Immt PE=1 SV=1                   "
"755","m.18280",786,0,1,0,0,0,2,-9.397,-20.1177,0.010168,0.022615,0,"4780878","Tenascin-X OS=Crassostrea gigas GN=CGI_10023352 PE=4 SV=1                      "
"756","m.18307",451,0,1,0,0,1,0,-9.147,-16.812,0.020179,0.058856,0,"Q8BX70","Vacuolar protein sorting-associated protein 13C OS=Mus musculus GN=Vps13c PE=1 SV=2                  "
"757","m.18336",196,0,0,1,1,1,1,-8.734,-17.8545,0.016778,0.039759,0,"P38487","Creatinase OS=Bacillus sp. (strain B-0618) PE=1 SV=3                     "
"758","m.1834",596,6,8,3,6,7,9,-8.587,-40.9788,0.006907,0,0.00245,"Q99MN1","Lysine--tRNA ligase OS=Mus musculus GN=Kars PE=1 SV=1                     "
"759","m.18341",246,1,0,1,1,2,1,-9.362,-20.6164,0.008964,0,0.0117,"Q3ZJ60","Photosystem Q(B) protein OS=Pseudendoclonium akinetum GN=psbA PE=3 SV=1                    "
"760","m.18355",140,2,6,1,1,5,6,-7.153,-24.1394,0.014367,0,0.011649,"Q6P026","Barrier-to-autointegration factor OS=Danio rerio GN=banf1 PE=1 SV=1                     "
"761","m.18359",423,1,1,1,1,4,8,-7.891,-28.545,0.016677,0,0.009477,"Q6P2Z0","Basic leucine zipper and W2 domain-containing protein 1 OS=Xenopus tropicalis GN=bzw1 PE=2 SV=1               "
"762","m.18362",249,5,3,3,2,4,6,-7.216,-27.4913,0.023106,0,0.010103,"P40124","Adenylyl cyclase-associated protein 1 OS=Mus musculus GN=Cap1 PE=1 SV=4                   "
"763","m.18366",538,5,6,3,4,7,5,-7.702,-32.8858,0.018259,0,0.006775,"Q7TPB1","T-complex protein 1 subunit delta OS=Rattus norvegicus GN=Cct4 PE=1 SV=3                  "
"764","m.18370",247,3,4,0,0,4,1,-9.304,-24.0361,0.014233,0,0.011671,"3667855","Putative uncharacterized protein OS=Branchiostoma floridae GN=BRAFLDRAFT_91695 PE=4 SV=1                    "
"765","m.18373",191,4,8,3,2,4,3,-7.842,-27.0037,0.019679,0,0.010408,"3266256","Predicted protein OS=Nematostella vectensis GN=v1g237935 PE=4 SV=1                     "
"766","m.18387",243,3,4,2,4,5,3,-8.699,-34.2148,0.013531,0,0.005892,NA,NA
"767","m.184",376,211,219,168,234,212,215,-4.907,-146.2488,0,0,0,NA,NA
"768","m.18428",171,1,3,1,2,2,1,-7.127,-16.9961,0.017303,0.054163,0,"Q8BGC4","Zinc-binding alcohol dehydrogenase domain-containing protein 2 OS=Mus musculus GN=Zadh2 PE=1 SV=1                 "
"769","m.18439",485,2,2,1,1,2,1,-9.68,-20.2073,0.01,0.022285,0,"P22105","Tenascin-X OS=Homo sapiens GN=TNXB PE=1 SV=3                      "
"770","m.18470",326,4,7,1,2,7,7,-7.986,-32.5114,0.016512,0,0.007014,"P41250","Glycine--tRNA ligase OS=Homo sapiens GN=GARS PE=1 SV=3 SV=2                    "
"771","m.18491",290,1,0,0,1,1,0,-9.737,-19.5253,0.010487,0.025383,0,"O08839","Myc box-dependent-interacting protein 1 OS=Rattus norvegicus GN=Bin1 PE=1 SV=1                   "
"772","m.18493",251,3,3,2,2,4,3,-9.184,-31.7333,0.017821,0,0.007551,"Q9JJW6","Aly/REF export factor 2 OS=Mus musculus GN=Alyref2 PE=1 SV=1                   "
"773","m.1850",391,6,5,2,4,5,5,-9.052,-37.962,0.01125,0,0.003737,"Q9LIG0","Clavaminate synthase-like protein At3g21360 OS=Arabidopsis thaliana GN=At3g21360 PE=1 SV=1                   "
"774","m.18531",393,0,1,0,1,2,2,-11.987,-30.8907,0.018661,0,0.008112,"P07221","Calsequestrin-1 OS=Oryctolagus cuniculus GN=CASQ1 PE=1 SV=1                      "
"775","m.18548",223,1,1,1,1,2,1,-9.41,-19.3613,0.010882,0.026266,0,"Q8K370","Acyl-CoA dehydrogenase family member 10 OS=Mus musculus GN=Acad10 PE=1 SV=1                  "
"776","m.18550",321,2,2,2,6,4,4,-7.667,-31.096,0.019593,0,0.007971,"A7RM20","Eukaryotic translation initiation factor 3 subunit I OS=Nematostella vectensis GN=v1g239264 PE=3 SV=1                "
"777","m.18553",252,11,12,6,7,12,12,-6.635,-39.4385,0.010262,0,0.00306,NA,NA
"778","m.18556",357,14,15,9,10,16,16,-6.814,-49.0181,0.002781,0,0.000493,"Q9UBQ7","Glyoxylate reductase/hydroxypyruvate reductase OS=Homo sapiens GN=GRHPR PE=1 SV=1                    "
"779","m.18584",365,2,1,1,2,2,2,-9.003,-23.1142,0.015801,0,0.011869,"Q9QZ08","N-acetyl-D-glucosamine kinase OS=Mus musculus GN=Nagk PE=2 SV=3                     "
"780","m.18586",202,2,2,0,2,3,3,-7.788,-22.1815,0.011044,0,0.011901,"Q01528","Hemagglutinin/amebocyte aggregation factor OS=Limulus polyphemus PE=1 SV=1                     "
"781","m.18614",518,0,1,1,1,1,1,-8.87,-15.3508,0.042457,0.111749,0,"Q5U3S1","Katanin p60 ATPase-containing subunit A-like 1 OS=Danio rerio GN=katnal1 PE=2 SV=1                 "
"782","m.1862",270,0,1,0,1,1,1,-7.793,-14.6366,0.049719,0.17567,0,NA,NA
"783","m.18621",247,1,0,0,0,0,0,-9.026,-16.8056,0.020305,0.059018,0,NA,NA
"784","m.1866",1135,5,7,2,6,11,8,-9.665,-51.659,0.001628,0,0.000269,"P41252","Isoleucine--tRNA ligase cytoplasmic OS=Homo sapiens GN=IARS PE=1 SV=2                           "
"785","m.18667",123,1,1,1,0,0,0,-8.91,-17.3593,0.015889,0.046176,0,"Q8TER0","Sushi nidogen and EGF-like domain-containing protein 1 OS=Homo sapiens GN=SNED1 PE=2 SV=2                           "
"786","m.18748",201,8,7,4,9,10,9,-6.346,-36.5996,0.014596,0,0.004459,"Q5U316","Ras-related protein Rab-35 OS=Rattus norvegicus GN=Rab35 PE=1 SV=1                    "
"787","m.1875",114,1,1,0,1,1,1,-7.614,-13.5005,0.26563,0.38474,0,"P30043","Flavin reductase (NADPH) OS=Homo sapiens GN=BLVRB PE=1 SV=3                    "
"788","m.18767",961,3,3,2,4,3,6,-8.974,-31.0113,0.01932,0,0.00803,"O43432","Eukaryotic translation initiation factor 4 gamma 3 OS=Homo sapiens GN=EIF4G3 PE=1 SV=2                "
"789","m.1881",292,24,26,8,9,28,25,-6.165,-51.4015,0.00143,0,0.000287,"P27463","Retinal dehydrogenase 1 OS=Gallus gallus GN=ALDH1A1 PE=2 SV=1                    "
"790","m.18818",131,2,2,0,2,2,2,-7.294,-18.963,0.011133,0.028824,0,NA,NA
"791","m.18819",1444,17,22,14,25,29,29,-7.521,-71.6041,2e-06,0,0,"Q99JG3","Annexin A13 OS=Mus musculus GN=Anxa13 PE=2 SV=3                     "
"792","m.18825",839,36,32,18,31,36,36,-5.358,-57.8879,0.000343,0,5.2e-05,"Q14315","Filamin-C OS=Homo sapiens GN=FLNC PE=1 SV=3                      "
"793","m.18834",354,8,7,3,6,8,9,-8.533,-41.9636,0.006632,0,0.002092,"Q8AXV0","Endophilin-A2 OS=Gallus gallus GN=SH3GL1 PE=1 SV=1                      "
"794","m.1884",645,2,2,2,6,6,4,-6.871,-28.1128,0.017613,0,0.009709,"O00571","ATP-dependent RNA helicase DDX3X OS=Homo sapiens GN=DDX3X PE=1 SV=3                   "
"795","m.18862",137,4,3,2,4,4,5,-5.895,-23.1584,0.015487,0,0.011857,"P17702","60S ribosomal protein L28 OS=Rattus norvegicus GN=Rpl28 PE=1 SV=4                   "
"796","m.1889",383,2,2,1,0,2,3,-9.684,-26.5285,0.018459,0,0.01067,"Q5ZM55","Protein fem-1 homolog B OS=Gallus gallus GN=FEM1B PE=2 SV=1                   "
"797","m.18969",102,1,3,1,2,4,3,-8.056,-24.3108,0.015211,0,0.011607,"P37276","Dynein heavy chain cytoplasmic OS=Drosophila melanogaster GN=Dhc64C PE=2 SV=2                           "
"798","m.1897",265,1,3,2,3,2,3,-7.442,-22.6878,0.012116,0,0.011957,NA,NA
"799","m.18995",284,1,3,0,0,1,1,-9.8,-18.9694,0.011112,0.028778,0,"Q8NHP1","Aflatoxin B1 aldehyde reductase member 4 OS=Homo sapiens GN=AKR7L PE=2 SV=6                 "
"800","m.1903",378,4,4,2,3,2,3,-9.515,-30.6375,0.018484,0,0.008279,"O19072","Ornithine carbamoyltransferase mitochondrial (Fragment) OS=Sus scrofa GN=OTC PE=2 SV=1                           "
"801","m.19033",252,27,24,16,23,29,30,-6.177,-61.8939,7.1e-05,0,1.4e-05,"Q7T356","14-3-3 protein beta/alpha-B OS=Danio rerio GN=ywhabb PE=2 SV=1                    "
"802","m.19079",424,0,0,0,0,1,0,-9.275,-18.2281,0.012241,0.035561,0,"Q6P2U9","COP9 signalosome complex subunit 3 OS=Danio rerio GN=cops3 PE=2 SV=1                  "
"803","m.19080",266,2,2,0,4,3,2,-7.341,-21.7812,0.012373,0,0.011898,"Q9D733","Pancreatic secretory granule membrane major glycoprotein GP2 OS=Mus musculus GN=Gp2 PE=2 SV=3                "
"804","m.19106",321,0,0,0,1,1,1,-9.047,-17.4722,0.016305,0.044307,0,NA,NA
"805","m.1911",462,3,3,1,5,5,3,-8.885,-32.346,0.018055,0,0.007123,NA,NA
"806","m.19148",194,0,0,0,1,1,1,-6.579,-11.9036,0.681141,0.703651,0,"Q6UW02","Cytochrome P450 20A1 OS=Homo sapiens GN=CYP20A1 PE=2 SV=1                    "
"807","m.19151",186,11,7,9,5,7,9,-7.709,-43.0386,0.01004,0,0.001707,"Q9XZP2","Calmodulin-2 OS=Branchiostoma floridae GN=CAM2 PE=2 SV=4                      "
"808","m.1916",493,0,0,0,0,2,0,-9.249,-19.7872,0.009815,0.024032,0,"Q8CFD1","RNA-binding protein 45 OS=Rattus norvegicus GN=Rbm45 PE=2 SV=1                    "
"809","m.19161",269,1,2,0,2,1,1,-10.1,-21.097,0.009591,0,0.011804,"Q2KHP9","Fragile X mental retardation protein 1 homolog B OS=Xenopus laevis GN=fmr1-b PE=2 SV=1               "
"810","m.19191",287,1,1,0,0,2,3,-10.076,-25.3194,0.015751,0,0.011275,"Q4V8Y6","Endoplasmic reticulum-Golgi intermediate compartment protein 1 OS=Danio rerio GN=ergic1 PE=2 SV=1                 "
"811","m.19195",126,3,3,2,3,2,3,-6.639,-19.2037,0.010892,0.027191,0,"Q93104","Enhancer of rudimentary homolog OS=Aedes aegypti PE=3 SV=1                    "
"812","m.19225",469,3,7,3,3,4,2,-8.028,-25.9265,0.019839,0,0.010985,"P09327","Villin-1 OS=Homo sapiens GN=VIL1 PE=1 SV=4                      "
"813","m.19242",719,7,8,6,9,12,9,-7.951,-47.8168,0.002643,0,0.000654,"Q9D0R2","Threonine--tRNA ligase cytoplasmic OS=Mus musculus GN=Tars PE=1 SV=2                           "
"814","m.1925",184,0,0,0,1,0,1,-8.788,-16.7664,0.021114,0.060008,0,"Q5M9P8","ADP-ribosylation factor-like protein 6 OS=Danio rerio GN=arl6 PE=2 SV=1                   "
"815","m.19310",151,1,0,1,2,1,0,-7.729,-15.5923,0.033259,0.098004,0,NA,NA
"816","m.1936",223,0,2,1,2,2,1,-8.395,-19.7993,0.009811,0.023973,0,"Q3T168","Calcyclin-binding protein OS=Bos taurus GN=CACYBP PE=2 SV=1                     "
"817","m.19365",277,7,7,5,5,7,5,-7.702,-36.1285,0.012597,0,0.004726,"P05631","ATP synthase subunit gamma mitochondrial OS=Bos taurus GN=ATP5C1 PE=1 SV=3                           "
"818","m.19407",438,0,0,0,0,2,2,-8.83,-20.9847,0.009816,0,0.011781,"Q9W770","Spondin-1 OS=Gallus gallus GN=SPON1 PE=2 SV=1                      "
"819","m.19416",143,5,7,5,8,7,7,-6.693,-33.6631,0.016443,0,0.006244,"Q9CQM5","Thioredoxin domain-containing protein 17 OS=Mus musculus GN=Txndc17 PE=1 SV=1                   "
"820","m.19419",213,2,1,0,1,1,1,-9.307,-18.1209,0.013202,0.036844,0,"Q54RA4","Probable iron/ascorbate oxidoreductase DDB_G0283291 OS=Dictyostelium discoideum GN=DDB_G0283291 PE=3 SV=1                   "
"821","m.19423",152,1,1,1,2,1,2,-7.89,-18.8597,0.011493,0.029585,0,"A7RLE5","Putative 2'-deoxynucleoside 5'-phosphate N-hydrolase 1 OS=Nematostella vectensis GN=v1g160099 PE=3 SV=1                  "
