"","Protein","Len","S0","S0.1","S1","S1.1","S1.2","S1.3","LogFoldChange","Zstatistic","fdr","FDRup","FDRdown","UniprotID","DEFLINE"
"576","m.16180",508,1,3,2,2,2,1,-4.354,-1.3289,0.976325,0.973827,0.735148,"Q0IIF7","Ubiquitin carboxyl-terminal hydrolase 14 OS=Bos taurus GN=USP14 PE=2 SV=3                   "
"577","m.16211",276,1,1,1,1,0,0,-3.656,-0.5203,1,0.943744,0.861738,"Q5E9C0","Ras suppressor protein 1 OS=Bos taurus GN=RSU1 PE=2 SV=1                   "
"578","m.16222",296,2,1,1,1,1,0,-0.323,-0.0712,0.999996,0.878555,0.883935,"A6QLU1","Glycerol-3-phosphate dehydrogenase mitochondrial OS=Bos taurus GN=GPD2 PE=2 SV=1                           "
"579","m.16226",279,4,3,2,2,1,1,-4.445,-0.6708,0.998425,0.954383,0.849114,"P33450","Cadherin-related tumor suppressor OS=Drosophila melanogaster GN=ft PE=1 SV=3                    "
"580","m.16233",161,6,7,6,6,9,2,-4.377,-0.865,0.999013,0.96363,0.827132,NA,NA
"581","m.16246",388,4,6,3,1,3,1,-3.103,-0.5658,1,0.947364,0.858265,"Q91WU5","Arsenite methyltransferase OS=Mus musculus GN=As3mt PE=2 SV=2                     "
"582","m.16258",131,0,1,1,0,0,0,-2.311,-0.2745,1,0.91632,0.876194,"Q923G2","DNA-directed RNA polymerases I II and III subunit RPABC3 OS=Mus musculus GN=Polr2h PE=2 SV=3                           "
"583","m.1626",326,7,7,8,5,5,3,-4.073,-0.9104,0.999617,0.965354,0.820796,"Q32LM2","Small glutamine-rich tetratricopeptide repeat-containing protein alpha OS=Bos taurus GN=SGTA PE=2 SV=1                 "
"584","m.16276",140,0,0,1,0,0,0,-6.496,-1.392,0.969347,0.973786,0.717541,"P20007","Phosphoenolpyruvate carboxykinase [GTP] OS=Drosophila melanogaster GN=Pepck PE=2 SV=2                    "
"585","m.16281",177,1,1,1,1,1,0,1.367,0.2884,0.950711,0.758853,0.891026,"O95881","Thioredoxin domain-containing protein 12 OS=Homo sapiens GN=TXNDC12 PE=1 SV=1                   "
"586","m.16282",297,1,3,2,2,2,0,-6.013,-1.2301,0.987026,0.973238,0.760075,"Q9D1D6","Collagen triple helix repeat-containing protein 1 OS=Mus musculus GN=Cthrc1 PE=2 SV=2                 "
"587","m.16303",320,0,1,0,0,0,0,-7.319,-1.4651,0.962172,0.973437,0.695319,"Q9HBA9","Putative N-acetylated-alpha-linked acidic dipeptidase OS=Homo sapiens GN=FOLH1B PE=2 SV=1                   "
"588","m.16309",388,2,5,4,3,2,2,-7.887,-1.7499,0.951075,0.971139,0.585605,"Q5RBM6","Beta-ureidopropionase OS=Pongo abelii GN=UPB1 PE=2 SV=1                      "
"589","m.16319",224,1,1,1,0,1,0,-7.341,-1.4916,0.959985,0.973254,0.686736,"Q6AYQ8","Acylpyruvase FAHD1 mitochondrial OS=Rattus norvegicus GN=Fahd1 PE=2 SV=1                           "
"590","m.16351",226,8,12,9,8,10,6,-7.626,-1.5898,0.954284,0.972445,0.652209,"P52301","GTP-binding nuclear protein Ran OS=Xenopus laevis GN=ran PE=1 SV=2                   "
"591","m.16371",297,3,2,2,2,2,2,-11.509,-1.9137,0.932064,0.969801,0.50465,"P53111","NADPH-dependent aldehyde reductase ARI1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=ARI1 PE=1 SV=1              "
"592","m.16396",363,0,0,1,0,0,1,-1.275,-0.2476,1,0.912279,0.877405,"Q8WVB3","Hexosaminidase D OS=Homo sapiens GN=HEXDC PE=2 SV=3                     "
"593","m.16423",301,0,1,2,2,1,0,-9.638,-2.4117,0.584283,0.953069,0.254172,"Q8NUV9","Uncharacterized oxidoreductase MW2403 OS=Staphylococcus aureus (strain MW2) GN=MW2403 PE=3 SV=1                  "
"594","m.16425",264,1,1,1,1,1,0,-2.596,-0.6126,0.999576,0.950724,0.854385,"Q5RID7","Sorting nexin-17 OS=Danio rerio GN=snx17 PE=2 SV=1                     "
"595","m.16446",276,1,2,1,1,0,0,-4.397,-1.0137,0.999721,0.968786,0.804368,"Q9JHW2","Omega-amidase NIT2 OS=Mus musculus GN=Nit2 PE=1 SV=1                     "
"596","m.16449",935,11,10,12,12,12,3,-4.68,-1.9201,0.93034,0.969733,0.501292,"O55029","Coatomer subunit beta' OS=Mus musculus GN=Copb2 PE=2 SV=2                    "
"597","m.16461",147,1,0,0,0,0,0,-2.815,-0.5277,1,0.944358,0.861193,"Q4I963","Cofilin OS=Gibberella zeae (strain PH-1 / ATCC MYA-4620 / FGSC 9075 / NRRL 31084) GN=COF1 PE=3 SV=2           "
"598","m.16465",273,0,1,0,0,0,0,-2.375,-0.5401,1,0.945364,0.860262,"Q91XA9","Acidic mammalian chitinase OS=Mus musculus GN=Chia PE=1 SV=2                    "
"599","m.16490",518,0,0,1,0,1,0,-1.963,-0.3251,1,0.923278,0.873738,"Q61555","Fibrillin-2 OS=Mus musculus GN=Fbn2 PE=1 SV=2                      "
"600","m.1652",495,30,30,25,28,26,11,-4.175,-3.153,0.178927,0.918403,0.044813,"Q8JFV8","Synaptic vesicle membrane protein VAT-1 homolog OS=Danio rerio GN=vat1 PE=2 SV=1                 "
"601","m.16526",293,3,2,3,1,1,0,-6.194,-0.9345,0.999858,0.966217,0.81722,"Q9Y2S2","Lambda-crystallin homolog OS=Homo sapiens GN=CRYL1 PE=1 SV=3                     "
"602","m.16548",260,0,1,0,0,0,0,0.116,0.0279,0.999993,0.852676,0.886692,"Q92673","Sortilin-related receptor OS=Homo sapiens GN=SORL1 PE=1 SV=2                     "
"603","m.1655",411,2,3,3,3,4,0,2.625,0.8436,0.749289,0.479256,0.890021,"Q90744","Alpha-N-acetylgalactosaminidase OS=Gallus gallus GN=NAGA PE=1 SV=1                      "
"604","m.16552",236,1,1,0,1,0,0,-8.215,-1.6371,0.952904,0.972036,0.633917,"3273425","Predicted protein OS=Nematostella vectensis GN=v1g242207 PE=4 SV=1                     "
"605","m.16570",215,1,2,1,1,1,0,-2.77,-0.5143,1,0.943239,0.862175,"Q9R016","Baculoviral IAP repeat-containing protein 1e OS=Mus musculus GN=Naip5 PE=1 SV=2                  "
"606","m.16591",233,3,2,3,3,3,2,0.046,0.0116,0.999995,0.857343,0.886277,NA,NA
"607","m.16598",409,0,2,2,2,2,0,-5.975,-1.235,0.986544,0.973288,0.758911,"A7S338","Lissencephaly-1 homolog OS=Nematostella vectensis GN=v1g242515 PE=3 SV=1                     "
"608","m.166",168,3,1,1,1,1,0,-6.688,-1.4098,0.967472,0.973727,0.712317,"P42577","Soma ferritin OS=Lymnaea stagnalis PE=2 SV=2                      "
"609","m.1664",421,0,1,1,1,1,0,-4.484,-0.8556,0.998877,0.963256,0.82838,"P35659","Protein DEK OS=Homo sapiens GN=DEK PE=1 SV=1                     "
"610","m.16651",319,2,3,2,2,2,1,-8.192,-1.1031,0.996857,0.971131,0.787734,"Q5M8W9","4-hydroxy-2-oxoglutarate aldolase mitochondrial OS=Xenopus tropicalis GN=hoga1 PE=2 SV=2                           "
"611","m.16676",336,2,3,2,3,2,1,-5.877,-1.0128,0.999733,0.96876,0.804523,"Q3URF8","BTB/POZ domain-containing protein KCTD21 OS=Mus musculus GN=Kctd21 PE=2 SV=1                   "
"612","m.16692",411,10,14,11,12,8,4,-2.969,-0.7881,0.998083,0.960386,0.836752,"Q8BWT1","3-ketoacyl-CoA thiolase mitochondrial OS=Mus musculus GN=Acaa2 PE=1 SV=3                           "
"613","m.16730",536,1,1,0,0,1,0,-2.518,-0.3727,1,0.929129,0.871201,"O60524","Nuclear export mediator factor NEMF OS=Homo sapiens GN=NEMF PE=1 SV=4                  "
"614","m.16736",134,2,3,2,3,1,0,-11.193,-2.6719,0.410109,0.939064,0.155296,NA,NA
"615","m.1680",375,2,4,2,2,2,1,-3.631,-1.0623,0.998585,0.970142,0.795611,"Q4QRK0","Methionine aminopeptidase 1 OS=Danio rerio GN=metap1 PE=2 SV=2                    "
"616","m.16813",293,0,2,1,1,1,0,-4.358,-0.8283,0.998504,0.962136,0.831889,"Q26630","33 kDa inner dynein arm light chain axonemal OS=Strongylocentrotus purpuratus PE=1 SV=1                           "
"617","m.1685",362,0,1,0,1,1,1,-7.948,-1.8832,0.938966,0.970101,0.520498,"Q12904","Aminoacyl tRNA synthase complex-interacting multifunctional protein 1 OS=Homo sapiens GN=AIMP1 PE=1 SV=2                "
"618","m.16859",1199,2,3,2,2,5,1,-9.02,-2.5568,0.483155,0.9452,0.195731,"Q8WWN9","Interactor protein for cytohesin exchange factors 1 OS=Homo sapiens GN=IPCEF1 PE=1 SV=1                "
"619","m.16861",197,0,1,0,1,0,0,-11.96,-2.7513,0.362875,0.935015,0.130616,NA,NA
"620","m.16863",391,0,1,1,0,0,0,-6.871,-1.9044,0.934395,0.969897,0.50951,"Q7ZVK4","Vacuolar protein-sorting-associated protein 36 OS=Danio rerio GN=vps36 PE=2 SV=1                   "
"621","m.16864",208,0,0,1,2,1,1,-2.743,-0.7632,0.997937,0.959234,0.839593,"Q9ULC4","Malignant T-cell-amplified sequence 1 OS=Homo sapiens GN=MCTS1 PE=1 SV=1                   "
"622","m.1688",655,4,7,2,3,5,2,-5.956,-0.8685,0.999053,0.963768,0.826661,"Q66HG5","Transmembrane 9 superfamily member 2 OS=Rattus norvegicus GN=Tm9sf2 PE=2 SV=1                  "
"623","m.16887",302,0,0,0,0,0,1,-10.264,-1.6998,0.951938,0.971521,0.607886,"O75643","U5 small nuclear ribonucleoprotein 200 kDa helicase OS=Homo sapiens GN=SNRNP200 PE=1 SV=2                "
"624","m.16910",2217,21,24,15,16,17,8,-13.756,-6.1926,0,0.885826,0,"A6NMZ7","Collagen alpha-6(VI) chain OS=Homo sapiens GN=COL6A6 PE=1 SV=2                    "
"625","m.16923",260,2,1,0,0,0,0,-1.891,-0.3827,1,0.930279,0.870639,"Q5RBR7","Acyl-protein thioesterase 1 OS=Pongo abelii GN=LYPLA1 PE=2 SV=1                    "
"626","m.16994",221,9,10,10,15,15,8,2.225,0.5981,0.83222,0.61598,0.891294,"O18598","Glutathione S-transferase OS=Blattella germanica PE=1 SV=3                      "
"627","m.16997",579,38,44,37,33,36,15,2.253,2.4065,0.015854,0.004579,0.88412,"P09010","Lamin-L(I) OS=Xenopus laevis PE=2 SV=1                       "
"628","m.17002",969,1,2,1,2,3,1,-7.147,-2.4471,0.558374,0.951167,0.239174,"P31696","Agrin OS=Gallus gallus GN=AGRN PE=1 SV=3                      "
"629","m.17007",211,1,1,3,2,2,0,-4.556,-0.706,0.998034,0.956352,0.845665,"3276285","Predicted protein OS=Nematostella vectensis GN=v1g208975 PE=4 SV=1                     "
"630","m.17032",119,4,4,2,1,1,0,-0.453,-0.0649,0.999995,0.877078,0.884128,"Q6GPY0","Mitochondrial import inner membrane translocase subunit Tim13-A OS=Xenopus laevis GN=timm13-a PE=3 SV=2                "
"631","m.1706",388,2,1,2,2,2,0,-0.859,-0.1356,0.999998,0.892482,0.881814,"A0M8U6","Testin OS=Canis familiaris GN=TES PE=3 SV=1                      "
"632","m.17099",205,3,4,4,4,3,1,-4.428,-0.7439,0.997888,0.958301,0.84171,"P49189","4-trimethylaminobutyraldehyde dehydrogenase OS=Homo sapiens GN=ALDH9A1 PE=1 SV=3                     "
"633","m.171",2522,0,1,2,1,0,1,-8.783,-1.6291,0.953085,0.972105,0.637091,"Q91VW5","Golgin subfamily A member 4 OS=Mus musculus GN=Golga4 PE=1 SV=2                  "
"634","m.17101",439,8,10,6,10,8,6,-5.143,-1.0583,0.99871,0.970037,0.796357,"Q5ZMP6","AP-2 complex subunit mu OS=Gallus gallus GN=AP2M1 PE=2 SV=1                   "
"635","m.17110",253,1,3,0,1,1,0,-6.299,-1.8158,0.947861,0.970653,0.554385,"Q50457","Rhamnosyl O-methyltransferase OS=Mycobacterium tuberculosis GN=Rv2959c PE=1 SV=1                     "
"636","m.17128",1219,2,2,1,4,2,0,-11.558,-2.7453,0.366341,0.935314,0.132388,"O94979","Protein transport protein Sec31A OS=Homo sapiens GN=SEC31A PE=1 SV=3                   "
"637","m.1714",264,1,1,1,0,1,0,-7.235,-0.9278,0.999802,0.965981,0.81823,"Q5XIG6","N-acetylgalactosamine kinase OS=Rattus norvegicus GN=Galk2 PE=2 SV=1                     "
"638","m.17144",187,2,6,2,2,2,1,-5.509,-0.7544,0.99791,0.958813,0.840567,"3266162","Predicted protein (Fragment) OS=Nematostella vectensis GN=v1g79796 PE=4 SV=1                    "
"639","m.17166",360,0,0,1,1,1,0,-6.793,-0.8926,0.999385,0.964694,0.823342,"Q5ZHN3","WD repeat domain phosphoinositide-interacting protein 2 OS=Gallus gallus GN=WIPI2 PE=2 SV=1                 "
"640","m.17178",533,0,1,0,0,0,0,-7.803,-1.6087,0.953639,0.972281,0.645035,"3271330","Predicted protein OS=Nematostella vectensis GN=v1g202754 PE=4 SV=1                     "
"641","m.17237",424,0,1,0,0,1,0,-3.695,-0.8016,0.998205,0.960988,0.835158,"Q92556","Engulfment and cell motility protein 1 OS=Homo sapiens GN=ELMO1 PE=1 SV=2                 "
"642","m.17239",445,1,1,2,1,3,0,-1.249,-0.2455,1,0.911953,0.877497,"Q86YQ8","Copine-8 OS=Homo sapiens GN=CPNE8 PE=1 SV=2                      "
"643","m.1729",398,4,4,2,3,1,1,-3.844,-0.6886,0.998187,0.955399,0.847396,"Q96DH6","RNA-binding protein Musashi homolog 2 OS=Homo sapiens GN=MSI2 PE=1 SV=1                  "
"644","m.173",389,201,204,178,184,180,139,-5.095,-16.0832,0,0.883341,0,NA,NA
"645","m.17308",285,1,0,0,1,1,2,-3.026,-0.7118,0.997985,0.956661,0.845077,"Q9ES74","Serine/threonine-protein kinase Nek7 OS=Mus musculus GN=Nek7 PE=2 SV=1                    "
"646","m.17323",421,23,27,26,23,24,11,3.911,1.7296,0.160944,0.051933,0.886211,"3285395","Predicted protein OS=Nematostella vectensis GN=v1g220800 PE=3 SV=1                     "
"647","m.1733",1264,0,1,0,0,0,0,-3.715,-0.5455,1,0.945794,0.85985,"A2AJ76","Hemicentin-2 OS=Mus musculus GN=Hmcn2 PE=2 SV=1                      "
"648","m.17346",797,2,2,1,2,2,0,-0.609,-0.1624,1,0.897695,0.880846,"P52948","Nuclear pore complex protein Nup98-Nup96 OS=Homo sapiens GN=NUP98 PE=1 SV=4                  "
"649","m.17390",576,1,1,1,0,1,0,-8.154,-1.0721,0.998233,0.970392,0.793763,"Q6NRP2","Proteasome activator complex subunit 4 OS=Xenopus laevis GN=psme4 PE=2 SV=1                  "
"650","m.17401",143,1,1,0,0,0,0,-8.967,-1.9142,0.931929,0.969796,0.504388,"3278511","Predicted protein OS=Nematostella vectensis GN=v1g245074 PE=4 SV=1                     "
"651","m.17423",295,0,1,0,0,0,1,-4.437,-1.1551,0.993603,0.972179,0.776988,"Q9DAK2","Parkin coregulated gene protein homolog OS=Mus musculus GN=Pacrg PE=1 SV=1                  "
"652","m.17427",215,7,8,7,7,10,3,-3.12,-1.146,0.994255,0.972014,0.778926,"Q8BZE1","Putative DMBT1-like protein OS=Mus musculus PE=2 SV=2                     "
"653","m.17435",484,19,22,18,18,20,10,-11.734,-4.4641,0.001496,0.89399,0.000162,"P63329","Serine/threonine-protein phosphatase 2B catalytic subunit alpha isoform OS=Rattus norvegicus GN=Ppp3ca PE=1 SV=1                "
"654","m.17452",658,0,1,0,0,0,1,0.071,0.0107,0.999998,0.857596,0.886254,"Q62687","Sodium-dependent neutral amino acid transporter B(0)AT3 OS=Rattus norvegicus GN=Slc6a18 PE=2 SV=1                 "
"655","m.17466",666,18,22,22,21,24,9,-7.818,-2.2685,0.698842,0.960234,0.319559,"P13667","Protein disulfide-isomerase A4 OS=Homo sapiens GN=PDIA4 PE=1 SV=2                    "
"656","m.17469",174,2,2,2,3,3,2,3.286,0.3722,0.922119,0.723003,0.891502,"3274544","Predicted protein OS=Nematostella vectensis GN=v1g242847 PE=4 SV=1                     "
"657","m.17476",386,3,2,3,3,4,1,-6.339,-1.319,0.97744,0.973806,0.737787,"Q28F07","Protein arginine N-methyltransferase 1 OS=Xenopus tropicalis GN=prmt1 PE=2 SV=1                   "
"658","m.17491",193,4,3,3,3,2,2,-7.733,-0.7701,0.997967,0.959559,0.838818,"Q04832","DNA-binding protein HEXBP OS=Leishmania major GN=HEXBP PE=4 SV=1                    "
"659","m.17493",334,0,0,1,0,0,2,-12.012,-1.9062,0.933957,0.969879,0.508571,"Q8BH79","Anoctamin-10 OS=Mus musculus GN=Ano10 PE=2 SV=1                      "
"660","m.17496",405,4,5,5,5,5,1,-4.88,-1.5029,0.959128,0.97317,0.682985,"Q99JX3","Golgi reassembly-stacking protein 2 OS=Mus musculus GN=Gorasp2 PE=1 SV=3                   "
"661","m.17509",429,4,5,3,1,3,1,-2.788,-0.5767,1,0.948178,0.85739,"Q4R562","Beta-arrestin-1 OS=Macaca fascicularis GN=ARRB1 PE=2 SV=1                      "
"662","m.17514",369,2,2,2,1,2,1,-5.513,-0.8856,0.999295,0.964429,0.824321,"Q9D5V6","Synapse-associated protein 1 OS=Mus musculus GN=Syap1 PE=1 SV=1                    "
"663","m.17520",299,4,3,5,4,4,4,-9.807,-1.7938,0.949361,0.970817,0.565037,NA,NA
"664","m.17521",185,20,16,17,13,12,6,-3.807,-2.9909,0.242691,0.924215,0.071986,"Q9GLW7","Peroxiredoxin-5 mitochondrial OS=Chlorocebus aethiops GN=PRDX5 PE=2 SV=1                           "
"665","m.17527",348,2,3,2,2,1,1,-4.271,-1.286,0.981122,0.973678,0.746352,"P05132","cAMP-dependent protein kinase catalytic subunit alpha OS=Mus musculus GN=Prkaca PE=1 SV=3                 "
"666","m.17538",642,0,1,0,0,1,0,-1.491,-0.3792,1,0.92988,0.870837,"3643518","Nematoblast-specific protein nb035-sv2 OS=Hydra vulgaris GN=nb035 PE=2 SV=1                    "
"667","m.17547",505,4,5,5,5,4,2,0.769,0.1586,0.985532,0.809383,0.88945,"Q58588","Uncharacterized protein MJ1187 OS=Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) GN=MJ1187 PE=1 SV=1      "
"668","m.17553",123,2,2,1,0,2,1,-1.551,-0.1931,1,0.903283,0.879673,NA,NA
"669","m.17560",348,3,3,5,5,4,4,-1.632,-0.5482,1,0.946006,0.859643,"Q05052","Dolichyl-diphosphooligosaccharide--protein glycosyltransferase 48 kDa subunit OS=Canis familiaris GN=DDOST PE=1 SV=1                  "
"670","m.17562",293,0,1,1,1,1,1,-2.965,-0.6366,0.999035,0.952299,0.852273,"3268417","Predicted protein OS=Nematostella vectensis GN=v1g231988 PE=4 SV=1                     "
"671","m.17572",133,6,9,5,4,6,2,-0.378,-0.0697,0.999997,0.878205,0.883981,"Q15370","Transcription elongation factor B polypeptide 2 OS=Homo sapiens GN=TCEB2 PE=1 SV=1                 "
"672","m.17582",562,11,14,8,7,9,2,0.601,0.2047,0.974617,0.792195,0.890138,"A2AX52","Collagen alpha-4(VI) chain OS=Mus musculus GN=Col6a4 PE=1 SV=2                    "
"673","m.17587",233,1,1,1,1,1,0,-1.625,-0.2399,1,0.911076,0.87774,"Q5ZMH1","Septin-2 OS=Gallus gallus GN=SEPT2 PE=2 SV=1                      "
"674","m.17594",254,1,1,1,2,1,0,-8.148,-2.1882,0.767171,0.963577,0.359372,"P57784","U2 small nuclear ribonucleoprotein A' OS=Mus musculus GN=Snrpa1 PE=1 SV=2                  "
"675","m.17595",424,8,9,6,6,8,4,-1.691,-0.3977,1,0.931957,0.869775,"O55012","Phosphatidylinositol-binding clathrin assembly protein OS=Rattus norvegicus GN=Picalm PE=1 SV=1                   "
"676","m.17609",155,5,4,5,4,4,3,-1.029,-0.4218,1,0.934537,0.868336,"Q16527","Cysteine and glycine-rich protein 2 OS=Homo sapiens GN=CSRP2 PE=1 SV=3                  "
"677","m.1761",2437,12,10,9,10,12,8,-7.564,-1.8897,0.937676,0.970041,0.517143,"Q9JHU4","Cytoplasmic dynein 1 heavy chain 1 OS=Mus musculus GN=Dync1h1 PE=1 SV=2                 "
"678","m.17615",183,1,2,1,2,1,1,0.774,0.2232,0.969776,0.785055,0.890373,"5041693","Egg protein OS=Galaxea fascicularis GN=GfEP-4 PE=2 SV=1                     "
"679","m.17619",306,1,2,0,1,2,1,-3.779,-0.811,0.998303,0.961399,0.834025,"A8TX70","Collagen alpha-5(VI) chain OS=Homo sapiens GN=COL6A5 PE=1 SV=1                    "
"680","m.1763",638,0,0,0,1,0,0,-0.816,-0.1455,0.999999,0.894445,0.881463,"Q8IWF2","FAD-dependent oxidoreductase domain-containing protein 2 OS=Homo sapiens GN=FOXRED2 PE=1 SV=1                  "
"681","m.17634",303,2,3,3,3,1,1,-3.988,-0.766,0.997941,0.959367,0.83928,"Q15560","Transcription elongation factor A protein 2 OS=Homo sapiens GN=TCEA2 PE=1 SV=1                 "
"682","m.17635",354,0,0,2,0,0,0,-13.457,-2.9153,0.276629,0.927353,0.087989,"Q5I0C3","Methylcrotonoyl-CoA carboxylase subunit alpha mitochondrial OS=Rattus norvegicus GN=Mccc1 PE=1 SV=1                           "
"683","m.17642",405,3,3,4,4,2,2,-10.972,-2.8767,0.295358,0.929057,0.097028,"Q9WUR2","Enoyl-CoA delta isomerase 2 mitochondrial OS=Mus musculus GN=Eci2 PE=1 SV=2                           "
"684","m.17653",215,8,10,10,8,7,4,-7.357,-2.1763,0.777155,0.964016,0.365444,"Q6GL11","Charged multivesicular body protein 4b OS=Xenopus tropicalis GN=chmp4b PE=2 SV=1                  "
"685","m.17655",964,7,12,7,9,11,2,-2.536,-0.8776,0.999183,0.964122,0.825425,"A6UVR4","L-tyrosine decarboxylase OS=Methanococcus aeolicus (strain Nankai-3 / ATCC BAA-1280) GN=mfnA PE=3 SV=1                "
"686","m.17662",137,4,6,4,5,3,2,-5.851,-1.8739,0.940681,0.970185,0.525274,"3274580","Predicted protein OS=Nematostella vectensis GN=v1g206837 PE=4 SV=1                     "
"687","m.17682",122,2,3,2,2,2,0,-7.137,-1.7412,0.951278,0.971204,0.589567,"P83941","Transcription elongation factor B polypeptide 1 OS=Rattus norvegicus GN=Tceb1 PE=1 SV=1                 "
"688","m.17683",465,0,0,0,0,1,0,-6.632,-1.3562,0.973254,0.973844,0.7277,"Q5TDH0","Protein DDI1 homolog 2 OS=Homo sapiens GN=DDI2 PE=1 SV=1                   "
"689","m.17686",418,5,5,1,1,0,0,-4.642,-0.8784,0.999198,0.964153,0.825315,"Q3UQ28","Peroxidasin homolog OS=Mus musculus GN=Pxdn PE=2 SV=2                     "
"690","m.17688",106,1,1,1,1,1,1,-1.057,-0.1944,1,0.903511,0.879621,"Q6Z4I3","Thioredoxin H2-1 OS=Oryza sativa subsp. japonica GN=Os07g0190800 PE=2 SV=1                   "
"691","m.17710",151,0,0,0,1,0,1,-2.314,-0.4555,1,0.937917,0.866212,"P54357","Myosin-2 essential light chain OS=Drosophila melanogaster GN=Mlc-c PE=1 SV=1                   "
"692","m.17718",670,13,17,10,11,8,3,0.705,0.2445,0.963883,0.776669,0.890616,"Q9QXG4","Acetyl-coenzyme A synthetase cytoplasmic OS=Mus musculus GN=Acss2 PE=1 SV=2                           "
"693","m.17738",499,0,0,0,1,1,0,-9.743,-2.7538,0.361439,0.934891,0.129882,"Q924S5","Lon protease homolog mitochondrial OS=Rattus norvegicus GN=Lonp1 PE=2 SV=1                           "
"694","m.17739",255,10,13,11,11,14,6,-2.301,-0.6299,0.999178,0.951869,0.852871,"O08807","Peroxiredoxin-4 OS=Mus musculus GN=Prdx4 PE=1 SV=1                      "
"695","m.17769",574,4,4,2,4,4,2,-2.589,-0.5639,1,0.94722,0.858416,"Q8TB22","Spermatogenesis-associated protein 20 OS=Homo sapiens GN=SPATA20 PE=2 SV=3                    "
"696","m.1777",810,0,1,1,1,1,0,-2.367,-0.5924,1,0.949318,0.856099,"P46935","E3 ubiquitin-protein ligase NEDD4 OS=Mus musculus GN=Nedd4 PE=1 SV=3                   "
"697","m.17776",322,6,7,5,4,5,2,-4.62,-0.9562,0.99998,0.966962,0.813869,"A0PJE2","Dehydrogenase/reductase SDR family member 12 OS=Homo sapiens GN=DHRS12 PE=1 SV=2                  "
"698","m.17784",409,1,1,1,1,0,0,-3.695,-0.7666,0.99794,0.959395,0.839212,"Q4QQS3","Protein OSCP1 OS=Rattus norvegicus GN=Oscp1 PE=2 SV=1                     "
"699","m.17794",846,18,16,18,22,18,4,-6.096,-3.3984,0.093598,0.91148,0.019614,"Q8WUM4","Programmed cell death 6-interacting protein OS=Homo sapiens GN=PDCD6IP PE=1 SV=1                  "
"700","m.17804",580,13,13,12,11,7,5,-10.598,-2.5069,0.516539,0.947915,0.214915,"Q6TGS6","Tyrosine--tRNA ligase cytoplasmic OS=Danio rerio GN=yars PE=2 SV=2                           "
"701","m.17812",263,1,1,2,1,2,0,-0.145,-0.0388,0.999996,0.870729,0.8849,"A8TX70","Collagen alpha-5(VI) chain OS=Homo sapiens GN=COL6A5 PE=1 SV=1                    "
"702","m.17821",322,24,27,28,31,28,20,-3.571,-2.1893,0.76624,0.963535,0.358813,"Q9EQS0","Transaldolase OS=Rattus norvegicus GN=Taldo1 PE=1 SV=2                      "
"703","m.17836",548,1,0,2,1,1,1,-5.49,-1.5137,0.958353,0.973086,0.679349,"O15945","Aryl hydrocarbon receptor nuclear translocator homolog OS=Drosophila melanogaster GN=tgo PE=1 SV=3                 "
"704","m.1784",485,1,1,0,0,0,0,-2.052,-0.3478,1,0.926147,0.872557,"P18503","Short-chain collagen C4 (Fragment) OS=Ephydatia muelleri PE=2 SV=1                    "
"705","m.17853",531,0,0,0,1,0,0,-6.128,-1.3292,0.976291,0.973828,0.735067,"Q8BSY0","Aspartyl/asparaginyl beta-hydroxylase OS=Mus musculus GN=Asph PE=2 SV=1                     "
"706","m.17857",135,1,3,2,2,1,0,-4.333,-0.7522,0.997899,0.958707,0.840808,"P50408","V-type proton ATPase subunit F OS=Rattus norvegicus GN=Atp6v1f PE=1 SV=1                  "
"707","m.17859",221,2,1,1,2,1,2,1.317,0.2779,0.95399,0.763178,0.890939,"Q8C4B4","Protein unc-119 homolog B OS=Mus musculus GN=Unc119b PE=2 SV=1                   "
"708","m.17885",208,5,4,4,4,4,4,0.664,0.1828,0.980022,0.800469,0.88983,"O18334","Ras-related protein Rab6 OS=Drosophila melanogaster GN=Rab6 PE=1 SV=1                    "
"709","m.17886",251,0,1,0,0,0,0,-7.939,-1.8391,0.945618,0.970474,0.542871,"Q5ZML3","Serine/arginine-rich splicing factor 1 OS=Gallus gallus GN=SRSF1 PE=1 SV=3                   "
"710","m.17895",500,6,5,2,5,6,3,2.27,0.4839,0.878547,0.671896,0.891615,"P43353","Aldehyde dehydrogenase family 3 member B1 OS=Homo sapiens GN=ALDH3B1 PE=1 SV=1                 "
"711","m.17897",385,5,6,4,8,3,2,-4.018,-0.5817,1,0.948546,0.856983,"Q9VWH4","Probable isocitrate dehydrogenase [NAD] subunit alpha mitochondrial OS=Drosophila melanogaster GN=l(1)G0156 PE=2 SV=1                           "
"712","m.17910",625,1,2,2,1,2,1,-4.049,-0.7762,0.997996,0.959843,0.838125,"Q91VS8","FERM RhoGEF and pleckstrin domain-containing protein 2 OS=Mus musculus GN=Farp2 PE=1 SV=2                           "
"713","m.17927",304,0,1,0,0,1,0,-3.079,-0.396,1,0.93177,0.869874,"Q9NZ01","Very-long-chain enoyl-CoA reductase OS=Homo sapiens GN=TECR PE=1 SV=1                    "
