"","Protein","Len","S0","S0.1","S1","S1.1","S1.2","S1.3","LogFoldChange","Zstatistic","fdr","FDRup","FDRdown","UniprotID","DEFLINE"
"353","m.13710",208,1,2,1,1,1,0,-5.432,-1.1315,0.999951,0.87629,0.810288,"3266693","Predicted protein OS=Nematostella vectensis GN=v1g238216 PE=4 SV=1                     "
"354","m.13720",455,0,1,0,0,1,0,-7.648,-1.7418,1,0.922682,0.63019,"Q7SGY1","Putative D-arabinono-14-lactone oxidase OS=Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987) GN=alo-1 PE=3 SV=1                           "
"355","m.13743",311,8,8,5,4,8,3,-5.584,-0.9054,0.984352,0.839574,0.839997,"Q6GLT8","Fumarylacetoacetate hydrolase domain-containing protein 2 OS=Xenopus laevis GN=fahd2 PE=2 SV=1                  "
"356","m.13744",138,0,2,2,2,1,1,-2.751,-0.5271,0.953417,0.741475,0.86336,"Q27245","Putative aminopeptidase W07G4.4 OS=Caenorhabditis elegans GN=W07G4.4 PE=1 SV=1                    "
"357","m.13753",335,2,3,1,1,1,1,-10.759,-1.6683,1,0.919668,0.662263,"O81884","L-galactose dehydrogenase OS=Arabidopsis thaliana GN=LGALDH PE=1 SV=1                     "
"358","m.13791",176,1,0,2,1,2,2,-6.514,-1.9761,0.931515,0.927332,0.511415,"P10620","Microsomal glutathione S-transferase 1 OS=Homo sapiens GN=MGST1 PE=1 SV=1                   "
"359","m.13796",395,1,2,1,0,2,0,-4.749,-0.6289,0.958836,0.774431,0.859148,NA,NA
"360","m.13801",461,0,1,0,0,1,0,-3.259,-0.6565,0.960003,0.782358,0.857806,"P23258","Tubulin gamma-1 chain OS=Homo sapiens GN=TUBG1 PE=1 SV=2                    "
"361","m.13811",436,2,2,2,1,2,2,2.156,0.3923,0.523163,0.320196,0.855803,"Q2HJH1","Aspartyl aminopeptidase OS=Bos taurus GN=DNPEP PE=1 SV=1                     "
"362","m.13833",263,0,0,1,3,1,0,-9.284,-1.6781,1,0.920098,0.658176,"Q9BUH8","Brain-enriched guanylate kinase-associated protein OS=Homo sapiens GN=BEGAIN PE=1 SV=1                   "
"363","m.13842",680,16,13,9,13,15,11,-4.005,-2.394,0.653073,0.916482,0.284688,"O16025","Allene oxide synthase-lipoxygenase protein OS=Plexaura homomalla PE=1 SV=1                    "
"364","m.13862",447,1,3,0,1,0,0,-7.44,-1.7961,0.990762,0.924535,0.604544,NA,NA
"365","m.13863",1106,18,18,3,5,12,2,-7.135,-1.5502,1,0.913741,0.707055,"Q8C6K9","Collagen alpha-6(VI) chain OS=Mus musculus GN=Col6a6 PE=1 SV=2                    "
"366","m.13885",1031,1,1,0,0,0,0,-4.859,-0.8308,0.974963,0.824579,0.846675,"4200081","Teneurin-2 OS=Salpingoeca rosetta (strain ATCC 50818 / BSB-021) GN=PTSG_10401 PE=4 SV=1                 "
"367","m.139",190,4,4,3,3,4,3,-8.446,-1.5864,1,0.915715,0.694183,"P36241","60S ribosomal protein L19 OS=Drosophila melanogaster GN=RpL19 PE=1 SV=2                   "
"368","m.1390",448,8,8,5,8,9,3,-4.837,-1.2356,0.999805,0.888759,0.791304,"Q8T882","Tauropine dehydrogenase OS=Arabella iricolor GN=tadh PE=1 SV=1                     "
"369","m.1391",160,3,3,0,0,1,0,-6.094,-1.5615,1,0.914373,0.703116,"Q8CG08","Collagen triple helix repeat-containing protein 1 OS=Rattus norvegicus GN=Cthrc1 PE=1 SV=1                 "
"370","m.1396",509,3,2,0,2,2,1,-2.421,-0.7042,0.962622,0.795152,0.855257,"P08630","Tyrosine-protein kinase Btk29A OS=Drosophila melanogaster GN=Btk29A PE=2 SV=2                    "
"371","m.13977",445,18,18,14,16,19,11,-2.729,-1.3454,1,0.899336,0.766982,"Q16822","Phosphoenolpyruvate carboxykinase [GTP] mitochondrial OS=Homo sapiens GN=PCK2 PE=1 SV=3                           "
"372","m.1408",226,6,7,4,6,7,5,1.893,0.5235,0.435975,0.261755,0.852755,NA,NA
"373","m.14083",1506,2,1,1,1,2,2,-4.467,-0.7257,0.964152,0.800576,0.854001,"Q93008","Probable ubiquitin carboxyl-terminal hydrolase FAF-X OS=Homo sapiens GN=USP9X PE=1 SV=3                  "
"374","m.141",436,36,36,29,34,34,20,-7.106,-2.6931,0.404256,0.899377,0.157442,NA,NA
"375","m.14108",268,1,3,0,1,2,2,-0.14,-0.0316,0.745598,0.527096,0.865594,"Q5ZLA6","Unconventional myosin-Ic OS=Gallus gallus GN=MYO1C PE=2 SV=1                     "
"376","m.14109",662,4,4,1,3,3,1,-2.425,-0.6829,0.961335,0.789574,0.856433,"Q9WVM6","Tolloid-like protein 2 OS=Mus musculus GN=Tll2 PE=1 SV=1                    "
"377","m.14128",211,15,18,11,9,16,9,-5.553,-1.6133,1,0.917088,0.684134,"Q5R4U9","Sorcin OS=Pongo abelii GN=SRI PE=2 SV=1                      "
"378","m.1413",338,9,8,6,9,8,4,-9.958,-2.1654,0.829986,0.925069,0.406412,"Q7ZV03","Vacuolar protein sorting-associated protein 26B OS=Danio rerio GN=vps26b PE=2 SV=1                  "
"379","m.14152",569,1,1,0,1,1,0,-6.793,-1.5273,1,0.912414,0.71482,"O94826","Mitochondrial import receptor subunit TOM70 OS=Homo sapiens GN=TOMM70A PE=1 SV=1                  "
"380","m.14201",145,0,1,0,0,1,0,-11.303,-2.0871,0.877164,0.926598,0.45011,NA,NA
"381","m.14213",220,4,5,0,1,3,2,-3.125,-0.6,0.957679,0.765685,0.860458,"Q62288","Testican-1 OS=Mus musculus GN=Spock1 PE=2 SV=2                      "
"382","m.14242",428,0,1,0,0,0,0,-3.67,-0.8179,0.973396,0.821829,0.847695,"Q3THG9","Alanyl-tRNA editing protein Aarsd1 OS=Mus musculus GN=Aarsd1 PE=1 SV=2                   "
"383","m.14255",219,7,6,3,6,5,3,-3.489,-0.8755,0.980597,0.833742,0.842841,"Q68EK7","Ras-related protein Rab-4B OS=Danio rerio GN=rab4b PE=2 SV=1                    "
"384","m.14269",430,3,3,0,1,6,1,-8.068,-2.0832,0.879316,0.926653,0.452286,"B2GUS6","Lysine-specific demethylase 8 OS=Xenopus tropicalis GN=kdm8 PE=2 SV=1                    "
"385","m.14282",326,1,0,0,0,2,1,-5.853,-0.8449,0.97672,0.827529,0.845517,"Q9CXR1","Dehydrogenase/reductase SDR family member 7 OS=Mus musculus GN=Dhrs7 PE=2 SV=2                  "
"386","m.14297",518,1,2,1,1,1,0,-6.334,-1.3215,1,0.897228,0.772693,"3284280","Predicted protein OS=Nematostella vectensis GN=v1g219291 PE=4 SV=1                     "
"387","m.14312",960,15,15,6,19,13,6,2.759,0.6574,0.362298,0.208311,0.849946,"Q95334","Glutamyl aminopeptidase OS=Sus scrofa GN=ENPEP PE=1 SV=1                     "
"388","m.14349",643,2,3,0,0,1,0,-9.104,-2.06,0.891732,0.926937,0.465211,"Q14517","Protocadherin Fat 1 OS=Homo sapiens GN=FAT1 PE=1 SV=2                    "
"389","m.14355",846,18,18,13,21,18,7,-2.623,-0.8414,0.976275,0.826802,0.845809,"Q9XTL9","Glycogen phosphorylase OS=Drosophila melanogaster GN=GlyP PE=2 SV=2                     "
"390","m.1436",550,37,38,21,26,29,25,-3.21,-1.0903,0.999205,0.870592,0.816837,"P05166","Propionyl-CoA carboxylase beta chain mitochondrial OS=Homo sapiens GN=PCCB PE=1 SV=3                           "
"391","m.1437",515,1,1,1,1,0,0,-5.06,-1.4337,1,0.906291,0.743677,"Q8R4V5","Oncoprotein-induced transcript 3 protein OS=Mus musculus GN=Oit3 PE=2 SV=2                   "
"392","m.14375",119,2,2,0,1,3,0,-8.875,-1.0627,0.998234,0.866524,0.820933,"Q91X96","Guanine nucleotide exchange factor MSS4 OS=Mus musculus GN=Rabif PE=2 SV=1                  "
"393","m.14377",379,0,0,0,1,0,0,-5.027,-1.1753,1,0.881861,0.802741,"Q96G03","Phosphoglucomutase-2 OS=Homo sapiens GN=PGM2 PE=1 SV=4                      "
"394","m.1440",833,4,2,1,2,4,1,-7.64,-1.0288,0.996423,0.861252,0.825651,"Q9VZZ4","Peroxidasin OS=Drosophila melanogaster GN=Pxn PE=1 SV=1                      "
"395","m.14422",417,0,3,1,2,2,0,-8.896,-1.631,1,0.917951,0.677291,"Q9V9J3","Tyrosine-protein kinase Src42A OS=Drosophila melanogaster GN=Src42A PE=2 SV=1                    "
"396","m.14438",273,2,4,0,0,1,1,-3.124,-0.9484,0.989382,0.847564,0.835488,"Q00059","Transcription factor A mitochondrial OS=Homo sapiens GN=TFAM PE=1 SV=1                           "
"397","m.14458",126,4,5,4,4,4,2,1.507,0.5486,0.420796,0.251295,0.852196,NA,NA
"398","m.14465",536,0,1,0,4,3,1,-1.227,-0.1635,0.815002,0.587425,0.867842,NA,NA
"399","m.1447",450,2,2,1,1,2,0,-8.562,-2.0737,0.884477,0.926778,0.457583,"A7RWP6","Eukaryotic translation initiation factor 3 subunit E OS=Nematostella vectensis GN=v1g163572 PE=3 SV=1                "
"400","m.14490",140,2,3,3,2,2,2,-7.128,-1.2287,0.999829,0.888013,0.792677,"Q9DBI0","Transmembrane protease serine 6 OS=Mus musculus GN=Tmprss6 PE=1 SV=4                   "
"401","m.145",467,1,1,1,1,1,0,-5.826,-1.3287,1,0.897874,0.770998,"Q9V3J1","V-type proton ATPase subunit H OS=Drosophila melanogaster GN=VhaSFD PE=2 SV=2                  "
"402","m.1454",475,3,4,4,5,6,2,-9.3,-2.0792,0.881503,0.926707,0.454517,"Q9UMS4","Pre-mRNA-processing factor 19 OS=Homo sapiens GN=PRPF19 PE=1 SV=1                    "
"403","m.14543",392,1,2,1,1,2,0,-4.855,-0.8009,0.971409,0.818129,0.848983,"P56069","Cystathionine gamma-synthase OS=Helicobacter pylori (strain ATCC 700392 / 26695) GN=metB PE=1 SV=1                "
"404","m.1456",431,2,1,2,3,2,2,-4.154,-1.026,0.996238,0.860803,0.826025,"Q8NCC3","Group XV phospholipase A2 OS=Homo sapiens GN=PLA2G15 PE=1 SV=2                   "
"405","m.1461",469,2,2,0,1,2,1,-6.05,-1.1419,1,0.877658,0.808551,"Q2KN93","Cytospin-A OS=Danio rerio GN=specc1la PE=2 SV=2                      "
"406","m.1463",394,4,3,2,4,3,2,-6.226,-2.0981,0.870998,0.926432,0.443969,"Q7ZU42","Obg-like ATPase 1 OS=Danio rerio GN=ola1 PE=2 SV=1                    "
"407","m.14712",256,1,3,1,2,1,1,-1.413,-0.3314,0.904636,0.662802,0.868039,"P51572","B-cell receptor-associated protein 31 OS=Homo sapiens GN=BCAP31 PE=1 SV=3                   "
"408","m.1472",277,4,6,2,3,6,3,1.933,0.4625,0.475269,0.288128,0.854153,"Q40784","Putative glucose-6-phosphate 1-epimerase OS=Cenchrus ciliaris PE=2 SV=1                     "
"409","m.1473",555,13,17,7,11,7,3,3.418,0.9362,0.244691,0.113851,0.845782,"P14618","Pyruvate kinase PKM OS=Homo sapiens GN=PKM PE=1 SV=4                    "
"410","m.14738",152,3,3,3,2,3,4,-12.13,-1.8684,0.971418,0.926279,0.56844,"Q8WWY8","Lipase member H OS=Homo sapiens GN=LIPH PE=1 SV=1                    "
"411","m.14739",401,3,3,1,1,2,2,-1.867,-0.537,0.954221,0.744946,0.862999,"Q5I597","Betaine--homocysteine S-methyltransferase 1 OS=Bos taurus GN=BHMT PE=2 SV=1                    "
"412","m.1474",312,1,0,0,0,0,0,-7.248,-1.5195,1,0.911947,0.7174,"Q568D2","Uncharacterized protein C15orf26 homolog OS=Danio rerio GN=zgc:110373 PE=2 SV=1                   "
"413","m.14754",356,7,6,3,5,5,4,-7.71,-1.2158,0.999897,0.886588,0.795198,"3284742","Predicted protein OS=Nematostella vectensis GN=v1g237612 PE=4 SV=1                     "
"414","m.14756",396,7,8,3,5,7,1,-7.311,-2.1515,0.838924,0.925398,0.414154,"P62335","26S protease regulatory subunit 10B OS=Spermophilus tridecemlineatus GN=PSMC6 PE=2 SV=1                  "
"415","m.14765",420,1,2,0,1,2,1,-6.28,-1.3013,0.999956,0.895365,0.777334,"Q0ZLH3","Pejvakin OS=Homo sapiens GN=DFNB59 PE=1 SV=1                      "
"416","m.1478",617,1,1,2,2,1,0,0.004,6e-04,0.730727,0.512088,0.864901,NA,NA
"417","m.14813",275,1,1,0,2,1,0,-10.056,-2.4185,0.63199,0.915259,0.272659,"Q5RE15","26S proteasome non-ATPase regulatory subunit 8 (Fragment) OS=Pongo abelii GN=PSMD8 PE=2 SV=2                "
"418","m.1485",256,8,7,2,1,6,3,-1.997,-0.3438,0.909939,0.66822,0.867896,"4396302","Putative uncharacterized protein OS=Acropora millepora PE=2 SV=1                     "
"419","m.14875",111,1,1,2,1,1,1,-2.035,-0.3159,0.89763,0.655981,0.868185,"Q9VLM5","Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit DAD1 OS=Drosophila melanogaster GN=l(2)k12914 PE=3 SV=1                   "
"420","m.14897",346,2,2,0,2,1,0,-3.155,-0.7764,0.968747,0.812632,0.850734,"Q8CG72","Poly(ADP-ribose) glycohydrolase ARH3 OS=Mus musculus GN=Adprhl2 PE=1 SV=1                    "
"421","m.14910",573,6,7,4,5,3,1,-1.074,-0.206,0.839245,0.606686,0.868239,"O95831","Apoptosis-inducing factor 1 mitochondrial OS=Homo sapiens GN=AIFM1 PE=1 SV=1                           "
"422","m.14914",470,2,3,2,1,2,3,-9.279,-1.7343,1,0.922396,0.633614,"Q8BHS3","Pre-mRNA-splicing factor RBM22 OS=Mus musculus GN=Rbm22 PE=2 SV=1                    "
"423","m.14915",293,26,31,30,36,30,23,0.587,0.4236,0.501639,0.305673,0.855064,"Q9U5M4","Tropomyosin-2 OS=Podocoryne carnea GN=TPM2 PE=2 SV=1                      "
"424","m.14918",406,1,2,2,2,4,1,-3.9,-0.5788,0.956742,0.758965,0.86136,"Q15393","Splicing factor 3B subunit 3 OS=Homo sapiens GN=SF3B3 PE=1 SV=4                  "
"425","m.14920",231,1,0,0,0,0,0,-1.368,-0.2723,0.87592,0.63657,0.868408,"Q8MJJ7","m7GpppX diphosphatase OS=Bos taurus GN=DCPS PE=2 SV=1                     "
"426","m.14923",328,3,4,4,4,5,4,-10.068,-2.2948,0.735625,0.920892,0.335745,"Q5ZIN1","Nuclear migration protein nudC OS=Gallus gallus GN=NUDC PE=2 SV=1                   "
"427","m.14924",360,0,1,0,0,1,0,-1.262,-0.2666,0.872903,0.634014,0.868417,"Q13952","Nuclear transcription factor Y subunit gamma OS=Homo sapiens GN=NFYC PE=1 SV=3                 "
"428","m.1493",232,9,9,3,2,6,3,-6.692,-1.3154,1,0.896674,0.774113,NA,NA
"429","m.14932",175,1,1,1,1,2,1,-5.393,-1.4349,1,0.906377,0.743335,NA,NA
"430","m.14938",965,5,1,2,3,4,1,-5.245,-1.2596,0.999756,0.891275,0.786393,"Q8BTM8","Filamin-A OS=Mus musculus GN=Flna PE=1 SV=5                      "
"431","m.14949",162,1,0,0,1,0,0,-10.723,-2.3936,0.653416,0.916502,0.284886,"O76484","Casein kinase II subunit alpha OS=Spodoptera frugiperda PE=2 SV=1                   "
"432","m.14952",249,5,6,3,8,7,3,-2.407,-0.718,0.96358,0.798656,0.854459,"P24539","ATP synthase F(0) complex subunit B1 mitochondrial OS=Homo sapiens GN=ATP5F1 PE=1 SV=2                           "
"433","m.14963",1061,23,29,15,18,20,11,-7.602,-4.2787,0.002093,0.852391,0.00024,"Q29504","Ubiquitin-like modifier-activating enzyme 1 OS=Oryctolagus cuniculus GN=UBA1 PE=2 SV=1                   "
"434","m.14967",111,3,4,0,1,1,0,-5.44,-1.115,0.999746,0.874062,0.812974,"P42678","Protein translation factor SUI1 homolog OS=Anopheles gambiae GN=AGAP006459 PE=3 SV=1                  "
"435","m.14968",138,0,2,0,0,0,0,-11.778,-2.6924,0.40478,0.89942,0.157687,"5725203","Uncharacterized protein OS=Lottia gigantea GN=LOTGIDRAFT_153896 PE=4 SV=1                     "
"436","m.14975",171,3,3,1,2,1,0,-6.329,-1.8036,0.989055,0.924755,0.600897,"Q2TBX5","Translocon-associated protein subunit delta OS=Bos taurus GN=SSR4 PE=2 SV=1                   "
"437","m.14983",218,4,5,3,4,4,2,-4.282,-2.2449,0.77424,0.922732,0.362595,"P54611","V-type proton ATPase subunit E OS=Drosophila melanogaster GN=Vha26 PE=2 SV=1                  "
"438","m.14984",440,11,12,3,4,6,4,-6.511,-2.0735,0.884585,0.926781,0.457694,"Q96RW7","Hemicentin-1 OS=Homo sapiens GN=HMCN1 PE=1 SV=2                      "
"439","m.14985",790,0,0,2,3,3,1,-7.144,-2.086,0.877773,0.926614,0.450724,"Q9UGT4","Sushi domain-containing protein 2 OS=Homo sapiens GN=SUSD2 PE=1 SV=1                   "
"440","m.14987",313,0,0,0,0,2,0,-10.273,-1.4466,1,0.907206,0.739965,"Q9CQY5","Magnesium transporter protein 1 OS=Mus musculus GN=Magt1 PE=2 SV=1                   "
"441","m.14994",562,1,2,1,1,1,1,-7.539,-1.358,1,0.900407,0.763873,"F8S101","Phospholipase B OS=Crotalus adamanteus PE=2 SV=1                      "
"442","m.14998",1027,1,1,1,0,0,0,-9.139,-2.4764,0.581873,0.912192,0.24528,"Q58A42","Protein DD3-3 OS=Dictyostelium discoideum GN=DD3-3 PE=2 SV=1                     "
"443","m.14999",503,79,74,71,79,74,53,-3.817,-4.0519,0.006493,0.85496,0.00087,"P33248","Thymosin beta-12 OS=Lateolabrax japonicus PE=1 SV=2                      "
"444","m.1500",101,2,3,1,3,3,2,-0.621,-0.0983,0.779076,0.557758,0.866883,"3652730","Small cysteine-rich protein 3a OS=Montastraea faveolata GN=SCRiP3a PE=4 SV=1                   "
"445","m.15017",296,0,2,0,0,1,0,2.938,0.4654,0.473337,0.286842,0.854086,"P97390","Vacuolar protein sorting-associated protein 45 OS=Mus musculus GN=Vps45 PE=1 SV=1                  "
"446","m.15018",456,10,10,9,9,8,8,-5.013,-1.0891,0.999174,0.870419,0.81702,"P28799","Granulins OS=Homo sapiens GN=GRN PE=1 SV=2                      "
"447","m.15022",221,26,26,13,17,19,13,-7.37,-2.6392,0.445734,0.90267,0.177041,"P92177","14-3-3 protein epsilon OS=Drosophila melanogaster GN=14-3-3epsilon PE=1 SV=2                    "
"448","m.15023",141,0,0,0,1,0,0,-8.633,-2.4503,0.604471,0.913603,0.257433,"P12074","Cytochrome c oxidase subunit 6A1 mitochondrial OS=Homo sapiens GN=COX6A1 PE=1 SV=4                           "
"449","m.15026",538,1,1,0,0,3,1,-4.4,-0.885,0.981806,0.83562,0.841962,"Q7ZYB4","Polyadenylate-binding protein-interacting protein 1 OS=Xenopus laevis GN=paip1 PE=1 SV=1                   "
"450","m.15038",332,2,3,0,0,2,0,-7.86,-1.8004,0.989792,0.924662,0.602456,NA,NA
"451","m.1504",136,3,4,1,2,2,0,-5.696,-1.3017,0.99996,0.895403,0.777244,"Q03958","Prefoldin subunit 6 OS=Mus musculus GN=Pfdn6 PE=2 SV=1                    "
"452","m.15047",323,14,12,11,15,16,5,-7.32,-3.1671,0.158324,0.874305,0.043934,"O46037","Vinculin OS=Drosophila melanogaster GN=Vinc PE=1 SV=1                      "
"453","m.1505",423,5,5,2,3,5,4,-4.206,-0.8359,0.975589,0.825652,0.846262,"Q9BXS5","AP-1 complex subunit mu-1 OS=Homo sapiens GN=AP1M1 PE=1 SV=3                   "
"454","m.15054",242,17,17,15,12,12,10,-2.11,-0.7634,0.967445,0.809633,0.851616,"Q8WR63","Tropomyosin OS=Trichinella pseudospiralis PE=2 SV=1                       "
"455","m.15063",195,2,2,1,2,1,0,-5.202,-0.8772,0.980814,0.83408,0.842685,"Q02372","NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 8 mitochondrial OS=Bos taurus GN=NDUFB8 PE=1 SV=1                           "
"456","m.15067",179,6,5,5,5,7,5,-4.354,-0.9728,0.991896,0.851891,0.8327,"P35280","Ras-related protein Rab-8A OS=Rattus norvegicus GN=Rab8a PE=1 SV=2                    "
"457","m.15074",356,0,0,0,0,1,0,-5.289,-1.1158,0.99976,0.874171,0.812846,"Q767L0","ATP-binding cassette sub-family F member 1 OS=Sus scrofa GN=ABCF1 PE=3 SV=1                 "
"458","m.15079",260,10,16,13,15,17,11,-3.847,-1.5141,1,0.91162,0.719167,NA,NA
"459","m.15083",267,2,2,0,1,2,1,-8.753,-2.0095,0.916609,0.927297,0.493153,"Unknown","Unknown                           "
"460","m.1509",223,6,5,4,3,5,4,-1.939,-0.2632,0.87109,0.632488,0.86842,"P25228","Ras-related protein Rab-3 OS=Drosophila melanogaster GN=Rab3 PE=1 SV=1                    "
"461","m.15096",468,1,2,0,1,2,1,-8.68,-1.3535,1,0.900028,0.764991,"Q641Y2","NADH dehydrogenase [ubiquinone] iron-sulfur protein 2 mitochondrial OS=Rattus norvegicus GN=Ndufs2 PE=1 SV=1                           "
"462","m.15098",368,5,4,3,4,6,2,-2.303,-0.4864,0.948891,0.726616,0.864728,"Q9UBL6","Copine-7 OS=Homo sapiens GN=CPNE7 PE=2 SV=1                      "
"463","m.151",201,2,2,1,2,1,1,-8.245,-1.5051,1,0.911066,0.722077,"A5PKG7","BTB/POZ domain-containing protein KCTD5 OS=Bos taurus GN=KCTD5 PE=2 SV=1                   "
"464","m.15111",545,31,38,18,19,26,14,-5.643,-2.5977,0.47915,0.90518,0.193156,"P20000","Aldehyde dehydrogenase mitochondrial OS=Bos taurus GN=ALDH2 PE=1 SV=2                           "
"465","m.15114",369,5,5,2,2,4,2,-7.507,-2.0176,0.912809,0.927264,0.488695,NA,NA
"466","m.15121",194,0,1,0,1,1,1,-3.197,-0.5745,0.956532,0.75757,0.861538,"Q157S1","CREB-regulated transcription coactivator 1 OS=Rattus norvegicus GN=Crtc1 PE=1 SV=1                   "
"467","m.15126",176,1,1,1,1,1,1,-6.345,-1.1724,1,0.881507,0.80326,"Q5ZI57","Trafficking protein particle complex subunit 3 OS=Gallus gallus GN=TRAPPC3 PE=2 SV=1                 "
"468","m.15132",728,2,1,0,0,0,3,-10.543,-1.4842,1,0.90974,0.72867,"A7MBL8","Serine/threonine-protein kinase N2 OS=Danio rerio GN=pkn2 PE=2 SV=1                    "
"469","m.15134",1205,1,2,0,1,1,1,-10.952,-2.7769,0.344877,0.894279,0.129928,"B2RRE7","OTU domain-containing protein 4 OS=Mus musculus GN=Otud4 PE=1 SV=1                   "
"470","m.15139",435,47,43,39,41,33,29,-9.123,-7.0906,0,0.841256,0,NA,NA
"471","m.15141",227,12,14,5,6,8,2,5.161,0.9363,0.244653,0.113822,0.845781,"Q24439","ATP synthase subunit O mitochondrial OS=Drosophila melanogaster GN=Oscp PE=2 SV=2                           "
"472","m.15142",273,1,0,0,0,1,0,-6.971,-2.2183,0.793737,0.923598,0.377142,"P58044","Isopentenyl-diphosphate Delta-isomerase 1 OS=Mus musculus GN=Idi1 PE=2 SV=1                    "
"473","m.15145",279,0,0,0,1,0,0,-8.754,-1.9716,0.933432,0.927324,0.513858,NA,NA
"474","m.15155",891,1,5,1,1,2,1,-5.965,-1.081,0.998929,0.869244,0.818243,"Q92616","Translational activator GCN1 OS=Homo sapiens GN=GCN1L1 PE=1 SV=6                    "
"475","m.15158",259,1,1,1,0,1,1,-9.093,-2.1069,0.865963,0.926287,0.439054,"3276401","Predicted protein OS=Nematostella vectensis GN=v1g232929 PE=4 SV=1                     "
"476","m.15162",152,19,22,14,16,19,8,-4.489,-2.3735,0.670576,0.917468,0.294943,"P10160","Eukaryotic translation initiation factor 5A-1 OS=Oryctolagus cuniculus GN=EIF5A PE=1 SV=2                  "
"477","m.15166",611,1,3,3,6,4,2,-5.912,-1.5665,1,0.914648,0.70135,"P56517","Histone deacetylase 1 OS=Gallus gallus GN=HDAC1 PE=2 SV=1                    "
"478","m.15170",715,6,8,6,8,9,5,-10.874,-4.1369,0.004256,0.853917,0.000544,"Q2KJI2","Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit STT3A OS=Bos taurus GN=STT3A PE=2 SV=1                   "
"479","m.15172",116,4,4,2,2,1,1,-1.733,-0.3937,0.928214,0.689582,0.8671,NA,NA
"480","m.15175",266,5,6,4,5,7,6,-7.26,-1.9625,0.937244,0.927298,0.518786,"P21670","Proteasome subunit alpha type-4 OS=Rattus norvegicus GN=Psma4 PE=1 SV=1                   "
"481","m.15185",362,26,28,18,25,21,11,-7.309,-3.3655,0.101667,0.867804,0.021607,"Q92597","Protein NDRG1 OS=Homo sapiens GN=NDRG1 PE=1 SV=1                     "
"482","m.15189",147,2,2,0,0,2,0,-4.369,-0.906,0.984429,0.839689,0.839938,"Q9Y2Q5","Ragulator complex protein LAMTOR2 OS=Homo sapiens GN=LAMTOR2 PE=1 SV=1                   "
"483","m.15196",185,0,1,0,1,0,0,-6.353,-1.0031,0.994573,0.857056,0.829,"P61212","ADP-ribosylation factor-like protein 1 OS=Rattus norvegicus GN=Arl1 PE=1 SV=1                   "
"484","m.152",115,3,6,4,5,4,2,-4.218,-1.0413,0.997173,0.863231,0.823951,"O01359","60S acidic ribosomal protein P1 OS=Oscheius tipulae GN=rpl-21 PE=3 SV=1                  "
"485","m.15200",788,10,5,3,6,6,5,-4.047,-0.888,0.982179,0.836208,0.84168,"A4IGL7","Peroxidasin OS=Xenopus tropicalis GN=pxdn PE=2 SV=1                      "
"486","m.15204",648,31,26,13,15,19,14,-7.893,-2.7475,0.364951,0.896057,0.139176,"O88818","Plastin-3 OS=Cricetulus griseus GN=PLS3 PE=2 SV=3                      "
"487","m.15205",198,3,1,0,0,1,0,-3.752,-0.7542,0.966569,0.807473,0.852221,"Q9NQ36","Signal peptide CUB and EGF-like domain-containing protein 2 OS=Homo sapiens GN=SCUBE2 PE=2 SV=2                           "
"488","m.1522",770,0,0,0,1,0,1,-6.3,-1.2243,0.999855,0.887531,0.793544,"Q10741","Disintegrin and metalloproteinase domain-containing protein 10 OS=Bos taurus GN=ADAM10 PE=1 SV=1                 "
"489","m.15220",508,7,7,3,4,9,4,-6.755,-1.3229,1,0.897355,0.772365,"P17336","Catalase OS=Drosophila melanogaster GN=Cat PE=1 SV=2                      "
"490","m.15241",654,9,10,5,5,5,1,-6.117,-1.3488,1,0.899628,0.76615,"P0CZ23","Acyl-coenzyme A oxidase 3 peroxisomal OS=Arabidopsis thaliana GN=ACX3 PE=1 SV=1                           "
"491","m.15244",481,2,3,1,2,2,1,0.284,0.0549,0.707035,0.486358,0.863678,"O43670","Zinc finger protein 207 OS=Homo sapiens GN=ZNF207 PE=1 SV=1                   "
"492","m.15247",289,4,2,3,5,4,1,-3.729,-0.9627,0.990886,0.850118,0.833875,"Q5J6M8","Reticulon-3-A OS=Xenopus laevis GN=rtn3-a PE=2 SV=2                      "
"493","m.15259",327,4,3,3,3,4,4,-3.54,-0.8237,0.974095,0.823072,0.847241,"Q8N3Y7","Epidermal retinol dehydrogenase 2 OS=Homo sapiens GN=SDR16C5 PE=2 SV=2                   "
"494","m.1527",299,19,19,10,10,16,6,-1.039,-0.5921,0.957345,0.763211,0.8608,"Q4R4I6","Adenylyl cyclase-associated protein 1 OS=Macaca fascicularis GN=CAP1 PE=2 SV=3                   "
"495","m.15279",668,1,1,1,1,1,0,-10.208,-1.8941,0.963051,0.926696,0.555143,"Q3SWT4","Protein IWS1 homolog OS=Rattus norvegicus GN=Iws1 PE=2 SV=1                    "
"496","m.15280",205,3,3,2,2,3,0,-5.861,-1.1554,1,0.879391,0.806246,"3683555","Putative uncharacterized protein OS=Branchiostoma floridae GN=BRAFLDRAFT_129574 PE=4 SV=1                    "
