"","Protein","Len","S0","S0.1","S1","S1.1","S1.2","S1.3","LogFoldChange","Zstatistic","fdr","FDRup","FDRdown","UniprotID","DEFLINE"
"541","m.15899",456,4,4,0,1,2,1,-3.686,-0.756,0.974908,0.923894,0.7634,"Q8CE50","Sorting nexin-30 OS=Mus musculus GN=Snx30 PE=2 SV=1                     "
"542","m.1592",810,2,3,1,1,1,1,-6.819,-2.8317,0.204865,0.855647,0.060799,"Q2MHE4","Serine/threonine-protein kinase HT1 OS=Arabidopsis thaliana GN=HT1 PE=1 SV=1                    "
"543","m.15923",2429,25,32,11,13,6,8,-5.045,-2.503,0.387522,0.87607,0.147248,"P01267","Thyroglobulin OS=Bos taurus GN=TG PE=1 SV=1                      "
"544","m.15941",522,1,1,0,0,0,1,-7.28,-1.2671,0.983105,0.955518,0.651248,"Q64676","2-hydroxyacylsphingosine 1-beta-galactosyltransferase OS=Mus musculus GN=Ugt8 PE=2 SV=2                     "
"545","m.15962",187,0,0,1,0,0,0,-4.533,-0.9075,0.988678,0.935513,0.740661,"Q9BZM1","Group XIIA secretory phospholipase A2 OS=Homo sapiens GN=PLA2G12A PE=1 SV=1                  "
"546","m.16002",356,0,1,0,0,0,0,-5.566,-1.119,0.999511,0.94947,0.694455,"P10079","Fibropellin-1 OS=Strongylocentrotus purpuratus GN=EGF1 PE=1 SV=2                      "
"547","m.16005",488,2,2,0,1,1,1,-8.24,-1.3253,0.970285,0.956604,0.631997,"Q9TU32","Protein ERGIC-53 OS=Chlorocebus aethiops GN=LMAN1 PE=2 SV=1                     "
"548","m.16008",262,2,3,2,2,1,1,-7.572,-1.5691,0.88721,0.952634,0.539695,"3286479","Predicted protein OS=Nematostella vectensis GN=v1g222210 PE=4 SV=1                     "
"549","m.16009",808,2,3,4,4,4,3,-7.388,-3.7727,0.006631,0.823746,0.001213,"Q61789","Laminin subunit alpha-3 OS=Mus musculus GN=Lama3 PE=1 SV=4                    "
"550","m.16029",467,0,1,0,0,0,0,-9.547,-1.2764,0.981285,0.955745,0.648254,"Q9QZB7","Actin-related protein 10 OS=Mus musculus GN=Actr10 PE=1 SV=2                    "
"551","m.16036",305,2,2,2,3,1,2,2.196,0.4508,0.722011,0.400457,0.816065,"3663538","Putative uncharacterized protein OS=Branchiostoma floridae GN=BRAFLDRAFT_63863 PE=4 SV=1                    "
"552","m.16060",768,1,1,1,1,0,0,-4.99,-1.2018,0.993282,0.953389,0.671362,"Q29122","Unconventional myosin-VI OS=Sus scrofa GN=MYO6 PE=1 SV=1                     "
"553","m.16090",446,23,28,14,13,13,17,-1.806,-0.8043,0.978441,0.927743,0.756953,"O61491","Flotillin-1 OS=Drosophila melanogaster GN=Flo-1 PE=2 SV=1                      "
"554","m.16099",216,0,0,1,0,0,0,-4.168,-0.6462,0.973566,0.913833,0.775836,NA,NA
"555","m.16119",234,1,1,1,1,0,1,-9.233,-2.1489,0.56994,0.906266,0.28527,"Q5RA81","GrpE protein homolog 1 mitochondrial OS=Pongo abelii GN=GRPEL1 PE=2 SV=1                           "
"556","m.16132",345,3,2,1,2,0,2,-8.33,-1.1344,0.998908,0.95029,0.690371,"Q8BW96","Calcium/calmodulin-dependent protein kinase type 1D OS=Mus musculus GN=Camk1d PE=1 SV=2                  "
"557","m.16169",177,0,0,0,0,0,1,-2.263,-0.4812,0.991838,0.889872,0.790454,"Q9TTS3","Acetyl-CoA carboxylase 1 OS=Bos taurus GN=ACACA PE=2 SV=1                    "
"558","m.16180",508,1,3,1,2,1,2,-3.028,-0.5706,0.979295,0.90473,0.783017,"Q0IIF7","Ubiquitin carboxyl-terminal hydrolase 14 OS=Bos taurus GN=USP14 PE=2 SV=3                   "
"559","m.16211",276,1,1,0,0,0,0,-6.77,-1.2336,0.988903,0.954541,0.66177,"Q5E9C0","Ras suppressor protein 1 OS=Bos taurus GN=RSU1 PE=2 SV=1                   "
"560","m.16222",296,2,1,0,1,1,2,-11.639,-2.0764,0.610985,0.913291,0.316612,"A6QLU1","Glycerol-3-phosphate dehydrogenase mitochondrial OS=Bos taurus GN=GPD2 PE=2 SV=1                           "
"561","m.16226",279,4,3,3,2,2,2,-7.327,-1.7164,0.818931,0.944503,0.476862,"P33450","Cadherin-related tumor suppressor OS=Drosophila melanogaster GN=ft PE=1 SV=3                    "
"562","m.16233",161,6,7,6,5,4,4,-1.042,-0.3093,0.999999,0.84489,0.801907,NA,NA
"563","m.16246",388,4,6,1,2,2,2,-7.044,-2.1216,0.585182,0.908901,0.296993,"Q91WU5","Arsenite methyltransferase OS=Mus musculus GN=As3mt PE=2 SV=2                     "
"564","m.16258",131,0,1,0,0,0,0,-0.086,-0.0146,0.966189,0.711475,0.81328,"Q923G2","DNA-directed RNA polymerases I II and III subunit RPABC3 OS=Mus musculus GN=Polr2h PE=2 SV=3                           "
"565","m.1626",326,7,7,4,4,3,5,-6.357,-2.6224,0.323131,0.867996,0.110018,"Q32LM2","Small glutamine-rich tetratricopeptide repeat-containing protein alpha OS=Bos taurus GN=SGTA PE=2 SV=1                 "
"566","m.16276",140,0,0,0,1,0,0,-6.651,-1.1023,0.999899,0.94854,0.698773,"P20007","Phosphoenolpyruvate carboxykinase [GTP] OS=Drosophila melanogaster GN=Pepck PE=2 SV=2                    "
"567","m.16281",177,1,1,0,0,1,1,-5.57,-1.6506,0.851113,0.948586,0.505422,"O95881","Thioredoxin domain-containing protein 12 OS=Homo sapiens GN=TXNDC12 PE=1 SV=1                   "
"568","m.16282",297,1,3,1,1,0,1,-6.563,-2.0482,0.627416,0.916031,0.32897,"Q9D1D6","Collagen triple helix repeat-containing protein 1 OS=Mus musculus GN=Cthrc1 PE=2 SV=2                 "
"569","m.16303",320,0,1,0,0,1,0,-6.87,-1.1653,0.996939,0.951815,0.681883,"Q9HBA9","Putative N-acetylated-alpha-linked acidic dipeptidase OS=Homo sapiens GN=FOLH1B PE=2 SV=1                   "
"570","m.16309",388,2,5,0,1,1,0,-1.653,-0.2149,0.999996,0.810579,0.806569,"Q5RBM6","Beta-ureidopropionase OS=Pongo abelii GN=UPB1 PE=2 SV=1                      "
"571","m.16319",224,1,1,1,1,1,1,-3.156,-0.5042,0.988215,0.894218,0.788635,"Q6AYQ8","Acylpyruvase FAHD1 mitochondrial OS=Rattus norvegicus GN=Fahd1 PE=2 SV=1                           "
"572","m.16351",226,8,12,7,5,6,4,-0.232,-0.0405,0.974548,0.725938,0.812662,"P52301","GTP-binding nuclear protein Ran OS=Xenopus laevis GN=ran PE=1 SV=2                   "
"573","m.16371",297,3,2,0,1,2,3,-6.124,-1.574,0.885153,0.952425,0.537675,"P53111","NADPH-dependent aldehyde reductase ARI1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=ARI1 PE=1 SV=1              "
"574","m.16396",363,0,0,0,0,1,1,-7.192,-1.3166,0.972411,0.956492,0.634951,"Q8WVB3","Hexosaminidase D OS=Homo sapiens GN=HEXDC PE=2 SV=3                     "
"575","m.16423",301,0,1,1,0,0,1,-5.095,-1.122,0.999415,0.949633,0.693667,"Q8NUV9","Uncharacterized oxidoreductase MW2403 OS=Staphylococcus aureus (strain MW2) GN=MW2403 PE=3 SV=1                  "
"576","m.16425",264,1,1,0,1,0,0,-5.362,-1.5512,0.894604,0.95336,0.547028,"Q5RID7","Sorting nexin-17 OS=Danio rerio GN=snx17 PE=2 SV=1                     "
"577","m.16446",276,1,2,0,0,0,0,-7.171,-1.2894,0.97859,0.956028,0.644015,"Q9JHW2","Omega-amidase NIT2 OS=Mus musculus GN=Nit2 PE=1 SV=1                     "
"578","m.16449",935,11,10,7,9,8,11,-5.406,-1.4,0.949292,0.95682,0.605595,"O55029","Coatomer subunit beta' OS=Mus musculus GN=Copb2 PE=2 SV=2                    "
"579","m.16461",147,1,0,0,0,0,0,-2.023,-0.453,0.996422,0.883977,0.7926,"Q4I963","Cofilin OS=Gibberella zeae (strain PH-1 / ATCC MYA-4620 / FGSC 9075 / NRRL 31084) GN=COF1 PE=3 SV=2           "
"580","m.16465",273,0,1,0,0,0,0,-8.316,-1.6675,0.843112,0.947603,0.498153,"Q91XA9","Acidic mammalian chitinase OS=Mus musculus GN=Chia PE=1 SV=2                    "
"581","m.1652",495,30,30,25,25,20,25,-4.791,-2.2865,0.496821,0.893475,0.228017,"Q8JFV8","Synaptic vesicle membrane protein VAT-1 homolog OS=Danio rerio GN=vat1 PE=2 SV=1                 "
"582","m.16526",293,3,2,1,1,0,0,-9.608,-2.4517,0.413703,0.879854,0.165033,"Q9Y2S2","Lambda-crystallin homolog OS=Homo sapiens GN=CRYL1 PE=1 SV=3                     "
"583","m.16534",278,0,0,1,0,0,0,-5.088,-1.124,0.999341,0.949741,0.69314,"Q9H4G4","Golgi-associated plant pathogenesis-related protein 1 OS=Homo sapiens GN=GLIPR2 PE=1 SV=3                  "
"584","m.16548",260,0,1,0,0,0,0,-6.878,-1.462,0.928629,0.956007,0.582354,"Q92673","Sortilin-related receptor OS=Homo sapiens GN=SORL1 PE=1 SV=2                     "
"585","m.1655",411,2,3,3,2,3,3,-5.322,-0.9236,0.990311,0.936687,0.737775,"Q90744","Alpha-N-acetylgalactosaminidase OS=Gallus gallus GN=NAGA PE=1 SV=1                      "
"586","m.16552",236,1,1,1,1,2,1,-11.656,-2.1131,0.589981,0.909725,0.300664,"3273425","Predicted protein OS=Nematostella vectensis GN=v1g242207 PE=4 SV=1                     "
"587","m.16570",215,1,2,0,1,0,1,-7.902,-1.6194,0.865411,0.950275,0.518704,"Q9R016","Baculoviral IAP repeat-containing protein 1e OS=Mus musculus GN=Naip5 PE=1 SV=2                  "
"588","m.16591",233,3,2,2,2,2,2,-7.2,-1.3034,0.9755,0.956288,0.639382,NA,NA
"589","m.16598",409,0,2,2,1,1,1,-9.618,-1.531,0.902726,0.954103,0.555209,"A7S338","Lissencephaly-1 homolog OS=Nematostella vectensis GN=v1g242515 PE=3 SV=1                     "
"590","m.166",168,3,1,1,1,1,0,-2.07,-0.4045,1,0.872357,0.796069,"P42577","Soma ferritin OS=Lymnaea stagnalis PE=2 SV=2                      "
"591","m.1664",421,0,1,0,1,1,0,-2.854,-0.3413,0.999999,0.854851,0.800082,"P35659","Protein DEK OS=Homo sapiens GN=DEK PE=1 SV=1                     "
"592","m.16651",319,2,3,2,1,3,1,-4.345,-0.7498,0.974566,0.923383,0.76418,"Q5M8W9","4-hydroxy-2-oxoglutarate aldolase mitochondrial OS=Xenopus tropicalis GN=hoga1 PE=2 SV=2                           "
"593","m.16676",336,2,3,3,2,1,3,-14.098,-3.8303,0.005024,0.822651,0.000898,"Q3URF8","BTB/POZ domain-containing protein KCTD21 OS=Mus musculus GN=Kctd21 PE=2 SV=1                   "
"594","m.16692",411,10,14,6,8,6,8,-16.428,-3.3654,0.042967,0.83319,0.008555,"Q8BWT1","3-ketoacyl-CoA thiolase mitochondrial OS=Mus musculus GN=Acaa2 PE=1 SV=3                           "
"595","m.16730",536,1,1,1,0,0,0,-5.787,-1.2281,0.989741,0.954357,0.663457,"O60524","Nuclear export mediator factor NEMF OS=Homo sapiens GN=NEMF PE=1 SV=4                  "
"596","m.16736",134,2,3,1,1,0,1,-7.099,-2.0271,0.639856,0.918074,0.338268,NA,NA
"597","m.1680",375,2,4,1,1,2,1,-4.697,-0.6573,0.973195,0.914982,0.774698,"Q4QRK0","Methionine aminopeptidase 1 OS=Danio rerio GN=metap1 PE=2 SV=2                    "
"598","m.16813",293,0,2,1,1,1,1,-8.549,-1.5306,0.902884,0.954117,0.55537,"Q26630","33 kDa inner dynein arm light chain axonemal OS=Strongylocentrotus purpuratus PE=1 SV=1                           "
"599","m.1685",362,0,1,0,0,0,0,-5.997,-1.8088,0.769184,0.937701,0.435864,"Q12904","Aminoacyl tRNA synthase complex-interacting multifunctional protein 1 OS=Homo sapiens GN=AIMP1 PE=1 SV=2                "
"600","m.16859",1199,2,3,5,2,1,3,-3.139,-0.6758,0.972842,0.916814,0.772747,"Q8WWN9","Interactor protein for cytohesin exchange factors 1 OS=Homo sapiens GN=IPCEF1 PE=1 SV=1                "
"601","m.16861",197,0,1,0,1,0,0,-9.171,-2.2475,0.516981,0.896992,0.243889,NA,NA
"602","m.16863",391,0,1,0,0,0,0,-3.992,-0.8868,0.986543,0.933989,0.744228,"Q7ZVK4","Vacuolar protein-sorting-associated protein 36 OS=Danio rerio GN=vps36 PE=2 SV=1                   "
"603","m.16864",208,0,0,0,1,0,0,-6.349,-0.9568,0.99346,0.939072,0.731508,"Q9ULC4","Malignant T-cell-amplified sequence 1 OS=Homo sapiens GN=MCTS1 PE=1 SV=1                   "
"604","m.1688",655,4,7,3,2,2,3,-5.347,-1.8676,0.735226,0.932817,0.409499,"Q66HG5","Transmembrane 9 superfamily member 2 OS=Rattus norvegicus GN=Tm9sf2 PE=2 SV=1                  "
"605","m.16910",2217,21,24,10,11,5,9,-6.27,-1.325,0.97036,0.9566,0.632099,"A6NMZ7","Collagen alpha-6(VI) chain OS=Homo sapiens GN=COL6A6 PE=1 SV=2                    "
"606","m.16923",260,2,1,1,0,1,1,-11.406,-1.6667,0.843494,0.947651,0.498498,"Q5RBR7","Acyl-protein thioesterase 1 OS=Pongo abelii GN=LYPLA1 PE=2 SV=1                    "
"607","m.16994",221,9,10,7,8,7,7,-9.615,-4.034,0.002014,0.819509,0.000288,"O18598","Glutathione S-transferase OS=Blattella germanica PE=1 SV=3                      "
"608","m.16997",579,38,44,28,35,25,36,-2.411,-1.8193,0.76323,0.936858,0.431165,"P09010","Lamin-L(I) OS=Xenopus laevis PE=2 SV=1                       "
"609","m.17002",969,1,2,1,1,0,1,-13.162,-1.8261,0.759347,0.936305,0.428118,"P31696","Agrin OS=Gallus gallus GN=AGRN PE=1 SV=3                      "
"610","m.17007",211,1,1,2,1,0,2,-5.27,-0.9574,0.993512,0.939115,0.731391,"3276285","Predicted protein OS=Nematostella vectensis GN=v1g208975 PE=4 SV=1                     "
"611","m.17032",119,4,4,1,2,1,2,-5.731,-1.7879,0.780868,0.93934,0.445201,"Q6GPY0","Mitochondrial import inner membrane translocase subunit Tim13-A OS=Xenopus laevis GN=timm13-a PE=3 SV=2                "
"612","m.1706",388,2,1,1,2,1,0,-6.24,-2.1186,0.586873,0.909191,0.298288,"A0M8U6","Testin OS=Canis familiaris GN=TES PE=3 SV=1                      "
"613","m.17099",205,3,4,2,2,2,3,-8.554,-1.4877,0.919317,0.955416,0.572394,"P49189","4-trimethylaminobutyraldehyde dehydrogenase OS=Homo sapiens GN=ALDH9A1 PE=1 SV=3                     "
"614","m.171",2522,0,1,1,0,1,0,-12.055,-3.3209,0.049934,0.834488,0.010364,"Q91VW5","Golgin subfamily A member 4 OS=Mus musculus GN=Golga4 PE=1 SV=2                  "
"615","m.17101",439,8,10,6,5,5,7,-6.861,-2.4779,0.40041,0.877896,0.155827,"Q5ZMP6","AP-2 complex subunit mu OS=Gallus gallus GN=AP2M1 PE=2 SV=1                   "
"616","m.17110",253,1,3,0,1,0,0,-4.168,-0.802,0.978239,0.927564,0.757275,"Q50457","Rhamnosyl O-methyltransferase OS=Mycobacterium tuberculosis GN=Rv2959c PE=1 SV=1                     "
"617","m.17128",1219,2,2,1,0,0,2,-13.476,-3.7953,0.005939,0.823307,0.001079,"O94979","Protein transport protein Sec31A OS=Homo sapiens GN=SEC31A PE=1 SV=3                   "
"618","m.1714",264,1,1,1,2,0,2,-11.698,-2.8059,0.21869,0.857074,0.06575,"Q5XIG6","N-acetylgalactosamine kinase OS=Rattus norvegicus GN=Galk2 PE=2 SV=1                     "
"619","m.17144",187,2,6,1,1,0,2,-3.044,-0.7836,0.97676,0.926118,0.759799,"3266162","Predicted protein (Fragment) OS=Nematostella vectensis GN=v1g79796 PE=4 SV=1                    "
"620","m.17166",360,0,0,1,1,0,0,-6.954,-1.9057,0.712601,0.929461,0.392394,"Q5ZHN3","WD repeat domain phosphoinositide-interacting protein 2 OS=Gallus gallus GN=WIPI2 PE=2 SV=1                 "
"621","m.17178",533,0,1,0,0,0,0,-8.217,-1.6917,0.831338,0.946115,0.487661,"3271330","Predicted protein OS=Nematostella vectensis GN=v1g202754 PE=4 SV=1                     "
"622","m.17237",424,0,1,1,1,0,1,-5.301,-1.4468,0.933937,0.956287,0.588157,"Q92556","Engulfment and cell motility protein 1 OS=Homo sapiens GN=ELMO1 PE=1 SV=2                 "
"623","m.17239",445,1,1,2,1,1,2,-3.405,-0.5313,0.984233,0.89885,0.786411,"Q86YQ8","Copine-8 OS=Homo sapiens GN=CPNE8 PE=1 SV=2                      "
"624","m.1729",398,4,4,2,2,1,3,-6.916,-1.0224,0.99823,0.943588,0.71783,"Q96DH6","RNA-binding protein Musashi homolog 2 OS=Homo sapiens GN=MSI2 PE=1 SV=1                  "
"625","m.173",389,201,204,167,203,149,185,-0.096,-0.2182,0.999999,0.811913,0.806423,NA,NA
"626","m.17308",285,1,0,1,1,1,0,-6.036,-1.0139,0.997756,0.943021,0.719702,"Q9ES74","Serine/threonine-protein kinase Nek7 OS=Mus musculus GN=Nek7 PE=2 SV=1                    "
"627","m.17323",421,23,27,21,24,18,21,-2.437,-0.5818,0.97811,0.906244,0.78201,"3285395","Predicted protein OS=Nematostella vectensis GN=v1g220800 PE=3 SV=1                     "
"628","m.1733",1264,0,1,0,0,0,0,-1.718,-0.3774,0.999999,0.865185,0.797859,"A2AJ76","Hemicentin-2 OS=Mus musculus GN=Hmcn2 PE=2 SV=1                      "
"629","m.17346",797,2,2,1,0,0,2,-6.421,-1.3539,0.962804,0.956843,0.622105,"P52948","Nuclear pore complex protein Nup98-Nup96 OS=Homo sapiens GN=NUP98 PE=1 SV=4                  "
"630","m.17390",576,1,1,1,1,1,0,-3.857,-0.7018,0.972899,0.919242,0.769884,"Q6NRP2","Proteasome activator complex subunit 4 OS=Xenopus laevis GN=psme4 PE=2 SV=1                  "
"631","m.17401",143,1,1,0,0,0,0,-7.07,-1.5834,0.881166,0.952011,0.533784,"3278511","Predicted protein OS=Nematostella vectensis GN=v1g245074 PE=4 SV=1                     "
"632","m.17423",295,0,1,0,0,0,0,-5.226,-1.016,0.99788,0.943162,0.719242,"Q9DAK2","Parkin coregulated gene protein homolog OS=Mus musculus GN=Pacrg PE=1 SV=1                  "
"633","m.17427",215,7,8,2,6,2,4,-4.318,-1.3139,0.973058,0.956454,0.635862,"Q8BZE1","Putative DMBT1-like protein OS=Mus musculus PE=2 SV=2                     "
"634","m.17435",484,19,22,17,19,15,15,-5.78,-2.541,0.367624,0.873396,0.134733,"P63329","Serine/threonine-protein phosphatase 2B catalytic subunit alpha isoform OS=Rattus norvegicus GN=Ppp3ca PE=1 SV=1                "
"635","m.17452",658,0,1,1,0,1,0,-7.086,-1.0953,0.999979,0.948138,0.700549,"Q62687","Sodium-dependent neutral amino acid transporter B(0)AT3 OS=Rattus norvegicus GN=Slc6a18 PE=2 SV=1                 "
"636","m.17466",666,18,22,15,17,15,18,0.82,0.4678,0.709418,0.388564,0.815984,"P13667","Protein disulfide-isomerase A4 OS=Homo sapiens GN=PDIA4 PE=1 SV=2                    "
"637","m.17469",174,2,2,2,2,2,2,-7.383,-1.4715,0.925235,0.955805,0.578694,"3274544","Predicted protein OS=Nematostella vectensis GN=v1g242847 PE=4 SV=1                     "
"638","m.17476",386,3,2,2,2,2,2,-2.836,-0.7674,0.97562,0.924822,0.761939,"Q28F07","Protein arginine N-methyltransferase 1 OS=Xenopus tropicalis GN=prmt1 PE=2 SV=1                   "
"639","m.17491",193,4,3,2,2,3,3,-9.476,-1.7762,0.787305,0.940232,0.450414,"Q04832","DNA-binding protein HEXBP OS=Leishmania major GN=HEXBP PE=4 SV=1                    "
"640","m.17496",405,4,5,6,5,4,4,-3.391,-0.8286,0.980648,0.929615,0.753441,"Q99JX3","Golgi reassembly-stacking protein 2 OS=Mus musculus GN=Gorasp2 PE=1 SV=3                   "
"641","m.17509",429,4,5,1,2,0,1,-4.291,-1.2671,0.983105,0.955518,0.651248,"Q4R562","Beta-arrestin-1 OS=Macaca fascicularis GN=ARRB1 PE=2 SV=1                      "
"642","m.17514",369,2,2,2,2,1,3,-6.135,-1.1605,0.997311,0.951589,0.683227,"Q9D5V6","Synapse-associated protein 1 OS=Mus musculus GN=Syap1 PE=1 SV=1                    "
"643","m.17520",299,4,3,6,4,4,5,-8.422,-1.9387,0.692798,0.926454,0.377603,NA,NA
"644","m.17521",185,20,16,10,12,10,10,1.723,0.3516,0.790455,0.470749,0.816384,"Q9GLW7","Peroxiredoxin-5 mitochondrial OS=Chlorocebus aethiops GN=PRDX5 PE=2 SV=1                           "
"645","m.17527",348,2,3,1,3,1,1,-8.575,-2.0003,0.655802,0.920652,0.350135,"P05132","cAMP-dependent protein kinase catalytic subunit alpha OS=Mus musculus GN=Prkaca PE=1 SV=3                 "
"646","m.17538",642,0,1,0,0,1,0,-4.048,-0.9702,0.994619,0.940018,0.728856,"3643518","Nematoblast-specific protein nb035-sv2 OS=Hydra vulgaris GN=nb035 PE=2 SV=1                    "
"647","m.17547",505,4,5,4,5,3,3,-0.495,-0.1171,0.995721,0.766158,0.810399,"Q58588","Uncharacterized protein MJ1187 OS=Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) GN=MJ1187 PE=1 SV=1      "
"648","m.17553",123,2,2,2,2,3,3,-0.206,-0.0426,0.975207,0.727092,0.812609,NA,NA
"649","m.17560",348,3,3,3,3,2,6,-0.088,-0.0172,0.967049,0.712946,0.813222,"Q05052","Dolichyl-diphosphooligosaccharide--protein glycosyltransferase 48 kDa subunit OS=Canis familiaris GN=DDOST PE=1 SV=1                  "
"650","m.17562",293,0,1,0,0,0,0,-7.372,-1.7332,0.81027,0.943355,0.469471,"3268417","Predicted protein OS=Nematostella vectensis GN=v1g231988 PE=4 SV=1                     "
"651","m.17572",133,6,9,4,4,2,5,-1.614,-0.3285,1,0.85096,0.800828,"Q15370","Transcription elongation factor B polypeptide 2 OS=Homo sapiens GN=TCEB2 PE=1 SV=1                 "
"652","m.17582",562,11,14,4,7,6,5,-8.285,-2.2652,0.507785,0.895383,0.236647,"A2AX52","Collagen alpha-4(VI) chain OS=Mus musculus GN=Col6a4 PE=1 SV=2                    "
"653","m.17587",233,1,1,0,1,1,1,-8.183,-1.7793,0.785608,0.939998,0.449034,"Q5ZMH1","Septin-2 OS=Gallus gallus GN=SEPT2 PE=2 SV=1                      "
"654","m.17594",254,1,1,1,0,1,0,-7.456,-1.0694,0.999876,0.946592,0.706942,"P57784","U2 small nuclear ribonucleoprotein A' OS=Mus musculus GN=Snrpa1 PE=1 SV=2                  "
"655","m.17595",424,8,9,6,7,7,5,0.47,0.1509,0.901285,0.609728,0.815781,"O55012","Phosphatidylinositol-binding clathrin assembly protein OS=Rattus norvegicus GN=Picalm PE=1 SV=1                   "
"656","m.17609",155,5,4,2,2,2,2,5.036,0.8299,0.366889,0.176126,0.813132,"Q16527","Cysteine and glycine-rich protein 2 OS=Homo sapiens GN=CSRP2 PE=1 SV=3                  "
"657","m.1761",2437,12,10,6,7,6,9,-5.571,-0.7327,0.973753,0.92195,0.766278,"Q9JHU4","Cytoplasmic dynein 1 heavy chain 1 OS=Mus musculus GN=Dync1h1 PE=1 SV=2                 "
"658","m.17615",183,1,2,2,1,1,1,-4.258,-0.8508,0.982833,0.9313,0.750065,"5041693","Egg protein OS=Galaxea fascicularis GN=GfEP-4 PE=2 SV=1                     "
"659","m.17619",306,1,2,0,1,0,0,-6.963,-1.3842,0.954117,0.956885,0.61133,"A8TX70","Collagen alpha-5(VI) chain OS=Homo sapiens GN=COL6A5 PE=1 SV=1                    "
"660","m.1763",638,0,0,0,0,1,0,-10.232,-2.1345,0.577948,0.907653,0.291441,"Q8IWF2","FAD-dependent oxidoreductase domain-containing protein 2 OS=Homo sapiens GN=FOXRED2 PE=1 SV=1                  "
"661","m.17634",303,2,3,0,0,0,1,-4.303,-0.8257,0.980373,0.929393,0.75387,"Q15560","Transcription elongation factor A protein 2 OS=Homo sapiens GN=TCEA2 PE=1 SV=1                 "
"662","m.17635",354,0,0,1,1,1,1,-3.032,-0.6367,0.973981,0.912817,0.776792,"Q5I0C3","Methylcrotonoyl-CoA carboxylase subunit alpha mitochondrial OS=Rattus norvegicus GN=Mccc1 PE=1 SV=1                           "
"663","m.17642",405,3,3,1,2,2,2,-9.654,-1.8916,0.721014,0.930719,0.398723,"Q9WUR2","Enoyl-CoA delta isomerase 2 mitochondrial OS=Mus musculus GN=Eci2 PE=1 SV=2                           "
"664","m.17653",215,8,10,5,6,5,6,-2.231,-0.7717,0.975908,0.925168,0.761378,"Q6GL11","Charged multivesicular body protein 4b OS=Xenopus tropicalis GN=chmp4b PE=2 SV=1                  "
"665","m.17655",964,7,12,8,6,3,9,-2.088,-0.5497,0.981779,0.901718,0.784848,"A6UVR4","L-tyrosine decarboxylase OS=Methanococcus aeolicus (strain Nankai-3 / ATCC BAA-1280) GN=mfnA PE=3 SV=1                "
"666","m.17662",137,4,6,3,6,4,5,1.608,0.4068,0.753407,0.431512,0.816243,"3274580","Predicted protein OS=Nematostella vectensis GN=v1g206837 PE=4 SV=1                     "
"667","m.17682",122,2,3,1,1,1,1,-5.468,-0.9126,0.9892,0.935886,0.739757,"P83941","Transcription elongation factor B polypeptide 1 OS=Rattus norvegicus GN=Tceb1 PE=1 SV=1                 "
"668","m.17683",465,0,0,1,1,1,2,-9.168,-1.4652,0.927491,0.955941,0.581124,"Q5TDH0","Protein DDI1 homolog 2 OS=Homo sapiens GN=DDI2 PE=1 SV=1                   "
"669","m.17686",418,5,5,1,1,2,1,-3.945,-1.1259,0.999273,0.949842,0.692637,"Q3UQ28","Peroxidasin homolog OS=Mus musculus GN=Pxdn PE=2 SV=2                     "
"670","m.17688",106,1,1,0,0,0,0,-2.186,-0.5313,0.984233,0.89885,0.786411,"Q6Z4I3","Thioredoxin H2-1 OS=Oryza sativa subsp. japonica GN=Os07g0190800 PE=2 SV=1                   "
"671","m.17718",670,13,17,6,6,6,4,-9.509,-4.0155,0.002188,0.819745,0.000321,"Q9QXG4","Acetyl-coenzyme A synthetase cytoplasmic OS=Mus musculus GN=Acss2 PE=1 SV=2                           "
"672","m.17739",255,10,13,10,10,10,11,-3.672,-1.6267,0.86212,0.949895,0.515613,"O08807","Peroxiredoxin-4 OS=Mus musculus GN=Prdx4 PE=1 SV=1                      "
"673","m.17769",574,4,4,1,1,2,3,-9.456,-2.6325,0.317437,0.867354,0.107163,"Q8TB22","Spermatogenesis-associated protein 20 OS=Homo sapiens GN=SPATA20 PE=2 SV=3                    "
"674","m.1777",810,0,1,0,1,0,1,-9.06,-1.6382,0.856868,0.949277,0.510723,"P46935","E3 ubiquitin-protein ligase NEDD4 OS=Mus musculus GN=Nedd4 PE=1 SV=3                   "
"675","m.17776",322,6,7,3,4,3,5,-5.194,-0.7957,0.977718,0.927071,0.758151,"A0PJE2","Dehydrogenase/reductase SDR family member 12 OS=Homo sapiens GN=DHRS12 PE=1 SV=2                  "
"676","m.17784",409,1,1,0,0,0,0,-5.034,-0.7749,0.976127,0.925425,0.760958,"Q4QQS3","Protein OSCP1 OS=Rattus norvegicus GN=Oscp1 PE=2 SV=1                     "
"677","m.17794",846,18,16,9,10,10,11,-2.611,-1.3911,0.952033,0.956864,0.608835,"Q8WUM4","Programmed cell death 6-interacting protein OS=Homo sapiens GN=PDCD6IP PE=1 SV=1                  "
"678","m.17804",580,13,13,7,9,5,8,-5.013,-1.7359,0.808861,0.943166,0.46828,"Q6TGS6","Tyrosine--tRNA ligase cytoplasmic OS=Danio rerio GN=yars PE=2 SV=2                           "
