"","Protein","Len","S0","S0.1","S1","S1.1","S1.2","S1.3","LogFoldChange","Zstatistic","fdr","FDRup","FDRdown","UniprotID","DEFLINE"
"414","m.14756",396,7,8,3,5,7,1,0.716,0.0718,0.954165,0.613033,0.943575,"P62335","26S protease regulatory subunit 10B OS=Spermophilus tridecemlineatus GN=PSMC6 PE=2 SV=1                  "
"415","m.14765",420,1,2,0,1,2,1,-3.048,-0.7146,1,0.916683,0.901124,"Q0ZLH3","Pejvakin OS=Homo sapiens GN=DFNB59 PE=1 SV=1                      "
"416","m.1478",617,1,1,2,2,1,0,-3.669,-0.481,1,0.87932,0.924395,NA,NA
"417","m.14813",275,1,1,0,2,1,0,-10.423,-1.8697,0.616537,0.942125,0.270886,"Q5RE15","26S proteasome non-ATPase regulatory subunit 8 (Fragment) OS=Pongo abelii GN=PSMD8 PE=2 SV=2                "
"418","m.1485",256,8,7,2,1,6,3,-7.5,-0.8426,1,0.928972,0.880583,"4396302","Putative uncharacterized protein OS=Acropora millepora PE=2 SV=1                     "
"419","m.14875",111,1,1,2,1,1,1,-2.68,-0.3954,1,0.858284,0.929859,"Q9VLM5","Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit DAD1 OS=Drosophila melanogaster GN=l(2)k12914 PE=3 SV=1                   "
"420","m.14897",346,2,2,0,2,1,0,-4.705,-0.6491,1,0.908515,0.909184,"Q8CG72","Poly(ADP-ribose) glycohydrolase ARH3 OS=Mus musculus GN=Adprhl2 PE=1 SV=1                    "
"421","m.14910",573,6,7,4,5,3,1,-7.01,-1.0439,1,0.941401,0.829717,"O95831","Apoptosis-inducing factor 1 mitochondrial OS=Homo sapiens GN=AIFM1 PE=1 SV=1                           "
"422","m.14914",470,2,3,2,1,2,3,-8.092,-1.2114,1,0.947598,0.760875,"Q8BHS3","Pre-mRNA-splicing factor RBM22 OS=Mus musculus GN=Rbm22 PE=2 SV=1                    "
"423","m.14915",293,26,31,30,36,30,23,-3.201,-0.5842,1,0.898825,0.915884,"Q9U5M4","Tropomyosin-2 OS=Podocoryne carnea GN=TPM2 PE=2 SV=1                      "
"424","m.14918",406,1,2,2,2,4,1,-9.604,-1.3289,0.999327,0.950477,0.692522,"Q15393","Splicing factor 3B subunit 3 OS=Homo sapiens GN=SF3B3 PE=1 SV=4                  "
"425","m.14920",231,1,0,0,0,0,0,-1.492,-0.255,1,0.810893,0.936461,"Q8MJJ7","m7GpppX diphosphatase OS=Bos taurus GN=DCPS PE=2 SV=1                     "
"426","m.14923",328,3,4,4,4,5,4,-5.825,-1.0883,1,0.943335,0.814283,"Q5ZIN1","Nuclear migration protein nudC OS=Gallus gallus GN=NUDC PE=2 SV=1                   "
"427","m.14924",360,0,1,0,0,1,0,-5.914,-0.7982,1,0.925186,0.888528,"Q13952","Nuclear transcription factor Y subunit gamma OS=Homo sapiens GN=NFYC PE=1 SV=3                 "
"428","m.1493",232,9,9,3,2,6,3,-10.862,-1.8824,0.605613,0.941676,0.26178,NA,NA
"429","m.14932",175,1,1,1,1,2,1,-4.918,-1.0158,1,0.940048,0.838582,NA,NA
"430","m.14938",965,5,1,2,3,4,1,-8.073,-1.5835,0.871089,0.950768,0.497637,"Q8BTM8","Filamin-A OS=Mus musculus GN=Flna PE=1 SV=5                      "
"431","m.14949",162,1,0,0,1,0,0,-7.142,-0.9625,1,0.937178,0.853661,"O76484","Casein kinase II subunit alpha OS=Spodoptera frugiperda PE=2 SV=1                   "
"432","m.14952",249,5,6,3,8,7,3,-1.203,-0.2839,1,0.822192,0.935304,"P24539","ATP synthase F(0) complex subunit B1 mitochondrial OS=Homo sapiens GN=ATP5F1 PE=1 SV=2                           "
"433","m.14963",1061,23,29,15,18,20,11,-4.675,-0.9439,1,0.936074,0.858433,"Q29504","Ubiquitin-like modifier-activating enzyme 1 OS=Oryctolagus cuniculus GN=UBA1 PE=2 SV=1                   "
"434","m.14967",111,3,4,0,1,1,0,-3.138,-0.3476,1,0.84416,0.932399,"P42678","Protein translation factor SUI1 homolog OS=Anopheles gambiae GN=AGAP006459 PE=3 SV=1                  "
"435","m.14968",138,0,2,0,0,0,0,-6.58,-0.926,1,0.934957,0.862803,"5725203","Uncharacterized protein OS=Lottia gigantea GN=LOTGIDRAFT_153896 PE=4 SV=1                     "
"436","m.14975",171,3,3,1,2,1,0,-4.406,-0.8077,1,0.926035,0.886908,"Q2TBX5","Translocon-associated protein subunit delta OS=Bos taurus GN=SSR4 PE=2 SV=1                   "
"437","m.14983",218,4,5,3,4,4,2,2.183,0.435,0.683321,0.305846,0.938388,"P54611","V-type proton ATPase subunit E OS=Drosophila melanogaster GN=Vha26 PE=2 SV=1                  "
"438","m.14984",440,11,12,3,4,6,4,-8.3,-1.6495,0.81526,0.949317,0.443201,"Q96RW7","Hemicentin-1 OS=Homo sapiens GN=HMCN1 PE=1 SV=2                      "
"439","m.14985",790,0,0,2,3,3,1,-10.533,-1.8503,0.633429,0.942813,0.285023,"Q9UGT4","Sushi domain-containing protein 2 OS=Homo sapiens GN=SUSD2 PE=1 SV=1                   "
"440","m.14987",313,0,0,0,0,2,0,-13.235,-2.0174,0.494937,0.93715,0.173506,"Q9CQY5","Magnesium transporter protein 1 OS=Mus musculus GN=Magt1 PE=2 SV=1                   "
"441","m.14994",562,1,2,1,1,1,1,-4.143,-0.6789,1,0.912414,0.905693,"F8S101","Phospholipase B OS=Crotalus adamanteus PE=2 SV=1                      "
"442","m.14998",1027,1,1,1,0,0,0,-3.859,-0.6495,1,0.90857,0.909139,"Q58A42","Protein DD3-3 OS=Dictyostelium discoideum GN=DD3-3 PE=2 SV=1                     "
"443","m.14999",503,79,74,71,79,74,53,0.413,0.1542,0.914592,0.545558,0.943427,"P33248","Thymosin beta-12 OS=Lateolabrax japonicus PE=1 SV=2                      "
"444","m.1500",101,2,3,1,3,3,2,-5.449,-1.0648,1,0.942341,0.822679,"3652730","Small cysteine-rich protein 3a OS=Montastraea faveolata GN=SCRiP3a PE=4 SV=1                   "
"445","m.15017",296,0,2,0,0,1,0,1.896,0.2308,0.86566,0.479601,0.942654,"P97390","Vacuolar protein sorting-associated protein 45 OS=Mus musculus GN=Vps45 PE=1 SV=1                  "
"446","m.15018",456,10,10,9,9,8,8,-3.376,-0.6305,1,0.905914,0.911226,"P28799","Granulins OS=Homo sapiens GN=GRN PE=1 SV=2                      "
"447","m.15022",221,26,26,13,17,19,13,1.505,0.2634,0.84131,0.451137,0.942163,"P92177","14-3-3 protein epsilon OS=Drosophila melanogaster GN=14-3-3epsilon PE=1 SV=2                    "
"448","m.15023",141,0,0,0,1,0,0,-8.233,-1.2,1,0.947263,0.76655,"P12074","Cytochrome c oxidase subunit 6A1 mitochondrial OS=Homo sapiens GN=COX6A1 PE=1 SV=4                           "
"449","m.15026",538,1,1,0,0,3,1,0.276,0.0451,0.964249,0.63374,0.943456,"Q7ZYB4","Polyadenylate-binding protein-interacting protein 1 OS=Xenopus laevis GN=paip1 PE=1 SV=1                   "
"450","m.15038",332,2,3,0,0,2,0,-2.436,-0.4266,1,0.866539,0.928013,NA,NA
"451","m.1504",136,3,4,1,2,2,0,-4.241,-0.6459,1,0.908077,0.909543,"Q03958","Prefoldin subunit 6 OS=Mus musculus GN=Pfdn6 PE=2 SV=1                    "
"452","m.15047",323,14,12,11,15,16,5,-9.59,-1.8648,0.620783,0.942298,0.274432,"O46037","Vinculin OS=Drosophila melanogaster GN=Vinc PE=1 SV=1                      "
"453","m.1505",423,5,5,2,3,5,4,-5.14,-0.6449,1,0.907939,0.909654,"Q9BXS5","AP-1 complex subunit mu-1 OS=Homo sapiens GN=AP1M1 PE=1 SV=3                   "
"454","m.15054",242,17,17,15,12,12,10,4.19,1.4927,0.011436,0.002504,0.914669,"Q8WR63","Tropomyosin OS=Trichinella pseudospiralis PE=2 SV=1                       "
"455","m.15063",195,2,2,1,2,1,0,-2.169,-0.3959,1,0.858422,0.92983,"Q02372","NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 8 mitochondrial OS=Bos taurus GN=NDUFB8 PE=1 SV=1                           "
"456","m.15067",179,6,5,5,5,7,5,0.786,0.201,0.886085,0.505488,0.943022,"P35280","Ras-related protein Rab-8A OS=Rattus norvegicus GN=Rab8a PE=1 SV=2                    "
"457","m.15074",356,0,0,0,0,1,0,-4.081,-0.5041,1,0.884186,0.92269,"Q767L0","ATP-binding cassette sub-family F member 1 OS=Sus scrofa GN=ABCF1 PE=3 SV=1                 "
"458","m.15079",260,10,16,13,15,17,11,1.601,0.4505,0.666958,0.293613,0.937976,NA,NA
"459","m.15083",267,2,2,0,1,2,1,-5.371,-0.7142,1,0.916637,0.901178,"Unknown","Unknown                           "
"460","m.1509",223,6,5,4,3,5,4,-1.531,-0.2299,1,0.800341,0.937392,"P25228","Ras-related protein Rab-3 OS=Drosophila melanogaster GN=Rab3 PE=1 SV=1                    "
"461","m.15096",468,1,2,0,1,2,1,-9.048,-1.7021,0.767831,0.947835,0.400226,"Q641Y2","NADH dehydrogenase [ubiquinone] iron-sulfur protein 2 mitochondrial OS=Rattus norvegicus GN=Ndufs2 PE=1 SV=1                           "
"462","m.15098",368,5,4,3,4,6,2,-7.009,-1.1809,1,0.946676,0.775705,"Q9UBL6","Copine-7 OS=Homo sapiens GN=CPNE7 PE=2 SV=1                      "
"463","m.151",201,2,2,1,2,1,1,-8.587,-1.4857,0.93952,0.951835,0.577155,"A5PKG7","BTB/POZ domain-containing protein KCTD5 OS=Bos taurus GN=KCTD5 PE=2 SV=1                   "
"464","m.15111",545,31,38,18,19,26,14,-0.705,-0.3147,1,0.833294,0.933963,"P20000","Aldehyde dehydrogenase mitochondrial OS=Bos taurus GN=ALDH2 PE=1 SV=2                           "
"465","m.15114",369,5,5,2,2,4,2,-3.438,-0.735,1,0.918941,0.898308,NA,NA
"466","m.15121",194,0,1,0,1,1,1,-3.61,-0.4056,1,0.861062,0.929272,"Q157S1","CREB-regulated transcription coactivator 1 OS=Rattus norvegicus GN=Crtc1 PE=1 SV=1                   "
"467","m.15126",176,1,1,1,1,1,1,-9.742,-1.146,1,0.945517,0.791335,"Q5ZI57","Trafficking protein particle complex subunit 3 OS=Gallus gallus GN=TRAPPC3 PE=2 SV=1                 "
"468","m.15132",728,2,1,0,0,0,3,-4.369,-0.5072,1,0.884815,0.922453,"A7MBL8","Serine/threonine-protein kinase N2 OS=Danio rerio GN=pkn2 PE=2 SV=1                    "
"469","m.15134",1205,1,2,0,1,1,1,-8.886,-1.0934,1,0.943543,0.812392,"B2RRE7","OTU domain-containing protein 4 OS=Mus musculus GN=Otud4 PE=1 SV=1                   "
"470","m.15139",435,47,43,39,41,33,29,-10.138,-4.2117,0,0.912129,0,NA,NA
"471","m.15141",227,12,14,5,6,8,2,-1.801,-0.2046,1,0.788969,0.938266,"Q24439","ATP synthase subunit O mitochondrial OS=Drosophila melanogaster GN=Oscp PE=2 SV=2                           "
"472","m.15142",273,1,0,0,0,1,0,-9.125,-1.4826,0.941316,0.951845,0.579616,"P58044","Isopentenyl-diphosphate Delta-isomerase 1 OS=Mus musculus GN=Idi1 PE=2 SV=1                    "
"473","m.15145",279,0,0,0,1,0,0,-8.068,-1.1127,1,0.944301,0.804999,NA,NA
"474","m.15155",891,1,5,1,1,2,1,-6.302,-0.8389,1,0.928674,0.881282,"Q92616","Translational activator GCN1 OS=Homo sapiens GN=GCN1L1 PE=1 SV=6                    "
"475","m.15158",259,1,1,1,0,1,1,-1.469,-0.2293,1,0.80008,0.937413,"3276401","Predicted protein OS=Nematostella vectensis GN=v1g232929 PE=4 SV=1                     "
"476","m.15162",152,19,22,14,16,19,8,-3.869,-0.5023,1,0.883818,0.922827,"P10160","Eukaryotic translation initiation factor 5A-1 OS=Oryctolagus cuniculus GN=EIF5A PE=1 SV=2                  "
"477","m.15166",611,1,3,3,6,4,2,-3.096,-0.8277,1,0.927752,0.883357,"P56517","Histone deacetylase 1 OS=Gallus gallus GN=HDAC1 PE=2 SV=1                    "
"478","m.15170",715,6,8,6,8,9,5,-6.107,-1.0535,1,0.941839,0.826533,"Q2KJI2","Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit STT3A OS=Bos taurus GN=STT3A PE=2 SV=1                   "
"479","m.15172",116,4,4,2,2,1,1,-0.539,-0.0654,0.993728,0.711705,0.942035,NA,NA
"480","m.15175",266,5,6,4,5,7,6,-4.114,-0.7704,1,0.922571,0.893037,"P21670","Proteasome subunit alpha type-4 OS=Rattus norvegicus GN=Psma4 PE=1 SV=1                   "
"481","m.15185",362,26,28,18,25,21,11,-1.966,-0.4404,1,0.869967,0.927145,"Q92597","Protein NDRG1 OS=Homo sapiens GN=NDRG1 PE=1 SV=1                     "
"482","m.15189",147,2,2,0,0,2,0,-2.269,-0.3038,1,0.829471,0.934451,"Q9Y2Q5","Ragulator complex protein LAMTOR2 OS=Homo sapiens GN=LAMTOR2 PE=1 SV=1                   "
"483","m.15196",185,0,1,0,1,0,0,-8.559,-1.2031,1,0.947355,0.765022,"P61212","ADP-ribosylation factor-like protein 1 OS=Rattus norvegicus GN=Arl1 PE=1 SV=1                   "
"484","m.152",115,3,6,4,5,4,2,-0.028,-0.0045,0.97976,0.670367,0.943007,"O01359","60S acidic ribosomal protein P1 OS=Oscheius tipulae GN=rpl-21 PE=3 SV=1                  "
"485","m.15200",788,10,5,3,6,6,5,0.04,0.0058,0.976869,0.66297,0.943125,"A4IGL7","Peroxidasin OS=Xenopus tropicalis GN=pxdn PE=2 SV=1                      "
"486","m.15204",648,31,26,13,15,19,14,-13.623,-3.6585,2.3e-05,0.914071,2e-06,"O88818","Plastin-3 OS=Cricetulus griseus GN=PLS3 PE=2 SV=3                      "
"487","m.15205",198,3,1,0,0,1,0,-0.133,-0.0165,0.982931,0.678841,0.942852,"Q9NQ36","Signal peptide CUB and EGF-like domain-containing protein 2 OS=Homo sapiens GN=SCUBE2 PE=2 SV=2                           "
"488","m.1522",770,0,0,0,1,0,1,-6.749,-1.2123,1,0.947624,0.76042,"Q10741","Disintegrin and metalloproteinase domain-containing protein 10 OS=Bos taurus GN=ADAM10 PE=1 SV=1                 "
"489","m.15220",508,7,7,3,4,9,4,-5.674,-0.9122,1,0.934058,0.86603,"P17336","Catalase OS=Drosophila melanogaster GN=Cat PE=1 SV=2                      "
"490","m.15241",654,9,10,5,5,5,1,-3.072,-0.5181,1,0.886986,0.921604,"P0CZ23","Acyl-coenzyme A oxidase 3 peroxisomal OS=Arabidopsis thaliana GN=ACX3 PE=1 SV=1                           "
"491","m.15244",481,2,3,1,2,2,1,-2.306,-0.4025,1,0.860226,0.929452,"O43670","Zinc finger protein 207 OS=Homo sapiens GN=ZNF207 PE=1 SV=1                   "
"492","m.15247",289,4,2,3,5,4,1,-5.98,-0.7437,1,0.919866,0.897059,"Q5J6M8","Reticulon-3-A OS=Xenopus laevis GN=rtn3-a PE=2 SV=2                      "
"493","m.15259",327,4,3,3,3,4,4,-2.673,-0.5742,1,0.897171,0.916816,"Q8N3Y7","Epidermal retinol dehydrogenase 2 OS=Homo sapiens GN=SDR16C5 PE=2 SV=2                   "
"494","m.1527",299,19,19,10,10,16,6,3.613,0.6927,0.387971,0.13744,0.930889,"Q4R4I6","Adenylyl cyclase-associated protein 1 OS=Macaca fascicularis GN=CAP1 PE=2 SV=3                   "
"495","m.15279",668,1,1,1,1,1,0,-6.176,-0.7486,1,0.920377,0.896343,"Q3SWT4","Protein IWS1 homolog OS=Rattus norvegicus GN=Iws1 PE=2 SV=1                    "
"496","m.15280",205,3,3,2,2,3,0,-1.251,-0.257,1,0.811704,0.936384,"3683555","Putative uncharacterized protein OS=Branchiostoma floridae GN=BRAFLDRAFT_129574 PE=4 SV=1                    "
"497","m.15290",959,8,8,4,9,9,4,-3.611,-0.4961,1,0.882536,0.923292,"Q5ZIA5","Coatomer subunit beta OS=Gallus gallus GN=COPB1 PE=2 SV=1                    "
"498","m.153",398,2,2,1,2,2,0,-4.453,-0.4694,1,0.876755,0.925211,"B2GUE2","Leucine-rich repeat flightless-interacting protein 2 OS=Xenopus tropicalis GN=lrrfip2 PE=2 SV=1                  "
"499","m.1530",391,4,8,4,4,6,1,-3.602,-0.6443,1,0.907857,0.909721,"O93429","Serotransferrin OS=Paralichthys olivaceus GN=tf PE=2 SV=1                      "
"500","m.15306",507,0,1,0,0,1,0,-6.742,-0.9307,1,0.935256,0.861676,"P23229","Integrin alpha-6 OS=Homo sapiens GN=ITGA6 PE=1 SV=5                     "
"501","m.15314",289,1,2,0,0,1,0,-2.01,-0.2611,1,0.813352,0.936224,"Q9UI42","Carboxypeptidase A4 OS=Homo sapiens GN=CPA4 PE=1 SV=2                     "
"502","m.15316",161,1,3,1,2,2,1,-1.605,-0.3935,1,0.857757,0.929966,NA,NA
"503","m.15323",305,9,11,4,8,6,1,-5.164,-0.6072,1,0.90246,0.913642,"Q8BMF4","Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex mitochondrial OS=Mus musculus GN=Dlat PE=1 SV=2                           "
"504","m.15325",4828,0,1,1,0,2,0,-1.576,-0.2008,1,0.787194,0.938392,"Q9U943","Apolipophorins OS=Locusta migratoria PE=1 SV=2                       "
"505","m.15331",209,7,11,3,2,5,1,1.97,0.2403,0.858774,0.471314,0.942521,"P24367","Peptidyl-prolyl cis-trans isomerase B OS=Gallus gallus GN=PPIB PE=2 SV=1                   "
"506","m.15370",180,11,11,23,26,17,12,2.322,0.8844,0.203268,0.065351,0.925235,"3300831","Beta gamma crystallin isoform 10 (Fragment) OS=Montipora capitata PE=2 SV=1                  "
"507","m.15377",555,18,20,12,17,21,13,2.043,0.417,0.701943,0.320308,0.938856,"P08059","Glucose-6-phosphate isomerase OS=Sus scrofa GN=GPI PE=1 SV=3                     "
"508","m.15388",345,0,0,0,1,1,0,-1.458,-0.1991,1,0.786395,0.938448,"Q5R778","Acyl-CoA dehydrogenase family member 11 OS=Pongo abelii GN=ACAD11 PE=2 SV=2                  "
"509","m.15396",329,3,5,3,4,3,1,-10.417,-1.4518,0.957862,0.951863,0.603762,"Q62651","Delta(35)-Delta(24)-dienoyl-CoA isomerase mitochondrial OS=Rattus norvegicus GN=Ech1 PE=1 SV=2                           "
"510","m.15400",429,6,5,5,4,7,5,-6.499,-0.8528,1,0.929779,0.878618,"Q7ZTY4","Histone-binding protein RBBP7 OS=Danio rerio GN=rbbp7 PE=2 SV=1                    "
"511","m.15409",308,1,1,0,0,1,1,-6.812,-1.0818,1,0.943067,0.816658,"Q9WUK2","Eukaryotic translation initiation factor 4H OS=Mus musculus GN=Eif4h PE=1 SV=3                  "
"512","m.15422",456,1,2,1,1,2,0,-7.035,-0.8868,1,0.932313,0.871662,"O88413","Tubby-related protein 3 OS=Mus musculus GN=Tulp3 PE=1 SV=1                    "
"513","m.15426",1113,5,7,2,3,5,3,-4.904,-0.8578,1,0.930167,0.877635,"Q5RI56","Optineurin OS=Danio rerio GN=optn PE=2 SV=2                      "
"514","m.15449",425,0,0,1,3,2,0,-1.321,-0.1933,1,0.78364,0.938636,"Q6GQ29","Carboxypeptidase Q OS=Xenopus laevis GN=cpq PE=2 SV=1                     "
"515","m.15450",862,0,0,0,0,1,0,-4.368,-0.6813,1,0.912715,0.9054,"Q9QZ81","Protein argonaute-2 OS=Rattus norvegicus GN=Ago2 PE=2 SV=2                     "
"516","m.15457",489,3,3,1,2,2,0,-6.926,-1.2211,1,0.947875,0.755919,"Q8BKZ9","Pyruvate dehydrogenase protein X component mitochondrial OS=Mus musculus GN=Pdhx PE=2 SV=1                           "
"517","m.15462",185,3,3,2,2,3,0,-2.55,-0.395,1,0.858173,0.929881,"Q9C8L4","Persulfide dioxygenase ETHE1 homolog mitochondrial OS=Arabidopsis thaliana GN=GLY3 PE=1 SV=3                           "
"518","m.1547",193,3,3,4,4,4,2,2.16,0.3237,0.791137,0.39869,0.941037,"Q9D8Y0","EF-hand domain-containing protein D2 OS=Mus musculus GN=Efhd2 PE=1 SV=1                   "
"519","m.15471",509,6,8,4,7,4,2,-5.853,-0.756,1,0.921137,0.895242,"P17213","Bactericidal permeability-increasing protein OS=Homo sapiens GN=BPI PE=1 SV=4                    "
"520","m.15484",173,0,1,0,0,0,0,-1.727,-0.2245,1,0.797977,0.937584,"Q5XGA9","N-alpha-acetyltransferase 50 OS=Xenopus tropicalis GN=naa50 PE=2 SV=1                     "
"521","m.15491",328,1,1,0,1,1,0,-4.879,-0.793,1,0.924712,0.889398,"Q9WVA3","Mitotic checkpoint protein BUB3 OS=Mus musculus GN=Bub3 PE=2 SV=2                   "
"522","m.15526",304,3,4,2,3,4,1,-3.889,-0.6159,1,0.903776,0.912758,"Q9CY64","Biliverdin reductase A OS=Mus musculus GN=Blvra PE=2 SV=1                    "
"523","m.15544",155,4,5,1,2,3,0,-6.47,-0.8268,1,0.927677,0.883521,"P80601","Ribonuclease UK114 OS=Capra hircus GN=HRSP12 PE=1 SV=3                     "
"524","m.15573",170,1,0,2,2,0,1,-5.11,-0.8748,1,0.931445,0.874191,"P63100","Calcineurin subunit B type 1 OS=Rattus norvegicus GN=Ppp3r1 PE=1 SV=2                  "
"525","m.15586",275,6,6,6,6,6,5,-3.765,-0.7397,1,0.919443,0.897637,"Q9JJ19","Na(+)/H(+) exchange regulatory cofactor NHE-RF1 OS=Rattus norvegicus GN=Slc9a3r1 PE=1 SV=3                  "
"526","m.1560",548,9,11,9,11,12,5,-1.945,-0.4006,1,0.85971,0.929562,"Q6EE31","T-complex protein 1 subunit theta OS=Gallus gallus GN=CCT8 PE=1 SV=3                  "
"527","m.15618",675,3,3,0,1,2,0,-8.029,-1.1285,1,0.944892,0.798663,"E9Q634","Unconventional myosin-Ie OS=Mus musculus GN=Myo1e PE=1 SV=1                     "
"528","m.15620",573,1,0,0,2,0,0,-5.313,-0.8931,1,0.932757,0.870301,"Q96PQ7","Kelch-like protein 5 OS=Homo sapiens GN=KLHL5 PE=2 SV=3                    "
"529","m.15633",448,46,44,30,37,36,25,-1.199,-0.4585,1,0.874268,0.925956,"P50395","Rab GDP dissociation inhibitor beta OS=Homo sapiens GN=GDI2 PE=1 SV=2                  "
"530","m.15646",189,0,1,1,0,0,0,-3.522,-0.4467,1,0.871489,0.926737,NA,NA
"531","m.15686",206,3,3,3,2,3,2,-10.382,-1.4549,0.956315,0.951868,0.601359,"Q32L92","Calponin-3 OS=Bos taurus GN=CNN3 PE=2 SV=1                      "
"532","m.1569",147,1,2,0,0,0,0,-4.999,-0.7633,1,0.921871,0.894135,"O43447","Peptidyl-prolyl cis-trans isomerase H OS=Homo sapiens GN=PPIH PE=1 SV=1                   "
"533","m.15693",310,6,4,4,6,3,4,-10.608,-1.7394,0.733585,0.946655,0.370248,"Q7ZXQ9","Drebrin-like protein A OS=Xenopus laevis GN=dbnl-a PE=2 SV=1                    "
"534","m.15700",399,6,5,4,5,5,3,-5.253,-0.9521,1,0.936568,0.856359,NA,NA
"535","m.15722",235,21,17,12,9,17,11,-6.821,-1.7857,0.691195,0.94509,0.333853,"Q8MI17","Retinal dehydrogenase 1 OS=Oryctolagus cuniculus GN=ALDH1A1 PE=2 SV=1                    "
"536","m.15724",695,2,3,3,2,4,1,-4.81,-0.662,1,0.910242,0.907708,"Q14974","Importin subunit beta-1 OS=Homo sapiens GN=KPNB1 PE=1 SV=2                    "
"537","m.15750",815,1,1,0,0,1,0,4.296,0.4944,0.619069,0.260193,0.936768,NA,NA
"538","m.15756",276,2,3,0,0,0,0,-4.713,-0.6053,1,0.902169,0.913833,"Q99NB1","Acetyl-coenzyme A synthetase 2-like mitochondrial OS=Mus musculus GN=Acss1 PE=1 SV=1                           "
"539","m.1576",513,7,7,6,7,7,5,-3.325,-0.6807,1,0.91264,0.905473,"A6H584","Collagen alpha-5(VI) chain OS=Mus musculus GN=Col6a5 PE=1 SV=3                    "
"540","m.15763",343,0,2,0,1,0,0,-4.298,-0.7677,1,0.922307,0.893457,"O75600","2-amino-3-ketobutyrate coenzyme A ligase mitochondrial OS=Homo sapiens GN=GCAT PE=1 SV=1                           "
"541","m.15764",225,4,4,2,2,5,3,-2.562,-0.2946,1,0.826155,0.934851,"O55012","Phosphatidylinositol-binding clathrin assembly protein OS=Rattus norvegicus GN=Picalm PE=1 SV=1                   "
"542","m.15778",129,3,1,0,0,1,0,-6.18,-1.1236,1,0.944712,0.800656,"Q9TWL9","Conodipine-M alpha chain OS=Conus magus PE=1 SV=2                     "
"543","m.15779",427,1,1,0,1,1,0,-4.675,-0.5509,1,0.893133,0.918893,"P81274","G-protein-signaling modulator 2 OS=Homo sapiens GN=GPSM2 PE=1 SV=3                    "
"544","m.15803",206,3,3,1,1,2,0,-4.887,-0.7131,1,0.916512,0.901325,"P00491","Purine nucleoside phosphorylase OS=Homo sapiens GN=PNP PE=1 SV=2                    "
"545","m.1582",284,2,2,2,2,2,1,-4.484,-0.6797,1,0.912515,0.905596,"P41044","Calbindin-32 OS=Drosophila melanogaster GN=Cbp53E PE=2 SV=1                      "
"546","m.15822",319,1,2,0,0,1,0,-7.261,-1.0853,1,0.943212,0.815384,"3277618","Predicted protein OS=Nematostella vectensis GN=v1g244535 PE=4 SV=1                     "
"547","m.1583",327,6,6,3,5,6,3,-2.613,-0.2851,1,0.822642,0.935253,"P56839","Phosphoenolpyruvate phosphomutase OS=Mytilus edulis PE=1 SV=3                      "
"548","m.15831",119,3,6,0,1,3,1,-4.356,-0.6352,1,0.906584,0.910719,NA,NA
"549","m.15837",260,1,1,0,0,1,0,0.394,0.0644,0.957094,0.618837,0.94355,NA,NA
"550","m.15839",183,6,6,6,6,7,4,-5.157,-0.9355,1,0.935557,0.86051,"Q9CQC9","GTP-binding protein SAR1b OS=Mus musculus GN=Sar1b PE=1 SV=1                    "
"551","m.15850",195,1,1,0,1,1,0,-4.921,-0.7981,1,0.925177,0.888545,"Q5ZI78","Tumor necrosis factor alpha-induced protein 8 OS=Gallus gallus GN=TNFAIP8 PE=2 SV=1                 "
"552","m.15857",420,4,4,3,3,4,1,-4.715,-0.7422,1,0.919708,0.897277,"Q6NZ09","Proteasomal ubiquitin receptor ADRM1 OS=Danio rerio GN=adrm1b PE=1 SV=1                   "
"553","m.15859",410,6,5,3,5,6,5,-5.801,-0.5129,1,0.885959,0.922012,"P46471","26S protease regulatory subunit 7 OS=Mus musculus GN=Psmc2 PE=1 SV=5                  "
"554","m.15862",387,1,2,0,0,0,0,1.2,0.2012,0.885953,0.505315,0.94302,"O88809","Neuronal migration protein doublecortin OS=Mus musculus GN=Dcx PE=1 SV=1                   "
"555","m.15899",456,4,4,2,1,1,1,-13.253,-1.6249,0.836709,0.949918,0.463469,"Q8CE50","Sorting nexin-30 OS=Mus musculus GN=Snx30 PE=2 SV=1                     "
"556","m.1592",810,2,3,1,1,2,1,-10.427,-1.5071,0.926403,0.951724,0.560037,"Q2MHE4","Serine/threonine-protein kinase HT1 OS=Arabidopsis thaliana GN=HT1 PE=1 SV=1                    "
"557","m.15923",2429,25,32,6,8,13,5,-7.918,-1.4603,0.953547,0.951873,0.597157,"P01267","Thyroglobulin OS=Bos taurus GN=TG PE=1 SV=1                      "
"558","m.15941",522,1,1,0,1,2,1,-9.535,-1.965,0.536903,0.938836,0.205758,"Q64676","2-hydroxyacylsphingosine 1-beta-galactosyltransferase OS=Mus musculus GN=Ugt8 PE=2 SV=2                     "
"559","m.15962",187,0,0,0,0,1,0,2.584,0.4053,0.713818,0.329843,0.939153,"Q9BZM1","Group XIIA secretory phospholipase A2 OS=Homo sapiens GN=PLA2G12A PE=1 SV=1                  "
