"","Protein","Len","S0","S0.1","S1","S1.1","S1.2","S1.3","LogFoldChange","Zstatistic","fdr","FDRup","FDRdown","UniprotID","DEFLINE"
"500","m.15290",959,8,8,8,10,9,4,-6.48,-0.7899,0.99955,0.933162,0.802357,"Q5ZIA5","Coatomer subunit beta OS=Gallus gallus GN=COPB1 PE=2 SV=1                    "
"501","m.153",398,2,2,3,2,2,0,-7.288,-1.5261,0.757564,0.940557,0.374172,"B2GUE2","Leucine-rich repeat flightless-interacting protein 2 OS=Xenopus tropicalis GN=lrrfip2 PE=2 SV=1                  "
"502","m.1530",391,4,8,6,9,6,1,-6.557,-1.3115,0.902088,0.948819,0.538156,"O93429","Serotransferrin OS=Paralichthys olivaceus GN=tf PE=2 SV=1                      "
"503","m.15306",507,0,1,0,1,1,0,-9.544,-1.2911,0.911762,0.949235,0.552856,"P23229","Integrin alpha-6 OS=Homo sapiens GN=ITGA6 PE=1 SV=5                     "
"504","m.15314",289,1,2,1,1,1,0,-5.836,-1.0153,0.987818,0.947029,0.718348,"Q9UI42","Carboxypeptidase A4 OS=Homo sapiens GN=CPA4 PE=1 SV=2                     "
"505","m.15316",161,1,3,3,2,2,1,-1.181,-0.1388,0.992459,0.754032,0.888835,NA,NA
"506","m.15323",305,9,11,8,9,6,1,-11.12,-1.849,0.440242,0.920647,0.157116,"Q8BMF4","Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex mitochondrial OS=Mus musculus GN=Dlat PE=1 SV=2                           "
"507","m.15325",4828,0,1,1,1,2,0,-11.055,-1.9387,0.351811,0.915071,0.114312,"Q9U943","Apolipophorins OS=Locusta migratoria PE=1 SV=2                       "
"508","m.15331",209,7,11,7,8,5,1,-7.046,-1.4955,0.782954,0.94211,0.397856,"P24367","Peptidyl-prolyl cis-trans isomerase B OS=Gallus gallus GN=PPIB PE=2 SV=1                   "
"509","m.15370",180,11,11,21,15,17,12,-7.797,-1.1522,0.961511,0.950033,0.644678,"3300831","Beta gamma crystallin isoform 10 (Fragment) OS=Montipora capitata PE=2 SV=1                  "
"510","m.15377",555,18,20,21,21,21,13,3.595,1.6423,0.001147,0.000249,0.873286,"P08059","Glucose-6-phosphate isomerase OS=Sus scrofa GN=GPI PE=1 SV=3                     "
"511","m.15388",345,0,0,1,1,1,0,-9.201,-1.3313,0.892056,0.948346,0.52365,"Q5R778","Acyl-CoA dehydrogenase family member 11 OS=Pongo abelii GN=ACAD11 PE=2 SV=2                  "
"512","m.15396",329,3,5,3,4,3,1,-6.333,-1.1099,0.971756,0.949523,0.669329,"Q62651","Delta(35)-Delta(24)-dienoyl-CoA isomerase mitochondrial OS=Rattus norvegicus GN=Ech1 PE=1 SV=2                           "
"513","m.15400",429,6,5,6,7,7,5,1.348,0.3114,0.742625,0.392037,0.891283,"Q7ZTY4","Histone-binding protein RBBP7 OS=Danio rerio GN=rbbp7 PE=2 SV=1                    "
"514","m.15409",308,1,1,1,1,1,1,-4.385,-0.6554,1,0.918474,0.834293,"Q9WUK2","Eukaryotic translation initiation factor 4H OS=Mus musculus GN=Eif4h PE=1 SV=3                  "
"515","m.15422",456,1,2,1,1,2,0,-9.301,-1.6292,0.662714,0.934675,0.296648,"O88413","Tubby-related protein 3 OS=Mus musculus GN=Tulp3 PE=1 SV=1                    "
"516","m.15426",1113,5,7,6,7,5,3,-6.766,-1.3739,0.868249,0.94711,0.491757,"Q5RI56","Optineurin OS=Danio rerio GN=optn PE=2 SV=2                      "
"517","m.15449",425,0,0,2,2,2,0,-11.179,-1.3054,0.90505,0.948951,0.542579,"Q6GQ29","Carboxypeptidase Q OS=Xenopus laevis GN=cpq PE=2 SV=1                     "
"518","m.15450",862,0,0,0,0,1,0,-7.2,-0.9364,0.995164,0.943482,0.75278,"Q9QZ81","Protein argonaute-2 OS=Rattus norvegicus GN=Ago2 PE=2 SV=2                     "
"519","m.15457",489,3,3,2,2,2,0,-5.165,-1.0813,0.977559,0.948968,0.685046,"Q8BKZ9","Pyruvate dehydrogenase protein X component mitochondrial OS=Mus musculus GN=Pdhx PE=2 SV=1                           "
"520","m.15462",185,3,3,4,4,3,0,-3.274,-0.6051,1,0.911274,0.843614,"Q9C8L4","Persulfide dioxygenase ETHE1 homolog mitochondrial OS=Arabidopsis thaliana GN=GLY3 PE=1 SV=3                           "
"521","m.1547",193,3,3,4,4,4,2,-1.452,-0.2311,1,0.804077,0.884028,"Q9D8Y0","EF-hand domain-containing protein D2 OS=Mus musculus GN=Efhd2 PE=1 SV=1                   "
"522","m.15471",509,6,8,7,6,4,2,2.854,0.576,0.486746,0.178192,0.886094,"P17213","Bactericidal permeability-increasing protein OS=Homo sapiens GN=BPI PE=1 SV=4                    "
"523","m.15484",173,0,1,0,1,0,0,-3.594,-0.5764,1,0.906651,0.848396,"Q5XGA9","N-alpha-acetyltransferase 50 OS=Xenopus tropicalis GN=naa50 PE=2 SV=1                     "
"524","m.15491",328,1,1,1,0,1,0,-4.725,-0.578,1,0.906919,0.848139,"Q9WVA3","Mitotic checkpoint protein BUB3 OS=Mus musculus GN=Bub3 PE=2 SV=2                   "
"525","m.15526",304,3,4,4,4,4,1,-5.125,-1.4095,0.84595,0.945861,0.464549,"Q9CY64","Biliverdin reductase A OS=Mus musculus GN=Blvra PE=2 SV=1                    "
"526","m.15544",155,4,5,4,4,3,0,-1.531,-0.2614,1,0.817905,0.882114,"P80601","Ribonuclease UK114 OS=Capra hircus GN=HRSP12 PE=1 SV=3                     "
"527","m.15573",170,1,0,2,1,0,1,-1.594,-0.2676,1,0.820586,0.8817,"P63100","Calcineurin subunit B type 1 OS=Rattus norvegicus GN=Ppp3r1 PE=1 SV=2                  "
"528","m.15586",275,6,6,8,6,6,5,-3.812,-0.769,0.999709,0.931252,0.808077,"Q9JJ19","Na(+)/H(+) exchange regulatory cofactor NHE-RF1 OS=Rattus norvegicus GN=Slc9a3r1 PE=1 SV=3                  "
"529","m.1560",548,9,11,7,7,12,5,-2.879,-0.2666,1,0.820157,0.881767,"Q6EE31","T-complex protein 1 subunit theta OS=Gallus gallus GN=CCT8 PE=1 SV=3                  "
"530","m.15618",675,3,3,2,1,2,0,-6.495,-0.9827,0.991436,0.945727,0.733274,"E9Q634","Unconventional myosin-Ie OS=Mus musculus GN=Myo1e PE=1 SV=1                     "
"531","m.15620",573,1,0,1,1,0,0,-9.251,-1.3629,0.874697,0.947457,0.500071,"Q96PQ7","Kelch-like protein 5 OS=Homo sapiens GN=KLHL5 PE=2 SV=3                    "
"532","m.15633",448,46,44,42,43,36,25,-4.845,-1.3538,0.879868,0.94773,0.50691,"P50395","Rab GDP dissociation inhibitor beta OS=Homo sapiens GN=GDI2 PE=1 SV=2                  "
"533","m.15646",189,0,1,1,0,0,0,-1.568,-0.2447,1,0.810435,0.88319,NA,NA
"534","m.1567",309,0,0,1,0,0,0,-6.139,-1.2803,0.916618,0.949426,0.560529,"B3S3D5","DDRGK domain-containing protein 1 OS=Trichoplax adhaerens GN=TRIADDRAFT_58679 PE=3 SV=1                   "
"535","m.15686",206,3,3,4,3,3,2,-4.252,-0.8174,0.999254,0.935496,0.794353,"Q32L92","Calponin-3 OS=Bos taurus GN=CNN3 PE=2 SV=1                      "
"536","m.1569",147,1,2,0,0,0,0,0.416,0.0522,0.918866,0.618907,0.893298,"O43447","Peptidyl-prolyl cis-trans isomerase H OS=Homo sapiens GN=PPIH PE=1 SV=1                   "
"537","m.15693",310,6,4,7,5,3,4,-3.573,-0.4993,1,0.892048,0.859546,"Q7ZXQ9","Drebrin-like protein A OS=Xenopus laevis GN=dbnl-a PE=2 SV=1                    "
"538","m.15700",399,6,5,6,5,5,3,-2.181,-0.4111,1,0.870552,0.869718,NA,NA
"539","m.15722",235,21,17,17,21,17,11,0.813,0.1892,0.835435,0.502326,0.892971,"Q8MI17","Retinal dehydrogenase 1 OS=Oryctolagus cuniculus GN=ALDH1A1 PE=2 SV=1                    "
"540","m.15724",695,2,3,5,2,4,1,-7.095,-0.9446,0.994614,0.943914,0.749468,"Q14974","Importin subunit beta-1 OS=Homo sapiens GN=KPNB1 PE=1 SV=2                    "
"541","m.15750",815,1,1,0,1,1,0,-8.511,-1.4322,0.830566,0.944967,0.447021,NA,NA
"542","m.15756",276,2,3,1,0,0,0,-5.653,-1.0246,0.986619,0.947358,0.713906,"Q99NB1","Acetyl-coenzyme A synthetase 2-like mitochondrial OS=Mus musculus GN=Acss1 PE=1 SV=1                           "
"543","m.1576",513,7,7,7,6,7,5,-4.16,-0.6797,1,0.921583,0.829323,"A6H584","Collagen alpha-5(VI) chain OS=Mus musculus GN=Col6a5 PE=1 SV=3                    "
"544","m.15763",343,0,2,2,2,0,0,-1.329,-0.2105,1,0.793957,0.885234,"O75600","2-amino-3-ketobutyrate coenzyme A ligase mitochondrial OS=Homo sapiens GN=GCAT PE=1 SV=1                           "
"545","m.15764",225,4,4,4,4,5,3,-8.307,-1.4827,0.793128,0.942729,0.407799,"O55012","Phosphatidylinositol-binding clathrin assembly protein OS=Rattus norvegicus GN=Picalm PE=1 SV=1                   "
"546","m.15778",129,3,1,2,1,1,0,0.678,0.1127,0.884753,0.568947,0.893426,"Q9TWL9","Conodipine-M alpha chain OS=Conus magus PE=1 SV=2                     "
"547","m.15779",427,1,1,0,1,1,0,-4.475,-0.6375,1,0.916035,0.837754,"P81274","G-protein-signaling modulator 2 OS=Homo sapiens GN=GPSM2 PE=1 SV=3                    "
"548","m.15803",206,3,3,3,1,2,0,-3.853,-0.6402,1,0.916411,0.837242,"P00491","Purine nucleoside phosphorylase OS=Homo sapiens GN=PNP PE=1 SV=2                    "
"549","m.1582",284,2,2,2,2,2,1,-7.586,-1.3976,0.85365,0.946299,0.473689,"P41044","Calbindin-32 OS=Drosophila melanogaster GN=Cbp53E PE=2 SV=1                      "
"550","m.15822",319,1,2,0,1,1,0,-6.653,-1.1842,0.952346,0.950179,0.624946,"3277618","Predicted protein OS=Nematostella vectensis GN=v1g244535 PE=4 SV=1                     "
"551","m.1583",327,6,6,5,7,6,3,-3.574,-0.4133,1,0.871161,0.869493,"P56839","Phosphoenolpyruvate phosphomutase OS=Mytilus edulis PE=1 SV=3                      "
"552","m.15831",119,3,6,6,2,3,1,-0.338,-0.0604,0.969077,0.70324,0.891521,NA,NA
"553","m.15837",260,1,1,1,1,1,0,-4.747,-0.5535,1,0.902664,0.851955,NA,NA
"554","m.15839",183,6,6,5,6,7,4,-10.963,-1.4918,0.785925,0.942291,0.400728,"Q9CQC9","GTP-binding protein SAR1b OS=Mus musculus GN=Sar1b PE=1 SV=1                    "
"555","m.15850",195,1,1,1,1,1,0,-5.131,-0.9942,0.99026,0.946212,0.728123,"Q5ZI78","Tumor necrosis factor alpha-induced protein 8 OS=Gallus gallus GN=TNFAIP8 PE=2 SV=1                 "
"556","m.15857",420,4,4,3,6,4,1,3.08,0.3578,0.70267,0.350505,0.890452,"Q6NZ09","Proteasomal ubiquitin receptor ADRM1 OS=Danio rerio GN=adrm1b PE=1 SV=1                   "
"557","m.15859",410,6,5,7,5,6,5,-1.717,-0.3178,1,0.840566,0.878059,"P46471","26S protease regulatory subunit 7 OS=Mus musculus GN=Psmc2 PE=1 SV=5                  "
"558","m.15862",387,1,2,0,0,0,0,-7.63,-1.3172,0.899268,0.948689,0.534003,"O88809","Neuronal migration protein doublecortin OS=Mus musculus GN=Dcx PE=1 SV=1                   "
"559","m.15899",456,4,4,3,2,1,1,-6.883,-1.1096,0.971821,0.949518,0.669497,"Q8CE50","Sorting nexin-30 OS=Mus musculus GN=Snx30 PE=2 SV=1                     "
"560","m.1592",810,2,3,1,3,2,1,-4.002,-0.6024,1,0.910856,0.844079,"Q2MHE4","Serine/threonine-protein kinase HT1 OS=Arabidopsis thaliana GN=HT1 PE=1 SV=1                    "
"561","m.15923",2429,25,32,22,16,13,5,-2.624,-0.7563,0.999794,0.93003,0.811407,"P01267","Thyroglobulin OS=Bos taurus GN=TG PE=1 SV=1                      "
"562","m.15941",522,1,1,1,2,2,1,-3.114,-0.5646,1,0.904631,0.850257,"Q64676","2-hydroxyacylsphingosine 1-beta-galactosyltransferase OS=Mus musculus GN=Ugt8 PE=2 SV=2                     "
"563","m.15962",187,0,0,0,0,1,0,-4.876,-0.7629,0.999747,0.930671,0.80969,"Q9BZM1","Group XIIA secretory phospholipase A2 OS=Homo sapiens GN=PLA2G12A PE=1 SV=1                  "
"564","m.1600",347,0,0,0,1,0,0,-1.206,-0.1959,0.999999,0.786414,0.886044,"B4EUF0","5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase OS=Proteus mirabilis (strain HI4320) GN=mtnN PE=3 SV=1                   "
"565","m.16002",356,0,1,0,0,0,0,-6.424,-0.9835,0.991355,0.945762,0.73292,"P10079","Fibropellin-1 OS=Strongylocentrotus purpuratus GN=EGF1 PE=1 SV=2                      "
"566","m.16005",488,2,2,2,2,3,4,-9.252,-1.686,0.60622,0.931135,0.256524,"Q9TU32","Protein ERGIC-53 OS=Chlorocebus aethiops GN=LMAN1 PE=2 SV=1                     "
"567","m.16008",262,2,3,3,4,4,3,-3.174,-0.4759,1,0.886896,0.862491,"3286479","Predicted protein OS=Nematostella vectensis GN=v1g222210 PE=4 SV=1                     "
"568","m.16009",808,2,3,3,3,2,2,-6.254,-1.134,0.966169,0.949859,0.655487,"Q61789","Laminin subunit alpha-3 OS=Mus musculus GN=Lama3 PE=1 SV=4                    "
"569","m.16029",467,0,1,1,1,2,0,-8.182,-1.0578,0.981693,0.948384,0.697379,"Q9QZB7","Actin-related protein 10 OS=Mus musculus GN=Actr10 PE=1 SV=2                    "
"570","m.16036",305,2,2,5,3,4,3,-1.253,-0.1459,0.994087,0.75828,0.888526,"3663538","Putative uncharacterized protein OS=Branchiostoma floridae GN=BRAFLDRAFT_63863 PE=4 SV=1                    "
"571","m.16060",768,1,1,2,2,2,0,-7.219,-1.3608,0.8759,0.947521,0.501653,"Q29122","Unconventional myosin-VI OS=Sus scrofa GN=MYO6 PE=1 SV=1                     "
"572","m.16090",446,23,28,19,21,14,8,-5.026,-2.0489,0.251855,0.908664,0.073795,"O61491","Flotillin-1 OS=Drosophila melanogaster GN=Flo-1 PE=2 SV=1                      "
"573","m.16099",216,0,0,0,0,0,1,-3.757,-0.5163,1,0.895568,0.857284,NA,NA
"574","m.16119",234,1,1,2,2,1,0,-7.754,-1.0283,0.986121,0.947484,0.712116,"Q5RA81","GrpE protein homolog 1 mitochondrial OS=Pongo abelii GN=GRPEL1 PE=2 SV=1                           "
"575","m.16132",345,3,2,3,1,2,1,-6.046,-0.8581,0.998511,0.9386,0.781449,"Q8BW96","Calcium/calmodulin-dependent protein kinase type 1D OS=Mus musculus GN=Camk1d PE=1 SV=2                  "
"576","m.16180",508,1,3,2,2,2,1,-4.801,-0.8884,0.997573,0.940654,0.770976,"Q0IIF7","Ubiquitin carboxyl-terminal hydrolase 14 OS=Bos taurus GN=USP14 PE=2 SV=3                   "
"577","m.16211",276,1,1,1,1,0,0,-5.613,-0.8841,0.997729,0.940376,0.772509,"Q5E9C0","Ras suppressor protein 1 OS=Bos taurus GN=RSU1 PE=2 SV=1                   "
"578","m.16222",296,2,1,1,1,1,0,-5.165,-1.0006,0.989555,0.94647,0.725202,"A6QLU1","Glycerol-3-phosphate dehydrogenase mitochondrial OS=Bos taurus GN=GPD2 PE=2 SV=1                           "
"579","m.16226",279,4,3,2,2,1,1,-5.823,-0.9228,0.995982,0.942733,0.758141,"P33450","Cadherin-related tumor suppressor OS=Drosophila melanogaster GN=ft PE=1 SV=3                    "
"580","m.16233",161,6,7,6,6,9,2,-2.592,-0.3292,1,0.8447,0.877155,NA,NA
"581","m.16246",388,4,6,3,1,3,1,-4.699,-0.6715,1,0.920559,0.831036,"Q91WU5","Arsenite methyltransferase OS=Mus musculus GN=As3mt PE=2 SV=2                     "
"582","m.16258",131,0,1,1,0,0,0,0.866,0.1648,0.851897,0.523912,0.89318,"Q923G2","DNA-directed RNA polymerases I II and III subunit RPABC3 OS=Mus musculus GN=Polr2h PE=2 SV=3                           "
"583","m.1626",326,7,7,8,5,5,3,-9.982,-1.9565,0.334848,0.914,0.10688,"Q32LM2","Small glutamine-rich tetratricopeptide repeat-containing protein alpha OS=Bos taurus GN=SGTA PE=2 SV=1                 "
"584","m.16276",140,0,0,1,0,0,0,-4.975,-0.6108,1,0.912145,0.842619,"P20007","Phosphoenolpyruvate carboxykinase [GTP] OS=Drosophila melanogaster GN=Pepck PE=2 SV=2                    "
"585","m.16281",177,1,1,1,1,1,0,-5.424,-0.6973,1,0.923698,0.825519,"O95881","Thioredoxin domain-containing protein 12 OS=Homo sapiens GN=TXNDC12 PE=1 SV=1                   "
"586","m.16282",297,1,3,2,2,2,0,-8.494,-0.9095,0.996672,0.941961,0.763225,"Q9D1D6","Collagen triple helix repeat-containing protein 1 OS=Mus musculus GN=Cthrc1 PE=2 SV=2                 "
"587","m.16303",320,0,1,0,0,0,0,-3.956,-0.6143,1,0.912673,0.842001,"Q9HBA9","Putative N-acetylated-alpha-linked acidic dipeptidase OS=Homo sapiens GN=FOLH1B PE=2 SV=1                   "
"588","m.16309",388,2,5,4,3,2,2,-8.893,-1.7968,0.493169,0.923995,0.186073,"Q5RBM6","Beta-ureidopropionase OS=Pongo abelii GN=UPB1 PE=2 SV=1                      "
"589","m.16319",224,1,1,1,0,1,0,-6.881,-1.0597,0.981378,0.948435,0.696401,"Q6AYQ8","Acylpyruvase FAHD1 mitochondrial OS=Rattus norvegicus GN=Fahd1 PE=2 SV=1                           "
"590","m.16351",226,8,12,9,8,10,6,-5.031,-0.9719,0.992442,0.945245,0.738,"P52301","GTP-binding nuclear protein Ran OS=Xenopus laevis GN=ran PE=1 SV=2                   "
"591","m.16371",297,3,2,2,2,2,2,-5.624,-1.0892,0.976043,0.949138,0.680782,"P53111","NADPH-dependent aldehyde reductase ARI1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=ARI1 PE=1 SV=1              "
"592","m.16396",363,0,0,1,0,0,1,-1.528,-0.2815,1,0.826421,0.880745,"Q8WVB3","Hexosaminidase D OS=Homo sapiens GN=HEXDC PE=2 SV=3                     "
"593","m.16423",301,0,1,2,2,1,0,-7.196,-1.4025,0.850509,0.946121,0.46993,"Q8NUV9","Uncharacterized oxidoreductase MW2403 OS=Staphylococcus aureus (strain MW2) GN=MW2403 PE=3 SV=1                  "
"594","m.16425",264,1,1,1,1,1,0,-4.326,-0.7508,0.999825,0.929487,0.812815,"Q5RID7","Sorting nexin-17 OS=Danio rerio GN=snx17 PE=2 SV=1                     "
"595","m.16446",276,1,2,1,1,0,0,-0.759,-0.1428,0.993387,0.756433,0.888662,"Q9JHW2","Omega-amidase NIT2 OS=Mus musculus GN=Nit2 PE=1 SV=1                     "
"596","m.16449",935,11,10,12,12,12,3,-6.799,-1.1548,0.960812,0.950053,0.643109,"O55029","Coatomer subunit beta' OS=Mus musculus GN=Copb2 PE=2 SV=2                    "
"597","m.16461",147,1,0,0,0,0,0,-10.005,-1.0912,0.975648,0.949179,0.679693,"Q4I963","Cofilin OS=Gibberella zeae (strain PH-1 / ATCC MYA-4620 / FGSC 9075 / NRRL 31084) GN=COF1 PE=3 SV=2           "
"598","m.16465",273,0,1,0,0,0,0,-2.893,-0.4511,1,0.881019,0.865412,"Q91XA9","Acidic mammalian chitinase OS=Mus musculus GN=Chia PE=1 SV=2                    "
"599","m.16490",518,0,0,1,0,1,0,-1.373,-0.2419,1,0.809147,0.883366,"Q61555","Fibrillin-2 OS=Mus musculus GN=Fbn2 PE=1 SV=2                      "
"600","m.1652",495,30,30,25,28,26,11,1.97,0.3997,0.664382,0.313901,0.88965,"Q8JFV8","Synaptic vesicle membrane protein VAT-1 homolog OS=Danio rerio GN=vat1 PE=2 SV=1                 "
"601","m.16526",293,3,2,3,1,1,0,-11.067,-2.0247,0.272614,0.910023,0.081593,"Q9Y2S2","Lambda-crystallin homolog OS=Homo sapiens GN=CRYL1 PE=1 SV=3                     "
"602","m.16548",260,0,1,0,0,0,0,-3.87,-0.6365,1,0.915895,0.837943,"Q92673","Sortilin-related receptor OS=Homo sapiens GN=SORL1 PE=1 SV=2                     "
"603","m.1655",411,2,3,3,3,4,0,-5.393,-0.7334,0.99995,0.927705,0.817142,"Q90744","Alpha-N-acetylgalactosaminidase OS=Gallus gallus GN=NAGA PE=1 SV=1                      "
"604","m.16552",236,1,1,0,1,0,0,-5.676,-0.5797,1,0.907203,0.847864,"3273425","Predicted protein OS=Nematostella vectensis GN=v1g242207 PE=4 SV=1                     "
"605","m.16570",215,1,2,1,1,1,0,-3.991,-0.6704,1,0.920419,0.831263,"Q9R016","Baculoviral IAP repeat-containing protein 1e OS=Mus musculus GN=Naip5 PE=1 SV=2                  "
"606","m.16591",233,3,2,3,3,3,2,-0.086,-0.009,0.94846,0.666286,0.89261,NA,NA
"607","m.16598",409,0,2,2,2,2,0,-8.526,-1.4362,0.827762,0.944802,0.443923,"A7S338","Lissencephaly-1 homolog OS=Nematostella vectensis GN=v1g242515 PE=3 SV=1                     "
"608","m.166",168,3,1,1,1,1,0,-1.387,-0.1911,0.999999,0.783866,0.886303,"P42577","Soma ferritin OS=Lymnaea stagnalis PE=2 SV=2                      "
"609","m.1664",421,0,1,1,1,1,0,-5.508,-0.7772,0.99965,0.932016,0.805869,"P35659","Protein DEK OS=Homo sapiens GN=DEK PE=1 SV=1                     "
"610","m.16651",319,2,3,2,2,2,1,-6.977,-0.9675,0.992827,0.945041,0.739895,"Q5M8W9","4-hydroxy-2-oxoglutarate aldolase mitochondrial OS=Xenopus tropicalis GN=hoga1 PE=2 SV=2                           "
"611","m.16676",336,2,3,2,3,2,1,2.067,0.2825,0.766178,0.418187,0.891759,"Q3URF8","BTB/POZ domain-containing protein KCTD21 OS=Mus musculus GN=Kctd21 PE=2 SV=1                   "
"612","m.16692",411,10,14,11,12,8,4,-0.082,-0.0155,0.951289,0.671109,0.892499,"Q8BWT1","3-ketoacyl-CoA thiolase mitochondrial OS=Mus musculus GN=Acaa2 PE=1 SV=3                           "
"613","m.16730",536,1,1,0,0,1,0,-3.9,-0.4638,1,0.884084,0.863941,"O60524","Nuclear export mediator factor NEMF OS=Homo sapiens GN=NEMF PE=1 SV=4                  "
"614","m.16736",134,2,3,2,3,1,0,-7.461,-1.4488,0.818745,0.944268,0.434148,NA,NA
"615","m.1680",375,2,4,2,2,2,1,-0.902,-0.2038,0.999999,0.790535,0.88561,"Q4QRK0","Methionine aminopeptidase 1 OS=Danio rerio GN=metap1 PE=2 SV=2                    "
"616","m.16813",293,0,2,1,1,1,0,-4.842,-0.853,0.998635,0.938233,0.783138,"Q26630","33 kDa inner dynein arm light chain axonemal OS=Strongylocentrotus purpuratus PE=1 SV=1                           "
"617","m.1685",362,0,1,0,1,1,1,-7.867,-1.3435,0.885553,0.948022,0.514605,"Q12904","Aminoacyl tRNA synthase complex-interacting multifunctional protein 1 OS=Homo sapiens GN=AIMP1 PE=1 SV=2                "
"618","m.16859",1199,2,3,2,2,5,1,-3.561,-0.4049,1,0.868812,0.870343,"Q8WWN9","Interactor protein for cytohesin exchange factors 1 OS=Homo sapiens GN=IPCEF1 PE=1 SV=1                "
"619","m.16861",197,0,1,0,1,0,0,-5.614,-0.7515,0.999823,0.929556,0.812637,NA,NA
"620","m.16863",391,0,1,1,0,0,0,-8.8,-1.699,0.59306,0.930307,0.247686,"Q7ZVK4","Vacuolar protein-sorting-associated protein 36 OS=Danio rerio GN=vps36 PE=2 SV=1                   "
"621","m.16864",208,0,0,1,2,1,1,-2.694,-0.3766,1,0.86044,0.873063,"Q9ULC4","Malignant T-cell-amplified sequence 1 OS=Homo sapiens GN=MCTS1 PE=1 SV=1                   "
"622","m.1688",655,4,7,2,3,5,2,-6.481,-1.4712,0.802041,0.943267,0.416739,"Q66HG5","Transmembrane 9 superfamily member 2 OS=Rattus norvegicus GN=Tm9sf2 PE=2 SV=1                  "
"623","m.16887",302,0,0,0,0,0,1,-3.017,-0.3557,1,0.853778,0.874936,"O75643","U5 small nuclear ribonucleoprotein 200 kDa helicase OS=Homo sapiens GN=SNRNP200 PE=1 SV=2                "
"624","m.16910",2217,21,24,15,16,17,8,-14.369,-2.1446,0.178867,0.903575,0.048455,"A6NMZ7","Collagen alpha-6(VI) chain OS=Homo sapiens GN=COL6A6 PE=1 SV=2                    "
"625","m.16923",260,2,1,0,0,0,0,-8.069,-1.1201,0.969472,0.949679,0.663537,"Q5RBR7","Acyl-protein thioesterase 1 OS=Pongo abelii GN=LYPLA1 PE=2 SV=1                    "
"626","m.16994",221,9,10,10,15,15,8,-3.248,-0.6409,1,0.916508,0.837109,"O18598","Glutathione S-transferase OS=Blattella germanica PE=1 SV=3                      "
"627","m.16997",579,38,44,37,33,36,15,2.919,1.2102,0.03308,0.005841,0.877026,"P09010","Lamin-L(I) OS=Xenopus laevis PE=2 SV=1                       "
"628","m.17002",969,1,2,1,2,3,1,-5.746,-0.918,0.996241,0.942459,0.759994,"P31696","Agrin OS=Gallus gallus GN=AGRN PE=1 SV=3                      "
"629","m.17007",211,1,1,3,2,2,0,-5.172,-0.6713,1,0.920533,0.831077,"3276285","Predicted protein OS=Nematostella vectensis GN=v1g208975 PE=4 SV=1                     "
"630","m.17032",119,4,4,2,1,1,0,-4.414,-0.6026,1,0.910887,0.844045,"Q6GPY0","Mitochondrial import inner membrane translocase subunit Tim13-A OS=Xenopus laevis GN=timm13-a PE=3 SV=2                "
"631","m.1706",388,2,1,2,2,2,0,-0.581,-0.1003,0.982209,0.729966,0.890316,"A0M8U6","Testin OS=Canis familiaris GN=TES PE=3 SV=1                      "
"632","m.17099",205,3,4,4,4,3,1,-3.321,-0.532,1,0.898661,0.855101,"P49189","4-trimethylaminobutyraldehyde dehydrogenase OS=Homo sapiens GN=ALDH9A1 PE=1 SV=3                     "
"633","m.171",2522,0,1,2,1,0,1,-6.113,-1.0395,0.984536,0.947848,0.706618,"Q91VW5","Golgin subfamily A member 4 OS=Mus musculus GN=Golga4 PE=1 SV=2                  "
"634","m.17101",439,8,10,6,10,8,6,-0.811,-0.1793,0.999999,0.777452,0.886922,"Q5ZMP6","AP-2 complex subunit mu OS=Gallus gallus GN=AP2M1 PE=2 SV=1                   "
"635","m.17110",253,1,3,0,1,1,0,-8.053,-1.1743,0.955317,0.950156,0.631148,"Q50457","Rhamnosyl O-methyltransferase OS=Mycobacterium tuberculosis GN=Rv2959c PE=1 SV=1                     "
"636","m.17128",1219,2,2,1,4,2,0,-11.165,-2.1621,0.167296,0.902698,0.044687,"O94979","Protein transport protein Sec31A OS=Homo sapiens GN=SEC31A PE=1 SV=3                   "
"637","m.1714",264,1,1,1,0,1,0,-5.246,-0.4905,1,0.890154,0.860676,"Q5XIG6","N-acetylgalactosamine kinase OS=Rattus norvegicus GN=Galk2 PE=2 SV=1                     "
"638","m.17144",187,2,6,2,2,2,1,-8.547,-1.4304,0.83182,0.94504,0.448415,"3266162","Predicted protein (Fragment) OS=Nematostella vectensis GN=v1g79796 PE=4 SV=1                    "
"639","m.17166",360,0,0,1,1,1,0,-5.1,-0.813,0.99931,0.935136,0.795671,"Q5ZHN3","WD repeat domain phosphoinositide-interacting protein 2 OS=Gallus gallus GN=WIPI2 PE=2 SV=1                 "
"640","m.17178",533,0,1,0,0,0,0,-5.016,-0.9316,0.995466,0.943222,0.754691,"3271330","Predicted protein OS=Nematostella vectensis GN=v1g202754 PE=4 SV=1                     "
"641","m.17237",424,0,1,0,0,1,0,-7.517,-1.0595,0.981411,0.94843,0.696504,"Q92556","Engulfment and cell motility protein 1 OS=Homo sapiens GN=ELMO1 PE=1 SV=2                 "
