"","Protein","Len","S0","S0.1","S1","S1.1","LogFoldChange","Zstatistic","fdr","FDRup","FDRdown","Annotation","KOid","UniprotID"
"333","Pocillopora_acuta_HIv1_PredGene_g11635.t1",452,1,0,0,0,-6.454,-0.7662,1,0.86068,0.783569,"rhamnose binding lectin-like precursor isoform X1 ","","A3KQ79"
"334","Pocillopora_acuta_HIv1_PredGene_g11657.t1",163,5,6,6,8,-3.713,-0.6628,1,0.852977,0.805323,"ATP synthase subunit delta, mitochondrial ","K02134","Q6P1J5"
"335","Pocillopora_acuta_HIv1_PredGene_g11692.t1",655,0,0,1,0,0.736,0.0412,0.977034,0.752638,0.887369,"protein FAM114A2 isoform 1 ","","E7ENZ8"
"336","Pocillopora_acuta_HIv1_PredGene_g11712.t1",479,1,3,3,1,6.212,0.6459,0.759231,0.623364,0.883127,"no_annotation","","-"
"337","Pocillopora_acuta_HIv1_PredGene_g11767.t1",572,19,15,12,5,5.008,1.5323,0.562716,0.347657,0.856588,"calnexin precursor ","K08054","Q7SYE1"
"338","Pocillopora_acuta_HIv1_PredGene_g11768.t1",644,1,0,1,0,1.296,0.111,0.958538,0.737401,0.890527,"beta-galactosidase preproprotein ","K12309","Q3TAW7"
"339","Pocillopora_acuta_HIv1_PredGene_g11769.t1",583,0,0,4,1,0.414,0.0403,0.97723,0.752831,0.887322,"beta-galactosidase preproprotein ","K12309","Q3TAW7"
"340","Pocillopora_acuta_HIv1_PredGene_g11783.t1",860,1,0,5,0,-18.735,-2.6229,0.252536,0.863062,0.090839,"serine/threonine-protein kinase DCLK2 isoform 3 ","K08805","A2A123"
"341","Pocillopora_acuta_HIv1_PredGene_g11786.t1",427,33,35,31,32,-5.646,-1.9834,0.698278,0.880831,0.293162,"multifunctional protein ADE2 ","K01587","Q7ZUN6"
"342","Pocillopora_acuta_HIv1_PredGene_g11787.t1",1291,1,0,0,0,2.738,0.3315,0.867967,0.68824,0.893275,"WP_061432415.1 amino acid adenylation domain-containing protein ","",""
"343","Pocillopora_acuta_HIv1_PredGene_g11813.t1",591,26,30,40,29,3.922,0.8635,0.726059,0.574078,0.874527,"aldehyde dehydrogenase, mitochondrial isoform 1 precursor ","K00128","P05091"
"344","Pocillopora_acuta_HIv1_PredGene_g11859.t1",378,1,1,3,1,0.513,0.049,0.975289,0.750966,0.887773,"eukaryotic translation initiation factor 3 subunit M isoform 1 ","K15030","Q2F836"
"345","Pocillopora_acuta_HIv1_PredGene_g11869.t1",337,4,4,6,4,-0.416,-0.0422,0.990938,0.76989,0.882313,"calumenin isoform a precursor ","K23901","D6QS58"
"346","Pocillopora_acuta_HIv1_PredGene_g11870.t1",332,3,2,3,1,3.623,0.534,0.787833,0.646103,0.88769,"calumenin isoform a precursor ","K23901","D6QS58"
"347","Pocillopora_acuta_HIv1_PredGene_g11878.t1",520,0,1,0,0,-11.168,-1.3044,0.941144,0.8819,0.613784,"uncharacterized protein Dmel_CG8646 ","","A1Z937"
"348","Pocillopora_acuta_HIv1_PredGene_g11879.t1",584,0,1,0,0,-1.693,-0.1294,0.997845,0.786422,0.875707,"uncharacterized protein Dmel_CG8646 ","K01135","A1Z937"
"349","Pocillopora_acuta_HIv1_PredGene_g11881.t1",1106,0,2,0,0,-6.593,-0.8974,0.999139,0.868791,0.750696,"DNA damage-binding protein 1 ","K10610","Q3U1J4"
"350","Pocillopora_acuta_HIv1_PredGene_g11935.t1",510,23,14,20,21,-9.86,-4.018,0.004092,0.842484,0.001027,"serine--tRNA ligase, cytoplasmic isoform a ","K01875","B2R6Y9"
"351","Pocillopora_acuta_HIv1_PredGene_g11947.t1",153,5,4,9,8,13.272,2.1169,0.300509,0.157975,0.845355,"nucleoside diphosphate kinase B isoform a ","K00940","Q1WM23"
"352","Pocillopora_acuta_HIv1_PredGene_g11952.t2",523,3,0,5,3,-5.986,-0.6892,1,0.855065,0.800088,"histidine--tRNA ligase isoform 2 ","K01892","E9QI36"
"353","Pocillopora_acuta_HIv1_PredGene_g11962.t1",1169,14,7,8,10,10.695,1.1126,0.689259,0.502601,0.866562,"leucine--tRNA ligase, cytoplasmic isoform 1 ","K01869","Q9NSE1"
"354","Pocillopora_acuta_HIv1_PredGene_g1197.t1",305,0,0,0,0,-4.967,-0.5946,1,0.847167,0.817908,"histamine N-methyltransferase ","K00546","Q6DC37"
"355","Pocillopora_acuta_HIv1_PredGene_g11974.t1",2169,1,1,1,0,-5.029,-0.4387,1,0.831338,0.842144,"LIM domain only protein 7b ","K06084","F6NN15"
"356","Pocillopora_acuta_HIv1_PredGene_g11977.t1",1341,0,0,0,0,-8.369,-0.9271,0.995004,0.870369,0.742422,"fibroblast growth factor receptor 2 isoform X12 ","","P21802"
"357","Pocillopora_acuta_HIv1_PredGene_g11983.t1",468,1,1,0,0,2.615,0.3101,0.877713,0.69291,0.893482,"titin isoform X9 ","K17341","Q3TZL3"
"358","Pocillopora_acuta_HIv1_PredGene_g11996.t1",832,0,0,0,1,-12.431,-2.2651,0.446118,0.87385,0.183554,"advillin ","K08017","Q2NKM9"
"359","Pocillopora_acuta_HIv1_PredGene_g12030.t1",1738,4,2,2,0,-6.379,-0.5435,1,0.842392,0.826508,"protein mono-ADP-ribosyltransferase PARP14 ","K15261","E9QP48"
"360","Pocillopora_acuta_HIv1_PredGene_g12053.t1",73,5,5,5,10,12.78,1.9,0.382396,0.220656,0.84889,"copper transport protein ATOX1 ","K07213","E7FEZ9"
"361","Pocillopora_acuta_HIv1_PredGene_g12065.t1",1815,2,1,3,4,-29.543,-1.5797,0.883236,0.883797,0.491035,"THO complex subunit 2 isoform X1 ","K12879","F1QXF4"
"362","Pocillopora_acuta_HIv1_PredGene_g12089.t1",1885,0,1,0,3,-4.389,-0.5836,1,0.846171,0.819817,"nuclear pore complex protein Nup98-Nup96 isoform 6 precursor ","K14297","Q9UF57"
"363","Pocillopora_acuta_HIv1_PredGene_g12098.t1",200,0,0,1,0,-0.165,-0.0116,0.986799,0.763707,0.88432,"hippocalcin-like protein 1 ","K23847","P37235"
"364","Pocillopora_acuta_HIv1_PredGene_g12120.t1",334,3,5,3,6,4.999,0.8713,0.725028,0.572107,0.874246,"RNA-binding protein Musashi homolog 2 isoform b ","K14411","Q8N9T4"
"365","Pocillopora_acuta_HIv1_PredGene_g12141.t1",72,0,1,0,0,2.291,0.1374,0.949888,0.731517,0.891443,"nuclear protein 1b ","K15626","E9QCY4"
"366","Pocillopora_acuta_HIv1_PredGene_g12169.t1",135,0,1,0,2,2.776,0.3927,0.840783,0.675129,0.892202,"prefoldin subunit 4 isoform 1 ","K09550","Q3UWL8"
"367","Pocillopora_acuta_HIv1_PredGene_g12174.t1",141,10,9,9,12,-4.97,-0.7449,1,0.859195,0.788331,"coactosin-like protein ","","Q1LWV6"
"368","Pocillopora_acuta_HIv1_PredGene_g12180.t1",2284,3,2,2,0,-0.84,-0.1042,0.996477,0.781819,0.877746,"polyamine-modulated factor 1-binding protein 1 isoform X3 ","K23223","-"
"369","Pocillopora_acuta_HIv1_PredGene_g12184.t1",1501,1,0,2,0,-9.92,-1.3266,0.937549,0.882219,0.604704,"CD109 antigen isoform 1 preproprotein ","K06530","Q5XUM9"
"370","Pocillopora_acuta_HIv1_PredGene_g12213.t1",207,7,7,9,5,0.211,0.0323,0.978928,0.754536,0.886894,"ras-related protein Rab-8A ","K07901","P55258"
"371","Pocillopora_acuta_HIv1_PredGene_g12218.t1",219,13,14,9,10,9.183,0.7891,0.735895,0.59209,0.87731,"ras-related protein Rab-11A isoform 1 ","K07904","Q5TZN9"
"372","Pocillopora_acuta_HIv1_PredGene_g12239.t1",2564,26,25,34,26,-1.927,-0.2584,1,0.807672,0.863697,"talin-1 isoform X4 ","K06271","Q5U7N6"
"373","Pocillopora_acuta_HIv1_PredGene_g12245.t1",589,7,19,17,24,3.535,1.3578,0.635728,0.41503,0.860438,"thrombospondin-2 ","K04659","F8W5Z7"
"374","Pocillopora_acuta_HIv1_PredGene_g12246.t1",507,2,5,5,5,-2.238,-0.2964,1,0.813207,0.859649,"cartilage matrix protein precursor ","","A5WWJ4"
"375","Pocillopora_acuta_HIv1_PredGene_g1228.t1",429,5,5,5,6,9.93,2.0359,0.329842,0.180345,0.846558,"legumain isoform 1 preproprotein ","K01369","O00123"
"376","Pocillopora_acuta_HIv1_PredGene_g12315.t1",1717,2,0,1,0,6.754,0.9357,0.716264,0.55519,0.872011,"WASH complex subunit 2 isoform X5 ","K18462","B8JKJ2"
"377","Pocillopora_acuta_HIv1_PredGene_g12336.t1",141,13,16,15,18,0.5,0.1132,0.957851,0.736913,0.890609,"profilin ","K05759","P07274"
"378","Pocillopora_acuta_HIv1_PredGene_g12337.t1",964,2,1,2,0,8.139,0.9286,0.717257,0.557112,0.872251,"dual serine/threonine and tyrosine protein kinase isoform X1 ","K16288","Q8C923"
"379","Pocillopora_acuta_HIv1_PredGene_g12353.t1",150,0,1,0,0,-15.824,-0.9116,0.997216,0.86956,0.746771,"uncharacterized protein Dmel_CG34045 ","K19894","A1ZBJ7"
"380","Pocillopora_acuta_HIv1_PredGene_g12377.t1",636,8,12,17,22,-8.474,-2.3398,0.394832,0.871524,0.160453,"very long-chain specific acyl-CoA dehydrogenase, mitochondrial ","K09479","Q7T2C2"
"381","Pocillopora_acuta_HIv1_PredGene_g12379.t1",265,2,1,1,0,-2.425,-0.2603,1,0.807956,0.8635,"chymotrypsinogen B isoform 1 precursor ","K01310","P17538"
"382","Pocillopora_acuta_HIv1_PredGene_g1240.t1",150,1,0,0,2,-8.955,-0.6249,1,0.849825,0.812479,"Epididymal secretory protein E1-like precursor ","K13443","B3DFW4"
"383","Pocillopora_acuta_HIv1_PredGene_g12401.t1",1554,6,6,5,8,-9.762,-0.9458,0.99221,0.871301,0.737085,"UDP-glucose:glycoprotein glucosyltransferase 2 isoform X3 ","K11718","E7F6G9"
"384","Pocillopora_acuta_HIv1_PredGene_g1241.t1",152,0,0,0,0,-4.494,-0.346,0.999956,0.819974,0.853988,"NPC intracellular cholesterol transporter 2 isoform 2 precursor ","K13443","Q29413"
"385","Pocillopora_acuta_HIv1_PredGene_g1244.t1",96,2,1,2,0,11.173,1.0881,0.693241,0.510436,0.86726,"SRA stem-loop-interacting RNA-binding protein, mitochondrial isoform 1 precursor ","K25095","J3KMY7"
"386","Pocillopora_acuta_HIv1_PredGene_g12443.t1",632,0,2,1,0,-1.127,-0.1166,0.997205,0.784102,0.876755,"hypothetical protein, conserved ","","E9BHR4"
"387","Pocillopora_acuta_HIv1_PredGene_g12460.t1",883,0,0,0,1,-16.177,-1.0906,0.969835,0.877036,0.692378,"UDP-glucose 6-dehydrogenase ","K00012","A8WGP7"
"388","Pocillopora_acuta_HIv1_PredGene_g12463.t1",295,111,130,79,98,-3.332,-1.7658,0.834307,0.883207,0.398895,"glyceraldehyde-3-phosphate dehydrogenase isoform 2 ","K00134","E7EUT4"
"389","Pocillopora_acuta_HIv1_PredGene_g1252.t1",286,3,3,5,4,-19.869,-0.9855,0.985995,0.873125,0.725434,"reticulon-4 isoform C ","","Q9Y2Y7"
"390","Pocillopora_acuta_HIv1_PredGene_g12557.t1",714,0,0,1,1,-18.521,-1.4014,0.92351,0.883066,0.572946,"inner nuclear membrane protein Man1 isoform 1 ","K19410","Q9NT47"
"391","Pocillopora_acuta_HIv1_PredGene_g1258.t1",246,0,1,0,0,15.041,1.4328,0.608544,0.386038,0.858768,"tubulin-folding cofactor B isoform 1 ","K17262","Q9CWR6"
"392","Pocillopora_acuta_HIv1_PredGene_g12585.t1",336,21,18,19,14,-13.736,-2.768,0.192697,0.8593,0.065089,"Uncharacterized protein CELE_Y48G10A.3 ","K18266","Q9U283"
"393","Pocillopora_acuta_HIv1_PredGene_g12616.t1",503,3,1,4,4,-5.413,-0.6212,1,0.849507,0.813156,"lipopolysaccharide-binding protein precursor ","K25374","A2AC66"
"394","Pocillopora_acuta_HIv1_PredGene_g12682.t1",1051,1,2,2,0,-6.704,-0.5116,1,0.839214,0.83154,"inactive tyrosine-protein kinase 7 isoform e ","K05127","Q8NFA7"
"395","Pocillopora_acuta_HIv1_PredGene_g12683.t1",766,0,1,0,1,-4.146,-0.4247,1,0.829723,0.844045,"inactive tyrosine-protein kinase 7 isoform a precursor ","K05127","Q13417"
"396","Pocillopora_acuta_HIv1_PredGene_g12724.t1",388,4,4,3,2,4.418,0.4687,0.810133,0.659348,0.890049,"uncharacterized protein Dmel_CG6178 ","K01904","Q9VCC6"
"397","Pocillopora_acuta_HIv1_PredGene_g12731.t1",295,0,0,2,0,-5.087,-0.6429,1,0.851345,0.809132,"fatty Acid CoA Synthetase family ","K01904","Q19339"
"398","Pocillopora_acuta_HIv1_PredGene_g12733.t1",103,4,2,3,3,-10.013,-0.7528,1,0.859751,0.786583,"enhancer of rudimentary homolog ","","Q14259"
"399","Pocillopora_acuta_HIv1_PredGene_g12767.t1",326,1,2,0,0,0.529,0.0702,0.970136,0.746377,0.888807,"uncharacterized protein SPAC2C4.08 ","","O14041"
"400","Pocillopora_acuta_HIv1_PredGene_g12780.t1",12758,24,12,12,6,-7.147,-1.3498,0.933508,0.88252,0.595042,"titin isoform X4 ","K12567","Q4U1Z6"
"401","Pocillopora_acuta_HIv1_PredGene_g12810.t1",405,1,1,1,1,-2.588,-0.2869,1,0.811853,0.860684,"ubiquitin-like modifier-activating enzyme 5 ","K12164",""
"402","Pocillopora_acuta_HIv1_PredGene_g12841.t1",820,26,28,21,21,2.35,0.6463,0.75915,0.623281,0.88311,"villin-1 ","K08017","Q53S11"
"403","Pocillopora_acuta_HIv1_PredGene_g12843.t1",305,2,0,1,0,-11.353,-1.3309,0.93682,0.882278,0.602927,"guanidinobutyrase ","K12255","Q9I3S3"
"404","Pocillopora_acuta_HIv1_PredGene_g12845.t1",358,1,2,0,1,-9.513,-0.7317,1,0.858249,0.791207,"agmatinase, mitochondrial ","K01480","Q08C97"
"405","Pocillopora_acuta_HIv1_PredGene_g12848.t1",358,1,0,0,0,3.88,0.3255,0.870694,0.689545,0.893342,"agmatinase, mitochondrial ","K01480","Q08C97"
"406","Pocillopora_acuta_HIv1_PredGene_g12850.t1",217,11,13,14,10,-2.001,-0.3047,1,0.814375,0.858733,"ras-related protein Rab-5B isoform 1 ","K07888","P61020"
"407","Pocillopora_acuta_HIv1_PredGene_g12879.t1",1491,0,0,1,1,-0.016,-0.0017,0.985231,0.761668,0.884933,"carbamoyl-phosphate synthase ","K01948","F6PBT6"
"408","Pocillopora_acuta_HIv1_PredGene_g12898.t1",399,0,2,1,1,-23.619,-0.9184,0.996259,0.869919,0.744871,"Golgi reassembly-stacking protein 2 ","","Q6PC76"
"409","Pocillopora_acuta_HIv1_PredGene_g1291.t1",208,1,4,1,0,-6.702,-0.9845,0.986155,0.873082,0.725733,"lethal (2) essential for life, isoform C ","K09542","P82147"
"410","Pocillopora_acuta_HIv1_PredGene_g1293.t1",233,7,6,3,3,-10.418,-1.2386,0.950526,0.880761,0.639696,"peptidyl-prolyl cis-trans isomerase FKBP3 ","K09570","Q00688"
"411","Pocillopora_acuta_HIv1_PredGene_g12940.t1",876,0,0,0,1,-7.251,-0.6107,1,0.848595,0.815055,"dimethylglycine dehydrogenase, mitochondrial precursor ","K00315","B4E1J9"
"412","Pocillopora_acuta_HIv1_PredGene_g12941.t1",409,2,1,0,0,2.899,0.3148,0.87557,0.691881,0.893445,"betaine--homocysteine S-methyltransferase 1 ","K00544","Q561N0"
"413","Pocillopora_acuta_HIv1_PredGene_g12954.t1",277,3,2,3,2,4.815,0.5139,0.794258,0.650162,0.888453,"uncharacterized protein Dmel_CG9008, isoform A ","K01792","Q9V3D1"
"414","Pocillopora_acuta_HIv1_PredGene_g12987.t1",212,4,6,3,1,0.098,0.0139,0.982519,0.75842,0.88586,"osteoclast-stimulating factor 1 ","","Q3UF05"
"415","Pocillopora_acuta_HIv1_PredGene_g12991.t1",313,0,0,0,1,-15.992,-0.7191,1,0.857327,0.7939,"reticulocalbin-3 precursor ","K23900","Q6IQR6"
"416","Pocillopora_acuta_HIv1_PredGene_g13002.t1",356,0,1,0,1,-14.915,-1.6174,0.874629,0.883767,0.472777,"lipid storage droplet-2, isoform E ","K17284","X2JKC1"
"417","Pocillopora_acuta_HIv1_PredGene_g13014.t1",298,2,1,1,1,-12.433,-1.0385,0.977612,0.875254,0.709179,"peptidyl-prolyl cis-trans isomerase E isoform 1 ","K09564","O43635"
"418","Pocillopora_acuta_HIv1_PredGene_g13017.t2",680,2,3,5,2,-29.104,-1.6414,0.869086,0.883723,0.461016,"peptidyl-glycine alpha-amidating monooxygenase isoform X2 ","K24006","A0A2R8RHP7"
"419","Pocillopora_acuta_HIv1_PredGene_g13029.t1",789,0,0,0,0,1.143,0.1246,0.95419,0.734376,0.891018,"AMP deaminase 2 isoform b ",NA,"Q91YI2"
"420","Pocillopora_acuta_HIv1_PredGene_g13039.t1",279,0,1,0,0,-7.014,-0.8842,1,0.868051,0.754291,"omega-amidase NIT2 ",NA,"Q9JHW2"
"421","Pocillopora_acuta_HIv1_PredGene_g1304.t1",261,0,0,2,2,-0.697,-0.0677,0.993637,0.774897,0.880513,"ubiquinone/menaquinone biosynthesis methyltransferase ","K03183","P27851"
"422","Pocillopora_acuta_HIv1_PredGene_g13044.t1",79,0,2,1,5,-9.409,-1.2138,0.953725,0.880256,0.649064,"Nedd8, isoform B ",NA,"Q9VJ33"
"423","Pocillopora_acuta_HIv1_PredGene_g13099.t1",420,6,5,6,5,-2.92,-0.301,1,0.813856,0.859143,"vasa intronic gene, isoform A ","K13199","Q9V426"
"424","Pocillopora_acuta_HIv1_PredGene_g13116.t1",151,0,1,0,2,3.761,0.4889,0.802799,0.65523,0.889359,"DNA-directed RNA polymerases I, II, and III subunit RPABC3 isoform 2 ","K03016","C9J413"
"425","Pocillopora_acuta_HIv1_PredGene_g1312.t1",1541,73,35,79,86,-3.555,-2.5508,0.284642,0.865085,0.106076,"xanthine dehydrogenase/oxidase ","K00106","E7F022"
"426","Pocillopora_acuta_HIv1_PredGene_g13128.t1",427,1,1,2,2,-8.197,-0.7125,1,0.856837,0.79529,"arrestin, beta 2b ","K04439","Q7T2D2"
"427","Pocillopora_acuta_HIv1_PredGene_g1318.t1",115,0,0,0,0,-9.601,-1.0354,0.978093,0.875138,0.710152,"replication protein A 14 kDa subunit ","K10740","Q7ZUZ6"
"428","Pocillopora_acuta_HIv1_PredGene_g13183.t1",5560,1,0,0,1,-14.992,-1.4733,0.907744,0.883559,0.540879,"E3 ubiquitin-protein ligase rnf213-alpha ","K22754",""
"429","Pocillopora_acuta_HIv1_PredGene_g13218.t1",274,3,5,7,6,-21.506,-2.5263,0.295886,0.865796,0.111631,"hypothetical protein DDB_G0277615 ","K20520","Q75JY8"
"430","Pocillopora_acuta_HIv1_PredGene_g13237.t1",302,2,1,1,5,-3.735,-0.6907,1,0.855181,0.799784,"ATP synthase subunit gamma, mitochondrial isoform a ","K02136","Q5RH26"
"431","Pocillopora_acuta_HIv1_PredGene_g13271.t1",218,0,0,0,1,-1.637,-0.1878,0.999614,0.796522,0.870595,"MAP kinase-activated protein kinase 2 ","K04443","Q7T2F2"
"432","Pocillopora_acuta_HIv1_PredGene_g13272.t1",95,2,0,1,1,3.103,0.2122,0.921158,0.714705,0.893167,"MAP kinase-activated protein kinase 2b ","K04443","A7BJ43"
"433","Pocillopora_acuta_HIv1_PredGene_g13275.t1",143,2,1,2,1,-1.187,-0.057,0.992581,0.772813,0.881282,"hatching enzyme 1, tandem duplicate 1 precursor ","K08606","Q4G0A2"
"434","Pocillopora_acuta_HIv1_PredGene_g13297.t1",300,0,1,1,0,-19.178,-2.0685,0.618875,0.879169,0.256119,"arf-GAP with Rho-GAP domain, ANK repeat and PH domain-containing protein 1 isoform e ","","Q96HP6"
"435","Pocillopora_acuta_HIv1_PredGene_g13415.t1",620,15,7,20,11,0.893,0.1416,0.948433,0.730577,0.891574,"thioredoxin reductase 3 ","K22182","Q7T2C8"
"436","Pocillopora_acuta_HIv1_PredGene_g13424.t1",883,5,1,5,4,-1.155,-0.1232,0.997548,0.785303,0.876218,"coatomer subunit gamma-2 ","K17267","Q9PUE4"
"437","Pocillopora_acuta_HIv1_PredGene_g1350.t1",199,4,7,5,1,-7.848,-0.7646,1,0.86057,0.783932,"sorcin isoform X1 ","K23924","F1R4I7"
"438","Pocillopora_acuta_HIv1_PredGene_g13558.t1",576,2,0,0,0,-1.359,-0.1956,0.999738,0.79781,0.869871,"WP_061432842.1 dihydroxy-acid dehydratase ","K01687",""
"439","Pocillopora_acuta_HIv1_PredGene_g13572.t1",188,15,6,9,9,-1.577,-0.212,0.999929,0.800473,0.868319,"histone H1.0 ","K11275","Q3UKC0"
"440","Pocillopora_acuta_HIv1_PredGene_g13598.t1",395,0,1,5,5,-3.104,-0.3903,1,0.825604,0.848543,"band 4.1-like protein 3 isoform X34 ","K23961","Q9R102"
"441","Pocillopora_acuta_HIv1_PredGene_g13599.t1",625,2,1,2,0,-1.644,-0.2045,0.99985,0.799263,0.869034,"cholinesterase precursor ","K01050","Q543J3"
"442","Pocillopora_acuta_HIv1_PredGene_g1364.t1",624,5,6,7,6,-7.781,-0.8345,1,0.865116,0.767241,"cytoplasmic dynein 1 intermediate chain 2 isoform 3 ","K10415","Q9BXZ5"
"443","Pocillopora_acuta_HIv1_PredGene_g13646.t1",495,3,3,1,2,-3.332,-0.2203,0.999992,0.801798,0.867517,"tumor necrosis factor receptor type 1-associated DEATH domain protein isoform X2 ","K03171","B3KQZ9"
"444","Pocillopora_acuta_HIv1_PredGene_g13681.t1",378,22,5,23,21,-9.696,-1.2677,0.946578,0.8813,0.628424,"actin-related protein 2/3 complex subunit 1A ","K05757","Q3UL75"
"445","Pocillopora_acuta_HIv1_PredGene_g13690.t1",296,11,14,19,12,-5.958,-1.4672,0.909136,0.883529,0.543653,"enoyl-CoA hydratase, mitochondrial ","K07511","Q7ZZ04"
"446","Pocillopora_acuta_HIv1_PredGene_g13697.t1",372,0,2,1,0,-5.619,-0.5806,1,0.845896,0.820332,"ectonucleoside triphosphate diphosphohydrolase 1 isoform 1 ","K01510","B7Z599"
"447","Pocillopora_acuta_HIv1_PredGene_g1372.t1",607,1,0,2,0,2.951,0.2918,0.886051,0.696936,0.893584,"oncoprotein-induced transcript 3 protein precursor ","K24431","P97806"
"448","Pocillopora_acuta_HIv1_PredGene_g13728.t1",622,6,7,11,12,-12.606,-1.3799,0.927839,0.882858,0.582251,"vacuolar H","K02145","Q27331"
"449","Pocillopora_acuta_HIv1_PredGene_g1373.t1",517,1,1,4,3,2.304,0.1992,0.926536,0.71763,0.892961,"oncoprotein-induced transcript 3 protein precursor ","K24431","P97806"
"450","Pocillopora_acuta_HIv1_PredGene_g13744.t1",746,1,0,1,1,6.705,0.7314,0.744136,0.60515,0.879596,"peripheral plasma membrane protein CASK isoform X8 ","K06103","O14936"
"451","Pocillopora_acuta_HIv1_PredGene_g13782.t1",378,1,0,0,2,-12.326,-1.5639,0.886848,0.883793,0.4986,"fumarate hydratase, mitochondrial precursor ","K01679","Q7SX99"
"452","Pocillopora_acuta_HIv1_PredGene_g13793.t1",499,2,0,2,3,22.157,1.1616,0.68097,0.486388,0.86522,"fumarate hydratase, mitochondrial precursor ","K01679","Q7SX99"
"453","Pocillopora_acuta_HIv1_PredGene_g13796.t1",963,2,1,4,1,10.181,1.2956,0.653347,0.43859,0.86187,"dipeptidyl peptidase 3 ","K01277","Q6DI20"
"454","Pocillopora_acuta_HIv1_PredGene_g13796.t2",962,2,1,4,1,2.681,0.289,0.887323,0.697555,0.893594,"dipeptidyl peptidase 3 ","K01277","Q6DI20"
"455","Pocillopora_acuta_HIv1_PredGene_g13803.t1",334,22,16,14,20,-0.51,-0.1594,0.998964,0.79171,0.873148,"malate dehydrogenase, cytoplasmic isoform MDH1 ","K00025","B2R5V5"
"456","Pocillopora_acuta_HIv1_PredGene_g13810.t1",150,1,0,7,0,-10.182,-1.62,0.874032,0.883763,0.471508,"sodium-dependent phosphate transporter ","","Q8IDS7"
"457","Pocillopora_acuta_HIv1_PredGene_g13815.t1",604,0,0,0,1,6.759,0.8086,0.733284,0.587504,0.876562,"probable E3 ubiquitin-protein ligase IRF2BPL ","K22383","Q6P947"
"458","Pocillopora_acuta_HIv1_PredGene_g13853.t1",378,5,5,5,6,-11.644,-1.2684,0.94648,0.881313,0.62815,"protein phosphatase 1A isoform 1 ","K04457","J3KNM0"
"459","Pocillopora_acuta_HIv1_PredGene_g13873.t1",883,181,195,170,119,-1.763,-2.0262,0.659122,0.880052,0.274124,"alpha actinin, isoform D ","K05699","Q24370"
"460","Pocillopora_acuta_HIv1_PredGene_g13874.t1",680,0,1,2,0,-1.5,-0.1357,0.998122,0.78755,0.875182,"fermitin family homolog 2 isoform 1 ","K17083","Q96AC1"
"461","Pocillopora_acuta_HIv1_PredGene_g13897.t1",424,0,1,1,0,1.381,0.14,0.94899,0.730936,0.891525,"UBX domain-containing protein 4 ","K24348","Q6P267"
"462","Pocillopora_acuta_HIv1_PredGene_g13940.t1",146,1,0,2,1,-0.615,-0.0666,0.993534,0.774684,0.880593,"protein mago nashi homolog 2 isoform 1 ","K12877","Q96A72"
"463","Pocillopora_acuta_HIv1_PredGene_g13942.t1",506,0,1,0,0,-3.237,-0.3482,0.999959,0.820262,0.853726,"NPC intracellular cholesterol transporter 1 precursor ","K12385","Q9P130"
"464","Pocillopora_acuta_HIv1_PredGene_g13944.t1",343,1,0,0,1,4.56,0.3983,0.838385,0.673948,0.892071,"nmrA-like family domain-containing protein 1 isoform 2 ","","D3YU12"
"465","Pocillopora_acuta_HIv1_PredGene_g13948.t1",474,2,5,1,1,-4.142,-0.4663,1,0.834424,0.838271,"selenium-binding protein 1 isoform X1 ","K17285","E9QB46"
"466","Pocillopora_acuta_HIv1_PredGene_g13949.t1",174,1,0,2,1,-5.725,-0.4236,1,0.829594,0.844193,"histidine triad nucleotide binding protein 1, isoform C ","K02503","Q8STA5"
"467","Pocillopora_acuta_HIv1_PredGene_g13954.t1",361,10,1,4,7,3.935,0.3342,0.866746,0.687654,0.893242,"60S ribosomal protein L4 ","K02930","Q7ZW95"
"468","Pocillopora_acuta_HIv1_PredGene_g13970.t1",1250,2,2,1,1,-10.523,-1.0764,0.971888,0.876579,0.697042,"paired amphipathic helix protein Sin3a isoform 1 ","K11644","Q570Z7"
"469","Pocillopora_acuta_HIv1_PredGene_g13983.t1",169,0,1,0,0,5.793,0.6755,0.753478,0.617183,0.881893,"Cdc37 ","K09554","C4IY07"
"470","Pocillopora_acuta_HIv1_PredGene_g13984.t1",225,1,0,1,0,-14.105,-1.2682,0.946508,0.881309,0.628228,"hsp90 co-chaperone Cdc37 ","K09554","Q7ZV56"
"471","Pocillopora_acuta_HIv1_PredGene_g14012.t1",468,0,0,0,1,-9.641,-0.909,0.997576,0.869421,0.747494,"tetratricopeptide repeat protein 38 isoform X1 ","K24942","A3KPN8"
"472","Pocillopora_acuta_HIv1_PredGene_g14028.t1",663,1,1,0,0,-6.219,-0.6732,1,0.85381,0.803286,"long-chain-fatty-acid--CoA ligase 5 ","K01897","F1RAK0"
"473","Pocillopora_acuta_HIv1_PredGene_g14029.t1",689,1,1,0,1,6.819,0.9613,0.712618,0.548143,0.871161,"long-chain-fatty-acid--CoA ligase 5 ","K01897","F1RAK0"
"474","Pocillopora_acuta_HIv1_PredGene_g14032.t1",689,1,2,1,1,-18.868,-2.3898,0.364962,0.869953,0.146186,"long-chain-fatty-acid--CoA ligase 1 isoform b ","K01897","P33121"
