"","Protein","Len","S0","S0.1","S1","S1.1","LogFoldChange","Zstatistic","fdr","FDRup","FDRdown","UniprotID","DEFLINE"
"404","m.1474",312,0,0,0,0,-3.926,-0.4208,0.90981,0.9138,0.589323,"Q568D2","Uncharacterized protein C15orf26 homolog OS=Danio rerio GN=zgc:110373 PE=2 SV=1                   "
"405","m.14754",356,7,5,2,5,-9.315,-1.2852,0.495663,0.862498,0.301342,"3284742","Predicted protein OS=Nematostella vectensis GN=v1g237612 PE=4 SV=1                     "
"406","m.14756",396,6,7,3,5,7.03,1.7267,0.619916,0.310707,0.829312,"P62335","26S protease regulatory subunit 10B OS=Spermophilus tridecemlineatus GN=PSMC6 PE=2 SV=1                  "
"407","m.14765",420,1,1,0,1,-13.929,-1.1691,0.545831,0.871277,0.338537,"Q0ZLH3","Pejvakin OS=Homo sapiens GN=DFNB59 PE=1 SV=1                      "
"408","m.1478",617,1,1,1,2,-4.777,-0.6414,0.806986,0.908428,0.51514,NA,NA
"409","m.14813",275,1,1,0,2,-11.784,-1.5552,0.380071,0.844186,0.220227,"Q5RE15","26S proteasome non-ATPase regulatory subunit 8 (Fragment) OS=Pongo abelii GN=PSMD8 PE=2 SV=2                "
"410","m.1485",256,8,7,2,1,13.359,1.3197,0.893321,0.522101,0.831385,"4396302","Putative uncharacterized protein OS=Acropora millepora PE=2 SV=1                     "
"411","m.14875",111,0,1,1,1,-7.979,-1.0298,0.607175,0.882246,0.384053,"Q9VLM5","Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit DAD1 OS=Drosophila melanogaster GN=l(2)k12914 PE=3 SV=1                   "
"412","m.14897",346,2,2,0,2,-5.41,-1.0367,0.60402,0.881699,0.381781,"Q8CG72","Poly(ADP-ribose) glycohydrolase ARH3 OS=Mus musculus GN=Adprhl2 PE=1 SV=1                    "
"413","m.14910",573,6,6,4,5,1.576,0.2062,1,0.875499,0.748844,"O95831","Apoptosis-inducing factor 1 mitochondrial OS=Homo sapiens GN=AIFM1 PE=1 SV=1                           "
"414","m.14914",470,2,3,2,1,0.952,0.156,0.999947,0.881263,0.740046,"Q8BHS3","Pre-mRNA-splicing factor RBM22 OS=Mus musculus GN=Rbm22 PE=2 SV=1                    "
"415","m.14915",293,26,31,29,36,3.745,2.3587,0.273394,0.092404,0.816033,"Q9U5M4","Tropomyosin-2 OS=Podocoryne carnea GN=TPM2 PE=2 SV=1                      "
"416","m.14918",406,1,1,1,2,-9.393,-0.712,0.769783,0.904872,0.490961,"Q15393","Splicing factor 3B subunit 3 OS=Homo sapiens GN=SF3B3 PE=1 SV=4                  "
"417","m.14920",231,1,0,0,0,4.337,0.6866,1,0.78503,0.805814,"Q8MJJ7","m7GpppX diphosphatase OS=Bos taurus GN=DCPS PE=2 SV=1                     "
"418","m.14923",328,3,3,3,4,-3.851,-0.9247,0.657562,0.890471,0.418905,"Q5ZIN1","Nuclear migration protein nudC OS=Gallus gallus GN=NUDC PE=2 SV=1                   "
"419","m.14924",360,0,0,0,0,-1.847,-0.4065,0.915421,0.913809,0.593971,"Q13952","Nuclear transcription factor Y subunit gamma OS=Homo sapiens GN=NFYC PE=1 SV=3                 "
"420","m.1493",232,8,8,2,2,-6.754,-1.3081,0.485664,0.860822,0.294127,NA,NA
"421","m.14932",175,0,1,0,1,8.797,1.3485,0.881506,0.506766,0.831631,NA,NA
"422","m.14938",965,5,1,2,3,-1.593,-0.2663,0.961167,0.911566,0.637743,"Q8BTM8","Filamin-A OS=Mus musculus GN=Flna PE=1 SV=5                      "
"423","m.14949",162,0,0,0,1,-14.411,-2.5176,0.081578,0.808679,0.041489,"O76484","Casein kinase II subunit alpha OS=Spodoptera frugiperda PE=2 SV=1                   "
"424","m.14952",249,4,5,2,8,8.101,1.9228,0.465777,0.228008,0.825005,"P24539","ATP synthase F(0) complex subunit B1 mitochondrial OS=Homo sapiens GN=ATP5F1 PE=1 SV=2                           "
"425","m.14963",1061,23,28,15,18,1.495,0.2873,1,0.865033,0.761725,"Q29504","Ubiquitin-like modifier-activating enzyme 1 OS=Oryctolagus cuniculus GN=UBA1 PE=2 SV=1                   "
"426","m.14967",111,3,4,0,1,-6.81,-1.0559,0.595327,0.880176,0.375469,"P42678","Protein translation factor SUI1 homolog OS=Anopheles gambiae GN=AGAP006459 PE=3 SV=1                  "
"427","m.14968",138,0,2,0,0,10.732,1.2638,0.913454,0.551409,0.830719,"5725203","Uncharacterized protein OS=Lottia gigantea GN=LOTGIDRAFT_153896 PE=4 SV=1                     "
"428","m.14975",171,2,2,0,2,-3.493,-0.5115,0.870815,0.912743,0.559275,"Q2TBX5","Translocon-associated protein subunit delta OS=Bos taurus GN=SSR4 PE=2 SV=1                   "
"429","m.14983",218,4,5,2,4,3.192,0.6149,1,0.803723,0.799864,"P54611","V-type proton ATPase subunit E OS=Drosophila melanogaster GN=Vha26 PE=2 SV=1                  "
"430","m.14984",440,10,12,3,4,-4.187,-0.8759,0.682457,0.894133,0.435261,"Q96RW7","Hemicentin-1 OS=Homo sapiens GN=HMCN1 PE=1 SV=2                      "
"431","m.14985",790,0,0,1,3,-2.968,-0.393,0.920569,0.913777,0.598331,"Q9UGT4","Sushi domain-containing protein 2 OS=Homo sapiens GN=SUSD2 PE=1 SV=1                   "
"432","m.14994",562,0,2,1,1,-0.304,-0.0427,0.996461,0.899561,0.698249,"F8S101","Phospholipase B OS=Crotalus adamanteus PE=2 SV=1                      "
"433","m.14998",1027,0,0,0,0,5.653,0.7866,0.998527,0.754968,0.812976,"Q58A42","Protein DD3-3 OS=Dictyostelium discoideum GN=DD3-3 PE=2 SV=1                     "
"434","m.14999",503,78,73,71,79,1.002,0.5585,1,0.816909,0.794653,"P33248","Thymosin beta-12 OS=Lateolabrax japonicus PE=1 SV=2                      "
"435","m.1500",101,1,2,1,3,-3.647,-0.3823,0.924545,0.913725,0.601769,"3652730","Small cysteine-rich protein 3a OS=Montastraea faveolata GN=SCRiP3a PE=4 SV=1                   "
"436","m.15017",296,0,1,0,0,9.798,1.6068,0.721113,0.369268,0.831093,"P97390","Vacuolar protein sorting-associated protein 45 OS=Mus musculus GN=Vps45 PE=1 SV=1                  "
"437","m.15018",456,10,10,8,9,10.862,2.9505,0.066725,0.015076,0.808769,"P28799","Granulins OS=Homo sapiens GN=GRN PE=1 SV=2                      "
"438","m.15022",221,26,26,13,17,-2.621,-0.6773,0.788212,0.906716,0.502846,"P92177","14-3-3 protein epsilon OS=Drosophila melanogaster GN=14-3-3epsilon PE=1 SV=2                    "
"439","m.15023",141,0,0,0,1,-7.352,-0.7786,0.734037,0.900869,0.468209,"P12074","Cytochrome c oxidase subunit 6A1 mitochondrial OS=Homo sapiens GN=COX6A1 PE=1 SV=4                           "
"440","m.15026",538,1,1,0,0,3.712,0.5791,1,0.81224,0.796613,"Q7ZYB4","Polyadenylate-binding protein-interacting protein 1 OS=Xenopus laevis GN=paip1 PE=1 SV=1                   "
"441","m.15038",332,2,2,0,0,-2.425,-0.264,0.961767,0.911494,0.638429,NA,NA
"442","m.1504",136,3,3,1,2,-8.969,-1.1213,0.566475,0.875007,0.35407,"Q03958","Prefoldin subunit 6 OS=Mus musculus GN=Pfdn6 PE=2 SV=1                    "
"443","m.15047",323,13,12,11,15,-5.622,-1.7901,0.289272,0.831424,0.158413,"O46037","Vinculin OS=Drosophila melanogaster GN=Vinc PE=1 SV=1                      "
"444","m.1505",423,5,5,1,3,-15.52,-2.2222,0.143077,0.815302,0.075092,"Q9BXS5","AP-1 complex subunit mu-1 OS=Homo sapiens GN=AP1M1 PE=1 SV=3                   "
"445","m.15054",242,17,16,15,12,7.819,1.7747,0.578993,0.288917,0.82838,"Q8WR63","Tropomyosin OS=Trichinella pseudospiralis PE=2 SV=1                       "
"446","m.15063",195,1,1,0,2,-3.002,-0.2834,0.956548,0.912066,0.632605,"Q02372","NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 8 mitochondrial OS=Bos taurus GN=NDUFB8 PE=1 SV=1                           "
"447","m.15067",179,6,5,4,5,-11.904,-1.007,0.617726,0.884051,0.391574,"P35280","Ras-related protein Rab-8A OS=Rattus norvegicus GN=Rab8a PE=1 SV=2                    "
"448","m.15079",260,9,15,12,15,1.827,1.0742,0.960551,0.643707,0.826479,NA,NA
"449","m.15083",267,1,1,0,1,3.717,0.6433,1,0.796588,0.802308,"Unknown","Unknown                           "
"450","m.1509",223,6,5,3,3,-5.223,-1.1758,0.542948,0.870759,0.336368,"P25228","Ras-related protein Rab-3 OS=Drosophila melanogaster GN=Rab3 PE=1 SV=1                    "
"451","m.15096",468,1,1,0,1,-2.428,-0.3535,0.934765,0.91346,0.610929,"Q641Y2","NADH dehydrogenase [ubiquinone] iron-sulfur protein 2 mitochondrial OS=Rattus norvegicus GN=Ndufs2 PE=1 SV=1                           "
"452","m.15098",368,5,4,2,4,3.439,0.8672,0.989682,0.727467,0.817774,"Q9UBL6","Copine-7 OS=Homo sapiens GN=CPNE7 PE=2 SV=1                      "
"453","m.151",201,2,1,0,2,2.674,0.4067,1,0.846625,0.777982,"A5PKG7","BTB/POZ domain-containing protein KCTD5 OS=Bos taurus GN=KCTD5 PE=2 SV=1                   "
"454","m.15111",545,31,38,17,19,-5.252,-1.8338,0.272816,0.829391,0.14804,"P20000","Aldehyde dehydrogenase mitochondrial OS=Bos taurus GN=ALDH2 PE=1 SV=2                           "
"455","m.15114",369,4,5,2,2,11.396,0.9955,0.973261,0.677812,0.823723,NA,NA
"456","m.15121",194,0,0,0,1,-3.119,-0.5384,0.858258,0.912109,0.550213,"Q157S1","CREB-regulated transcription coactivator 1 OS=Rattus norvegicus GN=Crtc1 PE=1 SV=1                   "
"457","m.15126",176,0,0,0,1,-10.636,-1.0408,0.602153,0.881374,0.380432,"Q5ZI57","Trafficking protein particle complex subunit 3 OS=Gallus gallus GN=TRAPPC3 PE=2 SV=1                 "
"458","m.15132",728,1,0,0,0,-16.55,-1.9884,0.216533,0.82297,0.114755,"A7MBL8","Serine/threonine-protein kinase N2 OS=Danio rerio GN=pkn2 PE=2 SV=1                    "
"459","m.15134",1205,0,1,0,1,-2.631,-0.2235,0.971503,0.910042,0.650317,"B2RRE7","OTU domain-containing protein 4 OS=Mus musculus GN=Otud4 PE=1 SV=1                   "
"460","m.15139",435,47,43,39,41,6.675,1.799,0.558764,0.278273,0.827871,NA,NA
"461","m.15141",227,12,13,5,6,15.343,2.4352,0.235946,0.075433,0.814905,"Q24439","ATP synthase subunit O mitochondrial OS=Drosophila melanogaster GN=Oscp PE=2 SV=2                           "
"462","m.15142",273,0,0,0,0,2.806,0.4391,1,0.840926,0.78189,"P58044","Isopentenyl-diphosphate Delta-isomerase 1 OS=Mus musculus GN=Idi1 PE=2 SV=1                    "
"463","m.15145",279,0,0,0,1,-14.523,-2.4145,0.098329,0.810615,0.051509,NA,NA
"464","m.15155",891,1,4,1,1,-2.982,-0.4223,0.909212,0.913796,0.588834,"Q92616","Translational activator GCN1 OS=Homo sapiens GN=GCN1L1 PE=1 SV=6                    "
"465","m.15158",259,1,1,0,0,-1.905,-0.3164,0.946855,0.912854,0.622518,"3276401","Predicted protein OS=Nematostella vectensis GN=v1g232929 PE=4 SV=1                     "
"466","m.15162",152,19,22,13,16,4.507,2.2232,0.32657,0.128189,0.8183,"P10160","Eukaryotic translation initiation factor 5A-1 OS=Oryctolagus cuniculus GN=EIF5A PE=1 SV=2                  "
"467","m.15166",611,1,2,3,6,10.713,0.9661,0.977372,0.689844,0.822527,"P56517","Histone deacetylase 1 OS=Gallus gallus GN=HDAC1 PE=2 SV=1                    "
"468","m.15170",715,5,7,5,8,11.519,1.7651,0.587095,0.293194,0.828575,"Q2KJI2","Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit STT3A OS=Bos taurus GN=STT3A PE=2 SV=1                   "
"469","m.15172",116,3,3,2,2,-0.809,-0.0875,0.992904,0.902737,0.687218,NA,NA
"470","m.15175",266,5,6,3,5,1.12,0.1048,1,0.886638,0.730372,"P21670","Proteasome subunit alpha type-4 OS=Rattus norvegicus GN=Psma4 PE=1 SV=1                   "
"471","m.15185",362,26,28,18,25,7.824,1.358,0.877375,0.501682,0.831698,"Q92597","Protein NDRG1 OS=Homo sapiens GN=NDRG1 PE=1 SV=1                     "
"472","m.15189",147,1,2,0,0,-0.345,-0.0368,0.996821,0.899116,0.699658,"Q9Y2Q5","Ragulator complex protein LAMTOR2 OS=Homo sapiens GN=LAMTOR2 PE=1 SV=1                   "
"473","m.15196",185,0,1,0,1,6.819,1.2592,0.914959,0.553788,0.830653,"P61212","ADP-ribosylation factor-like protein 1 OS=Rattus norvegicus GN=Arl1 PE=1 SV=1                   "
"474","m.152",115,3,5,3,5,5.743,0.989,0.974194,0.680505,0.823467,"O01359","60S acidic ribosomal protein P1 OS=Oscheius tipulae GN=rpl-21 PE=3 SV=1                  "
"475","m.15200",788,10,5,3,6,12.19,2.8223,0.088265,0.02365,0.809937,"A4IGL7","Peroxidasin OS=Xenopus tropicalis GN=pxdn PE=2 SV=1                      "
"476","m.15204",648,31,26,13,15,7.577,1.6314,0.701047,0.356818,0.830798,"O88818","Plastin-3 OS=Cricetulus griseus GN=PLS3 PE=2 SV=3                      "
"477","m.15205",198,3,1,0,0,2.445,0.1904,1,0.877369,0.746146,"Q9NQ36","Signal peptide CUB and EGF-like domain-containing protein 2 OS=Homo sapiens GN=SCUBE2 PE=2 SV=2                           "
"478","m.15208",655,0,0,0,0,-11.785,-2.6085,0.069909,0.807299,0.033782,"Q86TM6","E3 ubiquitin-protein ligase synoviolin OS=Homo sapiens GN=SYVN1 PE=1 SV=2                   "
"479","m.1522",770,0,0,0,1,0.702,0.1503,0.999953,0.881886,0.739005,"Q10741","Disintegrin and metalloproteinase domain-containing protein 10 OS=Bos taurus GN=ADAM10 PE=1 SV=1                 "
"480","m.15220",508,6,6,2,4,-0.563,-0.0509,0.995924,0.900169,0.696274,"P17336","Catalase OS=Drosophila melanogaster GN=Cat PE=1 SV=2                      "
"481","m.15241",654,9,9,5,5,2.026,0.3695,1,0.85278,0.773239,"P0CZ23","Acyl-coenzyme A oxidase 3 peroxisomal OS=Arabidopsis thaliana GN=ACX3 PE=1 SV=1                           "
"482","m.15244",481,2,2,1,2,-4.298,-0.4938,0.87885,0.913082,0.565206,"O43670","Zinc finger protein 207 OS=Homo sapiens GN=ZNF207 PE=1 SV=1                   "
"483","m.15247",289,4,2,2,5,-6.57,-0.9751,0.632834,0.886564,0.402132,"Q5J6M8","Reticulon-3-A OS=Xenopus laevis GN=rtn3-a PE=2 SV=2                      "
"484","m.15259",327,3,2,3,3,1.303,0.3263,1,0.859441,0.767371,"Q8N3Y7","Epidermal retinol dehydrogenase 2 OS=Homo sapiens GN=SDR16C5 PE=2 SV=2                   "
"485","m.1527",299,19,18,9,10,-6.171,-1.6423,0.34566,0.839081,0.196227,"Q4R4I6","Adenylyl cyclase-associated protein 1 OS=Macaca fascicularis GN=CAP1 PE=2 SV=3                   "
"486","m.15279",668,0,1,1,1,2.334,0.4537,1,0.83825,0.783587,"Q3SWT4","Protein IWS1 homolog OS=Rattus norvegicus GN=Iws1 PE=2 SV=1                    "
"487","m.15280",205,2,2,1,2,11.457,1.9089,0.475169,0.233337,0.825341,"3683555","Putative uncharacterized protein OS=Branchiostoma floridae GN=BRAFLDRAFT_129574 PE=4 SV=1                    "
"488","m.15290",959,8,8,3,9,-0.742,-0.152,0.984867,0.906655,0.670332,"Q5ZIA5","Coatomer subunit beta OS=Gallus gallus GN=COPB1 PE=2 SV=1                    "
"489","m.153",398,2,1,1,2,-1.48,-0.1391,0.98677,0.905935,0.673801,"B2GUE2","Leucine-rich repeat flightless-interacting protein 2 OS=Xenopus tropicalis GN=lrrfip2 PE=2 SV=1                  "
"490","m.1530",391,4,8,3,4,-10.269,-1.8909,0.251562,0.826884,0.135109,"O93429","Serotransferrin OS=Paralichthys olivaceus GN=tf PE=2 SV=1                      "
"491","m.15306",507,0,0,0,0,8.361,0.9812,0.975295,0.683713,0.823153,"P23229","Integrin alpha-6 OS=Homo sapiens GN=ITGA6 PE=1 SV=5                     "
"492","m.15314",289,0,1,0,0,-3.088,-0.38,0.925386,0.91371,0.602505,"Q9UI42","Carboxypeptidase A4 OS=Homo sapiens GN=CPA4 PE=1 SV=2                     "
"493","m.15316",161,1,2,1,2,-0.997,-0.1856,0.979189,0.908375,0.661088,NA,NA
"494","m.15323",305,8,10,3,8,-12.19,-1.9389,0.234068,0.824901,0.124811,"Q8BMF4","Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex mitochondrial OS=Mus musculus GN=Dlat PE=1 SV=2                           "
"495","m.15325",4828,0,0,0,0,0.128,0.0142,0.998995,0.895017,0.711406,"Q9U943","Apolipophorins OS=Locusta migratoria PE=1 SV=2                       "
"496","m.15331",209,7,10,2,2,-11.236,-1.6326,0.349426,0.839627,0.198842,"P24367","Peptidyl-prolyl cis-trans isomerase B OS=Gallus gallus GN=PPIB PE=2 SV=1                   "
"497","m.15370",180,11,10,22,26,-2.999,-1.0349,0.604842,0.881842,0.382374,"3300831","Beta gamma crystallin isoform 10 (Fragment) OS=Montipora capitata PE=2 SV=1                  "
"498","m.15377",555,18,19,12,17,-1.665,-0.3671,0.930027,0.913607,0.60662,"P08059","Glucose-6-phosphate isomerase OS=Sus scrofa GN=GPI PE=1 SV=3                     "
"499","m.15388",345,0,0,0,1,-3.648,-0.7192,0.765934,0.904468,0.488497,"Q5R778","Acyl-CoA dehydrogenase family member 11 OS=Pongo abelii GN=ACAD11 PE=2 SV=2                  "
"500","m.15396",329,3,4,2,4,3.926,0.522,1,0.824786,0.791012,"Q62651","Delta(35)-Delta(24)-dienoyl-CoA isomerase mitochondrial OS=Rattus norvegicus GN=Ech1 PE=1 SV=2                           "
"501","m.15400",429,6,5,4,4,2.348,0.3429,1,0.856941,0.769673,"Q7ZTY4","Histone-binding protein RBBP7 OS=Danio rerio GN=rbbp7 PE=2 SV=1                    "
"502","m.15409",308,1,0,0,0,-6.381,-0.6068,0.824697,0.909876,0.526969,"Q9WUK2","Eukaryotic translation initiation factor 4H OS=Mus musculus GN=Eif4h PE=1 SV=3                  "
"503","m.15422",456,1,2,0,1,15.227,1.9033,0.479037,0.235505,0.825476,"O88413","Tubby-related protein 3 OS=Mus musculus GN=Tulp3 PE=1 SV=1                    "
"504","m.15426",1113,4,7,1,3,-1.804,-0.407,0.915227,0.913809,0.593809,"Q5RI56","Optineurin OS=Danio rerio GN=optn PE=2 SV=2                      "
"505","m.15449",425,0,0,0,3,1.042,0.1986,1,0.876405,0.747554,"Q6GQ29","Carboxypeptidase Q OS=Xenopus laevis GN=cpq PE=2 SV=1                     "
"506","m.15457",489,3,2,1,2,-4.317,-0.6607,0.796937,0.907533,0.508532,"Q8BKZ9","Pyruvate dehydrogenase protein X component mitochondrial OS=Mus musculus GN=Pdhx PE=2 SV=1                           "
"507","m.15462",185,3,3,1,2,-8.89,-1.2887,0.494137,0.862241,0.300236,"Q9C8L4","Persulfide dioxygenase ETHE1 homolog mitochondrial OS=Arabidopsis thaliana GN=GLY3 PE=1 SV=3                           "
"508","m.1547",193,3,3,4,4,-5.068,-0.6713,0.791374,0.907016,0.504901,"Q9D8Y0","EF-hand domain-containing protein D2 OS=Mus musculus GN=Efhd2 PE=1 SV=1                   "
"509","m.15471",509,6,8,4,7,-7.865,-1.1905,0.536625,0.869626,0.331618,"P17213","Bactericidal permeability-increasing protein OS=Homo sapiens GN=BPI PE=1 SV=4                    "
"510","m.15484",173,0,1,0,0,5.002,1.0367,0.966965,0.660298,0.825245,"Q5XGA9","N-alpha-acetyltransferase 50 OS=Xenopus tropicalis GN=naa50 PE=2 SV=1                     "
"511","m.15491",328,0,1,0,1,9.111,1.0823,0.959066,0.640043,0.826727,"Q9WVA3","Mitotic checkpoint protein BUB3 OS=Mus musculus GN=Bub3 PE=2 SV=2                   "
"512","m.15526",304,3,3,2,3,5.789,0.8397,0.992817,0.737162,0.816236,"Q9CY64","Biliverdin reductase A OS=Mus musculus GN=Blvra PE=2 SV=1                    "
"513","m.15544",155,3,4,1,2,-5.797,-0.8584,0.691581,0.895408,0.441155,"P80601","Ribonuclease UK114 OS=Capra hircus GN=HRSP12 PE=1 SV=3                     "
"514","m.15573",170,1,0,1,2,10.773,2.1206,0.363663,0.159296,0.820356,"P63100","Calcineurin subunit B type 1 OS=Rattus norvegicus GN=Ppp3r1 PE=1 SV=2                  "
"515","m.15586",275,6,6,6,6,-9.521,-0.8787,0.681007,0.893927,0.434319,"Q9JJ19","Na(+)/H(+) exchange regulatory cofactor NHE-RF1 OS=Rattus norvegicus GN=Slc9a3r1 PE=1 SV=3                  "
"516","m.1560",548,9,10,8,11,-3.814,-0.7505,0.749142,0.902628,0.477795,"Q6EE31","T-complex protein 1 subunit theta OS=Gallus gallus GN=CCT8 PE=1 SV=3                  "
"517","m.15618",675,2,3,0,1,-5.653,-1.2954,0.491213,0.861749,0.298123,"E9Q634","Unconventional myosin-Ie OS=Mus musculus GN=Myo1e PE=1 SV=1                     "
"518","m.15620",573,0,0,0,2,4.577,0.7953,0.997627,0.752132,0.813537,"Q96PQ7","Kelch-like protein 5 OS=Homo sapiens GN=KLHL5 PE=2 SV=3                    "
"519","m.15633",448,46,43,30,37,-1.14,-0.6011,0.827572,0.910095,0.528914,"P50395","Rab GDP dissociation inhibitor beta OS=Homo sapiens GN=GDI2 PE=1 SV=2                  "
"520","m.15646",189,0,0,1,0,-5.128,-0.7718,0.737691,0.901303,0.470526,NA,NA
"521","m.15686",206,2,3,3,2,-6.654,-1.9879,0.216707,0.822989,0.114854,"Q32L92","Calponin-3 OS=Bos taurus GN=CNN3 PE=2 SV=1                      "
"522","m.1569",147,0,1,0,0,-2.995,-0.4045,0.916193,0.913807,0.594618,"O43447","Peptidyl-prolyl cis-trans isomerase H OS=Homo sapiens GN=PPIH PE=1 SV=1                   "
"523","m.15693",310,6,4,4,6,4.477,0.9189,0.983481,0.708345,0.820404,"Q7ZXQ9","Drebrin-like protein A OS=Xenopus laevis GN=dbnl-a PE=2 SV=1                    "
"524","m.15700",399,6,4,3,5,-5.373,-0.6935,0.779636,0.905877,0.497296,NA,NA
"525","m.15722",235,21,17,12,9,5.898,1.6915,0.65021,0.327316,0.829921,"Q8MI17","Retinal dehydrogenase 1 OS=Oryctolagus cuniculus GN=ALDH1A1 PE=2 SV=1                    "
"526","m.15724",695,2,2,2,2,0.81,0.0889,0.999985,0.888211,0.727218,"Q14974","Importin subunit beta-1 OS=Homo sapiens GN=KPNB1 PE=1 SV=2                    "
"527","m.15734",455,0,0,0,0,2.223,0.4524,1,0.838491,0.783437,"Q8N129","Protein canopy homolog 4 OS=Homo sapiens GN=CNPY4 PE=2 SV=1                   "
"528","m.15750",815,1,1,0,0,-3.524,-0.6774,0.788159,0.906711,0.502811,NA,NA
"529","m.15756",276,1,2,0,0,3.669,0.7715,1,0.759817,0.811975,"Q99NB1","Acetyl-coenzyme A synthetase 2-like mitochondrial OS=Mus musculus GN=Acss1 PE=1 SV=1                           "
"530","m.1576",513,6,7,6,7,2.117,0.5956,1,0.808379,0.798136,"A6H584","Collagen alpha-5(VI) chain OS=Mus musculus GN=Col6a5 PE=1 SV=3                    "
"531","m.15763",343,0,1,0,1,1.611,0.1644,0.999948,0.880334,0.741564,"O75600","2-amino-3-ketobutyrate coenzyme A ligase mitochondrial OS=Homo sapiens GN=GCAT PE=1 SV=1                           "
"532","m.15764",225,3,3,2,2,1.703,0.3832,1,0.85056,0.775018,"O55012","Phosphatidylinositol-binding clathrin assembly protein OS=Rattus norvegicus GN=Picalm PE=1 SV=1                   "
"533","m.15778",129,3,1,0,0,6.798,0.8043,0.996681,0.749165,0.814106,"Q9TWL9","Conodipine-M alpha chain OS=Conus magus PE=1 SV=2                     "
"534","m.15779",427,1,1,0,1,5.354,0.8535,0.991258,0.732338,0.81702,"P81274","G-protein-signaling modulator 2 OS=Homo sapiens GN=GPSM2 PE=1 SV=3                    "
"535","m.15803",206,3,3,0,1,-1.071,-0.1355,0.987274,0.905728,0.674761,"P00491","Purine nucleoside phosphorylase OS=Homo sapiens GN=PNP PE=1 SV=2                    "
"536","m.1582",284,2,1,1,2,-2.866,-0.606,0.825101,0.909907,0.527242,"P41044","Calbindin-32 OS=Drosophila melanogaster GN=Cbp53E PE=2 SV=1                      "
"537","m.15822",319,1,2,0,0,10.611,1.2196,0.927074,0.574025,0.830012,"3277618","Predicted protein OS=Nematostella vectensis GN=v1g244535 PE=4 SV=1                     "
"538","m.1583",327,6,6,3,5,-8.87,-2.1289,0.170359,0.818088,0.089381,"P56839","Phosphoenolpyruvate phosphomutase OS=Mytilus edulis PE=1 SV=3                      "
"539","m.15831",119,3,5,0,1,-0.347,-0.062,0.995117,0.900973,0.693569,NA,NA
"540","m.15837",260,0,0,0,0,-18.668,-1.6397,0.346668,0.839227,0.196926,NA,NA
"541","m.15839",183,6,5,5,6,-9.931,-1.2493,0.511263,0.865164,0.312743,"Q9CQC9","GTP-binding protein SAR1b OS=Mus musculus GN=Sar1b PE=1 SV=1                    "
"542","m.15850",195,1,0,0,1,-5.193,-0.7094,0.771171,0.905016,0.491851,"Q5ZI78","Tumor necrosis factor alpha-induced protein 8 OS=Gallus gallus GN=TNFAIP8 PE=2 SV=1                 "
"543","m.15857",420,3,4,3,3,9.417,1.2455,0.919321,0.56084,0.830446,"Q6NZ09","Proteasomal ubiquitin receptor ADRM1 OS=Danio rerio GN=adrm1b PE=1 SV=1                   "
"544","m.15859",410,6,5,2,5,-1.29,-0.3197,0.94583,0.91292,0.621498,"P46471","26S protease regulatory subunit 7 OS=Mus musculus GN=Psmc2 PE=1 SV=5                  "
"545","m.15862",387,1,1,0,0,-0.105,-0.0106,0.998132,0.897067,0.70579,"O88809","Neuronal migration protein doublecortin OS=Mus musculus GN=Dcx PE=1 SV=1                   "
"546","m.15899",456,4,3,2,1,-0.291,-0.0467,0.996205,0.899859,0.697288,"Q8CE50","Sorting nexin-30 OS=Mus musculus GN=Snx30 PE=2 SV=1                     "
"547","m.1592",810,2,2,0,1,-2.97,-0.5892,0.833533,0.910533,0.532971,"Q2MHE4","Serine/threonine-protein kinase HT1 OS=Arabidopsis thaliana GN=HT1 PE=1 SV=1                    "
"548","m.15923",2429,25,32,6,8,1.833,0.4012,1,0.84756,0.777298,"P01267","Thyroglobulin OS=Bos taurus GN=TG PE=1 SV=1                      "
"549","m.15941",522,1,1,0,1,-13.5,-2.0302,0.202208,0.821427,0.106716,"Q64676","2-hydroxyacylsphingosine 1-beta-galactosyltransferase OS=Mus musculus GN=Ugt8 PE=2 SV=2                     "
"550","m.16002",356,0,0,0,0,5.923,0.9021,0.985544,0.714689,0.819585,"P10079","Fibropellin-1 OS=Strongylocentrotus purpuratus GN=EGF1 PE=1 SV=2                      "
"551","m.16005",488,2,1,0,1,0.546,0.0973,1,0.887386,0.728893,"Q9TU32","Protein ERGIC-53 OS=Chlorocebus aethiops GN=LMAN1 PE=2 SV=1                     "
"552","m.16008",262,2,3,0,1,-1.456,-0.2202,0.972227,0.909909,0.651269,"3286479","Predicted protein OS=Nematostella vectensis GN=v1g222210 PE=4 SV=1                     "
"553","m.16009",808,2,3,3,3,0.929,0.1464,0.999956,0.882308,0.738287,"Q61789","Laminin subunit alpha-3 OS=Mus musculus GN=Lama3 PE=1 SV=4                    "
"554","m.16029",467,0,0,0,0,-14.366,-2.3903,0.102972,0.811128,0.054094,"Q9QZB7","Actin-related protein 10 OS=Mus musculus GN=Actr10 PE=1 SV=2                    "
