"","Protein","Len","S0","S0.1","S1","S1.1","LogFoldChange","Zstatistic","fdr","FDRup","FDRdown","UniprotID","DEFLINE"
"301","m.13206",240,3,4,4,3,7.449,0.9046,0.978822,0.797827,0.89722,"O95336","6-phosphogluconolactonase OS=Homo sapiens GN=PGLS PE=1 SV=2                      "
"302","m.13222",200,3,5,5,5,-11.783,-0.8076,0.932758,0.962719,0.727454,"Q00223","Putative gastrointestinal growth factor xP4 OS=Xenopus laevis GN=p4 PE=2 SV=1                  "
"303","m.13224",649,0,0,0,1,4.315,0.2939,1,0.920893,0.876497,"A4QP81","Putative ferric-chelate reductase 1 OS=Danio rerio GN=frrs1 PE=2 SV=1                   "
"304","m.13226",326,8,7,4,7,-13.222,-0.9329,0.924272,0.960646,0.696018,"Q8CG45","Aflatoxin B1 aldehyde reductase member 2 OS=Rattus norvegicus GN=Akr7a2 PE=1 SV=2                 "
"305","m.13240",197,2,3,3,3,-8.928,-0.6814,0.950583,0.964342,0.754939,"Q3T000","Synaptobrevin homolog YKT6 OS=Bos taurus GN=YKT6 PE=2 SV=1                    "
"306","m.13256",546,0,0,0,1,-4.055,-0.2752,0.999968,0.957908,0.825304,"Q8BPM0","Disheveled-associated activator of morphogenesis 1 OS=Mus musculus GN=Daam1 PE=1 SV=4                  "
"307","m.13278",257,2,2,2,3,-2.049,-0.1963,0.99972,0.95478,0.835402,"Q5PQ53","Peflin OS=Xenopus laevis GN=pef1 PE=1 SV=1                      "
"308","m.1328",203,1,2,2,2,0.728,0.0575,1,0.941084,0.860602,"A7SXK3","Transmembrane emp24 domain-containing protein OS=Nematostella vectensis GN=v1g194562 PE=3 SV=1                   "
"309","m.13288",883,1,0,1,2,-0.978,-0.0536,1,0.947885,0.850784,"Q8WWQ8","Stabilin-2 OS=Homo sapiens GN=STAB2 PE=1 SV=3                      "
"310","m.13295",297,2,1,3,2,-12.974,-1.4357,0.794908,0.948613,0.525232,"Q8VHP7","Leukocyte elastase inhibitor B OS=Mus musculus GN=Serpinb1b PE=1 SV=1                   "
"311","m.133",397,1,0,0,1,-15.216,-1.0684,0.913501,0.958422,0.65596,NA,NA
"312","m.13300",320,1,0,0,1,6.272,0.5317,1,0.888798,0.887318,"Q96P53","WD repeat and FYVE domain-containing protein 2 OS=Homo sapiens GN=WDFY2 PE=2 SV=2                "
"313","m.13303",395,0,0,1,1,-2.529,-0.1442,0.999545,0.952473,0.841414,"P41565","Isocitrate dehydrogenase [NAD] subunit gamma 1 mitochondrial OS=Rattus norvegicus GN=Idh3g PE=2 SV=2                           "
"314","m.13314",295,6,6,4,5,-14.999,-0.9309,0.924372,0.960679,0.696561,"Q5I0D1","Glyoxalase domain-containing protein 4 OS=Rattus norvegicus GN=Glod4 PE=1 SV=1                   "
"315","m.1334",391,1,1,2,1,-1.303,-0.1509,0.999545,0.952782,0.840668,NA,NA
"316","m.13356",586,1,1,1,1,-3.941,-0.338,0.998802,0.960084,0.81636,"O14772","Fucose-1-phosphate guanylyltransferase OS=Homo sapiens GN=FPGT PE=1 SV=2                     "
"317","m.13371",1200,11,14,9,13,-8.607,-1.4267,0.798159,0.94894,0.528647,"Q9P2J5","Leucine--tRNA ligase cytoplasmic OS=Homo sapiens GN=LARS PE=1 SV=2                           "
"318","m.1339",464,13,15,22,16,3.354,0.6609,1,0.863997,0.891587,"Q9K9H0","Isocitrate lyase OS=Bacillus halodurans (strain ATCC BAA-125 / DSM 18197 / FERM 7344 / JCM 9153 / C-125) GN=aceA PE=3 SV=1       "
"319","m.13401",174,19,13,17,13,-2.698,-0.7239,0.943506,0.963908,0.746047,"Q95NR9","Calmodulin OS=Metridium senile PE=1 SV=3                       "
"320","m.13423",531,4,5,6,6,-1.4,-0.2336,0.999942,0.956311,0.830783,"Q66H20","Polypyrimidine tract-binding protein 2 OS=Rattus norvegicus GN=Ptbp2 PE=2 SV=1                   "
"321","m.13425",114,0,1,0,1,-0.155,-0.0107,1,0.945423,0.854781,"Q9CQ71","Replication protein A 14 kDa subunit OS=Mus musculus GN=Rpa3 PE=2 SV=1                 "
"322","m.13427",257,1,1,2,0,4.072,0.3171,1,0.918374,0.877752,"Q9QXT1","Dual adapter for phosphotyrosine and 3-phosphotyrosine and 3-phosphoinositide OS=Mus musculus GN=Dapp1 PE=1 SV=1               "
"323","m.13436",653,1,1,2,2,3.621,0.4756,1,0.897763,0.885143,"P23780","Beta-galactosidase OS=Mus musculus GN=Glb1 PE=2 SV=1                      "
"324","m.13442",270,0,0,0,1,-3.911,-0.2245,0.999893,0.955946,0.831935,"3284139","Predicted protein OS=Nematostella vectensis GN=v1g233699 PE=4 SV=1                     "
"325","m.13443",372,25,26,24,22,-4.2,-0.7334,0.942059,0.963792,0.744014,"Q7JQD3","Gelsolin-like protein 1 OS=Lumbricus terrestris GN=AM PE=1 SV=1                    "
"326","m.13444",605,3,6,1,0,-7.47,-0.8415,0.92973,0.962168,0.719428,"Q64319","Neutral and basic amino acid transport protein rBAT OS=Rattus norvegicus GN=Slc3a1 PE=1 SV=1               "
"327","m.13448",293,1,1,1,1,4.336,0.4879,1,0.895881,0.885638,"O46560","Pyridoxal kinase OS=Sus scrofa GN=PDXK PE=1 SV=1                     "
"328","m.1346",158,13,15,11,12,7.622,1.2241,0.902391,0.687098,0.899005,"P72745","Universal stress protein Slr1101 OS=Synechocystis sp. (strain PCC 6803 / Kazusa) GN=slr1101 PE=3 SV=1              "
"329","m.13471",151,2,5,3,3,-23.341,-1.6649,0.722002,0.940097,0.43412,NA,NA
"330","m.13475",469,2,2,1,2,-5.312,-0.9014,0.92587,0.961169,0.704399,"Q9EPB1","Dipeptidyl peptidase 2 OS=Rattus norvegicus GN=Dpp7 PE=1 SV=1                    "
"331","m.13476",183,1,2,1,1,-23.509,-1.0876,0.910619,0.958091,0.64978,"Q91XS8","Serine/threonine-protein kinase 17B OS=Rattus norvegicus GN=Stk17b PE=1 SV=1                    "
"332","m.13486",292,16,20,15,19,6.178,0.814,1,0.825343,0.895516,"P27463","Retinal dehydrogenase 1 OS=Gallus gallus GN=ALDH1A1 PE=2 SV=1                    "
"333","m.13488",163,1,2,2,1,-7.831,-0.4237,0.99318,0.962492,0.802874,"42011228","Uncharacterized protein OS=Acaryochloris marina (strain MBIC 11017) GN=AM1_C0121 PE=4 SV=1                  "
"334","m.13490",255,2,2,3,2,-2.28,-0.1292,0.999583,0.951768,0.843057,"P28304","Quinone oxidoreductase 1 OS=Escherichia coli (strain K12) GN=qorA PE=1 SV=1                  "
"335","m.13514",432,2,1,1,1,-5.793,-0.6871,0.949581,0.964292,0.753765,"Q5ZLF0","Hsc70-interacting protein OS=Gallus gallus GN=ST13 PE=2 SV=1                     "
"336","m.13516",189,7,8,8,7,-10.558,-1.0184,0.919003,0.959251,0.671492,"P08081","Clathrin light chain A OS=Rattus norvegicus GN=Clta PE=1 SV=1                   "
"337","m.13531",269,0,0,1,0,18.95,1.1734,0.906843,0.707029,0.898974,"Q58CP2","Sulfatase-modifying factor 2 OS=Bos taurus GN=SUMF2 PE=2 SV=1                    "
"338","m.1355",1555,9,9,8,7,1.718,0.2998,1,0.920263,0.876821,"Q8IVV2","Lipoxygenase homology domain-containing protein 1 OS=Homo sapiens GN=LOXHD1 PE=2 SV=3                  "
"339","m.13551",300,0,0,1,1,-8.25,-0.6698,0.952655,0.964432,0.757311,"3276542","Predicted protein OS=Nematostella vectensis GN=v1g243976 PE=4 SV=1                     "
"340","m.13552",557,0,1,1,1,3.619,0.3356,1,0.916283,0.878719,"Q5RGV1","Inosine-5'-monophosphate dehydrogenase 1b OS=Danio rerio GN=impdh1b PE=2 SV=1                    "
"341","m.13557",339,4,5,3,3,8.44,0.8144,1,0.825227,0.895525,"Q9WUP7","Ubiquitin carboxyl-terminal hydrolase isozyme L5 OS=Mus musculus GN=Uchl5 PE=2 SV=2                  "
"342","m.13574",515,2,3,1,2,-2.473,-0.154,0.999549,0.952923,0.840321,"P17713","Tyrosine-protein kinase STK OS=Hydra vulgaris GN=STK PE=2 SV=1                    "
"343","m.13590",549,25,29,23,21,-9.267,-1.417,0.801711,0.94929,0.532316,"Q00612","Glucose-6-phosphate 1-dehydrogenase X OS=Mus musculus GN=G6pdx PE=1 SV=3                    "
"344","m.136",295,1,1,1,0,-7.988,-0.4993,0.983583,0.963927,0.789864,"Q9VQ93","Golgi phosphoprotein 3 homolog rotini OS=Drosophila melanogaster GN=rti PE=1 SV=1                  "
"345","m.13617",393,2,3,2,0,4.246,0.513,1,0.891897,0.886616,"Q9CZR2","N-acetylated-alpha-linked acidic dipeptidase 2 OS=Mus musculus GN=Naalad2 PE=1 SV=2                   "
"346","m.13638",869,0,1,1,1,4.262,0.2842,1,0.921913,0.875958,"E9Q555","E3 ubiquitin-protein ligase RNF213 OS=Mus musculus GN=Rnf213 PE=2 SV=1                   "
"347","m.13659",548,1,1,1,1,-0.468,-0.0523,1,0.947813,0.850909,"O89110","Caspase-8 OS=Mus musculus GN=Casp8 PE=1 SV=1                      "
"348","m.13680",770,0,0,1,0,4.075,0.4106,1,0.906992,0.882348,"P23588","Eukaryotic translation initiation factor 4B OS=Homo sapiens GN=EIF4B PE=1 SV=2                  "
"349","m.1369",374,55,66,64,60,-4.39,-2.0187,0.544851,0.92725,0.28846,"P53448","Fructose-bisphosphate aldolase C OS=Carassius auratus GN=aldoc PE=2 SV=2                    "
"350","m.13710",208,1,2,2,1,-8.104,-0.7029,0.946889,0.964141,0.750481,"3266693","Predicted protein OS=Nematostella vectensis GN=v1g238216 PE=4 SV=1                     "
"351","m.13720",455,0,1,0,1,-17.272,-1.4465,0.791069,0.948217,0.52112,"Q7SGY1","Putative D-arabinono-14-lactone oxidase OS=Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987) GN=alo-1 PE=3 SV=1                           "
"352","m.13742",710,0,0,0,2,-9.721,-0.9318,0.924327,0.960664,0.696317,"Q5SQX6","Cytoplasmic FMR1-interacting protein 2 OS=Mus musculus GN=Cyfip2 PE=1 SV=2                   "
"353","m.13743",311,8,8,5,8,-6.806,-1.2892,0.851412,0.953506,0.579684,"Q6GLT8","Fumarylacetoacetate hydrolase domain-containing protein 2 OS=Xenopus laevis GN=fahd2 PE=2 SV=1                  "
"354","m.13744",138,0,2,5,3,6.445,0.4477,1,0.901868,0.883981,"Q27245","Putative aminopeptidase W07G4.4 OS=Caenorhabditis elegans GN=W07G4.4 PE=1 SV=1                    "
"355","m.13753",335,2,3,2,2,-5.391,-0.4756,0.987038,0.963555,0.794046,"O81884","L-galactose dehydrogenase OS=Arabidopsis thaliana GN=LGALDH PE=1 SV=1                     "
"356","m.13791",176,1,0,2,1,1.325,0.0973,1,0.938285,0.863719,"P10620","Microsomal glutathione S-transferase 1 OS=Homo sapiens GN=MGST1 PE=1 SV=1                   "
"357","m.13796",395,1,2,1,1,-5.069,-0.4282,0.99273,0.962597,0.802128,NA,NA
"358","m.13801",461,0,1,1,0,4.839,0.3401,1,0.915763,0.87895,"P23258","Tubulin gamma-1 chain OS=Homo sapiens GN=TUBG1 PE=1 SV=2                    "
"359","m.13811",436,2,2,2,2,-2.381,-0.189,0.999678,0.954469,0.836274,"Q2HJH1","Aspartyl aminopeptidase OS=Bos taurus GN=DNPEP PE=1 SV=1                     "
"360","m.13833",263,0,0,1,1,-2.815,-0.2989,0.999748,0.958764,0.822025,"Q9BUH8","Brain-enriched guanylate kinase-associated protein OS=Homo sapiens GN=BEGAIN PE=1 SV=1                   "
"361","m.13842",680,16,13,14,14,-2.973,-0.3129,0.999501,0.959251,0.820033,"O16025","Allene oxide synthase-lipoxygenase protein OS=Plexaura homomalla PE=1 SV=1                    "
"362","m.13862",447,1,3,2,2,0.597,0.033,1,0.942706,0.858583,NA,NA
"363","m.13863",1106,18,18,14,10,15.988,0.8416,0.995611,0.817163,0.896104,"Q8C6K9","Collagen alpha-6(VI) chain OS=Mus musculus GN=Col6a6 PE=1 SV=2                    "
"364","m.13885",1031,1,1,0,0,-7.335,-0.7995,0.933593,0.962847,0.729326,"4200081","Teneurin-2 OS=Salpingoeca rosetta (strain ATCC 50818 / BSB-021) GN=PTSG_10401 PE=4 SV=1                 "
"365","m.139",190,4,4,3,3,-3.652,-0.4068,0.994729,0.962077,0.805646,"P36241","60S ribosomal protein L19 OS=Drosophila melanogaster GN=RpL19 PE=1 SV=2                   "
"366","m.1390",448,8,8,7,9,6.178,1.0055,0.946759,0.765492,0.89836,"Q8T882","Tauropine dehydrogenase OS=Arabella iricolor GN=tadh PE=1 SV=1                     "
"367","m.1391",160,3,3,1,1,-4.263,-0.2663,0.999999,0.957576,0.826506,"Q8CG08","Collagen triple helix repeat-containing protein 1 OS=Rattus norvegicus GN=Cthrc1 PE=1 SV=1                 "
"368","m.1396",509,3,2,1,1,9.198,0.7592,0.999999,0.840493,0.894235,"P08630","Tyrosine-protein kinase Btk29A OS=Drosophila melanogaster GN=Btk29A PE=2 SV=2                    "
"369","m.13977",445,18,18,23,22,-9.912,-2.5062,0.275647,0.909389,0.138579,"Q16822","Phosphoenolpyruvate carboxykinase [GTP] mitochondrial OS=Homo sapiens GN=PCK2 PE=1 SV=3                           "
"370","m.1408",226,6,7,5,9,-5.968,-0.7536,0.939165,0.963526,0.739629,NA,NA
"371","m.14083",1506,2,1,1,1,-1.123,-0.0825,1,0.949437,0.847935,"Q93008","Probable ubiquitin carboxyl-terminal hydrolase FAF-X OS=Homo sapiens GN=USP9X PE=1 SV=3                  "
"372","m.141",436,36,36,33,29,-1.4,-0.5304,0.978527,0.964302,0.784244,NA,NA
"373","m.14108",268,1,3,1,3,-9.483,-0.9687,0.92242,0.960059,0.686068,"Q5ZLA6","Unconventional myosin-Ic OS=Gallus gallus GN=MYO1C PE=2 SV=1                     "
"374","m.14109",662,4,4,3,2,9.664,0.7028,0.999999,0.854519,0.892774,"Q9WVM6","Tolloid-like protein 2 OS=Mus musculus GN=Tll2 PE=1 SV=1                    "
"375","m.14128",211,15,18,15,17,-21.221,-2.3634,0.340788,0.914211,0.17505,"Q5R4U9","Sorcin OS=Pongo abelii GN=SRI PE=2 SV=1                      "
"376","m.1413",338,9,8,7,10,-17.819,-3.2889,0.074655,0.89559,0.020086,"Q7ZV03","Vacuolar protein sorting-associated protein 26B OS=Danio rerio GN=vps26b PE=2 SV=1                  "
"377","m.14152",569,1,1,2,1,3.039,0.2315,1,0.927135,0.872874,"O94826","Mitochondrial import receptor subunit TOM70 OS=Homo sapiens GN=TOMM70A PE=1 SV=1                  "
"378","m.14201",145,0,1,1,2,-4.802,-0.2921,0.999833,0.958523,0.822977,NA,NA
"379","m.14213",220,4,5,2,2,-6.313,-0.435,0.992019,0.962751,0.800992,"Q62288","Testican-1 OS=Mus musculus GN=Spock1 PE=2 SV=2                      "
"380","m.14242",428,0,1,1,0,-10.613,-0.7342,0.941939,0.963782,0.743842,"Q3THG9","Alanyl-tRNA editing protein Aarsd1 OS=Mus musculus GN=Aarsd1 PE=1 SV=2                   "
"381","m.14255",219,7,6,7,5,-19.466,-1.2861,0.852617,0.953596,0.580812,"Q68EK7","Ras-related protein Rab-4B OS=Danio rerio GN=rab4b PE=2 SV=1                    "
"382","m.14269",430,3,3,7,5,2.604,0.1721,1,0.932422,0.869065,"B2GUS6","Lysine-specific demethylase 8 OS=Xenopus tropicalis GN=kdm8 PE=2 SV=1                    "
"383","m.14282",326,1,0,1,2,-17.343,-1.4758,0.780986,0.947133,0.509885,"Q9CXR1","Dehydrogenase/reductase SDR family member 7 OS=Mus musculus GN=Dhrs7 PE=2 SV=2                  "
"384","m.14297",518,1,2,2,1,-10.717,-0.9018,0.925849,0.961162,0.704295,"3284280","Predicted protein OS=Nematostella vectensis GN=v1g219291 PE=4 SV=1                     "
"385","m.14312",960,15,15,16,18,-11.407,-1.6349,0.731544,0.941194,0.446512,"Q95334","Glutamyl aminopeptidase OS=Sus scrofa GN=ENPEP PE=1 SV=1                     "
"386","m.14349",643,2,3,1,1,-4.568,-0.4766,0.9869,0.963573,0.793871,"Q14517","Protocadherin Fat 1 OS=Homo sapiens GN=FAT1 PE=1 SV=2                    "
"387","m.14355",846,18,18,20,15,-0.697,-0.0932,0.99989,0.949991,0.846847,"Q9XTL9","Glycogen phosphorylase OS=Drosophila melanogaster GN=GlyP PE=2 SV=2                     "
"388","m.1436",550,37,38,37,39,3.825,1.6955,0.751916,0.433639,0.898317,"P05166","Propionyl-CoA carboxylase beta chain mitochondrial OS=Homo sapiens GN=PCCB PE=1 SV=3                           "
"389","m.1437",515,1,1,0,1,1.338,0.1199,1,0.9366,0.865402,"Q8R4V5","Oncoprotein-induced transcript 3 protein OS=Mus musculus GN=Oit3 PE=2 SV=2                   "
"390","m.14375",119,2,2,2,3,5.589,0.4392,1,0.903075,0.883616,"Q91X96","Guanine nucleotide exchange factor MSS4 OS=Mus musculus GN=Rabif PE=2 SV=1                  "
"391","m.14377",379,0,0,0,1,0.385,0.0309,1,0.942842,0.858406,"Q96G03","Phosphoglucomutase-2 OS=Homo sapiens GN=PGM2 PE=1 SV=4                      "
"392","m.1440",833,4,2,1,3,-5.076,-0.2606,1,0.957361,0.827267,"Q9VZZ4","Peroxidasin OS=Drosophila melanogaster GN=Pxn PE=1 SV=1                      "
"393","m.14422",417,0,3,1,2,-9.967,-0.4432,0.991114,0.96293,0.799612,"Q9V9J3","Tyrosine-protein kinase Src42A OS=Drosophila melanogaster GN=Src42A PE=2 SV=1                    "
"394","m.14438",273,2,4,1,1,-13.095,-0.9679,0.922465,0.960072,0.686295,"Q00059","Transcription factor A mitochondrial OS=Homo sapiens GN=TFAM PE=1 SV=1                           "
"395","m.14458",126,4,5,4,4,5.755,0.7621,1,0.83973,0.894306,NA,NA
"396","m.14465",536,0,1,5,3,-10.775,-1.0983,0.908802,0.957902,0.646288,NA,NA
"397","m.1447",450,2,2,1,1,-4.307,-0.378,0.996854,0.961299,0.810244,"A7RWP6","Eukaryotic translation initiation factor 3 subunit E OS=Nematostella vectensis GN=v1g163572 PE=3 SV=1                "
"398","m.14490",140,2,3,2,2,12.118,1.3313,0.901584,0.639206,0.89903,"Q9DBI0","Transmembrane protease serine 6 OS=Mus musculus GN=Tmprss6 PE=1 SV=4                   "
"399","m.145",467,1,1,2,1,-18.32,-1.1816,0.889116,0.956258,0.618075,"Q9V3J1","V-type proton ATPase subunit H OS=Drosophila melanogaster GN=VhaSFD PE=2 SV=2                  "
"400","m.1454",475,3,4,4,4,1.128,0.1271,1,0.936048,0.865926,"Q9UMS4","Pre-mRNA-processing factor 19 OS=Homo sapiens GN=PRPF19 PE=1 SV=1                    "
"401","m.14543",392,1,2,2,2,2.061,0.1565,1,0.933714,0.868003,"P56069","Cystathionine gamma-synthase OS=Helicobacter pylori (strain ATCC 700392 / 26695) GN=metB PE=1 SV=1                "
"402","m.1456",431,2,1,1,2,8.555,0.5987,1,0.876718,0.889653,"Q8NCC3","Group XV phospholipase A2 OS=Homo sapiens GN=PLA2G15 PE=1 SV=2                   "
"403","m.14575",826,0,0,1,0,-0.594,-0.0533,1,0.947868,0.850813,"Q8BPM2","Mitogen-activated protein kinase kinase kinase kinase 5 OS=Mus musculus GN=Map4k5 PE=1 SV=2                "
"404","m.1461",469,2,2,2,2,11.019,1.1291,0.913863,0.723351,0.898912,"Q2KN93","Cytospin-A OS=Danio rerio GN=specc1la PE=2 SV=2                      "
"405","m.1463",394,4,3,5,4,-13.985,-1.5488,0.757711,0.944396,0.481321,"Q7ZU42","Obg-like ATPase 1 OS=Danio rerio GN=ola1 PE=2 SV=1                    "
"406","m.14712",256,1,3,2,2,2.574,0.2876,1,0.921558,0.876148,"P51572","B-cell receptor-associated protein 31 OS=Homo sapiens GN=BCAP31 PE=1 SV=3                   "
"407","m.1472",277,4,6,4,5,23.002,1.596,0.829603,0.491056,0.898792,"Q40784","Putative glucose-6-phosphate 1-epimerase OS=Cenchrus ciliaris PE=2 SV=1                     "
"408","m.1473",555,13,17,8,12,-9.702,-0.6862,0.94974,0.9643,0.75395,"P14618","Pyruvate kinase PKM OS=Homo sapiens GN=PKM PE=1 SV=4                    "
"409","m.14738",152,3,3,4,4,1.947,0.174,1,0.932262,0.869193,"Q8WWY8","Lipase member H OS=Homo sapiens GN=LIPH PE=1 SV=1                    "
"410","m.14739",401,3,3,4,3,12.515,1.5367,0.864517,0.526082,0.898947,"Q5I597","Betaine--homocysteine S-methyltransferase 1 OS=Bos taurus GN=BHMT PE=2 SV=1                    "
"411","m.1474",312,1,0,1,0,-5.468,-0.4428,0.99116,0.962922,0.79968,"Q568D2","Uncharacterized protein C15orf26 homolog OS=Danio rerio GN=zgc:110373 PE=2 SV=1                   "
"412","m.14754",356,7,6,4,3,-19.269,-2.3752,0.334993,0.913792,0.171816,"3284742","Predicted protein OS=Nematostella vectensis GN=v1g237612 PE=4 SV=1                     "
"413","m.14756",396,7,8,8,9,-0.009,-0.001,1,0.944839,0.855648,"P62335","26S protease regulatory subunit 10B OS=Spermophilus tridecemlineatus GN=PSMC6 PE=2 SV=1                  "
"414","m.14765",420,1,2,2,3,-2.151,-0.1243,0.999605,0.951533,0.843585,"Q0ZLH3","Pejvakin OS=Homo sapiens GN=DFNB59 PE=1 SV=1                      "
"415","m.1478",617,1,1,1,1,-10.19,-0.5035,0.982933,0.963986,0.789114,NA,NA
"416","m.14813",275,1,1,1,1,6.31,0.577,1,0.880805,0.888927,"Q5RE15","26S proteasome non-ATPase regulatory subunit 8 (Fragment) OS=Pongo abelii GN=PSMD8 PE=2 SV=2                "
"417","m.1485",256,8,7,5,5,17.791,2.8902,0.089848,0.050187,0.88935,"4396302","Putative uncharacterized protein OS=Acropora millepora PE=2 SV=1                     "
"418","m.14875",111,1,1,1,1,-4.146,-0.3001,0.99973,0.958807,0.821855,"Q9VLM5","Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit DAD1 OS=Drosophila melanogaster GN=l(2)k12914 PE=3 SV=1                   "
"419","m.14897",346,2,2,2,2,17.034,1.2559,0.9013,0.673768,0.899014,"Q8CG72","Poly(ADP-ribose) glycohydrolase ARH3 OS=Mus musculus GN=Adprhl2 PE=1 SV=1                    "
"420","m.14910",573,6,7,5,3,4.079,0.4277,1,0.904676,0.883113,"O95831","Apoptosis-inducing factor 1 mitochondrial OS=Homo sapiens GN=AIFM1 PE=1 SV=1                           "
"421","m.14914",470,2,3,3,3,2.003,0.3244,1,0.917558,0.878137,"Q8BHS3","Pre-mRNA-splicing factor RBM22 OS=Mus musculus GN=Rbm22 PE=2 SV=1                    "
"422","m.14915",293,26,31,35,33,1.163,0.4739,1,0.89802,0.885074,"Q9U5M4","Tropomyosin-2 OS=Podocoryne carnea GN=TPM2 PE=2 SV=1                      "
"423","m.14918",406,1,2,2,5,-14.649,-1.0876,0.910619,0.958091,0.64978,"Q15393","Splicing factor 3B subunit 3 OS=Homo sapiens GN=SF3B3 PE=1 SV=4                  "
"424","m.14920",231,1,0,0,2,13.774,0.8941,0.981897,0.801103,0.897056,"Q8MJJ7","m7GpppX diphosphatase OS=Bos taurus GN=DCPS PE=2 SV=1                     "
"425","m.14923",328,3,4,5,6,-4.85,-0.5056,0.982603,0.964014,0.788738,"Q5ZIN1","Nuclear migration protein nudC OS=Gallus gallus GN=NUDC PE=2 SV=1                   "
"426","m.14924",360,0,1,0,1,2.853,0.2541,1,0.92496,0.874229,"Q13952","Nuclear transcription factor Y subunit gamma OS=Homo sapiens GN=NFYC PE=1 SV=3                 "
"427","m.1493",232,9,9,5,9,-12.109,-0.9949,0.920803,0.959633,0.678494,NA,NA
"428","m.14932",175,1,1,2,2,-4.037,-0.2573,1,0.957235,0.827705,NA,NA
"429","m.14938",965,5,1,4,1,-7.294,-0.6988,0.947577,0.964182,0.751337,"Q8BTM8","Filamin-A OS=Mus musculus GN=Flna PE=1 SV=5                      "
"430","m.14949",162,1,0,1,0,7.874,0.5391,1,0.88754,0.88759,"O76484","Casein kinase II subunit alpha OS=Spodoptera frugiperda PE=2 SV=1                   "
"431","m.14952",249,5,6,5,7,-17.09,-2.0731,0.509432,0.92518,0.268081,"P24539","ATP synthase F(0) complex subunit B1 mitochondrial OS=Homo sapiens GN=ATP5F1 PE=1 SV=2                           "
"432","m.14963",1061,23,29,20,19,-17.391,-2.9277,0.165831,0.899424,0.058955,"Q29504","Ubiquitin-like modifier-activating enzyme 1 OS=Oryctolagus cuniculus GN=UBA1 PE=2 SV=1                   "
"433","m.14967",111,3,4,3,3,-10.963,-1.3121,0.842419,0.952818,0.571322,"P42678","Protein translation factor SUI1 homolog OS=Anopheles gambiae GN=AGAP006459 PE=3 SV=1                  "
"434","m.14968",138,0,2,0,0,6.743,0.4349,1,0.903678,0.883429,"5725203","Uncharacterized protein OS=Lottia gigantea GN=LOTGIDRAFT_153896 PE=4 SV=1                     "
"435","m.14975",171,3,3,2,1,-7.433,-0.4803,0.986383,0.963635,0.793224,"Q2TBX5","Translocon-associated protein subunit delta OS=Bos taurus GN=SSR4 PE=2 SV=1                   "
"436","m.14983",218,4,5,6,6,-2.654,-0.4091,0.99453,0.962135,0.805272,"P54611","V-type proton ATPase subunit E OS=Drosophila melanogaster GN=Vha26 PE=2 SV=1                  "
"437","m.14984",440,11,12,10,8,13,1.1071,0.918428,0.731158,0.898862,"Q96RW7","Hemicentin-1 OS=Homo sapiens GN=HMCN1 PE=1 SV=2                      "
"438","m.14985",790,0,0,1,2,-15.651,-1.0703,0.913237,0.95839,0.655353,"Q9UGT4","Sushi domain-containing protein 2 OS=Homo sapiens GN=SUSD2 PE=1 SV=1                   "
"439","m.14987",313,0,0,1,1,-17.327,-1.4073,0.805313,0.949637,0.535973,"Q9CQY5","Magnesium transporter protein 1 OS=Mus musculus GN=Magt1 PE=2 SV=1                   "
"440","m.14994",562,1,2,2,1,14.522,1.0421,0.935478,0.753382,0.898602,"F8S101","Phospholipase B OS=Crotalus adamanteus PE=2 SV=1                      "
"441","m.14998",1027,1,1,1,0,4.486,0.3614,1,0.913238,0.880019,"Q58A42","Protein DD3-3 OS=Dictyostelium discoideum GN=DD3-3 PE=2 SV=1                     "
"442","m.14999",503,79,74,77,69,-5.851,-3.485,0.037005,0.893883,0.010586,"P33248","Thymosin beta-12 OS=Lateolabrax japonicus PE=1 SV=2                      "
"443","m.1500",101,2,3,2,3,-0.279,-0.0342,1,0.946795,0.852625,"3652730","Small cysteine-rich protein 3a OS=Montastraea faveolata GN=SCRiP3a PE=4 SV=1                   "
"444","m.15017",296,0,2,0,0,-23.891,-2.2209,0.417357,0.919496,0.217408,"P97390","Vacuolar protein sorting-associated protein 45 OS=Mus musculus GN=Vps45 PE=1 SV=1                  "
"445","m.15018",456,10,10,11,8,-11.218,-2.7462,0.196687,0.9028,0.089056,"P28799","Granulins OS=Homo sapiens GN=GRN PE=1 SV=2                      "
"446","m.15022",221,26,26,20,24,-1.708,-0.4296,0.992586,0.962629,0.801895,"P92177","14-3-3 protein epsilon OS=Drosophila melanogaster GN=14-3-3epsilon PE=1 SV=2                    "
"447","m.15026",538,1,1,2,2,-1.434,-0.152,0.999545,0.952832,0.840545,"Q7ZYB4","Polyadenylate-binding protein-interacting protein 1 OS=Xenopus laevis GN=paip1 PE=1 SV=1                   "
"448","m.15038",332,2,3,1,2,-6.319,-0.7084,0.945982,0.964083,0.749328,NA,NA
"449","m.1504",136,3,4,3,4,-7.933,-0.4445,0.990966,0.962958,0.799392,"Q03958","Prefoldin subunit 6 OS=Mus musculus GN=Pfdn6 PE=2 SV=1                    "
"450","m.15047",323,14,12,14,13,-21.619,-3.2603,0.082774,0.895848,0.022021,"O46037","Vinculin OS=Drosophila melanogaster GN=Vinc PE=1 SV=1                      "
