"","Protein","Len","S0","S0.1","S1","S1.1","LogFoldChange","Zstatistic","fdr","FDRup","FDRdown","UniprotID","DEFLINE"
"488","m.15388",345,0,0,0,1,-6.302,-0.473,1,0.942266,0.928954,"Q5R778","Acyl-CoA dehydrogenase family member 11 OS=Pongo abelii GN=ACAD11 PE=2 SV=2                  "
"489","m.15396",329,3,5,2,3,-1.756,-0.1545,1,0.925517,0.945599,"Q62651","Delta(35)-Delta(24)-dienoyl-CoA isomerase mitochondrial OS=Rattus norvegicus GN=Ech1 PE=1 SV=2                           "
"490","m.15400",429,6,5,5,5,6.966,0.647,0.952446,0.836186,0.957353,"Q7ZTY4","Histone-binding protein RBBP7 OS=Danio rerio GN=rbbp7 PE=2 SV=1                    "
"491","m.15409",308,1,1,1,0,0.768,0.053,1,0.908799,0.952614,"Q9WUK2","Eukaryotic translation initiation factor 4H OS=Mus musculus GN=Eif4h PE=1 SV=3                  "
"492","m.15422",456,1,2,1,0,14.205,1.0303,0.920396,0.739239,0.957135,"O88413","Tubby-related protein 3 OS=Mus musculus GN=Tulp3 PE=1 SV=1                    "
"493","m.15426",1113,5,7,2,3,0.356,0.031,1,0.910858,0.951977,"Q5RI56","Optineurin OS=Danio rerio GN=optn PE=2 SV=2                      "
"494","m.15449",425,0,0,2,3,-24.339,-2.6117,0.481773,0.949824,0.266256,"Q6GQ29","Carboxypeptidase Q OS=Xenopus laevis GN=cpq PE=2 SV=1                     "
"495","m.15457",489,3,3,0,1,-9.276,-0.5955,0.995759,0.946663,0.919918,"Q8BKZ9","Pyruvate dehydrogenase protein X component mitochondrial OS=Mus musculus GN=Pdhx PE=2 SV=1                           "
"496","m.15462",185,3,3,3,3,-12.668,-0.6682,0.987405,0.948598,0.91413,"Q9C8L4","Persulfide dioxygenase ETHE1 homolog mitochondrial OS=Arabidopsis thaliana GN=GLY3 PE=1 SV=3                           "
"497","m.1547",193,3,3,4,5,-14.075,-1.1335,0.95667,0.951387,0.873822,"Q9D8Y0","EF-hand domain-containing protein D2 OS=Mus musculus GN=Efhd2 PE=1 SV=1                   "
"498","m.15471",509,6,8,5,4,7.779,1.1305,0.879909,0.709087,0.956231,"P17213","Bactericidal permeability-increasing protein OS=Homo sapiens GN=BPI PE=1 SV=4                    "
"499","m.15484",173,0,1,0,0,-0.142,-0.0163,1,0.915037,0.950528,"Q5XGA9","N-alpha-acetyltransferase 50 OS=Xenopus tropicalis GN=naa50 PE=2 SV=1                     "
"500","m.15491",328,1,1,0,0,-21.809,-1.5879,0.999658,0.95375,0.771629,"Q9WVA3","Mitotic checkpoint protein BUB3 OS=Mus musculus GN=Bub3 PE=2 SV=2                   "
"501","m.15526",304,3,4,2,3,-9.51,-0.7808,0.970819,0.950452,0.905175,"Q9CY64","Biliverdin reductase A OS=Mus musculus GN=Blvra PE=2 SV=1                    "
"502","m.15544",155,4,5,1,2,-2.983,-0.2353,1,0.930622,0.942162,"P80601","Ribonuclease UK114 OS=Capra hircus GN=HRSP12 PE=1 SV=3                     "
"503","m.15573",170,1,0,0,3,-4.259,-0.4033,1,0.939303,0.933379,"P63100","Calcineurin subunit B type 1 OS=Rattus norvegicus GN=Ppp3r1 PE=1 SV=2                  "
"504","m.15586",275,6,6,7,6,-1.528,-0.2289,1,0.930242,0.942451,"Q9JJ19","Na(+)/H(+) exchange regulatory cofactor NHE-RF1 OS=Rattus norvegicus GN=Slc9a3r1 PE=1 SV=3                  "
"505","m.1560",548,9,11,8,9,-15.486,-0.9802,0.952262,0.951272,0.889342,"Q6EE31","T-complex protein 1 subunit theta OS=Gallus gallus GN=CCT8 PE=1 SV=3                  "
"506","m.15618",675,3,3,1,1,-11.733,-0.8475,0.961827,0.950976,0.899985,"E9Q634","Unconventional myosin-Ie OS=Mus musculus GN=Myo1e PE=1 SV=1                     "
"507","m.15620",573,1,0,1,1,-10.528,-0.9856,0.952161,0.951274,0.888877,"Q96PQ7","Kelch-like protein 5 OS=Homo sapiens GN=KLHL5 PE=2 SV=3                    "
"508","m.15633",448,46,44,31,37,1.748,0.2916,0.977431,0.882234,0.95764,"P50395","Rab GDP dissociation inhibitor beta OS=Homo sapiens GN=GDI2 PE=1 SV=2                  "
"509","m.15646",189,0,1,0,0,-0.754,-0.0868,1,0.920683,0.948151,NA,NA
"510","m.15686",206,3,3,3,2,2.738,0.1691,0.9998,0.896572,0.955628,"Q32L92","Calponin-3 OS=Bos taurus GN=CNN3 PE=2 SV=1                      "
"511","m.1569",147,1,2,0,0,-7.973,-0.7864,0.970002,0.95051,0.904736,"O43447","Peptidyl-prolyl cis-trans isomerase H OS=Homo sapiens GN=PPIH PE=1 SV=1                   "
"512","m.15693",310,6,4,6,5,-2.335,-0.1668,1,0.926338,0.945105,"Q7ZXQ9","Drebrin-like protein A OS=Xenopus laevis GN=dbnl-a PE=2 SV=1                    "
"513","m.15700",399,6,5,3,3,-22.287,-2.5246,0.53439,0.951238,0.299854,NA,NA
"514","m.15722",235,21,17,14,16,-11.14,-2.7011,0.442416,0.948454,0.233706,"Q8MI17","Retinal dehydrogenase 1 OS=Oryctolagus cuniculus GN=ALDH1A1 PE=2 SV=1                    "
"515","m.15724",695,2,3,3,2,-3.486,-0.2192,1,0.929658,0.942884,"Q14974","Importin subunit beta-1 OS=Homo sapiens GN=KPNB1 PE=1 SV=2                    "
"516","m.15750",815,1,1,0,0,-11.588,-1.0286,0.952119,0.951288,0.885004,NA,NA
"517","m.15756",276,2,3,0,0,0.278,0.0257,1,0.911343,0.95182,"Q99NB1","Acetyl-coenzyme A synthetase 2-like mitochondrial OS=Mus musculus GN=Acss1 PE=1 SV=1                           "
"518","m.1576",513,7,7,6,7,-4.991,-0.5481,0.999305,0.945104,0.923576,"A6H584","Collagen alpha-5(VI) chain OS=Mus musculus GN=Col6a5 PE=1 SV=3                    "
"519","m.15763",343,0,2,1,0,14.229,0.9397,0.948842,0.766235,0.957492,"O75600","2-amino-3-ketobutyrate coenzyme A ligase mitochondrial OS=Homo sapiens GN=GCAT PE=1 SV=1                           "
"520","m.15764",225,4,4,3,3,5.945,0.433,0.952865,0.86579,0.958045,"O55012","Phosphatidylinositol-binding clathrin assembly protein OS=Rattus norvegicus GN=Picalm PE=1 SV=1                   "
"521","m.15778",129,3,1,0,0,2.616,0.2004,0.994884,0.892927,0.956308,"Q9TWL9","Conodipine-M alpha chain OS=Conus magus PE=1 SV=2                     "
"522","m.15779",427,1,1,0,0,-2.604,-0.1459,1,0.924932,0.945939,"P81274","G-protein-signaling modulator 2 OS=Homo sapiens GN=GPSM2 PE=1 SV=3                    "
"523","m.15803",206,3,3,0,1,7.727,0.6464,0.95239,0.836289,0.957354,"P00491","Purine nucleoside phosphorylase OS=Homo sapiens GN=PNP PE=1 SV=2                    "
"524","m.1582",284,2,2,1,2,-17.968,-1.3534,0.974096,0.952222,0.837778,"P41044","Calbindin-32 OS=Drosophila melanogaster GN=Cbp53E PE=2 SV=1                      "
"525","m.15822",319,1,2,1,1,-15.234,-0.8852,0.957789,0.951133,0.897053,"3277618","Predicted protein OS=Nematostella vectensis GN=v1g244535 PE=4 SV=1                     "
"526","m.1583",327,6,6,4,5,1.19,0.0752,1,0.906642,0.953235,"P56839","Phosphoenolpyruvate phosphomutase OS=Mytilus edulis PE=1 SV=3                      "
"527","m.15831",119,3,6,0,1,-12.778,-0.9469,0.953396,0.951251,0.892133,NA,NA
"528","m.15837",260,1,1,0,0,-13.874,-0.9011,0.956381,0.951177,0.895806,NA,NA
"529","m.15839",183,6,6,5,5,1.626,0.1984,0.995221,0.893161,0.956268,"Q9CQC9","GTP-binding protein SAR1b OS=Mus musculus GN=Sar1b PE=1 SV=1                    "
"530","m.15850",195,1,1,0,0,-12.091,-0.7406,0.976854,0.949943,0.908345,"Q5ZI78","Tumor necrosis factor alpha-induced protein 8 OS=Gallus gallus GN=TNFAIP8 PE=2 SV=1                 "
"531","m.15857",420,4,4,2,4,5.917,0.7661,0.962927,0.81227,0.957371,"Q6NZ09","Proteasomal ubiquitin receptor ADRM1 OS=Danio rerio GN=adrm1b PE=1 SV=1                   "
"532","m.15859",410,6,5,5,5,9.773,0.6193,0.950072,0.840805,0.957406,"P46471","26S protease regulatory subunit 7 OS=Mus musculus GN=Psmc2 PE=1 SV=5                  "
"533","m.15862",387,1,2,0,1,27.793,2.1385,0.476019,0.328501,0.94351,"O88809","Neuronal migration protein doublecortin OS=Mus musculus GN=Dcx PE=1 SV=1                   "
"534","m.15899",456,4,4,0,1,6.48,0.3866,0.959476,0.871203,0.958085,"Q8CE50","Sorting nexin-30 OS=Mus musculus GN=Snx30 PE=2 SV=1                     "
"535","m.1592",810,2,3,1,1,-9.463,-0.979,0.952289,0.951272,0.889445,"Q2MHE4","Serine/threonine-protein kinase HT1 OS=Arabidopsis thaliana GN=HT1 PE=1 SV=1                    "
"536","m.15923",2429,25,32,11,13,-8.842,-0.9716,0.952473,0.951268,0.890076,"P01267","Thyroglobulin OS=Bos taurus GN=TG PE=1 SV=1                      "
"537","m.15941",522,1,1,0,0,16.621,1.3776,0.801537,0.634214,0.952617,"Q64676","2-hydroxyacylsphingosine 1-beta-galactosyltransferase OS=Mus musculus GN=Ugt8 PE=2 SV=2                     "
"538","m.15962",187,0,0,1,0,-15.587,-1.2741,0.96754,0.951832,0.853147,"Q9BZM1","Group XIIA secretory phospholipase A2 OS=Homo sapiens GN=PLA2G12A PE=1 SV=1                  "
"539","m.16002",356,0,1,0,0,-14.337,-1.2461,0.965258,0.951715,0.85789,"P10079","Fibropellin-1 OS=Strongylocentrotus purpuratus GN=EGF1 PE=1 SV=2                      "
"540","m.16005",488,2,2,0,1,-10.598,-1.3984,0.978025,0.952475,0.827664,"Q9TU32","Protein ERGIC-53 OS=Chlorocebus aethiops GN=LMAN1 PE=2 SV=1                     "
"541","m.16008",262,2,3,2,2,-9.464,-0.7518,0.975157,0.950101,0.907458,"3286479","Predicted protein OS=Nematostella vectensis GN=v1g222210 PE=4 SV=1                     "
"542","m.16009",808,2,3,4,4,-2.292,-0.1796,1,0.927176,0.94458,"Q61789","Laminin subunit alpha-3 OS=Mus musculus GN=Lama3 PE=1 SV=4                    "
"543","m.16029",467,0,1,0,0,5.107,0.4556,0.950431,0.863106,0.957987,"Q9QZB7","Actin-related protein 10 OS=Mus musculus GN=Actr10 PE=1 SV=2                    "
"544","m.16036",305,2,2,2,3,6.819,0.5231,0.946677,0.854699,0.957735,"3663538","Putative uncharacterized protein OS=Branchiostoma floridae GN=BRAFLDRAFT_63863 PE=4 SV=1                    "
"545","m.16060",768,1,1,1,1,1.457,0.1233,1,0.901683,0.954506,"Q29122","Unconventional myosin-VI OS=Sus scrofa GN=MYO6 PE=1 SV=1                     "
"546","m.16090",446,23,28,14,13,-3.676,-0.7201,0.979948,0.949621,0.909975,"O61491","Flotillin-1 OS=Drosophila melanogaster GN=Flo-1 PE=2 SV=1                      "
"547","m.16099",216,0,0,1,0,-8.773,-1.21,0.962348,0.951584,0.863521,NA,NA
"548","m.16119",234,1,1,1,1,5.631,0.6051,0.949038,0.843052,0.957442,"Q5RA81","GrpE protein homolog 1 mitochondrial OS=Pongo abelii GN=GRPEL1 PE=2 SV=1                           "
"549","m.16132",345,3,2,1,2,26.72,2.0127,0.569451,0.374498,0.944985,"Q8BW96","Calcium/calmodulin-dependent protein kinase type 1D OS=Mus musculus GN=Camk1d PE=1 SV=2                  "
"550","m.16180",508,1,3,1,2,-4.678,-0.6381,0.99124,0.947867,0.916541,"Q0IIF7","Ubiquitin carboxyl-terminal hydrolase 14 OS=Bos taurus GN=USP14 PE=2 SV=3                   "
"551","m.16211",276,1,1,0,0,2.009,0.2169,0.992003,0.890994,0.956621,"Q5E9C0","Ras suppressor protein 1 OS=Bos taurus GN=RSU1 PE=2 SV=1                   "
"552","m.16222",296,2,1,0,1,-5.477,-0.3578,1,0.937181,0.936003,"A6QLU1","Glycerol-3-phosphate dehydrogenase mitochondrial OS=Bos taurus GN=GPD2 PE=2 SV=1                           "
"553","m.16226",279,4,3,3,2,-17.991,-2.2009,0.833229,0.955408,0.453882,"P33450","Cadherin-related tumor suppressor OS=Drosophila melanogaster GN=ft PE=1 SV=3                    "
"554","m.16233",161,6,7,6,5,-12.796,-1.5541,0.995116,0.9535,0.783407,NA,NA
"555","m.16246",388,4,6,1,2,11.186,1.4137,0.794822,0.622397,0.95207,"Q91WU5","Arsenite methyltransferase OS=Mus musculus GN=As3mt PE=2 SV=2                     "
"556","m.16258",131,0,1,0,0,4.78,0.6416,0.951953,0.837112,0.957361,"Q923G2","DNA-directed RNA polymerases I II and III subunit RPABC3 OS=Mus musculus GN=Polr2h PE=2 SV=3                           "
"557","m.1626",326,7,7,4,4,-0.631,-0.0805,1,0.920205,0.948375,"Q32LM2","Small glutamine-rich tetratricopeptide repeat-containing protein alpha OS=Bos taurus GN=SGTA PE=2 SV=1                 "
"558","m.16276",140,0,0,0,1,-3.081,-0.2451,1,0.931196,0.941714,"P20007","Phosphoenolpyruvate carboxykinase [GTP] OS=Drosophila melanogaster GN=Pepck PE=2 SV=2                    "
"559","m.16281",177,1,1,0,0,-4.717,-0.4093,1,0.939572,0.933018,"O95881","Thioredoxin domain-containing protein 12 OS=Homo sapiens GN=TXNDC12 PE=1 SV=1                   "
"560","m.16282",297,1,3,1,1,-3.225,-0.2793,1,0.93313,0.940091,"Q9D1D6","Collagen triple helix repeat-containing protein 1 OS=Mus musculus GN=Cthrc1 PE=2 SV=2                 "
"561","m.16303",320,0,1,0,0,-7.357,-0.7033,0.982444,0.949322,0.911317,"Q9HBA9","Putative N-acetylated-alpha-linked acidic dipeptidase OS=Homo sapiens GN=FOLH1B PE=2 SV=1                   "
"562","m.16309",388,2,5,0,1,-0.843,-0.092,1,0.921074,0.947965,"Q5RBM6","Beta-ureidopropionase OS=Pongo abelii GN=UPB1 PE=2 SV=1                      "
"563","m.16319",224,1,1,1,1,2.408,0.1501,1,0.89874,0.955173,"Q6AYQ8","Acylpyruvase FAHD1 mitochondrial OS=Rattus norvegicus GN=Fahd1 PE=2 SV=1                           "
"564","m.16351",226,8,12,7,5,0.875,0.0797,1,0.906195,0.953358,"P52301","GTP-binding nuclear protein Ran OS=Xenopus laevis GN=ran PE=1 SV=2                   "
"565","m.16371",297,3,2,0,1,-6.518,-0.4131,1,0.93974,0.932787,"P53111","NADPH-dependent aldehyde reductase ARI1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=ARI1 PE=1 SV=1              "
"566","m.16423",301,0,1,1,0,-17.56,-1.3696,0.975481,0.952311,0.83426,"Q8NUV9","Uncharacterized oxidoreductase MW2403 OS=Staphylococcus aureus (strain MW2) GN=MW2403 PE=3 SV=1                  "
"567","m.16425",264,1,1,0,1,-24.715,-2.1242,0.902844,0.955803,0.497616,"Q5RID7","Sorting nexin-17 OS=Danio rerio GN=snx17 PE=2 SV=1                     "
"568","m.16446",276,1,2,0,0,-8.482,-1.1688,0.95916,0.951464,0.869328,"Q9JHW2","Omega-amidase NIT2 OS=Mus musculus GN=Nit2 PE=1 SV=1                     "
"569","m.16449",935,11,10,7,9,2.998,0.3305,0.969646,0.877703,0.957925,"O55029","Coatomer subunit beta' OS=Mus musculus GN=Copb2 PE=2 SV=2                    "
"570","m.16461",147,1,0,0,0,-5.592,-0.3584,1,0.93721,0.935969,"Q4I963","Cofilin OS=Gibberella zeae (strain PH-1 / ATCC MYA-4620 / FGSC 9075 / NRRL 31084) GN=COF1 PE=3 SV=2           "
"571","m.16465",273,0,1,0,0,-3.494,-0.2352,1,0.930616,0.942167,"Q91XA9","Acidic mammalian chitinase OS=Mus musculus GN=Chia PE=1 SV=2                    "
"572","m.1652",495,30,30,25,25,4.37,0.8389,0.963417,0.794331,0.957483,"Q8JFV8","Synaptic vesicle membrane protein VAT-1 homolog OS=Danio rerio GN=vat1 PE=2 SV=1                 "
"573","m.16526",293,3,2,1,1,-8.857,-0.6517,0.989565,0.948209,0.915453,"Q9Y2S2","Lambda-crystallin homolog OS=Homo sapiens GN=CRYL1 PE=1 SV=3                     "
"574","m.16534",278,0,0,1,0,-0.283,-0.013,1,0.914756,0.950632,"Q9H4G4","Golgi-associated plant pathogenesis-related protein 1 OS=Homo sapiens GN=GLIPR2 PE=1 SV=3                  "
"575","m.16548",260,0,1,0,0,-16.525,-1.2503,0.965599,0.951732,0.8572,"Q92673","Sortilin-related receptor OS=Homo sapiens GN=SORL1 PE=1 SV=2                     "
"576","m.1655",411,2,3,3,2,-30.086,-2.3643,0.668772,0.953693,0.369541,"Q90744","Alpha-N-acetylgalactosaminidase OS=Gallus gallus GN=NAGA PE=1 SV=1                      "
"577","m.16552",236,1,1,1,1,-4.281,-0.5661,0.99815,0.945722,0.922204,"3273425","Predicted protein OS=Nematostella vectensis GN=v1g242207 PE=4 SV=1                     "
"578","m.16570",215,1,2,0,1,-7.255,-0.7811,0.970775,0.950455,0.905151,"Q9R016","Baculoviral IAP repeat-containing protein 1e OS=Mus musculus GN=Naip5 PE=1 SV=2                  "
"579","m.16591",233,3,2,2,2,-1.93,-0.2204,1,0.929731,0.942831,NA,NA
"580","m.16598",409,0,2,2,1,-22.448,-1.2561,0.966071,0.951756,0.856235,"A7S338","Lissencephaly-1 homolog OS=Nematostella vectensis GN=v1g242515 PE=3 SV=1                     "
"581","m.166",168,3,1,1,1,7.451,0.856,0.962307,0.789794,0.957504,"P42577","Soma ferritin OS=Lymnaea stagnalis PE=2 SV=2                      "
"582","m.1664",421,0,1,0,1,1.794,0.1532,1,0.898391,0.955248,"P35659","Protein DEK OS=Homo sapiens GN=DEK PE=1 SV=1                     "
"583","m.16651",319,2,3,2,1,5.669,0.4979,0.947445,0.857927,0.957837,"Q5M8W9","4-hydroxy-2-oxoglutarate aldolase mitochondrial OS=Xenopus tropicalis GN=hoga1 PE=2 SV=2                           "
"584","m.16676",336,2,3,3,2,13.301,1.3332,0.811203,0.648236,0.953307,"Q3URF8","BTB/POZ domain-containing protein KCTD21 OS=Mus musculus GN=Kctd21 PE=2 SV=1                   "
"585","m.16692",411,10,14,6,8,-12.48,-1.6595,0.999997,0.954259,0.744234,"Q8BWT1","3-ketoacyl-CoA thiolase mitochondrial OS=Mus musculus GN=Acaa2 PE=1 SV=3                           "
"586","m.16730",536,1,1,1,0,-4.067,-0.2809,1,0.933218,0.940013,"O60524","Nuclear export mediator factor NEMF OS=Homo sapiens GN=NEMF PE=1 SV=4                  "
"587","m.16736",134,2,3,1,1,-3.177,-0.3358,1,0.936097,0.937202,NA,NA
"588","m.1680",375,2,4,1,1,6.967,0.4425,0.951774,0.864667,0.958023,"Q4QRK0","Methionine aminopeptidase 1 OS=Danio rerio GN=metap1 PE=2 SV=2                    "
"589","m.16813",293,0,2,1,1,2.28,0.2548,0.984824,0.886545,0.957219,"Q26630","33 kDa inner dynein arm light chain axonemal OS=Strongylocentrotus purpuratus PE=1 SV=1                           "
"590","m.1685",362,0,1,0,0,6.016,0.4929,0.947688,0.858553,0.957856,"Q12904","Aminoacyl tRNA synthase complex-interacting multifunctional protein 1 OS=Homo sapiens GN=AIMP1 PE=1 SV=2                "
"591","m.16859",1199,2,3,5,2,2.231,0.2105,0.993141,0.891745,0.956503,"Q8WWN9","Interactor protein for cytohesin exchange factors 1 OS=Homo sapiens GN=IPCEF1 PE=1 SV=1                "
"592","m.16861",197,0,1,0,1,-11.847,-0.6986,0.983132,0.949233,0.911693,NA,NA
"593","m.16863",391,0,1,0,0,5.683,0.3642,0.963311,0.873798,0.958053,"Q7ZVK4","Vacuolar protein-sorting-associated protein 36 OS=Danio rerio GN=vps36 PE=2 SV=1                   "
"594","m.16864",208,0,0,0,1,-11.056,-1.1963,0.961266,0.95154,0.865523,"Q9ULC4","Malignant T-cell-amplified sequence 1 OS=Homo sapiens GN=MCTS1 PE=1 SV=1                   "
"595","m.1688",655,4,7,3,2,23.571,1.3735,0.802358,0.635531,0.95268,"Q66HG5","Transmembrane 9 superfamily member 2 OS=Rattus norvegicus GN=Tm9sf2 PE=2 SV=1                  "
"596","m.16910",2217,21,24,10,11,-1.226,-0.0982,1,0.921535,0.947741,"A6NMZ7","Collagen alpha-6(VI) chain OS=Homo sapiens GN=COL6A6 PE=1 SV=2                    "
"597","m.16923",260,2,1,1,0,-1.706,-0.0548,1,0.918202,0.949263,"Q5RBR7","Acyl-protein thioesterase 1 OS=Pongo abelii GN=LYPLA1 PE=2 SV=1                    "
"598","m.16994",221,9,10,7,8,-6.311,-0.8581,0.960598,0.951029,0.899162,"O18598","Glutathione S-transferase OS=Blattella germanica PE=1 SV=3                      "
"599","m.16997",579,38,44,28,35,7.03,0.9599,0.943613,0.760301,0.957448,"P09010","Lamin-L(I) OS=Xenopus laevis PE=2 SV=1                       "
"600","m.17002",969,1,2,1,1,3.893,0.5047,0.947164,0.857068,0.95781,"P31696","Agrin OS=Gallus gallus GN=AGRN PE=1 SV=3                      "
"601","m.17007",211,1,1,2,1,9.132,0.8513,0.962664,0.791052,0.957499,"3276285","Predicted protein OS=Nematostella vectensis GN=v1g208975 PE=4 SV=1                     "
"602","m.17032",119,4,4,1,2,-23.489,-1.0647,0.953045,0.951305,0.881473,"Q6GPY0","Mitochondrial import inner membrane translocase subunit Tim13-A OS=Xenopus laevis GN=timm13-a PE=3 SV=2                "
"603","m.1706",388,2,1,1,2,4.449,0.4201,0.954499,0.867304,0.958069,"A0M8U6","Testin OS=Canis familiaris GN=TES PE=3 SV=1                      "
"604","m.17099",205,3,4,2,2,7.824,0.7093,0.958501,0.824532,0.957318,"P49189","4-trimethylaminobutyraldehyde dehydrogenase OS=Homo sapiens GN=ALDH9A1 PE=1 SV=3                     "
"605","m.171",2522,0,1,1,0,17.96,1.195,0.854165,0.689863,0.955405,"Q91VW5","Golgin subfamily A member 4 OS=Mus musculus GN=Golga4 PE=1 SV=2                  "
"606","m.17101",439,8,10,6,5,1.032,0.1065,1,0.903461,0.954073,"Q5ZMP6","AP-2 complex subunit mu OS=Gallus gallus GN=AP2M1 PE=2 SV=1                   "
"607","m.17110",253,1,3,0,1,4.45,0.3319,0.969374,0.877541,0.957933,"Q50457","Rhamnosyl O-methyltransferase OS=Mycobacterium tuberculosis GN=Rv2959c PE=1 SV=1                     "
"608","m.17128",1219,2,2,1,0,3.275,0.2672,0.982358,0.88509,0.957378,"O94979","Protein transport protein Sec31A OS=Homo sapiens GN=SEC31A PE=1 SV=3                   "
"609","m.1714",264,1,1,1,2,-14.772,-0.807,0.96707,0.950701,0.903129,"Q5XIG6","N-acetylgalactosamine kinase OS=Rattus norvegicus GN=Galk2 PE=2 SV=1                     "
"610","m.17144",187,2,6,1,1,-6.254,-0.6949,0.983668,0.949161,0.91199,"3266162","Predicted protein (Fragment) OS=Nematostella vectensis GN=v1g79796 PE=4 SV=1                    "
"611","m.17166",360,0,0,1,1,-9.658,-1.3263,0.971828,0.95208,0.843368,"Q5ZHN3","WD repeat domain phosphoinositide-interacting protein 2 OS=Gallus gallus GN=WIPI2 PE=2 SV=1                 "
"612","m.17178",533,0,1,0,0,-1.96,-0.1483,1,0.925096,0.945845,"3271330","Predicted protein OS=Nematostella vectensis GN=v1g202754 PE=4 SV=1                     "
"613","m.17237",424,0,1,1,1,-11.447,-1.2466,0.965298,0.951717,0.857808,"Q92556","Engulfment and cell motility protein 1 OS=Homo sapiens GN=ELMO1 PE=1 SV=2                 "
"614","m.17239",445,1,1,2,1,11.832,1.213,0.84748,0.684513,0.955149,"Q86YQ8","Copine-8 OS=Homo sapiens GN=CPNE8 PE=1 SV=2                      "
"615","m.1729",398,4,4,2,2,-4.367,-0.2721,1,0.932732,0.94044,"Q96DH6","RNA-binding protein Musashi homolog 2 OS=Homo sapiens GN=MSI2 PE=1 SV=1                  "
"616","m.173",389,201,204,167,203,-1.312,-0.6408,0.990916,0.947936,0.916325,NA,NA
"617","m.17308",285,1,0,1,1,9.853,0.8025,0.964131,0.803595,0.957428,"Q9ES74","Serine/threonine-protein kinase Nek7 OS=Mus musculus GN=Nek7 PE=2 SV=1                    "
"618","m.17323",421,23,27,21,24,8.634,1.6913,0.741189,0.515235,0.948488,"3285395","Predicted protein OS=Nematostella vectensis GN=v1g220800 PE=3 SV=1                     "
"619","m.1733",1264,0,1,0,0,-21.312,-1.8447,0.999997,0.955286,0.658631,"A2AJ76","Hemicentin-2 OS=Mus musculus GN=Hmcn2 PE=2 SV=1                      "
"620","m.17346",797,2,2,1,0,-12.423,-0.8616,0.960207,0.951045,0.898891,"P52948","Nuclear pore complex protein Nup98-Nup96 OS=Homo sapiens GN=NUP98 PE=1 SV=4                  "
"621","m.17390",576,1,1,1,1,14.711,1.3619,0.804755,0.639231,0.952859,"Q6NRP2","Proteasome activator complex subunit 4 OS=Xenopus laevis GN=psme4 PE=2 SV=1                  "
"622","m.17401",143,1,1,0,0,-4.196,-0.3306,1,0.935836,0.93748,"3278511","Predicted protein OS=Nematostella vectensis GN=v1g245074 PE=4 SV=1                     "
"623","m.17423",295,0,1,0,0,1.489,0.1579,1,0.897859,0.955361,"Q9DAK2","Parkin coregulated gene protein homolog OS=Mus musculus GN=Pacrg PE=1 SV=1                  "
"624","m.17427",215,7,8,2,6,12.525,0.7285,0.960236,0.820564,0.957329,"Q8BZE1","Putative DMBT1-like protein OS=Mus musculus PE=2 SV=2                     "
"625","m.17435",484,19,22,17,19,-9.237,-2.5678,0.506442,0.950533,0.2829,"P63329","Serine/threonine-protein phosphatase 2B catalytic subunit alpha isoform OS=Rattus norvegicus GN=Ppp3ca PE=1 SV=1                "
"626","m.17452",658,0,1,1,0,-3.869,-0.2767,1,0.932987,0.940218,"Q62687","Sodium-dependent neutral amino acid transporter B(0)AT3 OS=Rattus norvegicus GN=Slc6a18 PE=2 SV=1                 "
"627","m.17466",666,18,22,15,17,7.176,0.5984,0.948602,0.844086,0.957461,"P13667","Protein disulfide-isomerase A4 OS=Homo sapiens GN=PDIA4 PE=1 SV=2                    "
"628","m.17469",174,2,2,2,2,10.727,0.859,0.962055,0.788987,0.957507,"3274544","Predicted protein OS=Nematostella vectensis GN=v1g242847 PE=4 SV=1                     "
"629","m.17476",386,3,2,2,2,-4.514,-0.4078,1,0.939505,0.933108,"Q28F07","Protein arginine N-methyltransferase 1 OS=Xenopus tropicalis GN=prmt1 PE=2 SV=1                   "
"630","m.17491",193,4,3,2,2,7.06,1.0767,0.902145,0.725247,0.956781,"Q04832","DNA-binding protein HEXBP OS=Leishmania major GN=HEXBP PE=4 SV=1                    "
"631","m.17496",405,4,5,6,5,-13.123,-1.0076,0.951971,0.951281,0.886935,"Q99JX3","Golgi reassembly-stacking protein 2 OS=Mus musculus GN=Gorasp2 PE=1 SV=3                   "
"632","m.17509",429,4,5,1,2,10.101,0.7804,0.963596,0.808936,0.957393,"Q4R562","Beta-arrestin-1 OS=Macaca fascicularis GN=ARRB1 PE=2 SV=1                      "
"633","m.17514",369,2,2,2,2,-22.603,-1.5594,0.995812,0.953538,0.781616,"Q9D5V6","Synapse-associated protein 1 OS=Mus musculus GN=Syap1 PE=1 SV=1                    "
"634","m.17520",299,4,3,6,4,12.025,1.229,0.841782,0.679753,0.954915,NA,NA
"635","m.17521",185,20,16,10,12,-13.38,-3.2622,0.197045,0.943082,0.071513,"Q9GLW7","Peroxiredoxin-5 mitochondrial OS=Chlorocebus aethiops GN=PRDX5 PE=2 SV=1                           "
"636","m.17527",348,2,3,1,3,-6.129,-0.6703,0.987121,0.948645,0.913962,"P05132","cAMP-dependent protein kinase catalytic subunit alpha OS=Mus musculus GN=Prkaca PE=1 SV=3                 "
