"","Protein","Len","S0","S0.1","S1","S1.1","LogFoldChange","Zstatistic","fdr","FDRup","FDRdown","UniprotID","DEFLINE"
"433","m.14987",313,0,0,0,1,-3.278,-0.2382,1,0.966397,0.873716,"Q9CQY5","Magnesium transporter protein 1 OS=Mus musculus GN=Magt1 PE=2 SV=1                   "
"434","m.14994",562,1,2,0,1,-12.732,-0.8847,0.923936,0.974314,0.742895,"F8S101","Phospholipase B OS=Crotalus adamanteus PE=2 SV=1                      "
"435","m.14998",1027,1,1,0,1,5.376,0.3606,0.981218,0.930789,0.915701,"Q58A42","Protein DD3-3 OS=Dictyostelium discoideum GN=DD3-3 PE=2 SV=1                     "
"436","m.14999",503,79,74,63,75,-8.395,-1.8106,0.663817,0.943843,0.401815,"P33248","Thymosin beta-12 OS=Lateolabrax japonicus PE=1 SV=2                      "
"437","m.1500",101,2,3,1,3,15.248,0.6,0.961982,0.910673,0.920693,"3652730","Small cysteine-rich protein 3a OS=Montastraea faveolata GN=SCRiP3a PE=4 SV=1                   "
"438","m.15017",296,0,2,0,1,-3.41,-0.2894,1,0.967965,0.86747,"P97390","Vacuolar protein sorting-associated protein 45 OS=Mus musculus GN=Vps45 PE=1 SV=1                  "
"439","m.15018",456,10,10,8,8,-17.381,-1.1597,0.839757,0.964844,0.666536,"P28799","Granulins OS=Homo sapiens GN=GRN PE=1 SV=2                      "
"440","m.15022",221,26,26,7,15,10.212,0.747,0.967935,0.893026,0.922528,"P92177","14-3-3 protein epsilon OS=Drosophila melanogaster GN=14-3-3epsilon PE=1 SV=2                    "
"441","m.15023",141,0,0,0,1,-9.086,-0.5882,1,0.974574,0.817088,"P12074","Cytochrome c oxidase subunit 6A1 mitochondrial OS=Homo sapiens GN=COX6A1 PE=1 SV=4                           "
"442","m.15026",538,1,1,0,1,0.303,0.0211,1,0.955462,0.897857,"Q7ZYB4","Polyadenylate-binding protein-interacting protein 1 OS=Xenopus laevis GN=paip1 PE=1 SV=1                   "
"443","m.15038",332,2,3,2,1,5.716,0.3784,0.978967,0.929358,0.91624,NA,NA
"444","m.1504",136,3,4,1,4,-17.252,-0.9311,0.907003,0.973109,0.730535,"Q03958","Prefoldin subunit 6 OS=Mus musculus GN=Pfdn6 PE=2 SV=1                    "
"445","m.15047",323,14,12,9,17,-11.355,-2.2523,0.43497,0.934912,0.189952,"O46037","Vinculin OS=Drosophila melanogaster GN=Vinc PE=1 SV=1                      "
"446","m.1505",423,5,5,2,8,-14.7,-1.2371,0.823637,0.961842,0.642398,"Q9BXS5","AP-1 complex subunit mu-1 OS=Homo sapiens GN=AP1M1 PE=1 SV=3                   "
"447","m.15054",242,17,17,17,16,-2.777,-0.4478,1,0.971936,0.844092,"Q8WR63","Tropomyosin OS=Trichinella pseudospiralis PE=2 SV=1                       "
"448","m.15063",195,2,2,0,2,4.628,0.3988,0.97646,0.927721,0.916815,"Q02372","NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 8 mitochondrial OS=Bos taurus GN=NDUFB8 PE=1 SV=1                           "
"449","m.15067",179,6,5,3,7,-31.771,-2.6888,0.149282,0.927273,0.071019,"P35280","Ras-related protein Rab-8A OS=Rattus norvegicus GN=Rab8a PE=1 SV=2                    "
"450","m.15079",260,10,16,7,13,-6.901,-0.4527,1,0.97204,0.843258,NA,NA
"451","m.15083",267,2,2,2,2,-9.549,-0.4208,1,0.971342,0.848558,"Unknown","Unknown                           "
"452","m.1509",223,6,5,2,5,-0.687,-0.0929,1,0.960976,0.888611,"P25228","Ras-related protein Rab-3 OS=Drosophila melanogaster GN=Rab3 PE=1 SV=1                    "
"453","m.15096",468,1,2,0,2,6.723,0.3586,0.981474,0.93095,0.915638,"Q641Y2","NADH dehydrogenase [ubiquinone] iron-sulfur protein 2 mitochondrial OS=Rattus norvegicus GN=Ndufs2 PE=1 SV=1                           "
"454","m.15098",368,5,4,1,3,-11.819,-0.6906,0.988534,0.975932,0.79306,"Q9UBL6","Copine-7 OS=Homo sapiens GN=CPNE7 PE=2 SV=1                      "
"455","m.151",201,2,2,0,2,-5.702,-0.2721,1,0.967452,0.869645,"A5PKG7","BTB/POZ domain-containing protein KCTD5 OS=Bos taurus GN=KCTD5 PE=2 SV=1                   "
"456","m.15111",545,31,38,18,20,-7.605,-1.0991,0.854398,0.967219,0.684312,"P20000","Aldehyde dehydrogenase mitochondrial OS=Bos taurus GN=ALDH2 PE=1 SV=2                           "
"457","m.15114",369,5,5,2,3,0.6,0.0358,1,0.954653,0.898916,NA,NA
"458","m.15121",194,0,1,0,0,5.826,0.4164,0.974387,0.92631,0.917276,"Q157S1","CREB-regulated transcription coactivator 1 OS=Rattus norvegicus GN=Crtc1 PE=1 SV=1                   "
"459","m.15126",176,1,1,0,1,11.11,0.7252,0.966095,0.8962,0.922271,"Q5ZI57","Trafficking protein particle complex subunit 3 OS=Gallus gallus GN=TRAPPC3 PE=2 SV=1                 "
"460","m.15132",728,2,1,1,1,-6.174,-0.4389,1,0.971744,0.845588,"A7MBL8","Serine/threonine-protein kinase N2 OS=Danio rerio GN=pkn2 PE=2 SV=1                    "
"461","m.15134",1205,1,2,0,2,-16.148,-0.8513,0.936291,0.975009,0.751728,"B2RRE7","OTU domain-containing protein 4 OS=Mus musculus GN=Otud4 PE=1 SV=1                   "
"462","m.15139",435,47,43,32,29,7.647,1.0937,1,0.793126,0.92653,NA,NA
"463","m.15141",227,12,14,8,12,-10.178,-1.1856,0.834103,0.96383,0.658658,"Q24439","ATP synthase subunit O mitochondrial OS=Drosophila melanogaster GN=Oscp PE=2 SV=2                           "
"464","m.15142",273,1,0,0,0,1.13,0.0676,1,0.952816,0.901115,"P58044","Isopentenyl-diphosphate Delta-isomerase 1 OS=Mus musculus GN=Idi1 PE=2 SV=1                    "
"465","m.15155",891,1,5,0,2,-12.639,-0.9801,0.889955,0.971587,0.71735,"Q92616","Translational activator GCN1 OS=Homo sapiens GN=GCN1L1 PE=1 SV=6                    "
"466","m.15158",259,1,1,0,1,0.56,0.0553,1,0.953541,0.900279,"3276401","Predicted protein OS=Nematostella vectensis GN=v1g232929 PE=4 SV=1                     "
"467","m.15162",152,19,22,13,14,-12.086,-1.1674,0.838043,0.964542,0.664213,"P10160","Eukaryotic translation initiation factor 5A-1 OS=Oryctolagus cuniculus GN=EIF5A PE=1 SV=2                  "
"468","m.15166",611,1,3,1,3,-4.433,-0.3167,1,0.968739,0.863898,"P56517","Histone deacetylase 1 OS=Gallus gallus GN=HDAC1 PE=2 SV=1                    "
"469","m.15170",715,6,8,0,8,-1.414,-0.0929,1,0.960976,0.888611,"Q2KJI2","Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit STT3A OS=Bos taurus GN=STT3A PE=2 SV=1                   "
"470","m.15172",116,4,4,1,2,5.014,0.384,0.978268,0.928908,0.916402,NA,NA
"471","m.15175",266,5,6,3,7,-27.17,-1.9816,0.601471,0.939946,0.316019,"P21670","Proteasome subunit alpha type-4 OS=Rattus norvegicus GN=Psma4 PE=1 SV=1                   "
"472","m.15185",362,26,28,17,18,-20.304,-2.8653,0.104094,0.924883,0.046198,"Q92597","Protein NDRG1 OS=Homo sapiens GN=NDRG1 PE=1 SV=1                     "
"473","m.15189",147,2,2,0,1,-3.142,-0.2749,1,0.967537,0.869298,"Q9Y2Q5","Ragulator complex protein LAMTOR2 OS=Homo sapiens GN=LAMTOR2 PE=1 SV=1                   "
"474","m.15196",185,0,1,1,1,-11.193,-0.7843,0.960338,0.975901,0.769259,"P61212","ADP-ribosylation factor-like protein 1 OS=Rattus norvegicus GN=Arl1 PE=1 SV=1                   "
"475","m.152",115,3,6,0,2,1.415,0.0733,1,0.952474,0.901495,"O01359","60S acidic ribosomal protein P1 OS=Oscheius tipulae GN=rpl-21 PE=3 SV=1                  "
"476","m.15200",788,10,5,3,8,-10.28,-0.9433,0.902657,0.972752,0.727267,"A4IGL7","Peroxidasin OS=Xenopus tropicalis GN=pxdn PE=2 SV=1                      "
"477","m.15204",648,31,26,11,17,1.264,0.2034,0.999397,0.943442,0.909195,"O88818","Plastin-3 OS=Cricetulus griseus GN=PLS3 PE=2 SV=3                      "
"478","m.15205",198,3,1,0,0,8.291,0.3197,0.986468,0.934091,0.914321,"Q9NQ36","Signal peptide CUB and EGF-like domain-containing protein 2 OS=Homo sapiens GN=SCUBE2 PE=2 SV=2                           "
"479","m.1522",770,0,0,0,1,-9.278,-0.737,0.975681,0.976095,0.781413,"Q10741","Disintegrin and metalloproteinase domain-containing protein 10 OS=Bos taurus GN=ADAM10 PE=1 SV=1                 "
"480","m.15220",508,7,7,3,2,-6.019,-0.5549,1,0.974011,0.82411,"P17336","Catalase OS=Drosophila melanogaster GN=Cat PE=1 SV=2                      "
"481","m.15241",654,9,10,3,7,8.231,0.8736,0.984884,0.868569,0.924034,"P0CZ23","Acyl-coenzyme A oxidase 3 peroxisomal OS=Arabidopsis thaliana GN=ACX3 PE=1 SV=1                           "
"482","m.15244",481,2,3,0,3,-14.858,-0.7873,0.959306,0.975876,0.768481,"O43670","Zinc finger protein 207 OS=Homo sapiens GN=ZNF207 PE=1 SV=1                   "
"483","m.15247",289,4,2,2,4,-29.962,-1.1782,0.835687,0.964119,0.660928,"Q5J6M8","Reticulon-3-A OS=Xenopus laevis GN=rtn3-a PE=2 SV=2                      "
"484","m.15259",327,4,3,2,5,-2.755,-0.3064,1,0.968452,0.865266,"Q8N3Y7","Epidermal retinol dehydrogenase 2 OS=Homo sapiens GN=SDR16C5 PE=2 SV=2                   "
"485","m.1527",299,19,19,8,16,-6.772,-1.0007,0.883158,0.970885,0.711753,"Q4R4I6","Adenylyl cyclase-associated protein 1 OS=Macaca fascicularis GN=CAP1 PE=2 SV=3                   "
"486","m.15279",668,1,1,0,0,-2.862,-0.1988,0.999975,0.965078,0.878146,"Q3SWT4","Protein IWS1 homolog OS=Rattus norvegicus GN=Iws1 PE=2 SV=1                    "
"487","m.15280",205,3,3,2,2,0.495,0.0335,1,0.954781,0.898752,"3683555","Putative uncharacterized protein OS=Branchiostoma floridae GN=BRAFLDRAFT_129574 PE=4 SV=1                    "
"488","m.15290",959,8,8,2,9,-13.016,-1.3423,0.803296,0.957977,0.606331,"Q5ZIA5","Coatomer subunit beta OS=Gallus gallus GN=COPB1 PE=2 SV=1                    "
"489","m.153",398,2,2,1,2,-7.227,-0.6492,0.997675,0.975508,0.803134,"B2GUE2","Leucine-rich repeat flightless-interacting protein 2 OS=Xenopus tropicalis GN=lrrfip2 PE=2 SV=1                  "
"490","m.1530",391,4,8,2,3,-5.649,-0.4223,1,0.971376,0.848316,"O93429","Serotransferrin OS=Paralichthys olivaceus GN=tf PE=2 SV=1                      "
"491","m.15306",507,0,1,0,3,-10.267,-0.6098,1,0.97492,0.81231,"P23229","Integrin alpha-6 OS=Homo sapiens GN=ITGA6 PE=1 SV=5                     "
"492","m.15314",289,1,2,0,0,-1.678,-0.0674,1,0.959851,0.890847,"Q9UI42","Carboxypeptidase A4 OS=Homo sapiens GN=CPA4 PE=1 SV=2                     "
"493","m.15316",161,1,3,0,2,5.644,0.5,0.966325,0.919535,0.919094,NA,NA
"494","m.15323",305,9,11,7,9,22.487,1.5506,0.783286,0.524474,0.927706,"Q8BMF4","Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex mitochondrial OS=Mus musculus GN=Dlat PE=1 SV=2                           "
"495","m.15325",4828,0,1,2,2,19.807,1.3847,0.941179,0.627209,0.928251,"Q9U943","Apolipophorins OS=Locusta migratoria PE=1 SV=2                       "
"496","m.15331",209,7,11,4,6,23.416,2.0863,0.403743,0.287141,0.922492,"P24367","Peptidyl-prolyl cis-trans isomerase B OS=Gallus gallus GN=PPIB PE=2 SV=1                   "
"497","m.15370",180,11,11,10,15,-11.521,-1.3542,0.8009,0.957559,0.601991,"3300831","Beta gamma crystallin isoform 10 (Fragment) OS=Montipora capitata PE=2 SV=1                  "
"498","m.15377",555,18,20,15,15,19.636,2.2667,0.334006,0.228216,0.921279,"P08059","Glucose-6-phosphate isomerase OS=Sus scrofa GN=GPI PE=1 SV=3                     "
"499","m.15388",345,0,0,1,2,-13.565,-0.7987,0.955336,0.975769,0.765517,"Q5R778","Acyl-CoA dehydrogenase family member 11 OS=Pongo abelii GN=ACAD11 PE=2 SV=2                  "
"500","m.15396",329,3,5,5,4,-2.921,-0.272,1,0.967449,0.869657,"Q62651","Delta(35)-Delta(24)-dienoyl-CoA isomerase mitochondrial OS=Rattus norvegicus GN=Ech1 PE=1 SV=2                           "
"501","m.15400",429,6,5,4,8,-8.874,-0.4637,1,0.972272,0.841359,"Q7ZTY4","Histone-binding protein RBBP7 OS=Danio rerio GN=rbbp7 PE=2 SV=1                    "
"502","m.15409",308,1,1,1,1,-4.893,-0.3503,1,0.969637,0.859255,"Q9WUK2","Eukaryotic translation initiation factor 4H OS=Mus musculus GN=Eif4h PE=1 SV=3                  "
"503","m.15422",456,1,2,1,2,10.239,0.7286,0.96636,0.895721,0.922311,"O88413","Tubby-related protein 3 OS=Mus musculus GN=Tulp3 PE=1 SV=1                    "
"504","m.15426",1113,5,7,1,6,7.408,0.7562,0.968812,0.89161,0.922636,"Q5RI56","Optineurin OS=Danio rerio GN=optn PE=2 SV=2                      "
"505","m.15449",425,0,0,1,4,-4.108,-0.3496,1,0.969619,0.859355,"Q6GQ29","Carboxypeptidase Q OS=Xenopus laevis GN=cpq PE=2 SV=1                     "
"506","m.15450",862,0,0,0,1,-17.424,-0.8379,0.941222,0.975243,0.755256,"Q9QZ81","Protein argonaute-2 OS=Rattus norvegicus GN=Ago2 PE=2 SV=2                     "
"507","m.15457",489,3,3,1,2,-4.584,-0.3366,1,0.969278,0.861182,"Q8BKZ9","Pyruvate dehydrogenase protein X component mitochondrial OS=Mus musculus GN=Pdhx PE=2 SV=1                           "
"508","m.15462",185,3,3,4,3,-4.251,-0.5084,1,0.973162,0.833252,"Q9C8L4","Persulfide dioxygenase ETHE1 homolog mitochondrial OS=Arabidopsis thaliana GN=GLY3 PE=1 SV=3                           "
"509","m.1547",193,3,3,4,4,2.895,0.2258,0.997345,0.941667,0.910328,"Q9D8Y0","EF-hand domain-containing protein D2 OS=Mus musculus GN=Efhd2 PE=1 SV=1                   "
"510","m.15471",509,6,8,3,6,-13.344,-1.6527,0.718202,0.948115,0.477243,"P17213","Bactericidal permeability-increasing protein OS=Homo sapiens GN=BPI PE=1 SV=4                    "
"511","m.15484",173,0,1,0,0,-0.993,-0.0731,1,0.960108,0.890356,"Q5XGA9","N-alpha-acetyltransferase 50 OS=Xenopus tropicalis GN=naa50 PE=2 SV=1                     "
"512","m.15491",328,1,1,0,2,-2.509,-0.1579,1,0.963595,0.882426,"Q9WVA3","Mitotic checkpoint protein BUB3 OS=Mus musculus GN=Bub3 PE=2 SV=2                   "
"513","m.15526",304,3,4,1,4,1.603,0.1491,1,0.947513,0.906202,"Q9CY64","Biliverdin reductase A OS=Mus musculus GN=Blvra PE=2 SV=1                    "
"514","m.15544",155,4,5,3,3,13.424,1.0364,0.999998,0.816775,0.925972,"P80601","Ribonuclease UK114 OS=Capra hircus GN=HRSP12 PE=1 SV=3                     "
"515","m.15573",170,1,0,1,1,-21.873,-1.3265,0.806417,0.958538,0.61201,"P63100","Calcineurin subunit B type 1 OS=Rattus norvegicus GN=Ppp3r1 PE=1 SV=2                  "
"516","m.15586",275,6,6,6,7,-0.261,-0.0234,1,0.957768,0.894472,"Q9JJ19","Na(+)/H(+) exchange regulatory cofactor NHE-RF1 OS=Rattus norvegicus GN=Slc9a3r1 PE=1 SV=3                  "
"517","m.1560",548,9,11,6,11,-7.666,-0.4236,1,0.971405,0.848105,"Q6EE31","T-complex protein 1 subunit theta OS=Gallus gallus GN=CCT8 PE=1 SV=3                  "
"518","m.15618",675,3,3,0,3,-2.206,-0.1878,1,0.964691,0.879328,"E9Q634","Unconventional myosin-Ie OS=Mus musculus GN=Myo1e PE=1 SV=1                     "
"519","m.15620",573,1,0,0,0,-3,-0.2153,1,0.965642,0.876329,"Q96PQ7","Kelch-like protein 5 OS=Homo sapiens GN=KLHL5 PE=2 SV=3                    "
"520","m.15633",448,46,44,21,29,9.82,0.7621,0.969405,0.890677,0.922706,"P50395","Rab GDP dissociation inhibitor beta OS=Homo sapiens GN=GDI2 PE=1 SV=2                  "
"521","m.15646",189,0,1,2,1,-11.9,-0.7728,0.964236,0.975982,0.772235,NA,NA
"522","m.15686",206,3,3,3,4,-20.277,-2.2562,0.431842,0.934843,0.188386,"Q32L92","Calponin-3 OS=Bos taurus GN=CNN3 PE=2 SV=1                      "
"523","m.1569",147,1,2,0,1,-18.832,-1.5382,0.755225,0.951532,0.528351,"O43447","Peptidyl-prolyl cis-trans isomerase H OS=Homo sapiens GN=PPIH PE=1 SV=1                   "
"524","m.15693",310,6,4,5,3,-6.461,-0.4002,1,0.970868,0.851824,"Q7ZXQ9","Drebrin-like protein A OS=Xenopus laevis GN=dbnl-a PE=2 SV=1                    "
"525","m.15700",399,6,5,4,6,-12.971,-1.3491,0.80193,0.957738,0.603858,NA,NA
"526","m.15722",235,21,17,10,10,-2.403,-0.117,1,0.961987,0.886402,"Q8MI17","Retinal dehydrogenase 1 OS=Oryctolagus cuniculus GN=ALDH1A1 PE=2 SV=1                    "
"527","m.15724",695,2,3,1,3,18.983,1.0082,0.999998,0.827377,0.925669,"Q14974","Importin subunit beta-1 OS=Homo sapiens GN=KPNB1 PE=1 SV=2                    "
"528","m.15750",815,1,1,0,0,-1.408,-0.107,1,0.961574,0.88733,NA,NA
"529","m.15756",276,2,3,0,1,-6.903,-0.4781,1,0.972567,0.838817,"Q99NB1","Acetyl-coenzyme A synthetase 2-like mitochondrial OS=Mus musculus GN=Acss1 PE=1 SV=1                           "
"530","m.1576",513,7,7,8,6,4.594,0.4088,0.975269,0.926919,0.91708,"A6H584","Collagen alpha-5(VI) chain OS=Mus musculus GN=Col6a5 PE=1 SV=3                    "
"531","m.15763",343,0,2,0,1,-5.604,-0.3623,1,0.969944,0.857528,"O75600","2-amino-3-ketobutyrate coenzyme A ligase mitochondrial OS=Homo sapiens GN=GCAT PE=1 SV=1                           "
"532","m.15764",225,4,4,2,4,-19.061,-1.2239,0.826242,0.962347,0.646646,"O55012","Phosphatidylinositol-binding clathrin assembly protein OS=Rattus norvegicus GN=Picalm PE=1 SV=1                   "
"533","m.15778",129,3,1,0,0,-6.715,-0.4106,1,0.971109,0.85019,"Q9TWL9","Conodipine-M alpha chain OS=Conus magus PE=1 SV=2                     "
"534","m.15779",427,1,1,0,1,-4.496,-0.4077,1,0.971043,0.850649,"P81274","G-protein-signaling modulator 2 OS=Homo sapiens GN=GPSM2 PE=1 SV=3                    "
"535","m.15803",206,3,3,2,3,1.49,0.0986,1,0.950905,0.903139,"P00491","Purine nucleoside phosphorylase OS=Homo sapiens GN=PNP PE=1 SV=2                    "
"536","m.1582",284,2,2,1,1,2.787,0.1248,1,0.94919,0.904763,"P41044","Calbindin-32 OS=Drosophila melanogaster GN=Cbp53E PE=2 SV=1                      "
"537","m.15822",319,1,2,1,0,-10.301,-0.888,0.922718,0.974237,0.742019,"3277618","Predicted protein OS=Nematostella vectensis GN=v1g244535 PE=4 SV=1                     "
"538","m.1583",327,6,6,4,9,1.592,0.2273,0.997199,0.941548,0.910401,"P56839","Phosphoenolpyruvate phosphomutase OS=Mytilus edulis PE=1 SV=3                      "
"539","m.15831",119,3,6,1,5,-11.469,-1.0889,0.857085,0.967614,0.687227,NA,NA
"540","m.15837",260,1,1,0,2,4.435,0.2395,0.995963,0.940572,0.910986,NA,NA
"541","m.15839",183,6,6,4,5,-9.987,-0.8227,0.946763,0.975475,0.759246,"Q9CQC9","GTP-binding protein SAR1b OS=Mus musculus GN=Sar1b PE=1 SV=1                    "
"542","m.15850",195,1,1,0,1,4.353,0.2462,0.995254,0.940034,0.911298,"Q5ZI78","Tumor necrosis factor alpha-induced protein 8 OS=Gallus gallus GN=TNFAIP8 PE=2 SV=1                 "
"543","m.15857",420,4,4,2,3,-5.108,-0.3173,1,0.968756,0.863818,"Q6NZ09","Proteasomal ubiquitin receptor ADRM1 OS=Danio rerio GN=adrm1b PE=1 SV=1                   "
"544","m.15859",410,6,5,4,6,3.513,0.2086,0.998945,0.943032,0.909465,"P46471","26S protease regulatory subunit 7 OS=Mus musculus GN=Psmc2 PE=1 SV=5                  "
"545","m.15862",387,1,2,0,1,-9.851,-0.7555,0.969908,0.976063,0.776688,"O88809","Neuronal migration protein doublecortin OS=Mus musculus GN=Dcx PE=1 SV=1                   "
"546","m.15899",456,4,4,0,3,17.328,1.2009,0.999992,0.74063,0.927387,"Q8CE50","Sorting nexin-30 OS=Mus musculus GN=Snx30 PE=2 SV=1                     "
"547","m.1592",810,2,3,0,1,20.93,0.8084,0.974885,0.882601,0.923251,"Q2MHE4","Serine/threonine-protein kinase HT1 OS=Arabidopsis thaliana GN=HT1 PE=1 SV=1                    "
"548","m.15923",2429,25,32,21,30,-5.065,-0.7204,0.980565,0.976077,0.785617,"P01267","Thyroglobulin OS=Bos taurus GN=TG PE=1 SV=1                      "
"549","m.15941",522,1,1,0,1,-14.088,-1.1962,0.831874,0.963417,0.655379,"Q64676","2-hydroxyacylsphingosine 1-beta-galactosyltransferase OS=Mus musculus GN=Ugt8 PE=2 SV=2                     "
"550","m.1600",347,0,0,0,1,-3.818,-0.1884,0.999999,0.964712,0.879264,"B4EUF0","5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase OS=Proteus mirabilis (strain HI4320) GN=mtnN PE=3 SV=1                   "
"551","m.16002",356,0,1,0,1,1.468,0.0943,1,0.951177,0.902865,"P10079","Fibropellin-1 OS=Strongylocentrotus purpuratus GN=EGF1 PE=1 SV=2                      "
"552","m.16005",488,2,2,1,3,-16.033,-1.412,0.788494,0.955582,0.580151,"Q9TU32","Protein ERGIC-53 OS=Chlorocebus aethiops GN=LMAN1 PE=2 SV=1                     "
"553","m.16008",262,2,3,1,2,-10.137,-1.4518,0.778995,0.954268,0.564398,"3286479","Predicted protein OS=Nematostella vectensis GN=v1g222210 PE=4 SV=1                     "
"554","m.16009",808,2,3,1,2,5.453,0.4809,0.967856,0.921106,0.918727,"Q61789","Laminin subunit alpha-3 OS=Mus musculus GN=Lama3 PE=1 SV=4                    "
"555","m.16029",467,0,1,0,1,3.236,0.1913,1,0.944387,0.908555,"Q9QZB7","Actin-related protein 10 OS=Mus musculus GN=Actr10 PE=1 SV=2                    "
"556","m.16036",305,2,2,1,4,-18.7,-1.3516,0.801426,0.95765,0.602944,"3663538","Putative uncharacterized protein OS=Branchiostoma floridae GN=BRAFLDRAFT_63863 PE=4 SV=1                    "
"557","m.16060",768,1,1,0,2,-9.158,-0.4528,1,0.972043,0.843241,"Q29122","Unconventional myosin-VI OS=Sus scrofa GN=MYO6 PE=1 SV=1                     "
"558","m.16090",446,23,28,11,12,-20.156,-2.329,0.37235,0.933549,0.160896,"O61491","Flotillin-1 OS=Drosophila melanogaster GN=Flo-1 PE=2 SV=1                      "
"559","m.16119",234,1,1,2,2,-7.921,-0.7315,0.977332,0.976094,0.78281,"Q5RA81","GrpE protein homolog 1 mitochondrial OS=Pongo abelii GN=GRPEL1 PE=2 SV=1                           "
"560","m.16132",345,3,2,0,3,-7.34,-0.588,1,0.97457,0.817132,"Q8BW96","Calcium/calmodulin-dependent protein kinase type 1D OS=Mus musculus GN=Camk1d PE=1 SV=2                  "
"561","m.16169",177,0,0,0,1,5.018,0.318,0.986686,0.934229,0.91426,"Q9TTS3","Acetyl-CoA carboxylase 1 OS=Bos taurus GN=ACACA PE=2 SV=1                    "
"562","m.16180",508,1,3,1,2,6.543,0.3761,0.979253,0.929543,0.916172,"Q0IIF7","Ubiquitin carboxyl-terminal hydrolase 14 OS=Bos taurus GN=USP14 PE=2 SV=3                   "
"563","m.16211",276,1,1,0,1,-10.455,-0.475,1,0.972504,0.83937,"Q5E9C0","Ras suppressor protein 1 OS=Bos taurus GN=RSU1 PE=2 SV=1                   "
"564","m.16222",296,2,1,0,1,-27.709,-1.0852,0.858076,0.967757,0.68828,"A6QLU1","Glycerol-3-phosphate dehydrogenase mitochondrial OS=Bos taurus GN=GPD2 PE=2 SV=1                           "
"565","m.16226",279,4,3,1,4,8.84,0.6395,0.962101,0.906661,0.921221,"P33450","Cadherin-related tumor suppressor OS=Drosophila melanogaster GN=ft PE=1 SV=3                    "
"566","m.16233",161,6,7,5,5,-9.6,-1.2256,0.825904,0.962282,0.646102,NA,NA
"567","m.16246",388,4,6,1,5,0.732,0.0343,1,0.954737,0.898809,"Q91WU5","Arsenite methyltransferase OS=Mus musculus GN=As3mt PE=2 SV=2                     "
"568","m.16258",131,0,1,0,1,-10.91,-0.4325,1,0.971603,0.846649,"Q923G2","DNA-directed RNA polymerases I II and III subunit RPABC3 OS=Mus musculus GN=Polr2h PE=2 SV=3                           "
"569","m.1626",326,7,7,3,5,9.958,0.7302,0.966488,0.895494,0.92233,"Q32LM2","Small glutamine-rich tetratricopeptide repeat-containing protein alpha OS=Bos taurus GN=SGTA PE=2 SV=1                 "
"570","m.16281",177,1,1,2,2,-10.64,-0.7627,0.967577,0.976035,0.774838,"O95881","Thioredoxin domain-containing protein 12 OS=Homo sapiens GN=TXNDC12 PE=1 SV=1                   "
"571","m.16282",297,1,3,1,1,-30.513,-2.149,0.51189,0.936753,0.234568,"Q9D1D6","Collagen triple helix repeat-containing protein 1 OS=Mus musculus GN=Cthrc1 PE=2 SV=2                 "
"572","m.16303",320,0,1,0,1,4.919,0.2187,0.998025,0.942232,0.909977,"Q9HBA9","Putative N-acetylated-alpha-linked acidic dipeptidase OS=Homo sapiens GN=FOLH1B PE=2 SV=1                   "
"573","m.16309",388,2,5,1,2,-0.449,-0.0433,1,0.958733,0.892868,"Q5RBM6","Beta-ureidopropionase OS=Pongo abelii GN=UPB1 PE=2 SV=1                      "
"574","m.16319",224,1,1,1,1,5.688,0.2774,0.991716,0.937517,0.91267,"Q6AYQ8","Acylpyruvase FAHD1 mitochondrial OS=Rattus norvegicus GN=Fahd1 PE=2 SV=1                           "
"575","m.16351",226,8,12,6,7,-0.608,-0.0511,1,0.959101,0.892224,"P52301","GTP-binding nuclear protein Ran OS=Xenopus laevis GN=ran PE=1 SV=2                   "
"576","m.16371",297,3,2,0,4,-22.605,-0.9328,0.906392,0.97306,0.73008,"P53111","NADPH-dependent aldehyde reductase ARI1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=ARI1 PE=1 SV=1              "
"577","m.16396",363,0,0,0,1,-7.94,-0.6164,1,0.975023,0.810814,"Q8WVB3","Hexosaminidase D OS=Homo sapiens GN=HEXDC PE=2 SV=3                     "
"578","m.16423",301,0,1,0,2,-17.165,-1.0283,0.874455,0.969901,0.704189,"Q8NUV9","Uncharacterized oxidoreductase MW2403 OS=Staphylococcus aureus (strain MW2) GN=MW2403 PE=3 SV=1                  "
"579","m.16425",264,1,1,0,1,2.626,0.2439,0.9955,0.940219,0.911192,"Q5RID7","Sorting nexin-17 OS=Danio rerio GN=snx17 PE=2 SV=1                     "
"580","m.16446",276,1,2,1,0,5.299,0.4194,0.974045,0.92607,0.917351,"Q9JHW2","Omega-amidase NIT2 OS=Mus musculus GN=Nit2 PE=1 SV=1                     "
"581","m.16449",935,11,10,6,14,-11.306,-0.9745,0.891843,0.971772,0.718866,"O55029","Coatomer subunit beta' OS=Mus musculus GN=Copb2 PE=2 SV=2                    "
"582","m.16461",147,1,0,0,1,5.487,0.4247,0.973445,0.925645,0.917483,"Q4I963","Cofilin OS=Gibberella zeae (strain PH-1 / ATCC MYA-4620 / FGSC 9075 / NRRL 31084) GN=COF1 PE=3 SV=2           "
