"","Protein","Len","S0","S0.1","S1","S1.1","LogFoldChange","Zstatistic","fdr","FDRup","FDRdown","UniprotID","DEFLINE"
"497","m.1547",193,3,3,4,5,-4.207,-0.2179,0.99003,0.995598,0.949803,"Q9D8Y0","EF-hand domain-containing protein D2 OS=Mus musculus GN=Efhd2 PE=1 SV=1                   "
"498","m.15471",509,6,8,5,4,14.918,1.411,0.997403,0.983949,0.975735,"P17213","Bactericidal permeability-increasing protein OS=Homo sapiens GN=BPI PE=1 SV=4                    "
"499","m.15484",173,0,1,0,0,-8.325,-0.5182,0.960793,0.992242,0.939455,"Q5XGA9","N-alpha-acetyltransferase 50 OS=Xenopus tropicalis GN=naa50 PE=2 SV=1                     "
"500","m.15491",328,1,1,0,0,-11.804,-0.764,0.935704,0.98743,0.935844,"Q9WVA3","Mitotic checkpoint protein BUB3 OS=Mus musculus GN=Bub3 PE=2 SV=2                   "
"501","m.15526",304,3,4,2,3,-10.909,-0.6982,0.94222,0.988816,0.936124,"Q9CY64","Biliverdin reductase A OS=Mus musculus GN=Blvra PE=2 SV=1                    "
"502","m.15544",155,4,5,1,2,26.344,0.7867,0.997403,0.993045,0.97226,"P80601","Ribonuclease UK114 OS=Capra hircus GN=HRSP12 PE=1 SV=3                     "
"503","m.15573",170,1,0,0,3,6.587,0.4753,0.997404,0.994569,0.968586,"P63100","Calcineurin subunit B type 1 OS=Rattus norvegicus GN=Ppp3r1 PE=1 SV=2                  "
"504","m.15586",275,6,6,7,6,-7.063,-0.916,0.928011,0.984288,0.937217,"Q9JJ19","Na(+)/H(+) exchange regulatory cofactor NHE-RF1 OS=Rattus norvegicus GN=Slc9a3r1 PE=1 SV=3                  "
"505","m.1560",548,9,11,8,9,-17.871,-1.689,0.997401,0.981185,0.857173,"Q6EE31","T-complex protein 1 subunit theta OS=Gallus gallus GN=CCT8 PE=1 SV=3                  "
"506","m.15618",675,3,3,1,1,-15.368,-1.1742,0.954265,0.98097,0.937527,"E9Q634","Unconventional myosin-Ie OS=Mus musculus GN=Myo1e PE=1 SV=1                     "
"507","m.15620",573,1,0,1,1,-2.763,-0.2584,0.986668,0.995396,0.948215,"Q96PQ7","Kelch-like protein 5 OS=Homo sapiens GN=KLHL5 PE=2 SV=3                    "
"508","m.15633",448,46,44,31,37,-2.751,-0.3465,0.978119,0.994662,0.944894,"P50395","Rab GDP dissociation inhibitor beta OS=Homo sapiens GN=GDI2 PE=1 SV=2                  "
"509","m.15646",189,0,1,0,0,4.465,0.4514,0.997404,0.994651,0.96822,NA,NA
"510","m.15686",206,3,3,3,2,9.553,0.6154,0.997404,0.993999,0.970469,"Q32L92","Calponin-3 OS=Bos taurus GN=CNN3 PE=2 SV=1                      "
"511","m.1569",147,1,2,0,0,-12.366,-0.8234,0.93102,0.986166,0.93609,"O43447","Peptidyl-prolyl cis-trans isomerase H OS=Homo sapiens GN=PPIH PE=1 SV=1                   "
"512","m.15693",310,6,4,6,5,1.384,0.104,0.997208,0.995511,0.96096,"Q7ZXQ9","Drebrin-like protein A OS=Xenopus laevis GN=dbnl-a PE=2 SV=1                    "
"513","m.15700",399,6,5,3,3,-9.441,-0.7147,0.940513,0.988472,0.935999,NA,NA
"514","m.15722",235,21,17,14,16,-14.254,-1.2934,0.975195,0.980573,0.930844,"Q8MI17","Retinal dehydrogenase 1 OS=Oryctolagus cuniculus GN=ALDH1A1 PE=2 SV=1                    "
"515","m.15724",695,2,3,3,2,-3.43,-0.2701,0.98561,0.995321,0.947761,"Q14974","Importin subunit beta-1 OS=Homo sapiens GN=KPNB1 PE=1 SV=2                    "
"516","m.15750",815,1,1,0,0,-10.5,-0.9133,0.928005,0.98434,0.937177,NA,NA
"517","m.15756",276,2,3,0,0,0.002,2e-04,0.997404,0.99567,0.957877,"Q99NB1","Acetyl-coenzyme A synthetase 2-like mitochondrial OS=Mus musculus GN=Acss1 PE=1 SV=1                           "
"518","m.1576",513,7,7,6,7,-19.699,-1.3172,0.979489,0.980559,0.928691,"A6H584","Collagen alpha-5(VI) chain OS=Mus musculus GN=Col6a5 PE=1 SV=3                    "
"519","m.15763",343,0,2,1,0,18.638,1.1245,0.997402,0.989733,0.974596,"O75600","2-amino-3-ketobutyrate coenzyme A ligase mitochondrial OS=Homo sapiens GN=GCAT PE=1 SV=1                           "
"520","m.15764",225,4,4,3,3,-6.983,-0.3647,0.976257,0.994462,0.944244,"O55012","Phosphatidylinositol-binding clathrin assembly protein OS=Rattus norvegicus GN=Picalm PE=1 SV=1                   "
"521","m.15778",129,3,1,0,0,4.179,0.3206,0.997404,0.995042,0.96595,"Q9TWL9","Conodipine-M alpha chain OS=Conus magus PE=1 SV=2                     "
"522","m.15779",427,1,1,0,0,3.609,0.2093,0.997403,0.995308,0.963603,"P81274","G-protein-signaling modulator 2 OS=Homo sapiens GN=GPSM2 PE=1 SV=3                    "
"523","m.15803",206,3,3,0,1,14.703,0.9944,0.997403,0.99131,0.973851,"P00491","Purine nucleoside phosphorylase OS=Homo sapiens GN=PNP PE=1 SV=2                    "
"524","m.1582",284,2,2,1,2,-20.667,-1.7116,0.997399,0.981215,0.850524,"P41044","Calbindin-32 OS=Drosophila melanogaster GN=Cbp53E PE=2 SV=1                      "
"525","m.15822",319,1,2,1,1,-21.654,-0.9504,0.928633,0.983655,0.937745,"3277618","Predicted protein OS=Nematostella vectensis GN=v1g244535 PE=4 SV=1                     "
"526","m.1583",327,6,6,4,5,14.845,0.7535,0.997403,0.993257,0.971951,"P56839","Phosphoenolpyruvate phosphomutase OS=Mytilus edulis PE=1 SV=3                      "
"527","m.15831",119,3,6,0,1,-12.064,-1.0042,0.931655,0.982766,0.938494,NA,NA
"528","m.15837",260,1,1,0,0,-15.753,-1.0711,0.938628,0.981869,0.93895,NA,NA
"529","m.15839",183,6,6,5,5,4.634,0.3163,0.997404,0.995053,0.965866,"Q9CQC9","GTP-binding protein SAR1b OS=Mus musculus GN=Sar1b PE=1 SV=1                    "
"530","m.15850",195,1,1,0,0,-18.409,-1.189,0.956784,0.980886,0.93703,"Q5ZI78","Tumor necrosis factor alpha-induced protein 8 OS=Gallus gallus GN=TNFAIP8 PE=2 SV=1                 "
"531","m.15857",420,4,4,2,4,11.158,1.4083,0.997401,0.984024,0.975726,"Q6NZ09","Proteasomal ubiquitin receptor ADRM1 OS=Danio rerio GN=adrm1b PE=1 SV=1                   "
"532","m.15859",410,6,5,5,5,17.659,1.4199,0.997401,0.983695,0.975761,"P46471","26S protease regulatory subunit 7 OS=Mus musculus GN=Psmc2 PE=1 SV=5                  "
"533","m.15862",387,1,2,0,1,22.362,1.415,0.997402,0.983835,0.975747,"O88809","Neuronal migration protein doublecortin OS=Mus musculus GN=Dcx PE=1 SV=1                   "
"534","m.15899",456,4,4,0,1,5.394,0.3581,0.997404,0.99494,0.96665,"Q8CE50","Sorting nexin-30 OS=Mus musculus GN=Snx30 PE=2 SV=1                     "
"535","m.1592",810,2,3,1,1,20.221,0.6063,0.997403,0.994041,0.97036,"Q2MHE4","Serine/threonine-protein kinase HT1 OS=Arabidopsis thaliana GN=HT1 PE=1 SV=1                    "
"536","m.15923",2429,25,32,11,13,4.06,0.4497,0.997403,0.994657,0.968194,"P01267","Thyroglobulin OS=Bos taurus GN=TG PE=1 SV=1                      "
"537","m.15941",522,1,1,0,0,13.977,0.6077,0.997404,0.994035,0.970377,"Q64676","2-hydroxyacylsphingosine 1-beta-galactosyltransferase OS=Mus musculus GN=Ugt8 PE=2 SV=2                     "
"538","m.15962",187,0,0,1,0,-5.634,-0.351,0.977658,0.994614,0.944732,"Q9BZM1","Group XIIA secretory phospholipase A2 OS=Homo sapiens GN=PLA2G12A PE=1 SV=1                  "
"539","m.16002",356,0,1,0,0,-11.744,-1.0949,0.941822,0.98161,0.938896,"P10079","Fibropellin-1 OS=Strongylocentrotus purpuratus GN=EGF1 PE=1 SV=2                      "
"540","m.16005",488,2,2,0,1,-2.334,-0.2118,0.990489,0.995622,0.950044,"Q9TU32","Protein ERGIC-53 OS=Chlorocebus aethiops GN=LMAN1 PE=2 SV=1                     "
"541","m.16008",262,2,3,2,2,-19.472,-1.0614,0.937422,0.981984,0.938934,"3286479","Predicted protein OS=Nematostella vectensis GN=v1g222210 PE=4 SV=1                     "
"542","m.16009",808,2,3,4,4,-4.692,-0.3458,0.97819,0.994669,0.944919,"Q61789","Laminin subunit alpha-3 OS=Mus musculus GN=Lama3 PE=1 SV=4                    "
"543","m.16029",467,0,1,0,0,6.575,0.6426,0.997404,0.993869,0.970788,"Q9QZB7","Actin-related protein 10 OS=Mus musculus GN=Actr10 PE=1 SV=2                    "
"544","m.16036",305,2,2,2,3,12.35,0.6965,0.997403,0.993589,0.97138,"3663538","Putative uncharacterized protein OS=Branchiostoma floridae GN=BRAFLDRAFT_63863 PE=4 SV=1                    "
"545","m.16060",768,1,1,1,1,-0.385,-0.0307,0.997344,0.995714,0.956851,"Q29122","Unconventional myosin-VI OS=Sus scrofa GN=MYO6 PE=1 SV=1                     "
"546","m.16090",446,23,28,14,13,-6.54,-1.1412,0.948824,0.981195,0.938346,"O61491","Flotillin-1 OS=Drosophila melanogaster GN=Flo-1 PE=2 SV=1                      "
"547","m.16099",216,0,0,1,0,-8.625,-0.7057,0.94144,0.98866,0.936063,NA,NA
"548","m.16119",234,1,1,1,1,9.149,0.9428,0.997403,0.991817,0.973506,"Q5RA81","GrpE protein homolog 1 mitochondrial OS=Pongo abelii GN=GRPEL1 PE=2 SV=1                           "
"549","m.16132",345,3,2,1,2,32.915,2.384,0.975293,0.849586,0.97696,"Q8BW96","Calcium/calmodulin-dependent protein kinase type 1D OS=Mus musculus GN=Camk1d PE=1 SV=2                  "
"550","m.16180",508,1,3,1,2,-1.173,-0.1293,0.995251,0.995781,0.953266,"Q0IIF7","Ubiquitin carboxyl-terminal hydrolase 14 OS=Bos taurus GN=USP14 PE=2 SV=3                   "
"551","m.16211",276,1,1,0,0,14.319,0.5771,0.997404,0.994171,0.969996,"Q5E9C0","Ras suppressor protein 1 OS=Bos taurus GN=RSU1 PE=2 SV=1                   "
"552","m.16222",296,2,1,0,1,0.941,0.0727,0.997207,0.995559,0.960087,"A6QLU1","Glycerol-3-phosphate dehydrogenase mitochondrial OS=Bos taurus GN=GPD2 PE=2 SV=1                           "
"553","m.16226",279,4,3,3,2,-15.306,-1.6195,0.997401,0.981082,0.875708,"P33450","Cadherin-related tumor suppressor OS=Drosophila melanogaster GN=ft PE=1 SV=3                    "
"554","m.16233",161,6,7,6,5,-4.409,-0.4815,0.964437,0.992846,0.940473,NA,NA
"555","m.16246",388,4,6,1,2,5.253,0.2686,0.997403,0.995173,0.964905,"Q91WU5","Arsenite methyltransferase OS=Mus musculus GN=As3mt PE=2 SV=2                     "
"556","m.16258",131,0,1,0,0,8.825,0.9114,0.997403,0.992098,0.973281,"Q923G2","DNA-directed RNA polymerases I II and III subunit RPABC3 OS=Mus musculus GN=Polr2h PE=2 SV=3                           "
"557","m.1626",326,7,7,4,4,4.969,0.5472,0.997403,0.994296,0.969606,"Q32LM2","Small glutamine-rich tetratricopeptide repeat-containing protein alpha OS=Bos taurus GN=SGTA PE=2 SV=1                 "
"558","m.16276",140,0,0,0,1,-19.318,-0.9874,0.930447,0.983029,0.938282,"P20007","Phosphoenolpyruvate carboxykinase [GTP] OS=Drosophila melanogaster GN=Pepck PE=2 SV=2                    "
"559","m.16281",177,1,1,0,0,1.771,0.154,0.997403,0.995421,0.96227,"O95881","Thioredoxin domain-containing protein 12 OS=Homo sapiens GN=TXNDC12 PE=1 SV=1                   "
"560","m.16282",297,1,3,1,1,0.905,0.0648,0.997226,0.995571,0.95986,"Q9D1D6","Collagen triple helix repeat-containing protein 1 OS=Mus musculus GN=Cthrc1 PE=2 SV=2                 "
"561","m.16303",320,0,1,0,0,4.503,0.3022,0.997404,0.99509,0.96559,"Q9HBA9","Putative N-acetylated-alpha-linked acidic dipeptidase OS=Homo sapiens GN=FOLH1B PE=2 SV=1                   "
"562","m.16309",388,2,5,0,1,-5.381,-0.3441,0.978362,0.994687,0.944981,"Q5RBM6","Beta-ureidopropionase OS=Pongo abelii GN=UPB1 PE=2 SV=1                      "
"563","m.16319",224,1,1,1,1,11.495,0.6034,0.997403,0.994054,0.970324,"Q6AYQ8","Acylpyruvase FAHD1 mitochondrial OS=Rattus norvegicus GN=Fahd1 PE=2 SV=1                           "
"564","m.16351",226,8,12,7,5,0.996,0.0819,0.997193,0.995545,0.960349,"P52301","GTP-binding nuclear protein Ran OS=Xenopus laevis GN=ran PE=1 SV=2                   "
"565","m.16371",297,3,2,0,1,-8.299,-0.6504,0.947261,0.989788,0.93668,"P53111","NADPH-dependent aldehyde reductase ARI1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=ARI1 PE=1 SV=1              "
"566","m.16423",301,0,1,1,0,-16.55,-1.5225,0.9974,0.980911,0.897289,"Q8NUV9","Uncharacterized oxidoreductase MW2403 OS=Staphylococcus aureus (strain MW2) GN=MW2403 PE=3 SV=1                  "
"567","m.16425",264,1,1,0,1,-8.556,-0.3382,0.978963,0.994748,0.945195,"Q5RID7","Sorting nexin-17 OS=Danio rerio GN=snx17 PE=2 SV=1                     "
"568","m.16446",276,1,2,0,0,6.301,0.3315,0.997403,0.995013,0.966158,"Q9JHW2","Omega-amidase NIT2 OS=Mus musculus GN=Nit2 PE=1 SV=1                     "
"569","m.16449",935,11,10,7,9,-8.887,-0.4168,0.97093,0.993806,0.942471,"O55029","Coatomer subunit beta' OS=Mus musculus GN=Copb2 PE=2 SV=2                    "
"570","m.16461",147,1,0,0,0,-7.576,-0.532,0.95942,0.992005,0.939096,"Q4I963","Cofilin OS=Gibberella zeae (strain PH-1 / ATCC MYA-4620 / FGSC 9075 / NRRL 31084) GN=COF1 PE=3 SV=2           "
"571","m.16465",273,0,1,0,0,3.942,0.2734,0.997404,0.995161,0.965005,"Q91XA9","Acidic mammalian chitinase OS=Mus musculus GN=Chia PE=1 SV=2                    "
"572","m.1652",495,30,30,25,25,-1.145,-0.137,0.994929,0.995777,0.952971,"Q8JFV8","Synaptic vesicle membrane protein VAT-1 homolog OS=Danio rerio GN=vat1 PE=2 SV=1                 "
"573","m.16526",293,3,2,1,1,-20.54,-0.8826,0.928359,0.984942,0.936736,"Q9Y2S2","Lambda-crystallin homolog OS=Homo sapiens GN=CRYL1 PE=1 SV=3                     "
"574","m.16534",278,0,0,1,0,-19.07,-0.6389,0.948475,0.990017,0.936855,"Q9H4G4","Golgi-associated plant pathogenesis-related protein 1 OS=Homo sapiens GN=GLIPR2 PE=1 SV=3                  "
"575","m.16548",260,0,1,0,0,-9.912,-0.5996,0.952577,0.990777,0.937556,"Q92673","Sortilin-related receptor OS=Homo sapiens GN=SORL1 PE=1 SV=2                     "
"576","m.1655",411,2,3,3,2,-24.21,-1.8077,0.997399,0.981329,0.818454,"Q90744","Alpha-N-acetylgalactosaminidase OS=Gallus gallus GN=NAGA PE=1 SV=1                      "
"577","m.16552",236,1,1,1,1,9.621,0.5609,0.997403,0.99424,0.969787,"3273425","Predicted protein OS=Nematostella vectensis GN=v1g242207 PE=4 SV=1                     "
"578","m.16570",215,1,2,0,1,4.049,0.2118,0.997405,0.995302,0.96366,"Q9R016","Baculoviral IAP repeat-containing protein 1e OS=Mus musculus GN=Naip5 PE=1 SV=2                  "
"579","m.16591",233,3,2,2,2,-0.805,-0.0808,0.996719,0.99577,0.955082,NA,NA
"580","m.16598",409,0,2,2,1,-22.332,-1.298,0.976023,0.980569,0.930451,"A7S338","Lissencephaly-1 homolog OS=Nematostella vectensis GN=v1g242515 PE=3 SV=1                     "
"581","m.166",168,3,1,1,1,8.276,0.8872,0.997403,0.992303,0.973099,"P42577","Soma ferritin OS=Lymnaea stagnalis PE=2 SV=2                      "
"582","m.1664",421,0,1,0,1,14.443,0.7828,0.997403,0.99307,0.972225,"P35659","Protein DEK OS=Homo sapiens GN=DEK PE=1 SV=1                     "
"583","m.16651",319,2,3,2,1,27.375,1.0946,0.997403,0.990138,0.974439,"Q5M8W9","4-hydroxy-2-oxoglutarate aldolase mitochondrial OS=Xenopus tropicalis GN=hoga1 PE=2 SV=2                           "
"584","m.16676",336,2,3,3,2,9.345,0.7959,0.997403,0.992983,0.972343,"Q3URF8","BTB/POZ domain-containing protein KCTD21 OS=Mus musculus GN=Kctd21 PE=2 SV=1                   "
"585","m.16692",411,10,14,6,8,-5.224,-0.5562,0.956998,0.991578,0.938501,"Q8BWT1","3-ketoacyl-CoA thiolase mitochondrial OS=Mus musculus GN=Acaa2 PE=1 SV=3                           "
"586","m.16730",536,1,1,1,0,15.851,0.6309,0.997403,0.993926,0.970653,"O60524","Nuclear export mediator factor NEMF OS=Homo sapiens GN=NEMF PE=1 SV=4                  "
"587","m.16736",134,2,3,1,1,9.554,0.4425,0.997404,0.994681,0.968081,NA,NA
"588","m.1680",375,2,4,1,1,-1.332,-0.0436,0.997256,0.995732,0.956407,"Q4QRK0","Methionine aminopeptidase 1 OS=Danio rerio GN=metap1 PE=2 SV=2                    "
"589","m.16813",293,0,2,1,1,-8.448,-0.5964,0.952907,0.990837,0.93762,"Q26630","33 kDa inner dynein arm light chain axonemal OS=Strongylocentrotus purpuratus PE=1 SV=1                           "
"590","m.1685",362,0,1,0,0,2.482,0.2004,0.997405,0.995327,0.963396,"Q12904","Aminoacyl tRNA synthase complex-interacting multifunctional protein 1 OS=Homo sapiens GN=AIMP1 PE=1 SV=2                "
"591","m.16859",1199,2,3,5,2,11.506,0.8836,0.997403,0.992332,0.973071,"Q8WWN9","Interactor protein for cytohesin exchange factors 1 OS=Homo sapiens GN=IPCEF1 PE=1 SV=1                "
"592","m.16861",197,0,1,0,1,-18.737,-1.0486,0.935925,0.982143,0.938883,NA,NA
"593","m.16863",391,0,1,0,0,-4.751,-0.2609,0.986444,0.99538,0.948118,"Q7ZVK4","Vacuolar protein-sorting-associated protein 36 OS=Danio rerio GN=vps36 PE=2 SV=1                   "
"594","m.16864",208,0,0,0,1,-7.789,-0.6543,0.946848,0.98971,0.936625,"Q9ULC4","Malignant T-cell-amplified sequence 1 OS=Homo sapiens GN=MCTS1 PE=1 SV=1                   "
"595","m.1688",655,4,7,3,2,15.156,0.768,0.997403,0.993166,0.972088,"Q66HG5","Transmembrane 9 superfamily member 2 OS=Rattus norvegicus GN=Tm9sf2 PE=2 SV=1                  "
"596","m.16910",2217,21,24,10,11,2.517,0.281,0.997405,0.995143,0.965162,"A6NMZ7","Collagen alpha-6(VI) chain OS=Homo sapiens GN=COL6A6 PE=1 SV=2                    "
"597","m.16923",260,2,1,1,0,8.192,0.273,0.997404,0.995162,0.964997,"Q5RBR7","Acyl-protein thioesterase 1 OS=Pongo abelii GN=LYPLA1 PE=2 SV=1                    "
"598","m.16994",221,9,10,7,8,-8.842,-1.0018,0.931467,0.982803,0.938465,"O18598","Glutathione S-transferase OS=Blattella germanica PE=1 SV=3                      "
"599","m.16997",579,38,44,28,35,11.708,1.5767,0.9974,0.978126,0.976159,"P09010","Lamin-L(I) OS=Xenopus laevis PE=2 SV=1                       "
"600","m.17002",969,1,2,1,1,6.717,0.7442,0.997404,0.993314,0.971862,"P31696","Agrin OS=Gallus gallus GN=AGRN PE=1 SV=3                      "
"601","m.17007",211,1,1,2,1,18.819,1.4786,0.9974,0.98187,0.975925,"3276285","Predicted protein OS=Nematostella vectensis GN=v1g208975 PE=4 SV=1                     "
"602","m.17032",119,4,4,1,2,-8.602,-0.3708,0.975632,0.994391,0.94403,"Q6GPY0","Mitochondrial import inner membrane translocase subunit Tim13-A OS=Xenopus laevis GN=timm13-a PE=3 SV=2                "
"603","m.1706",388,2,1,1,2,7.963,0.8199,0.997403,0.992817,0.972553,"A0M8U6","Testin OS=Canis familiaris GN=TES PE=3 SV=1                      "
"604","m.17099",205,3,4,2,2,14.749,1.1155,0.997403,0.989858,0.974549,"P49189","4-trimethylaminobutyraldehyde dehydrogenase OS=Homo sapiens GN=ALDH9A1 PE=1 SV=3                     "
"605","m.171",2522,0,1,1,0,30.488,1.5244,0.9974,0.980241,0.97604,"Q91VW5","Golgin subfamily A member 4 OS=Mus musculus GN=Golga4 PE=1 SV=2                  "
"606","m.17101",439,8,10,6,5,-6.89,-0.3053,0.982256,0.995055,0.946416,"Q5ZMP6","AP-2 complex subunit mu OS=Gallus gallus GN=AP2M1 PE=2 SV=1                   "
"607","m.17110",253,1,3,0,1,17.626,0.8759,0.997403,0.992394,0.973012,"Q50457","Rhamnosyl O-methyltransferase OS=Mycobacterium tuberculosis GN=Rv2959c PE=1 SV=1                     "
"608","m.17128",1219,2,2,1,0,5.139,0.4066,0.997404,0.994796,0.967496,"O94979","Protein transport protein Sec31A OS=Homo sapiens GN=SEC31A PE=1 SV=3                   "
"609","m.1714",264,1,1,1,2,-16.478,-0.8926,0.92816,0.984743,0.936874,"Q5XIG6","N-acetylgalactosamine kinase OS=Rattus norvegicus GN=Galk2 PE=2 SV=1                     "
"610","m.17144",187,2,6,1,1,-3.217,-0.2888,0.983856,0.995188,0.947042,"3266162","Predicted protein (Fragment) OS=Nematostella vectensis GN=v1g79796 PE=4 SV=1                    "
"611","m.17166",360,0,0,1,1,-16.727,-0.8767,0.928511,0.985061,0.936657,"Q5ZHN3","WD repeat domain phosphoinositide-interacting protein 2 OS=Gallus gallus GN=WIPI2 PE=2 SV=1                 "
"612","m.17178",533,0,1,0,0,7.311,0.4714,0.997404,0.994582,0.968528,"3271330","Predicted protein OS=Nematostella vectensis GN=v1g202754 PE=4 SV=1                     "
"613","m.17237",424,0,1,1,1,-17.998,-1.3542,0.986291,0.980573,0.924719,"Q92556","Engulfment and cell motility protein 1 OS=Homo sapiens GN=ELMO1 PE=1 SV=2                 "
"614","m.17239",445,1,1,2,1,-0.226,-0.0122,0.997405,0.995688,0.957472,"Q86YQ8","Copine-8 OS=Homo sapiens GN=CPNE8 PE=1 SV=2                      "
"615","m.1729",398,4,4,2,2,-0.679,-0.0389,0.997294,0.995725,0.95657,"Q96DH6","RNA-binding protein Musashi homolog 2 OS=Homo sapiens GN=MSI2 PE=1 SV=1                  "
"616","m.173",389,201,204,167,203,-1.46,-0.8789,0.928452,0.985017,0.936686,NA,NA
"617","m.17308",285,1,0,1,1,-7.341,-0.315,0.981297,0.99497,0.946052,"Q9ES74","Serine/threonine-protein kinase Nek7 OS=Mus musculus GN=Nek7 PE=2 SV=1                    "
"618","m.17323",421,23,27,21,24,8.286,1.7608,0.997398,0.967826,0.976489,"3285395","Predicted protein OS=Nematostella vectensis GN=v1g220800 PE=3 SV=1                     "
"619","m.1733",1264,0,1,0,0,-21.686,-1.9042,0.997402,0.981422,0.779373,"A2AJ76","Hemicentin-2 OS=Mus musculus GN=Hmcn2 PE=2 SV=1                      "
"620","m.17346",797,2,2,1,0,-17.786,-0.9988,0.93124,0.982849,0.938428,"P52948","Nuclear pore complex protein Nup98-Nup96 OS=Homo sapiens GN=NUP98 PE=1 SV=4                  "
"621","m.17390",576,1,1,1,1,3.876,0.1733,0.997405,0.995383,0.962749,"Q6NRP2","Proteasome activator complex subunit 4 OS=Xenopus laevis GN=psme4 PE=2 SV=1                  "
"622","m.17401",143,1,1,0,0,-0.907,-0.0638,0.997021,0.995755,0.955695,"3278511","Predicted protein OS=Nematostella vectensis GN=v1g245074 PE=4 SV=1                     "
"623","m.17423",295,0,1,0,0,14.858,0.9403,0.997403,0.99184,0.973489,"Q9DAK2","Parkin coregulated gene protein homolog OS=Mus musculus GN=Pacrg PE=1 SV=1                  "
"624","m.17427",215,7,8,2,6,17.788,1.0748,0.997402,0.990392,0.974331,"Q8BZE1","Putative DMBT1-like protein OS=Mus musculus PE=2 SV=2                     "
"625","m.17435",484,19,22,17,19,-11.265,-1.1083,0.943753,0.981478,0.938801,"P63329","Serine/threonine-protein phosphatase 2B catalytic subunit alpha isoform OS=Rattus norvegicus GN=Ppp3ca PE=1 SV=1                "
"626","m.17452",658,0,1,1,0,-0.659,-0.0541,0.997149,0.995744,0.95604,"Q62687","Sodium-dependent neutral amino acid transporter B(0)AT3 OS=Rattus norvegicus GN=Slc6a18 PE=2 SV=1                 "
"627","m.17466",666,18,22,15,17,16.377,0.8974,0.997403,0.992218,0.973177,"P13667","Protein disulfide-isomerase A4 OS=Homo sapiens GN=PDIA4 PE=1 SV=2                    "
"628","m.17469",174,2,2,2,2,9.516,0.7883,0.997403,0.993034,0.972275,"3274544","Predicted protein OS=Nematostella vectensis GN=v1g242847 PE=4 SV=1                     "
"629","m.17476",386,3,2,2,2,-10.388,-0.7683,0.935315,0.987338,0.935846,"Q28F07","Protein arginine N-methyltransferase 1 OS=Xenopus tropicalis GN=prmt1 PE=2 SV=1                   "
"630","m.17491",193,4,3,2,2,7.881,0.7428,0.997403,0.993322,0.971848,"Q04832","DNA-binding protein HEXBP OS=Leishmania major GN=HEXBP PE=4 SV=1                    "
"631","m.17496",405,4,5,6,5,2.556,0.1624,0.997405,0.995405,0.96248,"Q99JX3","Golgi reassembly-stacking protein 2 OS=Mus musculus GN=Gorasp2 PE=1 SV=3                   "
"632","m.17509",429,4,5,1,2,18.93,1.2714,0.997402,0.987269,0.975254,"Q4R562","Beta-arrestin-1 OS=Macaca fascicularis GN=ARRB1 PE=2 SV=1                      "
"633","m.17514",369,2,2,2,2,-33.48,-1.7312,0.9974,0.981241,0.844494,"Q9D5V6","Synapse-associated protein 1 OS=Mus musculus GN=Syap1 PE=1 SV=1                    "
"634","m.17520",299,4,3,6,4,4.847,0.583,0.997404,0.994145,0.970071,NA,NA
"635","m.17521",185,20,16,10,12,-6.598,-0.9691,0.929402,0.98333,0.938025,"Q9GLW7","Peroxiredoxin-5 mitochondrial OS=Chlorocebus aethiops GN=PRDX5 PE=2 SV=1                           "
"636","m.17527",348,2,3,1,3,-3.309,-0.2009,0.991277,0.995659,0.950474,"P05132","cAMP-dependent protein kinase catalytic subunit alpha OS=Mus musculus GN=Prkaca PE=1 SV=3                 "
"637","m.17538",642,0,1,0,0,-1.709,-0.1448,0.994576,0.995771,0.95267,"3643518","Nematoblast-specific protein nb035-sv2 OS=Hydra vulgaris GN=nb035 PE=2 SV=1                    "
"638","m.17547",505,4,5,4,5,14.758,0.9581,0.997403,0.991673,0.973611,"Q58588","Uncharacterized protein MJ1187 OS=Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) GN=MJ1187 PE=1 SV=1      "
"639","m.17553",123,2,2,2,2,-0.335,-0.0187,0.997393,0.995697,0.957255,NA,NA
"640","m.17560",348,3,3,3,3,10.038,0.9979,0.997403,0.991273,0.973873,"Q05052","Dolichyl-diphosphooligosaccharide--protein glycosyltransferase 48 kDa subunit OS=Canis familiaris GN=DDOST PE=1 SV=1                  "
"641","m.17562",293,0,1,0,0,-17.699,-1.1384,0.948377,0.981217,0.938398,"3268417","Predicted protein OS=Nematostella vectensis GN=v1g231988 PE=4 SV=1                     "
"642","m.17572",133,6,9,4,4,15.525,1.1335,0.997402,0.989606,0.974641,"Q15370","Transcription elongation factor B polypeptide 2 OS=Homo sapiens GN=TCEB2 PE=1 SV=1                 "
"643","m.17582",562,11,14,4,7,9.549,0.7502,0.997403,0.993277,0.97192,"A2AX52","Collagen alpha-4(VI) chain OS=Mus musculus GN=Col6a4 PE=1 SV=2                    "
"644","m.17587",233,1,1,0,1,0.393,0.0302,0.997343,0.995624,0.958825,"Q5ZMH1","Septin-2 OS=Gallus gallus GN=SEPT2 PE=2 SV=1                      "
"645","m.17594",254,1,1,1,0,2.77,0.1404,0.997404,0.995447,0.961924,"P57784","U2 small nuclear ribonucleoprotein A' OS=Mus musculus GN=Snrpa1 PE=1 SV=2                  "
