"","Protein","Len","S0","S0.1","S1","S1.1","LogFoldChange","Zstatistic","fdr","FDRup","FDRdown","UniprotID","DEFLINE"
"483","m.15204",648,31,26,24,25,-26.37,-2.0264,0.334895,0.570431,0.123018,"O88818","Plastin-3 OS=Cricetulus griseus GN=PLS3 PE=2 SV=3                      "
"484","m.15205",198,3,1,1,2,5.548,0.3366,0.673136,0.209215,0.675292,"Q9NQ36","Signal peptide CUB and EGF-like domain-containing protein 2 OS=Homo sapiens GN=SCUBE2 PE=2 SV=2                           "
"485","m.1522",770,0,0,2,2,-7.097,-0.611,1,0.479689,0.543068,"Q10741","Disintegrin and metalloproteinase domain-containing protein 10 OS=Bos taurus GN=ADAM10 PE=1 SV=1                 "
"486","m.15220",508,7,7,10,10,-19.3,-1.4002,0.674032,0.576791,0.294755,"P17336","Catalase OS=Drosophila melanogaster GN=Cat PE=1 SV=2                      "
"487","m.15241",654,9,10,6,7,-3.754,-0.5771,1,0.472082,0.551734,"P0CZ23","Acyl-coenzyme A oxidase 3 peroxisomal OS=Arabidopsis thaliana GN=ACX3 PE=1 SV=1                           "
"488","m.15244",481,2,3,2,2,33.161,2.6059,0.004457,0.001317,0.522263,"O43670","Zinc finger protein 207 OS=Homo sapiens GN=ZNF207 PE=1 SV=1                   "
"489","m.15247",289,4,2,3,4,-22.652,-1.1098,0.850708,0.559834,0.389258,"Q5J6M8","Reticulon-3-A OS=Xenopus laevis GN=rtn3-a PE=2 SV=2                      "
"490","m.15259",327,4,3,3,3,13.068,0.8768,0.283198,0.092975,0.64225,"Q8N3Y7","Epidermal retinol dehydrogenase 2 OS=Homo sapiens GN=SDR16C5 PE=2 SV=2                   "
"491","m.1527",299,19,19,15,16,11.03,1.472,0.084623,0.029172,0.582995,"Q4R4I6","Adenylyl cyclase-associated protein 1 OS=Macaca fascicularis GN=CAP1 PE=2 SV=3                   "
"492","m.15279",668,1,1,2,1,11.769,1.1989,0.154283,0.051413,0.609407,"Q3SWT4","Protein IWS1 homolog OS=Rattus norvegicus GN=Iws1 PE=2 SV=1                    "
"493","m.15280",205,3,3,2,2,-52.312,-1.5124,0.614578,0.578746,0.259899,"3683555","Putative uncharacterized protein OS=Branchiostoma floridae GN=BRAFLDRAFT_129574 PE=4 SV=1                    "
"494","m.15290",959,8,8,8,10,15.181,1.5367,0.072921,0.025305,0.577229,"Q5ZIA5","Coatomer subunit beta OS=Gallus gallus GN=COPB1 PE=2 SV=1                    "
"495","m.153",398,2,2,3,2,-54.643,-3.0994,0.037358,0.526661,0.012041,"B2GUE2","Leucine-rich repeat flightless-interacting protein 2 OS=Xenopus tropicalis GN=lrrfip2 PE=2 SV=1                  "
"496","m.1530",391,4,8,6,9,-19.104,-1.5176,0.612017,0.578791,0.258311,"O93429","Serotransferrin OS=Paralichthys olivaceus GN=tf PE=2 SV=1                      "
"497","m.15306",507,0,1,0,1,43.207,2.2956,0.010962,0.003569,0.531251,"P23229","Integrin alpha-6 OS=Homo sapiens GN=ITGA6 PE=1 SV=5                     "
"498","m.15314",289,1,2,1,1,0.198,0.015,0.954351,0.304937,0.65787,"Q9UI42","Carboxypeptidase A4 OS=Homo sapiens GN=CPA4 PE=1 SV=2                     "
"499","m.15316",161,1,3,3,2,-19.657,-0.8738,0.967236,0.529905,0.466443,NA,NA
"500","m.15323",305,9,11,8,9,16.516,1.6326,0.058555,0.020372,0.56918,"Q8BMF4","Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex mitochondrial OS=Mus musculus GN=Dlat PE=1 SV=2                           "
"501","m.15325",4828,0,1,1,1,37.133,1.4649,0.086016,0.029625,0.583642,"Q9U943","Apolipophorins OS=Locusta migratoria PE=1 SV=2                       "
"502","m.15331",209,7,11,7,8,-33.422,-1.7233,0.51579,0.578168,0.197922,"P24367","Peptidyl-prolyl cis-trans isomerase B OS=Gallus gallus GN=PPIB PE=2 SV=1                   "
"503","m.15370",180,11,11,21,15,17.125,2.119,0.017515,0.005929,0.538622,"3300831","Beta gamma crystallin isoform 10 (Fragment) OS=Montipora capitata PE=2 SV=1                  "
"504","m.15377",555,18,20,21,21,22.845,1.3844,0.103374,0.035193,0.591153,"P08059","Glucose-6-phosphate isomerase OS=Sus scrofa GN=GPI PE=1 SV=3                     "
"505","m.15388",345,0,0,1,1,12.169,0.5027,0.525848,0.166962,0.671149,"Q5R778","Acyl-CoA dehydrogenase family member 11 OS=Pongo abelii GN=ACAD11 PE=2 SV=2                  "
"506","m.15396",329,3,5,3,4,-29.524,-2.4978,0.138541,0.548126,0.051551,"Q62651","Delta(35)-Delta(24)-dienoyl-CoA isomerase mitochondrial OS=Rattus norvegicus GN=Ech1 PE=1 SV=2                           "
"507","m.15400",429,6,5,6,7,-22.654,-2.2992,0.195562,0.557785,0.075943,"Q7ZTY4","Histone-binding protein RBBP7 OS=Danio rerio GN=rbbp7 PE=2 SV=1                    "
"508","m.15409",308,1,1,1,1,-6.493,-0.4243,1,0.43476,0.5871,"Q9WUK2","Eukaryotic translation initiation factor 4H OS=Mus musculus GN=Eif4h PE=1 SV=3                  "
"509","m.15422",456,1,2,1,1,3.522,0.1485,0.856735,0.263525,0.669397,"O88413","Tubby-related protein 3 OS=Mus musculus GN=Tulp3 PE=1 SV=1                    "
"510","m.15426",1113,5,7,6,7,-19.235,-1.8174,0.466222,0.576604,0.172391,"Q5RI56","Optineurin OS=Danio rerio GN=optn PE=2 SV=2                      "
"511","m.15449",425,0,0,2,2,-25.85,-1.0306,0.896368,0.551504,0.415476,"Q6GQ29","Carboxypeptidase Q OS=Xenopus laevis GN=cpq PE=2 SV=1                     "
"512","m.15457",489,3,3,2,2,17.081,0.4841,0.540833,0.171409,0.671973,"Q8BKZ9","Pyruvate dehydrogenase protein X component mitochondrial OS=Mus musculus GN=Pdhx PE=2 SV=1                           "
"513","m.15462",185,3,3,4,4,-16.496,-0.7264,0.997362,0.50372,0.511324,"Q9C8L4","Persulfide dioxygenase ETHE1 homolog mitochondrial OS=Arabidopsis thaliana GN=GLY3 PE=1 SV=3                           "
"514","m.1547",193,3,3,4,4,-5.394,-0.6506,1,0.488262,0.532563,"Q9D8Y0","EF-hand domain-containing protein D2 OS=Mus musculus GN=Efhd2 PE=1 SV=1                   "
"515","m.15471",509,6,8,7,6,-16.195,-1.5115,0.615022,0.578737,0.260173,"P17213","Bactericidal permeability-increasing protein OS=Homo sapiens GN=BPI PE=1 SV=4                    "
"516","m.15484",173,0,1,0,1,41.614,1.5035,0.078707,0.027231,0.580157,"Q5XGA9","N-alpha-acetyltransferase 50 OS=Xenopus tropicalis GN=naa50 PE=2 SV=1                     "
"517","m.15491",328,1,1,1,0,-32.016,-1.2322,0.775272,0.569416,0.348871,"Q9WVA3","Mitotic checkpoint protein BUB3 OS=Mus musculus GN=Bub3 PE=2 SV=2                   "
"518","m.15526",304,3,4,4,4,-11.13,-0.6097,1,0.479402,0.543406,"Q9CY64","Biliverdin reductase A OS=Mus musculus GN=Blvra PE=2 SV=1                    "
"519","m.15544",155,4,5,4,4,-8.807,-0.7316,0.996894,0.504733,0.509816,"P80601","Ribonuclease UK114 OS=Capra hircus GN=HRSP12 PE=1 SV=3                     "
"520","m.15573",170,1,0,2,1,28.072,2.1217,0.017389,0.005884,0.538495,"P63100","Calcineurin subunit B type 1 OS=Rattus norvegicus GN=Ppp3r1 PE=1 SV=2                  "
"521","m.15586",275,6,6,8,6,3.736,0.3536,0.656729,0.204629,0.675233,"Q9JJ19","Na(+)/H(+) exchange regulatory cofactor NHE-RF1 OS=Rattus norvegicus GN=Slc9a3r1 PE=1 SV=3                  "
"522","m.1560",548,9,11,7,7,25.371,3.3645,0.000231,6.9e-05,0.511636,"Q6EE31","T-complex protein 1 subunit theta OS=Gallus gallus GN=CCT8 PE=1 SV=3                  "
"523","m.15618",675,3,3,2,1,-8.973,-0.3065,1,0.402763,0.610393,"E9Q634","Unconventional myosin-Ie OS=Mus musculus GN=Myo1e PE=1 SV=1                     "
"524","m.15620",573,1,0,1,1,0.077,0.0019,0.961231,0.309058,0.656437,"Q96PQ7","Kelch-like protein 5 OS=Homo sapiens GN=KLHL5 PE=2 SV=3                    "
"525","m.15633",448,46,44,42,43,-17.244,-3.3557,0.021058,0.521228,0.005548,"P50395","Rab GDP dissociation inhibitor beta OS=Homo sapiens GN=GDI2 PE=1 SV=2                  "
"526","m.15646",189,0,1,1,0,60.242,1.5675,0.067945,0.023623,0.574575,NA,NA
"527","m.1567",309,0,0,1,0,-26.512,-0.9335,0.944362,0.538923,0.447291,"B3S3D5","DDRGK domain-containing protein 1 OS=Trichoplax adhaerens GN=TRIADDRAFT_58679 PE=3 SV=1                   "
"528","m.15686",206,3,3,4,3,39.334,2.5969,0.004589,0.001358,0.522469,"Q32L92","Calponin-3 OS=Bos taurus GN=CNN3 PE=2 SV=1                      "
"529","m.1569",147,1,2,0,0,45.848,2.864,0.001852,0.000523,0.517309,"O43447","Peptidyl-prolyl cis-trans isomerase H OS=Homo sapiens GN=PPIH PE=1 SV=1                   "
"530","m.15693",310,6,4,7,5,20.952,1.1989,0.154283,0.051413,0.609407,"Q7ZXQ9","Drebrin-like protein A OS=Xenopus laevis GN=dbnl-a PE=2 SV=1                    "
"531","m.15700",399,6,5,6,5,36.642,3.2028,0.000505,0.000135,0.513129,NA,NA
"532","m.15722",235,21,17,17,21,9.17,1.3296,0.116854,0.039468,0.596426,"Q8MI17","Retinal dehydrogenase 1 OS=Oryctolagus cuniculus GN=ALDH1A1 PE=2 SV=1                    "
"533","m.15724",695,2,3,5,2,26.184,0.9141,0.264742,0.087186,0.638548,"Q14974","Importin subunit beta-1 OS=Homo sapiens GN=KPNB1 PE=1 SV=2                    "
"534","m.15750",815,1,1,0,1,17.781,0.8861,0.278494,0.091506,0.641334,NA,NA
"535","m.15756",276,2,3,1,0,26.767,1.2005,0.15378,0.051251,0.609245,"Q99NB1","Acetyl-coenzyme A synthetase 2-like mitochondrial OS=Mus musculus GN=Acss1 PE=1 SV=1                           "
"536","m.1576",513,7,7,7,6,7.583,0.6684,0.405898,0.130558,0.660768,"A6H584","Collagen alpha-5(VI) chain OS=Mus musculus GN=Col6a5 PE=1 SV=3                    "
"537","m.15763",343,0,2,2,2,54.017,2.0317,0.022125,0.007523,0.542955,"O75600","2-amino-3-ketobutyrate coenzyme A ligase mitochondrial OS=Homo sapiens GN=GCAT PE=1 SV=1                           "
"538","m.15764",225,4,4,4,4,-10.7,-0.8839,0.963785,0.531497,0.463233,"O55012","Phosphatidylinositol-binding clathrin assembly protein OS=Rattus norvegicus GN=Picalm PE=1 SV=1                   "
"539","m.15778",129,3,1,2,1,-19.43,-1.036,0.893399,0.552127,0.413693,"Q9TWL9","Conodipine-M alpha chain OS=Conus magus PE=1 SV=2                     "
"540","m.15779",427,1,1,0,1,-25.662,-1.481,0.630392,0.578395,0.269538,"P81274","G-protein-signaling modulator 2 OS=Homo sapiens GN=GPSM2 PE=1 SV=3                    "
"541","m.15803",206,3,3,3,1,-67.579,-2.3429,0.180609,0.555585,0.069981,"P00491","Purine nucleoside phosphorylase OS=Homo sapiens GN=PNP PE=1 SV=2                    "
"542","m.1582",284,2,2,2,2,-69.209,-3.8056,0.004032,0.515078,0.001129,"P41044","Calbindin-32 OS=Drosophila melanogaster GN=Cbp53E PE=2 SV=1                      "
"543","m.15822",319,1,2,0,1,28.119,0.5012,0.527043,0.167318,0.671219,"3277618","Predicted protein OS=Nematostella vectensis GN=v1g244535 PE=4 SV=1                     "
"544","m.1583",327,6,6,5,7,38.477,2.3023,0.010769,0.003498,0.531008,"P56839","Phosphoenolpyruvate phosphomutase OS=Mytilus edulis PE=1 SV=3                      "
"545","m.15831",119,3,6,6,2,18.013,0.7063,0.381278,0.123046,0.657763,NA,NA
"546","m.15837",260,1,1,1,1,9.769,0.5123,0.518254,0.164696,0.670693,NA,NA
"547","m.15839",183,6,6,5,6,-31.736,-2.0702,0.307558,0.568674,0.114163,"Q9CQC9","GTP-binding protein SAR1b OS=Mus musculus GN=Sar1b PE=1 SV=1                    "
"548","m.15850",195,1,1,1,1,-5.341,-0.2494,1,0.386343,0.620512,"Q5ZI78","Tumor necrosis factor alpha-induced protein 8 OS=Gallus gallus GN=TNFAIP8 PE=2 SV=1                 "
"549","m.15857",420,4,4,3,6,2.886,0.1795,0.82823,0.254173,0.671218,"Q6NZ09","Proteasomal ubiquitin receptor ADRM1 OS=Danio rerio GN=adrm1b PE=1 SV=1                   "
"550","m.15859",410,6,5,7,5,-33.409,-1.6742,0.539144,0.578689,0.211849,"P46471","26S protease regulatory subunit 7 OS=Mus musculus GN=Psmc2 PE=1 SV=5                  "
"551","m.15862",387,1,2,0,0,13.752,0.5533,0.486822,0.155233,0.668523,"O88809","Neuronal migration protein doublecortin OS=Mus musculus GN=Dcx PE=1 SV=1                   "
"552","m.15899",456,4,4,3,2,37.573,1.8581,0.034602,0.011827,0.552972,"Q8CE50","Sorting nexin-30 OS=Mus musculus GN=Snx30 PE=2 SV=1                     "
"553","m.1592",810,2,3,1,3,15.77,0.4163,0.598678,0.188228,0.674256,"Q2MHE4","Serine/threonine-protein kinase HT1 OS=Arabidopsis thaliana GN=HT1 PE=1 SV=1                    "
"554","m.15923",2429,25,32,22,16,-27.949,-1.681,0.535977,0.578629,0.209899,"P01267","Thyroglobulin OS=Bos taurus GN=TG PE=1 SV=1                      "
"555","m.15941",522,1,1,1,2,-27.594,-1.1982,0.796457,0.567139,0.360039,"Q64676","2-hydroxyacylsphingosine 1-beta-galactosyltransferase OS=Mus musculus GN=Ugt8 PE=2 SV=2                     "
"556","m.1600",347,0,0,0,1,-33.486,-1.7529,0.500988,0.577756,0.189713,"B4EUF0","5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase OS=Proteus mirabilis (strain HI4320) GN=mtnN PE=3 SV=1                   "
"557","m.16002",356,0,1,0,0,-15.445,-0.5627,1,0.468776,0.555324,"P10079","Fibropellin-1 OS=Strongylocentrotus purpuratus GN=EGF1 PE=1 SV=2                      "
"558","m.16005",488,2,2,2,2,-22.212,-0.9968,0.914327,0.547422,0.426615,"Q9TU32","Protein ERGIC-53 OS=Chlorocebus aethiops GN=LMAN1 PE=2 SV=1                     "
"559","m.16008",262,2,3,3,4,14.079,0.8588,0.292499,0.095867,0.644008,"3286479","Predicted protein OS=Nematostella vectensis GN=v1g222210 PE=4 SV=1                     "
"560","m.16009",808,2,3,3,3,-2.477,-0.1391,1,0.353191,0.638039,"Q61789","Laminin subunit alpha-3 OS=Mus musculus GN=Lama3 PE=1 SV=4                    "
"561","m.16029",467,0,1,1,1,51.534,2.8061,0.00226,0.000648,0.518267,"Q9QZB7","Actin-related protein 10 OS=Mus musculus GN=Actr10 PE=1 SV=2                    "
"562","m.16036",305,2,2,5,3,-21.723,-1.7092,0.522628,0.578339,0.201884,"3663538","Putative uncharacterized protein OS=Branchiostoma floridae GN=BRAFLDRAFT_63863 PE=4 SV=1                    "
"563","m.16060",768,1,1,2,2,-35.406,-1.4947,0.623415,0.578565,0.265321,"Q29122","Unconventional myosin-VI OS=Sus scrofa GN=MYO6 PE=1 SV=1                     "
"564","m.16090",446,23,28,19,21,6.27,0.7366,0.362291,0.117258,0.655226,"O61491","Flotillin-1 OS=Drosophila melanogaster GN=Flo-1 PE=2 SV=1                      "
"565","m.16119",234,1,1,2,2,45.345,3.9557,1.7e-05,5e-06,0.508186,"Q5RA81","GrpE protein homolog 1 mitochondrial OS=Pongo abelii GN=GRPEL1 PE=2 SV=1                           "
"566","m.16132",345,3,2,3,1,-18.589,-1.1137,0.848366,0.5602,0.387966,"Q8BW96","Calcium/calmodulin-dependent protein kinase type 1D OS=Mus musculus GN=Camk1d PE=1 SV=2                  "
"567","m.16180",508,1,3,2,2,19.494,0.8843,0.279398,0.091788,0.641512,"Q0IIF7","Ubiquitin carboxyl-terminal hydrolase 14 OS=Bos taurus GN=USP14 PE=2 SV=3                   "
"568","m.16211",276,1,1,1,1,37.771,1.3708,0.106594,0.036216,0.592451,"Q5E9C0","Ras suppressor protein 1 OS=Bos taurus GN=RSU1 PE=2 SV=1                   "
"569","m.16222",296,2,1,1,1,-4.425,-0.1765,1,0.364623,0.632384,"A6QLU1","Glycerol-3-phosphate dehydrogenase mitochondrial OS=Bos taurus GN=GPD2 PE=2 SV=1                           "
"570","m.16226",279,4,3,2,2,-37.801,-3.0338,0.043323,0.528449,0.014399,"P33450","Cadherin-related tumor suppressor OS=Drosophila melanogaster GN=ft PE=1 SV=3                    "
"571","m.16233",161,6,7,6,6,38.215,1.8283,0.037203,0.012745,0.554894,NA,NA
"572","m.16246",388,4,6,3,1,-31.547,-1.4759,0.63302,0.578324,0.271112,"Q91WU5","Arsenite methyltransferase OS=Mus musculus GN=As3mt PE=2 SV=2                     "
"573","m.16258",131,0,1,1,0,35.163,1.8248,0.037518,0.012856,0.555124,"Q923G2","DNA-directed RNA polymerases I II and III subunit RPABC3 OS=Mus musculus GN=Polr2h PE=2 SV=3                           "
"574","m.1626",326,7,7,8,5,13.418,1.0599,0.202368,0.067092,0.623639,"Q32LM2","Small glutamine-rich tetratricopeptide repeat-containing protein alpha OS=Bos taurus GN=SGTA PE=2 SV=1                 "
"575","m.16276",140,0,0,1,0,-27.361,-0.7615,0.993453,0.510436,0.501025,"P20007","Phosphoenolpyruvate carboxykinase [GTP] OS=Drosophila melanogaster GN=Pepck PE=2 SV=2                    "
"576","m.16281",177,1,1,1,1,-42.807,-1.0757,0.870863,0.556459,0.400556,"O95881","Thioredoxin domain-containing protein 12 OS=Homo sapiens GN=TXNDC12 PE=1 SV=1                   "
"577","m.16282",297,1,3,2,2,-15.228,-0.6167,1,0.480944,0.541582,"Q9D1D6","Collagen triple helix repeat-containing protein 1 OS=Mus musculus GN=Cthrc1 PE=2 SV=2                 "
"578","m.16303",320,0,1,0,0,-42.987,-1.5519,0.595489,0.579,0.247907,"Q9HBA9","Putative N-acetylated-alpha-linked acidic dipeptidase OS=Homo sapiens GN=FOLH1B PE=2 SV=1                   "
"579","m.16309",388,2,5,4,3,-13.089,-0.7799,0.990652,0.51384,0.495519,"Q5RBM6","Beta-ureidopropionase OS=Pongo abelii GN=UPB1 PE=2 SV=1                      "
"580","m.16319",224,1,1,1,0,-0.932,-0.0508,0.983774,0.325644,0.650173,"Q6AYQ8","Acylpyruvase FAHD1 mitochondrial OS=Rattus norvegicus GN=Fahd1 PE=2 SV=1                           "
"581","m.16351",226,8,12,9,8,-28.076,-3.4814,0.01464,0.519276,0.003625,"P52301","GTP-binding nuclear protein Ran OS=Xenopus laevis GN=ran PE=1 SV=2                   "
"582","m.16371",297,3,2,2,2,-17.013,-1.2085,0.790043,0.567859,0.35665,"P53111","NADPH-dependent aldehyde reductase ARI1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=ARI1 PE=1 SV=1              "
"583","m.16396",363,0,0,1,0,0.233,0.0113,0.956345,0.306101,0.65747,"Q8WVB3","Hexosaminidase D OS=Homo sapiens GN=HEXDC PE=2 SV=3                     "
"584","m.16423",301,0,1,2,2,21.162,2.078,0.019548,0.006636,0.5406,"Q8NUV9","Uncharacterized oxidoreductase MW2403 OS=Staphylococcus aureus (strain MW2) GN=MW2403 PE=3 SV=1                  "
"585","m.16425",264,1,1,1,1,-3.033,-0.1123,0.999992,0.344894,0.641916,"Q5RID7","Sorting nexin-17 OS=Danio rerio GN=snx17 PE=2 SV=1                     "
"586","m.16446",276,1,2,1,1,-36.284,-2.3366,0.182658,0.555901,0.070818,"Q9JHW2","Omega-amidase NIT2 OS=Mus musculus GN=Nit2 PE=1 SV=1                     "
"587","m.16449",935,11,10,12,12,-39.374,-2.2815,0.202144,0.558678,0.078465,"O55029","Coatomer subunit beta' OS=Mus musculus GN=Copb2 PE=2 SV=2                    "
"588","m.16461",147,1,0,0,0,-57.385,-4.4825,0.00028,0.509441,8.1e-05,"Q4I963","Cofilin OS=Gibberella zeae (strain PH-1 / ATCC MYA-4620 / FGSC 9075 / NRRL 31084) GN=COF1 PE=3 SV=2           "
"589","m.16465",273,0,1,0,0,26.464,1.1861,0.158339,0.052724,0.610703,"Q91XA9","Acidic mammalian chitinase OS=Mus musculus GN=Chia PE=1 SV=2                    "
"590","m.16490",518,0,0,1,0,-41.793,-2.9423,0.053808,0.5312,0.018297,"Q61555","Fibrillin-2 OS=Mus musculus GN=Fbn2 PE=1 SV=2                      "
"591","m.1652",495,30,30,25,28,8.838,1.5539,0.070097,0.024354,0.575739,"Q8JFV8","Synaptic vesicle membrane protein VAT-1 homolog OS=Danio rerio GN=vat1 PE=2 SV=1                 "
"592","m.16526",293,3,2,3,1,-63.099,-1.9176,0.405302,0.574115,0.147307,"Q9Y2S2","Lambda-crystallin homolog OS=Homo sapiens GN=CRYL1 PE=1 SV=3                     "
"593","m.16548",260,0,1,0,0,31.75,1.0829,0.193754,0.064273,0.621267,"Q92673","Sortilin-related receptor OS=Homo sapiens GN=SORL1 PE=1 SV=2                     "
"594","m.1655",411,2,3,3,3,-40.705,-4.6791,0.000107,0.508606,3.5e-05,"Q90744","Alpha-N-acetylgalactosaminidase OS=Gallus gallus GN=NAGA PE=1 SV=1                      "
"595","m.16552",236,1,1,0,1,14.89,0.8057,0.321432,0.104782,0.649052,"3273425","Predicted protein OS=Nematostella vectensis GN=v1g242207 PE=4 SV=1                     "
"596","m.16570",215,1,2,1,1,1.638,0.0561,0.929456,0.292048,0.66203,"Q9R016","Baculoviral IAP repeat-containing protein 1e OS=Mus musculus GN=Naip5 PE=1 SV=2                  "
"597","m.16591",233,3,2,3,3,-19.534,-1.5139,0.613838,0.578759,0.25944,NA,NA
"598","m.16598",409,0,2,2,2,-10.634,-0.4943,1,0.452467,0.571641,"A7S338","Lissencephaly-1 homolog OS=Nematostella vectensis GN=v1g242515 PE=3 SV=1                     "
"599","m.166",168,3,1,1,1,17.301,1.4274,0.093741,0.032118,0.587103,"P42577","Soma ferritin OS=Lymnaea stagnalis PE=2 SV=2                      "
"600","m.1664",421,0,1,1,1,-9.02,-0.6039,1,0.478117,0.544908,"P35659","Protein DEK OS=Homo sapiens GN=DEK PE=1 SV=1                     "
"601","m.16651",319,2,3,2,2,40.169,2.2337,0.012911,0.004283,0.533624,"Q5M8W9","4-hydroxy-2-oxoglutarate aldolase mitochondrial OS=Xenopus tropicalis GN=hoga1 PE=2 SV=2                           "
"602","m.16676",336,2,3,2,3,38.024,2.9622,0.001318,0.000359,0.515871,"Q3URF8","BTB/POZ domain-containing protein KCTD21 OS=Mus musculus GN=Kctd21 PE=2 SV=1                   "
"603","m.16692",411,10,14,11,12,32.469,2.2103,0.013735,0.004582,0.534579,"Q8BWT1","3-ketoacyl-CoA thiolase mitochondrial OS=Mus musculus GN=Acaa2 PE=1 SV=3                           "
"604","m.16730",536,1,1,0,0,-33.407,-1.5519,0.595489,0.579,0.247907,"O60524","Nuclear export mediator factor NEMF OS=Homo sapiens GN=NEMF PE=1 SV=4                  "
"605","m.16736",134,2,3,2,3,7.059,0.5273,0.506571,0.161193,0.66994,NA,NA
"606","m.1680",375,2,4,2,2,9.699,0.4336,0.583424,0.183845,0.673787,"Q4QRK0","Methionine aminopeptidase 1 OS=Danio rerio GN=metap1 PE=2 SV=2                    "
"607","m.16813",293,0,2,1,1,32.905,1.952,0.027295,0.009292,0.547315,"Q26630","33 kDa inner dynein arm light chain axonemal OS=Strongylocentrotus purpuratus PE=1 SV=1                           "
"608","m.1685",362,0,1,0,1,26.092,0.9164,0.263639,0.086838,0.638318,"Q12904","Aminoacyl tRNA synthase complex-interacting multifunctional protein 1 OS=Homo sapiens GN=AIMP1 PE=1 SV=2                "
"609","m.16859",1199,2,3,2,2,-56.363,-2.2695,0.206791,0.559283,0.080211,"Q8WWN9","Interactor protein for cytohesin exchange factors 1 OS=Homo sapiens GN=IPCEF1 PE=1 SV=1                "
"610","m.16861",197,0,1,0,1,-37.446,-2.4609,0.147443,0.549833,0.055587,NA,NA
"611","m.16863",391,0,1,1,0,27.123,0.9923,0.229488,0.075921,0.630602,"Q7ZVK4","Vacuolar protein-sorting-associated protein 36 OS=Danio rerio GN=vps36 PE=2 SV=1                   "
"612","m.16864",208,0,0,1,2,-8.861,-0.6037,1,0.478072,0.54496,"Q9ULC4","Malignant T-cell-amplified sequence 1 OS=Homo sapiens GN=MCTS1 PE=1 SV=1                   "
"613","m.1688",655,4,7,2,3,-36.82,-2.2723,0.205693,0.559142,0.079801,"Q66HG5","Transmembrane 9 superfamily member 2 OS=Rattus norvegicus GN=Tm9sf2 PE=2 SV=1                  "
"614","m.16910",2217,21,24,15,16,-9.827,-1.2167,0.784933,0.568413,0.353956,"A6NMZ7","Collagen alpha-6(VI) chain OS=Homo sapiens GN=COL6A6 PE=1 SV=2                    "
"615","m.16923",260,2,1,0,0,-27.179,-1.9159,0.406388,0.574164,0.147712,"Q5RBR7","Acyl-protein thioesterase 1 OS=Pongo abelii GN=LYPLA1 PE=2 SV=1                    "
"616","m.16994",221,9,10,10,15,28.542,2.164,0.015532,0.005228,0.536567,"O18598","Glutathione S-transferase OS=Blattella germanica PE=1 SV=3                      "
"617","m.16997",579,38,44,37,33,-10.252,-1.8587,0.442023,0.575682,0.161761,"P09010","Lamin-L(I) OS=Xenopus laevis PE=2 SV=1                       "
"618","m.17002",969,1,2,1,2,35.555,2.0104,0.023414,0.007964,0.544082,"P31696","Agrin OS=Gallus gallus GN=AGRN PE=1 SV=3                      "
"619","m.17007",211,1,1,3,2,-15.365,-0.3391,1,0.411881,0.604279,"3276285","Predicted protein OS=Nematostella vectensis GN=v1g208975 PE=4 SV=1                     "
"620","m.17032",119,4,4,2,1,-11.435,-0.3424,1,0.412793,0.603646,"Q6GPY0","Mitochondrial import inner membrane translocase subunit Tim13-A OS=Xenopus laevis GN=timm13-a PE=3 SV=2                "
"621","m.1706",388,2,1,2,2,10.564,0.6936,0.389421,0.125529,0.658792,"A0M8U6","Testin OS=Canis familiaris GN=TES PE=3 SV=1                      "
"622","m.17099",205,3,4,4,4,36.557,1.7001,0.050199,0.017403,0.563919,"P49189","4-trimethylaminobutyraldehyde dehydrogenase OS=Homo sapiens GN=ALDH9A1 PE=1 SV=3                     "
"623","m.171",2522,0,1,2,1,21.839,0.9973,0.227383,0.07524,0.630088,"Q91VW5","Golgin subfamily A member 4 OS=Mus musculus GN=Golga4 PE=1 SV=2                  "
"624","m.17101",439,8,10,6,10,9.694,0.5526,0.487346,0.155392,0.668563,"Q5ZMP6","AP-2 complex subunit mu OS=Gallus gallus GN=AP2M1 PE=2 SV=1                   "
"625","m.17110",253,1,3,0,1,41.132,1.3757,0.105424,0.035845,0.591983,"Q50457","Rhamnosyl O-methyltransferase OS=Mycobacterium tuberculosis GN=Rv2959c PE=1 SV=1                     "
"626","m.17128",1219,2,2,1,4,24.782,2.7608,0.002641,0.000764,0.519077,"O94979","Protein transport protein Sec31A OS=Homo sapiens GN=SEC31A PE=1 SV=3                   "
"627","m.1714",264,1,1,1,0,-22.768,-1.5317,0.605148,0.578895,0.25402,"Q5XIG6","N-acetylgalactosamine kinase OS=Rattus norvegicus GN=Galk2 PE=2 SV=1                     "
"628","m.17144",187,2,6,2,2,-29.885,-2.4895,0.140502,0.548506,0.052441,"3266162","Predicted protein (Fragment) OS=Nematostella vectensis GN=v1g79796 PE=4 SV=1                    "
"629","m.17166",360,0,0,1,1,9.268,0.413,0.601628,0.189071,0.674336,"Q5ZHN3","WD repeat domain phosphoinositide-interacting protein 2 OS=Gallus gallus GN=WIPI2 PE=2 SV=1                 "
"630","m.17178",533,0,1,0,0,-50.005,-1.2754,0.74844,0.571905,0.334769,"3271330","Predicted protein OS=Nematostella vectensis GN=v1g202754 PE=4 SV=1                     "
