"","Protein","Len","S0","S0.1","S1","S1.1","LogFoldChange","Zstatistic","fdr","FDRup","FDRdown","Annotation","KOid","UniprotID"
"459","Pocillopora_acuta_HIv1_PredGene_g13690.t1",296,11,14,14,17,-1.802,-0.3265,0.999968,0.857214,0.799619,"enoyl-CoA hydratase, mitochondrial ","K07511","Q7ZZ04"
"460","Pocillopora_acuta_HIv1_PredGene_g13697.t1",372,0,2,0,12,-1.378,-0.1702,1,0.837493,0.819415,"ectonucleoside triphosphate diphosphohydrolase 1 isoform 1 ","K01510","B7Z599"
"461","Pocillopora_acuta_HIv1_PredGene_g1372.t1",607,1,0,1,4,-5.044,-0.4753,0.996708,0.871985,0.776234,"oncoprotein-induced transcript 3 protein precursor ","K24431","P97806"
"462","Pocillopora_acuta_HIv1_PredGene_g13728.t1",622,6,7,29,11,4.7,1.7247,0.450937,0.329419,0.839696,"vacuolar H","K02145","Q27331"
"463","Pocillopora_acuta_HIv1_PredGene_g1373.t1",517,1,1,0,4,-17.718,-0.953,0.910393,0.892638,0.675258,"oncoprotein-induced transcript 3 protein precursor ","K24431","P97806"
"464","Pocillopora_acuta_HIv1_PredGene_g13744.t1",746,1,0,0,0,-4.268,-0.499,0.99492,0.873991,0.772085,"peripheral plasma membrane protein CASK isoform X8 ","K06103","O14936"
"465","Pocillopora_acuta_HIv1_PredGene_g13782.t1",378,1,0,3,1,3.293,0.331,0.963626,0.733708,0.858376,"fumarate hydratase, mitochondrial precursor ","K01679","Q7SX99"
"466","Pocillopora_acuta_HIv1_PredGene_g13793.t1",499,2,0,5,4,7.711,0.8231,0.765892,0.608253,0.859182,"fumarate hydratase, mitochondrial precursor ","K01679","Q7SX99"
"467","Pocillopora_acuta_HIv1_PredGene_g13796.t1",963,2,1,0,3,0.55,0.0529,1,0.799827,0.840835,"dipeptidyl peptidase 3 ","K01277","Q6DI20"
"468","Pocillopora_acuta_HIv1_PredGene_g13796.t2",962,2,1,0,3,1.923,0.1787,1,0.772384,0.850085,"dipeptidyl peptidase 3 ","K01277","Q6DI20"
"469","Pocillopora_acuta_HIv1_PredGene_g13803.t1",334,22,16,30,14,-8.882,-2.2759,0.48857,0.864397,0.213774,"malate dehydrogenase, cytoplasmic isoform MDH1 ","K00025","B2R5V5"
"470","Pocillopora_acuta_HIv1_PredGene_g13810.t1",150,1,0,0,6,-6.733,-0.6802,0.965931,0.885815,0.737093,"sodium-dependent phosphate transporter ","","Q8IDS7"
"471","Pocillopora_acuta_HIv1_PredGene_g13815.t1",604,0,0,1,1,-2.762,-0.3701,0.999955,0.861922,0.793251,"probable E3 ubiquitin-protein ligase IRF2BPL ","K22383","Q6P947"
"472","Pocillopora_acuta_HIv1_PredGene_g13852.t1",247,0,0,2,0,14.292,1.2789,0.666084,0.475032,0.849009,"proteasome subunit alpha type-6 isoform a ","K02730","B4DQR4"
"473","Pocillopora_acuta_HIv1_PredGene_g13853.t1",378,5,5,5,3,-20.732,-2.6642,0.276187,0.85364,0.10495,"protein phosphatase 1A isoform 1 ","K04457","J3KNM0"
"474","Pocillopora_acuta_HIv1_PredGene_g13857.t1",182,0,0,0,1,5.654,0.555,0.864342,0.674961,0.862799,"lactoylglutathione lyase ","K01759","Q9CPU0"
"475","Pocillopora_acuta_HIv1_PredGene_g13873.t1",883,181,195,177,161,-3.742,-3.3904,0.067703,0.840208,0.015674,"alpha actinin, isoform D ","K05699","Q24370"
"476","Pocillopora_acuta_HIv1_PredGene_g13874.t1",680,0,1,0,1,-2.473,-0.2895,0.999876,0.852965,0.804717,"fermitin family homolog 2 isoform 1 ","K17083","Q96AC1"
"477","Pocillopora_acuta_HIv1_PredGene_g13897.t1",424,0,1,2,2,-20.967,-1.8086,0.671095,0.878813,0.388652,"UBX domain-containing protein 4 ","K24348","Q6P267"
"478","Pocillopora_acuta_HIv1_PredGene_g13940.t1",146,1,0,4,0,-7.009,-0.5388,0.990825,0.877132,0.764873,"protein mago nashi homolog 2 isoform 1 ","K12877","Q96A72"
"479","Pocillopora_acuta_HIv1_PredGene_g13942.t1",506,0,1,1,1,-14.754,-2.0761,0.577695,0.870277,0.286241,"NPC intracellular cholesterol transporter 1 precursor ","K12385","Q9P130"
"480","Pocillopora_acuta_HIv1_PredGene_g13944.t1",343,1,0,1,0,-8.964,-0.6717,0.967782,0.885405,0.738847,"nmrA-like family domain-containing protein 1 isoform 2 ","","D3YU12"
"481","Pocillopora_acuta_HIv1_PredGene_g13948.t1",474,2,5,3,1,-26.624,-1.6145,0.740532,0.885076,0.461231,"selenium-binding protein 1 isoform X1 ","K17285","E9QB46"
"482","Pocillopora_acuta_HIv1_PredGene_g13949.t1",174,1,0,3,0,-12.594,-0.9044,0.918056,0.892137,0.687198,"histidine triad nucleotide binding protein 1, isoform C ","K02503","Q8STA5"
"483","Pocillopora_acuta_HIv1_PredGene_g13954.t1",361,10,1,5,6,17.144,1.318,0.654618,0.461606,0.848215,"60S ribosomal protein L4 ","K02930","Q7ZW95"
"484","Pocillopora_acuta_HIv1_PredGene_g13970.t1",1250,2,2,1,0,1.805,0.177,1,0.772789,0.849972,"paired amphipathic helix protein Sin3a isoform 1 ","K11644","Q570Z7"
"485","Pocillopora_acuta_HIv1_PredGene_g13983.t1",169,0,1,0,2,-0.887,-0.1354,1,0.832421,0.823241,"Cdc37 ","K09554","C4IY07"
"486","Pocillopora_acuta_HIv1_PredGene_g13984.t1",225,1,0,0,0,1.307,0.1263,1,0.78443,0.846448,"hsp90 co-chaperone Cdc37 ","K09554","Q7ZV56"
"487","Pocillopora_acuta_HIv1_PredGene_g14012.t1",468,0,0,0,0,-1.599,-0.2113,1,0.843147,0.814637,"tetratricopeptide repeat protein 38 isoform X1 ","K24942","A3KPN8"
"488","Pocillopora_acuta_HIv1_PredGene_g14015.t1",455,0,0,4,0,-0.982,-0.0933,1,0.825915,0.827615,"tetratricopeptide repeat protein 38 isoform X1 ","K24942","A3KPN8"
"489","Pocillopora_acuta_HIv1_PredGene_g14028.t1",663,1,1,0,0,12.693,1.0015,0.725866,0.56124,0.855075,"long-chain-fatty-acid--CoA ligase 5 ","K01897","F1RAK0"
"490","Pocillopora_acuta_HIv1_PredGene_g14029.t1",689,1,1,0,1,-12.821,-1.2208,0.872335,0.892713,0.598832,"long-chain-fatty-acid--CoA ligase 5 ","K01897","F1RAK0"
"491","Pocillopora_acuta_HIv1_PredGene_g14032.t1",689,1,2,1,2,3.53,0.5243,0.878676,0.682843,0.862712,"long-chain-fatty-acid--CoA ligase 1 isoform b ","K01897","P33121"
"492","Pocillopora_acuta_HIv1_PredGene_g14033.t1",331,22,19,36,37,-0.62,-0.1723,1,0.837791,0.819178,"hydroxyacyl-coenzyme A dehydrogenase, mitochondrial ","K00022","Q6DI22"
"493","Pocillopora_acuta_HIv1_PredGene_g14073.t1",262,1,1,0,0,-4.558,-0.3701,0.999955,0.861922,0.793251,"axonemal dynein light intermediate polypeptide 1 ","K10410","A8K387"
"494","Pocillopora_acuta_HIv1_PredGene_g14089.t1",106,5,2,0,0,1.001,0.1225,1,0.785268,0.846172,"gamma-crystallin B ","","P04344"
"495","Pocillopora_acuta_HIv1_PredGene_g14095.t1",353,1,0,0,0,-3.638,-0.4589,0.997681,0.870539,0.779039,"conserved Plasmodium protein, unknown function ","K19636","C0H4S9"
"496","Pocillopora_acuta_HIv1_PredGene_g14100.t1",188,5,2,1,7,7.391,0.9407,0.738359,0.57786,0.856493,"crystallin beta gamma X ","K23483","Q45FX8"
"497","Pocillopora_acuta_HIv1_PredGene_g14104.t1",485,13,16,23,22,1.365,0.2527,0.987761,0.754036,0.854623,"serine/threonine-protein phosphatase 2B catalytic subunit alpha isoform isoform 2 ","K04348","P12816"
"498","Pocillopora_acuta_HIv1_PredGene_g14110.t1",542,0,0,2,1,-9.011,-1.5041,0.78332,0.888158,0.50143,"prolyl 4-hydroxylase subunit alpha-2 isoform X3 ","K00472",""
"499","Pocillopora_acuta_HIv1_PredGene_g14119.t1",264,1,0,1,0,6.289,0.5232,0.879195,0.683127,0.862707,"elongation factor-1, delta, a isoform X6 ","K15410",""
"500","Pocillopora_acuta_HIv1_PredGene_g14127.t1",311,3,3,7,5,4.894,0.5857,0.850371,0.667161,0.862747,"26S proteasome non-ATPase regulatory subunit 14 ","K03030","A3KNN5"
"501","Pocillopora_acuta_HIv1_PredGene_g14128.t1",525,1,0,0,0,-11.698,-1.1137,0.890006,0.893136,0.631674,"myelin expression factor 2 isoform 3 ","K24992","A7UQY4"
"502","Pocillopora_acuta_HIv1_PredGene_g14195.t1",305,2,0,0,0,-11.752,-0.9623,0.909063,0.892711,0.672914,"short chain dehydrogenase/reductase family 16C, member 5a ","K15734","A8E7S3"
"503","Pocillopora_acuta_HIv1_PredGene_g14229.t1",328,3,3,11,5,-9.8,-1.0409,0.89901,0.893091,0.652259,"small glutamine-rich tetratricopeptide repeat-containing protein alpha ","K16365","Q6NXA1"
"504","Pocillopora_acuta_HIv1_PredGene_g14230.t1",939,4,4,4,4,-2.212,-0.2044,1,0.842222,0.815459,"methionine--tRNA ligase, cytoplasmic ","K01874","Q6TEM5"
"505","Pocillopora_acuta_HIv1_PredGene_g14283.t1",219,6,6,11,7,-10.069,-0.9084,0.917381,0.892187,0.686234,"growth factor receptor-bound protein 2a ",NA,"Q5RKN6"
"506","Pocillopora_acuta_HIv1_PredGene_g14354.t1",337,16,4,14,18,-15.189,-2.0495,0.588044,0.87109,0.296335,"cytochrome P450 2K8 ","K00128","B3DIC0"
"507","Pocillopora_acuta_HIv1_PredGene_g14356.t1",629,1,0,0,0,-3.333,-0.3009,0.999898,0.8543,0.803175,"myeloid differentiation primary response protein MyD88 ","K04729","Q6TQG4"
"508","Pocillopora_acuta_HIv1_PredGene_g14360.t1",275,1,2,2,4,1.607,0.1554,1,0.777853,0.848504,"superoxide dismutase ","K04564","Q6P980"
"509","Pocillopora_acuta_HIv1_PredGene_g14381.t2",2171,0,1,0,0,-18.113,-2.1692,0.53872,0.86749,0.251578,"receptor-type tyrosine-protein phosphatase delta isoform X8 ","K06777","F5GWT7"
"510","Pocillopora_acuta_HIv1_PredGene_g1440.t1",70,0,0,0,1,-5.459,-0.4412,0.998505,0.868927,0.782005,"CKLF-CMTM1 protein isoform 2 ",NA,""
"511","Pocillopora_acuta_HIv1_PredGene_g14402.t1",5157,21,10,38,18,-7.517,-1.9819,0.612903,0.873193,0.322209,"cytoplasmic dynein 1 heavy chain 1 ","K10413","Q9JHU4"
"512","Pocillopora_acuta_HIv1_PredGene_g14453.t1",161,8,6,8,10,1.547,0.1766,1,0.772885,0.849945,"peptidyl-prolyl cis-trans isomerase B ","K03768","Q6PBW4"
"513","Pocillopora_acuta_HIv1_PredGene_g14453.t2",170,9,6,8,8,-5.065,-0.9927,0.904964,0.892905,0.665109,"peptidyl-prolyl cis-trans isomerase B precursor ","K03768","P24369"
"514","Pocillopora_acuta_HIv1_PredGene_g14454.t1",141,7,10,11,9,1.542,0.2542,0.987381,0.753653,0.854706,"peptidyl-prolyl cis-trans isomerase B precursor ","K03768","A8K534"
"515","Pocillopora_acuta_HIv1_PredGene_g14455.t1",209,21,19,20,24,-0.39,-0.0636,1,0.821069,0.83054,"peptidyl-prolyl cis-trans isomerase B ","K03768","Q6PBW4"
"516","Pocillopora_acuta_HIv1_PredGene_g14481.t1",807,0,0,2,1,10.005,1.772,0.426789,0.317234,0.83867,"nuclear cap-binding protein subunit 1 ","K12882","Q3TEM1"
"517","Pocillopora_acuta_HIv1_PredGene_g14554.t1",343,6,8,1,0,-1.898,-0.1915,1,0.840467,0.816975,"centrosomal protein of 72 kDa ","K03529","B4DR26"
"518","Pocillopora_acuta_HIv1_PredGene_g14601.t1",826,1,0,2,0,-0.93,-0.0723,1,0.822511,0.829697,"B-cell receptor CD22-like ","K17341","-"
"519","Pocillopora_acuta_HIv1_PredGene_g1461.t1",641,0,0,1,0,9.294,1.0376,0.718685,0.551013,0.854241,"SH2 domain-containing adapter protein F isoform X7 ","K07361","B3KTY1"
"520","Pocillopora_acuta_HIv1_PredGene_g14638.t1",322,39,51,43,37,4.023,0.6961,0.805362,0.639678,0.861624,"transaldolase ","K00616","Q6P6Y0"
"521","Pocillopora_acuta_HIv1_PredGene_g14650.t1",1038,8,10,7,11,-3.55,-0.4563,0.997814,0.870306,0.779479,"endoplasmic reticulum aminopeptidase 2 precursor ","K09604","B1H1J0"
"522","Pocillopora_acuta_HIv1_PredGene_g1466.t1",614,1,4,1,1,3.135,0.1691,1,0.77466,0.849441,"uncharacterized protein Dmel_CG34417, isoform N ","K23028","R9PY45"
"523","Pocillopora_acuta_HIv1_PredGene_g14673.t1",306,4,2,0,0,-0.38,-0.0328,1,0.815809,0.833439,"uncharacterized protein LOC101883107 ","","-"
"524","Pocillopora_acuta_HIv1_PredGene_g14690.t1",667,30,35,55,35,-8.152,-2.6022,0.307847,0.855313,0.118858,"heat shock cognate 71 kDa protein isoform 1 ","K03283","Q53HF2"
"525","Pocillopora_acuta_HIv1_PredGene_g14709.t1",406,6,8,6,23,-5.641,-1.2215,0.872192,0.892708,0.598608,"betaine--homocysteine S-methyltransferase 1 ","K00544","Q561N0"
"526","Pocillopora_acuta_HIv1_PredGene_g14719.t1",719,18,1,4,7,-11.599,-2.2265,0.51254,0.865817,0.230966,"threonine--tRNA ligase 1, cytoplasmic isoform 1 ","K01868","A8KC60"
"527","Pocillopora_acuta_HIv1_PredGene_g14734.t1",1685,1,1,1,1,-2.555,-0.1682,1,0.837209,0.81964,"receptor-type tyrosine-protein phosphatase S isoform X19 ","","F1QEX6"
"528","Pocillopora_acuta_HIv1_PredGene_g14764.t1",191,0,0,2,0,-12.121,-0.8502,0.928124,0.891291,0.699966,"putative 1,2-dihydroxy-3-keto-5-methylthiopentene dioxygenase ","K08967","-"
"529","Pocillopora_acuta_HIv1_PredGene_g14774.t1",295,1,0,0,1,4.559,0.3237,0.966227,0.735628,0.858074,"ubiquitin domain-containing protein UBFD1 ","","D3DWF2"
"530","Pocillopora_acuta_HIv1_PredGene_g14788.t1",376,6,4,6,1,-7.421,-0.5579,0.988362,0.878533,0.761308,"actin, cytoplasmic 2 ","K05692","P02571"
"531","Pocillopora_acuta_HIv1_PredGene_g14792.t1",377,267,230,341,263,-1.962,-4.7385,0.000456,0.831066,6.4e-05,"actin 5C, isoform D ","K05692","X2JCP8"
"532","Pocillopora_acuta_HIv1_PredGene_g14795.t1",150,336,266,402,389,-1.722,-4.3791,0.002412,0.832419,0.000354,"actin, cytoplasmic 2 isoform 2 ","K05692","Q4KL81"
"533","Pocillopora_acuta_HIv1_PredGene_g14816.t1",337,49,34,96,67,-2.519,-1.1378,0.886669,0.893092,0.624542,"actin 5C, isoform D ","K05692","X2JCP8"
"534","Pocillopora_acuta_HIv1_PredGene_g14831.t1",362,0,0,3,0,-4.559,-0.6998,0.961571,0.886708,0.733012,"ADP-ribosylarginine hydrolase ","K01245","Q3U5N4"
"535","Pocillopora_acuta_HIv1_PredGene_g14839.t1",367,0,0,6,0,-17.125,-1.6182,0.739116,0.884964,0.45987,"DBH-like monooxygenase protein 2 homolog precursor ","","R4GDM3"
"536","Pocillopora_acuta_HIv1_PredGene_g14865.t1",693,1,1,0,1,3.205,0.3358,0.961882,0.732444,0.858569,"protein kinase C alpha type ","K02677","Q4VA93"
"537","Pocillopora_acuta_HIv1_PredGene_g14875.t1",156,7,0,2,0,-6.688,-0.854,0.927366,0.891362,0.699088,"zinc finger FYVE domain-containing protein 26 ","K14558","Q5DU37"
"538","Pocillopora_acuta_HIv1_PredGene_g14880.t1",123,0,0,2,0,3.449,0.2844,0.979022,0.745888,0.856279,"nuclear valosin-containing protein-like isoform X1 ","K09523","Q8K2B5"
"539","Pocillopora_acuta_HIv1_PredGene_g14916.t1",136,1,1,0,4,-4.071,-0.3873,0.999823,0.863693,0.790629,"nuclear factor of activated T-cells, cytoplasmic 3-like isoform X2 ","K07497","F1QMI6"
"540","Pocillopora_acuta_HIv1_PredGene_g14920.t1",287,1,0,0,2,-14.476,-1.2575,0.864211,0.89242,0.586945,"serine/threonine-protein phosphatase PGAM5, mitochondrial isoform X1 ","K15637","Q502L2"
"541","Pocillopora_acuta_HIv1_PredGene_g14921.t1",314,0,1,1,0,-8.334,-0.7236,0.956153,0.887693,0.727988,"ester hydrolase C11orf54 isoform a ","","Q96IX1"
"542","Pocillopora_acuta_HIv1_PredGene_g14928.t1",313,4,6,5,4,6.645,0.4374,0.919428,0.705556,0.861616,"syntaxin-12-like ","K13813","E7F0D3"
"543","Pocillopora_acuta_HIv1_PredGene_g14953.t1",255,1,1,1,1,4.259,0.3873,0.941514,0.71882,0.860359,"ancylostoma secreted protein isoform X1 ","K24835","A2CF32"
"544","Pocillopora_acuta_HIv1_PredGene_g14980.t1",301,0,0,4,0,-7.789,-1.2811,0.858356,0.892188,0.579152,"palmitoyl-protein thioesterase 1 isoform X1 ","K01074","F1R8J6"
"545","Pocillopora_acuta_HIv1_PredGene_g15008.t1",1032,1,0,0,1,4.271,0.4239,0.925547,0.709124,0.861324,"acyl-CoA dehydrogenase family member 10 ","K11729","Q8K313"
"546","Pocillopora_acuta_HIv1_PredGene_g15056.t1",112,3,3,6,7,-6.417,-1.3188,0.847982,0.891741,0.566489,"TMV resistance protein N isoform X1 ","K19721","I1MQE7"
"547","Pocillopora_acuta_HIv1_PredGene_g15063.t1",395,0,0,1,0,-0.896,-0.1216,1,0.830334,0.824705,"TRPL translocation defect 14, isoform B ","","Q7K556"
"548","Pocillopora_acuta_HIv1_PredGene_g15078.t1",487,4,2,7,5,5.867,0.7254,0.795094,0.632465,0.861139,"ubiquitin carboxyl-terminal hydrolase 14 ","K11843","Q803B3"
"549","Pocillopora_acuta_HIv1_PredGene_g15084.t1",386,0,1,5,3,-2.257,-0.2929,0.999879,0.853366,0.80426,"beta-ureidopropionase ","K01431","Q9UBR1"
"550","Pocillopora_acuta_HIv1_PredGene_g15086.t1",219,7,6,7,7,-9.723,-1.5298,0.773363,0.887492,0.492146,"GTP-binding nuclear protein Ran ","K07936","Q6GTE7"
"551","Pocillopora_acuta_HIv1_PredGene_g15089.t1",326,12,16,8,12,-2.621,-0.6424,0.973897,0.883881,0.744815,"2-methylisocitrate lyase ","K01841","P54528"
"552","Pocillopora_acuta_HIv1_PredGene_g15092.t1",120,4,0,3,2,2.912,0.3959,0.937857,0.71654,0.860609,"40S ribosomal protein S20 ","K02969","Q6P6E7"
"553","Pocillopora_acuta_HIv1_PredGene_g15108.t1",462,25,18,24,17,8.331,1.2552,0.672362,0.483053,0.849496,"coronin-6 isoform X1 ","K13886","Q3TZ14"
"554","Pocillopora_acuta_HIv1_PredGene_g15113.t1",1311,0,0,0,1,-1.024,-0.1199,1,0.830074,0.824883,"male-specific lethal 2, isoform A ","","P50534"
"555","Pocillopora_acuta_HIv1_PredGene_g15141.t1",718,0,0,1,0,-8.762,-0.7498,0.950116,0.888656,0.722372,"ATP-binding cassette sub-family F member 3 ","K06158","Q9JL49"
"556","Pocillopora_acuta_HIv1_PredGene_g15181.t1",930,17,15,19,11,14.625,1.5022,0.576604,0.397569,0.844485,"26S proteasome non-ATPase regulatory subunit 2 ","K03028","Q6PHK7"
"557","Pocillopora_acuta_HIv1_PredGene_g15192.t1",1516,2,7,4,2,-3.655,-0.2798,0.99987,0.851811,0.806009,"LIM domain-containing protein 2 isoform X1 ","","X1WG15"
"558","Pocillopora_acuta_HIv1_PredGene_g15205.t1",266,0,0,1,0,-11.341,-1.3796,0.828867,0.890817,0.545587,"proliferating cell nuclear antigen ","K04802","D3DW02"
"559","Pocillopora_acuta_HIv1_PredGene_g15209.t1",9457,0,0,0,1,-11.53,-0.7804,0.943111,0.889628,0.715696,"MAM and LDL-receptor class A domain-containing protein 1 ","","-"
"560","Pocillopora_acuta_HIv1_PredGene_g15212.t1",506,2,3,5,2,6.125,0.7032,0.802806,0.637929,0.861512,"UDP-N-acetylhexosamine pyrophosphorylase isoform 3 ","K00972","Q91YN5"
"561","Pocillopora_acuta_HIv1_PredGene_g15213.t1",502,10,8,14,4,-23.719,-2.6967,0.260954,0.852779,0.098162,"UDP-N-acetylhexosamine pyrophosphorylase isoform X3 ","K00972","Q91YN5"
"562","Pocillopora_acuta_HIv1_PredGene_g1523.t1",151,7,3,8,9,-5.284,-0.4893,0.995707,0.873182,0.773797,"myosin light chain cytoplasmic, isoform A ","K12751","C1C594"
"563","Pocillopora_acuta_HIv1_PredGene_g15257.t1",419,0,0,3,0,-16.403,-1.7033,0.707472,0.88228,0.428327,"Vav guanine nucleotide exchange factor, isoform D ","","M9PHJ6"
"564","Pocillopora_acuta_HIv1_PredGene_g15319.t1",377,6,6,6,5,5.875,0.8768,0.752557,0.594616,0.857975,"protein arginine N-methyltransferase 1 ","K11434","F1R3J9"
"565","Pocillopora_acuta_HIv1_PredGene_g15321.t1",259,0,0,0,2,16.873,1.0226,0.721656,0.555297,0.854586,"CD151 antigen, like ","K06537","Q6P031"
"566","Pocillopora_acuta_HIv1_PredGene_g15346.t1",154,1,1,0,3,8.613,0.7863,0.77605,0.617434,0.859967,"WP_154827248.1 hypothetical protein ","K06058","-"
"567","Pocillopora_acuta_HIv1_PredGene_g15354.t1",106,16,14,5,2,14.678,1.8756,0.381792,0.293241,0.836516,"Glutaredoxin domain-containing protein ","K03676","Q9N456"
"568","Pocillopora_acuta_HIv1_PredGene_g15367.t1",1266,0,1,4,0,-2.437,-0.2271,1,0.845227,0.812722,"uncharacterized protein C7orf57 isoform X2 ","","Q8NEG2"
"569","Pocillopora_acuta_HIv1_PredGene_g15369.t1",196,1,2,4,2,-2.725,-0.4746,0.996754,0.871924,0.776355,"guanylate kinase isoform 2 ","K00942","Q564F2"
"570","Pocillopora_acuta_HIv1_PredGene_g15426.t1",181,1,1,2,1,2.185,0.2986,0.974641,0.742198,0.856961,"trafficking protein particle complex subunit 3 ","K20302","Q6DC31"
"571","Pocillopora_acuta_HIv1_PredGene_g15440.t1",357,0,2,2,0,-23.066,-1.5921,0.749152,0.885744,0.469452,"prostaglandin reductase 2 isoform 1 ","K13949","V9HW32"
"572","Pocillopora_acuta_HIv1_PredGene_g15491.t1",317,10,10,21,16,3.119,0.6687,0.81563,0.646438,0.862018,"aldo-keto reductase family 1 member B1.1 ","K00002","Q6IQU1"
"573","Pocillopora_acuta_HIv1_PredGene_g1552.t1",323,0,1,2,2,-4.738,-0.3698,0.999958,0.861891,0.793296,"delta(3,5)-Delta(2,4)-dienoyl-CoA isomerase, mitochondrial precursor ","K12663","O35459"
"574","Pocillopora_acuta_HIv1_PredGene_g15551.t1",802,1,2,2,2,-3.494,-0.3655,0.999977,0.861441,0.793942,"microtubule-actin cross-linking factor 1 isoform 2 ","K10382",""
"575","Pocillopora_acuta_HIv1_PredGene_g15560.t1",299,0,1,0,0,-8.301,-0.6314,0.976073,0.883265,0.747025,"prohibitin-2 isoform 1 ","K17081","Q99623"
"576","Pocillopora_acuta_HIv1_PredGene_g15612.t1",1615,1,3,3,1,0.263,0.0442,1,0.801544,0.840127,"eukaryotic translation initiation factor 4 gamma 3 isoform X1 ","K03260",""
"577","Pocillopora_acuta_HIv1_PredGene_g15614.t1",155,0,0,2,0,-7.042,-0.9745,0.907375,0.892797,0.669808,"hypothetical protein PA3674 ","K09914","Q9HXW6"
"578","Pocillopora_acuta_HIv1_PredGene_g15647.t1",359,1,2,2,1,16.235,1.1703,0.692,0.510861,0.851284,"calcium/calmodulin-dependent protein kinase type 1-like isoform X1 ","K08794","E7F1H0"
"579","Pocillopora_acuta_HIv1_PredGene_g15651.t1",1242,5,3,4,4,2.798,0.3945,0.938457,0.716911,0.860569,"neuronal cell adhesion molecule isoform X7 ","K06756","C9JYY6"
"580","Pocillopora_acuta_HIv1_PredGene_g15652.t1",1294,15,10,29,28,-12.614,-4.8995,0.000209,0.830557,2.8e-05,"neurofascin isoform X14 ","K06756","Q5T2F5"
"581","Pocillopora_acuta_HIv1_PredGene_g15657.t1",394,0,0,1,0,-1.968,-0.2229,1,0.844679,0.813235,"carboxypeptidase A4 isoform 2 precursor ","","Q9UI42"
"582","Pocillopora_acuta_HIv1_PredGene_g15669.t1",257,1,1,1,3,-1.532,-0.1936,1,0.840755,0.81673,"B-cell receptor-associated protein 31 ","K14009","Q7ZUJ4"
"583","Pocillopora_acuta_HIv1_PredGene_g15670.t1",535,1,0,2,0,-0.715,-0.0942,1,0.826058,0.827524,"beta-hexosaminidase 1 ","K12373","I1NJ56"
"584","Pocillopora_acuta_HIv1_PredGene_g15672.t1",390,1,2,3,1,-5.243,-0.8951,0.919672,0.892016,0.689428,"26S proteasome non-ATPase regulatory subunit 6 ","K03037","Q9CWZ1"
"585","Pocillopora_acuta_HIv1_PredGene_g15674.t1",436,5,4,3,4,-10.92,-1.6153,0.740225,0.885051,0.460936,"succinate--CoA ligase ","K01900","Q96I99"
"586","Pocillopora_acuta_HIv1_PredGene_g15750.t1",326,1,1,1,0,-6.238,-0.378,0.999906,0.862742,0.792054,"ancylostoma secreted protein isoform X1 ","K24835","A2CF32"
"587","Pocillopora_acuta_HIv1_PredGene_g15754.t1",401,6,3,5,8,-5.028,-0.8973,0.919284,0.892045,0.688902,"uncharacterized protein glipr2 isoform X2 ","K24835","A2CF32"
"588","Pocillopora_acuta_HIv1_PredGene_g15766.t1",198,2,1,3,3,1.117,0.1152,1,0.786866,0.845639,"synaptobrevin homolog YKT6 ","K08516","Q7ZUN8"
"589","Pocillopora_acuta_HIv1_PredGene_g15773.t1",851,2,1,2,3,6.064,0.7728,0.780018,0.620778,0.860242,"major vault protein ","K17266","Q6P3L0"
"590","Pocillopora_acuta_HIv1_PredGene_g1578.t1",315,8,3,11,6,-1.138,-0.2231,1,0.844705,0.813211,"uncharacterized protein LOC407663 ","K11153","F1QCW3"
"591","Pocillopora_acuta_HIv1_PredGene_g15819.t1",153,4,0,0,0,3.55,0.2376,0.991407,0.757865,0.853771,"WP_154827248.1 hypothetical protein ","","-"
"592","Pocillopora_acuta_HIv1_PredGene_g1587.t1",646,6,5,1,5,-10.304,-1.4975,0.785862,0.888323,0.503806,"UDP-glucuronate:xylan alpha-glucuronosyltransferase 2 isoform X1 ","K02035","I1JTI9"
"593","Pocillopora_acuta_HIv1_PredGene_g15872.t1",613,1,2,0,1,-5.492,-0.46,0.997622,0.870638,0.778853,"heat shock 70 kDa protein 12A isoform X3 ","","F1Q8K1"
"594","Pocillopora_acuta_HIv1_PredGene_g15910.t1",304,2,2,0,1,-1.226,-0.1894,1,0.840178,0.817219,"retinol dehydrogenase 8-like isoform X3 ",NA,"E7F0C2"
"595","Pocillopora_acuta_HIv1_PredGene_g15918.t1",1403,6,1,12,6,0.753,0.1253,1,0.784651,0.846376,"adhesion G protein-coupled receptor B3 isoform X1 ","K04598","F1R7D0"
"596","Pocillopora_acuta_HIv1_PredGene_g1592.t1",303,0,2,2,0,0.177,0.0236,1,0.805523,0.838413,"WP_061430698.1 TenA family protein ","",""
"597","Pocillopora_acuta_HIv1_PredGene_g15922.t1",268,1,0,2,2,11.611,1.143,0.697695,0.51946,0.851876,"vibrator, isoform C ","","Q9VDY8"
"598","Pocillopora_acuta_HIv1_PredGene_g15925.t1",269,2,4,2,6,12.039,1.6026,0.520014,0.364772,0.84236,"PHB domain-containing protein ","K17286","Q8MQ74"
"599","Pocillopora_acuta_HIv1_PredGene_g15926.t1",269,2,4,2,5,4.37,0.7044,0.802375,0.637634,0.861493,"PHB domain-containing protein ","K17286","Q8MQ74"
"600","Pocillopora_acuta_HIv1_PredGene_g15931.t1",669,0,1,1,0,-11.733,-1.0512,0.897773,0.893114,0.649434,"serine/threonine kinase-like domain-containing protein STKLD1 isoform 1 ","K17546","Q80YS9"
