"","Protein","Len","S0","S0.1","S1","S1.1","S1.2","S1.3","LogFoldChange","Zstatistic","fdr","FDRup","FDRdown","UniprotID","DEFLINE"
"551","m.1569",147,0,1,0,0,0,0,-2.242,-0.4118,1,0.722599,0.711324,"O43447","Peptidyl-prolyl cis-trans isomerase H OS=Homo sapiens GN=PPIH PE=1 SV=1                   "
"552","m.15693",310,6,4,4,6,3,3,-2.204,-0.7885,1,0.836862,0.631751,"Q7ZXQ9","Drebrin-like protein A OS=Xenopus laevis GN=dbnl-a PE=2 SV=1                    "
"553","m.15700",399,6,4,3,5,4,2,3.844,0.8148,0.226836,0.100526,0.726086,NA,NA
"554","m.15722",235,21,17,12,9,16,10,-5.117,-2.2488,0.180633,0.795559,0.055029,"Q8MI17","Retinal dehydrogenase 1 OS=Oryctolagus cuniculus GN=ALDH1A1 PE=2 SV=1                    "
"555","m.15724",695,2,2,2,2,3,1,-1.665,-0.3901,1,0.712868,0.714312,"Q14974","Importin subunit beta-1 OS=Homo sapiens GN=KPNB1 PE=1 SV=2                    "
"556","m.15734",455,0,0,0,0,0,0,-0.07,-0.017,0.808734,0.509174,0.741449,"Q8N129","Protein canopy homolog 4 OS=Homo sapiens GN=CNPY4 PE=2 SV=1                   "
"557","m.15750",815,1,1,0,0,0,0,-7.916,-1.8093,0.474731,0.848694,0.17747,NA,NA
"558","m.15756",276,1,2,0,0,0,0,-4.793,-0.8984,0.999048,0.855798,0.596238,"Q99NB1","Acetyl-coenzyme A synthetase 2-like mitochondrial OS=Mus musculus GN=Acss1 PE=1 SV=1                           "
"559","m.1576",513,6,7,6,7,7,5,-9.919,-2.6969,0.042279,0.758408,0.010063,"A6H584","Collagen alpha-5(VI) chain OS=Mus musculus GN=Col6a5 PE=1 SV=3                    "
"560","m.15763",343,0,1,0,1,0,0,-10.639,-2.0134,0.317012,0.823088,0.108843,"O75600","2-amino-3-ketobutyrate coenzyme A ligase mitochondrial OS=Homo sapiens GN=GCAT PE=1 SV=1                           "
"561","m.15764",225,3,3,2,2,4,2,-5.561,-0.7924,1,0.837619,0.630599,"O55012","Phosphatidylinositol-binding clathrin assembly protein OS=Rattus norvegicus GN=Picalm PE=1 SV=1                   "
"562","m.15778",129,3,1,0,0,0,0,-1.509,-0.3853,1,0.71066,0.714953,"Q9TWL9","Conodipine-M alpha chain OS=Conus magus PE=1 SV=2                     "
"563","m.15779",427,1,1,0,1,0,0,-8.647,-1.5392,0.709998,0.876774,0.297219,"P81274","G-protein-signaling modulator 2 OS=Homo sapiens GN=GPSM2 PE=1 SV=3                    "
"564","m.15803",206,3,3,0,1,1,0,-2.574,-0.5506,1,0.775699,0.68858,"P00491","Purine nucleoside phosphorylase OS=Homo sapiens GN=PNP PE=1 SV=2                    "
"565","m.1582",284,2,1,1,2,1,0,-7.971,-1.2429,0.918588,0.885822,0.446713,"P41044","Calbindin-32 OS=Drosophila melanogaster GN=Cbp53E PE=2 SV=1                      "
"566","m.15822",319,1,2,0,0,0,0,0.665,0.1505,0.688963,0.411529,0.741807,"3277618","Predicted protein OS=Nematostella vectensis GN=v1g244535 PE=4 SV=1                     "
"567","m.1583",327,6,6,3,5,5,3,-7.89,-1.9148,0.389227,0.835521,0.13939,"P56839","Phosphoenolpyruvate phosphomutase OS=Mytilus edulis PE=1 SV=3                      "
"568","m.15831",119,3,5,0,1,2,0,-6.525,-1.3535,0.853793,0.885981,0.390844,NA,NA
"569","m.15837",260,0,0,0,0,0,0,-2.958,-0.495,1,0.756237,0.698488,NA,NA
"570","m.15839",183,6,5,5,6,6,4,1.933,0.811,0.22885,0.101634,0.726173,"Q9CQC9","GTP-binding protein SAR1b OS=Mus musculus GN=Sar1b PE=1 SV=1                    "
"571","m.15850",195,1,0,0,1,1,0,-8.262,-1.0622,0.981544,0.875594,0.531554,"Q5ZI78","Tumor necrosis factor alpha-induced protein 8 OS=Gallus gallus GN=TNFAIP8 PE=2 SV=1                 "
"572","m.15857",420,3,4,3,3,4,1,-5.647,-0.8337,1,0.845236,0.617917,"Q6NZ09","Proteasomal ubiquitin receptor ADRM1 OS=Danio rerio GN=adrm1b PE=1 SV=1                   "
"573","m.15859",410,6,5,2,5,5,5,-1.362,-0.3782,1,0.707355,0.71589,"P46471","26S protease regulatory subunit 7 OS=Mus musculus GN=Psmc2 PE=1 SV=5                  "
"574","m.15862",387,1,1,0,0,0,0,-1.937,-0.3868,1,0.711352,0.714754,"O88809","Neuronal migration protein doublecortin OS=Mus musculus GN=Dcx PE=1 SV=1                   "
"575","m.15899",456,4,3,2,1,1,0,-8.703,-2.638,0.053107,0.762198,0.012974,"Q8CE50","Sorting nexin-30 OS=Mus musculus GN=Snx30 PE=2 SV=1                     "
"576","m.1592",810,2,2,0,1,2,0,-1.711,-0.2737,0.970749,0.654739,0.727727,"Q2MHE4","Serine/threonine-protein kinase HT1 OS=Arabidopsis thaliana GN=HT1 PE=1 SV=1                    "
"577","m.15923",2429,25,32,6,8,12,5,-8.19,-1.918,0.386756,0.835116,0.138322,"P01267","Thyroglobulin OS=Bos taurus GN=TG PE=1 SV=1                      "
"578","m.15941",522,1,1,0,1,1,0,-6.176,-1.1733,0.949158,0.883354,0.480681,"Q64676","2-hydroxyacylsphingosine 1-beta-galactosyltransferase OS=Mus musculus GN=Ugt8 PE=2 SV=2                     "
"579","m.15962",187,0,0,0,0,1,0,-2.334,-0.5482,1,0.774905,0.689031,"Q9BZM1","Group XIIA secretory phospholipase A2 OS=Homo sapiens GN=PLA2G12A PE=1 SV=1                  "
"580","m.1600",347,0,0,0,0,0,0,-8.768,-1.4054,0.817255,0.884527,0.364356,"B4EUF0","5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase OS=Proteus mirabilis (strain HI4320) GN=mtnN PE=3 SV=1                   "
"581","m.16002",356,0,0,0,0,0,0,-7.669,-1.5873,0.668492,0.87277,0.273981,"P10079","Fibropellin-1 OS=Strongylocentrotus purpuratus GN=EGF1 PE=1 SV=2                      "
"582","m.16005",488,2,1,0,1,3,3,-1.233,-0.2123,0.940325,0.621302,0.7329,"Q9TU32","Protein ERGIC-53 OS=Chlorocebus aethiops GN=LMAN1 PE=2 SV=1                     "
"583","m.16008",262,2,3,0,1,3,2,-5.081,-0.9474,0.996704,0.862749,0.578334,"3286479","Predicted protein OS=Nematostella vectensis GN=v1g222210 PE=4 SV=1                     "
"584","m.16009",808,2,3,3,3,2,1,-13.914,-2.5796,0.065837,0.766244,0.01654,"Q61789","Laminin subunit alpha-3 OS=Mus musculus GN=Lama3 PE=1 SV=4                    "
"585","m.16029",467,0,0,0,0,1,0,-8.05,-1.6802,0.586715,0.863614,0.231185,"Q9QZB7","Actin-related protein 10 OS=Mus musculus GN=Actr10 PE=1 SV=2                    "
"586","m.16036",305,1,2,1,2,3,2,-11.797,-1.901,0.399974,0.837265,0.144057,"3663538","Putative uncharacterized protein OS=Branchiostoma floridae GN=BRAFLDRAFT_63863 PE=4 SV=1                    "
"587","m.16060",768,0,1,0,0,1,0,-10.421,-2.1723,0.219325,0.803995,0.069712,"Q29122","Unconventional myosin-VI OS=Sus scrofa GN=MYO6 PE=1 SV=1                     "
"588","m.16090",446,23,27,12,17,13,8,0.666,0.136,0.699124,0.419944,0.741943,"O61491","Flotillin-1 OS=Drosophila melanogaster GN=Flo-1 PE=2 SV=1                      "
"589","m.16099",216,0,0,0,0,0,0,-8.273,-1.318,0.876651,0.886423,0.408926,NA,NA
"590","m.16119",234,1,1,0,1,1,0,4.492,1.0183,0.140076,0.052225,0.722197,"Q5RA81","GrpE protein homolog 1 mitochondrial OS=Pongo abelii GN=GRPEL1 PE=2 SV=1                           "
"591","m.16132",345,2,2,0,2,1,1,-5.285,-1.0473,0.984455,0.8742,0.537987,"Q8BW96","Calcium/calmodulin-dependent protein kinase type 1D OS=Mus musculus GN=Camk1d PE=1 SV=2                  "
"592","m.16169",177,0,0,0,1,0,0,-7.032,-1.2468,0.916635,0.885906,0.444775,"Q9TTS3","Acetyl-CoA carboxylase 1 OS=Bos taurus GN=ACACA PE=2 SV=1                    "
"593","m.16180",508,1,3,1,2,2,1,-5.129,-1.5929,0.663604,0.872268,0.271319,"Q0IIF7","Ubiquitin carboxyl-terminal hydrolase 14 OS=Bos taurus GN=USP14 PE=2 SV=3                   "
"594","m.16211",276,0,1,0,0,0,0,-3.964,-0.6988,1,0.817488,0.656175,"Q5E9C0","Ras suppressor protein 1 OS=Bos taurus GN=RSU1 PE=2 SV=1                   "
"595","m.16222",296,1,1,0,2,0,0,-4.97,-0.7519,1,0.829426,0.64219,"A6QLU1","Glycerol-3-phosphate dehydrogenase mitochondrial OS=Bos taurus GN=GPD2 PE=2 SV=1                           "
"596","m.16226",279,4,2,1,2,1,1,-6.717,-1.5888,0.667184,0.872636,0.273267,"P33450","Cadherin-related tumor suppressor OS=Drosophila melanogaster GN=ft PE=1 SV=3                    "
"597","m.16233",161,6,7,3,4,9,1,-5.811,-1.2015,0.93775,0.884577,0.467076,NA,NA
"598","m.16246",388,4,6,1,2,2,0,-6.239,-1.5213,0.725157,0.878114,0.306018,"Q91WU5","Arsenite methyltransferase OS=Mus musculus GN=As3mt PE=2 SV=2                     "
"599","m.16258",131,0,0,0,0,0,0,-0.475,-0.1175,0.880497,0.567526,0.738431,"Q923G2","DNA-directed RNA polymerases I II and III subunit RPABC3 OS=Mus musculus GN=Polr2h PE=2 SV=3                           "
"600","m.1626",326,7,7,3,5,5,3,-6.006,-1.0888,0.975542,0.877876,0.519824,"Q32LM2","Small glutamine-rich tetratricopeptide repeat-containing protein alpha OS=Bos taurus GN=SGTA PE=2 SV=1                 "
"601","m.16276",140,0,0,0,0,0,0,-2.295,-0.4879,1,0.753584,0.699674,"P20007","Phosphoenolpyruvate carboxykinase [GTP] OS=Drosophila melanogaster GN=Pepck PE=2 SV=2                    "
"602","m.16281",177,1,1,0,1,0,0,-2.939,-0.8477,0.999947,0.847659,0.613415,"O95881","Thioredoxin domain-containing protein 12 OS=Homo sapiens GN=TXNDC12 PE=1 SV=1                   "
"603","m.16282",297,1,2,0,1,2,0,-2.586,-0.4835,1,0.751921,0.7004,"Q9D1D6","Collagen triple helix repeat-containing protein 1 OS=Mus musculus GN=Cthrc1 PE=2 SV=2                 "
"604","m.16303",320,0,1,0,0,0,0,-3.641,-0.657,1,0.807044,0.666264,"Q9HBA9","Putative N-acetylated-alpha-linked acidic dipeptidase OS=Homo sapiens GN=FOLH1B PE=2 SV=1                   "
"605","m.16309",388,2,4,0,0,2,1,1.178,0.1887,0.662299,0.389438,0.741342,"Q5RBM6","Beta-ureidopropionase OS=Pongo abelii GN=UPB1 PE=2 SV=1                      "
"606","m.16319",224,1,0,0,1,1,0,-7.966,-1.6274,0.63332,0.869025,0.255138,"Q6AYQ8","Acylpyruvase FAHD1 mitochondrial OS=Rattus norvegicus GN=Fahd1 PE=2 SV=1                           "
"607","m.16351",226,8,11,5,4,9,5,-2.98,-0.9412,0.997105,0.861918,0.58067,"P52301","GTP-binding nuclear protein Ran OS=Xenopus laevis GN=ran PE=1 SV=2                   "
"608","m.16371",297,3,2,1,3,1,1,-7.44,-2.5654,0.069245,0.767274,0.017522,"P53111","NADPH-dependent aldehyde reductase ARI1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=ARI1 PE=1 SV=1              "
"609","m.16396",363,0,0,0,1,0,0,-1.606,-0.2684,0.968449,0.651913,0.728225,"Q8WVB3","Hexosaminidase D OS=Homo sapiens GN=HEXDC PE=2 SV=3                     "
"610","m.16423",301,0,0,0,1,1,0,-7.562,-1.2759,0.901277,0.886347,0.430216,"Q8NUV9","Uncharacterized oxidoreductase MW2403 OS=Staphylococcus aureus (strain MW2) GN=MW2403 PE=3 SV=1                  "
"611","m.16425",264,0,1,0,0,0,0,-4.227,-0.694,1,0.816338,0.657374,"Q5RID7","Sorting nexin-17 OS=Danio rerio GN=snx17 PE=2 SV=1                     "
"612","m.16446",276,0,1,0,0,0,0,-5.398,-1.2165,0.931139,0.885104,0.459747,"Q9JHW2","Omega-amidase NIT2 OS=Mus musculus GN=Nit2 PE=1 SV=1                     "
"613","m.16449",935,10,9,8,11,11,3,-5.604,-1.3624,0.84778,0.885798,0.386302,"O55029","Coatomer subunit beta' OS=Mus musculus GN=Copb2 PE=2 SV=2                    "
"614","m.16461",147,0,0,0,0,0,0,-3.468,-0.4824,1,0.751502,0.70058,"Q4I963","Cofilin OS=Gibberella zeae (strain PH-1 / ATCC MYA-4620 / FGSC 9075 / NRRL 31084) GN=COF1 PE=3 SV=2           "
"615","m.16465",273,0,0,0,0,0,0,-4.07,-0.9529,0.996316,0.863474,0.576245,"Q91XA9","Acidic mammalian chitinase OS=Mus musculus GN=Chia PE=1 SV=2                    "
"616","m.16490",518,0,0,0,0,0,0,-5.972,-1.508,0.736293,0.879054,0.312603,"Q61555","Fibrillin-2 OS=Mus musculus GN=Fbn2 PE=1 SV=2                      "
"617","m.1652",495,30,30,19,25,25,10,-0.703,-0.3478,0.995861,0.692737,0.719727,"Q8JFV8","Synaptic vesicle membrane protein VAT-1 homolog OS=Danio rerio GN=vat1 PE=2 SV=1                 "
"618","m.16526",293,2,1,0,0,1,0,-2.974,-0.5796,1,0.784972,0.682952,"Q9Y2S2","Lambda-crystallin homolog OS=Homo sapiens GN=CRYL1 PE=1 SV=3                     "
"619","m.16534",278,0,0,0,0,0,0,-8.835,-2.4097,0.115092,0.77985,0.031824,"Q9H4G4","Golgi-associated plant pathogenesis-related protein 1 OS=Homo sapiens GN=GLIPR2 PE=1 SV=3                  "
"620","m.16548",260,0,0,0,0,0,0,-6.916,-1.6492,0.614089,0.866852,0.245123,"Q92673","Sortilin-related receptor OS=Homo sapiens GN=SORL1 PE=1 SV=2                     "
"621","m.1655",411,2,3,2,3,4,0,-2.729,-0.9045,0.998854,0.856712,0.594079,"Q90744","Alpha-N-acetylgalactosaminidase OS=Gallus gallus GN=NAGA PE=1 SV=1                      "
"622","m.16552",236,0,1,1,1,0,0,-0.92,-0.204,0.935627,0.61668,0.733501,"3273425","Predicted protein OS=Nematostella vectensis GN=v1g242207 PE=4 SV=1                     "
"623","m.16570",215,0,1,0,1,1,0,-5.037,-1.1959,0.940121,0.884359,0.469796,"Q9R016","Baculoviral IAP repeat-containing protein 1e OS=Mus musculus GN=Naip5 PE=1 SV=2                  "
"624","m.16591",233,3,2,2,2,3,2,-7.204,-2.0211,0.311732,0.822128,0.106663,NA,NA
"625","m.16598",409,0,2,1,1,1,0,-5.476,-0.9649,0.99537,0.865018,0.571632,"A7S338","Lissencephaly-1 homolog OS=Nematostella vectensis GN=v1g242515 PE=3 SV=1                     "
"626","m.166",168,3,1,0,0,1,0,-0.887,-0.1528,0.904161,0.587767,0.736703,"P42577","Soma ferritin OS=Lymnaea stagnalis PE=2 SV=2                      "
"627","m.1664",421,0,0,0,0,1,0,-8.162,-1.4432,0.788603,0.882895,0.345138,"P35659","Protein DEK OS=Homo sapiens GN=DEK PE=1 SV=1                     "
"628","m.16651",319,2,2,2,1,1,1,-9.842,-2.2396,0.185013,0.796542,0.056661,"Q5M8W9","4-hydroxy-2-oxoglutarate aldolase mitochondrial OS=Xenopus tropicalis GN=hoga1 PE=2 SV=2                           "
"629","m.16676",336,2,2,0,3,2,1,-2.349,-0.5381,1,0.771521,0.690906,"Q3URF8","BTB/POZ domain-containing protein KCTD21 OS=Mus musculus GN=Kctd21 PE=2 SV=1                   "
"630","m.16692",411,9,13,6,8,7,3,-2.174,-0.7393,1,0.82672,0.645631,"Q8BWT1","3-ketoacyl-CoA thiolase mitochondrial OS=Mus musculus GN=Acaa2 PE=1 SV=3                           "
"631","m.16730",536,0,1,0,0,1,0,-3.964,-0.9417,0.997076,0.861986,0.580482,"O60524","Nuclear export mediator factor NEMF OS=Homo sapiens GN=NEMF PE=1 SV=4                  "
"632","m.16736",134,1,3,0,1,1,0,-0.96,-0.1351,0.892457,0.577642,0.737617,NA,NA
"633","m.1680",375,1,3,1,1,2,1,-10.023,-3.2036,0.004729,0.736612,0.000744,"Q4QRK0","Methionine aminopeptidase 1 OS=Danio rerio GN=metap1 PE=2 SV=2                    "
"634","m.16813",293,0,1,0,1,1,0,-8.133,-1.6914,0.576837,0.862405,0.226241,"Q26630","33 kDa inner dynein arm light chain axonemal OS=Strongylocentrotus purpuratus PE=1 SV=1                           "
"635","m.1685",362,0,1,0,0,0,1,-3.511,-0.6208,1,0.797185,0.674381,"Q12904","Aminoacyl tRNA synthase complex-interacting multifunctional protein 1 OS=Homo sapiens GN=AIMP1 PE=1 SV=2                "
"636","m.16859",1199,1,2,1,3,5,1,1.848,0.5085,0.430559,0.217615,0.73402,"Q8WWN9","Interactor protein for cytohesin exchange factors 1 OS=Homo sapiens GN=IPCEF1 PE=1 SV=1                "
"637","m.16861",197,0,1,0,0,0,0,-7.998,-2.0287,0.306576,0.821182,0.104541,NA,NA
"638","m.16863",391,0,0,0,0,0,0,-5.154,-1.0328,0.986996,0.872765,0.544148,"Q7ZVK4","Vacuolar protein-sorting-associated protein 36 OS=Danio rerio GN=vps36 PE=2 SV=1                   "
"639","m.16864",208,0,0,0,0,1,0,-7.263,-1.7681,0.509861,0.853657,0.193803,"Q9ULC4","Malignant T-cell-amplified sequence 1 OS=Homo sapiens GN=MCTS1 PE=1 SV=1                   "
"640","m.1688",655,3,6,2,3,5,1,-8.112,-1.4097,0.814076,0.884366,0.362164,"Q66HG5","Transmembrane 9 superfamily member 2 OS=Rattus norvegicus GN=Tm9sf2 PE=2 SV=1                  "
"641","m.16887",302,0,0,0,0,0,0,-2.886,-0.4045,1,0.719371,0.712345,"O75643","U5 small nuclear ribonucleoprotein 200 kDa helicase OS=Homo sapiens GN=SNRNP200 PE=1 SV=2                "
"642","m.16910",2217,21,23,5,9,17,7,-3.184,-1.0829,0.976964,0.877392,0.522452,"A6NMZ7","Collagen alpha-6(VI) chain OS=Homo sapiens GN=COL6A6 PE=1 SV=2                    "
"643","m.16923",260,1,0,1,1,0,0,-0.089,-0.0266,0.815709,0.514773,0.74127,"Q5RBR7","Acyl-protein thioesterase 1 OS=Pongo abelii GN=LYPLA1 PE=2 SV=1                    "
"644","m.16994",221,9,10,6,7,14,8,-6.946,-2.1898,0.210011,0.802014,0.066127,"O18598","Glutathione S-transferase OS=Blattella germanica PE=1 SV=3                      "
"645","m.16997",579,38,43,25,36,35,14,4.477,1.3441,0.04766,0.013117,0.718606,"P09010","Lamin-L(I) OS=Xenopus laevis PE=2 SV=1                       "
"646","m.17002",969,1,1,0,1,2,1,-5.143,-1.021,0.988851,0.87154,0.549089,"P31696","Agrin OS=Gallus gallus GN=AGRN PE=1 SV=3                      "
"647","m.17007",211,1,1,0,2,2,0,-4.147,-0.6972,1,0.817106,0.656576,"3276285","Predicted protein OS=Nematostella vectensis GN=v1g208975 PE=4 SV=1                     "
"648","m.17032",119,4,3,0,2,1,0,-7.143,-1.1503,0.957482,0.882132,0.491593,"Q6GPY0","Mitochondrial import inner membrane translocase subunit Tim13-A OS=Xenopus laevis GN=timm13-a PE=3 SV=2                "
"649","m.1706",388,2,1,0,0,2,0,-5.469,-0.8865,0.999366,0.853976,0.600393,"A0M8U6","Testin OS=Canis familiaris GN=TES PE=3 SV=1                      "
"650","m.17099",205,3,3,1,3,3,1,-3.444,-0.6511,1,0.80549,0.667626,"P49189","4-trimethylaminobutyraldehyde dehydrogenase OS=Homo sapiens GN=ALDH9A1 PE=1 SV=3                     "
"651","m.171",2522,0,1,0,0,0,0,-8.445,-1.9686,0.348787,0.828717,0.122114,"Q91VW5","Golgin subfamily A member 4 OS=Mus musculus GN=Golga4 PE=1 SV=2                  "
"652","m.17101",439,8,10,4,7,7,5,-2.983,-0.6616,1,0.808241,0.665192,"Q5ZMP6","AP-2 complex subunit mu OS=Gallus gallus GN=AP2M1 PE=2 SV=1                   "
"653","m.17110",253,0,2,0,0,0,0,-6.378,-0.756,1,0.83029,0.641054,"Q50457","Rhamnosyl O-methyltransferase OS=Mycobacterium tuberculosis GN=Rv2959c PE=1 SV=1                     "
"654","m.17128",1219,2,2,0,2,1,0,-6.198,-1.4057,0.817034,0.884516,0.364203,"O94979","Protein transport protein Sec31A OS=Homo sapiens GN=SEC31A PE=1 SV=3                   "
"655","m.1714",264,0,1,0,2,0,0,-2.178,-0.4049,1,0.719549,0.71229,"Q5XIG6","N-acetylgalactosamine kinase OS=Rattus norvegicus GN=Galk2 PE=2 SV=1                     "
"656","m.17144",187,2,5,0,2,1,1,0.107,0.0146,0.785783,0.490728,0.741897,"3266162","Predicted protein (Fragment) OS=Nematostella vectensis GN=v1g79796 PE=4 SV=1                    "
"657","m.17166",360,0,0,0,0,1,0,-5.006,-0.8812,0.999483,0.853147,0.602219,"Q5ZHN3","WD repeat domain phosphoinositide-interacting protein 2 OS=Gallus gallus GN=WIPI2 PE=2 SV=1                 "
"658","m.17178",533,0,1,0,0,0,0,-4.691,-0.7239,1,0.823308,0.649732,"3271330","Predicted protein OS=Nematostella vectensis GN=v1g202754 PE=4 SV=1                     "
"659","m.17237",424,0,1,0,1,0,0,-8.543,-1.6196,0.640187,0.86978,0.258762,"Q92556","Engulfment and cell motility protein 1 OS=Homo sapiens GN=ELMO1 PE=1 SV=2                 "
"660","m.17239",445,1,1,1,2,2,0,-10.103,-2.1701,0.220516,0.804246,0.070173,"Q86YQ8","Copine-8 OS=Homo sapiens GN=CPNE8 PE=1 SV=2                      "
"661","m.1729",398,4,3,1,3,1,1,-3.111,-0.4704,1,0.746877,0.702522,"Q96DH6","RNA-binding protein Musashi homolog 2 OS=Homo sapiens GN=MSI2 PE=1 SV=1                  "
"662","m.173",389,201,203,149,185,180,138,-4.423,-8.6926,0,0.714573,0,NA,NA
"663","m.17308",285,0,0,0,0,0,1,-3.139,-0.6197,1,0.796873,0.674618,"Q9ES74","Serine/threonine-protein kinase Nek7 OS=Mus musculus GN=Nek7 PE=2 SV=1                    "
"664","m.17323",421,23,27,18,21,23,10,-1.923,-1.0597,0.982054,0.875365,0.532641,"3285395","Predicted protein OS=Nematostella vectensis GN=v1g220800 PE=3 SV=1                     "
"665","m.1733",1264,0,0,0,0,0,0,-2.559,-0.5549,1,0.77711,0.687766,"A2AJ76","Hemicentin-2 OS=Mus musculus GN=Hmcn2 PE=2 SV=1                      "
"666","m.17346",797,2,1,0,2,1,0,-10.131,-1.8778,0.418361,0.840188,0.152118,"P52948","Nuclear pore complex protein Nup98-Nup96 OS=Homo sapiens GN=NUP98 PE=1 SV=4                  "
"667","m.17363",155,0,0,0,0,0,0,-4.991,-1.0801,0.977617,0.877158,0.523694,"P13944","Collagen alpha-1(XII) chain OS=Gallus gallus GN=COL12A1 PE=1 SV=3                    "
"668","m.17390",576,1,1,0,0,1,0,-4.494,-0.9179,0.998334,0.85867,0.589266,"Q6NRP2","Proteasome activator complex subunit 4 OS=Xenopus laevis GN=psme4 PE=2 SV=1                  "
"669","m.17401",143,1,0,0,0,0,0,-5.536,-0.988,0.993124,0.867843,0.562542,"3278511","Predicted protein OS=Nematostella vectensis GN=v1g245074 PE=4 SV=1                     "
"670","m.17423",295,0,0,0,0,0,0,-2.717,-0.64,1,0.802512,0.670146,"Q9DAK2","Parkin coregulated gene protein homolog OS=Mus musculus GN=Pacrg PE=1 SV=1                  "
"671","m.17427",215,7,8,2,4,9,2,-7.836,-2.3755,0.127369,0.782951,0.035962,"Q8BZE1","Putative DMBT1-like protein OS=Mus musculus PE=2 SV=2                     "
"672","m.17435",484,19,21,14,15,19,9,-7.716,-3.2356,0.004027,0.735804,0.000613,"P63329","Serine/threonine-protein phosphatase 2B catalytic subunit alpha isoform OS=Rattus norvegicus GN=Ppp3ca PE=1 SV=1                "
"673","m.17452",658,0,0,0,0,0,0,-8.309,-1.9825,0.338737,0.826965,0.117889,"Q62687","Sodium-dependent neutral amino acid transporter B(0)AT3 OS=Rattus norvegicus GN=Slc6a18 PE=2 SV=1                 "
"674","m.17466",666,18,21,14,18,24,8,-7.139,-1.8569,0.435249,0.842808,0.159609,"P13667","Protein disulfide-isomerase A4 OS=Homo sapiens GN=PDIA4 PE=1 SV=2                    "
"675","m.17469",174,2,2,2,2,2,2,9.794,2.249,0.000219,9.2e-05,0.714539,"3274544","Predicted protein OS=Nematostella vectensis GN=v1g242847 PE=4 SV=1                     "
"676","m.17476",386,2,2,2,2,4,1,-2.908,-0.8019,1,0.839435,0.62776,"Q28F07","Protein arginine N-methyltransferase 1 OS=Xenopus tropicalis GN=prmt1 PE=2 SV=1                   "
"677","m.17491",193,4,2,3,3,2,2,-2.064,-0.508,1,0.760994,0.696272,"Q04832","DNA-binding protein HEXBP OS=Leishmania major GN=HEXBP PE=4 SV=1                    "
"678","m.17493",334,0,0,0,0,0,1,-2.017,-0.3726,1,0.704718,0.716619,"Q8BH79","Anoctamin-10 OS=Mus musculus GN=Ano10 PE=2 SV=1                      "
"679","m.17496",405,3,4,4,4,5,1,-10.685,-1.9959,0.32921,0.82528,0.113907,"Q99JX3","Golgi reassembly-stacking protein 2 OS=Mus musculus GN=Gorasp2 PE=1 SV=3                   "
"680","m.17509",429,3,5,0,1,3,0,2.714,0.4826,0.449976,0.230054,0.734723,"Q4R562","Beta-arrestin-1 OS=Macaca fascicularis GN=ARRB1 PE=2 SV=1                      "
"681","m.17514",369,1,1,1,3,1,1,-6.361,-2.3449,0.139081,0.785835,0.04001,"Q9D5V6","Synapse-associated protein 1 OS=Mus musculus GN=Syap1 PE=1 SV=1                    "
"682","m.17520",299,3,3,4,5,4,4,0.08,0.0119,0.787741,0.492304,0.741866,NA,NA
"683","m.17521",185,19,16,9,10,12,5,10.497,1.9904,0.001236,0.00038,0.71527,"Q9GLW7","Peroxiredoxin-5 mitochondrial OS=Chlorocebus aethiops GN=PRDX5 PE=2 SV=1                           "
"684","m.17527",348,2,2,1,1,1,0,-8.342,-1.339,0.863352,0.886217,0.398239,"P05132","cAMP-dependent protein kinase catalytic subunit alpha OS=Mus musculus GN=Prkaca PE=1 SV=3                 "
"685","m.17538",642,0,0,0,0,0,0,-7.113,-1.1067,0.970899,0.879262,0.51176,"3643518","Nematoblast-specific protein nb035-sv2 OS=Hydra vulgaris GN=nb035 PE=2 SV=1                    "
"686","m.17547",505,3,4,3,3,4,2,-5.11,-2.0401,0.298941,0.819768,0.101411,"Q58588","Uncharacterized protein MJ1187 OS=Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) GN=MJ1187 PE=1 SV=1      "
"687","m.17553",123,2,2,2,3,1,1,1.352,0.3279,0.564254,0.31073,0.738669,NA,NA
"688","m.17560",348,3,2,2,6,4,3,-5.145,-1.0119,0.990166,0.87056,0.552852,"Q05052","Dolichyl-diphosphooligosaccharide--protein glycosyltransferase 48 kDa subunit OS=Canis familiaris GN=DDOST PE=1 SV=1                  "
"689","m.17562",293,0,0,0,0,1,0,-2.449,-0.4454,1,0.736869,0.706413,"3268417","Predicted protein OS=Nematostella vectensis GN=v1g231988 PE=4 SV=1                     "
"690","m.17572",133,6,9,1,5,6,1,-8.889,-3.2513,0.003712,0.735423,0.000556,"Q15370","Transcription elongation factor B polypeptide 2 OS=Homo sapiens GN=TCEB2 PE=1 SV=1                 "
"691","m.17582",562,11,14,6,5,8,2,-4.056,-0.7596,1,0.831042,0.640049,"A2AX52","Collagen alpha-4(VI) chain OS=Mus musculus GN=Col6a4 PE=1 SV=2                    "
"692","m.17587",233,1,1,1,1,0,0,-4.3,-1.0339,0.986814,0.872877,0.543684,"Q5ZMH1","Septin-2 OS=Gallus gallus GN=SEPT2 PE=2 SV=1                      "
