"","Protein","Len","S0","S0.1","S1","S1.1","S1.2","S1.3","LogFoldChange","Zstatistic","fdr","FDRup","FDRdown","UniprotID","DEFLINE"
"353","m.136",295,1,0,0,0,0,0,-8.432,-1.3496,0.999089,0.933056,0.736345,"Q9VQ93","Golgi phosphoprotein 3 homolog rotini OS=Drosophila melanogaster GN=rti PE=1 SV=1                  "
"354","m.1360",125,0,0,0,0,0,0,-9.39,-2.1178,0.761397,0.937719,0.427283,"3685494","Putative uncharacterized protein OS=Branchiostoma floridae GN=BRAFLDRAFT_213876 PE=4 SV=1                    "
"355","m.13617",393,1,2,1,0,0,0,-9.365,-1.5873,0.988721,0.944304,0.664321,"Q9CZR2","N-acetylated-alpha-linked acidic dipeptidase 2 OS=Mus musculus GN=Naalad2 PE=1 SV=2                   "
"356","m.13638",869,0,0,1,1,1,0,-6.903,-0.9388,0.99257,0.891678,0.80877,"E9Q555","E3 ubiquitin-protein ligase RNF213 OS=Mus musculus GN=Rnf213 PE=2 SV=1                   "
"357","m.13659",548,1,0,1,1,1,1,-1.383,-0.3164,0.942256,0.693105,0.849628,"O89110","Caspase-8 OS=Mus musculus GN=Casp8 PE=1 SV=1                      "
"358","m.13680",770,0,0,1,0,1,1,-8.163,-2.3385,0.625174,0.921382,0.324542,"P23588","Eukaryotic translation initiation factor 4B OS=Homo sapiens GN=EIF4B PE=1 SV=2                  "
"359","m.1369",374,54,66,63,60,51,20,-2.63,-3.0085,0.258545,0.880658,0.075478,"P53448","Fructose-bisphosphate aldolase C OS=Carassius auratus GN=aldoc PE=2 SV=2                    "
"360","m.13710",208,0,1,1,1,1,0,-10.419,-1.4982,0.993814,0.940965,0.694374,"3266693","Predicted protein OS=Nematostella vectensis GN=v1g238216 PE=4 SV=1                     "
"361","m.13720",455,0,0,0,1,1,0,-10.905,-2.8226,0.374206,0.889981,0.126068,"Q7SGY1","Putative D-arabinono-14-lactone oxidase OS=Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987) GN=alo-1 PE=3 SV=1                           "
"362","m.13742",710,0,0,0,1,0,0,-9.729,-3.0465,0.236788,0.878887,0.067311,"Q5SQX6","Cytoplasmic FMR1-interacting protein 2 OS=Mus musculus GN=Cyfip2 PE=1 SV=2                   "
"363","m.13743",311,7,8,5,8,8,2,0.474,0.105,0.743621,0.45782,0.850371,"Q6GLT8","Fumarylacetoacetate hydrolase domain-containing protein 2 OS=Xenopus laevis GN=fahd2 PE=2 SV=1                  "
"364","m.13744",138,0,2,4,2,0,1,-1.489,-0.3466,0.954951,0.707753,0.848939,"Q27245","Putative aminopeptidase W07G4.4 OS=Caenorhabditis elegans GN=W07G4.4 PE=1 SV=1                    "
"365","m.13753",335,2,2,2,1,1,0,-9.327,-2.055,0.805584,0.941425,0.457228,"O81884","L-galactose dehydrogenase OS=Arabidopsis thaliana GN=LGALDH PE=1 SV=1                     "
"366","m.13791",176,1,0,1,1,1,2,-3.431,-0.6681,1,0.834417,0.833474,"P10620","Microsomal glutathione S-transferase 1 OS=Homo sapiens GN=MGST1 PE=1 SV=1                   "
"367","m.13796",395,0,1,0,0,1,0,-7.017,-1.3059,0.999821,0.930095,0.746898,NA,NA
"368","m.13801",461,0,1,0,0,0,0,-2.278,-0.2805,0.926719,0.675304,0.850286,"P23258","Tubulin gamma-1 chain OS=Homo sapiens GN=TUBG1 PE=1 SV=2                    "
"369","m.13811",436,1,2,1,2,2,1,-5.098,-0.9454,0.992499,0.892645,0.808005,"Q2HJH1","Aspartyl aminopeptidase OS=Bos taurus GN=DNPEP PE=1 SV=1                     "
"370","m.13833",263,0,0,1,0,0,0,-2.271,-0.7989,0.999989,0.866821,0.823062,"Q9BUH8","Brain-enriched guanylate kinase-associated protein OS=Homo sapiens GN=BEGAIN PE=1 SV=1                   "
"371","m.13842",680,16,13,14,13,14,10,-2.645,-0.9461,0.992491,0.892746,0.807923,"O16025","Allene oxide synthase-lipoxygenase protein OS=Plexaura homomalla PE=1 SV=1                    "
"372","m.13862",447,1,3,2,2,0,0,-8.659,-1.5929,0.988302,0.944482,0.662304,NA,NA
"373","m.13863",1106,18,17,13,9,11,2,-0.743,-0.313,0.940797,0.691437,0.849698,"Q8C6K9","Collagen alpha-6(VI) chain OS=Mus musculus GN=Col6a6 PE=1 SV=2                    "
"374","m.13885",1031,0,0,0,0,0,0,-5.156,-1.4936,0.994028,0.940766,0.695823,"4200081","Teneurin-2 OS=Salpingoeca rosetta (strain ATCC 50818 / BSB-021) GN=PTSG_10401 PE=4 SV=1                 "
"375","m.139",190,4,3,2,3,3,2,-0.693,-0.1269,0.860465,0.594262,0.851514,"P36241","60S ribosomal protein L19 OS=Drosophila melanogaster GN=RpL19 PE=1 SV=2                   "
"376","m.1390",448,7,7,6,8,8,2,-2.865,-0.9251,0.992792,0.889623,0.81033,"Q8T882","Tauropine dehydrogenase OS=Arabella iricolor GN=tadh PE=1 SV=1                     "
"377","m.1391",160,2,3,0,1,0,0,-3.499,-0.8607,0.995449,0.878956,0.817167,"Q8CG08","Collagen triple helix repeat-containing protein 1 OS=Rattus norvegicus GN=Cthrc1 PE=1 SV=1                 "
"378","m.1396",509,3,1,0,1,1,0,-4.964,-1.106,0.996227,0.912477,0.785953,"P08630","Tyrosine-protein kinase Btk29A OS=Drosophila melanogaster GN=Btk29A PE=2 SV=2                    "
"379","m.13977",445,17,17,22,21,18,10,-4.8,-2.5645,0.519171,0.905058,0.223978,"Q16822","Phosphoenolpyruvate carboxykinase [GTP] mitochondrial OS=Homo sapiens GN=PCK2 PE=1 SV=3                           "
"380","m.1408",226,6,7,5,8,7,4,-5.895,-1.3283,0.999511,0.931651,0.741585,NA,NA
"381","m.14083",1506,2,1,0,0,2,1,-4.32,-0.8264,0.997909,0.87248,0.820511,"Q93008","Probable ubiquitin carboxyl-terminal hydrolase FAF-X OS=Homo sapiens GN=USP9X PE=1 SV=3                  "
"382","m.141",436,36,35,32,28,33,20,-5.792,-2.3299,0.629667,0.92205,0.328475,NA,NA
"383","m.14108",268,1,2,0,2,1,1,-3.68,-0.5451,1,0.794228,0.840985,"Q5ZLA6","Unconventional myosin-Ic OS=Gallus gallus GN=MYO1C PE=2 SV=1                     "
"384","m.14109",662,3,3,2,2,2,1,-7.488,-2.5064,0.54598,0.90896,0.24912,"Q9WVM6","Tolloid-like protein 2 OS=Mus musculus GN=Tll2 PE=1 SV=1                    "
"385","m.14128",211,15,18,15,16,16,8,-2.726,-0.9898,0.992642,0.898785,0.802593,"Q5R4U9","Sorcin OS=Pongo abelii GN=SRI PE=2 SV=1                      "
"386","m.1413",338,9,8,7,9,7,3,-2.979,-0.5347,1,0.790323,0.841533,"Q7ZV03","Vacuolar protein sorting-associated protein 26B OS=Danio rerio GN=vps26b PE=2 SV=1                  "
"387","m.14152",569,1,1,2,1,1,0,-1.488,-0.258,0.916893,0.663935,0.850616,"O94826","Mitochondrial import receptor subunit TOM70 OS=Homo sapiens GN=TOMM70A PE=1 SV=1                  "
"388","m.14201",145,0,1,1,1,1,0,-5.365,-1.1766,0.99864,0.919483,0.773794,NA,NA
"389","m.14213",220,4,4,2,1,3,1,-4.106,-1.0114,0.993047,0.901567,0.799786,"Q62288","Testican-1 OS=Mus musculus GN=Spock1 PE=2 SV=2                      "
"390","m.14242",428,0,1,0,0,0,0,-6.93,-1.5245,0.992533,0.942052,0.685901,"Q3THG9","Alanyl-tRNA editing protein Aarsd1 OS=Mus musculus GN=Aarsd1 PE=1 SV=2                   "
"391","m.14255",219,7,6,7,5,5,3,-2.138,-0.6594,1,0.831912,0.834072,"Q68EK7","Ras-related protein Rab-4B OS=Danio rerio GN=rab4b PE=2 SV=1                    "
"392","m.14269",430,3,3,6,4,6,1,-7.672,-3.2555,0.135964,0.870015,0.033861,"B2GUS6","Lysine-specific demethylase 8 OS=Xenopus tropicalis GN=kdm8 PE=2 SV=1                    "
"393","m.14282",326,1,0,0,1,1,0,-7.34,-1.2673,1,0.92722,0.755588,"Q9CXR1","Dehydrogenase/reductase SDR family member 7 OS=Mus musculus GN=Dhrs7 PE=2 SV=2                  "
"394","m.14297",518,1,2,1,0,1,0,-6.964,-1.9564,0.872079,0.945696,0.50451,"3284280","Predicted protein OS=Nematostella vectensis GN=v1g219291 PE=4 SV=1                     "
"395","m.14312",960,15,14,16,17,13,5,-9.143,-3.3033,0.117577,0.868193,0.028555,"Q95334","Glutamyl aminopeptidase OS=Sus scrofa GN=ENPEP PE=1 SV=1                     "
"396","m.14349",643,2,3,1,1,0,0,0.367,0.0814,0.758212,0.472143,0.850598,"Q14517","Protocadherin Fat 1 OS=Homo sapiens GN=FAT1 PE=1 SV=2                    "
"397","m.14355",846,17,17,19,14,18,6,-3.123,-2.2259,0.689414,0.930085,0.376465,"Q9XTL9","Glycogen phosphorylase OS=Drosophila melanogaster GN=GlyP PE=2 SV=2                     "
"398","m.1436",550,37,38,37,38,29,25,-8.13,-4.5355,0.000579,0.842893,6.5e-05,"P05166","Propionyl-CoA carboxylase beta chain mitochondrial OS=Homo sapiens GN=PCCB PE=1 SV=3                           "
"399","m.1437",515,1,0,0,0,0,0,-7.558,-2.0283,0.824239,0.942782,0.470024,"Q8R4V5","Oncoprotein-induced transcript 3 protein OS=Mus musculus GN=Oit3 PE=2 SV=2                   "
"400","m.14375",119,1,2,2,2,2,0,-3.831,-1.122,0.99683,0.914143,0.783343,"Q91X96","Guanine nucleotide exchange factor MSS4 OS=Mus musculus GN=Rabif PE=2 SV=1                  "
"401","m.14377",379,0,0,0,0,0,0,-3.366,-0.9973,0.992768,0.899765,0.801632,"Q96G03","Phosphoglucomutase-2 OS=Homo sapiens GN=PGM2 PE=1 SV=4                      "
"402","m.1440",833,3,1,1,2,3,0,-4.288,-1.143,0.997586,0.91626,0.77979,"Q9VZZ4","Peroxidasin OS=Drosophila melanogaster GN=Pxn PE=1 SV=1                      "
"403","m.14422",417,0,2,0,2,2,0,-0.537,-0.1247,0.859528,0.59304,0.851517,"Q9V9J3","Tyrosine-protein kinase Src42A OS=Drosophila melanogaster GN=Src42A PE=2 SV=1                    "
"404","m.14438",273,2,3,1,1,0,0,-10.921,-2.2991,0.646297,0.924447,0.342603,"Q00059","Transcription factor A mitochondrial OS=Homo sapiens GN=TFAM PE=1 SV=1                           "
"405","m.14458",126,4,4,3,4,4,2,-8.681,-3.2396,0.142464,0.870637,0.035798,NA,NA
"406","m.14465",536,0,0,4,2,3,1,-8.153,-1.5154,0.992996,0.941686,0.68887,NA,NA
"407","m.1447",450,2,1,1,0,1,0,-4.106,-1.376,0.998419,0.934698,0.72959,"A7RWP6","Eukaryotic translation initiation factor 3 subunit E OS=Nematostella vectensis GN=v1g163572 PE=3 SV=1                "
"408","m.14490",140,2,3,1,2,2,2,0.199,0.0463,0.778527,0.493387,0.850896,"Q9DBI0","Transmembrane protease serine 6 OS=Mus musculus GN=Tmprss6 PE=1 SV=4                   "
"409","m.145",467,0,1,1,1,0,0,-9.071,-2.0444,0.81302,0.94198,0.462305,"Q9V3J1","V-type proton ATPase subunit H OS=Drosophila melanogaster GN=VhaSFD PE=2 SV=2                  "
"410","m.14510",507,0,0,0,0,0,0,-7.101,-1.669,0.980435,0.946519,0.63339,"Q9C102","Putative glutamate synthase [NADPH] OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) GN=glt1 PE=2 SV=1              "
"411","m.1454",475,3,4,4,4,6,2,-7.914,-1.077,0.995126,0.909333,0.790476,"Q9UMS4","Pre-mRNA-processing factor 19 OS=Homo sapiens GN=PRPF19 PE=1 SV=1                    "
"412","m.14543",392,1,2,1,2,1,0,-4.661,-1.3073,0.999809,0.930194,0.746572,"P56069","Cystathionine gamma-synthase OS=Helicobacter pylori (strain ATCC 700392 / 26695) GN=metB PE=1 SV=1                "
"413","m.1456",431,1,1,1,1,2,1,-7.628,-1.9987,0.844485,0.944117,0.484228,"Q8NCC3","Group XV phospholipase A2 OS=Homo sapiens GN=PLA2G15 PE=1 SV=2                   "
"414","m.14575",826,0,0,0,0,0,0,-5.325,-1.3022,0.999863,0.92983,0.747756,"Q8BPM2","Mitogen-activated protein kinase kinase kinase kinase 5 OS=Mus musculus GN=Map4k5 PE=1 SV=2                "
"415","m.1461",469,2,2,2,1,2,1,-4.148,-0.9571,0.992435,0.894322,0.806623,"Q2KN93","Cytospin-A OS=Danio rerio GN=specc1la PE=2 SV=2                      "
"416","m.1463",394,4,2,4,4,3,1,-3.808,-0.6765,1,0.836791,0.832886,"Q7ZU42","Obg-like ATPase 1 OS=Danio rerio GN=ola1 PE=2 SV=1                    "
"417","m.14712",256,1,2,1,2,1,1,-6.453,-1.1209,0.99679,0.91403,0.783525,"P51572","B-cell receptor-associated protein 31 OS=Homo sapiens GN=BCAP31 PE=1 SV=3                   "
"418","m.1472",277,4,5,3,4,5,3,-5.937,-2.5637,0.51955,0.905111,0.224319,"Q40784","Putative glucose-6-phosphate 1-epimerase OS=Cenchrus ciliaris PE=2 SV=1                     "
"419","m.1473",555,12,17,7,12,7,3,-4.181,-0.8826,0.994246,0.882786,0.814928,"P14618","Pyruvate kinase PKM OS=Homo sapiens GN=PKM PE=1 SV=4                    "
"420","m.14738",152,3,3,4,4,3,3,-3.229,-0.9153,0.993024,0.888111,0.811422,"Q8WWY8","Lipase member H OS=Homo sapiens GN=LIPH PE=1 SV=1                    "
"421","m.14739",401,3,3,4,2,2,1,-4.458,-0.8677,0.995032,0.880205,0.81646,"Q5I597","Betaine--homocysteine S-methyltransferase 1 OS=Bos taurus GN=BHMT PE=2 SV=1                    "
"422","m.1474",312,0,0,0,0,0,0,-5.985,-1.2036,0.9993,0.921932,0.768689,"Q568D2","Uncharacterized protein C15orf26 homolog OS=Danio rerio GN=zgc:110373 PE=2 SV=1                   "
"423","m.14754",356,7,5,4,2,5,3,-7.521,-2.2281,0.688045,0.929919,0.375441,"3284742","Predicted protein OS=Nematostella vectensis GN=v1g237612 PE=4 SV=1                     "
"424","m.14756",396,6,7,7,8,6,1,-7.62,-2.6755,0.462548,0.898185,0.178537,"P62335","26S protease regulatory subunit 10B OS=Spermophilus tridecemlineatus GN=PSMC6 PE=2 SV=1                  "
"425","m.14765",420,1,1,1,3,2,0,-10.62,-2.7509,0.418804,0.893874,0.150365,"Q0ZLH3","Pejvakin OS=Homo sapiens GN=DFNB59 PE=1 SV=1                      "
"426","m.1478",617,1,1,1,1,0,0,-11.377,-2.7518,0.418259,0.893824,0.150044,NA,NA
"427","m.14813",275,1,1,1,1,1,0,-9.839,-2.2239,0.690662,0.930236,0.377396,"Q5RE15","26S proteasome non-ATPase regulatory subunit 8 (Fragment) OS=Pongo abelii GN=PSMD8 PE=2 SV=2                "
"428","m.1485",256,8,7,4,5,5,3,-4.419,-0.7104,1,0.845938,0.830406,"4396302","Putative uncharacterized protein OS=Acropora millepora PE=2 SV=1                     "
"429","m.14875",111,0,1,1,1,1,1,-8.576,-2.006,0.839549,0.943805,0.480725,"Q9VLM5","Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit DAD1 OS=Drosophila melanogaster GN=l(2)k12914 PE=3 SV=1                   "
"430","m.14897",346,2,2,2,1,1,0,-4.571,-0.9092,0.993201,0.887151,0.812092,"Q8CG72","Poly(ADP-ribose) glycohydrolase ARH3 OS=Mus musculus GN=Adprhl2 PE=1 SV=1                    "
"431","m.14910",573,6,6,4,3,3,1,-11.885,-2.0655,0.798192,0.940853,0.452205,"O95831","Apoptosis-inducing factor 1 mitochondrial OS=Homo sapiens GN=AIFM1 PE=1 SV=1                           "
"432","m.14914",470,2,3,3,3,2,2,-4.356,-0.6958,1,0.842082,0.831496,"Q8BHS3","Pre-mRNA-splicing factor RBM22 OS=Mus musculus GN=Rbm22 PE=2 SV=1                    "
"433","m.14915",293,26,31,35,33,30,23,-2.569,-1.3522,0.999029,0.933223,0.735693,"Q9U5M4","Tropomyosin-2 OS=Podocoryne carnea GN=TPM2 PE=2 SV=1                      "
"434","m.14918",406,1,1,2,4,3,1,-4.798,-1.3099,0.999776,0.930379,0.745964,"Q15393","Splicing factor 3B subunit 3 OS=Homo sapiens GN=SF3B3 PE=1 SV=4                  "
"435","m.14920",231,1,0,0,1,0,0,-3.102,-0.4866,0.999999,0.771131,0.843912,"Q8MJJ7","m7GpppX diphosphatase OS=Bos taurus GN=DCPS PE=2 SV=1                     "
"436","m.14923",328,3,3,5,5,4,3,-11.056,-2.475,0.560167,0.911161,0.262972,"Q5ZIN1","Nuclear migration protein nudC OS=Gallus gallus GN=NUDC PE=2 SV=1                   "
"437","m.14924",360,0,0,0,0,0,0,-5.209,-1.0172,0.993188,0.902294,0.799011,"Q13952","Nuclear transcription factor Y subunit gamma OS=Homo sapiens GN=NFYC PE=1 SV=3                 "
"438","m.1493",232,8,8,5,9,5,3,-0.826,-0.1223,0.8585,0.591706,0.85152,NA,NA
"439","m.14932",175,0,1,1,1,2,1,-4.582,-0.9592,0.992434,0.894618,0.806372,NA,NA
"440","m.14938",965,5,1,4,1,3,1,-6.648,-1.7743,0.958166,0.948013,0.589095,"Q8BTM8","Filamin-A OS=Mus musculus GN=Flna PE=1 SV=5                      "
"441","m.14949",162,0,0,0,0,0,0,-8.868,-1.0982,0.995929,0.911647,0.787195,"O76484","Casein kinase II subunit alpha OS=Spodoptera frugiperda PE=2 SV=1                   "
"442","m.14952",249,4,5,5,7,6,2,-4.392,-1.6421,0.98377,0.945882,0.643927,"P24539","ATP synthase F(0) complex subunit B1 mitochondrial OS=Homo sapiens GN=ATP5F1 PE=1 SV=2                           "
"443","m.14963",1061,23,28,20,18,20,11,-2.411,-1.545,0.991433,0.942839,0.679066,"Q29504","Ubiquitin-like modifier-activating enzyme 1 OS=Oryctolagus cuniculus GN=UBA1 PE=2 SV=1                   "
"444","m.14967",111,3,4,2,2,0,0,-3.693,-0.8459,0.996425,0.876237,0.818633,"P42678","Protein translation factor SUI1 homolog OS=Anopheles gambiae GN=AGAP006459 PE=3 SV=1                  "
"445","m.14968",138,0,2,0,0,0,0,-5.385,-1.4289,0.996685,0.93767,0.715162,"5725203","Uncharacterized protein OS=Lottia gigantea GN=LOTGIDRAFT_153896 PE=4 SV=1                     "
"446","m.14975",171,2,2,1,0,1,0,-4.401,-0.9806,0.992536,0.897561,0.803753,"Q2TBX5","Translocon-associated protein subunit delta OS=Bos taurus GN=SSR4 PE=2 SV=1                   "
"447","m.14983",218,4,5,5,5,3,2,-7.229,-1.5493,0.991189,0.942998,0.677607,"P54611","V-type proton ATPase subunit E OS=Drosophila melanogaster GN=Vha26 PE=2 SV=1                  "
"448","m.14984",440,10,12,10,8,5,3,2.657,0.7221,0.360799,0.139797,0.841739,"Q96RW7","Hemicentin-1 OS=Homo sapiens GN=HMCN1 PE=1 SV=2                      "
"449","m.14985",790,0,0,0,2,2,1,-5.31,-1.2755,1,0.927851,0.753791,"Q9UGT4","Sushi domain-containing protein 2 OS=Homo sapiens GN=SUSD2 PE=1 SV=1                   "
"450","m.14987",313,0,0,0,0,1,0,-7.903,-1.9639,0.867332,0.945445,0.500919,"Q9CQY5","Magnesium transporter protein 1 OS=Mus musculus GN=Magt1 PE=2 SV=1                   "
"451","m.14994",562,0,2,2,0,1,1,-10.041,-1.807,0.947379,0.948101,0.574483,"F8S101","Phospholipase B OS=Crotalus adamanteus PE=2 SV=1                      "
"452","m.14998",1027,0,0,0,0,0,0,-4.698,-0.8871,0.99404,0.883545,0.814458,"Q58A42","Protein DD3-3 OS=Dictyostelium discoideum GN=DD3-3 PE=2 SV=1                     "
"453","m.14999",503,78,73,77,69,73,52,-1.894,-1.1565,0.998036,0.917578,0.777427,"P33248","Thymosin beta-12 OS=Lateolabrax japonicus PE=1 SV=2                      "
"454","m.1500",101,1,2,2,2,3,1,-4.54,-1.505,0.9935,0.941255,0.692215,"3652730","Small cysteine-rich protein 3a OS=Montastraea faveolata GN=SCRiP3a PE=4 SV=1                   "
"455","m.15017",296,0,1,0,0,0,0,-0.128,-0.0337,0.819235,0.541048,0.851374,"P97390","Vacuolar protein sorting-associated protein 45 OS=Mus musculus GN=Vps45 PE=1 SV=1                  "
"456","m.15018",456,10,10,11,8,8,7,-9.608,-3.3652,0.096311,0.865942,0.02274,"P28799","Granulins OS=Homo sapiens GN=GRN PE=1 SV=2                      "
"457","m.15022",221,26,26,20,23,19,13,-6.271,-1.7699,0.959462,0.947986,0.591034,"P92177","14-3-3 protein epsilon OS=Drosophila melanogaster GN=14-3-3epsilon PE=1 SV=2                    "
"458","m.15023",141,0,0,0,0,0,0,-5.771,-0.8366,0.997109,0.874471,0.819536,"P12074","Cytochrome c oxidase subunit 6A1 mitochondrial OS=Homo sapiens GN=COX6A1 PE=1 SV=4                           "
"459","m.15026",538,1,1,1,2,3,0,-9.45,-2.122,0.75847,0.937448,0.42529,"Q7ZYB4","Polyadenylate-binding protein-interacting protein 1 OS=Xenopus laevis GN=paip1 PE=1 SV=1                   "
"460","m.15038",332,2,2,0,1,1,0,-8.291,-0.9318,0.992667,0.890637,0.809572,NA,NA
"461","m.1504",136,3,3,2,4,1,0,-2.2,-0.6567,1,0.831125,0.834255,"Q03958","Prefoldin subunit 6 OS=Mus musculus GN=Pfdn6 PE=2 SV=1                    "
"462","m.15047",323,13,12,13,12,16,5,-3.494,-1.9244,0.891477,0.946624,0.519786,"O46037","Vinculin OS=Drosophila melanogaster GN=Vinc PE=1 SV=1                      "
"463","m.1505",423,5,5,6,5,4,3,-1.541,-0.256,0.916018,0.662916,0.850642,"Q9BXS5","AP-1 complex subunit mu-1 OS=Homo sapiens GN=AP1M1 PE=1 SV=3                   "
"464","m.15054",242,17,16,12,13,12,9,-5.5,-1.4908,0.994155,0.940644,0.6967,"Q8WR63","Tropomyosin OS=Trichinella pseudospiralis PE=2 SV=1                       "
"465","m.15063",195,1,1,1,2,1,0,-6.488,-0.8822,0.994267,0.882718,0.81497,"Q02372","NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 8 mitochondrial OS=Bos taurus GN=NDUFB8 PE=1 SV=1                           "
"466","m.15067",179,6,5,6,6,6,5,-4.293,-1.7317,0.969256,0.947616,0.607563,"P35280","Ras-related protein Rab-8A OS=Rattus norvegicus GN=Rab8a PE=1 SV=2                    "
"467","m.15074",356,0,0,0,0,0,0,-4.652,-1.56,0.990551,0.943383,0.673937,"Q767L0","ATP-binding cassette sub-family F member 1 OS=Sus scrofa GN=ABCF1 PE=3 SV=1                 "
"468","m.15079",260,9,15,15,15,16,10,-1.975,-0.5375,0.999999,0.791383,0.841387,NA,NA
"469","m.15083",267,1,1,0,1,1,1,-4.866,-1.0447,0.993987,0.905629,0.795213,"Unknown","Unknown                           "
"470","m.1509",223,6,5,4,4,5,4,-4.459,-0.9958,0.992738,0.89957,0.801825,"P25228","Ras-related protein Rab-3 OS=Drosophila melanogaster GN=Rab3 PE=1 SV=1                    "
"471","m.15096",468,1,1,2,2,2,1,-7.927,-1.6313,0.984918,0.9456,0.648061,"Q641Y2","NADH dehydrogenase [ubiquinone] iron-sulfur protein 2 mitochondrial OS=Rattus norvegicus GN=Ndufs2 PE=1 SV=1                           "
"472","m.15098",368,5,4,3,4,5,2,-5.969,-1.1583,0.998096,0.917752,0.777108,"Q9UBL6","Copine-7 OS=Homo sapiens GN=CPNE7 PE=2 SV=1                      "
"473","m.151",201,2,1,1,1,1,0,-6.855,-1.8067,0.947487,0.948101,0.574618,"A5PKG7","BTB/POZ domain-containing protein KCTD5 OS=Bos taurus GN=KCTD5 PE=2 SV=1                   "
"474","m.15111",545,31,38,35,35,26,14,-3.167,-2.3078,0.641513,0.92377,0.338605,"P20000","Aldehyde dehydrogenase mitochondrial OS=Bos taurus GN=ALDH2 PE=1 SV=2                           "
"475","m.15114",369,4,5,4,3,3,1,-7.571,-1.4567,0.995613,0.93907,0.707086,NA,NA
"476","m.15121",194,0,0,1,1,0,0,-11.829,-2.4646,0.564869,0.911905,0.267593,"Q157S1","CREB-regulated transcription coactivator 1 OS=Rattus norvegicus GN=Crtc1 PE=1 SV=1                   "
"477","m.15126",176,0,0,0,0,1,1,-7.534,-1.5618,0.990435,0.943447,0.673314,"Q5ZI57","Trafficking protein particle complex subunit 3 OS=Gallus gallus GN=TRAPPC3 PE=2 SV=1                 "
"478","m.15132",728,1,0,0,0,0,2,-4.46,-0.8038,0.999859,0.867861,0.822616,"A7MBL8","Serine/threonine-protein kinase N2 OS=Danio rerio GN=pkn2 PE=2 SV=1                    "
"479","m.15134",1205,0,1,1,1,1,1,-8.992,-2.1298,0.75305,0.936939,0.421593,"B2RRE7","OTU domain-containing protein 4 OS=Mus musculus GN=Otud4 PE=1 SV=1                   "
"480","m.15139",435,47,43,47,46,32,29,-4.981,-2.6161,0.493958,0.901775,0.202354,NA,NA
"481","m.15141",227,12,13,12,9,8,1,-8.137,-2.4616,0.566226,0.91212,0.268929,"Q24439","ATP synthase subunit O mitochondrial OS=Drosophila melanogaster GN=Oscp PE=2 SV=2                           "
"482","m.15142",273,0,0,1,0,1,0,-8.471,-1.4656,0.995242,0.939496,0.704427,"P58044","Isopentenyl-diphosphate Delta-isomerase 1 OS=Mus musculus GN=Idi1 PE=2 SV=1                    "
"483","m.15155",891,1,4,1,2,2,1,-5.355,-0.885,0.994138,0.883192,0.814678,"Q92616","Translational activator GCN1 OS=Homo sapiens GN=GCN1L1 PE=1 SV=6                    "
"484","m.15158",259,1,1,1,1,1,1,-11.304,-2.1456,0.742158,0.935881,0.414119,"3276401","Predicted protein OS=Nematostella vectensis GN=v1g232929 PE=4 SV=1                     "
"485","m.15162",152,19,22,20,18,18,7,-8.901,-4.0918,0.005391,0.847831,0.000873,"P10160","Eukaryotic translation initiation factor 5A-1 OS=Oryctolagus cuniculus GN=EIF5A PE=1 SV=2                  "
"486","m.15166",611,1,2,3,1,4,1,-0.977,-0.2613,0.918334,0.665613,0.850571,"P56517","Histone deacetylase 1 OS=Gallus gallus GN=HDAC1 PE=2 SV=1                    "
"487","m.15170",715,5,7,9,9,8,5,-1.881,-0.5438,0.999999,0.793745,0.841054,"Q2KJI2","Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit STT3A OS=Bos taurus GN=STT3A PE=2 SV=1                   "
"488","m.15172",116,3,3,2,1,0,1,-2.721,-0.539,0.999999,0.791948,0.841308,NA,NA
"489","m.15175",266,5,6,3,6,6,6,-2.848,-0.8496,0.996171,0.876927,0.81827,"P21670","Proteasome subunit alpha type-4 OS=Rattus norvegicus GN=Psma4 PE=1 SV=1                   "
"490","m.15185",362,26,28,22,22,21,11,-0.342,-0.2693,0.92183,0.669665,0.850458,"Q92597","Protein NDRG1 OS=Homo sapiens GN=NDRG1 PE=1 SV=1                     "
"491","m.15189",147,1,2,1,1,1,0,-4.396,-1.1088,0.996333,0.912772,0.785502,"Q9Y2Q5","Ragulator complex protein LAMTOR2 OS=Homo sapiens GN=LAMTOR2 PE=1 SV=1                   "
"492","m.15196",185,0,1,0,0,0,0,-5.587,-1.3391,0.999312,0.932373,0.738951,"P61212","ADP-ribosylation factor-like protein 1 OS=Rattus norvegicus GN=Arl1 PE=1 SV=1                   "
"493","m.152",115,3,5,3,5,3,2,-2.044,-0.4651,0.996196,0.761968,0.844889,"O01359","60S acidic ribosomal protein P1 OS=Oscheius tipulae GN=rpl-21 PE=3 SV=1                  "
"494","m.15200",788,10,5,6,8,6,4,0.962,0.2744,0.620667,0.357128,0.848198,"A4IGL7","Peroxidasin OS=Xenopus tropicalis GN=pxdn PE=2 SV=1                      "
"495","m.15204",648,31,26,23,24,19,14,-7.104,-4.3071,0.001828,0.845036,0.000263,"O88818","Plastin-3 OS=Cricetulus griseus GN=PLS3 PE=2 SV=3                      "
