"","Protein","Len","S0","S0.1","S1","S1.1","S1.2","S1.3","LogFoldChange","Zstatistic","fdr","FDRup","FDRdown","UniprotID","DEFLINE"
"495","m.15185",362,26,28,17,17,23,24,5.709,2.4284,0.039755,0.009294,0.893124,"Q92597","Protein NDRG1 OS=Homo sapiens GN=NDRG1 PE=1 SV=1                     "
"496","m.15189",147,1,2,0,0,2,2,-5.571,-1.4842,0.950586,0.980523,0.676218,"Q9Y2Q5","Ragulator complex protein LAMTOR2 OS=Homo sapiens GN=LAMTOR2 PE=1 SV=1                   "
"497","m.15196",185,0,1,1,1,0,0,-9.142,-1.486,0.950167,0.980495,0.675602,"P61212","ADP-ribosylation factor-like protein 1 OS=Rattus norvegicus GN=Arl1 PE=1 SV=1                   "
"498","m.152",115,3,5,0,1,5,5,-11.131,-2.1495,0.813213,0.963019,0.375806,"O01359","60S acidic ribosomal protein P1 OS=Oscheius tipulae GN=rpl-21 PE=3 SV=1                  "
"499","m.15200",788,10,5,2,8,6,9,-4.841,-0.8965,1,0.977342,0.819968,"A4IGL7","Peroxidasin OS=Xenopus tropicalis GN=pxdn PE=2 SV=1                      "
"500","m.15204",648,31,26,10,16,30,27,-9.681,-4.164,0.00477,0.906511,0.000597,"O88818","Plastin-3 OS=Cricetulus griseus GN=PLS3 PE=2 SV=3                      "
"501","m.15205",198,3,1,0,0,1,1,-0.57,-0.1355,0.999257,0.946222,0.882598,"Q9NQ36","Signal peptide CUB and EGF-like domain-containing protein 2 OS=Homo sapiens GN=SCUBE2 PE=2 SV=2                           "
"502","m.15208",655,0,0,0,0,1,0,-4.619,-0.6595,0.993617,0.971063,0.849702,"Q86TM6","E3 ubiquitin-protein ligase synoviolin OS=Homo sapiens GN=SYVN1 PE=1 SV=2                   "
"503","m.1522",770,0,0,0,1,1,0,-5.326,-1.1627,0.991262,0.981342,0.768947,"Q10741","Disintegrin and metalloproteinase domain-containing protein 10 OS=Bos taurus GN=ADAM10 PE=1 SV=1                 "
"504","m.15220",508,6,6,2,1,8,6,3.642,0.8138,0.861503,0.649137,0.897045,"P17336","Catalase OS=Drosophila melanogaster GN=Cat PE=1 SV=2                      "
"505","m.15241",654,9,9,2,7,7,7,-1.223,-0.1613,0.996799,0.948626,0.88156,"P0CZ23","Acyl-coenzyme A oxidase 3 peroxisomal OS=Arabidopsis thaliana GN=ACX3 PE=1 SV=1                           "
"506","m.15244",481,2,2,0,3,2,2,0.511,0.129,0.999992,0.909019,0.890774,"O43670","Zinc finger protein 207 OS=Homo sapiens GN=ZNF207 PE=1 SV=1                   "
"507","m.15247",289,4,2,2,4,5,4,-6.38,-1.0649,0.99559,0.980356,0.790131,"Q5J6M8","Reticulon-3-A OS=Xenopus laevis GN=rtn3-a PE=2 SV=2                      "
"508","m.15259",327,3,2,1,4,3,3,-1.054,-0.2322,0.991864,0.954061,0.87852,"Q8N3Y7","Epidermal retinol dehydrogenase 2 OS=Homo sapiens GN=SDR16C5 PE=2 SV=2                   "
"509","m.1527",299,19,18,7,15,16,15,-4.622,-2.6974,0.422625,0.944181,0.131307,"Q4R4I6","Adenylyl cyclase-associated protein 1 OS=Macaca fascicularis GN=CAP1 PE=2 SV=3                   "
"510","m.15279",668,0,1,0,0,1,1,-1.474,-0.3154,0.988935,0.95886,0.874514,"Q3SWT4","Protein IWS1 homolog OS=Rattus norvegicus GN=Iws1 PE=2 SV=1                    "
"511","m.15280",205,2,2,2,1,4,1,-7.341,-2.2642,0.750023,0.959918,0.314767,"3683555","Putative uncharacterized protein OS=Branchiostoma floridae GN=BRAFLDRAFT_129574 PE=4 SV=1                    "
"512","m.15290",959,8,8,2,8,10,8,-3.502,-0.8201,0.999347,0.975475,0.831017,"Q5ZIA5","Coatomer subunit beta OS=Gallus gallus GN=COPB1 PE=2 SV=1                    "
"513","m.153",398,2,1,1,2,3,3,-4.275,-1.0545,0.996011,0.98022,0.792207,"B2GUE2","Leucine-rich repeat flightless-interacting protein 2 OS=Xenopus tropicalis GN=lrrfip2 PE=2 SV=1                  "
"514","m.1530",391,4,8,1,3,8,6,-2.723,-0.7508,0.997283,0.973621,0.839796,"O93429","Serotransferrin OS=Paralichthys olivaceus GN=tf PE=2 SV=1                      "
"515","m.15306",507,0,0,0,2,1,1,-6.084,-1.2868,0.98287,0.98186,0.737399,"P23229","Integrin alpha-6 OS=Homo sapiens GN=ITGA6 PE=1 SV=5                     "
"516","m.15314",289,0,1,0,0,1,1,-4.403,-0.8909,1,0.977214,0.820828,"Q9UI42","Carboxypeptidase A4 OS=Homo sapiens GN=CPA4 PE=1 SV=2                     "
"517","m.15316",161,1,2,0,1,3,3,-2.282,-0.4323,0.988182,0.963885,0.867821,NA,NA
"518","m.15323",305,8,10,6,8,10,7,2.945,0.727,0.879814,0.692439,0.897172,"Q8BMF4","Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex mitochondrial OS=Mus musculus GN=Dlat PE=1 SV=2                           "
"519","m.15325",4828,0,0,1,1,0,1,-4.781,-1.0614,0.995739,0.980311,0.790833,"Q9U943","Apolipophorins OS=Locusta migratoria PE=1 SV=2                       "
"520","m.15331",209,7,10,4,6,9,10,-3.572,-0.7145,0.995873,0.972615,0.84395,"P24367","Peptidyl-prolyl cis-trans isomerase B OS=Gallus gallus GN=PPIB PE=2 SV=1                   "
"521","m.15370",180,11,10,10,14,11,17,-10.313,-5.881,0,0.89559,0,"3300831","Beta gamma crystallin isoform 10 (Fragment) OS=Montipora capitata PE=2 SV=1                  "
"522","m.15377",555,18,19,14,15,22,22,-7.723,-5.5122,1e-06,0.896981,0,"P08059","Glucose-6-phosphate isomerase OS=Sus scrofa GN=GPI PE=1 SV=3                     "
"523","m.15388",345,0,0,1,1,1,1,-5.094,-0.7438,0.997024,0.973428,0.84062,"Q5R778","Acyl-CoA dehydrogenase family member 11 OS=Pongo abelii GN=ACAD11 PE=2 SV=2                  "
"524","m.15396",329,3,4,4,4,4,4,-5.953,-1.4911,0.948981,0.980416,0.673853,"Q62651","Delta(35)-Delta(24)-dienoyl-CoA isomerase mitochondrial OS=Rattus norvegicus GN=Ech1 PE=1 SV=2                           "
"525","m.15400",429,6,5,3,7,7,5,2.948,0.6252,0.919933,0.738693,0.897158,"Q7ZTY4","Histone-binding protein RBBP7 OS=Danio rerio GN=rbbp7 PE=2 SV=1                    "
"526","m.15409",308,1,0,0,1,0,0,-4.33,-1.2441,0.986428,0.981777,0.748868,"Q9WUK2","Eukaryotic translation initiation factor 4H OS=Mus musculus GN=Eif4h PE=1 SV=3                  "
"527","m.15422",456,1,2,0,2,1,1,-0.525,-0.1343,0.999381,0.946104,0.882646,"O88413","Tubby-related protein 3 OS=Mus musculus GN=Tulp3 PE=1 SV=1                    "
"528","m.15426",1113,4,7,0,6,7,9,-7.463,-1.4669,0.954497,0.980772,0.682085,"Q5RI56","Optineurin OS=Danio rerio GN=optn PE=2 SV=2                      "
"529","m.15449",425,0,0,1,3,2,2,-7.205,-1.4563,0.956804,0.980912,0.685635,"Q6GQ29","Carboxypeptidase Q OS=Xenopus laevis GN=cpq PE=2 SV=1                     "
"530","m.15450",862,0,0,0,1,0,0,-8.621,-1.1279,0.992908,0.981051,0.776839,"Q9QZ81","Protein argonaute-2 OS=Rattus norvegicus GN=Ago2 PE=2 SV=2                     "
"531","m.15457",489,3,2,0,2,2,3,-7.093,-1.0972,0.994256,0.98074,0.783472,"Q8BKZ9","Pyruvate dehydrogenase protein X component mitochondrial OS=Mus musculus GN=Pdhx PE=2 SV=1                           "
"532","m.15462",185,3,3,3,3,3,3,-3.663,-0.7602,0.997628,0.973878,0.838671,"Q9C8L4","Persulfide dioxygenase ETHE1 homolog mitochondrial OS=Arabidopsis thaliana GN=GLY3 PE=1 SV=3                           "
"533","m.1547",193,3,3,3,3,3,3,-2.364,-0.4393,0.988221,0.964144,0.867373,"Q9D8Y0","EF-hand domain-containing protein D2 OS=Mus musculus GN=Efhd2 PE=1 SV=1                   "
"534","m.15471",509,6,8,2,6,7,7,-4.294,-0.6582,0.993558,0.971026,0.849831,"P17213","Bactericidal permeability-increasing protein OS=Homo sapiens GN=BPI PE=1 SV=4                    "
"535","m.15484",173,0,1,0,0,0,0,-0.874,-0.1955,0.994098,0.95144,0.880131,"Q5XGA9","N-alpha-acetyltransferase 50 OS=Xenopus tropicalis GN=naa50 PE=2 SV=1                     "
"536","m.15491",328,0,1,0,2,2,1,-7.528,-2.0754,0.837861,0.964855,0.41583,"Q9WVA3","Mitotic checkpoint protein BUB3 OS=Mus musculus GN=Bub3 PE=2 SV=2                   "
"537","m.15526",304,3,3,1,4,3,2,-3.061,-0.7107,0.995714,0.972509,0.844368,"Q9CY64","Biliverdin reductase A OS=Mus musculus GN=Blvra PE=2 SV=1                    "
"538","m.15544",155,3,4,2,2,5,3,-1.76,-0.4306,0.988172,0.963821,0.867928,"P80601","Ribonuclease UK114 OS=Capra hircus GN=HRSP12 PE=1 SV=3                     "
"539","m.15573",170,1,0,1,0,0,2,-1.637,-0.2818,0.989803,0.957083,0.876197,"P63100","Calcineurin subunit B type 1 OS=Rattus norvegicus GN=Ppp3r1 PE=1 SV=2                  "
"540","m.15586",275,6,6,5,7,6,6,-7.262,-1.5596,0.932023,0.979128,0.649599,"Q9JJ19","Na(+)/H(+) exchange regulatory cofactor NHE-RF1 OS=Rattus norvegicus GN=Slc9a3r1 PE=1 SV=3                  "
"541","m.1560",548,9,10,5,11,11,9,-0.52,-0.2375,0.991591,0.95441,0.878281,"Q6EE31","T-complex protein 1 subunit theta OS=Gallus gallus GN=CCT8 PE=1 SV=3                  "
"542","m.15618",675,2,3,0,3,3,5,-8.451,-1.6633,0.90562,0.976505,0.610211,"E9Q634","Unconventional myosin-Ie OS=Mus musculus GN=Myo1e PE=1 SV=1                     "
"543","m.15620",573,0,0,0,0,0,0,-5.638,-1.8801,0.866668,0.969997,0.515864,"Q96PQ7","Kelch-like protein 5 OS=Homo sapiens GN=KLHL5 PE=2 SV=3                    "
"544","m.15633",448,46,43,20,28,48,42,-1.828,-0.9345,0.999602,0.978169,0.813913,"P50395","Rab GDP dissociation inhibitor beta OS=Homo sapiens GN=GDI2 PE=1 SV=2                  "
"545","m.15646",189,0,0,2,1,0,1,-6.902,-1.3177,0.979652,0.98185,0.728695,NA,NA
"546","m.1567",309,0,0,0,0,0,1,-3.976,-0.6577,0.993541,0.971011,0.84988,"B3S3D5","DDRGK domain-containing protein 1 OS=Trichoplax adhaerens GN=TRIADDRAFT_58679 PE=3 SV=1                   "
"547","m.15686",206,2,3,2,3,3,3,-2.025,-0.6009,0.991444,0.969368,0.855175,"Q32L92","Calponin-3 OS=Bos taurus GN=CNN3 PE=2 SV=1                      "
"548","m.1569",147,0,1,0,1,0,0,-8.37,-1.2455,0.986325,0.981782,0.748502,"O43447","Peptidyl-prolyl cis-trans isomerase H OS=Homo sapiens GN=PPIH PE=1 SV=1                   "
"549","m.15693",310,6,4,4,3,5,5,0.131,0.0202,0.999995,0.927321,0.887934,"Q7ZXQ9","Drebrin-like protein A OS=Xenopus laevis GN=dbnl-a PE=2 SV=1                    "
"550","m.15700",399,6,4,3,6,6,7,-2.589,-0.5375,0.989646,0.96745,0.86042,NA,NA
"551","m.15722",235,21,17,9,9,18,18,-15.579,-3.3862,0.072457,0.920196,0.017003,"Q8MI17","Retinal dehydrogenase 1 OS=Oryctolagus cuniculus GN=ALDH1A1 PE=2 SV=1                    "
"552","m.15724",695,2,2,1,3,3,4,-6.779,-1.3753,0.971891,0.98165,0.711579,"Q14974","Importin subunit beta-1 OS=Homo sapiens GN=KPNB1 PE=1 SV=2                    "
"553","m.15734",455,0,0,0,0,0,0,-5.897,-1.0559,0.995951,0.980238,0.791929,"Q8N129","Protein canopy homolog 4 OS=Homo sapiens GN=CNPY4 PE=2 SV=1                   "
"554","m.15750",815,1,1,0,0,1,0,-1.169,-0.2305,0.991951,0.953948,0.878597,NA,NA
"555","m.15756",276,1,2,0,0,2,0,-11.627,-1.4744,0.952822,0.980667,0.679553,"Q99NB1","Acetyl-coenzyme A synthetase 2-like mitochondrial OS=Mus musculus GN=Acss1 PE=1 SV=1                           "
"556","m.1576",513,6,7,7,6,7,7,-3.772,-1.1684,0.99098,0.981384,0.767616,"A6H584","Collagen alpha-5(VI) chain OS=Mus musculus GN=Col6a5 PE=1 SV=3                    "
"557","m.15763",343,0,1,0,1,2,2,-10.049,-3.5664,0.044213,0.915638,0.008747,"O75600","2-amino-3-ketobutyrate coenzyme A ligase mitochondrial OS=Homo sapiens GN=GCAT PE=1 SV=1                           "
"558","m.15764",225,3,3,2,3,5,4,-4.834,-0.6998,0.995272,0.972203,0.845549,"O55012","Phosphatidylinositol-binding clathrin assembly protein OS=Rattus norvegicus GN=Picalm PE=1 SV=1                   "
"559","m.15778",129,3,1,0,0,1,1,-3.088,-0.5024,0.98895,0.966327,0.863057,"Q9TWL9","Conodipine-M alpha chain OS=Conus magus PE=1 SV=2                     "
"560","m.15779",427,1,1,0,0,0,0,-3.668,-0.571,0.990513,0.968478,0.85773,"P81274","G-protein-signaling modulator 2 OS=Homo sapiens GN=GPSM2 PE=1 SV=3                    "
"561","m.15803",206,3,3,2,3,3,3,-1.45,-0.3007,0.989271,0.958106,0.875262,"P00491","Purine nucleoside phosphorylase OS=Homo sapiens GN=PNP PE=1 SV=2                    "
"562","m.1582",284,2,1,1,1,2,3,-9.887,-2.1524,0.812014,0.962945,0.374239,"P41044","Calbindin-32 OS=Drosophila melanogaster GN=Cbp53E PE=2 SV=1                      "
"563","m.15822",319,1,2,0,0,1,0,-5.196,-1.2407,0.986667,0.981766,0.749753,"3277618","Predicted protein OS=Nematostella vectensis GN=v1g244535 PE=4 SV=1                     "
"564","m.1583",327,6,6,3,9,7,7,-7.586,-1.9663,0.85693,0.96761,0.473219,"P56839","Phosphoenolpyruvate phosphomutase OS=Mytilus edulis PE=1 SV=3                      "
"565","m.15831",119,3,5,1,4,6,6,-10.561,-2.2751,0.742595,0.959596,0.309128,NA,NA
"566","m.15837",260,0,0,0,2,0,0,-0.067,-0.0161,0.999998,0.9324,0.886834,NA,NA
"567","m.15839",183,6,5,4,5,6,6,-5.428,-1.4756,0.952551,0.98065,0.679146,"Q9CQC9","GTP-binding protein SAR1b OS=Mus musculus GN=Sar1b PE=1 SV=1                    "
"568","m.15850",195,1,0,0,1,1,0,-7.593,-2.0651,0.840366,0.965108,0.421359,"Q5ZI78","Tumor necrosis factor alpha-induced protein 8 OS=Gallus gallus GN=TNFAIP8 PE=2 SV=1                 "
"569","m.15857",420,3,4,1,3,4,2,-6.428,-1.2748,0.983969,0.981848,0.740688,"Q6NZ09","Proteasomal ubiquitin receptor ADRM1 OS=Danio rerio GN=adrm1b PE=1 SV=1                   "
"570","m.15859",410,6,5,4,6,7,9,-11.639,-4.3289,0.002176,0.90494,0.000252,"P46471","26S protease regulatory subunit 7 OS=Mus musculus GN=Psmc2 PE=1 SV=5                  "
"571","m.15862",387,1,1,0,1,1,0,-2.716,-0.7175,0.995993,0.972699,0.843618,"O88809","Neuronal migration protein doublecortin OS=Mus musculus GN=Dcx PE=1 SV=1                   "
"572","m.15899",456,4,3,0,3,4,3,-3.404,-0.6694,0.994022,0.971345,0.848713,"Q8CE50","Sorting nexin-30 OS=Mus musculus GN=Snx30 PE=2 SV=1                     "
"573","m.1592",810,2,2,0,1,1,1,-5.956,-1.566,0.930377,0.978987,0.647262,"Q2MHE4","Serine/threonine-protein kinase HT1 OS=Arabidopsis thaliana GN=HT1 PE=1 SV=1                    "
"574","m.15923",2429,25,32,21,29,31,24,-5.339,-1.9367,0.860347,0.968405,0.488181,"P01267","Thyroglobulin OS=Bos taurus GN=TG PE=1 SV=1                      "
"575","m.15941",522,1,1,0,0,0,1,-3.692,-0.474,0.988532,0.965375,0.865063,"Q64676","2-hydroxyacylsphingosine 1-beta-galactosyltransferase OS=Mus musculus GN=Ugt8 PE=2 SV=2                     "
"576","m.1600",347,0,0,0,1,0,0,-5.295,-0.9422,0.999467,0.978327,0.81264,"B4EUF0","5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase OS=Proteus mirabilis (strain HI4320) GN=mtnN PE=3 SV=1                   "
"577","m.16002",356,0,0,0,0,0,0,-6.547,-1.1323,0.992705,0.981091,0.775863,"P10079","Fibropellin-1 OS=Strongylocentrotus purpuratus GN=EGF1 PE=1 SV=2                      "
"578","m.16005",488,2,1,0,3,1,3,-9.136,-2.5468,0.530007,0.950047,0.184666,"Q9TU32","Protein ERGIC-53 OS=Chlorocebus aethiops GN=LMAN1 PE=2 SV=1                     "
"579","m.16008",262,2,3,1,1,2,2,-4.784,-1.01,0.997643,0.979562,0.80073,"3286479","Predicted protein OS=Nematostella vectensis GN=v1g222210 PE=4 SV=1                     "
"580","m.16009",808,2,3,0,2,2,3,-9.685,-3.3351,0.083448,0.921716,0.020274,"Q61789","Laminin subunit alpha-3 OS=Mus musculus GN=Lama3 PE=1 SV=4                    "
"581","m.16029",467,0,0,0,0,1,0,-2.055,-0.4119,0.988109,0.963109,0.869093,"Q9QZB7","Actin-related protein 10 OS=Mus musculus GN=Actr10 PE=1 SV=2                    "
"582","m.16036",305,1,2,1,3,3,4,-4.711,-1.1116,0.993631,0.980892,0.780398,"3663538","Putative uncharacterized protein OS=Branchiostoma floridae GN=BRAFLDRAFT_63863 PE=4 SV=1                    "
"583","m.16060",768,0,1,0,1,1,2,-8.354,-1.3039,0.981167,0.981862,0.732624,"Q29122","Unconventional myosin-VI OS=Sus scrofa GN=MYO6 PE=1 SV=1                     "
"584","m.16090",446,23,27,10,11,26,22,-2.639,-1.2482,0.98612,0.98179,0.747795,"O61491","Flotillin-1 OS=Drosophila melanogaster GN=Flo-1 PE=2 SV=1                      "
"585","m.16119",234,1,1,2,1,1,1,-2.87,-0.6062,0.991619,0.969523,0.854706,"Q5RA81","GrpE protein homolog 1 mitochondrial OS=Pongo abelii GN=GRPEL1 PE=2 SV=1                           "
"586","m.16132",345,2,2,0,3,2,2,-5.829,-1.3127,0.980218,0.981856,0.730126,"Q8BW96","Calcium/calmodulin-dependent protein kinase type 1D OS=Mus musculus GN=Camk1d PE=1 SV=2                  "
"587","m.16169",177,0,0,0,0,0,0,3.476,0.7652,0.869676,0.674027,0.897123,"Q9TTS3","Acetyl-CoA carboxylase 1 OS=Bos taurus GN=ACACA PE=2 SV=1                    "
"588","m.16180",508,1,3,1,1,1,3,-7.501,-1.2765,0.983818,0.98185,0.740225,"Q0IIF7","Ubiquitin carboxyl-terminal hydrolase 14 OS=Bos taurus GN=USP14 PE=2 SV=3                   "
"589","m.16211",276,0,1,0,1,2,0,-3.601,-0.5471,0.989877,0.967748,0.859667,"Q5E9C0","Ras suppressor protein 1 OS=Bos taurus GN=RSU1 PE=2 SV=1                   "
"590","m.16222",296,1,1,0,1,2,2,-6.567,-1.2933,0.982244,0.981863,0.735596,"A6QLU1","Glycerol-3-phosphate dehydrogenase mitochondrial OS=Bos taurus GN=GPD2 PE=2 SV=1                           "
"591","m.16226",279,4,2,1,4,2,2,-2.931,-0.6171,0.992003,0.969842,0.853725,"P33450","Cadherin-related tumor suppressor OS=Drosophila melanogaster GN=ft PE=1 SV=3                    "
"592","m.16233",161,6,7,4,5,7,7,-3.359,-0.9643,0.998989,0.97876,0.808896,NA,NA
"593","m.16246",388,4,6,0,4,6,2,1.445,0.2626,0.999993,0.878533,0.893465,"Q91WU5","Arsenite methyltransferase OS=Mus musculus GN=As3mt PE=2 SV=2                     "
"594","m.16258",131,0,0,0,0,1,0,-3.798,-0.5905,0.991099,0.96906,0.856081,"Q923G2","DNA-directed RNA polymerases I II and III subunit RPABC3 OS=Mus musculus GN=Polr2h PE=2 SV=3                           "
"595","m.1626",326,7,7,3,4,7,5,2.55,0.7776,0.867075,0.667852,0.897104,"Q32LM2","Small glutamine-rich tetratricopeptide repeat-containing protein alpha OS=Bos taurus GN=SGTA PE=2 SV=1                 "
"596","m.16276",140,0,0,0,0,0,1,-7.294,-1.7629,0.884033,0.973532,0.569081,"P20007","Phosphoenolpyruvate carboxykinase [GTP] OS=Drosophila melanogaster GN=Pepck PE=2 SV=2                    "
"597","m.16281",177,1,1,1,2,1,1,-2.596,-0.4498,0.988293,0.964525,0.86669,"O95881","Thioredoxin domain-containing protein 12 OS=Homo sapiens GN=TXNDC12 PE=1 SV=1                   "
"598","m.16282",297,1,2,1,1,2,1,-3.581,-0.8385,0.999686,0.975946,0.82849,"Q9D1D6","Collagen triple helix repeat-containing protein 1 OS=Mus musculus GN=Cthrc1 PE=2 SV=2                 "
"599","m.16303",320,0,1,0,0,0,0,-2.35,-0.2988,0.989316,0.958006,0.875357,"Q9HBA9","Putative N-acetylated-alpha-linked acidic dipeptidase OS=Homo sapiens GN=FOLH1B PE=2 SV=1                   "
"600","m.16309",388,2,4,0,1,3,6,-5.959,-1.334,0.977701,0.981818,0.723968,"Q5RBM6","Beta-ureidopropionase OS=Pongo abelii GN=UPB1 PE=2 SV=1                      "
"601","m.16319",224,1,0,0,1,0,3,-0.854,-0.2428,0.991335,0.954753,0.878039,"Q6AYQ8","Acylpyruvase FAHD1 mitochondrial OS=Rattus norvegicus GN=Fahd1 PE=2 SV=1                           "
"602","m.16351",226,8,11,6,7,10,8,-0.158,-0.0704,0.999999,0.939194,0.885032,"P52301","GTP-binding nuclear protein Ran OS=Xenopus laevis GN=ran PE=1 SV=2                   "
"603","m.16371",297,3,2,0,3,3,3,-3.61,-0.9892,0.998311,0.979213,0.804519,"P53111","NADPH-dependent aldehyde reductase ARI1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=ARI1 PE=1 SV=1              "
"604","m.16396",363,0,0,0,0,0,1,-6.9,-1.3004,0.981531,0.981863,0.73361,"Q8WVB3","Hexosaminidase D OS=Homo sapiens GN=HEXDC PE=2 SV=3                     "
"605","m.16423",301,0,0,0,2,1,0,-9.385,-2.049,0.84393,0.965505,0.429967,"Q8NUV9","Uncharacterized oxidoreductase MW2403 OS=Staphylococcus aureus (strain MW2) GN=MW2403 PE=3 SV=1                  "
"606","m.16425",264,0,1,0,0,0,1,-5.249,-1.0808,0.994943,0.980553,0.786893,"Q5RID7","Sorting nexin-17 OS=Danio rerio GN=snx17 PE=2 SV=1                     "
"607","m.16446",276,0,1,0,0,1,0,-7.379,-1.8235,0.874017,0.971678,0.542255,"Q9JHW2","Omega-amidase NIT2 OS=Mus musculus GN=Nit2 PE=1 SV=1                     "
"608","m.16449",935,10,9,5,13,13,14,-13.432,-3.2832,0.096767,0.92335,0.024122,"O55029","Coatomer subunit beta' OS=Mus musculus GN=Copb2 PE=2 SV=2                    "
"609","m.16461",147,0,0,0,0,0,0,-6.06,-1.2625,0.985007,0.981826,0.744006,"Q4I963","Cofilin OS=Gibberella zeae (strain PH-1 / ATCC MYA-4620 / FGSC 9075 / NRRL 31084) GN=COF1 PE=3 SV=2           "
"610","m.16465",273,0,0,0,0,0,0,-7.747,-1.5627,0.931222,0.97906,0.648469,"Q91XA9","Acidic mammalian chitinase OS=Mus musculus GN=Chia PE=1 SV=2                    "
"611","m.16490",518,0,0,0,1,1,0,-8.252,-1.2219,0.987948,0.981693,0.754575,"Q61555","Fibrillin-2 OS=Mus musculus GN=Fbn2 PE=1 SV=2                      "
"612","m.1652",495,30,30,15,17,28,29,-1.24,-0.5661,0.990365,0.968329,0.858135,"Q8JFV8","Synaptic vesicle membrane protein VAT-1 homolog OS=Danio rerio GN=vat1 PE=2 SV=1                 "
"613","m.16526",293,2,1,0,1,1,0,-3.411,-0.7536,0.997393,0.973698,0.839463,"Q9Y2S2","Lambda-crystallin homolog OS=Homo sapiens GN=CRYL1 PE=1 SV=3                     "
"614","m.16534",278,0,0,0,0,0,0,-7.152,-2.0147,0.850234,0.966362,0.44813,"Q9H4G4","Golgi-associated plant pathogenesis-related protein 1 OS=Homo sapiens GN=GLIPR2 PE=1 SV=3                  "
"615","m.16548",260,0,0,0,0,1,0,-4.277,-0.9984,0.99803,0.979371,0.802858,"Q92673","Sortilin-related receptor OS=Homo sapiens GN=SORL1 PE=1 SV=2                     "
"616","m.1655",411,2,3,2,3,4,4,-8.938,-1.8976,0.864666,0.969495,0.507441,"Q90744","Alpha-N-acetylgalactosaminidase OS=Gallus gallus GN=NAGA PE=1 SV=1                      "
"617","m.16552",236,0,1,0,1,0,0,-5.28,-1.1623,0.991283,0.981339,0.76904,"3273425","Predicted protein OS=Nematostella vectensis GN=v1g242207 PE=4 SV=1                     "
"618","m.16570",215,0,1,0,0,1,1,-4.837,-0.7629,0.997724,0.973952,0.838345,"Q9R016","Baculoviral IAP repeat-containing protein 1e OS=Mus musculus GN=Naip5 PE=1 SV=2                  "
"619","m.16591",233,3,2,1,4,4,4,-10.232,-3.1571,0.141298,0.927599,0.036166,NA,NA
"620","m.16598",409,0,2,2,1,1,2,0.548,0.1139,0.999993,0.911867,0.890418,"A7S338","Lissencephaly-1 homolog OS=Nematostella vectensis GN=v1g242515 PE=3 SV=1                     "
"621","m.166",168,3,1,2,1,0,0,-5.586,-1.1803,0.99036,0.981466,0.764801,"P42577","Soma ferritin OS=Lymnaea stagnalis PE=2 SV=2                      "
"622","m.1664",421,0,0,0,0,0,2,-3.839,-0.7738,0.998086,0.974248,0.837008,"P35659","Protein DEK OS=Homo sapiens GN=DEK PE=1 SV=1                     "
"623","m.16651",319,2,2,2,2,2,2,-2.512,-0.5446,0.989812,0.967671,0.859865,"Q5M8W9","4-hydroxy-2-oxoglutarate aldolase mitochondrial OS=Xenopus tropicalis GN=hoga1 PE=2 SV=2                           "
"624","m.16676",336,2,2,1,2,2,3,1.837,0.4734,0.992041,0.804939,0.896337,"Q3URF8","BTB/POZ domain-containing protein KCTD21 OS=Mus musculus GN=Kctd21 PE=2 SV=1                   "
"625","m.16692",411,9,13,4,8,12,8,1.931,0.3159,0.999994,0.863254,0.894334,"Q8BWT1","3-ketoacyl-CoA thiolase mitochondrial OS=Mus musculus GN=Acaa2 PE=1 SV=3                           "
"626","m.16730",536,0,1,0,0,1,0,-0.827,-0.151,0.997736,0.947698,0.881979,"O60524","Nuclear export mediator factor NEMF OS=Homo sapiens GN=NEMF PE=1 SV=4                  "
"627","m.16736",134,1,3,0,0,2,1,-3.226,-0.6697,0.994035,0.971353,0.848683,NA,NA
"628","m.1680",375,1,3,0,1,1,1,-11.223,-2.0527,0.843165,0.965414,0.427993,"Q4QRK0","Methionine aminopeptidase 1 OS=Danio rerio GN=metap1 PE=2 SV=2                    "
"629","m.16813",293,0,1,0,1,1,1,-5.984,-1.065,0.995587,0.980357,0.790111,"Q26630","33 kDa inner dynein arm light chain axonemal OS=Strongylocentrotus purpuratus PE=1 SV=1                           "
"630","m.1685",362,0,1,1,3,1,2,-2.943,-0.784,0.998416,0.974523,0.835733,"Q12904","Aminoacyl tRNA synthase complex-interacting multifunctional protein 1 OS=Homo sapiens GN=AIMP1 PE=1 SV=2                "
"631","m.16859",1199,1,2,2,2,3,3,-0.928,-0.1897,0.99451,0.95099,0.880378,"Q8WWN9","Interactor protein for cytohesin exchange factors 1 OS=Homo sapiens GN=IPCEF1 PE=1 SV=1                "
"632","m.16861",197,0,1,0,0,0,1,-3.599,-0.7535,0.997389,0.973695,0.839475,NA,NA
"633","m.16863",391,0,0,0,1,0,0,-5.27,-1.0043,0.997835,0.979469,0.80178,"Q7ZVK4","Vacuolar protein-sorting-associated protein 36 OS=Danio rerio GN=vps36 PE=2 SV=1                   "
"634","m.16864",208,0,0,1,1,0,0,-5.153,-0.9562,0.999181,0.978605,0.810283,"Q9ULC4","Malignant T-cell-amplified sequence 1 OS=Homo sapiens GN=MCTS1 PE=1 SV=1                   "
