"","Protein","Len","S0","S0.1","S1","S1.1","S1.2","S1.3","LogFoldChange","Zstatistic","fdr","FDRup","FDRdown","UniprotID","DEFLINE"
"548","m.15857",420,3,4,1,3,3,3,-7.485,-2.3922,0.887336,0.969633,0.582895,"Q6NZ09","Proteasomal ubiquitin receptor ADRM1 OS=Danio rerio GN=adrm1b PE=1 SV=1                   "
"549","m.15859",410,6,5,5,4,2,5,-0.296,-0.0641,0.867815,0.428519,0.903999,"P46471","26S protease regulatory subunit 7 OS=Mus musculus GN=Psmc2 PE=1 SV=5                  "
"550","m.15862",387,1,1,0,0,0,0,-5.645,-1.2215,0.996194,0.956164,0.875098,"O88809","Neuronal migration protein doublecortin OS=Mus musculus GN=Dcx PE=1 SV=1                   "
"551","m.15899",456,4,3,0,0,2,1,-3.986,-1.0665,0.999945,0.942009,0.884681,"Q8CE50","Sorting nexin-30 OS=Mus musculus GN=Snx30 PE=2 SV=1                     "
"552","m.1592",810,2,2,1,1,0,1,-7.004,-1.765,0.997558,0.978646,0.801418,"Q2MHE4","Serine/threonine-protein kinase HT1 OS=Arabidopsis thaliana GN=HT1 PE=1 SV=1                    "
"553","m.15923",2429,25,32,11,12,6,8,-6.781,-2.9167,0.654785,0.952089,0.276293,"P01267","Thyroglobulin OS=Bos taurus GN=TG PE=1 SV=1                      "
"554","m.15941",522,1,1,0,0,0,1,-4.461,-1.2948,0.996732,0.96097,0.869367,"Q64676","2-hydroxyacylsphingosine 1-beta-galactosyltransferase OS=Mus musculus GN=Ugt8 PE=2 SV=2                     "
"555","m.15962",187,0,0,0,0,0,0,-7.065,-1.3601,0.997663,0.964626,0.863428,"Q9BZM1","Group XIIA secretory phospholipase A2 OS=Homo sapiens GN=PLA2G12A PE=1 SV=1                  "
"556","m.16002",356,0,0,0,0,0,0,-8.551,-2.0224,0.963218,0.979874,0.731213,"P10079","Fibropellin-1 OS=Strongylocentrotus purpuratus GN=EGF1 PE=1 SV=2                      "
"557","m.16005",488,2,1,0,0,0,1,-6.54,-1.3416,0.997387,0.963642,0.865197,"Q9TU32","Protein ERGIC-53 OS=Chlorocebus aethiops GN=LMAN1 PE=2 SV=1                     "
"558","m.16008",262,2,3,2,2,0,1,-8.229,-2.2314,0.913781,0.97491,0.655456,"3286479","Predicted protein OS=Nematostella vectensis GN=v1g222210 PE=4 SV=1                     "
"559","m.16009",808,2,3,3,4,3,3,-7.215,-1.7632,0.997637,0.978612,0.801816,"Q61789","Laminin subunit alpha-3 OS=Mus musculus GN=Lama3 PE=1 SV=4                    "
"560","m.16029",467,0,0,0,0,0,0,-7.102,-2.2149,0.917259,0.975432,0.662109,"Q9QZB7","Actin-related protein 10 OS=Mus musculus GN=Actr10 PE=1 SV=2                    "
"561","m.16036",305,1,2,2,3,1,2,-5.415,-1.4925,0.999367,0.970667,0.848478,"3663538","Putative uncharacterized protein OS=Branchiostoma floridae GN=BRAFLDRAFT_63863 PE=4 SV=1                    "
"562","m.16060",768,0,1,1,0,0,0,-8.093,-2.3978,0.886548,0.969453,0.580092,"Q29122","Unconventional myosin-VI OS=Sus scrofa GN=MYO6 PE=1 SV=1                     "
"563","m.16090",446,23,27,14,13,12,17,-6.421,-3.299,0.307291,0.934757,0.108914,"O61491","Flotillin-1 OS=Drosophila melanogaster GN=Flo-1 PE=2 SV=1                      "
"564","m.16099",216,0,0,0,0,0,0,-7.221,-1.713,0.999195,0.977548,0.812424,NA,NA
"565","m.16119",234,1,1,1,0,0,1,-10.253,-2.762,0.765148,0.957964,0.367914,"Q5RA81","GrpE protein homolog 1 mitochondrial OS=Pongo abelii GN=GRPEL1 PE=2 SV=1                           "
"566","m.16132",345,2,2,1,2,0,2,-9.746,-1.6813,0.999709,0.976776,0.818626,"Q8BW96","Calcium/calmodulin-dependent protein kinase type 1D OS=Mus musculus GN=Camk1d PE=1 SV=2                  "
"567","m.16169",177,0,0,0,0,0,1,-6.26,-1.7403,0.998482,0.978152,0.806776,"Q9TTS3","Acetyl-CoA carboxylase 1 OS=Bos taurus GN=ACACA PE=2 SV=1                    "
"568","m.16180",508,1,3,1,1,1,2,-7.939,-2.1808,0.924899,0.976466,0.675454,"Q0IIF7","Ubiquitin carboxyl-terminal hydrolase 14 OS=Bos taurus GN=USP14 PE=2 SV=3                   "
"569","m.16211",276,0,1,0,0,0,0,-7.383,-1.3328,0.997255,0.96316,0.866014,"Q5E9C0","Ras suppressor protein 1 OS=Bos taurus GN=RSU1 PE=2 SV=1                   "
"570","m.16222",296,1,1,0,1,0,2,-5.76,-1.3251,0.99714,0.962731,0.866716,"A6QLU1","Glycerol-3-phosphate dehydrogenase mitochondrial OS=Bos taurus GN=GPD2 PE=2 SV=1                           "
"571","m.16226",279,4,2,3,1,1,2,-1.988,-0.5839,0.999998,0.823172,0.900003,"P33450","Cadherin-related tumor suppressor OS=Drosophila melanogaster GN=ft PE=1 SV=3                    "
"572","m.16233",161,6,7,5,5,3,4,-5.477,-1.4531,0.998946,0.96904,0.853375,NA,NA
"573","m.16246",388,4,6,0,1,1,2,-6.468,-1.4398,0.998792,0.96846,0.854939,"Q91WU5","Arsenite methyltransferase OS=Mus musculus GN=As3mt PE=2 SV=2                     "
"574","m.16258",131,0,0,0,0,0,0,-8.767,-1.9374,0.980133,0.980387,0.757248,"Q923G2","DNA-directed RNA polymerases I II and III subunit RPABC3 OS=Mus musculus GN=Polr2h PE=2 SV=3                           "
"575","m.1626",326,7,7,3,3,3,5,-8.867,-2.4258,0.882518,0.968567,0.565789,"Q32LM2","Small glutamine-rich tetratricopeptide repeat-containing protein alpha OS=Bos taurus GN=SGTA PE=2 SV=1                 "
"576","m.16276",140,0,0,0,0,0,0,-10.378,-2.6891,0.805417,0.96045,0.412836,"P20007","Phosphoenolpyruvate carboxykinase [GTP] OS=Drosophila melanogaster GN=Pepck PE=2 SV=2                    "
"577","m.16281",177,1,1,0,0,0,1,-1.755,-0.3467,0.999988,0.680919,0.902813,"O95881","Thioredoxin domain-containing protein 12 OS=Homo sapiens GN=TXNDC12 PE=1 SV=1                   "
"578","m.16282",297,1,2,1,1,0,1,-6.144,-1.518,0.999586,0.97165,0.845086,"Q9D1D6","Collagen triple helix repeat-containing protein 1 OS=Mus musculus GN=Cthrc1 PE=2 SV=2                 "
"579","m.16303",320,0,1,0,0,0,0,-7.378,-1.8623,0.990454,0.98004,0.777944,"Q9HBA9","Putative N-acetylated-alpha-linked acidic dipeptidase OS=Homo sapiens GN=FOLH1B PE=2 SV=1                   "
"580","m.16309",388,2,4,0,1,0,0,-9.306,-2.3628,0.891478,0.970584,0.597294,"Q5RBM6","Beta-ureidopropionase OS=Pongo abelii GN=UPB1 PE=2 SV=1                      "
"581","m.16319",224,1,0,0,1,0,1,-9.63,-2.6805,0.809608,0.960731,0.418139,"Q6AYQ8","Acylpyruvase FAHD1 mitochondrial OS=Rattus norvegicus GN=Fahd1 PE=2 SV=1                           "
"582","m.16351",226,8,11,6,5,5,4,-4.983,-1.7658,0.997521,0.978661,0.80124,"P52301","GTP-binding nuclear protein Ran OS=Xenopus laevis GN=ran PE=1 SV=2                   "
"583","m.16371",297,3,2,0,1,1,3,-4.612,-0.8593,0.999996,0.909292,0.893444,"P53111","NADPH-dependent aldehyde reductase ARI1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=ARI1 PE=1 SV=1              "
"584","m.16396",363,0,0,0,0,0,1,-9.193,-2.5767,0.850491,0.963979,0.481248,"Q8WVB3","Hexosaminidase D OS=Homo sapiens GN=HEXDC PE=2 SV=3                     "
"585","m.16423",301,0,0,0,0,0,1,-6.985,-1.7056,0.999344,0.977374,0.813905,"Q8NUV9","Uncharacterized oxidoreductase MW2403 OS=Staphylococcus aureus (strain MW2) GN=MW2403 PE=3 SV=1                  "
"586","m.16425",264,0,1,0,0,0,0,-8.823,-1.488,0.999318,0.970488,0.849058,"Q5RID7","Sorting nexin-17 OS=Danio rerio GN=snx17 PE=2 SV=1                     "
"587","m.16446",276,0,1,0,0,0,0,-5.696,-1.1573,0.996746,0.951121,0.879431,"Q9JHW2","Omega-amidase NIT2 OS=Mus musculus GN=Nit2 PE=1 SV=1                     "
"588","m.16449",935,10,9,7,8,8,11,-8.594,-1.9411,0.979504,0.980386,0.756171,"O55029","Coatomer subunit beta' OS=Mus musculus GN=Copb2 PE=2 SV=2                    "
"589","m.16461",147,0,0,0,0,0,0,-9.711,-2.2835,0.903859,0.973207,0.633547,"Q4I963","Cofilin OS=Gibberella zeae (strain PH-1 / ATCC MYA-4620 / FGSC 9075 / NRRL 31084) GN=COF1 PE=3 SV=2           "
"590","m.16465",273,0,0,0,0,0,0,-4.473,-0.8311,0.999996,0.903188,0.894341,"Q91XA9","Acidic mammalian chitinase OS=Mus musculus GN=Chia PE=1 SV=2                    "
"591","m.1652",495,30,30,24,24,19,25,-1.383,-0.4681,0.999995,0.76337,0.901615,"Q8JFV8","Synaptic vesicle membrane protein VAT-1 homolog OS=Danio rerio GN=vat1 PE=2 SV=1                 "
"592","m.16526",293,2,1,0,1,0,0,-4.917,-0.9359,0.999999,0.923629,0.89068,"Q9Y2S2","Lambda-crystallin homolog OS=Homo sapiens GN=CRYL1 PE=1 SV=3                     "
"593","m.16534",278,0,0,0,0,0,0,-7.409,-1.7042,0.999368,0.977341,0.814183,"Q9H4G4","Golgi-associated plant pathogenesis-related protein 1 OS=Homo sapiens GN=GLIPR2 PE=1 SV=3                  "
"594","m.16548",260,0,0,0,0,0,0,-5.571,-1.0798,0.999333,0.943527,0.883967,"Q92673","Sortilin-related receptor OS=Homo sapiens GN=SORL1 PE=1 SV=2                     "
"595","m.1655",411,2,3,3,2,2,3,-5.91,-2.0017,0.967781,0.980091,0.737802,"Q90744","Alpha-N-acetylgalactosaminidase OS=Gallus gallus GN=NAGA PE=1 SV=1                      "
"596","m.16552",236,0,1,1,1,1,1,-8.276,-2.2028,0.919903,0.975807,0.666905,"3273425","Predicted protein OS=Nematostella vectensis GN=v1g242207 PE=4 SV=1                     "
"597","m.16570",215,0,1,0,1,0,1,-7.313,-1.4806,0.999251,0.97019,0.85,"Q9R016","Baculoviral IAP repeat-containing protein 1e OS=Mus musculus GN=Naip5 PE=1 SV=2                  "
"598","m.16591",233,3,2,1,1,2,2,-6.867,-1.3557,0.997598,0.964395,0.863855,NA,NA
"599","m.16598",409,0,2,1,0,1,1,-7.275,-1.7007,0.999431,0.977257,0.814875,"A7S338","Lissencephaly-1 homolog OS=Nematostella vectensis GN=v1g242515 PE=3 SV=1                     "
"600","m.166",168,3,1,0,0,0,0,-9.67,-2.8106,0.733947,0.956205,0.338335,"P42577","Soma ferritin OS=Lymnaea stagnalis PE=2 SV=2                      "
"601","m.1664",421,0,0,0,0,0,0,-10.973,-2.5929,0.845291,0.963487,0.47157,"P35659","Protein DEK OS=Homo sapiens GN=DEK PE=1 SV=1                     "
"602","m.16651",319,2,2,1,1,2,1,-4.487,-1.0753,0.999557,0.943022,0.88421,"Q5M8W9","4-hydroxy-2-oxoglutarate aldolase mitochondrial OS=Xenopus tropicalis GN=hoga1 PE=2 SV=2                           "
"603","m.16676",336,2,2,2,1,0,3,-6.944,-1.5899,0.999998,0.974147,0.834501,"Q3URF8","BTB/POZ domain-containing protein KCTD21 OS=Mus musculus GN=Kctd21 PE=2 SV=1                   "
"604","m.16692",411,9,13,5,7,6,8,-16.558,-3.2587,0.340622,0.936695,0.121671,"Q8BWT1","3-ketoacyl-CoA thiolase mitochondrial OS=Mus musculus GN=Acaa2 PE=1 SV=3                           "
"605","m.16730",536,0,1,0,0,0,0,-10.804,-2.8936,0.673255,0.953016,0.289411,"O60524","Nuclear export mediator factor NEMF OS=Homo sapiens GN=NEMF PE=1 SV=4                  "
"606","m.16736",134,1,3,0,1,0,1,-5.101,-0.88,0.999999,0.913475,0.892745,NA,NA
"607","m.1680",375,1,3,1,1,1,1,-7.677,-1.2553,0.996331,0.958487,0.872568,"Q4QRK0","Methionine aminopeptidase 1 OS=Danio rerio GN=metap1 PE=2 SV=2                    "
"608","m.16813",293,0,1,1,1,0,1,-6.585,-1.2277,0.996203,0.956605,0.874648,"Q26630","33 kDa inner dynein arm light chain axonemal OS=Strongylocentrotus purpuratus PE=1 SV=1                           "
"609","m.1685",362,0,1,0,0,0,0,-9.723,-3.2254,0.369917,0.938294,0.133064,"Q12904","Aminoacyl tRNA synthase complex-interacting multifunctional protein 1 OS=Homo sapiens GN=AIMP1 PE=1 SV=2                "
"610","m.16859",1199,1,2,4,2,1,3,-5.191,-1.2557,0.996333,0.958513,0.872537,"Q8WWN9","Interactor protein for cytohesin exchange factors 1 OS=Homo sapiens GN=IPCEF1 PE=1 SV=1                "
"611","m.16861",197,0,1,0,0,0,0,-4.603,-1.1175,0.997777,0.947466,0.881845,NA,NA
"612","m.16863",391,0,0,0,0,0,0,-4.983,-0.8563,1,0.908666,0.893542,"Q7ZVK4","Vacuolar protein-sorting-associated protein 36 OS=Danio rerio GN=vps36 PE=2 SV=1                   "
"613","m.16864",208,0,0,0,0,0,0,-8.388,-2.6286,0.832312,0.962386,0.449976,"Q9ULC4","Malignant T-cell-amplified sequence 1 OS=Homo sapiens GN=MCTS1 PE=1 SV=1                   "
"614","m.1688",655,3,6,2,2,2,3,-10.342,-1.7192,0.999056,0.97769,0.811166,"Q66HG5","Transmembrane 9 superfamily member 2 OS=Rattus norvegicus GN=Tm9sf2 PE=2 SV=1                  "
"615","m.16887",302,0,0,0,0,0,0,-9.473,-2.1324,0.936529,0.977791,0.69353,"O75643","U5 small nuclear ribonucleoprotein 200 kDa helicase OS=Homo sapiens GN=SNRNP200 PE=1 SV=2                "
"616","m.16910",2217,21,23,9,10,5,9,-7.148,-2.228,0.914487,0.975019,0.656838,"A6NMZ7","Collagen alpha-6(VI) chain OS=Homo sapiens GN=COL6A6 PE=1 SV=2                    "
"617","m.16923",260,1,0,0,0,1,1,-10.528,-2.2867,0.903303,0.973101,0.632154,"Q5RBR7","Acyl-protein thioesterase 1 OS=Pongo abelii GN=LYPLA1 PE=2 SV=1                    "
"618","m.16994",221,9,10,7,7,6,7,0.064,0.0252,0.768377,0.352037,0.903745,"O18598","Glutathione S-transferase OS=Blattella germanica PE=1 SV=3                      "
"619","m.16997",579,38,43,28,34,25,36,-5.041,-2.3802,0.889021,0.970019,0.588836,"P09010","Lamin-L(I) OS=Xenopus laevis PE=2 SV=1                       "
"620","m.17002",969,1,1,1,0,0,1,-10.261,-2.0511,0.956538,0.979476,0.721816,"P31696","Agrin OS=Gallus gallus GN=AGRN PE=1 SV=3                      "
"621","m.17007",211,1,1,1,0,0,2,-9.81,-2.6862,0.80684,0.960545,0.414625,"3276285","Predicted protein OS=Nematostella vectensis GN=v1g208975 PE=4 SV=1                     "
"622","m.17032",119,4,3,1,1,0,2,-6.052,-1.2577,0.99635,0.958644,0.872382,"Q6GPY0","Mitochondrial import inner membrane translocase subunit Tim13-A OS=Xenopus laevis GN=timm13-a PE=3 SV=2                "
"623","m.1706",388,2,1,1,2,0,0,-2.09,-0.5016,0.99999,0.782463,0.901202,"A0M8U6","Testin OS=Canis familiaris GN=TES PE=3 SV=1                      "
"624","m.17099",205,3,3,1,2,1,3,-6.743,-1.4151,0.998471,0.967338,0.857727,"P49189","4-trimethylaminobutyraldehyde dehydrogenase OS=Homo sapiens GN=ALDH9A1 PE=1 SV=3                     "
"625","m.171",2522,0,1,0,0,0,0,-9.434,-1.81,0.995047,0.979408,0.791033,"Q91VW5","Golgin subfamily A member 4 OS=Mus musculus GN=Golga4 PE=1 SV=2                  "
"626","m.17101",439,8,10,6,5,4,7,-5.841,-2.1953,0.921576,0.976035,0.669844,"Q5ZMP6","AP-2 complex subunit mu OS=Gallus gallus GN=AP2M1 PE=2 SV=1                   "
"627","m.17110",253,0,2,0,0,0,0,-5.94,-1.7072,0.999312,0.977412,0.813587,"Q50457","Rhamnosyl O-methyltransferase OS=Mycobacterium tuberculosis GN=Rv2959c PE=1 SV=1                     "
"628","m.17128",1219,2,2,0,0,0,2,-6.482,-1.6056,1,0.974641,0.831976,"O94979","Protein transport protein Sec31A OS=Homo sapiens GN=SEC31A PE=1 SV=3                   "
"629","m.1714",264,0,1,1,1,0,2,-8.095,-2.3504,0.893261,0.97099,0.603209,"Q5XIG6","N-acetylgalactosamine kinase OS=Rattus norvegicus GN=Galk2 PE=2 SV=1                     "
"630","m.17144",187,2,5,0,0,0,2,-5.577,-1.1741,0.996483,0.952532,0.878352,"3266162","Predicted protein (Fragment) OS=Nematostella vectensis GN=v1g79796 PE=4 SV=1                    "
"631","m.17166",360,0,0,0,0,0,0,-10.477,-2.3982,0.886492,0.969441,0.579891,"Q5ZHN3","WD repeat domain phosphoinositide-interacting protein 2 OS=Gallus gallus GN=WIPI2 PE=2 SV=1                 "
"632","m.17178",533,0,1,0,0,0,0,-5.581,-1.0998,0.998431,0.945681,0.88286,"3271330","Predicted protein OS=Nematostella vectensis GN=v1g202754 PE=4 SV=1                     "
"633","m.17237",424,0,1,0,0,0,1,-5.355,-1.2243,0.996203,0.956364,0.874896,"Q92556","Engulfment and cell motility protein 1 OS=Homo sapiens GN=ELMO1 PE=1 SV=2                 "
"634","m.17239",445,1,1,1,1,1,2,-9.039,-2.9308,0.643191,0.951515,0.268415,"Q86YQ8","Copine-8 OS=Homo sapiens GN=CPNE8 PE=1 SV=2                      "
"635","m.1729",398,4,3,1,1,1,3,-5.226,-1.6954,0.999517,0.977128,0.815914,"Q96DH6","RNA-binding protein Musashi homolog 2 OS=Homo sapiens GN=MSI2 PE=1 SV=1                  "
"636","m.173",389,201,203,167,203,149,185,-2.611,-6.3338,0,0.896863,0,NA,NA
"637","m.17308",285,0,0,1,0,0,0,-7.995,-2.1597,0.92988,0.977068,0.683455,"Q9ES74","Serine/threonine-protein kinase Nek7 OS=Mus musculus GN=Nek7 PE=2 SV=1                    "
"638","m.17323",421,23,27,21,23,18,21,-6.856,-1.9864,0.970982,0.980213,0.74257,"3285395","Predicted protein OS=Nematostella vectensis GN=v1g220800 PE=3 SV=1                     "
"639","m.1733",1264,0,0,0,0,0,0,-5.631,-1.5486,0.999807,0.972761,0.840771,"A2AJ76","Hemicentin-2 OS=Mus musculus GN=Hmcn2 PE=2 SV=1                      "
"640","m.17346",797,2,1,1,0,0,2,-4.02,-1.071,0.999778,0.942531,0.884441,"P52948","Nuclear pore complex protein Nup98-Nup96 OS=Homo sapiens GN=NUP98 PE=1 SV=4                  "
"641","m.17363",155,0,0,0,0,0,0,-6.025,-1.5388,0.999742,0.972413,0.842183,"P13944","Collagen alpha-1(XII) chain OS=Gallus gallus GN=COL12A1 PE=1 SV=3                    "
"642","m.17390",576,1,1,0,0,0,0,-9.91,-2.919,0.652913,0.951996,0.275001,"Q6NRP2","Proteasome activator complex subunit 4 OS=Xenopus laevis GN=psme4 PE=2 SV=1                  "
"643","m.17401",143,1,0,0,0,0,0,-9.142,-1.7229,0.998971,0.977774,0.810409,"3278511","Predicted protein OS=Nematostella vectensis GN=v1g245074 PE=4 SV=1                     "
"644","m.17423",295,0,0,0,0,0,0,-7.871,-2.0713,0.951658,0.979131,0.715021,"Q9DAK2","Parkin coregulated gene protein homolog OS=Mus musculus GN=Pacrg PE=1 SV=1                  "
"645","m.17427",215,7,8,2,6,2,4,-7.265,-2.776,0.756505,0.957466,0.359345,"Q8BZE1","Putative DMBT1-like protein OS=Mus musculus PE=2 SV=2                     "
"646","m.17435",484,19,21,16,18,14,15,-6.303,-2.6532,0.822123,0.961611,0.434933,"P63329","Serine/threonine-protein phosphatase 2B catalytic subunit alpha isoform OS=Rattus norvegicus GN=Ppp3ca PE=1 SV=1                "
"647","m.17452",658,0,0,1,0,0,0,-6.7,-1.5737,0.999936,0.973619,0.837024,"Q62687","Sodium-dependent neutral amino acid transporter B(0)AT3 OS=Rattus norvegicus GN=Slc6a18 PE=2 SV=1                 "
"648","m.17466",666,18,21,14,16,14,18,-0.491,-0.1692,0.97646,0.525304,0.903901,"P13667","Protein disulfide-isomerase A4 OS=Homo sapiens GN=PDIA4 PE=1 SV=2                    "
"649","m.17469",174,2,2,2,2,2,2,-14.124,-3.7807,0.090135,0.916167,0.021912,"3274544","Predicted protein OS=Nematostella vectensis GN=v1g242847 PE=4 SV=1                     "
"650","m.17476",386,2,2,2,1,2,2,-6.556,-1.3969,0.998214,0.966475,0.859689,"Q28F07","Protein arginine N-methyltransferase 1 OS=Xenopus tropicalis GN=prmt1 PE=2 SV=1                   "
"651","m.17491",193,4,2,2,1,3,3,-3.148,-0.7914,0.999997,0.893732,0.895505,"Q04832","DNA-binding protein HEXBP OS=Leishmania major GN=HEXBP PE=4 SV=1                    "
"652","m.17496",405,3,4,5,4,4,4,-9.602,-4.0644,0.032184,0.910292,0.006232,"Q99JX3","Golgi reassembly-stacking protein 2 OS=Mus musculus GN=Gorasp2 PE=1 SV=3                   "
"653","m.17509",429,3,5,1,1,0,1,-5.639,-1.8385,0.99279,0.979789,0.784037,"Q4R562","Beta-arrestin-1 OS=Macaca fascicularis GN=ARRB1 PE=2 SV=1                      "
"654","m.17514",369,1,1,1,1,1,3,-5.233,-1.2113,0.996209,0.955422,0.875826,"Q9D5V6","Synapse-associated protein 1 OS=Mus musculus GN=Syap1 PE=1 SV=1                    "
"655","m.17520",299,3,3,5,4,4,5,-10.151,-2.9877,0.594034,0.949137,0.237729,NA,NA
"656","m.17521",185,19,16,9,12,9,10,-2.372,-1.3752,0.997897,0.965402,0.86193,"Q9GLW7","Peroxiredoxin-5 mitochondrial OS=Chlorocebus aethiops GN=PRDX5 PE=2 SV=1                           "
"657","m.17527",348,2,2,1,2,1,1,-9.08,-2.0427,0.958532,0.979604,0.724598,"P05132","cAMP-dependent protein kinase catalytic subunit alpha OS=Mus musculus GN=Prkaca PE=1 SV=3                 "
"658","m.17538",642,0,0,0,0,0,0,-11.585,-2.6779,0.810856,0.960816,0.419742,"3643518","Nematoblast-specific protein nb035-sv2 OS=Hydra vulgaris GN=nb035 PE=2 SV=1                    "
"659","m.17547",505,3,4,4,4,3,3,-3.163,-0.6998,0.999999,0.867453,0.897789,"Q58588","Uncharacterized protein MJ1187 OS=Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) GN=MJ1187 PE=1 SV=1      "
"660","m.17553",123,2,2,2,1,2,3,-5.907,-1.7723,0.997224,0.978782,0.799788,NA,NA
"661","m.17560",348,3,2,2,3,2,6,-8.501,-1.9423,0.9793,0.980385,0.755821,"Q05052","Dolichyl-diphosphooligosaccharide--protein glycosyltransferase 48 kDa subunit OS=Canis familiaris GN=DDOST PE=1 SV=1                  "
"662","m.17562",293,0,0,0,0,0,0,-5.587,-1.4041,0.998319,0.96682,0.858922,"3268417","Predicted protein OS=Nematostella vectensis GN=v1g231988 PE=4 SV=1                     "
"663","m.17572",133,6,9,3,4,1,5,-6.887,-2.0778,0.950063,0.979009,0.712802,"Q15370","Transcription elongation factor B polypeptide 2 OS=Homo sapiens GN=TCEB2 PE=1 SV=1                 "
"664","m.17582",562,11,14,4,7,6,5,-5.377,-2.1956,0.921507,0.976026,0.669727,"A2AX52","Collagen alpha-4(VI) chain OS=Mus musculus GN=Col6a4 PE=1 SV=2                    "
"665","m.17587",233,1,1,0,1,1,1,-6.372,-1.4441,0.998845,0.968649,0.854438,"Q5ZMH1","Septin-2 OS=Gallus gallus GN=SEPT2 PE=2 SV=1                      "
"666","m.17594",254,1,0,0,0,1,0,-3.134,-0.6611,0.99999,0.854183,0.898605,"P57784","U2 small nuclear ribonucleoprotein A' OS=Mus musculus GN=Snrpa1 PE=1 SV=2                  "
"667","m.17595",424,7,9,5,6,6,5,-5.007,-1.5419,0.999762,0.972524,0.841739,"O55012","Phosphatidylinositol-binding clathrin assembly protein OS=Rattus norvegicus GN=Picalm PE=1 SV=1                   "
"668","m.17609",155,5,4,2,1,2,2,-5.181,-0.9145,1,0.919928,0.891502,"Q16527","Cysteine and glycine-rich protein 2 OS=Homo sapiens GN=CSRP2 PE=1 SV=3                  "
"669","m.1761",2437,11,9,6,6,5,9,-6.903,-2.3041,0.900372,0.972523,0.624481,"Q9JHU4","Cytoplasmic dynein 1 heavy chain 1 OS=Mus musculus GN=Dync1h1 PE=1 SV=2                 "
"670","m.17615",183,1,1,1,1,1,1,-7.112,-1.5588,0.999862,0.973115,0.839272,"5041693","Egg protein OS=Galaxea fascicularis GN=GfEP-4 PE=2 SV=1                     "
"671","m.17619",306,1,1,0,1,0,0,-10.303,-1.8956,0.986442,0.980281,0.769041,"A8TX70","Collagen alpha-5(VI) chain OS=Homo sapiens GN=COL6A5 PE=1 SV=1                    "
"672","m.1763",638,0,0,0,0,0,0,-5.987,-1.1556,0.996783,0.950974,0.879538,"Q8IWF2","FAD-dependent oxidoreductase domain-containing protein 2 OS=Homo sapiens GN=FOXRED2 PE=1 SV=1                  "
"673","m.17634",303,2,2,0,0,0,1,-6.573,-1.8479,0.991914,0.979896,0.781657,"Q15560","Transcription elongation factor A protein 2 OS=Homo sapiens GN=TCEA2 PE=1 SV=1                 "
"674","m.17635",354,0,0,0,1,0,1,-5.546,-1.8366,0.992954,0.979766,0.784513,"Q5I0C3","Methylcrotonoyl-CoA carboxylase subunit alpha mitochondrial OS=Rattus norvegicus GN=Mccc1 PE=1 SV=1                           "
"675","m.17642",405,3,3,1,1,1,2,-7.896,-1.7477,0.998233,0.978305,0.805196,"Q9WUR2","Enoyl-CoA delta isomerase 2 mitochondrial OS=Mus musculus GN=Eci2 PE=1 SV=2                           "
"676","m.17653",215,8,9,5,5,5,6,2.723,0.414,0.346923,0.114825,0.901237,"Q6GL11","Charged multivesicular body protein 4b OS=Xenopus tropicalis GN=chmp4b PE=2 SV=1                  "
"677","m.17655",964,7,11,7,6,3,9,-6.528,-1.495,0.999388,0.970766,0.848153,"A6UVR4","L-tyrosine decarboxylase OS=Methanococcus aeolicus (strain Nankai-3 / ATCC BAA-1280) GN=mfnA PE=3 SV=1                "
"678","m.17662",137,4,6,3,5,4,5,-8.54,-2.3543,0.892697,0.970862,0.601359,"3274580","Predicted protein OS=Nematostella vectensis GN=v1g206837 PE=4 SV=1                     "
"679","m.17682",122,2,2,1,1,1,1,-6.657,-2.0073,0.966572,0.980038,0.736035,"P83941","Transcription elongation factor B polypeptide 1 OS=Rattus norvegicus GN=Tceb1 PE=1 SV=1                 "
"680","m.17683",465,0,0,0,0,0,2,-5.438,-1.5915,0.999998,0.974198,0.834247,"Q5TDH0","Protein DDI1 homolog 2 OS=Homo sapiens GN=DDI2 PE=1 SV=1                   "
"681","m.17686",418,5,5,1,1,2,1,-6.727,-1.4901,0.999345,0.970572,0.848788,"Q3UQ28","Peroxidasin homolog OS=Mus musculus GN=Pxdn PE=2 SV=2                     "
"682","m.17688",106,1,1,0,0,0,0,-5.108,-1.5118,0.999534,0.971416,0.845927,"Q6Z4I3","Thioredoxin H2-1 OS=Oryza sativa subsp. japonica GN=Os07g0190800 PE=2 SV=1                   "
"683","m.17718",670,12,16,6,5,6,4,-9.157,-1.7896,0.996327,0.979086,0.795841,"Q9QXG4","Acetyl-coenzyme A synthetase cytoplasmic OS=Mus musculus GN=Acss2 PE=1 SV=2                           "
"684","m.17739",255,10,12,9,9,10,11,-8.265,-2.9873,0.594391,0.949154,0.237938,"O08807","Peroxiredoxin-4 OS=Mus musculus GN=Prdx4 PE=1 SV=1                      "
"685","m.17769",574,3,3,0,0,1,3,-6.672,-1.9127,0.984032,0.980352,0.764299,"Q8TB22","Spermatogenesis-associated protein 20 OS=Homo sapiens GN=SPATA20 PE=2 SV=3                    "
