"","Protein","Len","S0","S0.1","S1","S1.1","LogFoldChange","Zstatistic","fdr","FDRup","FDRdown","UniprotID","DEFLINE"
"578","m.16591",233,3,2,2,2,-8.693,-1.2409,0.496034,0.840667,0.224939,NA,NA
"579","m.16598",409,0,2,1,1,-7.172,-0.771,0.793726,0.890244,0.373521,"A7S338","Lissencephaly-1 homolog OS=Nematostella vectensis GN=v1g242515 PE=3 SV=1                     "
"580","m.166",168,3,1,1,0,-10.011,-0.7828,0.785908,0.889566,0.369567,"P42577","Soma ferritin OS=Lymnaea stagnalis PE=2 SV=2                      "
"581","m.1664",421,0,1,1,0,0.394,0.0591,1,0.827861,0.608022,"P35659","Protein DEK OS=Homo sapiens GN=DEK PE=1 SV=1                     "
"582","m.16651",319,2,3,3,1,6.426,0.6979,0.934472,0.621749,0.681562,"Q5M8W9","4-hydroxy-2-oxoglutarate aldolase mitochondrial OS=Xenopus tropicalis GN=hoga1 PE=2 SV=2                           "
"583","m.16676",336,2,3,1,3,-4.159,-0.5533,0.927853,0.8941,0.446438,"Q3URF8","BTB/POZ domain-containing protein KCTD21 OS=Mus musculus GN=Kctd21 PE=2 SV=1                   "
"584","m.16692",411,10,14,6,8,-6.573,-1.4095,0.403037,0.817485,0.179327,"Q8BWT1","3-ketoacyl-CoA thiolase mitochondrial OS=Mus musculus GN=Acaa2 PE=1 SV=3                           "
"585","m.16730",536,1,1,0,0,-14.11,-1.5185,0.352709,0.80279,0.152614,"O60524","Nuclear export mediator factor NEMF OS=Homo sapiens GN=NEMF PE=1 SV=4                  "
"586","m.16736",134,2,3,0,1,-5.348,-0.8801,0.721792,0.882471,0.337194,NA,NA
"587","m.1680",375,2,4,2,1,-4.897,-0.7299,0.820883,0.892258,0.387323,"Q4QRK0","Methionine aminopeptidase 1 OS=Danio rerio GN=metap1 PE=2 SV=2                    "
"588","m.16813",293,0,2,1,1,-1.939,-0.2152,0.999981,0.86888,0.547826,"Q26630","33 kDa inner dynein arm light chain axonemal OS=Strongylocentrotus purpuratus PE=1 SV=1                           "
"589","m.1685",362,0,1,0,0,1.231,0.1895,1,0.800233,0.62981,"Q12904","Aminoacyl tRNA synthase complex-interacting multifunctional protein 1 OS=Homo sapiens GN=AIMP1 PE=1 SV=2                "
"590","m.16859",1199,2,3,1,3,1.832,0.3526,1,0.755808,0.651751,"Q8WWN9","Interactor protein for cytohesin exchange factors 1 OS=Homo sapiens GN=IPCEF1 PE=1 SV=1                "
"591","m.16861",197,0,1,0,0,-0.949,-0.1842,1,0.865182,0.55568,NA,NA
"592","m.16863",391,0,1,0,0,-5.859,-0.3943,0.985647,0.886156,0.497224,"Q7ZVK4","Vacuolar protein-sorting-associated protein 36 OS=Danio rerio GN=vps36 PE=2 SV=1                   "
"593","m.1688",655,4,7,2,3,13.435,1.336,0.546354,0.350256,0.688899,"Q66HG5","Transmembrane 9 superfamily member 2 OS=Rattus norvegicus GN=Tm9sf2 PE=2 SV=1                  "
"594","m.16910",2217,21,24,5,9,3.741,1.1125,0.669152,0.438197,0.690988,"A6NMZ7","Collagen alpha-6(VI) chain OS=Homo sapiens GN=COL6A6 PE=1 SV=2                    "
"595","m.16923",260,2,1,1,1,-6.94,-1.0316,0.624496,0.867143,0.288152,"Q5RBR7","Acyl-protein thioesterase 1 OS=Pongo abelii GN=LYPLA1 PE=2 SV=1                    "
"596","m.16994",221,9,10,7,7,-5.041,-0.9431,0.680921,0.876635,0.316551,"O18598","Glutathione S-transferase OS=Blattella germanica PE=1 SV=3                      "
"597","m.16997",579,38,44,25,36,-5.006,-1.8137,0.24678,0.768748,0.090905,"P09010","Lamin-L(I) OS=Xenopus laevis PE=2 SV=1                       "
"598","m.17002",969,1,2,0,1,-13.475,-1.2701,0.478945,0.836698,0.21667,"P31696","Agrin OS=Gallus gallus GN=AGRN PE=1 SV=3                      "
"599","m.17007",211,1,1,0,2,-6.744,-1.0245,0.62898,0.867952,0.2904,"3276285","Predicted protein OS=Nematostella vectensis GN=v1g208975 PE=4 SV=1                     "
"600","m.17032",119,4,4,1,2,2.371,0.3159,1,0.76688,0.647286,"Q6GPY0","Mitochondrial import inner membrane translocase subunit Tim13-A OS=Xenopus laevis GN=timm13-a PE=3 SV=2                "
"601","m.1706",388,2,1,1,0,-10.459,-2.4462,0.062698,0.718912,0.019884,"A0M8U6","Testin OS=Canis familiaris GN=TES PE=3 SV=1                      "
"602","m.17099",205,3,4,2,3,-14.559,-2.4929,0.056135,0.716233,0.017411,"P49189","4-trimethylaminobutyraldehyde dehydrogenase OS=Homo sapiens GN=ALDH9A1 PE=1 SV=3                     "
"603","m.171",2522,0,1,1,0,-13.404,-2.2163,0.109208,0.734433,0.036498,"Q91VW5","Golgin subfamily A member 4 OS=Mus musculus GN=Golga4 PE=1 SV=2                  "
"604","m.17101",439,8,10,5,7,-15.228,-4.3837,2.3e-05,0.678167,4e-06,"Q5ZMP6","AP-2 complex subunit mu OS=Gallus gallus GN=AP2M1 PE=2 SV=1                   "
"605","m.17110",253,1,3,0,0,2.733,0.731,0.918978,0.606923,0.683283,"Q50457","Rhamnosyl O-methyltransferase OS=Mycobacterium tuberculosis GN=Rv2959c PE=1 SV=1                     "
"606","m.17128",1219,2,2,0,2,0.919,0.1272,1,0.814213,0.619905,"O94979","Protein transport protein Sec31A OS=Homo sapiens GN=SEC31A PE=1 SV=3                   "
"607","m.1714",264,1,1,0,2,-0.913,-0.2022,1,0.867354,0.551154,"Q5XIG6","N-acetylgalactosamine kinase OS=Rattus norvegicus GN=Galk2 PE=2 SV=1                     "
"608","m.17144",187,2,6,0,2,1.672,0.1972,1,0.798399,0.630972,"3266162","Predicted protein (Fragment) OS=Nematostella vectensis GN=v1g79796 PE=4 SV=1                    "
"609","m.17178",533,0,1,0,0,4.938,0.795,0.884421,0.577909,0.686076,"3271330","Predicted protein OS=Nematostella vectensis GN=v1g202754 PE=4 SV=1                     "
"610","m.17237",424,0,1,0,1,-3.856,-0.4301,0.977009,0.888654,0.486162,"Q92556","Engulfment and cell motility protein 1 OS=Homo sapiens GN=ELMO1 PE=1 SV=2                 "
"611","m.17239",445,1,1,1,2,2.236,0.3161,1,0.766821,0.647311,"Q86YQ8","Copine-8 OS=Homo sapiens GN=CPNE8 PE=1 SV=2                      "
"612","m.1729",398,4,4,1,3,-14.98,-1.4826,0.368311,0.80755,0.161176,"Q96DH6","RNA-binding protein Musashi homolog 2 OS=Homo sapiens GN=MSI2 PE=1 SV=1                  "
"613","m.173",389,201,204,149,185,-1.277,-1.0804,0.593865,0.861388,0.272863,NA,NA
"614","m.17308",285,1,0,1,0,-1.431,-0.2678,0.999155,0.874691,0.533868,"Q9ES74","Serine/threonine-protein kinase Nek7 OS=Mus musculus GN=Nek7 PE=2 SV=1                    "
"615","m.17323",421,23,27,18,21,-1.838,-0.4381,0.974729,0.88916,0.483655,"3285395","Predicted protein OS=Nematostella vectensis GN=v1g220800 PE=3 SV=1                     "
"616","m.1733",1264,0,1,0,0,-9.327,-1.3147,0.453512,0.830574,0.204334,"A2AJ76","Hemicentin-2 OS=Mus musculus GN=Hmcn2 PE=2 SV=1                      "
"617","m.17346",797,2,2,0,2,-6.496,-1.0566,0.608759,0.864235,0.280283,"P52948","Nuclear pore complex protein Nup98-Nup96 OS=Homo sapiens GN=NUP98 PE=1 SV=4                  "
"618","m.17390",576,1,1,1,0,4.72,0.8112,0.874808,0.57053,0.686674,"Q6NRP2","Proteasome activator complex subunit 4 OS=Xenopus laevis GN=psme4 PE=2 SV=1                  "
"619","m.17401",143,1,1,0,0,-11.99,-1.7294,0.275422,0.777453,0.10688,"3278511","Predicted protein OS=Nematostella vectensis GN=v1g245074 PE=4 SV=1                     "
"620","m.17423",295,0,1,0,0,-6.018,-0.6803,0.85317,0.893929,0.404006,"Q9DAK2","Parkin coregulated gene protein homolog OS=Mus musculus GN=Pacrg PE=1 SV=1                  "
"621","m.17427",215,7,8,2,4,-9.403,-1.0841,0.591555,0.860939,0.271716,"Q8BZE1","Putative DMBT1-like protein OS=Mus musculus PE=2 SV=2                     "
"622","m.17435",484,19,22,15,15,14.617,1.108,0.672147,0.440052,0.691,"P63329","Serine/threonine-protein phosphatase 2B catalytic subunit alpha isoform OS=Rattus norvegicus GN=Ppp3ca PE=1 SV=1                "
"623","m.17452",658,0,1,1,0,-4.844,-0.6509,0.871781,0.894505,0.413886,"Q62687","Sodium-dependent neutral amino acid transporter B(0)AT3 OS=Rattus norvegicus GN=Slc6a18 PE=2 SV=1                 "
"624","m.17466",666,18,22,15,18,-7.65,-0.7787,0.788624,0.889807,0.37094,"P13667","Protein disulfide-isomerase A4 OS=Homo sapiens GN=PDIA4 PE=1 SV=2                    "
"625","m.17469",174,2,2,2,2,5.973,1.1491,0.645386,0.423265,0.69083,"3274544","Predicted protein OS=Nematostella vectensis GN=v1g242847 PE=4 SV=1                     "
"626","m.17476",386,3,2,2,2,-19.019,-4.2535,5.5e-05,0.678815,8e-06,"Q28F07","Protein arginine N-methyltransferase 1 OS=Xenopus tropicalis GN=prmt1 PE=2 SV=1                   "
"627","m.17491",193,4,3,3,3,-11.535,-1.0512,0.61215,0.86487,0.281976,"Q04832","DNA-binding protein HEXBP OS=Leishmania major GN=HEXBP PE=4 SV=1                    "
"628","m.17496",405,4,5,4,4,-3.62,-0.7128,0.832102,0.892931,0.393073,"Q99JX3","Golgi reassembly-stacking protein 2 OS=Mus musculus GN=Gorasp2 PE=1 SV=3                   "
"629","m.17509",429,4,5,0,1,6.352,0.5921,0.972295,0.667547,0.674753,"Q4R562","Beta-arrestin-1 OS=Macaca fascicularis GN=ARRB1 PE=2 SV=1                      "
"630","m.17514",369,2,2,1,3,-9.251,-1.0079,0.639494,0.869814,0.295678,"Q9D5V6","Synapse-associated protein 1 OS=Mus musculus GN=Syap1 PE=1 SV=1                    "
"631","m.17520",299,4,3,4,5,-1.857,-0.2457,0.99968,0.87232,0.539829,NA,NA
"632","m.17521",185,20,16,10,10,-6.211,-0.6103,0.896407,0.894772,0.427491,"Q9GLW7","Peroxiredoxin-5 mitochondrial OS=Chlorocebus aethiops GN=PRDX5 PE=2 SV=1                           "
"633","m.17527",348,2,3,1,1,13.916,1.7043,0.466797,0.202387,0.684706,"P05132","cAMP-dependent protein kinase catalytic subunit alpha OS=Mus musculus GN=Prkaca PE=1 SV=3                 "
"634","m.17538",642,0,1,1,0,3.432,0.415,1,0.735416,0.65876,"3643518","Nematoblast-specific protein nb035-sv2 OS=Hydra vulgaris GN=nb035 PE=2 SV=1                    "
"635","m.17547",505,4,5,3,3,8.228,1.5313,0.491452,0.273855,0.686385,"Q58588","Uncharacterized protein MJ1187 OS=Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) GN=MJ1187 PE=1 SV=1      "
"636","m.17553",123,2,2,3,3,10.874,2.28,0.18596,0.038517,0.681216,NA,NA
"637","m.17560",348,3,3,2,6,-8.29,-1.6314,0.309102,0.7886,0.127157,"Q05052","Dolichyl-diphosphooligosaccharide--protein glycosyltransferase 48 kDa subunit OS=Canis familiaris GN=DDOST PE=1 SV=1                  "
"638","m.17562",293,0,1,0,0,-14.163,-1.7525,0.267638,0.77499,0.102361,"3268417","Predicted protein OS=Nematostella vectensis GN=v1g231988 PE=4 SV=1                     "
"639","m.17572",133,6,9,2,5,-10.684,-0.9564,0.672368,0.875298,0.312235,"Q15370","Transcription elongation factor B polypeptide 2 OS=Homo sapiens GN=TCEB2 PE=1 SV=1                 "
"640","m.17582",562,11,14,6,5,2.801,0.2757,1,0.778264,0.64209,"A2AX52","Collagen alpha-4(VI) chain OS=Mus musculus GN=Col6a4 PE=1 SV=2                    "
"641","m.17587",233,1,1,1,1,-15.81,-2.0635,0.156739,0.74644,0.052817,"Q5ZMH1","Septin-2 OS=Gallus gallus GN=SEPT2 PE=2 SV=1                      "
"642","m.17594",254,1,1,1,0,-4.82,-0.7432,0.812116,0.891666,0.382853,"P57784","U2 small nuclear ribonucleoprotein A' OS=Mus musculus GN=Snrpa1 PE=1 SV=2                  "
"643","m.17595",424,8,9,7,5,-1.321,-0.2933,0.998074,0.877299,0.52682,"O55012","Phosphatidylinositol-binding clathrin assembly protein OS=Rattus norvegicus GN=Picalm PE=1 SV=1                   "
"644","m.17609",155,5,4,2,2,-0.801,-0.1367,1,0.859104,0.56718,"Q16527","Cysteine and glycine-rich protein 2 OS=Homo sapiens GN=CSRP2 PE=1 SV=3                  "
"645","m.1761",2437,12,10,6,9,-0.009,-0.0021,1,0.838812,0.596353,"Q9JHU4","Cytoplasmic dynein 1 heavy chain 1 OS=Mus musculus GN=Dync1h1 PE=1 SV=2                 "
"646","m.17615",183,1,2,1,1,-5.793,-1.1198,0.569392,0.856525,0.260742,"5041693","Egg protein OS=Galaxea fascicularis GN=GfEP-4 PE=2 SV=1                     "
"647","m.17619",306,1,2,0,0,-3.483,-0.4964,0.954185,0.892233,0.465051,"A8TX70","Collagen alpha-5(VI) chain OS=Homo sapiens GN=COL6A5 PE=1 SV=1                    "
"648","m.1763",638,0,0,1,0,14.656,1.4693,0.50379,0.298638,0.687138,"Q8IWF2","FAD-dependent oxidoreductase domain-containing protein 2 OS=Homo sapiens GN=FOXRED2 PE=1 SV=1                  "
"649","m.17634",303,2,3,0,1,7.37,0.997,0.749247,0.48716,0.690681,"Q15560","Transcription elongation factor A protein 2 OS=Homo sapiens GN=TCEA2 PE=1 SV=1                 "
"650","m.17635",354,0,0,1,1,-1.121,-0.1444,1,0.860125,0.565359,"Q5I0C3","Methylcrotonoyl-CoA carboxylase subunit alpha mitochondrial OS=Rattus norvegicus GN=Mccc1 PE=1 SV=1                           "
"651","m.17642",405,3,3,2,2,-15.633,-3.2314,0.005505,0.690519,0.001293,"Q9WUR2","Enoyl-CoA delta isomerase 2 mitochondrial OS=Mus musculus GN=Eci2 PE=1 SV=2                           "
"652","m.17653",215,8,10,5,6,-4.21,-0.7672,0.79624,0.890453,0.374796,"Q6GL11","Charged multivesicular body protein 4b OS=Xenopus tropicalis GN=chmp4b PE=2 SV=1                  "
"653","m.17655",964,7,12,3,9,-1.994,-0.5095,0.948642,0.892766,0.4608,"A6UVR4","L-tyrosine decarboxylase OS=Methanococcus aeolicus (strain Nankai-3 / ATCC BAA-1280) GN=mfnA PE=3 SV=1                "
"654","m.17662",137,4,6,4,5,-17.945,-1.8516,0.233531,0.765071,0.084205,"3274580","Predicted protein OS=Nematostella vectensis GN=v1g206837 PE=4 SV=1                     "
"655","m.17682",122,2,3,1,1,8.129,0.806,0.877928,0.572899,0.686487,"P83941","Transcription elongation factor B polypeptide 1 OS=Rattus norvegicus GN=Tceb1 PE=1 SV=1                 "
"656","m.17683",465,0,0,1,2,5.297,0.5828,0.974792,0.671418,0.674058,"Q5TDH0","Protein DDI1 homolog 2 OS=Homo sapiens GN=DDI2 PE=1 SV=1                   "
"657","m.17686",418,5,5,2,1,-8.332,-1.1785,0.533423,0.848984,0.243098,"Q3UQ28","Peroxidasin homolog OS=Mus musculus GN=Pxdn PE=2 SV=2                     "
"658","m.17688",106,1,1,0,0,0.89,0.1353,1,0.81248,0.621243,"Q6Z4I3","Thioredoxin H2-1 OS=Oryza sativa subsp. japonica GN=Os07g0190800 PE=2 SV=1                   "
"659","m.17718",670,13,17,6,4,-7.292,-1.4412,0.387495,0.813145,0.171336,"Q9QXG4","Acetyl-coenzyme A synthetase cytoplasmic OS=Mus musculus GN=Acss2 PE=1 SV=2                           "
"660","m.17739",255,10,13,10,11,9.421,1.155,0.641661,0.420883,0.690796,"O08807","Peroxiredoxin-4 OS=Mus musculus GN=Prdx4 PE=1 SV=1                      "
"661","m.17769",574,4,4,2,3,-4.133,-0.4839,0.959166,0.891669,0.469085,"Q8TB22","Spermatogenesis-associated protein 20 OS=Homo sapiens GN=SPATA20 PE=2 SV=3                    "
"662","m.1777",810,0,1,0,1,2.216,0.3003,1,0.771388,0.645309,"P46935","E3 ubiquitin-protein ligase NEDD4 OS=Mus musculus GN=Nedd4 PE=1 SV=3                   "
"663","m.17776",322,6,7,3,5,-4.29,-0.5501,0.929482,0.894027,0.447494,"A0PJE2","Dehydrogenase/reductase SDR family member 12 OS=Homo sapiens GN=DHRS12 PE=1 SV=2                  "
"664","m.17784",409,1,1,0,0,-7.845,-0.6943,0.844146,0.893545,0.399297,"Q4QQS3","Protein OSCP1 OS=Rattus norvegicus GN=Oscp1 PE=2 SV=1                     "
"665","m.17794",846,18,16,10,11,0.752,0.0873,1,0.822406,0.61308,"Q8WUM4","Programmed cell death 6-interacting protein OS=Homo sapiens GN=PDCD6IP PE=1 SV=1                  "
"666","m.17804",580,13,13,5,8,-20.33,-3.2651,0.00483,0.689807,0.001126,"Q6TGS6","Tyrosine--tRNA ligase cytoplasmic OS=Danio rerio GN=yars PE=2 SV=2                           "
"667","m.17812",263,1,1,0,0,2.032,0.2002,1,0.797678,0.631422,"A8TX70","Collagen alpha-5(VI) chain OS=Homo sapiens GN=COL6A5 PE=1 SV=1                    "
"668","m.17821",322,24,27,27,27,2.556,0.7189,0.924843,0.612362,0.682676,"Q9EQS0","Transaldolase OS=Rattus norvegicus GN=Taldo1 PE=1 SV=2                      "
"669","m.17836",548,1,0,1,1,5.778,1.0358,0.721792,0.470402,0.690939,"O15945","Aryl hydrocarbon receptor nuclear translocator homolog OS=Drosophila melanogaster GN=tgo PE=1 SV=3                 "
"670","m.1784",485,1,1,0,0,-15.143,-1.6498,0.3026,0.78642,0.123218,"P18503","Short-chain collagen C4 (Fragment) OS=Ephydatia muelleri PE=2 SV=1                    "
"671","m.17857",135,1,3,1,2,5.279,0.7013,0.932961,0.620234,0.681748,"P50408","V-type proton ATPase subunit F OS=Rattus norvegicus GN=Atp6v1f PE=1 SV=1                  "
"672","m.17859",221,2,1,1,2,-0.117,-0.0142,1,0.84084,0.593931,"Q8C4B4","Protein unc-119 homolog B OS=Mus musculus GN=Unc119b PE=2 SV=1                   "
"673","m.17885",208,5,4,3,2,-13.752,-1.798,0.252185,0.770312,0.09377,"O18334","Ras-related protein Rab6 OS=Drosophila melanogaster GN=Rab6 PE=1 SV=1                    "
"674","m.17886",251,0,1,0,1,-2.389,-0.2201,0.999958,0.869446,0.54656,"Q5ZML3","Serine/arginine-rich splicing factor 1 OS=Gallus gallus GN=SRSF1 PE=1 SV=3                   "
"675","m.17895",500,6,5,2,5,11.934,2.497,0.081108,0.017268,0.679989,"P43353","Aldehyde dehydrogenase family 3 member B1 OS=Homo sapiens GN=ALDH3B1 PE=1 SV=1                 "
"676","m.17897",385,5,6,3,5,-8.002,-1.9814,0.186314,0.753341,0.06373,"Q9VWH4","Probable isocitrate dehydrogenase [NAD] subunit alpha mitochondrial OS=Drosophila melanogaster GN=l(1)G0156 PE=2 SV=1                           "
"677","m.17910",625,1,2,1,1,-7.923,-1.6295,0.30978,0.788827,0.127567,"Q91VS8","FERM RhoGEF and pleckstrin domain-containing protein 2 OS=Mus musculus GN=Farp2 PE=1 SV=2                           "
"678","m.17927",304,0,1,0,0,1.635,0.2212,1,0.792524,0.634512,"Q9NZ01","Very-long-chain enoyl-CoA reductase OS=Homo sapiens GN=TECR PE=1 SV=1                    "
"679","m.1793",310,5,4,3,3,5.294,0.4378,0.999969,0.72745,0.661147,"Q99L04","Dehydrogenase/reductase SDR family member 1 OS=Mus musculus GN=Dhrs1 PE=2 SV=1                  "
"680","m.17939",224,0,1,0,0,-3.189,-0.2308,0.999875,0.870664,0.543769,NA,NA
"681","m.1796",557,7,9,7,9,-1.012,-0.2287,0.999896,0.870427,0.54432,"P19891","Asparagine synthetase [glutamine-hydrolyzing] OS=Cricetulus griseus GN=ASNS PE=2 SV=2                    "
"682","m.17962",105,1,2,1,0,-9.371,-0.909,0.702968,0.879901,0.327687,"3864761","Putative uncharacterized protein OS=Acropora millepora PE=2 SV=1                     "
"683","m.17967",175,3,3,4,3,9.487,1.6081,0.480316,0.242347,0.685561,"P26990","ADP-ribosylation factor 6 OS=Gallus gallus GN=ARF6 PE=2 SV=3                    "
"684","m.17970",233,4,4,0,1,-3.288,-0.3394,0.994303,0.881648,0.51363,"Q56840","2-(R)-hydroxypropyl-CoM dehydrogenase OS=Xanthobacter autotrophicus (strain ATCC BAA-1158 / Py2) GN=xecD PE=1 SV=3                "
"685","m.17977",658,2,4,1,1,-12.366,-1.3284,0.445889,0.828683,0.200617,"Q6N069","N-alpha-acetyltransferase 16 NatA auxiliary subunit OS=Homo sapiens GN=NAA16 PE=1 SV=2                           "
"686","m.17984",639,10,12,10,12,8.545,2.4262,0.109934,0.022555,0.680402,"P49748","Very long-chain specific acyl-CoA dehydrogenase mitochondrial OS=Homo sapiens GN=ACADVL PE=1 SV=1                           "
"687","m.17992",724,11,18,5,8,5.959,1.4685,0.503976,0.298954,0.687148,"P16276","Aconitate hydratase mitochondrial OS=Sus scrofa GN=ACO2 PE=1 SV=1                           "
"688","m.180",623,2,2,0,1,-5.085,-0.658,0.867336,0.894395,0.411502,"O60476","Mannosyl-oligosaccharide 12-alpha-mannosidase IB OS=Homo sapiens GN=MAN1A2 PE=1 SV=1                           "
"689","m.18001",225,1,1,0,1,3.237,0.4226,1,0.732792,0.659566,"Q96PZ7","CUB and sushi domain-containing protein 1 OS=Homo sapiens GN=CSMD1 PE=1 SV=2                 "
"690","m.18009",870,3,2,1,0,-10.481,-1.1786,0.533362,0.84897,0.243068,"Q9WVQ1","Membrane-associated guanylate kinase WW and PDZ domain-containing protein 2 OS=Mus musculus GN=Magi2 PE=1 SV=2                           "
"691","m.1802",545,2,1,0,1,-7.66,-0.7726,0.792664,0.890154,0.372985,"Q9JI78","Peptide-N(4)-(N-acetyl-beta-glucosaminyl)asparagine amidase OS=Mus musculus GN=Ngly1 PE=1 SV=2                     "
"692","m.18040",327,8,7,5,6,-0.604,-0.0989,1,0.853886,0.575875,"A4FV08","Glucosamine-6-phosphate isomerase 1 OS=Bos taurus GN=GNPDA1 PE=2 SV=1                    "
"693","m.18048",376,14,15,7,11,-5.896,-1.319,0.451108,0.829981,0.203163,"P51570","Galactokinase OS=Homo sapiens GN=GALK1 PE=1 SV=1                      "
"694","m.1806",594,2,2,1,1,-2.336,-0.3356,0.99472,0.881308,0.514738,"O14841","5-oxoprolinase OS=Homo sapiens GN=OPLAH PE=1 SV=3                      "
"695","m.18060",194,3,2,2,2,-9.26,-2.3799,0.073399,0.723005,0.023866,"Q6P1S4","Arginine--tRNA ligase cytoplasmic OS=Xenopus tropicalis GN=rars PE=2 SV=1                           "
"696","m.18062",181,7,7,6,4,-4.234,-0.4526,0.970263,0.890028,0.479081,"Q6P7Q4","Lactoylglutathione lyase OS=Rattus norvegicus GN=Glo1 PE=1 SV=3                     "
"697","m.18064",292,1,0,1,0,3.184,0.2671,1,0.780602,0.640936,"Q9GLP1","Coagulation factor V OS=Sus scrofa GN=F5 PE=2 SV=1                    "
"698","m.18070",421,4,5,4,3,-2.181,-0.162,1,0.862406,0.561135,"Q58DA0","26S proteasome non-ATPase regulatory subunit 4 OS=Bos taurus GN=PSMD4 PE=2 SV=1                 "
"699","m.1811",272,2,3,1,1,-1.251,-0.1544,1,0.861429,0.56297,"O02691","3-hydroxyacyl-CoA dehydrogenase type-2 OS=Bos taurus GN=HSD17B10 PE=1 SV=3                    "
"700","m.18144",177,2,4,2,2,2.943,0.3617,1,0.75296,0.652818,"Q9NUQ9","Protein FAM49B OS=Homo sapiens GN=FAM49B PE=1 SV=1                     "
"701","m.18155",470,6,6,3,4,1.181,0.1803,1,0.802393,0.628403,NA,NA
"702","m.1816",454,0,1,0,0,-3.046,-0.5601,0.92434,0.894245,0.444191,"O57382","Tolloid-like protein 2 OS=Xenopus laevis GN=tll2 PE=2 SV=1                    "
"703","m.18179",295,13,15,3,3,-7.495,-1.5496,0.339929,0.798752,0.145381,"Q8BHP7","Olfactomedin-like protein 2A OS=Mus musculus GN=Olfml2a PE=1 SV=1                    "
"704","m.18216",767,3,3,3,2,6.472,1.2709,0.575958,0.375266,0.689717,"Q8CAQ8","Mitochondrial inner membrane protein OS=Mus musculus GN=Immt PE=1 SV=1                   "
"705","m.18280",786,0,1,0,0,2.984,0.4749,0.995703,0.713949,0.664827,"4780878","Tenascin-X OS=Crassostrea gigas GN=CGI_10023352 PE=4 SV=1                      "
"706","m.18307",451,0,1,0,0,0.889,0.099,1,0.820062,0.615121,"Q8BX70","Vacuolar protein sorting-associated protein 13C OS=Mus musculus GN=Vps13c PE=1 SV=2                  "
"707","m.1834",596,6,8,4,5,-0.283,-0.0421,1,0.845356,0.588198,"Q99MN1","Lysine--tRNA ligase OS=Mus musculus GN=Kars PE=1 SV=1                     "
"708","m.18341",246,1,0,1,2,-12.753,-2.4225,0.06632,0.720336,0.021241,"Q3ZJ60","Photosystem Q(B) protein OS=Pseudendoclonium akinetum GN=psbA PE=3 SV=1                    "
"709","m.18355",140,2,6,2,4,-2.663,-0.2922,0.998131,0.877189,0.527128,"Q6P026","Barrier-to-autointegration factor OS=Danio rerio GN=banf1 PE=1 SV=1                     "
"710","m.18359",423,1,1,2,3,-13.372,-1.8724,0.226131,0.763107,0.080663,"Q6P2Z0","Basic leucine zipper and W2 domain-containing protein 1 OS=Xenopus tropicalis GN=bzw1 PE=2 SV=1               "
"711","m.18362",249,5,3,3,3,-3.327,-0.9701,0.663585,0.873885,0.307805,"P40124","Adenylyl cyclase-associated protein 1 OS=Mus musculus GN=Cap1 PE=1 SV=4                   "
"712","m.18366",538,5,6,1,2,5.998,0.5045,0.991274,0.702748,0.667575,"Q7TPB1","T-complex protein 1 subunit delta OS=Rattus norvegicus GN=Cct4 PE=1 SV=3                  "
"713","m.18370",247,3,4,0,1,-19.436,-1.1231,0.567353,0.85611,0.259737,"3667855","Putative uncharacterized protein OS=Branchiostoma floridae GN=BRAFLDRAFT_91695 PE=4 SV=1                    "
"714","m.18373",191,4,8,0,0,7.378,0.8219,0.868288,0.565655,0.687046,"3266256","Predicted protein OS=Nematostella vectensis GN=v1g237935 PE=4 SV=1                     "
"715","m.18387",243,3,4,1,1,-1.61,-0.2204,0.999955,0.86948,0.546482,NA,NA
"716","m.184",376,211,219,162,196,0.386,0.371,1,0.750005,0.653892,NA,NA
"717","m.18428",171,1,3,1,0,-8.868,-1.4828,0.368222,0.807523,0.161128,"Q8BGC4","Zinc-binding alcohol dehydrogenase domain-containing protein 2 OS=Mus musculus GN=Zadh2 PE=1 SV=1                 "
"718","m.18439",485,2,2,0,1,-11.236,-1.6665,0.296794,0.784476,0.119695,"P22105","Tenascin-X OS=Homo sapiens GN=TNXB PE=1 SV=3                      "
"719","m.18470",326,4,7,1,5,3.541,0.2996,1,0.771587,0.645219,"P41250","Glycine--tRNA ligase OS=Homo sapiens GN=GARS PE=1 SV=3 SV=2                    "
"720","m.18491",290,1,0,0,0,-9.261,-1.2755,0.47582,0.83596,0.215157,"O08839","Myc box-dependent-interacting protein 1 OS=Rattus norvegicus GN=Bin1 PE=1 SV=1                   "
"721","m.18493",251,3,3,2,3,10.809,1.09,0.684259,0.447515,0.691031,"Q9JJW6","Aly/REF export factor 2 OS=Mus musculus GN=Alyref2 PE=1 SV=1                   "
"722","m.1850",391,6,5,2,2,-14.208,-1.791,0.254579,0.771017,0.095064,"Q9LIG0","Clavaminate synthase-like protein At3g21360 OS=Arabidopsis thaliana GN=At3g21360 PE=1 SV=1                   "
"723","m.18531",393,0,1,0,0,-1.526,-0.1717,1,0.863632,0.558769,"P07221","Calsequestrin-1 OS=Oryctolagus cuniculus GN=CASQ1 PE=1 SV=1                      "
