"","Protein","Len","S0","S0.1","S1","S1.1","LogFoldChange","Zstatistic","fdr","FDRup","FDRdown","UniprotID","DEFLINE"
"472","m.15185",362,26,28,21,11,7.136,1.5839,0.037439,0.012742,0.638313,"Q92597","Protein NDRG1 OS=Homo sapiens GN=NDRG1 PE=1 SV=1                     "
"473","m.15189",147,2,2,2,0,-23.755,-4.0667,7.6e-05,0.623176,1.1e-05,"Q9Y2Q5","Ragulator complex protein LAMTOR2 OS=Homo sapiens GN=LAMTOR2 PE=1 SV=1                   "
"474","m.15196",185,0,1,0,0,-2.401,-0.3081,0.955396,0.504084,0.693972,"P61212","ADP-ribosylation factor-like protein 1 OS=Rattus norvegicus GN=Arl1 PE=1 SV=1                   "
"475","m.152",115,3,6,4,2,6.757,0.9763,0.213953,0.074106,0.67023,"O01359","60S acidic ribosomal protein P1 OS=Oscheius tipulae GN=rpl-21 PE=3 SV=1                  "
"476","m.15200",788,10,5,6,5,1.942,0.4276,0.506599,0.227874,0.703027,"A4IGL7","Peroxidasin OS=Xenopus tropicalis GN=pxdn PE=2 SV=1                      "
"477","m.15204",648,31,26,19,14,-2.473,-0.978,1,0.680491,0.498585,"O88818","Plastin-3 OS=Cricetulus griseus GN=PLS3 PE=2 SV=3                      "
"478","m.15205",198,3,1,1,0,-0.325,-0.0239,0.757971,0.394409,0.717916,"Q9NQ36","Signal peptide CUB and EGF-like domain-containing protein 2 OS=Homo sapiens GN=SCUBE2 PE=2 SV=2                           "
"479","m.1522",770,0,0,0,1,1.537,0.1426,0.644759,0.331508,0.716586,"Q10741","Disintegrin and metalloproteinase domain-containing protein 10 OS=Bos taurus GN=ADAM10 PE=1 SV=1                 "
"480","m.15220",508,7,7,9,4,-8.684,-2.6651,0.055067,0.653459,0.013399,"P17336","Catalase OS=Drosophila melanogaster GN=Cat PE=1 SV=2                      "
"481","m.15241",654,9,10,5,1,-1.427,-0.1963,0.888829,0.461245,0.708023,"P0CZ23","Acyl-coenzyme A oxidase 3 peroxisomal OS=Arabidopsis thaliana GN=ACX3 PE=1 SV=1                           "
"482","m.15244",481,2,3,2,1,2.426,0.5463,0.451568,0.187131,0.696269,"O43670","Zinc finger protein 207 OS=Homo sapiens GN=ZNF207 PE=1 SV=1                   "
"483","m.15247",289,4,2,4,1,-12.74,-2.147,0.233255,0.680614,0.069016,"Q5J6M8","Reticulon-3-A OS=Xenopus laevis GN=rtn3-a PE=2 SV=2                      "
"484","m.15259",327,4,3,4,4,14.12,1.8671,0.016317,0.004519,0.629881,"Q8N3Y7","Epidermal retinol dehydrogenase 2 OS=Homo sapiens GN=SDR16C5 PE=2 SV=2                   "
"485","m.1527",299,19,19,16,6,-7.352,-0.9549,1,0.676906,0.508433,"Q4R4I6","Adenylyl cyclase-associated protein 1 OS=Macaca fascicularis GN=CAP1 PE=2 SV=3                   "
"486","m.15279",668,1,1,1,0,-5.049,-0.8648,1,0.661474,0.544753,"Q3SWT4","Protein IWS1 homolog OS=Rattus norvegicus GN=Iws1 PE=2 SV=1                    "
"487","m.15280",205,3,3,3,0,0.131,0.0194,0.725995,0.377857,0.71841,"3683555","Putative uncharacterized protein OS=Branchiostoma floridae GN=BRAFLDRAFT_129574 PE=4 SV=1                    "
"488","m.15290",959,8,8,9,4,11.686,2.6886,0.00033,8.2e-05,0.619657,"Q5ZIA5","Coatomer subunit beta OS=Gallus gallus GN=COPB1 PE=2 SV=1                    "
"489","m.153",398,2,2,2,0,4.717,0.8187,0.298375,0.107877,0.679954,"B2GUE2","Leucine-rich repeat flightless-interacting protein 2 OS=Xenopus tropicalis GN=lrrfip2 PE=2 SV=1                  "
"490","m.1530",391,4,8,6,1,0.553,0.0685,0.691728,0.359255,0.718192,"O93429","Serotransferrin OS=Paralichthys olivaceus GN=tf PE=2 SV=1                      "
"491","m.15306",507,0,1,1,0,-1.429,-0.131,0.840507,0.435844,0.713393,"P23229","Integrin alpha-6 OS=Homo sapiens GN=ITGA6 PE=1 SV=5                     "
"492","m.15314",289,1,2,1,0,-7.088,-0.6314,1,0.609309,0.622685,"Q9UI42","Carboxypeptidase A4 OS=Homo sapiens GN=CPA4 PE=1 SV=2                     "
"493","m.15316",161,1,3,2,1,2.645,0.2768,0.573748,0.282087,0.711073,NA,NA
"494","m.15323",305,9,11,6,1,-6.298,-0.7328,1,0.634297,0.591692,"Q8BMF4","Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex mitochondrial OS=Mus musculus GN=Dlat PE=1 SV=2                           "
"495","m.15325",4828,0,1,2,0,-11.618,-1.1986,0.915071,0.706219,0.397864,"Q9U943","Apolipophorins OS=Locusta migratoria PE=1 SV=2                       "
"496","m.15331",209,7,11,5,1,-12.149,-1.4183,0.73313,0.715248,0.297696,"P24367","Peptidyl-prolyl cis-trans isomerase B OS=Gallus gallus GN=PPIB PE=2 SV=1                   "
"497","m.15370",180,11,11,17,12,0.728,0.2461,0.588613,0.293309,0.712538,"3300831","Beta gamma crystallin isoform 10 (Fragment) OS=Montipora capitata PE=2 SV=1                  "
"498","m.15377",555,18,20,21,13,6.329,2.4248,0.001469,0.000335,0.621834,"P08059","Glucose-6-phosphate isomerase OS=Sus scrofa GN=GPI PE=1 SV=3                     "
"499","m.15388",345,0,0,1,0,-6.802,-0.7848,1,0.645691,0.574101,"Q5R778","Acyl-CoA dehydrogenase family member 11 OS=Pongo abelii GN=ACAD11 PE=2 SV=2                  "
"500","m.15396",329,3,5,3,1,8.787,1.9406,0.012714,0.003335,0.628366,"Q62651","Delta(35)-Delta(24)-dienoyl-CoA isomerase mitochondrial OS=Rattus norvegicus GN=Ech1 PE=1 SV=2                           "
"501","m.15400",429,6,5,7,5,6.028,1.0593,0.175377,0.059877,0.66522,"Q7ZTY4","Histone-binding protein RBBP7 OS=Danio rerio GN=rbbp7 PE=2 SV=1                    "
"502","m.15409",308,1,1,1,1,0.381,0.0545,0.701255,0.364541,0.718331,"Q9WUK2","Eukaryotic translation initiation factor 4H OS=Mus musculus GN=Eif4h PE=1 SV=3                  "
"503","m.15422",456,1,2,2,0,-0.287,-0.0363,0.76737,0.399173,0.717644,"O88413","Tubby-related protein 3 OS=Mus musculus GN=Tulp3 PE=1 SV=1                    "
"504","m.15426",1113,5,7,5,3,-2.697,-0.3524,0.973384,0.520504,0.686757,"Q5RI56","Optineurin OS=Danio rerio GN=optn PE=2 SV=2                      "
"505","m.15449",425,0,0,2,0,1.609,0.2385,0.592405,0.296094,0.712886,"Q6GQ29","Carboxypeptidase Q OS=Xenopus laevis GN=cpq PE=2 SV=1                     "
"506","m.15450",862,0,0,1,0,-16.272,-2.3978,0.126475,0.666505,0.033175,"Q9QZ81","Protein argonaute-2 OS=Rattus norvegicus GN=Ago2 PE=2 SV=2                     "
"507","m.15457",489,3,3,2,0,-0.166,-0.019,0.754282,0.392529,0.718007,"Q8BKZ9","Pyruvate dehydrogenase protein X component mitochondrial OS=Mus musculus GN=Pdhx PE=2 SV=1                           "
"508","m.15462",185,3,3,3,0,-5.725,-0.7305,1,0.633771,0.592443,"Q9C8L4","Persulfide dioxygenase ETHE1 homolog mitochondrial OS=Arabidopsis thaliana GN=GLY3 PE=1 SV=3                           "
"509","m.1547",193,3,3,4,2,-2.526,-0.326,0.963298,0.510771,0.691165,"Q9D8Y0","EF-hand domain-containing protein D2 OS=Mus musculus GN=Efhd2 PE=1 SV=1                   "
"510","m.15471",509,6,8,4,2,-6.238,-1.2655,0.866723,0.710695,0.36665,"P17213","Bactericidal permeability-increasing protein OS=Homo sapiens GN=BPI PE=1 SV=4                    "
"511","m.15484",173,0,1,0,0,8.046,1.4913,0.049125,0.017175,0.642162,"Q5XGA9","N-alpha-acetyltransferase 50 OS=Xenopus tropicalis GN=naa50 PE=2 SV=1                     "
"512","m.15491",328,1,1,1,0,-0.552,-0.1121,0.82594,0.428495,0.714564,"Q9WVA3","Mitotic checkpoint protein BUB3 OS=Mus musculus GN=Bub3 PE=2 SV=2                   "
"513","m.15526",304,3,4,4,1,-6.605,-1.0476,0.988745,0.690376,0.467776,"Q9CY64","Biliverdin reductase A OS=Mus musculus GN=Blvra PE=2 SV=1                    "
"514","m.15544",155,4,5,3,0,-2.504,-0.1927,0.886289,0.459847,0.708374,"P80601","Ribonuclease UK114 OS=Capra hircus GN=HRSP12 PE=1 SV=3                     "
"515","m.15573",170,1,0,0,1,-1.949,-0.2348,0.914696,0.476148,0.703875,"P63100","Calcineurin subunit B type 1 OS=Rattus norvegicus GN=Ppp3r1 PE=1 SV=2                  "
"516","m.15586",275,6,6,6,5,-15.061,-2.0735,0.269341,0.685071,0.083531,"Q9JJ19","Na(+)/H(+) exchange regulatory cofactor NHE-RF1 OS=Rattus norvegicus GN=Slc9a3r1 PE=1 SV=3                  "
"517","m.1560",548,9,11,12,5,-4.871,-1.2127,0.905596,0.707292,0.391266,"Q6EE31","T-complex protein 1 subunit theta OS=Gallus gallus GN=CCT8 PE=1 SV=3                  "
"518","m.15618",675,3,3,2,0,2.205,0.3371,0.546184,0.260201,0.707981,"E9Q634","Unconventional myosin-Ie OS=Mus musculus GN=Myo1e PE=1 SV=1                     "
"519","m.15620",573,1,0,0,0,-8.34,-1.5895,0.580341,0.712388,0.227682,"Q96PQ7","Kelch-like protein 5 OS=Homo sapiens GN=KLHL5 PE=2 SV=3                    "
"520","m.15633",448,46,44,36,25,0.919,0.5338,0.457734,0.191296,0.69699,"P50395","Rab GDP dissociation inhibitor beta OS=Homo sapiens GN=GDI2 PE=1 SV=2                  "
"521","m.15646",189,0,1,0,0,11.072,1.1718,0.129934,0.044157,0.658661,NA,NA
"522","m.15686",206,3,3,3,2,-7.992,-2.5275,0.085606,0.659876,0.021708,"Q32L92","Calponin-3 OS=Bos taurus GN=CNN3 PE=2 SV=1                      "
"523","m.1569",147,1,2,0,0,1.259,0.1025,0.669446,0.346478,0.717624,"O43447","Peptidyl-prolyl cis-trans isomerase H OS=Homo sapiens GN=PPIH PE=1 SV=1                   "
"524","m.15693",310,6,4,3,4,13.111,1.2865,0.092484,0.031863,0.652307,"Q7ZXQ9","Drebrin-like protein A OS=Xenopus laevis GN=dbnl-a PE=2 SV=1                    "
"525","m.15700",399,6,5,5,3,-2.466,-0.4401,0.994056,0.551453,0.669943,NA,NA
"526","m.15722",235,21,17,17,11,-2.263,-0.8022,1,0.6493,0.567953,"Q8MI17","Retinal dehydrogenase 1 OS=Oryctolagus cuniculus GN=ALDH1A1 PE=2 SV=1                    "
"527","m.15724",695,2,3,4,1,-6.464,-1.1374,0.951275,0.700752,0.426469,"Q14974","Importin subunit beta-1 OS=Homo sapiens GN=KPNB1 PE=1 SV=2                    "
"528","m.15750",815,1,1,1,0,-8.035,-0.9888,1,0.682118,0.493908,NA,NA
"529","m.15756",276,2,3,0,0,-10.625,-2.206,0.205781,0.67714,0.058739,"Q99NB1","Acetyl-coenzyme A synthetase 2-like mitochondrial OS=Mus musculus GN=Acss1 PE=1 SV=1                           "
"530","m.1576",513,7,7,7,5,-2.076,-0.4028,0.98753,0.538579,0.677489,"A6H584","Collagen alpha-5(VI) chain OS=Mus musculus GN=Col6a5 PE=1 SV=3                    "
"531","m.15763",343,0,2,0,0,0.996,0.0868,0.679581,0.352368,0.717925,"O75600","2-amino-3-ketobutyrate coenzyme A ligase mitochondrial OS=Homo sapiens GN=GCAT PE=1 SV=1                           "
"532","m.15764",225,4,4,5,3,-8.204,-1.6304,0.547353,0.710788,0.212342,"O55012","Phosphatidylinositol-binding clathrin assembly protein OS=Rattus norvegicus GN=Picalm PE=1 SV=1                   "
"533","m.15778",129,3,1,1,0,-7.252,-0.7252,1,0.632553,0.594165,"Q9TWL9","Conodipine-M alpha chain OS=Conus magus PE=1 SV=2                     "
"534","m.15779",427,1,1,1,0,-13.653,-1.1119,0.963862,0.698088,0.438316,"P81274","G-protein-signaling modulator 2 OS=Homo sapiens GN=GPSM2 PE=1 SV=3                    "
"535","m.15803",206,3,3,2,0,-9.648,-1.0107,0.998588,0.685322,0.484291,"P00491","Purine nucleoside phosphorylase OS=Homo sapiens GN=PNP PE=1 SV=2                    "
"536","m.1582",284,2,2,2,1,-5.316,-0.6858,1,0.623183,0.606594,"P41044","Calbindin-32 OS=Drosophila melanogaster GN=Cbp53E PE=2 SV=1                      "
"537","m.15822",319,1,2,1,0,-5.713,-0.5854,1,0.596702,0.635348,"3277618","Predicted protein OS=Nematostella vectensis GN=v1g244535 PE=4 SV=1                     "
"538","m.1583",327,6,6,6,3,-8.78,-1.8942,0.368052,0.696256,0.127164,"P56839","Phosphoenolpyruvate phosphomutase OS=Mytilus edulis PE=1 SV=3                      "
"539","m.15831",119,3,6,3,1,-2.829,-0.4336,0.993135,0.549243,0.671299,NA,NA
"540","m.15837",260,1,1,1,0,-0.09,-0.0163,0.75226,0.391494,0.718054,NA,NA
"541","m.15839",183,6,6,7,4,-5.202,-1.5841,0.58482,0.712578,0.229749,"Q9CQC9","GTP-binding protein SAR1b OS=Mus musculus GN=Sar1b PE=1 SV=1                    "
"542","m.15850",195,1,1,1,0,1,0.1083,0.665766,0.344306,0.717497,"Q5ZI78","Tumor necrosis factor alpha-induced protein 8 OS=Gallus gallus GN=TNFAIP8 PE=2 SV=1                 "
"543","m.15857",420,4,4,4,1,1.689,0.3257,0.551268,0.264322,0.708583,"Q6NZ09","Proteasomal ubiquitin receptor ADRM1 OS=Danio rerio GN=adrm1b PE=1 SV=1                   "
"544","m.15859",410,6,5,6,5,0.585,0.1313,0.651538,0.335716,0.716915,"P46471","26S protease regulatory subunit 7 OS=Mus musculus GN=Psmc2 PE=1 SV=5                  "
"545","m.15862",387,1,2,0,0,-11.05,-1.6918,0.500896,0.707931,0.190366,"O88809","Neuronal migration protein doublecortin OS=Mus musculus GN=Dcx PE=1 SV=1                   "
"546","m.15899",456,4,4,1,1,8.865,1.3912,0.066779,0.023371,0.646884,"Q8CE50","Sorting nexin-30 OS=Mus musculus GN=Snx30 PE=2 SV=1                     "
"547","m.1592",810,2,3,2,1,-7.376,-1.1088,0.965287,0.697748,0.439751,"Q2MHE4","Serine/threonine-protein kinase HT1 OS=Arabidopsis thaliana GN=HT1 PE=1 SV=1                    "
"548","m.15923",2429,25,32,13,5,1.082,0.1892,0.618205,0.314236,0.714969,"P01267","Thyroglobulin OS=Bos taurus GN=TG PE=1 SV=1                      "
"549","m.15941",522,1,1,2,1,-15.569,-2.0034,0.305999,0.689423,0.09919,"Q64676","2-hydroxyacylsphingosine 1-beta-galactosyltransferase OS=Mus musculus GN=Ugt8 PE=2 SV=2                     "
"550","m.15962",187,0,0,1,0,4.042,0.7017,0.366759,0.138885,0.687105,"Q9BZM1","Group XIIA secretory phospholipase A2 OS=Homo sapiens GN=PLA2G12A PE=1 SV=1                  "
"551","m.16002",356,0,1,0,0,2.512,0.4049,0.516523,0.235908,0.704293,"P10079","Fibropellin-1 OS=Strongylocentrotus purpuratus GN=EGF1 PE=1 SV=2                      "
"552","m.16005",488,2,2,3,4,-3.168,-0.5124,0.999535,0.574992,0.653744,"Q9TU32","Protein ERGIC-53 OS=Chlorocebus aethiops GN=LMAN1 PE=2 SV=1                     "
"553","m.16008",262,2,3,4,3,-2.295,-0.3294,0.964702,0.512033,0.690615,"3286479","Predicted protein OS=Nematostella vectensis GN=v1g222210 PE=4 SV=1                     "
"554","m.16009",808,2,3,2,2,-5.516,-0.7214,1,0.631673,0.595393,"Q61789","Laminin subunit alpha-3 OS=Mus musculus GN=Lama3 PE=1 SV=4                    "
"555","m.16029",467,0,1,2,0,-4.229,-0.7194,1,0.631208,0.596036,"Q9QZB7","Actin-related protein 10 OS=Mus musculus GN=Actr10 PE=1 SV=2                    "
"556","m.16036",305,2,2,4,3,-15.918,-2.0306,0.291493,0.687726,0.092901,"3663538","Putative uncharacterized protein OS=Branchiostoma floridae GN=BRAFLDRAFT_63863 PE=4 SV=1                    "
"557","m.16060",768,1,1,2,0,-7.395,-1.0463,0.989146,0.690206,0.468363,"Q29122","Unconventional myosin-VI OS=Sus scrofa GN=MYO6 PE=1 SV=1                     "
"558","m.16090",446,23,28,14,8,-9.946,-2.064,0.274173,0.685656,0.085548,"O61491","Flotillin-1 OS=Drosophila melanogaster GN=Flo-1 PE=2 SV=1                      "
"559","m.16099",216,0,0,0,1,-1.799,-0.2466,0.922074,0.480693,0.702457,NA,NA
"560","m.16119",234,1,1,1,0,9.108,1.0569,0.176433,0.060256,0.665363,"Q5RA81","GrpE protein homolog 1 mitochondrial OS=Pongo abelii GN=GRPEL1 PE=2 SV=1                           "
"561","m.16132",345,3,2,2,1,-8.4,-1.0574,0.985593,0.691642,0.463335,"Q8BW96","Calcium/calmodulin-dependent protein kinase type 1D OS=Mus musculus GN=Camk1d PE=1 SV=2                  "
"562","m.16180",508,1,3,2,1,-1.974,-0.1383,0.846088,0.438684,0.712895,"Q0IIF7","Ubiquitin carboxyl-terminal hydrolase 14 OS=Bos taurus GN=USP14 PE=2 SV=3                   "
"563","m.16211",276,1,1,0,0,-9.349,-1.5488,0.614796,0.713682,0.243494,"Q5E9C0","Ras suppressor protein 1 OS=Bos taurus GN=RSU1 PE=2 SV=1                   "
"564","m.16222",296,2,1,1,0,0.272,0.0378,0.712882,0.370865,0.718419,"A6QLU1","Glycerol-3-phosphate dehydrogenase mitochondrial OS=Bos taurus GN=GPD2 PE=2 SV=1                           "
"565","m.16226",279,4,3,1,1,-11.142,-1.4172,0.734148,0.715242,0.298174,"P33450","Cadherin-related tumor suppressor OS=Drosophila melanogaster GN=ft PE=1 SV=3                    "
"566","m.16233",161,6,7,9,2,3.543,0.892,0.257427,0.091035,0.675418,NA,NA
"567","m.16246",388,4,6,3,1,-5.244,-0.5083,0.999407,0.57371,0.654717,"Q91WU5","Arsenite methyltransferase OS=Mus musculus GN=As3mt PE=2 SV=2                     "
"568","m.16258",131,0,1,0,0,-11.914,-1.0827,0.976386,0.694761,0.451782,"Q923G2","DNA-directed RNA polymerases I II and III subunit RPABC3 OS=Mus musculus GN=Polr2h PE=2 SV=3                           "
"569","m.1626",326,7,7,5,3,-19.722,-2.0903,0.260894,0.684041,0.080043,"Q32LM2","Small glutamine-rich tetratricopeptide repeat-containing protein alpha OS=Bos taurus GN=SGTA PE=2 SV=1                 "
"570","m.16281",177,1,1,1,0,-12.548,-1.4031,0.747181,0.715129,0.304329,"O95881","Thioredoxin domain-containing protein 12 OS=Homo sapiens GN=TXNDC12 PE=1 SV=1                   "
"571","m.16282",297,1,3,2,0,-7.509,-1.4836,0.672891,0.715009,0.269932,"Q9D1D6","Collagen triple helix repeat-containing protein 1 OS=Mus musculus GN=Cthrc1 PE=2 SV=2                 "
"572","m.16303",320,0,1,0,0,-1.902,-0.1603,0.862693,0.447247,0.71124,"Q9HBA9","Putative N-acetylated-alpha-linked acidic dipeptidase OS=Homo sapiens GN=FOLH1B PE=2 SV=1                   "
"573","m.16309",388,2,5,2,2,-2.129,-0.3146,0.958363,0.50652,0.69297,"Q5RBM6","Beta-ureidopropionase OS=Pongo abelii GN=UPB1 PE=2 SV=1                      "
"574","m.16319",224,1,1,1,0,5.487,0.9236,0.240636,0.084388,0.673466,"Q6AYQ8","Acylpyruvase FAHD1 mitochondrial OS=Rattus norvegicus GN=Fahd1 PE=2 SV=1                           "
"575","m.16351",226,8,12,10,6,-18.896,-3.6585,0.000819,0.627453,0.000133,"P52301","GTP-binding nuclear protein Ran OS=Xenopus laevis GN=ran PE=1 SV=2                   "
"576","m.16371",297,3,2,2,2,0.424,0.037,0.713444,0.371168,0.718421,"P53111","NADPH-dependent aldehyde reductase ARI1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=ARI1 PE=1 SV=1              "
"577","m.16396",363,0,0,0,1,2.94,0.5302,0.45949,0.192502,0.697197,"Q8WVB3","Hexosaminidase D OS=Homo sapiens GN=HEXDC PE=2 SV=3                     "
"578","m.16423",301,0,1,1,0,11.647,1.0139,0.195954,0.06737,0.667945,"Q8NUV9","Uncharacterized oxidoreductase MW2403 OS=Staphylococcus aureus (strain MW2) GN=MW2403 PE=3 SV=1                  "
"579","m.16425",264,1,1,1,0,-3.791,-0.7692,1,0.64237,0.579501,"Q5RID7","Sorting nexin-17 OS=Danio rerio GN=snx17 PE=2 SV=1                     "
"580","m.16446",276,1,2,0,0,-0.66,-0.1116,0.825553,0.428301,0.714593,"Q9JHW2","Omega-amidase NIT2 OS=Mus musculus GN=Nit2 PE=1 SV=1                     "
"581","m.16449",935,11,10,12,3,-8.77,-2.6176,0.064264,0.655592,0.01589,"O55029","Coatomer subunit beta' OS=Mus musculus GN=Copb2 PE=2 SV=2                    "
"582","m.16461",147,1,0,0,0,-12.47,-0.9862,1,0.68173,0.495038,"Q4I963","Cofilin OS=Gibberella zeae (strain PH-1 / ATCC MYA-4620 / FGSC 9075 / NRRL 31084) GN=COF1 PE=3 SV=2           "
"583","m.16465",273,0,1,0,0,12.611,1.0815,0.165776,0.056462,0.663902,"Q91XA9","Acidic mammalian chitinase OS=Mus musculus GN=Chia PE=1 SV=2                    "
"584","m.16490",518,0,0,1,0,-11.892,-2.0953,0.258404,0.683736,0.079025,"Q61555","Fibrillin-2 OS=Mus musculus GN=Fbn2 PE=1 SV=2                      "
"585","m.1652",495,30,30,26,11,-2.318,-0.5627,1,0.590177,0.641288,"Q8JFV8","Synaptic vesicle membrane protein VAT-1 homolog OS=Danio rerio GN=vat1 PE=2 SV=1                 "
"586","m.16526",293,3,2,1,0,-4.459,-1.0799,0.977482,0.694426,0.453067,"Q9Y2S2","Lambda-crystallin homolog OS=Homo sapiens GN=CRYL1 PE=1 SV=3                     "
"587","m.16548",260,0,1,0,0,-14.367,-3.1807,0.007859,0.636175,0.001579,"Q92673","Sortilin-related receptor OS=Homo sapiens GN=SORL1 PE=1 SV=2                     "
"588","m.1655",411,2,3,4,0,-7.054,-1.8395,0.401484,0.699615,0.142812,"Q90744","Alpha-N-acetylgalactosaminidase OS=Gallus gallus GN=NAGA PE=1 SV=1                      "
"589","m.16552",236,1,1,0,0,5.336,0.5756,0.436708,0.177512,0.694571,"3273425","Predicted protein OS=Nematostella vectensis GN=v1g242207 PE=4 SV=1                     "
"590","m.16570",215,1,2,1,0,2.659,0.3606,0.535829,0.251737,0.706722,"Q9R016","Baculoviral IAP repeat-containing protein 1e OS=Mus musculus GN=Naip5 PE=1 SV=2                  "
"591","m.16591",233,3,2,3,2,-6.369,-0.4926,0.998761,0.568742,0.658382,NA,NA
"592","m.16598",409,0,2,2,0,0.168,0.0158,0.728597,0.379228,0.718395,"A7S338","Lissencephaly-1 homolog OS=Nematostella vectensis GN=v1g242515 PE=3 SV=1                     "
"593","m.166",168,3,1,1,0,-19.805,-2.0643,0.274019,0.685638,0.085484,"P42577","Soma ferritin OS=Lymnaea stagnalis PE=2 SV=2                      "
"594","m.1664",421,0,1,1,0,-15.078,-1.9102,0.358572,0.69526,0.122792,"P35659","Protein DEK OS=Homo sapiens GN=DEK PE=1 SV=1                     "
"595","m.16651",319,2,3,2,1,-7.565,-1.7649,0.449821,0.704003,0.165878,"Q5M8W9","4-hydroxy-2-oxoglutarate aldolase mitochondrial OS=Xenopus tropicalis GN=hoga1 PE=2 SV=2                           "
"596","m.16676",336,2,3,2,1,-10.039,-1.5714,0.595469,0.713003,0.234647,"Q3URF8","BTB/POZ domain-containing protein KCTD21 OS=Mus musculus GN=Kctd21 PE=2 SV=1                   "
"597","m.16692",411,10,14,8,4,-4.593,-1.2191,0.901162,0.707756,0.388274,"Q8BWT1","3-ketoacyl-CoA thiolase mitochondrial OS=Mus musculus GN=Acaa2 PE=1 SV=3                           "
"598","m.16730",536,1,1,1,0,-4.32,-1.1899,0.920714,0.705522,0.401936,"O60524","Nuclear export mediator factor NEMF OS=Homo sapiens GN=NEMF PE=1 SV=4                  "
"599","m.16736",134,2,3,1,0,2.198,0.1353,0.649123,0.334225,0.716802,NA,NA
"600","m.1680",375,2,4,2,1,-16.478,-2.5506,0.079608,0.65875,0.020067,"Q4QRK0","Methionine aminopeptidase 1 OS=Danio rerio GN=metap1 PE=2 SV=2                    "
"601","m.16813",293,0,2,1,0,1.93,0.3554,0.538109,0.253606,0.707003,"Q26630","33 kDa inner dynein arm light chain axonemal OS=Strongylocentrotus purpuratus PE=1 SV=1                           "
"602","m.1685",362,0,1,1,1,4.963,0.2966,0.564491,0.274877,0.710085,"Q12904","Aminoacyl tRNA synthase complex-interacting multifunctional protein 1 OS=Homo sapiens GN=AIMP1 PE=1 SV=2                "
"603","m.16859",1199,2,3,5,1,-5.96,-1.0645,0.983162,0.692539,0.460105,"Q8WWN9","Interactor protein for cytohesin exchange factors 1 OS=Homo sapiens GN=IPCEF1 PE=1 SV=1                "
"604","m.16861",197,0,1,0,0,-12.454,-2.0114,0.301694,0.688923,0.097312,NA,NA
"605","m.16863",391,0,1,0,0,-2.3,-0.3323,0.965874,0.513108,0.690142,"Q7ZVK4","Vacuolar protein-sorting-associated protein 36 OS=Danio rerio GN=vps36 PE=2 SV=1                   "
"606","m.16864",208,0,0,1,1,-4.217,-0.959,1,0.677553,0.5067,"Q9ULC4","Malignant T-cell-amplified sequence 1 OS=Homo sapiens GN=MCTS1 PE=1 SV=1                   "
"607","m.1688",655,4,7,5,2,0.401,0.0637,0.694972,0.361066,0.718246,"Q66HG5","Transmembrane 9 superfamily member 2 OS=Rattus norvegicus GN=Tm9sf2 PE=2 SV=1                  "
"608","m.16887",302,0,0,0,1,-0.737,-0.0759,0.797849,0.414455,0.716348,"O75643","U5 small nuclear ribonucleoprotein 200 kDa helicase OS=Homo sapiens GN=SNRNP200 PE=1 SV=2                "
"609","m.16910",2217,21,24,17,8,-10.115,-2.3147,0.158614,0.670992,0.042857,"A6NMZ7","Collagen alpha-6(VI) chain OS=Homo sapiens GN=COL6A6 PE=1 SV=2                    "
"610","m.16923",260,2,1,0,0,0.449,0.0522,0.702843,0.365411,0.718348,"Q5RBR7","Acyl-protein thioesterase 1 OS=Pongo abelii GN=LYPLA1 PE=2 SV=1                    "
"611","m.16994",221,9,10,15,8,-4.23,-1.9311,0.346391,0.693954,0.117222,"O18598","Glutathione S-transferase OS=Blattella germanica PE=1 SV=3                      "
"612","m.16997",579,38,44,36,15,-5.572,-2.4848,0.097709,0.662004,0.025042,"P09010","Lamin-L(I) OS=Xenopus laevis PE=2 SV=1                       "
"613","m.17002",969,1,2,3,1,4.005,0.8237,0.295507,0.106665,0.679645,"P31696","Agrin OS=Gallus gallus GN=AGRN PE=1 SV=3                      "
"614","m.17007",211,1,1,2,0,0.967,0.1081,0.665892,0.344381,0.717502,"3276285","Predicted protein OS=Nematostella vectensis GN=v1g208975 PE=4 SV=1                     "
"615","m.17032",119,4,4,1,0,-2.792,-0.2383,0.916914,0.477498,0.703462,"Q6GPY0","Mitochondrial import inner membrane translocase subunit Tim13-A OS=Xenopus laevis GN=timm13-a PE=3 SV=2                "
"616","m.1706",388,2,1,2,0,1.203,0.132,0.651113,0.335455,0.716896,"A0M8U6","Testin OS=Canis familiaris GN=TES PE=3 SV=1                      "
"617","m.17099",205,3,4,3,1,-14.737,-2.8909,0.025286,0.644647,0.005607,"P49189","4-trimethylaminobutyraldehyde dehydrogenase OS=Homo sapiens GN=ALDH9A1 PE=1 SV=3                     "
"618","m.171",2522,0,1,0,1,-14.651,-2.2112,0.203419,0.676838,0.057891,"Q91VW5","Golgin subfamily A member 4 OS=Mus musculus GN=Golga4 PE=1 SV=2                  "
"619","m.17101",439,8,10,8,6,-12.066,-1.6147,0.559818,0.711435,0.218165,"Q5ZMP6","AP-2 complex subunit mu OS=Gallus gallus GN=AP2M1 PE=2 SV=1                   "
