"","Protein","Len","S0","S0.1","S1","S1.1","LogFoldChange","Zstatistic","fdr","FDRup","FDRdown","UniprotID","DEFLINE"
"711","m.17857",135,1,3,2,2,-5.25,-1.0063,0.66401,0.916314,0.304732,"P50408","V-type proton ATPase subunit F OS=Rattus norvegicus GN=Atp6v1f PE=1 SV=1                  "
"712","m.17859",221,2,1,1,2,-6.402,-0.9307,0.705274,0.922919,0.330987,"Q8C4B4","Protein unc-119 homolog B OS=Mus musculus GN=Unc119b PE=2 SV=1                   "
"713","m.17885",208,5,4,6,6,7.911,1.6372,0.675985,0.40344,0.765067,"O18334","Ras-related protein Rab6 OS=Drosophila melanogaster GN=Rab6 PE=1 SV=1                    "
"714","m.17886",251,0,1,0,1,-0.175,-0.0205,0.999975,0.925118,0.627576,"Q5ZML3","Serine/arginine-rich splicing factor 1 OS=Gallus gallus GN=SRSF1 PE=1 SV=3                   "
"715","m.17895",500,6,5,7,9,-4.807,-1.0087,0.662731,0.916097,0.303906,"P43353","Aldehyde dehydrogenase family 3 member B1 OS=Homo sapiens GN=ALDH3B1 PE=1 SV=1                 "
"716","m.17897",385,5,6,7,4,-0.296,-0.063,0.999903,0.927838,0.617484,"Q9VWH4","Probable isocitrate dehydrogenase [NAD] subunit alpha mitochondrial OS=Drosophila melanogaster GN=l(1)G0156 PE=2 SV=1                           "
"717","m.17910",625,1,2,2,2,-7.126,-1.0892,0.620379,0.90865,0.276544,"Q91VS8","FERM RhoGEF and pleckstrin domain-containing protein 2 OS=Mus musculus GN=Farp2 PE=1 SV=2                           "
"718","m.17927",304,0,1,2,2,9.984,0.8941,1,0.772684,0.746585,"Q9NZ01","Very-long-chain enoyl-CoA reductase OS=Homo sapiens GN=TECR PE=1 SV=1                    "
"719","m.1793",310,5,4,3,4,2.942,0.4336,0.996782,0.878244,0.706652,"Q99L04","Dehydrogenase/reductase SDR family member 1 OS=Mus musculus GN=Dhrs1 PE=2 SV=1                  "
"720","m.17939",224,0,1,1,0,-9.874,-2.2158,0.099567,0.806006,0.035534,NA,NA
"721","m.1796",557,7,9,13,13,0.585,0.1881,1,0.908255,0.669996,"P19891","Asparagine synthetase [glutamine-hydrolyzing] OS=Cricetulus griseus GN=ASNS PE=2 SV=2                    "
"722","m.17962",105,1,2,2,1,-1.685,-0.2626,0.995002,0.938009,0.56306,"3864761","Putative uncharacterized protein OS=Acropora millepora PE=2 SV=1                     "
"723","m.17967",175,3,3,3,4,6.017,1.1307,0.999994,0.673716,0.757753,"P26990","ADP-ribosylation factor 6 OS=Gallus gallus GN=ARF6 PE=2 SV=3                    "
"724","m.17970",233,4,4,3,2,1.987,0.3751,0.99926,0.886584,0.699084,"Q56840","2-(R)-hydroxypropyl-CoM dehydrogenase OS=Xanthobacter autotrophicus (strain ATCC BAA-1158 / Py2) GN=xecD PE=1 SV=3                "
"725","m.17977",658,2,4,3,3,-0.744,-0.1529,0.999442,0.93294,0.594412,"Q6N069","N-alpha-acetyltransferase 16 NatA auxiliary subunit OS=Homo sapiens GN=NAA16 PE=1 SV=2                           "
"726","m.17984",639,10,12,14,12,3.412,0.8841,0.999999,0.7761,0.745995,"P49748","Very long-chain specific acyl-CoA dehydrogenase mitochondrial OS=Homo sapiens GN=ACADVL PE=1 SV=1                           "
"727","m.17992",724,11,18,18,12,-16.79,-3.6665,0.001311,0.759859,0.000221,"P16276","Aconitate hydratase mitochondrial OS=Sus scrofa GN=ACO2 PE=1 SV=1                           "
"728","m.180",623,2,2,2,1,-3.71,-0.2564,0.995468,0.937759,0.564923,"O60476","Mannosyl-oligosaccharide 12-alpha-mannosidase IB OS=Homo sapiens GN=MAN1A2 PE=1 SV=1                           "
"729","m.18001",225,1,1,1,1,0.977,0.1818,1,0.908864,0.668877,"Q96PZ7","CUB and sushi domain-containing protein 1 OS=Homo sapiens GN=CSMD1 PE=1 SV=2                 "
"730","m.18009",870,3,2,3,2,1.472,0.1929,1,0.907787,0.670841,"Q9WVQ1","Membrane-associated guanylate kinase WW and PDZ domain-containing protein 2 OS=Mus musculus GN=Magi2 PE=1 SV=2                           "
"731","m.1802",545,2,1,1,3,12.247,1.1674,0.999997,0.655088,0.75907,"Q9JI78","Peptide-N(4)-(N-acetyl-beta-glucosaminyl)asparagine amidase OS=Mus musculus GN=Ngly1 PE=1 SV=2                     "
"732","m.18040",327,8,7,10,10,0.344,0.141,1,0.912639,0.6614,"A4FV08","Glucosamine-6-phosphate isomerase 1 OS=Bos taurus GN=GNPDA1 PE=2 SV=1                    "
"733","m.18048",376,14,15,12,9,9.257,1.036,0.999998,0.717658,0.753875,"P51570","Galactokinase OS=Homo sapiens GN=GALK1 PE=1 SV=1                      "
"734","m.1806",594,2,2,3,2,21.969,1.8528,0.544735,0.306832,0.762945,"O14841","5-oxoprolinase OS=Homo sapiens GN=OPLAH PE=1 SV=3                      "
"735","m.18060",194,3,2,3,4,10.223,1.5814,0.720617,0.430336,0.76536,"Q6P1S4","Arginine--tRNA ligase cytoplasmic OS=Xenopus tropicalis GN=rars PE=2 SV=1                           "
"736","m.18062",181,7,7,7,7,-9.106,-1.4197,0.441152,0.876441,0.174418,"Q6P7Q4","Lactoylglutathione lyase OS=Rattus norvegicus GN=Glo1 PE=1 SV=3                     "
"737","m.18064",292,1,0,0,0,-0.973,-0.1363,0.999629,0.932061,0.598851,"Q9GLP1","Coagulation factor V OS=Sus scrofa GN=F5 PE=2 SV=1                    "
"738","m.18070",421,4,5,5,6,-3.406,-0.6873,0.848199,0.939041,0.417925,"Q58DA0","26S proteasome non-ATPase regulatory subunit 4 OS=Bos taurus GN=PSMD4 PE=2 SV=1                 "
"739","m.1809",261,0,0,0,1,-0.539,-0.0892,0.999867,0.929413,0.611004,"3273245","Predicted protein OS=Nematostella vectensis GN=v1g242093 PE=4 SV=1                     "
"740","m.1811",272,2,3,3,3,3.108,0.445,0.996254,0.87653,0.708046,"O02691","3-hydroxyacyl-CoA dehydrogenase type-2 OS=Bos taurus GN=HSD17B10 PE=1 SV=3                    "
"741","m.18137",191,0,0,1,1,-3.963,-0.5455,0.922834,0.942895,0.468888,"Q91437","CAD protein OS=Squalus acanthias GN=CAD PE=2 SV=1                     "
"742","m.18144",177,2,4,5,3,-7.122,-0.7794,0.793542,0.934149,0.384724,"Q9NUQ9","Protein FAM49B OS=Homo sapiens GN=FAM49B PE=1 SV=1                     "
"743","m.18155",470,6,6,7,7,1.351,0.3013,1,0.896032,0.688518,NA,NA
"744","m.1816",454,0,1,1,0,-8.943,-1.457,0.420751,0.872766,0.164316,"O57382","Tolloid-like protein 2 OS=Xenopus laevis GN=tll2 PE=2 SV=1                    "
"745","m.18179",295,13,15,8,8,-10.552,-2.5446,0.045081,0.785608,0.015482,"Q8BHP7","Olfactomedin-like protein 2A OS=Mus musculus GN=Olfml2a PE=1 SV=1                    "
"746","m.18216",767,3,3,3,3,-10.115,-1.6996,0.29491,0.84948,0.107242,"Q8CAQ8","Mitochondrial inner membrane protein OS=Mus musculus GN=Immt PE=1 SV=1                   "
"747","m.18280",786,0,1,0,2,-9.09,-1.3109,0.501475,0.88718,0.205729,"4780878","Tenascin-X OS=Crassostrea gigas GN=CGI_10023352 PE=4 SV=1                      "
"748","m.18307",451,0,1,1,0,3.905,0.528,0.992533,0.863107,0.717444,"Q8BX70","Vacuolar protein sorting-associated protein 13C OS=Mus musculus GN=Vps13c PE=1 SV=2                  "
"749","m.18336",196,0,0,1,1,5.41,0.9102,0.999999,0.767061,0.747511,"P38487","Creatinase OS=Bacillus sp. (strain B-0618) PE=1 SV=3                     "
"750","m.1834",596,6,8,7,9,1.231,0.1379,1,0.912915,0.660815,"Q99MN1","Lysine--tRNA ligase OS=Mus musculus GN=Kars PE=1 SV=1                     "
"751","m.18341",246,1,0,2,1,-0.788,-0.1299,0.999685,0.931715,0.60054,"Q3ZJ60","Photosystem Q(B) protein OS=Pseudendoclonium akinetum GN=psbA PE=3 SV=1                    "
"752","m.18355",140,2,6,5,6,4.151,0.5197,0.99287,0.864529,0.716562,"Q6P026","Barrier-to-autointegration factor OS=Danio rerio GN=banf1 PE=1 SV=1                     "
"753","m.18359",423,1,1,4,8,1.225,0.1458,1,0.91221,0.662301,"Q6P2Z0","Basic leucine zipper and W2 domain-containing protein 1 OS=Xenopus tropicalis GN=bzw1 PE=2 SV=1               "
"754","m.18362",249,5,3,4,6,3.383,0.8973,0.999999,0.771578,0.746771,"P40124","Adenylyl cyclase-associated protein 1 OS=Mus musculus GN=Cap1 PE=1 SV=4                   "
"755","m.18366",538,5,6,7,5,-0.651,-0.1717,0.999125,0.933901,0.589286,"Q7TPB1","T-complex protein 1 subunit delta OS=Rattus norvegicus GN=Cct4 PE=1 SV=3                  "
"756","m.18370",247,3,4,4,1,0.431,0.0867,1,0.917248,0.6508,"3667855","Putative uncharacterized protein OS=Branchiostoma floridae GN=BRAFLDRAFT_91695 PE=4 SV=1                    "
"757","m.18373",191,4,8,4,3,-12.048,-1.8494,0.224259,0.835879,0.079799,"3266256","Predicted protein OS=Nematostella vectensis GN=v1g237935 PE=4 SV=1                     "
"758","m.18387",243,3,4,5,3,-3.545,-0.7622,0.803847,0.935192,0.390907,NA,NA
"759","m.184",376,211,219,212,215,-2.302,-2.4058,0.063133,0.79334,0.022294,NA,NA
"760","m.18428",171,1,3,2,1,1.344,0.1544,1,0.91143,0.663901,"Q8BGC4","Zinc-binding alcohol dehydrogenase domain-containing protein 2 OS=Mus musculus GN=Zadh2 PE=1 SV=1                 "
"761","m.18439",485,2,2,2,1,7.451,1.0589,0.999998,0.707576,0.75488,"P22105","Tenascin-X OS=Homo sapiens GN=TNXB PE=1 SV=3                      "
"762","m.18470",326,4,7,7,7,-0.948,-0.2223,0.997481,0.936302,0.574979,"P41250","Glycine--tRNA ligase OS=Homo sapiens GN=GARS PE=1 SV=3 SV=2                    "
"763","m.18491",290,1,0,1,0,2.889,0.4324,0.996837,0.878422,0.706504,"O08839","Myc box-dependent-interacting protein 1 OS=Rattus norvegicus GN=Bin1 PE=1 SV=1                   "
"764","m.18493",251,3,3,4,3,-13.942,-1.6056,0.342273,0.858336,0.127531,"Q9JJW6","Aly/REF export factor 2 OS=Mus musculus GN=Alyref2 PE=1 SV=1                   "
"765","m.1850",391,6,5,5,5,3.562,0.9536,0.999998,0.751132,0.749877,"Q9LIG0","Clavaminate synthase-like protein At3g21360 OS=Arabidopsis thaliana GN=At3g21360 PE=1 SV=1                   "
"766","m.18531",393,0,1,2,2,3.449,0.5533,0.991614,0.858653,0.720061,"P07221","Calsequestrin-1 OS=Oryctolagus cuniculus GN=CASQ1 PE=1 SV=1                      "
"767","m.18548",223,1,1,2,1,-7.129,-0.8383,0.758452,0.930178,0.363647,"Q8K370","Acyl-CoA dehydrogenase family member 10 OS=Mus musculus GN=Acad10 PE=1 SV=1                  "
"768","m.18550",321,2,2,4,4,-8.014,-1.3776,0.464422,0.880598,0.186217,"A7RM20","Eukaryotic translation initiation factor 3 subunit I OS=Nematostella vectensis GN=v1g239264 PE=3 SV=1                "
"769","m.18553",252,11,12,12,12,-4.716,-1.1818,0.571743,0.899796,0.246013,NA,NA
"770","m.18556",357,14,15,16,16,-5.965,-2.146,0.117291,0.811214,0.041821,"Q9UBQ7","Glyoxylate reductase/hydroxypyruvate reductase OS=Homo sapiens GN=GRHPR PE=1 SV=1                    "
"771","m.18584",365,2,1,2,2,-4.723,-0.6017,0.895484,0.941924,0.448794,"Q9QZ08","N-acetyl-D-glucosamine kinase OS=Mus musculus GN=Nagk PE=2 SV=3                     "
"772","m.18586",202,2,2,3,3,2.581,0.402,0.998182,0.882842,0.702652,"Q01528","Hemagglutinin/amebocyte aggregation factor OS=Limulus polyphemus PE=1 SV=1                     "
"773","m.18614",518,0,1,1,1,-0.914,-0.1076,0.99981,0.930475,0.606334,"Q5U3S1","Katanin p60 ATPase-containing subunit A-like 1 OS=Danio rerio GN=katnal1 PE=2 SV=1                 "
"774","m.1862",270,0,1,1,1,0.662,0.0746,1,0.918215,0.648334,NA,NA
"775","m.18621",247,1,0,0,0,-4.61,-0.7705,0.798874,0.934696,0.387922,NA,NA
"776","m.1866",1135,5,7,11,8,-4.41,-0.8806,0.733743,0.926991,0.348626,"P41252","Isoleucine--tRNA ligase cytoplasmic OS=Homo sapiens GN=IARS PE=1 SV=2                           "
"777","m.18667",123,1,1,0,0,3.802,0.4557,0.995753,0.874894,0.709331,"Q8TER0","Sushi nidogen and EGF-like domain-containing protein 1 OS=Homo sapiens GN=SNED1 PE=2 SV=2                           "
"778","m.18748",201,8,7,10,9,-4.206,-1.5242,0.38469,0.866187,0.146983,"Q5U316","Ras-related protein Rab-35 OS=Rattus norvegicus GN=Rab35 PE=1 SV=1                    "
"779","m.1875",114,1,1,1,1,2.72,0.2545,1,0.901395,0.681213,"P30043","Flavin reductase (NADPH) OS=Homo sapiens GN=BLVRB PE=1 SV=3                    "
"780","m.18767",961,3,3,3,6,7.903,1.4597,0.830684,0.492868,0.765247,"O43432","Eukaryotic translation initiation factor 4 gamma 3 OS=Homo sapiens GN=EIF4G3 PE=1 SV=2                "
"781","m.1881",292,24,26,28,25,3.203,1.1557,0.999996,0.661123,0.758661,"P27463","Retinal dehydrogenase 1 OS=Gallus gallus GN=ALDH1A1 PE=2 SV=1                    "
"782","m.18818",131,2,2,2,2,-1.651,-0.1842,0.99884,0.934519,0.585821,NA,NA
"783","m.18819",1444,17,22,29,29,-3.333,-1.762,0.264576,0.843736,0.095083,"Q99JG3","Annexin A13 OS=Mus musculus GN=Anxa13 PE=2 SV=3                     "
"784","m.18825",839,36,32,36,36,-7.721,-2.959,0.01693,0.77035,0.004315,"Q14315","Filamin-C OS=Homo sapiens GN=FLNC PE=1 SV=3                      "
"785","m.18834",354,8,7,8,9,-6.852,-1.8993,0.202752,0.831496,0.071965,"Q8AXV0","Endophilin-A2 OS=Gallus gallus GN=SH3GL1 PE=1 SV=1                      "
"786","m.1884",645,2,2,6,4,4.327,0.5073,0.993393,0.866618,0.71522,"O00571","ATP-dependent RNA helicase DDX3X OS=Homo sapiens GN=DDX3X PE=1 SV=3                   "
"787","m.18862",137,4,3,4,5,0.341,0.0477,1,0.920289,0.642712,"P17702","60S ribosomal protein L28 OS=Rattus norvegicus GN=Rpl28 PE=1 SV=4                   "
"788","m.1889",383,2,2,2,3,10.274,1.9752,0.481833,0.255816,0.761527,"Q5ZM55","Protein fem-1 homolog B OS=Gallus gallus GN=FEM1B PE=2 SV=1                   "
"789","m.18969",102,1,3,4,3,2.203,0.3269,1,0.892897,0.692312,"P37276","Dynein heavy chain cytoplasmic OS=Drosophila melanogaster GN=Dhc64C PE=2 SV=2                           "
"790","m.1897",265,1,3,2,3,-7.951,-0.8247,0.7665,0.931147,0.368498,NA,NA
"791","m.18995",284,1,3,1,1,7.265,0.8337,0.998869,0.792448,0.742862,"Q8NHP1","Aflatoxin B1 aldehyde reductase member 4 OS=Homo sapiens GN=AKR7L PE=2 SV=6                 "
"792","m.1903",378,4,4,2,3,3.262,0.3757,0.999237,0.886503,0.699166,"O19072","Ornithine carbamoyltransferase mitochondrial (Fragment) OS=Sus scrofa GN=OTC PE=2 SV=1                           "
"793","m.19033",252,27,24,29,30,1.258,0.3915,0.998619,0.884321,0.701277,"Q7T356","14-3-3 protein beta/alpha-B OS=Danio rerio GN=ywhabb PE=2 SV=1                    "
"794","m.19079",424,0,0,1,0,-0.323,-0.0464,0.999925,0.9268,0.621487,"Q6P2U9","COP9 signalosome complex subunit 3 OS=Danio rerio GN=cops3 PE=2 SV=1                  "
"795","m.19080",266,2,2,3,2,0.88,0.1787,1,0.90916,0.668324,"Q9D733","Pancreatic secretory granule membrane major glycoprotein GP2 OS=Mus musculus GN=Gp2 PE=2 SV=3                "
"796","m.19106",321,0,0,1,1,3.231,0.4729,0.994948,0.872208,0.71135,NA,NA
"797","m.1911",462,3,3,5,3,-7.358,-1.4809,0.407818,0.870418,0.158022,NA,NA
"798","m.19148",194,0,0,1,1,-0.731,-0.0958,0.999849,0.929798,0.60934,"Q6UW02","Cytochrome P450 20A1 OS=Homo sapiens GN=CYP20A1 PE=2 SV=1                    "
"799","m.19151",186,11,7,7,9,-7.452,-1.3045,0.505021,0.88781,0.207651,"Q9XZP2","Calmodulin-2 OS=Branchiostoma floridae GN=CAM2 PE=2 SV=4                      "
"800","m.1916",493,0,0,2,0,-5.955,-0.6147,0.888677,0.941595,0.444119,"Q8CFD1","RNA-binding protein 45 OS=Rattus norvegicus GN=Rbm45 PE=2 SV=1                    "
"801","m.19161",269,1,2,1,1,-1.106,-0.2423,0.996409,0.937173,0.569121,"Q2KHP9","Fragile X mental retardation protein 1 homolog B OS=Xenopus laevis GN=fmr1-b PE=2 SV=1               "
"802","m.19191",287,1,1,2,3,-2.31,-0.3004,0.99139,0.939429,0.551477,"Q4V8Y6","Endoplasmic reticulum-Golgi intermediate compartment protein 1 OS=Danio rerio GN=ergic1 PE=2 SV=1                 "
"803","m.19195",126,3,3,2,3,9.489,1.06,0.999999,0.707083,0.754927,"Q93104","Enhancer of rudimentary homolog OS=Aedes aegypti PE=3 SV=1                    "
"804","m.19225",469,3,7,4,2,-0.966,-0.0873,0.999871,0.929301,0.611481,"P09327","Villin-1 OS=Homo sapiens GN=VIL1 PE=1 SV=4                      "
"805","m.19242",719,7,8,12,9,6.907,2.1851,0.36523,0.178119,0.759121,"Q9D0R2","Threonine--tRNA ligase cytoplasmic OS=Mus musculus GN=Tars PE=1 SV=2                           "
"806","m.1925",184,0,0,0,1,2.845,0.4284,0.997019,0.879016,0.706008,"Q5M9P8","ADP-ribosylation factor-like protein 6 OS=Danio rerio GN=arl6 PE=2 SV=1                   "
"807","m.19310",151,1,0,1,0,7.388,1.1456,0.999999,0.666261,0.758299,NA,NA
"808","m.1936",223,0,2,2,1,2.8,0.3908,0.998646,0.884419,0.701185,"Q3T168","Calcyclin-binding protein OS=Bos taurus GN=CACYBP PE=2 SV=1                     "
"809","m.19365",277,7,7,7,5,-4.739,-1.1498,0.588665,0.902881,0.256432,"P05631","ATP synthase subunit gamma mitochondrial OS=Bos taurus GN=ATP5C1 PE=1 SV=3                           "
"810","m.19407",438,0,0,2,2,-12.471,-1.8896,0.206834,0.832342,0.073438,"Q9W770","Spondin-1 OS=Gallus gallus GN=SPON1 PE=2 SV=1                      "
"811","m.19416",143,5,7,7,7,8.292,1.6847,0.641904,0.381288,0.764701,"Q9CQM5","Thioredoxin domain-containing protein 17 OS=Mus musculus GN=Txndc17 PE=1 SV=1                   "
"812","m.19419",213,2,1,1,1,-12.555,-1.1474,0.589927,0.903111,0.257219,"Q54RA4","Probable iron/ascorbate oxidoreductase DDB_G0283291 OS=Dictyostelium discoideum GN=DDB_G0283291 PE=3 SV=1                   "
"813","m.19423",152,1,1,1,2,-2.723,-0.3447,0.985177,0.940844,0.537435,"A7RLE5","Putative 2'-deoxynucleoside 5'-phosphate N-hydrolase 1 OS=Nematostella vectensis GN=v1g160099 PE=3 SV=1                  "
"814","m.19446",282,1,2,3,1,-9.038,-1.9476,0.183188,0.827332,0.064975,NA,NA
"815","m.19455",354,2,4,3,3,-14.213,-2.2082,0.10137,0.806559,0.036177,"Q8YTC2","Uncharacterized WD repeat-containing protein alr2800 OS=Nostoc sp. (strain PCC 7120 / UTEX 2576) GN=alr2800 PE=4 SV=1            "
"816","m.19460",144,3,2,4,4,-14.474,-1.9587,0.178879,0.826387,0.063449,"P11352","Glutathione peroxidase 1 OS=Mus musculus GN=Gpx1 PE=1 SV=2                    "
"817","m.19482",215,34,25,26,27,-9.783,-4.7015,6e-06,0.75451,1e-06,NA,NA
"818","m.19487",501,2,2,2,4,5.193,0.8355,0.99903,0.791891,0.742979,"P49024","Paxillin OS=Gallus gallus GN=PXN PE=1 SV=1                      "
"819","m.19494",241,0,1,1,1,-14.415,-2.1214,0.124186,0.813113,0.044249,"A7SKE9","Eukaryotic translation initiation factor 3 subunit G OS=Nematostella vectensis GN=v1g171563 PE=3 SV=1                "
"820","m.19495",508,6,4,6,5,2.561,0.378,0.999148,0.886188,0.699476,NA,NA
"821","m.1950",311,2,3,1,2,8.876,0.968,1,0.745592,0.750621,"Q9D1M0","Protein SEC13 homolog OS=Mus musculus GN=Sec13 PE=2 SV=3                    "
"822","m.19503",183,1,1,1,1,-5.096,-0.6644,0.861347,0.939976,0.426196,"3278559","Predicted protein OS=Nematostella vectensis GN=v1g245101 PE=4 SV=1                     "
"823","m.19504",313,0,1,0,2,-1.312,-0.342,0.985624,0.940766,0.538305,NA,NA
"824","m.19510",516,20,25,21,24,2.542,0.6646,0.990181,0.836584,0.730352,"P94598","Glutamate dehydrogenase OS=Bacteroides thetaiotaomicron (strain ATCC 29148 / DSM 2079 / NCTC 10582 / E50 / VPI-5482) GN=gdhA PE=3 SV=2        "
"825","m.19514",1648,2,4,2,2,0.191,0.027,1,0.921818,0.638253,"Q8WZ42","Titin OS=Homo sapiens GN=TTN PE=1 SV=4                      "
"826","m.19534",303,1,2,2,1,-7.52,-1.2995,0.507789,0.888302,0.209159,"Q58DT4","Pyrroline-5-carboxylate reductase 1 mitochondrial OS=Bos taurus GN=PYCR1 PE=2 SV=1                           "
"827","m.19535",181,2,2,3,2,-1.049,-0.2182,0.99767,0.936117,0.576166,"P62744","AP-2 complex subunit sigma OS=Rattus norvegicus GN=Ap2s1 PE=2 SV=1                   "
"828","m.19543",104,3,2,2,3,3.95,0.4807,0.994584,0.870967,0.712247,NA,NA
"829","m.19558",268,3,4,5,3,3.911,1.0616,0.999996,0.706365,0.754995,"Q9D1J1","Adaptin ear-binding coat-associated protein 2 OS=Mus musculus GN=Necap2 PE=1 SV=1                  "
"830","m.19580",222,4,5,5,3,-9.064,-2.0418,0.148947,0.819462,0.052928,NA,NA
"831","m.19592",449,1,1,2,0,8.351,1.0916,0.999995,0.69258,0.756239,"Q5RDE7","Cysteine desulfurase mitochondrial OS=Pongo abelii GN=NFS1 PE=2 SV=1                           "
"832","m.19597",531,9,11,13,11,-9.477,-2.5856,0.040871,0.783581,0.013836,"Q5ZJ54","T-complex protein 1 subunit zeta OS=Gallus gallus GN=CCT6 PE=1 SV=3                  "
"833","m.19598",1537,1,3,1,4,-17.593,-2.3474,0.072718,0.796984,0.025825,"Q9QZQ1","Afadin OS=Mus musculus GN=Mllt4 PE=1 SV=3                      "
"834","m.196",258,1,1,3,3,-3.787,-0.537,0.926642,0.942978,0.471906,"3272153","Predicted protein OS=Nematostella vectensis GN=v1g241439 PE=4 SV=1                     "
"835","m.19610",677,4,5,5,5,3.746,1.394,0.89042,0.528791,0.764629,"Q96AC1","Fermitin family homolog 2 OS=Homo sapiens GN=FERMT2 PE=1 SV=1                   "
"836","m.19621",362,0,1,1,3,-7.674,-0.9334,0.703766,0.922692,0.330042,NA,NA
"837","m.19643",262,0,0,1,1,5.041,0.6686,0.990232,0.835704,0.730688,"Q5R1W5","Serine/arginine-rich splicing factor 2 OS=Pan troglodytes GN=SRSF2 PE=2 SV=3                   "
"838","m.19657",547,2,2,4,2,5.386,1.0466,0.999997,0.713034,0.754346,"Q91YT7","YTH domain-containing family protein 2 OS=Mus musculus GN=Ythdf2 PE=2 SV=1                  "
"839","m.19661",333,7,8,6,7,0.055,0.0091,1,0.923095,0.634303,"Q95028","L-lactate dehydrogenase OS=Drosophila melanogaster GN=ImpL3 PE=2 SV=1                     "
"840","m.19674",317,5,5,6,7,7.132,1.6666,0.654466,0.389656,0.764851,"Q3URF8","BTB/POZ domain-containing protein KCTD21 OS=Mus musculus GN=Kctd21 PE=2 SV=1                   "
"841","m.19685",242,3,2,2,2,0.77,0.1144,1,0.914954,0.656302,"Q5ZID6","Cytosolic 5'-nucleotidase 3A OS=Gallus gallus GN=NT5C3A PE=1 SV=3                    "
"842","m.19688",311,0,1,3,1,1.355,0.291,1,0.897253,0.686951,"P56192","Methionine--tRNA ligase cytoplasmic OS=Homo sapiens GN=MARS PE=1 SV=2                           "
"843","m.19692",606,0,0,0,1,13.566,0.9184,0.999998,0.764138,0.747972,"Q96AY4","Tetratricopeptide repeat protein 28 OS=Homo sapiens GN=TTC28 PE=1 SV=4                   "
"844","m.19703",231,2,1,1,1,1.27,0.1333,1,0.913321,0.659943,"O43827","Angiopoietin-related protein 7 OS=Homo sapiens GN=ANGPTL7 PE=1 SV=1                    "
"845","m.19704",127,3,4,3,4,6.36,0.8017,0.996225,0.802022,0.740738,"Q9NUQ9","Protein FAM49B OS=Homo sapiens GN=FAM49B PE=1 SV=1                     "
"846","m.19708",361,4,3,3,5,7.095,0.9903,0.999999,0.736757,0.751735,"P70618","Mitogen-activated protein kinase 14 OS=Rattus norvegicus GN=Mapk14 PE=2 SV=3                   "
"847","m.19726",448,2,3,2,4,-8.163,-1.9792,0.17111,0.824653,0.060707,"Q3SWY2","Integrin-linked protein kinase OS=Bos taurus GN=ILK PE=2 SV=1                    "
"848","m.19748",107,0,1,2,2,-8.476,-1.0017,0.666471,0.916728,0.306316,NA,NA
"849","m.19764",354,3,4,5,4,-12.976,-3.0058,0.014926,0.769243,0.003653,"Q3URF8","BTB/POZ domain-containing protein KCTD21 OS=Mus musculus GN=Kctd21 PE=2 SV=1                   "
"850","m.19768",178,2,4,2,4,3.127,0.3795,0.999092,0.885983,0.699678,"P16152","Carbonyl reductase [NADPH] 1 OS=Homo sapiens GN=CBR1 PE=1 SV=3                   "
"851","m.19801",196,0,1,1,1,3.03,0.3077,1,0.895262,0.68948,"Q00277","Glutathione peroxidase OS=Schistosoma mansoni GN=GPX1 PE=1 SV=2                     "
"852","m.19805",110,5,6,6,5,-5.751,-1.1491,0.589034,0.902948,0.256661,NA,NA
"853","m.1981",122,0,0,1,2,-12.644,-1.2896,0.513261,0.889276,0.212159,"3282561","Predicted protein OS=Nematostella vectensis GN=v1g247228 PE=4 SV=1                     "
"854","m.19866",117,2,2,3,4,-7.161,-1.7971,0.248031,0.840554,0.088702,"3274680","Predicted protein OS=Nematostella vectensis GN=v1g242938 PE=4 SV=1                     "
"855","m.19871",271,1,2,1,1,-1.882,-0.4311,0.965576,0.942693,0.508775,"Q05793","Basement membrane-specific heparan sulfate proteoglycan core protein OS=Mus musculus GN=Hspg2 PE=1 SV=1                "
"856","m.19899",782,1,1,0,1,-11.981,-1.9734,0.173283,0.825142,0.061473,"Q1KKW7","Src kinase-associated phosphoprotein 1 OS=Takifugu rubripes GN=skap1 PE=3 SV=1                   "
"857","m.19927",386,4,5,4,2,-1.656,-0.414,0.970309,0.942433,0.514566,"P52632","Signal transducer and activator of transcription 5B OS=Rattus norvegicus GN=Stat5b PE=2 SV=1                "
"858","m.19936",369,0,0,1,0,-16.32,-2.089,0.133807,0.815661,0.047626,"O16025","Allene oxide synthase-lipoxygenase protein OS=Plexaura homomalla PE=1 SV=1                    "
"859","m.19949",302,2,3,2,3,-4.343,-0.8482,0.752622,0.929455,0.360122,"Q640U7","Coiled-coil domain-containing protein 93 OS=Xenopus tropicalis GN=ccdc93 PE=2 SV=1                   "
"860","m.1996",868,14,18,18,18,1.615,0.9464,0.999998,0.753854,0.749497,"Q60HE9","Lysosomal alpha-mannosidase OS=Macaca fascicularis GN=MAN2B1 PE=2 SV=1                     "
"861","m.19966",302,7,8,8,9,1.333,0.3249,1,0.893147,0.692021,"A7RIT9","3-hydroxyanthranilate 34-dioxygenase OS=Nematostella vectensis GN=v1g178517 PE=3 SV=1                           "
"862","m.19978",746,7,7,8,6,-3.318,-0.3613,0.98222,0.941298,0.532052,"Q7ZYC4","Long-chain-fatty-acid--CoA ligase ACSBG2 OS=Xenopus laevis GN=acsbg2 PE=2 SV=1                    "
